🔴 Q&A Natrętne pytania i dygresyjne odpowiedzi | LIVE #1
🔗 https://www.youtube.com/watch?v=_gC75KS7O9s

2:  Witam wszystkich tłumnie przybyłych na pierwszym live.
183:  Parę tam jest kontrowersyjnych pomysłów, ale jest to jeden ze sposobów na to, żeby coś zmienić.
189:  Natomiast ja ze swojej strony, jeżeli coś zmieniam i staram się zmienić, po prostu staram się traktować ludzi jak ludzi.
197:  A nie uczniów jak uczniów, czy studentów jak studentów, czy ludzi, którzy przyszli na szkolenie jako klientów, tylko po prostu rozmawiam z ludźmi.
206:  Tak samo jak, nie wiem, jest jakieś zaliczenie, kolokwium czy coś, to jest u mnie rozmowa, nie jest to zaliczenie, bo to pozwala uniknąć takiej sytuacji.
215:  Będę, Natalii mówi, że nigdy nie zadaję łatwych pytań, zaiste.
220:  Będę skakał raz tu, raz na górę czatu, żeby wyławiać wasze pytania.
227:  Jakobym wybrał książkę fantastyczną, lekturę szkolną, pisze Michas X, mianowicie myślę sobie tak, że jeżeli miałbym rzeczywiście kogoś zachęcić do czytania fantastyki, to wybrałbym to, co mnie zachęciło do czytania fantastyki, do literatury w ogólności i był to Neil Gaiman.
244:  Myślę, że któreś z opowiadań bym wybrał.
246:  Dlaczego nie powieści?
248:  Dlatego, że fantastyka żyje opowiadaniami, a poza tym mało kto ma czas dzisiaj i siłę, żeby się skupić na całej powieści, więc jeżeli ktoś nie czyta na przykład, to czemu nie podsunąć mu opowiadania?
260:  Moim personalnym, osobistym, ulubionym opowiadaniem jest To inni Nila Gajmana.
267:  Co sądzę o loterii covidowej, uważam takie pomysły za poronione i przede wszystkim za stratę pieniędzy.
274:  Dragomirze uważam również, że należałoby te pieniądze przeznaczyć na służbę zdrowia.
279:  Po prostu tak sobie myślę.
280:  Tak, będzie dostępny zapis Q&A na YouTubie jak najbardziej.
284:  Księga cmentarna Gajmana, też moja ukochana.
287:  Zresztą umówmy się, jest niewiele powieści Gajmana, które są złe.
291:  Osobiście uważam, że chłopaki Anansiego, to jest jedna z takich słabszych, ale i tak lubię.
297:  To jest między 4,5 a 5,0, jeżeli byśmy się posługiwali skalą uniwersytecką.
303:  Maciej pyta, jaki mam stosunek do audiobooków?
307:  Nie słucham, ale nie rozumiem ludzi, którzy mają negatywne.
310:  To znaczy uważam, że przyswajanie literatury nie ma znaczenia, w jakiej formie to się czyni.
314:  Może być to w formie audialnej, może być to w formie tekstualnej.
317:  Na jedno wychodzi.
321:  Następnie może coś lżejszego, sugeruje Hubert.
325:  Widziałem materiał na temat naprawy cyberpunka, czy CD bzdoła coś naprawić w zakresie tej pięknej abominacji.
332:  Co za piękna katastrofa, nie?
334:  Myślę, że tak.
335:  W CDP jest bardzo dużo zdolnych ludzi i utalentowanych i jeżeli dostaną swobodę twórczą od produkcji, a mam nadzieję, że tak będzie, to spodziewam się, że tak, ale to jest ciężka praca.
345:  Jeżeli ja miałbym decydować o tych zmianach, to bym wprowadził darmowe rozszerzenia fabularne.
350:  Nie DLC, tylko właśnie rozszerzenia fabularne.
353:  Oglądałem serial Amerykańscy Bogowie, bardzo mi się podobała powieść.
358:  Tak to ujmę.
360:  Która lektura szkolna ulubiona?
363:  Z lektur żadna.
366:  Czy planuje streamy?
367:  Growe pytanie kolejne.
368:  Spillers of Eternity, Pathfinder czy najschodzący Baldur's Gate 3?
372:  Baldur's Gate 3, a ściśle mówiąc Divinity Baldur 3, bo to jednak robią lariani.
377:  I nie mogę się oprzeć w wrażeniu, że mamy tam więcej ze świata Rivellonu niż ze świata Ferunu.
384:  Myślę, że na pewno będę streamować, bo uwielbiam gry Larianów, absolutny.
389:  I pewnie, że Heavy Flamer od razu.
393:  Kiedy Gothic 2 Noc Kruka jakby wreszcie zrobił remaster całości, to wtedy chętnie.
402:  Ania pyta, czy myślę o napisaniu własnej książki fantasy lub science fiction.
406:  Tak, myślałem o tym, ale ja mam jeden problem, to znaczy muszę się jeszcze nauczyć opowiadać historię.
410:  Jak się nauczę opowiadać historię, to kto wie, bo ze światotwórstwem sobie jako tako radzę.
415:  Kamil pyta, czy duża część społeczeństwa naukowego związanego z edukacją to zwolennicy reformy systemu, czy więcej jest reakcjonistów w rodzaju naszego wielkiego ministra, magistra, nie?
427:  Ludzie chcą reformy, ale bardzo patrzą w sobnie, zwłaszcza ze środowiska akademickiego i niestety moim zdaniem minister obecnie panujący nie różni się niestety w znaczącym stopniu od poprzednich, poza tym, że jest od nich głupszy.
448:  Następnie, czy według mnie Władca Pierścieni mógłby być lekturą?
453:  Uważam, że nie.
453:  Władca Pierścieni nie.
455:  Tolkien jest za trudny do szkoły, paradoksalnie, tak uważam.
460:  I zresztą ja osobiście ze wszystkich dzieł Tolkiena najbardziej lubię Silmarillion.
467:  Jaki słuchałem muzyki?
469:  Ambient, najczęściej ambient, w drugiej kolejności jest muzyka z gier wideo, muzyka filmowa, w razie czego można znaleźć moją listę ambientową na Spotify, to jest coś, przy czym piszę najczęściej, jeżeli już.
482:  czy zastanawiałem się nad wyborem ścieżki językoznawczej.
485:  Ja byłem na studia, czyli literaturoznawstwo było stałym punktem zainteresowań.
488:  Lubiłem języki, ale zwłaszcza obce, no i języki sztuczne.
492:  I językoznawstwo było interesujące, ale nie zastanawiałem się nad tym, aczkolwiek muszę powiedzieć, że to były najbardziej takie neutralne przedmioty na polonijscy, to znaczy najmniej mnie triggerowały, bo przynajmniej się czegoś konkretnego uczyłem.
503:  Najfajniejsze było w tym wszystkim poznanie reguł i zasad gramatyki, co sprawia, że nie musiałem się później niczego nauczyć na pamięć.
511:  Czy mam jakieś rady na rok maturalny?
513:  Tak, przetrwać, Olafie, przetrwać.
517:  Owsianka, pyta nasza moderatorka, tak to jaka i z czym?
525:  Czasem sobie zjem na śniadanie coś w rodzaju owsianki, tylko to jest zazwyczaj z jogurtem z dużą liczbą truskawek, bo jak wiadomo wszystko jest lepsze z truskawkami, nawet owsianka.
534:  Co uważam o stronie Wodpad, gdzie każdy może publikować swoje opowiadanie, czy jest to dobry pomysł, czy nie?
539:  Tak, myślę, że tak.
540:  To zawsze jest dobry pomysł, pod warunkiem, że jest tam system, bo nie bywam na Wodpadzie tak często jako twórca, raczej jako odbiorca czasem tam wpadnę, wyłaniania tych tekstów i przebijania się.
554:  Co arcymago stwiczy lub trenuje?
555:  Poza mózgiem, domyślam się.
559:  Bywam czasem na treningach, które kiedyś przed premierą gry Cyberpunk nazwałem cyberpunkowymi, to znaczy elektrostymulacja mięśni.
566:  Prawdopodobnie wiele osób, które ćwiczy i trenuje zawodowo albo bardziej intensywnie stwierdzi, nie, bez sensu.
573:  Natomiast mnie to w zupełności wystarcza, bo to jest 20 minut w ciągu tygodnia, to jest max tego, co jestem w stanie poświęcić na wysiłek fizyczny.
581:  Oso Dogari pisze, w jednym z komentarzy pod filmem o stosunku polonistów do fantastyki wspomniał Pan o tym, że polonistyka na US jest na wyższym poziomie od tej na UJ.
589:  Czy mógłbym rozwinąć myśl?
590:  Tak, uważam, że lepiej uczą interpretacji, mają
594:  bardziej współczesne lektury, jeżeli chodzi o filozofię i teorię i przede wszystkim jest tam kierunek sztuka pisania, który jest jedynym w Polsce sensownie prowadzonym kierunkiem creative writing.
603:  Dlaczego sensownie prowadzonym?
604:  Dlatego, że tam uczą pisarze, którzy piszą bestsellery, więc myślę, że lepiej niż gdyby nas miała uczyć na przykład Olga Tokarczuk, jak na UJ.
615:  Pytanie bez dobrej odpowiedzi, które gwiezdne wojny od Disneya najlepsze?
619:  Water.
620:  Water 1, czyli Rogue One, zdecydowanie.
625:  Odbiegając od szkolnictwa, pyta Szymon, co sądzą Mountain Blade.
629:  Nie grałem Mountain Blade, niestety jeszcze.
632:  Wiedziałem, że padnie pytanie o cnoty niewieście.
635:  Nie sądziłem, że padnie od cmentarnego, przepraszam, pancernego pingwina.
641:  Jest to mem, jak zawsze.
643:  Nasza polityka jest, poza tym, że jest bardzo prymitywna i głupia, jest niesłychanie memiczna.
648:  I zostaną po tych wszystkich ludziach memy.
651:  I dlatego zawsze lubię myśleć, że otaczam się raczej artystami, twórcami, bo po nich zostaje troszeczkę więcej niż tylko i wyłącznie takie sztichworty, jak na przykład to.
662:  No to jest oczywisty kretynizm, jak i wiele innych, ale nie najgorszy.
666:  Podejrzewa mi nie ostatni, które mamy.
669:  Jakie są moje wrażenia?
670:  Pyta Karol po serialu Dark.
671:  Niestety nie oglądałem, ale muszę nadrobić.
673:  Janita jeszcze dopowiada, jaki najgorszy i najlepszy przykład na studiach polonistycznych?
680:  Najgorszy to zdecydowanie byłaby najnowsza polska literatura współczesna.
684:  Nawet w folderku, który miałem poświęcony temu przedmiotowi, miałem napisane najnowsza polska literatura najgorsza.
690:  Więc to się rozumie samo przez się.
692:  Natomiast najlepszy uważam, że najlepiej był prowadzony wykład postmodernizm i ponowoczesność przez profesor Annę Burzyńską, którą uważam za jedyną swoją mistrzynię naukową.
702:  Jest absolutnie wybitną osobistością i osobowością zarazem.
707:  Ludzie walili do niej drzwiami i oknami na wykłady.
711:  Co sądzę o serialu Anna Boleyn?
712:  Jeszcze nie widziałem i malezańskiej Księgi Poległych nie czytałem od razu.
717:  Pozwalam sobie takie pytania o to, co znam.
721:  Jak to ładnie ująć?
724:  Nie da się tego ładnie ująć.
725:  Bandlować, no!
726:  Po angielsku.
727:  Czy znam grę Apophion?
728:  Też nie znam, niestety.
731:  Jeśli chodzi o Pana Lodowego Ogrodu, to bardzo polecam.
733:  Jest to jedna z tych książek, które na pewno bym bardzo, bardzo, bardzo polecał do gimnazjum.
738:  Myślę, że to dobry taki moment.
741:  Piszę książkę, pisze Karol i jestem fanem Dostojewskiego i znam perfekt rosyjski.
745:  Czy wydawać po rosyjsku, czy po polsku?
747:  Zależy, gdzie znajdziesz redaktora.
749:  Uważam i beta-readerów.
751:  Jeżeli piszesz na tyle dobrze po rosyjsku, że beta-readerzy Rosjanie ci powiedzą
756:  sztama i zaproszą na wódeczkę, to wtedy jak najbardziej po rosyjsku.
762:  Ojej, dużo macie pytań, dużo.
764:  Olga Tokarczuk, dlaczego tak bardzo tu jest nielubiana?
766:  No to musimy poświęcić osobny stream, jeżeli chodzi o wszystkie powody, dla których nie lubi Olga Tokarczuk, ale tak mówiąc na serio, zajrzyjcie sobie kiedyś, na YouTubie jest taki film, Olga Tokarczuk oprowadza po swojej bibliotece, on był 7 lat temu, swoją drogą TVP robiło ten wywiad,
782:  I to, w jaki sposób Olga Tokarczuk mówi o swoich książkach, mówi bardzo dużo o niej i odzwierciedla się to w jej twórczości.
789:  Nie jestem w stanie na nią patrzeć tak przeźroczyście.
791:  Ulubiony Elder Scrolls Skyrim, zdecydowanie.
794:  Gdyby nie literaturoznawstwo i inne dziedziny nauki z szeroko pojętą polonistyką, to jaką nauką bym się zajął zawodowo, jeśli bym nie poszedł w tym kierunku, w którym poszedłem,
803:  nie zająłbym się nauką zawodową w ogóle, bo zresztą dalej mojej dyscypliny, czyli groznawstwa nie ma.
808:  Prawdopodobnie dzisiaj bym szedł programować i zresztą uważam, że w szkołach się powinno uczyć nie języków obcych, tylko języków programowania, bo to jest absolutna przyszłość.
816:  Nie trzeba do tego mieć jakichś niesamowitych uwarunkowań ścisłych, zresztą ten cały podział na ścisłowców i humanistów jest kretyński.
823:  Czy prywatne uniwersytety pokryły SWPS?
826:  Mają rację, by tu w Polsce?
827:  Tak, no SWPS sobie nawet bardzo dobrze radzi.
830:  Pytanie dla mnie bardzo ważne.
832:  Co to jest honor?
833:  Pyta Drew Moomin.
834:  Ojej.
837:  Zanikająca, jedna z zanikających cnót i wartości, aczkolwiek dopowiem od razu, żeby nie było tak ładnie, że chwalę jednostronnie.
847:  Bardzo źle się złożyło w polskiej i zachodniej kulturze, że honor został przypisany wyłącznie jednej płci, czyli że został zgenderowany.
856:  I pod tym względem rozumiem, że niektórzy mogłyby mieć problem z tą kategorią dzisiaj i ja bym chciał bardzo, żeby na nią patrzeć szerzej i makroskopowo.
864:  Ja starałem się zawsze w ten sposób w każdym razie postępować.
867:  FizzBuzz pisze, czy system oceniania według klucza jest naprawdę zły.
870:  Z programistycznego punktu widzenia jest to bardzo wydajny system.
873:  Wydajny.
874:  Może wystarczyłoby układać lepsze testy.
876:  Znaczy wiesz, ja sam układam testy, tylko że moje testy są układane problemowo.
881:  To znaczy ja daję problem do rozwiązania.
884:  Prosty przykład.
885:  Jak najlepiej należałoby zdefiniować jakieś zjawisko?
888:  Są cztery definicje podane jako opcje.
892:  I wydaje mi się, że to taki test, który wymaga tego, żeby wcześniej przeczytać sześć artykułów na temat tych czterech definicji.
898:  To można robić u mnie live podczas egzaminu zawsze, bo ja dopuszczam używanie wszystkich źródeł telefonu, internetu i tak dalej, bo mamy XXI wiek.
906:  Ono wymaga wyjścia poza test.
909:  Natomiast jeżeli test
910:  blokuje nas na tej jednej stronie, w którą się wpatrujemy martwo, to moim zdaniem mierzy tylko i wyłącznie naszą wydajność.
917:  Mierzy to, jak sobie radzimy dobrze ze stresem, mierzy nasze zdolności pamięciowe i ewentualnie również szybkość i refleks.
927:  Na samym końcu mierzy wiedzę, co najwyżej.
930:  Więc dlatego jestem przeciwny bardzo.
933:  Jako fantka fantastyki, o Boże drogi, zjechało mi wszystko na dół, a nie chciałem.
939:  Macie mrrowie pytań.
943:  W tak zwanym międzyczasie, zanim odnajdę znowu to pytanie, czytałem Dune jak najbardziej i gdzie wykładam?
949:  Wykładam w Wydziale Humanistycznym Akademii Górniczo-Kłótniczej w Krakowie.
953:  Tak, AGH ma wydział humanistyczny, tylko on jest dość specyficzny, to znaczy tam nie zajmujemy się tym, co było, nie mamy tej skrzypki, co nuci o tym, co było, co już nie wróci, tylko raczej przyglądamy się kulturze tu i teraz i staramy się łączyć humanistykę z dziedzinami ścisłymi różnymi.
969:  Grałem kiedyś w Darkest Dungeons, to było bardzo, bardzo dawno temu, jeżeli chodzi o prowadzenie sesji RPG, natomiast pamiętajcie, że ja RPGi komputerowo, natomiast jeżeli chodzi o live, to mogę oglądać co najwyżej.
981:  Zginęło w toku, pisze Szymon, pozwolę sobie powtórzyć, podczas streamu z kampanii Skavenu wspomniałem o dwóch książkach, mych, czy mógłbym zdać, gdzie można je kupić?
988:  Proszę, nie kupujcie moich książek.
991:  To brzmi głupio, ale chodzi o to, że prędzej czy później druga książka też się znajdzie w Library Genesis, a pierwszą już możecie znaleźć w Library Genesis.
999:  To są książki pisane bardzo w naukowym stylu, którego troszeczkę się wstydzę, ponieważ ja je pisałem awansowo na UJ-cie i pisałem je tak, żeby...
1008:  No właśnie.
1008:  Postarałem się mówić językiem literaturoznawców, polonistów o fantastyce, bo myślałem, że w ten sposób coś zmienię.
1014:  Ten eksperyment powiódł się tylko częściowo, więc obecna książka, nad którą pracuję, będzie o wiele bardziej approachable, mówiąc po polsku.
1022:  Dostępna szerszemu odbiorcy i mam nadzieję, że ona będzie lepsza, dam wam wtedy znać o tym.
1026:  Natomiast generalnie, biorąc one, są dostępne obydwie z tego, co wiem na stronie wydawcy, czyli Uniwersytetu, ale tak jak mówię, Library Genesis.
1034:  Najlepiej.
1036:  Hmm.
1037:  Aksel pisze, czy myślałem o zrobieniu filmu na temat niebinarności i transpłciowości.
1042:  Dziękuję za miłą odpowiedź pod komentarzem, nie ma sprawy, zawsze się staram odpowiedzieć na komentarze, które mnie też zachęcają do myślenia i tak dalej.
1049:  Pewnie tak, to znaczy ja nie mam żadnej rozpiski filmów, ja to wszystko robię na żywioł, nigdy nie miałem scenariusza, nigdy nie czytam, nigdy nie uczę się na pamięć tego, co powiedzieć, po prostu siadam przed wami, tak jak w tej chwili i mówię.
1061:  Więc muszę mieć do tego odpowiedni mindset i muszę mieć również pewną inspirację, żeby siąść i o czymś wam opowiedzieć.
1068:  Więc jeżeli znajdę dobry pretekst, żeby się też douczyć trochę na dany temat, to na pewno też o tej kwestii trochę bym chciał poopowiadać, bo niepokoi mnie to, w jaki sposób w Polsce jest to przedstawiane.
1081:  co uważałem lub uważam o przedmiotach ścisłych w szkole, no są bezwzględnie potrzebne.
1085:  Akurat jeżeli chodzi o przedmioty ścisłe, to z nimi nie ma takiego problemu jak z językiem polskim, prawda?
1090:  Więc dlatego nie wypowiadałem na jego temat, aczkolwiek mogę też od razu za przecinkiem dopowiedzieć, że mnie matematyki uczyli straszni ludzie,
1097:  W jednym przypadku w gimnazjum była to psychopatka kompletna i nie boję się tego określenia do tego stopnia, że mam do dzisiaj koszmary z nią związane.
1104:  Naprawdę nie chciałbym, chciałbym śnieć o fajniejszych rzeczach niż o matematyce z gimnazjum.
1108:  Ona się wyżywała na nas po prostu wtedy i to było widać.
1111:  Teraz jako osoba, która ma już za sobą trochę lat nauczania, jest ich trochę rzeczywiście, to mogę powiedzieć, że po prostu ona nie powinna się była znaleźć na tym miejscu i mam żal do matematyków, że nie potrafią
1124:  albo nie chcą, albo nie mają okazji do tego, żeby pokazać matematykę nie tylko i wyłącznie jako algebrę i takie rachmistrzostwo, tylko coś więcej właśnie, coś, co pozwala nam rozwiązywać problemy.
1138:  Czy jaka jest moja ulubiona lub nieulubiona frakcja zło?
1141:  Hamela Total War 2, Skaveni w pierwszej kolejności, Daui w drugiej kolejności, pewnie prawdopodobnie będą też jeszcze gdzieś Królowie Grobowców.
1151:  Aha, standardowo, Ciri pyta, jakbym mógł wziąć, Ciri na czacie, za sobą na bezludną wyspę tylko jedną książkę, to którą bym wziął?
1159:  To jest bardzo ciekawe pytanie, nigdy się nad tym nie zastanawiałem specjalnie, ale najprawdopodobniej taką, do której często wracam.
1167:  I zastanawiam się w tej chwili, jaka to jest książka i prawdopodobnie byłaby to któraś z mitografii, bardzo możliwe, że Simarillion.
1177:  300 osób.
1177:  No cieszę się strasznie.
1179:  Nie zaglądam na licznik, bo to też jest niepotrzebnie.
1184:  Odwracam uwagę od pytań, które macie.
1187:  Co no sądzę o historii Anakina, dopytuje Olaf z Gwiezdnych Wojen.
1190:  To znaczy całe życie aż do zabicia Sidiousa.
1193:  Ja jestem jednym z tych fanów Gwiezdnych Wojen, którzy traktują sześć filmów jako całość.
1197:  To znaczy ja jak miałem lat ile to było?
1201:  11, 12 coś takie.
1202:  Ja byłem nastolatkiem.
1203:  W każdym razie tu wychodziła trilogia prequeli i
1206:  Ja ją znałem już po tej oryginalnej trylogii i dla mnie to był taki niesamowity moment, kiedy odświeżono zostało uniwersum od strony politycznej, a ponieważ ja lubię politykę w fantastyce, dlatego też lubię Martina i Pieśń Lodu i Ognia i wolę go pod wieloma względami od Władcy Pierścieni, no to tak samo miałem z Gwiezdnymi Wojnami, to znaczy ta trylogia Epikweli, która pokazywała, jak to demokracja umiera w burzy oklasków,
1234:  Niesamowicie mi się podobała.
1235:  Moja ulubiona część w ogóle Gwiezdnych Wojen to jest część trzecia, wbrew wszelkim pozorom.
1239:  Teraz się narażę mnóstwie osób.
1241:  Jaki zapach świecy, pyta Baba Jaga.
1244:  Bystre oko, bystre oko.
1245:  To jest świeca, którą zrobiła swoją drogą i robi dalej jedna z moich przecudownych studentek, już w tym momencie absolwentka.
1254:  Świeca się zowie Sojang, więc mogę śmiało reklamować, bo mam takie poczucie, że należy małe firmy reklamować i jest to świeca o zapachu czekoladowym i to jest wspaniałe, ponieważ dzięki temu nie muszę jeść czekolady.
1271:  Olga Tokarczuk wierzy w astrologię i nie chciałem tego wiedzieć.
1276:  Czy moja działalność, pyta Zuzanna, na YouTube spotyka się z krzywymi spojrzeniami ze strony innych światłych ludzi nauki?
1282:  Teraz miałem odpowiedzieć złośliwie, że wciąż chciałbym spotkać jakiegoś światłego człowieka nauki, ale przecież tego wcale nie powiem.
1290:  Nie, nie spotyka się z krytyką i raczej powiedziałbym, że jeżeli chodzi przynajmniej o moje środowisko, to wiadomo, AGH jest znana z tego, że jest otwarta, come on, mamy browar górniczo-hutniczy na kampusie, więc tu problemów żadnych nigdy nie było i nie ma, raczej jest pełne wsparcie, płynie, natomiast jeżeli chodzi o
1308:  ludzi spoza tej uczelni, to zasadniczo zawsze środowisko naukowe miało problem z transparentnością, tak to powiem omownie.
1314:  To znaczy wszystkie tematy, które w jakiś sposób obnażają różne zakulisowe mechanizmy działania, są traktowane z pewną dozą dystansu.
1323:  Bardzo mnie rozbawiło na przykład, że ten film o polonistach, którym piętnowałem, jak pewnie wiecie, festiwal Konrada Krakowski i brak zaproszenia pisarzy fantastycznych i ludzi zajmujących się naukową fantastyką,
1336:  no zaowocowało to tym, że dowiedziałem się od paru osób zakulisowo, że zaproszono paru pisarzy fantastycznych już na Festiwal Konrada, więc jeżeli zobaczycie ich w programie, to być może miałem w tym albo nasza cała społeczność komentująca, mieliśmy w tym pewien swój udział.
1351:  I to jest właśnie przykład tego, jak środowisko reaguje czasem.
1354:  To znaczy nie wprost powie, ale coś uwzględni, coś się zdystansuje, jakoś widać, że pewne rzeczy rezonują.
1361:  Natomiast nigdy nie miałem jakichś uwag wprost złośliwych, aczkolwiek
1365:  Powiem wam, nadużywam dziś aczkolwiek, zdarzało mi się bardzo często na Facebooku, wiecie, jak pisałem o czymś wprost, jakąś recenzję książki, to przychodził właśnie jakiś profesor i mówił, Krzysztof, ty zawsze musisz go rytykować, no dlaczego tak, no ci nie wstydzisz tak o kolegach mówić, no nie, nie wstydzę się, bo jak ktoś napisał głupotę, to sorry, napisał głupotę.
1387:  Czy jak założyć kierunek na uczelni nowy, jako na przykład groznawstwo, no teraz będziemy próbowali to robić, zobaczymy jaki to jest długi proces, to jest generalnie długi proces, ponieważ wszystko na uczelni idzie hierarchicznie, to znaczy wpierw trzeba zebrać kadrę, potem na te kadry trzeba mieć finansowanie, trzeba ustodnić to z dziekanem, z radą programową.
1407:  w zależności od struktury instytutu, potem jeszcze musi to klepnąć senat uczelni, rektor, no i jest to, krótko mówiąc, złożony i długi proces.
1413:  To nie jest tak też, że możecie, jeżeli na przykład zgłasza się w ankietach studenckich, które jeśli ktoś z was jeszcze nie był na studiach, to pamiętajcie, żeby je wypełniać, bo to jest czasem jedyny sposób na to, żeby kogoś usunąć, na przykład mówiąc wprost od strony wykładowców.
1427:  Jeżeli nie ma podkładki w postaci ankiet studenckich, to często nie da się pozbyć kogoś, kto
1432:  o którym wszyscy wiedzą, że zawala.
1434:  No więc to jest jeden z przykładów takiej inercyjności Akademii, tej siły bezwładu.
1439:  Bardzo ciężko jest pewne rzeczy zmienić w jedną i w drugą stronę.
1442:  Lekturę szkolną uważam za najbardziej niedorzeczną i w pierwszej kolejności do usunięcia z kanonu.
1448:  Myślę, że w pierwszej kolejności bym się zabrał za wszystkie te szkodliwe teksty martyrologiczne, ale szczerze powiedziawszy musiałbym teraz spojrzeć na nią znowu, bo ja mam bardzo złą pamięć.
1457:  Ja najbardziej zapamiętałem, chyba w najgorszym stylu zapamiętałem, wbrew wszelkim pozorom, z gimnazjum przynajmniej Quo Vadis, która jest pełna błędów historycznych i nie umiem zrozumieć, dlaczego się czyta książkę pełną błędów historycznych, której jedynym atutem jest to, że ma przybliżać historię.
1473:  What the fuck? !
1477:  Ale jestem pewien, że znajdąc bym gorsze rzeczy.
1480:  Na pewno poezję bym wyciął w trzech czwartych.
1483:  Czy warto być sobą i zarabiać mniej pieniędzy?
1485:  Pyta Flavoured.
1487:  Czy lepiej odnieść sukces kosztem własnej osoby?
1490:  Zawsze warto być sobą i zarabiać mniej pieniędzy, ponieważ pieniądze są środkiem płatniczym tylko i wyłącznie.
1497:  Miałem w swoim życiu różne okresy, czterocyfrowe, trzycyfrowe, pięciocyfrowe i...
1502:  Szczerze powiem wam, że naprawdę nie ma żadnej między nimi różnicy, jeżeli tylko i wyłącznie pod tym warunkiem nic nam nie brakuje do podstawowego przeżycia.
1512:  I drugi warunek, bardzo ważny, robimy to, co kochamy.
1515:  Bo jeżeli nie robicie tego, co kochacie, wytrzymacie 10-15 lat na takim srogim zapierdolu.
1521:  I potem będą problemy.
1522:  Potem np.
1522:  zdrowie pójdzie.
1524:  I co z tego, że mamy, nie wiem, tysiące oszczędności, skoro wszystko pójdzie na operację kręgosłupa np.
1531:  Czy dostaję pieniądze za zakup książek, książek naukowych?
1533:  Nie.
1533:  Universitas ma umowę ze mną na 10% od ceny okładkowej.
1538:  Jeżeli książka kosztuje 30 zł, to jest to 3 zł.
1542:  Jak widzicie, jestem zwolennikiem pełnej transparencji, tylko że jednego nie wiedzą wszyscy i nikt o tym nie mówi, mianowicie nie wiadomo, że
1549:  Ja, jak każdy autor książki naukowej, musiałem wpierw 15 tysięcy złotych rzeczonemu wydawnictwu zapłacić za wydanie tej książki, ponieważ wszystkie książki akademickie są wydawane w modelu vanity publishing i nie da się inaczej.
