🔴 Przed wyruszeniem w drogę należy zebrać drużynę | LIVE #33
🔗 https://www.youtube.com/watch?v=EFb3wmHEBz8

7:  KONIEC!
940:  Z tego względu Serenox, że podpinam go pod główną playlistę, nie chcę robić bardzo bałaganu na kanale, natomiast jak widzicie plany są szerokie, więc bardzo możliwe, że sobie stworzymy po prostu osobną playlistę w którymś momencie, gdzie będą te live'y oraz te filmy z nowego cyklu, bo nie chcę tych filmów nowych podpinać ani pod vlogi, które są bardziej lifestyle'owe, ani pod serie dla każdego coś przykrego, bo tutaj nie za bardzo o to chodzi, prawda?
964:  I chcę, żeby to było takie holsamowe miejsce dla Was, żeby sobie tutaj wpadać i jeżeli macie świeżo coś przeczytanego, jakąś zajawkę, to możecie się nią podzielić.
975:  Tylko będziemy się też trzymać jednej rzeczy, którą wprowadzili swoją drogą admini holistycznej Agencji Eskapistycznej, która będzie wracać w toku tych live'ów, moi drodzy, wiele razy, a mianowicie...
985:  Mamy tutaj taki dział polecajki, nie?
987:  I zasada jest taka, że zawsze jak ktoś coś poleca, to kreśli parę słów na ten temat.
991:  I zasada jest taka, że żebyśmy rzeczywiście nie mieli takiej, wiecie, szkolnej listy, żeby wiadomo było, dlaczego jakiś utwór jest dobry.
1000:  Nie wiem, chociażby gdyby ktoś zaczął chcieć grać w gry wideo, to ja bym nie powiedział, okej, zacznij od Dark Souls.
1007:  Tylko wiedząc, że nigdy wcześniej nie grał w gry, poleciłbym coś, co będzie, wiecie, na takim niższym progu wejścia, więc to też jest fajne kryterium, żeby patrzeć na to, okej, czy na przykład Trudy Canavan jest do polecenia komuś, kto wcześniej zachwycał się Brandonem Sandersonem?
1022:  No pewnie nie, ale dobry to jest jako fantastyka.
1025:  na wejście do nurtu i zajawienie się gatunkiem, bo jest potoczyście napisana, sympatycznie, dobrze napisane postaci, no ale światło twórczo do Sandersona nie dostaje skalą, co nie znaczy, że jest gorsza i właśnie o to chodzi w tej naszej mapie, żeby to nie było miejsce, gdzie dzielimy fantastykę na lepszą i gorszą, tylko pokazujemy, że po prostu są różne poziomy zaawansowania czytelniczego, czy odbiorczego, czy growego, czy widzowego.
1050:  W ogóle to, że was tyle jest, biorąc pod uwagę, że dzisiaj jest święto, to jest niesamowite.
1055:  Czy będzie można te notatki jakoś tagować, w sensie główne wątki i motywy.
1058:  Taki jest plan Gawiedo właśnie.
1059:  W ramach tego rekomendowania pogłębionego myślę, że bardzo fajnie będzie się zatrzymać na przykład nad jakimś utworem i powiedzieć, ok, co tam jest fajnego, czym to się charakteryzuje.
1070:  Ja zresztą będę starał się w podobny sposób mówić,
1073:  o rzeczach, które ja na bieżąco czytam, zresztą mam czytajkę przygotowaną na dzisiaj dla was, nie jedną, dwie mamy.
1080:  Jedna jest właśnie jako próba, moja próba zainteresowania was pisarstwem Marty Wells, a druga to jest nowość zupełna, którą znalazłem w Empiku niedawno.
1088:  Być może przydadzą się admini takie listy, zobaczymy, na pewno jeżeli chodzi o robienie tej mapy myśli, to ciężko byłoby to robić w wiele osób, z tego względu, że Miro jest bardzo nieprzyjazne, jeżeli chodzi o duże grupy w wersjach premium, ponieważ Miro jest dla firm, a ja firmą nie jestem, dużą korporacją, ale program kocham, no co poradzę, bo się bardzo w nim przyzwyczajam pracować.
1109:  Jak zrobić dobrą ekspozycję?
1110:  Czy mamy jakieś najlepsze przykłady?
1112:  W ogóle, jeżeli chodzi, moi drodzy, o kwestie światotwórcze, to zaraz do tego też przejdę, ale mam trybut od Oscara, który wita się z nami wszystkimi.
1120:  Taką majówkę lubię.
1121:  Majówka z wielką literą.
1123:  Poleć coś do czytania, słuchania.
1124:  Brakuje mi czegoś dobrego na rowerek i do jazdy do firmy.
1127:  Do czytania i do słuchania.
1129:  Jestem zobowiązany, żeby polecić coś fantastycznego, więc polecę Ci płytę z Frostpanka.
1134:  Słuchaliśmy fragmentu, jeżeli chodzi o muzykę.
1136:  Natomiast jeżeli chodzi o książkę...
1138:  Świeża rzecz, nie wiem, czy to jest w formie e-booka, ale właśnie to jest coś, co bym chciał, żebyśmy dzisiaj poczytali sobie trochę, to znaczy Córkę Kości Andrei Stewart.
1146:  Boże, jak mi się to dobrze czytała, to jest nowinka.
1150:  Uff, nadrabiam rzeczy.
1153:  A właśnie, miałem mówić o światotwórstwie, więc moi drodzy, jeżeli chodzi o kwestie światotwórcze, to tutaj macie podlinkowany też na stałe już mój kurs.
1161:  Ja w ogóle ten link wam udostępnię, dzisiaj jeszcze go nie mam, ale on będzie udostępniony, jeżeli chodzi o całość.
1166:  Czy ja jestem w stanie to skopiować?
1167:  Nie jestem w stanie tego skopiować, po prostu wam teraz skopiuję.
1170:  I tutaj wszystkie te kwestie, jeżeli chodzi o ekspozycję światotwórczą, w miarę, przynajmniej mam taką nadzieję, mam w tym kursie powyjaśniane.
1179:  Co do zasady, osobiście uważam, że najfajniej jest, jeżeli wykorzystujemy mapę, słownik jakiś i tego typu rzeczy, które nie są koniecznie opisem długim, prawda?
1190:  Bo niekoniecznie... Córka Kości jest w audiobooku, super.
1193:  Pokażę Wam od razu przykład.
1201:  To znaczy tak, jeszcze się nie dorobiłem wprawdzie kamery z góry, ale taka też będzie w którymś momencie i będę mógł Wam lepiej pokazywać książki.
1209:  Więc zobaczcie, jak to jest zrobione u Nila Stevensona w Peanatemie.
1213:  Zaczyna się Peanatema, swoją drogą świetna powieść absolutnie i zaczyna się ona od takiego wstępu do czytelnika i we wstępie do czytelnika on wyjaśnia, jakie są założenia tego świata.
1224:  To jest raz.
1225:  Potem leci duże kalendarium,
1229:  gdzie opisuje historię tego świata od straszliwych wypadków aż do miejsca, w którym dosłownie pisze, tu jest początek naszej opowieści.
1237:  A potem, jakby tego było mało, jeszcze macie walnięty
1242:  Wypis encyklopedyczny, który ja Wam teraz przeczytam.
1245:  Wypis encyklopedyczny brzmi następująco.
1248:  Ekstramuros w starortyjskim, dosłownie poza murami, często używane w kontekście otoczonych murami miast państw z tego okresu.
1257:  W średnioortyjskim świat niematemowy, niestabilna rzeczywistość po upadku bazu.
1261:  W epoce praxis rejony geograficzne i klasy społeczne, które nie zaznały jeszcze dobrodziejstwa, mądrości świata matemowego.
1269:  W Nowortyjskim znaczenie podobne do drugiego, ale często używane w odniesieniu do osiedli bezpośrednio otaczających mury, ma temu stosunkowo zamożnych i stabilnych.
1279:  Ja też nic nie zrozumiałem and that's the point.
1282:  Bo zauważcie, gdybyście byli w jakimś innym miejscu na świecie i poszlibyście do innego kraju i przeczytali w innym języku wypis encyklopedyczny na temat rzeczy, której nie znacie, powiedzmy, że to są nigiri w Japonii, to też byście niewiele zrozumieli.
1298:  Takie jest założenie Stevensona.
1300:  Więc to jest bardzo ciekawy sposób na ekspozycję, zauważcie, bo w ten sposób nie przeciążacie opisami książki, nie przeciążacie dialogu, możecie sobie pominąć te definicje, ale jest taki moment ciekawości, okej, co to jest matem, co to jest nowortyjski, o co tu, jakie ekstramuros, co się dzieje.
1316:  Świetna powieść swoją drogą.
1318:  Poprzedni z nich miał numer 32, ten powinien mieć 33.
1321:  No widzicie?
1322:  I to są ważne wiadomości.
1324:  Już poprawiam.
1325:  Bardzo dziękuję.
1327:  No więc Stevensona wam mega polecam w tym kontekście.
1329:  Jeżeli lubicie jeszcze powieści, które mają taki mały sznit filozoficzny, to już w ogóle.
1334:  No i to powiedziawszy, zrobimy sobie pierwszą naszą notatkę, nie?
1337:  O PA na temie.
1339:  PA na tema.
1342:  Nie umiem pisać, to jest pewien problem.
1345:  Weźmiemy sobie jakąś fajną okładeczkę, może ta okładeczka jest ładna w sumie i będziemy mieli w ten sposób notatkę, już jakąś drobną.
1353:  Proszę bardzo, SPA na temat.
1354:  Zaraz sobie to pogrupujemy.
1355:  Małgorzata P., dziękuję Ci serdecznie za bycie jam Nikołajką, istota żyjąca, Milarew, Wiktoria Kulińska, Dariusz Kruszka i Juliusz otrzymali wsparcie, ale super.
1368:  gdzie można takie fajne świeczki nabić.
1369:  A to na Amazonie, Witoldzie.
1371:  Na Farmazonie.
1372:  20 eurosów chyba to kosztowały, jeśli mnie pamięć nie myli.
1376:  I one nie płoną.
1378:  Czy czytałem w Fantastyce nowej artykuł na Archipelagach o tym, że fantastyka z głównego nurtu rozlała się do rzeczy wielu różnych nurtów?
1386:  Nie.
1386:  Na Archipelagach to będzie dostępne online, czy nie bardzo?
1391:  Fantastyka.
1394:  To chodzi o to prawdopodobnie, nie?
1395:  Na archipelagach, tak.
1396:  No więc, moi drodzy, od razu pokazuję Michała Cetnarowskiego, to jest solidny publicysta.
1402:  Nie mam nadrobionego, ale jest polecajka.
1405:  Od peanatemi się odbiłem, pisze ktoś.
1408:  Odbiłem, odbiłem, odbiłem.
1410:  Przeczytałem tylko, że się odbił i tyle.
1413:  O właśnie, przez encyklopedyczność i neologizm pisze krótży cień.
1416:  To ja troszeczkę zareklamuję tę peanatemę po swojemu.
1419:  To znaczy idea jest następująca.
1421:  W tym świecie doszło do straszliwych wypadków, nie?
1425:  Czyli powiedzmy, że to jest świat postapokaliptyczny.
1429:  Więc są straszliwe wypadki.
1431:  I teraz my tyle wiemy tylko o tych straszliwych wypadkach, że ludzie zostali podzieleni na dwie takie kasty, nie?
1440:  Na tych, którzy są wewnątrz matemów, czyli takich, powiedzmy, osiedli, w których są odizolowani i oni są naukowcami, to jest przeciekawe, oraz wszystkich na zewnątrz.
1455:  Troszeczkę tak jak w Fallout'cie.
1458:  Więc powiedzmy, że tutaj sobie dookreślimy to podzielone na naukowców, którzy są wewnątrz matemy i swoją drogą prawdopodobnie odpowiadają za katastrofę.
1467:  Dlatego zostali odizolowani od całego świata.
1469:  Więc takie jest założenie i matemy w ogóle dzielą się na tysięczników, pięćsetników, setników i tak dalej, ponieważ równocześnie ci naukowcy są praktycznie nieśmiertelni.
1479:  I cała powieść się zaczyna od tego, że przylatuje coś w rodzaju UFO,
1483:  Haha, no i wiecie, jest problem, to znaczy wszyscy, którzy wiedzą, co zrobić z tym fantem, są zamknięci w mapemach.
1489:  No i teraz się wam może wyjaśnia, dlaczego to ekstramuros, intramuros, no bo świat się po prostu podzielił na ten, który jest wewnątrz murów i ten, który jest na zewnątrz murów.
1497:  No, przeciekawa koncepcja absolutnie.
1499:  Jak lubicie postapo i podobał się wam na przykład taki Fallout, to czemu by nie spróbować?
1504:  Wspaniale znowu jamniczyć, cieszę się Juliusz.
1506:  Dziękuję za rozdanie, wsparć moi drodzy.
1508:  Tym razem łajtki odbył jam Nikołajem.
1510:  Te świeczki nie płoną na rzeka Aredel.
1514:  Jest Istvan na okładce tego numeru Nowej Fantastyki?
1517:  Bardzo możliwe.
1520:  Czemu ja tego nie widzę?
1524:  Jest Istvan Vizvary.
1527:  Tego z kolei ja nie znam absolutnie.
1530:  Uwielbiam jak ludzie w komentarzach książek Gibsona przed Davidson twierdzą, że nie jest dobrze wytłumaczone czym jest dana technologia.
1535:  No właśnie to jest takie założenie w science fiction, która jest bardziej zaawansowana, żeby nie do końca było wiadome to jak działa jakaś technologia.
1544:  Ponieważ zakładamy, że np.
1546:  czytelnik może być w takiej samej roli jak podróżny do innego świata i póki nie natrafi na kogoś, kto jest mędrcem, kto jest naukowcem, kto jest kimkolwiek innym w zależności od settingu, no to co ma wiedzieć na ten temat?
1560:  Czy znam jakieś publikacje, książki o imersyjności światów fantastycznych?
1563:  Oczywiście.
1564:  Ja mam go wam polecić.
1565:  Po pierwsze, to jest jedna rzecz, o której już wspomniałem w filmie, który macie podlinkowany.
1569:  To jest raz.
1571:  Ale mogę od razu wskoczyć sobie do mojej chyba ulubionej książki na ten temat, żeby nie było takiej samej jak w filmie.
1579:  To znaczy Gordon Caleya.
1581:  Już wam pokazuję Gordona Caleya.
1583:  Mam nadzieję tylko, że to się będzie ładnie wyświetlało.
1587:  Okej.
1589:  Dobrze, ładniej się wyświetla.
1590:  Zrobimy tak, żeby się wyświetlało ładniej.
1593:  Gordon Caleya, In Game, From Immersion to Incorporation.
1595:  To jest o tyle zajebista książka, swoją drogą cytat z Borgesa, szanuję, że wyjaśnia, że imersja jest wielowymiarowa, o czym ludzie bardzo często zapominają.
1605:  To znaczy macie wymiar, który jest związany z kinestetyką, to wtedy, kiedy
1611:  Wiecie, jesteście przyzwyczajeni do jakiegoś kontrolera chociażby, prawda?
1614:  Imersja przestrzenna to jest coś, co się najczęściej kojarzy nam z imersją, czyli jest kino, jest jakiś headset VR-owy i zanurzacie się w przestrzeni cyfrowej.
1625:  Przestrzenne to jest wtedy, kiedy eksplorujecie świat jakiś, ale to jest bardzo często połączone z...
1631:  współdzielonym wymiarem imersji.
1632:  To jest wtedy, kiedy gildia nas potrzebuje, kiedy poznamy przyjaciół w jakimś miejscu.
1637:  Narracyjne zaangażowanie to jest to, co ja mega lubię, kiedy macie roleplay, kiedy poruszyła was jakaś historia do płaczu, wywoła emocje i tutaj zmierzamy od razu do wymiaru emocjonalnego, afektywnego.
1651:  To jest wtedy, kiedy mamy waifu i husbandów, to jest z jednej strony, a z drugiej strony wtedy, kiedy faktycznie odczuwamy
1658:  Nostalgię chociażby za utraconym domem w grze, w filmie.
1663:  Pytaliście, jak sobie radzę z kacem po God of War.
1666:  Immersja afektywna i na końcu ludyczna.
1669:  To jest to, co Kiszakowi by się spodobało, że gramy, jest maestria gameplayowa i jesteśmy zaangażowani niesamowicie w rozgrywkę.
1677:  Znamy praktycznie grę na pamięć, wiemy co do piksela, co zrobić i gdzie zrobić.
1680:  Nawiasem, że to też się będzie łączyło z kinestetycznym zaangażowaniem.
1683:  bo prawdopodobnie gdybyśmy wymienili kontroler na inny, no to wtedy automatycznie musimy się uczyć wszystkiego na nowo.
1689:  Zajebista książka, naprawdę niesamowicie Wam ją polecam, ponieważ ona niuansuje ten termin bardzo.
1694:  Tak to będzie na tych live'ach, moi drodzy, że będę się bardzo rozgadywał.
1699:  Tu jest Wasz czat swoją drogą.
1702:  Super, że tu trafiłem, cieszę się Natalia, ale się cieszę.
1704:  Mam problem z książkami fantasy, Solaris Leia mi nie podeszła, tak samo jak widzimy, chciałbym dać szansę temu gatunkowi.
1709:  Już ci wyjaśniam szybko, masz problem z science fiction.
1712:  Fantasy będzie cię przenosiło w wyobrażoną przeszłość, a nie w wyobrażoną przyszłość.
1716:  Spróbuj na przykład Trudy Canavan, trylogię czarnego maga i daj znać, czy ci się spodobało.
1722:  A jeżeli chodzi o sci-fi, który byłby bardziej właśnie przystępny,
1727:  Zawsze mam z tym problem, swoją drogą, bo ja nie jestem tak po drodze z tym gatunkiem.
1731:  Będzie mieć swoją drogą na tych live'ach też gości, nie myślcie sobie, i w postaci pisarzy, i w postaci ludzi, którzy się znają na czymś dobrze.
1736:  Ja chciałbym, żeby Filip z Bessema tu przyszedł i pogadał o science fiction chociażby, które kocha.
1741:  Ale ja mógłbym ci polecić na przykład... O!
1746:  To jest takie science fiction, które jest bardzo, no powiedzmy...
1751:  Czy ja mogę... Focus, dziękuję.
1754:  W ten sposób.
1755:  To jest science fiction, które jest bardzo przygodowe.
1757:  I to jest chyba najlepsze, co można byłoby o nim powiedzieć.
1759:  Więc nie będzie tutaj takiego bardzo zaawansowanego światotwórstwa, jak jest u Lema.
1763:  Oczywiście to może być dla kogoś zaletą, ale nie dla wszystkich właśnie.
1767:  Więc wiecie.
1768:  Co powiedziawszy, od razu ja teraz będę mieć dwa razy więcej roboty.
1771:  Sam sobie to zrobiłem.
1773:  Pobór Marco Claus.
1775:  Bo sobie od razu to zrzucimy radośnie do naszego miro.
1780:  Fraza, zrzucimy sobie radośnie do naszego miro, będzie się teraz często, moi drodzy, pojawiała.
1785:  Już się robi skomplikowanie, bo okazuje się, że idziemy w zupełnie dwóch różnych kierunkach.
1790:  Koło czasu, pisze Józef Powroźnicki, w sumie też jest posta, podzieje się po wypadkach, w wyniku których próbowano połączyć magię żeńską z magią.
1796:  Tak absolutnie, koło czasu nawet można byłoby potraktować pod pewnymi względami, jako, no częściowo,
1802:  tę wyobrażoną przyszłość, prawda?
1804:  To jest właśnie też powód, dla którego ja nie jestem takim zwolennikiem radykalnego oddzielania science fiction i fantasy, bo to jest trochę spektrum.
1813:  W ogóle jeszcze dzięki ci, Atalin, bardzo za to pytanie o imersyjności.
1817:  Ta druga rzecz, o której wspominałem, to była Mary Lou Ryan, nie?
1820:  W Narrative as Virtual Reality.
1822:  O tym macie w filmie, który jest podlinkowany na górze.
1826:  Ludologiczny Kiszak.
1827:  Ludologiczna essa, moi drodzy, dla wszystkich widzów Kiszaka.
1833:  Fantazy w anime kocham.
1834:  Prędzej czy później zaczniemy gadać o Freerail.
1836:  Swoją drogą, dzisiaj jest taki chaos, wiem, a następnego live'a będziemy sobie to troszeczkę tematyzować, nie?
1841:  Powiedzmy, powiemy sobie, okej, to dzisiaj będziemy sobie mówić, powiedzmy, o głównie fantasy, nazwijmy to, albo fantasy innej, więc będziemy sobie próbować jakoś to porządkować, ale też bez przesady.
1852:  Co to jest Miro?
1853:  Miro, moi drodzy, to jest program, w którym działamy.
1856:  Powiedział Krzysztof, nie pokazując Miro.
1858:  Już pokazuje Miro.
1859:  Proszę bardzo, tak wygląda Miro.
1861:  Miro sympatyczne.
1862:  To jest program do robienia map myśli.
1864:  Mega go polecam.
1864:  Ja prowadzę praktycznie wszystkie swoje zajęcia tam, w on.
1868:  I zaletą Miro jest to, że możecie sobie w Miro ustawiać różnego rodzaju presety, tak?
1873:  Tutaj...
1874:  Ja z tego wprawdzie rzadko używam, bo wolę sam rysować, ale można komentować.
1879:  Tutaj są templatki właśnie różne, które sobie możecie wybrać i będzie to wam generowało wszystko.
1883:  Sam już nie mówiąc o tym, że jest asystent AI-owy, którego można też kazać, żeby zrobił coś jak należy.
1890:  Witamy w gronie wspierających Filipos Konopi.
1893:  Ja bym bardzo chciał, żeby Kiszak wpadł na któregoś live'a i byśmy sobie wtedy porozmawiali np.
1896:  o Dark Fantasy, bo mam wrażenie, że może być tutaj sporo ciekawych wątków.
1902:  Mając na względzie tytuł live'a, może powinieneś napisać do Piotra Frączewskiego z prośbą o udział.
1906:  Ja mam wrażenie, że Piotr Frączewski może już nie pamiętać o tym, że robił The Narratora w dwóch baldurach.
1911:  Jak będą rozpatrywane pozycje stojące w rozkroku między gatunkami, na przykład jednocześnie postapo i science fiction?
1915:  No właśnie, moim zdaniem, nie trzeba się kompletnie tym przejmować.
1918:  W zasadzie już tutaj, już tutaj mamy jedną pozycję, zauważcie, która jest w rozkroku, to znaczy, ja nie jestem do końca pewien, czy P.A.
1924:  na temat to jest postapo, czy to jest science fiction.
1926:  Może jedno i drugie i super.
1930:  skoro Live o Fantastyce to będzie kiedyś czerw fantastyczny, w ogóle też poddaję pod... O, zróbmy, moi drodzy, głosowanie jeszcze.
