🔴 W niektórych słownikach brak słowa honoru | LIVE #7
🔗 https://www.youtube.com/watch?v=wQ5GCGkgV0Q

129:  muzyka
879:  Jedna książka to jest, no i wiadomo, rozdziały można traktować jako artykuły.
884:  Piotr Kubiński, gry wideo, zarys poetyki, a druga to jest wprowadzenie napisane przez Miłosza Markockiego i Katarzynę Marak.
894:  To jest bardzo taki przystępny podręcznik, który pokazuje najbardziej istotne elementy gier wideo.
900:  Nie pamiętam tylko jego tytułu.
901:  Mam wrażenie, że w tytule pojawia się słowo gry cyfrowe w każdym razie.
906:  To dla Ciebie, Kingo, te dwie polecajki.
907:  Ale fakt faktem jest, że pamiętajcie, że te terminy się pojawiają dlatego, że gry wideotraktowane są niedobrze jako medium, więc naukowcy muszą się starać, żeby opisywać to w miarę naukowo.
918:  Każdy, kto zaczął kiedykolwiek pisać pracę dyplomową, wie, o czym mówię.
921:  To jest właśnie ten problem, że trzeba dawać bibliografię, która niekoniecznie jest jakaś mega potrzebna, albo używać słownictwa, które jest dla nas sztuczne, właśnie po to, żeby windować naukowo jakiś temat.
934:  Jaki model Arctisów mam?
935:  Pyta, witam.
937:  Wydaje mi się, że trójka, jeżeli chodzi o słuchawki.
941:  Urszula pisze, że ją też wyciągnąć trudno z domu, a pod koniec miesiąca musi do Warszawy.
946:  Wyrazy najszczerszego współczucie.
947:  Kiedyś musiałem wstawać o godzinie 4.30 i jechać ekspresem do Warszawy.
952:  To było straszne.
954:  Seronex pisze, że się nie może doczekać jutrzejszego odcinka.
956:  Dla każdego coś przykrego.
957:  Zdradzę wam, że będzie o przemocy.
961:  Tyle mogę powiedzieć.
961:  Jeżeli chcecie trochę więcej, to miniaturka jest na Discordzie w razie czego.
965:  Prorok Kaczk witam serdecznie pyta, czy wykładowcy stopniem doktora muszą pisać kolejne prace naukowe po doktoracie.
971:  Tak.
971:  Pytam, ponieważ podejrzewam, że nasz wykładowca chce napisać artykuł lub książkę z naszych esejów.
976:  Uważałbym na to bardzo mocno.
978:  Najlepiej jest wrzucić wtedy taki swój esej, jeżeli są takie podejrzenia, na
982:  Otwarcie dostępne portale dla naukowców, Akademia Edu lub ResearchGate.
987:  Najlepiej na ResearchGate, ponieważ ResearchGate dodaje od razu numer DOI i to ma status publikacji elektronicznej, wtedy jeżeli będzie plagiat, to można go udowodnić.
996:  Pamiętajcie, że plagiat myśli nie jest do udowodnienia w polskim sądzie, a w każdym razie jest bardzo trudny, plagiat słowa jest o wiele łatwiejszy.
1005:  Stachu pyta, co sądzę o Vituberach, czy oglądałem coś.
1008:  Parę razy.
1008:  Trochę mnie to drażni, szczerze powiedziawszy, ale rozumiem trend.
1011:  To znaczy ludzie zawsze w internecie lubili się chować pod pseudonimami, co rozumiem, sam tak robiłem do czasu, kiedy zacząłem być osobą publiczną, czyli wykładać.
1021:  Natomiast myślę, że to jest takie przedłużenie tego trendu.
1024:  Na pewno to jest ciekawa technologia.
1026:  Jaka była moja pierwsza praca w branży?
1027:  Byłem konsultantem, moje pierwsze stanowisko to jest researcher, bardzo zabawne było, byłem konsultantem w projekcie wdrożeniowym dla software'u, który miał wspomagać pisanie narracji.
1040:  Czy uważam, że mam większy poziom osiągania imersji?
1042:  Ja na przykład nie jestem w stanie tak się zagłębić w naukę gry albo książka.
1045:  Spróbuj klaun zrobić w ten sposób, to znaczy wykorzystać multimodalność.
1049:  Multimodalność to są różne tryby komunikacji.
1052:  Nasz mózg jest wielobodźcowy, zwłaszcza teraz, zauważcie, że jesteśmy narażeni na mnóstwo bodźców.
1057:  Ja teraz was narażam na sporo bodźców, to znaczy macie i wizualny, i muzyczny, i jeszcze moją narrację, więc tak samo musimy atakować swój mózg, jeżeli staramy się koncentrować na jednym medium, na przykład książce, wtedy sobie można odpalić jakąś tematyczną muzykę.
1069:  Jeżeli chodzi o gry wideo, to one są zwykle, jeżeli mówimy o takich grach złożonych, jak nie wiem, Red Dead Redemption 2, to one siłą rzeczy będą bardziej nas zanurzały, bo one właśnie to robią.
1079:  Tam jest dużo różnych takich trybów, i notatnik, i muzyka, i jazda konno, i strzelanie niestety w obecnym kontekście,
1086:  I fabuła, bardzo dużo tego jest, prawda, crafting.
1089:  Więc to jest, myślę, taka sztuczka dla oszukania swojego umysłu.
1096:  moim zdaniem największy idiotyzm szkoły to jest dokładnie to, czego przedłużenie widzę teraz, Piotrze, mianowicie algorytmizacja wszystkiego, zamienianie wszystkiego na liczby, wykresy i punkty.
1109:  Doszło do takiego absurdu, że nawet praca naukowa jest wyceniana punktowo, więc tak, to chyba jest największy absurd, ale absurd, bo jeżeli miałbym mówić o rzeczach szkodliwych, no to zwykle o nich mówię albo w serii, albo w odniesieniu do tego, co się dzieje konkretnie ludziom.
1124:  Pytanie od Damiana.
1124:  Koleżanka nagrała głosówkę.
1126:  Jak nasz nauczyciel od historii krzyczy i poniża koleżanka z klasy, co zrobić z takim nagraniem?
1129:  Wrzucić na YouTubie, ale oczywiście pod pseudonimem.
1134:  Czy dzisiaj będzie wyjątkowo czytanie na Holistycznej Agencji Skapistycznej?
1137:  Możemy coś spróbować, ale ja generalnie nie czuję się dobrze w czytaniu czegoś, czego wcześniej nie przeczytałem, a nie mam po prostu czasu na to kompletnie.
1145:  Czy znamy jakąś ciekawą anime space operę?
1147:  Warto obejrzenia.
1147:  Szymonie, od razu i momentalnie.
1150:  Knights of Sidonia.
1152:  Bardzo polecam.
1153:  Znakomita rzecz.
1155:  Witajcie wszyscy przybywający jeszcze.
1158:  Czy mam jakąś własną definicję określenia edgy?
1161:  Edgy to jest granica, czyli edgy to jest balansujące na granicy.
1166:  Jeżeli to jest granica dobrego smaku, to jest edgy zazwyczaj.
1169:  Czym jest dobry smak?
1170:  Generalnie wszystko się sprowadza do tego, czy coś jest...
1174:  Na tyle bezpieczne, że tak powiem, do obejrzenia, że pokazalibyśmy to w równej mierze 80-letniej babci i 7-letniemu synkowi.
1182:  To jest mniej więcej to.
1183:  Oczywiście ta granica może być rozszerzana w miarę zwyszkującego poziomu artyzmu danego dzieła, jakim może być gra wideo, komiks czy cokolwiek innego.
1194:  Skąd się biorą obrazki w tle na miniaturka?
1195:  Dla każdego coś przykrego pytam.
1197:  Witam.
1197:  To jest bardzo proste.
1198:  Ono dormie.
1200:  To jest jeden z moich ulubionych karykaturzystów francuskich, którego imię i nazwisko prawdopodobnie w tym momencie zarżnąłem, jeżeli chodzi o wymowę.
1208:  Pisze się go Honoré Daumier, ale czasem wybieram innych karykaturzystów.
1213:  Generalnie karykaturzyści i przed XIX wiekiem.
1217:  Czy Korgi to grube jamniki?
1218:  Proszę nie fat-shame'ować jamników i biednych Korgi.
1222:  Space opera anime Legend of Galactic Heroes jest jeszcze polecana od Luca Wars.
1227:  Bartek pisze, że dwa razy popełnił pracę magisterską, a dwa tematy związane z dendrochronologią.
1231:  Nie chcę zanudać, co to jest.
1233:  Sądzę, że chronologia, czyli jakiś opis historyczny, no i dendro to są rośliny.
1239:  ale zawsze był problem z ilością bibliografii, bo jak to tylko te 30 pozycji, a to jest proste, można bardzo szybko zmultiplikować bibliografię, to znaczy standardowa strategia to o, więcej na ten temat w i przypis na pół strony, albo zrobić porządny stan badań i sprawdzić kto, gdzie pisał na dany temat i opisać to pokrótce w jednym akapicie, natychmiast się robi plus 10 albo 15 pozycji bibliograficznych.
1264:  Niedoanimowany Rosomak pisze, że polecił znajomemu i obejrzał cały Dishonored w moim wykonaniu.
1268:  Ja się cieszę strasznie z powrotu do Dishonored, bo to jedna z moich kochanych gier.
1272:  Jaki jest mój obecny cel naukowy, pisze Klaudia.
1274:  Napisać książkę habilitacyjną, ale taką, która będzie do czytania dla ludzi i taka, która też się przyda w gamedevie.
1280:  Generalnie chodzi o konstrukcję świata gry, ale bardzo
1284:  zróżnicowaną konstrukcję świata gry w wielu gatunkach gier i taką, która będzie maksymalnie pomocna i nie ukrywam, że też dużo dla mnie ma znaczenie to, że ćwiczę ze studentami tę metodę, którą staram się później opisać teoretycznie, więc plan jest też taki, żeby studentów uwzględnić w którymś z przepisów, z podziękowaniami, no bo gdyby nie oni,
1306:  No to gdzież ja bym to był w stanie zrobić?
1308:  Tymczasem patrzę na naszą skarbonkę i widzę 61 212.
1310:  Jesteście absolutnie niesamowici.
1312:  Zaczynaliśmy, aby było znacznie mniej.
1317:  Co o przeczytaniu wszystkich gejmanów?
1321:  John Crowley, Jeffrey Ford, Lucius Shepard, albo w ogóle polecam zbiorczo Ucztę Wyobraźni wydawnictwa MAG, bo tam jest bardzo podobna gatunkowo literatura wydawana.
1334:  Znakomita sprawa.
1336:  Czy oglądamy anime Rising of the Shield Hero?
1338:  Nie, ale oglądam teraz Attack on Titan, ostatni sezon, jestem zachwycony absolutnie.
1344:  A właśnie jest pytanie o Attack on Titan.
1346:  Czekam tylko na ostatnią część, bo chcę obejrzeć zbiorczo i muszę powiedzieć, że to, w jaki sposób ten świat zaczął się rozwijać, zachwyciło mnie.
1354:  Kompletnie się nie spodziewałem tego, że poza tą enklawą, która się pojawia na początku, jest jeszcze o wiele, wiele szerszy świat.
1360:  Nie chcę zaspoilować, komuś to nie widział.
1363:  Co sądzę o karierze grafika albo UX designera, pisze Max Wojciechowski, jest bardzo prospektywna, to znaczy mamy bardzo dużo możliwości po niej i to nie są tylko możliwości w gamedev, dlatego to jest wartościowe, bo ludzi od UX będziemy potrzebować w coraz większej liczbie zawodów, w siłą rzeczy biorąc pod uwagę cyfryzację i przejście na aplikacje i web 3.0 itd.
1384:  więc jest to byłby to zawód przyszłościowy, natomiast dla wszystkich, którzy mają inklinacje artystyczne, no to wiadomo, grafice 2D i grafice 3D są pilnie potrzebni w gamedev'ie do dzisiaj.
1395:  Czy gramy jakąś grę w Starry Horizon?
1397:  Jeszcze nie, jeszcze nie.
1401:  Nie pytanie, ale chcę tylko powiedzieć przy Uriot TV, że w Elden Ring jest cholera odmiany magii ognia, jedna z nich to ogień szaleństwa.
1409:  Doceniam dyskretne poproszenie o zagranie w Elden Ring.
1414:  Całym serduszkiem kocham Atakon, Tajdan pisze Eron.
1416:  O tak, o tak.
1417:  Kamil się pyta, w jaki sposób układać argumenty na rozprawce, żeby osoba czytająca w to naprawdę uwierzyła?
1421:  O, jakie ciekawe pytanie.
1425:  Zrobiłbym w ten sposób, to znaczy nie lał wody na początku, tylko zaczął od anegdoty.
1431:  Co to znaczy zacząć od anegdoty?
1433:  Zacząć od jakiegoś cytatu, najlepiej z innej książki, później skomentować ten cytat i od tego wyprowadzić wprowadzenie.
1440:  Natomiast jeżeli chodzi o samą argumentację, ja wierzę w zasadę trójki, to znaczy dobrać trzy konkretne przykłady.
1445:  W nauce się to nazywa studia przypadków i to jest...
1448:  To jest taki trik, który pokazuje rozmówcy, że zdajemy sobie sprawę z tego, że świat nie jest czarno-biały.
1478:  Czy nie obawiam się, pisze Fate to Black, możliwości zmiany perspektywy postrzegania osób z Ukrainy.
1483:  Oczywiście, że zdaję sobie z tego sprawę, że jest to możliwe, zwłaszcza podbiorąc pod uwagę to, co się działo jeszcze parę lat temu w Polsce, ale myślę, że należy wierzyć w społeczeństwo i w to, że jednak ten duch wsparcia i pomocy u nas nie...
1498:  zgaśnie, a pamiętajmy, czym mogą być inspirowane ataki w tym momencie na poszczególne narodowości.
1505:  Prawie na 100% już teraz wiemy, czym były one inspirowane wcześniej, więc zwracałbym na to uwagę.
1511:  Ktoś na Twitterze zresztą bardzo dobrze pokazał sposób sprawdzania, skąd pochodzi dana osoba, to znaczy można wbić czyjś nick,
1521:  i powiedzieć, że się zapomniało hasła i wtedy jeżeli mail tam, który będzie ogwiazdkowany kończy się na ru, wyciągnąć wnioski.
1529:  Co sądzę o filmie Uncharted?
1531:  Podobał mi się.
1531:  To jest tak jak Mumia, tak jak Skarb Narodów, to są filmy klasy D dla ludzi, którzy zdają sobie sprawę z tego, że to jest film klasy D i to nie jest żaden problem moim zdaniem.
1541:  Tak samo teraz Project Adam na Netflixie też jest krytykowany przez ludzi.
1544:  Ludzie, to jest kino familijne, znaczy jeżeli coś jest kinem familijnym, kinem przygodowym, to trzeba to oceniać jako kino familijne lub kino przygodowe, a nie wszystko porównywać do Dune'y.
1554:  W kinach Helios był maraton anime pełna sala.
1556:  Naprawdę azbestowa super sprawa.
1558:  Cieszę się ogromnie.
1560:  Cieszę się ogromnie.
1563:  Feliks pisze, że właśnie oblał egzamin komisyjny z prawa podatkowego.
1567:  Oczywiście jak ostatni głupi, może racjonalnie wiem, że nie jestem tak głupi, jak mi się zdaje.
1572:  Egzaminator mnie zgnoił.
1574:  Co robić?
1576:  Jedna opcja to jest pójść do innego egzaminatora, który się w tym specjalizuje, albo pójść na konsultację i poprosić o pomoc i o wsparcie.
1586:  Nie wiem, jak to jest na wydziałach prawa i jaka jest ich specyfika.
1589:  Zdaję sobie sprawę, że to jest mocno kompetytywny zawód i kompetytywne też studia, w których jest duży poziom rywalizacji, więc jest bardzo ciężko.
1597:  Ale mnie zawsze ratowało to, że mogłem pójść sobie, jak byłem...
1603:  w takiej, a nie innej sytuacji na Wydziale Polonistyki UJ, to ratowało mnie to, że mogłem porozmawiać z badaczami z innych uczelni, jako student.
1610:  I oni mi mówili, nie no słuchaj, to jest idiota, nie przejmuj się nim kompletnie.
1615:  I to trochę pomagało, więc może to rozwiązanie, ale na pewno jeżeli egzaminator w ten sposób się zachowuje, to bym też coś z tym robił.
1623:  To znaczy egzaminator nie może zachowywać się pozamerytorycznie, nie ma sensu gnoić studenta,
1630:  w jakikolwiek sposób.
1631:  Jedyne, co można zrobić, to dać feedback, co zostało zrobione źle, a co dobrze.
1635:  Natomiast jakiekolwiek pozamerytoryczne takie zachowania są totalnie nie na miejscu.
1640:  Czy warto wrócić do Polski na postdoc po ukończeniu doktoratu?
1644:  U, trudne pytanie.
1645:  Znaczy, jeżeli ktoś by chciał pójść na taki kierunek, który rzeczywiście ma sens w Polsce i jest związany z polską kulturą i historią, to tak.
1653:  Natomiast poza tym, jeżeli się robiło studia za granicą, obawiam się, że może być bardzo duży kubeł zimnej wody na głowę wtedy wylany.
1661:  Za granicą w sposób standardowy są wdrażane na przykład tutoringi na uczelniach, odchodzi się od wielu systemów oceniania i jest o wiele lepszy kontakt między studentami a wykładowcami, więc w Polsce ten powrót do postsowieckiego swoją drogą feudalnego układu, gdzie profesor to jest ten, przed którym się czapkuje i klęka, ponieważ niestety w PRL-u
1686:  Powstał taki etos, pseudoetos intelektualisty z kompleksami, który musi się upominać o należne mu zaszczyty.
1693:  Wtedy to się właśnie zaczęło docentowanie, profesorowanie, doktorowanie itd.
1698:  Myślę, krótko mówiąc, że może być to szok poznawczy dla organizmu.
1703:  Czy dla mnie porównywanie aktualnej wojny do wojen lub sytuacji z fantazji jest sensowne?
1707:  Tak, robił to Tolkien z pierwszą wojną światową we Władcy Pierścieni.
1711:  Więc jeżeli zrobił to Tolkien i część z was mogła nawet tego nie zauważyć, czytając Władcę Pierścieni, to jest to dowód na to, że jak najbardziej.
1719:  Bo istotne jest właśnie to, że fantastyka mówi o kwestiach uniwersalnych.
1724:  W obszarze fantastyki o wiele łatwiej jest pokazać taką sytuację, jaka miała miejsce wczoraj.
1729:  To znaczy, że czołg wjeżdża na
1731:  samochód osobowy i ginie cała rodzina i dziecko płonie w nim,
1736:  to nie jest rozkaz, który został wydany przez generalicję, tylko to jest osobista decyzja żołnierza, to jeżeli przedstawicie taką historię Rosjaninowi, to on powie, nie, to jest niemożliwe.
1747:  Jak przedstawicie taką, oczywiście z różnych względów, może przez propagandę, może przez patriotyzm, źle pojęty, nieważne.
1755:  Jeżeli przedstawicie to komuś z zachodniej Europy, kto ma dostęp do mediów, to przerazi się.
1760:  Ale jeżeli przedstawicie taką sytuację w świecie fantasy komuś,
1764:  to mam takie podejrzenie, że niezależnie od tego, jakie jesteśmy narodowości i czego się uczymy, każdy z nas coś takiego etycznie potępi.
1772:  Dlatego, że nie będzie tego realistycznego pola odniesienia, które nas tak dzieli i różni.
