🔴 Czy po cudzej ścieżce da się iść własną drogą? | LIVE #19
🔗 https://www.youtube.com/watch?v=qePHzF4tPUM

140:  KONIEC
391:  O, hrabia chce życzyć wszystkim naturzystom dużo zdrowia psychicznego, bo doniesienia, jakie docierają, nie są dobre.
396:  Istotnie, moi drodzy, nie są dobre.
398:  Ja ostatnio mam taką refleksję jedną, którą wszystkim sprzedaję, może uczynię z tego short, że nie powinniśmy się dziwić, że maszyny z nami zaczynają powoli wygrywać.
408:  Skoro stworzyliśmy system dla maszyn, w związku z powyższym siłą rzeczy maszyny tam zawsze będą lepsze.
414:  Zawsze maszyna będzie lepiej gromadzić punkciki, maszyna zawsze będzie lepiej wypadała na wykresach wydajności, maszyna zawsze będzie lepiej recytowała to, co w nią zostało wyrzucone.
426:  Wszystkie możliwe modele AI, które w tej chwili mamy, niezależnie od tego, jak zaawansowane, w dalszym ciągu operują tylko na tych danych, które zostały wprowadzone.
433:  Dokładnie tak samo wygląda w Polsce szkolnictwo.
435:  Wprowadza się dane do głowy uczniów i studentów, a następnie się sprawdza, czy recytują je poprawnie, czy odtwarzają je poprawnie, jak odtwarzacz.
442:  Więc trudno się teraz dziwić, że
444:  pada popłoch na większość osób, rany boskie moją pracę stracę.
447:  No tak, więc jedyna rada, jaką mogę mieć dla wszystkich w tym momencie, to być czystym chaosem, robić dziwne rzeczy, myśleć poza pudełkiem i być nieprzewidywalnym.
457:  Wtedy nasza praca może być bezpieczna.
460:  Czy szachy są dla maszyn?
461:  No, maszyny były jedną z pierwszych... Szachy były jedną z pierwszych dyscyplin tego rodzaju gier, w które maszyny wygrywały słynne sprawa Gary'ego Kasparowa, czy Gary'a Kasparowa się powinno odmieniać.
471:  Swoją drogą w StarCraft'cie też była kiedyś taka maszyna, się Deep Blue nazywała bodajże, jeśli mnie pamięć nie myli, też ogrywała arcymistrzów StarCrafta.
479:  Całe szczęście, że stara matura.
481:  Całe szczęście, że ja nie zdawałem żadnej matury, moi drodzy.
486:  Asia pisze, że właśnie skończyła drugi sezon Shadow and Bone, ma bardzo mieszane uczucia, jeżeli chodzi o wątek Kazza i Inej.
491:  Dobra informacja dla wszystkich fanów uniwersum Libardugo, jest planowany spin-off, na razie chodzą tylko ploty, dotyczący samej Szóstki Wron, a Szóstka Wron to jest ta najlepsza rzecz właśnie związana z całym wątkiem Kazza Brekera i jego chwacką gromadą z Ketterdamu.
507:  Świetnie mi się czytało zarówno Szóstka Ewron, jak i Królestwo Kanciarzy i to, co macie w drugim sezonie Shadow and Bone, to są właśnie wątki z Królestwa Kanciarzy, gdzie jest ta świetna konfrontacja z antagonistą, którego imienia oczywiście już zdążyłem zapomnieć, ponieważ oglądałem jakiś czas temu.
524:  Dziękujemy Wojtkowi Pszczelarzowi i za wsparcie, i za pozdrowienia jamnicze w piękny wiosenny wieczór.
529:  Faktycznie robi się już cieplej, moi drodzy.
531:  Jak tworzyć systemy mocy w literaturze, pyta słuchacz.
534:  Wiesz co, myślę, że można się inspirować przede wszystkim tym, co jest w naturze, tak?
539:  Czy w przyrodzie, mówiąc ściślej, bo przyroda nie jest wynalazkiem człowieka, a natura jako koncept jest wynalazkiem człowieka.
545:  Konkretnie to, co naturalne, zaczyna funkcjonować w takim kontekście, jak my mówimy, od oświecenia w górę.
550:  więc możesz się bawić na przykład tą stroną, jak chociażby Jan Tregyllis, który tworzył filozofię naturalną w ramach swojego uniwersum magicznego i rozdysponował panowanie naturze z filozofią naturalną alchemikom, którzy chociażby byli władni
566:  wlać w maszyny, budowane przez zegarmistrzów, duszę.
570:  Potem cała rebelia maszyn, o której są trzy tomy Jana Tregilisa, mechanicznego, jest właśnie o tym, że maszyny usiłowały odzyskać tę swoją duszę, ale także wolną wolę.
581:  Poczekajcie.
584:  Często Wam o tym mówię, ale rzadko mówię, że to jest właśnie ten mechaniczny steampunkowy, którego tak często polecam, więc tak.
591:  Tam jest bardzo ciekawy system magiczny i druga rzecz, o którą może się zastanawiać, to klasyka, to znaczy żywioły i bawienie się żywiołami, ale także tym, jakie są żywioły, bo w filozofii zachodniej mamy cztery żywioły, natomiast jak pogrzebiesz w średniowiecznej, to się okazuje, że pięć, bo jeszcze eter.
606:  A jak pogrzebiesz jeszcze bardziej, to się okaże, że w Chinach jako żywioł był, z tego co pamiętam, traktowany także metal.
613:  A jeżeli pogrzebiesz jeszcze w alchemii, to się okaże, że są żywiołaki, które wiążą się z poszczególnymi żywiołami.
619:  W związku z powyższym magowie mogą mieć swoich petów, jak to się mówi w MMORPG, albo swoich towarzyszy, jak mówi się wszędzie indziej.
630:  Czy mógłbyś mi polecić jakieś pozycje fantasy, która sprawia, że poryczę się jak bubr taki z dzichu?
635:  Moją krótką przygodę z tym gatunkiem zacząłem od Wiedźmina, potem pokonały mnie inne pieśni.
638:  Oj, to inne pieśni to nie był... To nawet nie jest klasyczna fantasy, bo to jest już bardziej taka post-fantastyka, która łączy elementy fantasy, science fiction.
647:  Wzruszającą i przyjemną fantasy pisała zawsze, tylko tu musisz się przygotować dla to, że to jest prosta narracja.
654:  Trudy Canavan ma takie momenty, ja bardzo ją lubię za to.
657:  Tylko, że wiesz, kwestia emocjonalnego odbioru zawsze jest bardzo indywidualna.
662:  Ja na przykład ryczę jak bubr na rzeczach typu Ostatni Samuraj, albo Hero, albo Dom Latających Sztyletów, a są tacy ludzie, którzy nie uronią wtedy ani jednej łzy, chyba że będzie to łza cringe'u, ponieważ będą mówić, że tam są niezgodności historyczne, bo nie zrozumieją, że to jest wuksia fantasy, więc nie ma tam żadnego znaczenia, jaka jest historia.
680:  Kiedy ma arcymagowanie w Enderalu?
682:  Nie wiem, czy dotrzemy do Enderala Gen Greyman.
684:  Jest tyle gier do ogrania w tym roku.
686:  Wychodzi Diablo 4, wychodzi Baldur's Gate 3, wychodzi przede wszystkim Space Marine 2 Warhammerowski.
693:  Za dużo rzeczy.
694:  Jeszcze dodatek Chaos Dwarf z Warhammera 3.
696:  Za dużo rzeczy, moi drodzy.
697:  Czy dodam temat kulei z gęścina do playlisty?
700:  Mogę dodawać tylko te rzeczy do playlisty, do których mam wykupione prawa autorskie, moi drodzy.
704:  Grzegorz Sabura pisze jamnik i ma rację.
707:  Teraz czekamy, pisze Dariusz, aż AI stwierdzi, że ludzkość jest za głupia, żeby istnieć, zacznie produkować roboty, szkielety i zacznie nas wykańczać, bo będzie wtedy, jeżeli AI osiągnie tzw.
716:  osobliwość technologiczną, więc będzie w stanie podejmować tego rodzaju decyzje, będąc być jakąkolwiek moc decyzyjną i autonomię, na razie jest tylko naszym wiernym sługą, moi drodzy.
726:  I dobrze.
726:  Piotrze, dziękuję Ci za trybut.
728:  Czy chciałbym mieszkać w kraju rządzonym przez sztuczną inteligencję?
731:  Wszystkie narracje science fiction, w których rządziła sztuczna inteligencja i usiłuję sobie teraz przypomnieć, pewnie czaty będą pamiętać lepiej ode mnie, to świetne anime dystopijne, w którym jest zarządzane przez sztuczną inteligencję.
743:  Jest dużo takich anime, ale ono jest szczególnie znane.
746:  Nie przypomnę sobie za cholerę, jak się to w tym momencie nazywa, mimo że je dobrze znam.
751:  to wnioski są raczej ponure dla nas wszystkich, bo okazuje się, że właśnie wtedy maszyna będzie myśleć rachunkiem zysków i strat, prawda?
758:  Więc to będzie to, co znamy z realiów szkolno-korporacyjno-instytucjonalnych w naszych społeczeństwach, tylko że podniesione do potęgi 90.
769:  Wiedziałem, że czaty będą wiedzieć.
770:  Psychopass.
771:  Widzicie, jak szybko to było?
772:  Gdybym był teraz na konferencji naukowej i powiedział, no, to anime dystopijne, gdzie maszyny rządzą ludźmi w zamkniętym świecie, to
783:  To byłaby ta odpowiedź, którą bym uzyskał, a fun fact, Psycho Pass poznałem właśnie na konferencji, ale nie polskiej, gdzie byłaby taka reakcja, tylko zagranicznej.
792:  To była konferencja Utopian Studies Society, do którego uciekałem, żeby sobie pogadać o fantastyce.
798:  Dzięki, Ano, za wsparcie od 5 miesięcy.
800:  Krzysztof, równa się jamniki?
802:  Tak jest, bardzo się cieszę, że udało nam się doprowadzić do takiego równania.
805:  Myślę, że w fantastyce anglojęzycznej o wiele łatwiej przychodzi podejście kolonialne i imperialne.
809:  Wiecie, Brytyjczycy się przyzwyczaili do tego, że rządzili
821:  Całym światem Amerykanie odziedziczyli to i teraz dalej mają mieć rządzenia całym światem, tylko że za pośrednictwem innych metod kontroli już nie jest to wojsko, chociaż w różnych regionach świata bywa, tylko są to różnego rodzaju naciski ekonomiczne albo kulturowe, czy w ogóle kulturowa dominacja, więc z tej perspektywy pewne rzeczy będą traktowane jako neutralne, a fantastyka z krajów, które doświadczyły kolonizacji, będzie raczej naświetlać tego typu zjawiska jako coś, co jest mocno podejrzane i problematyczne
851:  Dlatego też takie tematy będą się często pojawiać u autorów, którzy noszą pochodzenia nie amerykańsko-centrycznego czy nie zachodniego w ogólności.
860:  Teraz bardzo dużo na przykład się mówi o Rebece Kuang, która to naświetla, tylko że z perspektywy wschodniej, wcześniej, w świetnej trylogii.
869:  Chyba wam... Nie, nie, nigdy nie mówiłem.
871:  A może mówiłem.
874:  Nie znajdę jej.
877:  Znalazłem ją, piąta pora roku, Norikaj Jemisin i następne dwa tomy.
881:  Ona jest właśnie podstrzegana jako progresywna na zachodzie, ale jest bardzo nieprogresywna, jeżeli weźmiemy perspektywę nieamerykańsko-centryczną czy niezachodnio-centryczną.
891:  Jeszcze czaty podpowiadały, że wzruszający wątek był w Królach Wildu i ostatni jednorożec wyciska łzy.
896:  To jest prawda, to jest przepiękna rzecz absolutnie.
899:  Czy przeczytałem księgę całości Kressa?
901:  Nie w całości, co jest bardzo zabawne, więc zamierzam przeczytać całość wreszcie, jak uporam się z rzeczami na bieżąco, a teraz znowu wróciłem do Malazanu, moi drodzy.
912:  Jak... Ojej, Marku, przepraszam cię, jeżeli był jakiś trybut na początku live'a, postaram się znaleźć, ale ja go niestety... O, już widzę.
919:  Czy tylko mnie denerwuje cenzura w radiu O2?
922:  Nie wiem, czym jest radio O2, ale przypomnę fantastyczne zdanie...
928:  Jednego z moich ulubionych aktorów, to znaczy Stevena Frye'a, który powiedział, że wolność słowa nie powinna być nigdy celem samym w sobie, tylko jest środkiem do osiągnięcia celu, pewnego rodzaju fundamentem.
939:  Cytowałem to w ostatnim odcinku o rywalizacji, ktoś słusznie powiedział, że tak, jest środkiem, ale fundamentalnym, więc możemy się umówić, że jest to pewien fundament, ale na pewno nie powinien być to cel sam w sobie.
950:  Więc ja bym raczej patrzył na to, że nie znam sprawy, więc tylko mogę mówić ogólnie, że jeżeli jest jakaś redakcja, to należy zawsze założyć, że mają ona bajas polityczny, z definicji, tak samo jak książki historyczne mają bajas polityczny, czy to się wam podoba, czy nie, mają i każda będzie mieć zawsze, nawet jeżeli ktoś będzie tworzył realpolitik, a jeżeli usiłujecie, nie wiem, polemizować we wnętrzu swoich głów z tą tezą, to wymieńcie, proszę sobie, dla siebie samego 10 przypadków, kiedy Polacy wyrządzili zło obiektywne na świecie.
981:  Z historii.
982:  Jeżeli znacie takie 10 przypadków, to znaczy, że jesteście świetni z zakresu historii.
988:  Bardzo.
989:  I otrzaskani.
990:  Natomiast generalnie byłoby w większości ludzi to ciężko wymienić.
994:  I to myślę, że jest taka lekcja nie wprost dotycząca tego, jak trudno jest uzyskać obiektywizm w obrębie nauk humanistycznych.
1002:  Jak długo będzie trwał live?
1003:  Nie wiem.
1005:  Szymon pyta, czy w ramach dla każdego coś przykrego powiem, jak obecnie wygląda nauka asertywności w szkole, jak powinna wyglądać.
1010:  To jest bardziej materia na vloga, myślę, ale czemu by nie?
1013:  Asertywność to jest ważna rzecz, którą warto byłoby poruszyć.
1017:  Towarzysz Tatar pisze, że się zawsze wzrusza podczas sceny Boromira.
1020:  No i widzicie, to jest ta kwestia indywidualna właśnie, ja zawsze ją przewijam, ponieważ uważam, że jest nierealistyczna.
1025:  Powinno być to trzy razy krótsze, ale to tylko pokazuje, że jak zawsze będę powtarzał, interpretacja jest niezwykle indywidualna i wymuszanie na nas interpretowania czegoś pod łuk jakiegoś wzorca jest absolutnie bez sensu.
1041:  Krzysztof, to kilka jamników stojących na sobie przebranych za człowieka, pisze tekst Ziku.
1045:  Mam rzeczywiście dużo jamników wokół siebie, jest to prawda.
1048:  Fizgarot, dzięki ci serdecznie za trybut.
1051:  O, kontrowersyjne pytanie jest.
1053:  Wszystkim ptysiom, które myślą, że udajemy cokolwiek, bardzo serdecznie tutaj, moi drodzy, jest o...
1076:  Jest taka ładna skarbona.
1078:  Ja was bardzo w tym momencie zachęcam do tego, żeby do tej skarbonki się dołożyć.
1083:  To znaczy myślę sobie, że czas poświęcony na napisanie takiego komentarza, czemu ja nie mogę do tego wejść w tej chwili, żeby wam pokazać?
1092:  Ach, przejść na stronę główną.
1094:  Przecież ja to gdzieś miałem, gdzie ja to miałem.
1098:  Historia, zaraz wam to... O, o, o, o, o. Więc myślę, że czas poświęcony na napisanie takiego komentarza można śmiało przeznaczyć na wpłatę.
1105:  Zebraliśmy dotąd 20 tysięcy 300 złotych.
1108:  Ośmielę się stwierdzić, że o 20 tysięcy 300 złotych więcej niż wielu uczestników tej dyskusji.
1113:  to w sprawie bycia sojusznikiem.
1114:  Natomiast jeżeli chodzi o kwestie związane z teorią, to myślę, że powiedziałem o tym już bardzo dużo w szorcie, powiedziałem o tym również i bardzo serdecznie polecam tę rozmowę na bez schematu.
1126:  Wypowiadaliśmy się na ten temat, naświetlając sprawę z różnych perspektyw, także z udziałem praktyka, który pracuje w studiu projektującym gry komputerowej i wie, jaka jest specyfika pozyskiwania praw do franczyzy.
1139:  No i wreszcie teraz już mogę dopowiedzieć z perspektywy gracza, to znaczy mam 60 godzin około w Hogwarts Legacy, 50, coś takiego, nie powiem wam dokładnie, można sobie obliczyć po streamach i nie widziałem nigdy w historii gamingu tak wrażliwej interpretacji i reprezentacji osób trans, nigdy w historii gamingu nie widziałem questline'ów, całych poświęconych właśnie osobie trans i co więcej, nie jest to wcale
1164:  zrobione w sposób nachalny, żeby nas, nie wiem, zindoktrynować, tylko to jest zrobione tak, jak należy.
1169:  To jest normalna osoba.
1172:  I przesympatyczna, fajnie się z nią rozmawia, co więcej, również inne postaci na nią fajnie reagują i jest to zrobione w sposób naturalny.
1180:  Dla mnie to jest zawsze ważne, żeby narracja była naturalna, a nie nienaturalna.
1183:  I druga kwestia.
1184:  Gra ta umożliwia granie osobą trans, co też, nawiasem mówiąc, robimy, żeby było śmieszniej i nikt nie ma z tym żadnego problemu.
1191:  Co tylko pokazuje, że medium gier góruje nad medium filmu
1194:  Pod wieloma względami.
1196:  Właśnie tym, że poprzez interakcję ze światem jesteśmy w stanie wywrzeć realny wpływ na to, czy ludzie zmienią może swoje myślenie, czy nie.
1204:  Rzekłbym, że bojkot ten, który był prowadzony w sposób nienawistny i kampanią nienawiści, kierowano w stronę zachodnich streamerów groźby śmierci, zrobiono specjalną stronę do rajdowania tychże streamerów, żeby można było...
1216:  Ciekawe co, zapewne pisać o bułeczkach cynamonowych, bo po to się robi stronę Have they streamed this wizard game, żeby ludzie wchodzący przez tę stronę pisali o bułeczkach cynamonowych, wcale nie robi się tego po to, żeby były hejtrajdy.
1231:  No, więc myślę, że ta kampania była troszeczkę mniej skuteczna niż powinna być.
1235:  Jeżeli ja bym robił taką kampanię uświadamiającą, to...
1238:  polecenie dla wszystkich aktywistów, którzy by chcieli się zająć taką sprawą, to zacząłbym, tak jak zawsze, od edukacji.
1245:  Wyjaśnił przede wszystkim sprawę, większość osób nawet nie wie, co powiedziała J.K.
1248:  Rowling i pisała to w komentarzach.
1250:  W związku z powyższym, proszę bardzo, już tutaj aktywiści zawiedli.
1254:  Następnie powiedziałbym, jak można temu zaradzić.
1256:  I w tle tego na przykład doprowadził do tego, żeby była zbiórka na jakiś charytatywny cel i żeby rzeczywiście sprawę w pozytywny sposób nagłośnić, ponieważ wierzcie mi, że obrażanie ludzi nic nie da, a jeżeli jeszcze do tego wszystkiego tego rodzaju uwagi padają pod kątem człowieka, który dosłownie wyskłada gender studies na uniwersytecie
1275:  Jak dotąd chyba myślę pokazał na kanale, że jeżeli mnie interesują jakiekolwiek kwestie polityczne, to tylko wtedy, kiedy ludziom się dzieje krzywda.
1284:  W związku z powyższym, zadajcie sobie pytanie, że jeżeli do mnie kierowane są takie uwagi, co będzie z przeciętnym Kowalskim, tak zwanym, i czy to będzie skuteczne.
1292:  Bo taka strategia, którą krytykuję w tej chwili, to jest przekonywanie przekonanych, moi drodzy, czyli główny błąd, który się popełnia w retoryce.
1299:  Trzeba przekonywać tych, którzy nie są przekonani i zaczynać nie od nienawistnego przytknięcia łatki komuś, tylko wytłumaczenia, czym na przykład transfobia jest.
1310:  bo jeżeli będziemy używać tego określenia jako obelgi, to będzie dokładnie tak samo jak z obelgą, że ktoś jest głupcem, to nie powinna być obelga, ponieważ głupota to jest po prostu brak chęci do nauki, do spojrzenia na inną osobę z innej perspektywy, do, nie wiem, przeczytania czegoś, dowiedzenia się czegoś, to jest głupota.
1330:  Natomiast szkoła nas nauczyła, że to jest obelga i tak samo nauczyły nas media niestety i kiepscy aktywiści, że homofob to jest obelga.
1337:  Skutek tego jest taki, że jednego i drugiego słowa już nie można używać.
1341:  Przy okazji dziękuję serdecznie Łukaszowi Stanisławczykowi za dołączenie do grona Trybutariuszy.
1346:  5 minutowe.
1353:  w którym rozkładam różne stylistyki gry i chcę pokazać w ten sposób, co umiem za pomocą dekonstrukcji, też zrobić duży esej o Home'am, nie mam pojęcia, co to jest, w stylu flipas, bez schematu, w którym próbuję wskoczyć markę.
1364:  Od razu ci mówię tak, jeżeli pokazujesz jakieś swoje umiejętności czy jakieś portfolio, ja bym jednak szedł właśnie w krótsze wideo, dlatego powiedziałem od razu 5 minut, rekruterzy nie mają czasu, albo jeżeli chcesz zamieścić coś dłuższego, to walnij to na swoich stronach z jakimś portfolio i tam się tym pochwal.
1380:  Pokaż raczej konkretne umiejętności i raczej zastanawiaj się nad tym, czego gamedev od Ciebie potrzebuje.
1384:  Gamedev nie będzie potrzebował od Ciebie wideoeseju, z całym oczywiście szacunkiem dla wszystkich wideoeseistów, ale raczej będzie zainteresowany, czy umiesz napisać quest, czy umiesz zaprojektować lokację, czy umiesz w sensowny sposób na przykład odciąć się od marki stworzonej przez toksyczną pisarkę i stworzyć własny świat.
1399:  O, dobry case.
1400:  czy jesteś w stanie również na, nie wiem, opisać przedmiot, tak, to jest w grach from software, że będziesz zawierał w sobie jakieś informacje o świecie, czy będziesz w stanie napisać postać tak, żeby była interesująca za pośrednictwem, nie wiem, pół strony i trzech dialogów.
1413:  To są rzeczy, które interesują w gamedev.
1417:  Eee... Ja bym zjadł tę bułeczkę, co nam w opisie pójdzie o krusie, ja też, który tą malazanu cały czas na drugim utknąłem, moi drodzy, niestety.
1425:  Dramat absolutny.
1426:  Jeszcze Ikiczo podarowała wsparcie.
1428:  Dziękuję serdecznie Roflexowi.
1430:  Dziękuję Ci, że jesteś Jamnikołajką.
1432:  Gdzie mogę znaleźć link do zbiórki?
1433:  O, to jest dobre pytanie, moi drodzy.
1435:  To ja od razu, moi kochani, wrzucam link z naszymi wspierającymi Jamniorami.
1441:  Jak będziecie chcieli jeszcze się przyłączyć do tego, Boże, to ja będę szczęśliwym człowiekiem, bo zbieramy cały czas na live'ach.
1447:  Jeżeli jesteście jeszcze w stanie coś tam dorzucić, to będzie to przemiłe.
1451:  Mam ważne pytanie, pisze Saiko V13, jeśli świat Star Warsów jest znany bardzo, to jest jeden z moich ulubionych światów po, swoją drogą, Wizarding World i po Śródziemiu.
1463:  Clone Wars czy... klony czy droidy?
1466:  Klony.
1467:  Zawsze lubiłem klony, uwielbiałem atak klonów jako film mimo wszystkich jego problemów, bardzo mi się podobał ten pomysł i co więcej, no polubiłem jeszcze bardziej przez wojny klonów i pokazanie rozterek moralnych.
1480:  sklonowanych żołnierzy, którzy no nie chcieli być tym, kim był ich pierwotny wzorzec, to znaczy łowca nagród, tylko zaczęli kształtować swoją osobowość.
1490:  Troszeczkę spojluje, ale tylko troszeczkę i potem się okazało, że Imperium zdołało znaleźć rozwiązanie na to i tu już wam nie powiem jakie, bo warto to obejrzeć.
1499:  Znakomita rzecz.
1500:  Co polecam na wstęp do literatury naukowej w temacie gier?
1503:  Tutaj nie będę mówił nic nowego, myślę, że śmiało mogę wam polecić, jeżeli oczywiście znajdę
1508:  fantastyczną książkę mojego też serdecznego znajomego, którego polecam, na wypadek, gdyby jakimś cudem tutaj zabłądził i to kiedyś oglądał, mianowicie Piotra Kubińskiego, poczekajcie, spróbuję Wam to pokazać tak, żeby to było jakoś widoczne ładnie, o, gry wideo Zarys Poetyki, czyta się to przyjemnie, będziecie tylko część widzieć, bo ekran jest przycięty, mój pionowy,
1528:  Czy jest tutaj jakiś spis treści radosny?
1530:  Czy nie mam spisu treści?
1531:  Jak widzicie, książka jest przeze mnie czytana konkretnie, to znaczy jak ja zaznaczam coś na żółto, to znaczy, że jest dobrze.
1537:  Nie, nie znajdę spisu treści.
1538:  Pewnie jest na końcu, tak?
1540:  Jak znam życie.
1541:  Czy na początku jest?
1542:  Nie, nie jest na końcu.
1543:  Tu jest na końcu bibliografia.
1544:  Rany boskie, jak ja nie znoszę tego, że niektóre spisy treści są na końcu, a inne na początku.
1549:  Książka jest bogato ilustrowana, tłumaczy w miarę przystępnym językiem wszystko i mogę śmiało Wam ją polecić.
1557:  W odróżnieniu na przykład od swojej książki, która absolutnie nie jest napisana przystępnym językiem, nie tłumaczy rzeczy, ale robi to absolutnie celowo, ponieważ chodziło o to, żeby dowartościować fantastykę w oczach polonistów.
1579:  Tak.
1581:  A może jest tak, że to pracownicy traktowani są niewolniczo?
1584:  Haha, i mamy do czynienia z komentarzem politycznym.
1587:  Czy tobie zawsze jest tak smutno podczas oglądania zemsty sitów?
1590:  Tak, scena... Ta scena, ta scena, rozkazów 66 wyciska mi łzy z oczu za każdym razem.
1596:  Jest to przesmutne, moi drodzy.
1598:  Skąd się wzięło słowo magia?
1601:  Moi drodzy, wiecie, co robimy w takich sytuacjach, prawda?
1604:  W takich sytuacjach wbijamy do naszego ulubionego słownika, to znaczy Etymo Online, ponieważ Krzysztof słownikiem absolutnie nie jest, chciałby być, ale nie jest.
1613:  Przede wszystkim Krzysztof bardzo chciałby pamiętać rzeczy, ale nie pamięta, więc wbijamy, moi drodzy.
1619:  Magician, Magic jest zdefiniowane od, Boże drogi, XIV wiek, magikę, sztuka wpływania,
1625:  na rzeczy albo przewidywania wydarzeń i oczywiście cudotwórstwa z wykorzystaniem nadnaturalnych sił.
1632:  To jest z greckiego magike, prawdopodobnie, co ciekawe, to jest sztuka, to samo co tekne, art, prawda, magikos, równocześnie mamy jeszcze rdzeń magos,
1643:  Czyli magosi to byli ci, którzy byli z wyższych klas kapłańskich.
1647:  Do tego nawiązuje nawiasem mówiąc adeptus mecanicus w Warhammerze, dlatego tam są magos właśnie, jako ci, którzy są trochę wiecie na poły mędrcami, a na poły kapłanami, z uwagi na to, że adeptus mecanicus no na przykład chociażby wyśpiewuje kantyczki do maszyn, a nie koduje i programuje.
1665:  Więc bardzo fajne pytanie, dziękuję za nie.
1669:  Swoją drogą, a propos magów, trzech mędrców, których mamy, to znaczy trzej królowie, tak?
1674:  To to oryginalnie byli trzej magowie, ale oczywiście w polskim przekładzie trzeba było napisać mędrcy, bo wiecie, magia, yy, fu, nie dajcie bogowie, okropność, błes we omnysajach, absolutnie.
