🔴 A co, jeśli nie widać czapek-niewidek? | LIVE #25
🔗 https://www.youtube.com/watch?v=WG23y0uXbUk

141:  Muzyka
357:  No i dzięki temu sesja poprawkowa na AGH trwa do 15 września.
361:  Dzięki temu równocześnie mieliśmy problemy ze zrobieniem obron dyplomowych.
365:  Obrony dyplomowe były bodajże do jakiegoś 2 sierpnia czy coś takiego, więc rekordowo krótkie wakacje dla studentów AGH.
372:  Niestety.
373:  Clone Wars.
374:  Pisze No One Film.
375:  Oglądałem w 2008 roku całe 12 lat szkoły.
378:  Wychowałem się na Clone Wars.
379:  Wojny klonów dla niezorientowanych.
381:  Bardzo polecam.
381:  Produkcja Davida Filoniego i Johna Favreau.
385:  Finał siódmego sezonu kontynuuje.
386:  No One miałem w trakcie matur.
388:  Na ostatnim odcinku Ahsoki ryczałem i czułem się jak dziecko.
390:  Ja mogę być, moi drodzy, tylko zadowolony z tego, że miałem przeczucie co do Ahsoki.
394:  Ludzie kręcili nosami, mówiąc, że Krzysztof w ocenie, aż nie obejrzawszy całości sezonu,
399:  Ja oceniałem tylko rozwiązania światotwórcze, to znaczy jak zobaczyłem pomysł, że Galaktyka Gwiezdnowojenna rozszerza się i jest projekt wprowadzenia nowej galaktyki, nadto jest równocześnie plan między wymiarami, który się pojawił w Rebelsach i równocześnie są Jedi, jest moc, są miecze świetne i wszystko jest potraktowane z szacunkiem względem lore, to ja już nie potrzebuję mieć dobrej fabuły, żeby wiedzieć, że serial mi się będzie Gwiezdnowojenny poddawał.
424:  Więc najnowszy odcinek Ahsoki, moi drodzy, tylko pokazuje, że jeśli podobały się wam Gwiezdne Wojny, Wojny Klonów albo Rebelianci, to będziecie absolutnie zachwyceni.
433:  Zero spoilów na temat Anakina, moi drodzy.
436:  Możemy tylko powiedzieć tyle, że się pojawi i w lepszym zdecydowanie wydaniu niż to było w Obi-Wan Kenobi.
442:  I to jest właśnie dobry też asumpt do dyskusji, żeby porównać serial Obi-Wan Kenobi i Ahsokę.
446:  Obi-Wan Kenobi jest niepotrzebny, to znaczy wy eliminujecie Obi-Wana Kenobiego, nic się nie zmienia w tak zwanym kontinuum Gwiezdnych Wojen.
454:  czyli w historii świata.
456:  Natomiast jeżeli usuniecie Asokę, to już zmieni się bardzo dużo.
460:  Po tym rozpoznaję, przynajmniej osobiście, utwory, które są istotne, światotwórcze dla danego uniwersum i odróżniam je od tych, które nie są istotne.
469:  Haha.
469:  Mordowa Pomarańcza ma nadzieję, że się uspokoi YouTube i ma rację zarazem, bo YouTube ostatnio wdraża różne nowe rozwiązania, czyli takie, które mają sprawić, że oni będą zarabiać więcej pieniędzy, a użytkownicy będą mieli gorsze doświadczenie przeglądania YouTube'a.
483:  Podpalony jamnik Lebioda.
486:  Prorok Lebioda zawsze, moi drodzy, na czasie.
489:  Clone Warsów nie robił Jon Favreau, tylko tam grał?
491:  O proszę, to nie wiedziałem.
493:  Myślałem, że Jon Favreau też był w to zaangażowany.
495:  Proszę, proszę.
496:  Widziałem jedynie klip Clone Wars Zasoki, co wystarczyło, żeby zachęcić mnie do oglądania.
499:  Pisze Jazz Whiteley.
500:  No to mogę tylko powiedzieć ostrzegawczo, że pierwsze sezony Wojen Klonów...
505:  Trącą troszeczkę myszką, widać, że tam nie było takiego budżetu, natomiast warto dooglądać dla ostatnich.
511:  Ja szczerze powiedziawszy pierwsze początkowe już sezony Wojen Klonów, jak sobie powtarzałem, to przewijałem trochę, natomiast jeżeli chodzi o kolejne, oj zdecydowanie nie, coś wspaniałego absolutnie.
523:  Z wzajemnością, Marto, witajcie serdecznie, bardzo mi miło was również widzieć, dawno nie mieliśmy Q&A, tak, Konrad pisze, że makabryczną ciekawostkę, mleko to przefiltrowana krew przez gruczoły mlekowe, to była zaiste makabryczna ciekawostka, czy to oznacza w takim razie, że wampiry nie mają nietolerancji laktozy, ewidentnie tak jest, moi drodzy.
544:  Aleksandra pisze, że wracamy z Kopernikoną, szkoda, że ci nie było tak, potwierdzam, szkoda, ale Krzysztof i tak był na rekordowej liczbie konwentów w tym roku, bo się spotkaliśmy na Pyrkonie, spotkaliśmy się na Dniach Fantastyki i będę jeszcze, mogę zapowiedzieć już po raz drugi w Krakowie na Imladrisie.
563:  Co sądzisz o graniu w 2023?
565:  Pisze Janek0227 w takie gry jak Baldur's Gate 1 lub 2.
569:  Nadal dobre, czy szkoda czasu?
570:  Wiesz co, nigdy szkoda czasu na kulturę i sztukę, ale osobiście rozumiem ludzi, którzy mają pewną rezerwę, czy czują pewną rezerwę wobec starszych tytułów,
579:  No z tego względu, że nie zawsze interfejs się skaluje dobrze na ekranach 2K czy 4K, nie zawsze napisy są dobre, nie zawsze te opcje dostępności są nomen omen łatwo dostępne dla wszystkich, którzy mają jakiekolwiek problemy kognitywne czy percepcyjne, wszystko jedno.
595:  Potem trzeba bardzo często modować, no nie oszukujmy się, ludzie dzielą się na w tym momencie dwie grupy, to znaczy tych, którzy
603:  uczą się i jeszcze mają czas na modowanie gier i tych, którzy pracują i już nie mają czasu na modowanie gier, ponieważ ledwo mają czas na granie.
609:  Więc cieszcie się, póki jeszcze możecie modować gry, potem już nie będzie na to czasu.
614:  Przepraszam, chciałbym być, chciałbym być bardzo posłańcem przynoszącym wam dobrą nowinę, ale ja jak mówię, że mam czas włącznie na granie na streamach, to nie żartuję.
623:  No niestety nie mam czasu na granie poza streamami.
626:  Jest za dużo zawsze wątków.
628:  Dlatego też myślę, że ten taki trend do tego, żeby gry były dostępne na takim konsumenckim poziomie jest słuszny.
635:  Jeżeli ludzie, którzy się fizycznie pasjonują grami, no nie mają na nie czasu, no to wyobraźcie sobie, co dopiero przy okazji takich niedzielnych graczy, którzy wygłasobarują sobie coś tam przy okazji soboty czy niedzieli, jakieś 4 godziny, i to jeżeli tak dużo,
648:  no to co, będą spędzać 10 godzin na konfigurowanie tego wszystkiego?
652:  No niemal najmniejszych szans.
654:  Więc myślę sobie, że powinni na pewno twórcy pushować i robić remastery, tak?
661:  Im więcej remasterów, tym lepiej.
662:  Sam zresztą powiedziałem, że zagram w Gothica ponownie, bo wcześniej grałem na zasadzie takiej, że wiecie, kolega grał, a ja się przyglądałem zaramiennie.
669:  To jest zagranie.
671:  Więc stwierdziłem, że zagram po raz kolejny dopiero wtedy, kiedy będzie wreszcie dostępny ten remaster.
676:  Nie da się inaczej.
679:  Dawaj na bykon.
680:  Słyszałem, że bykon jest w Bydgoszczy, ale brzmi niesamowicie zabawnie, biorąc pod uwagę fakt, że mam znak zodiaku byk.
687:  Krzysztofie, czy chciałbyś polecić jakąś fantastykę z zakresu horroru, która nie jest klasykiem, jakieś gotyckie klimaty mile widziane?
692:  Zawsze mam problem z polecaniem tego, z tego względu, że horror to jest coś, co ja raczej omijam, więc zwykle wam polecam Tima Lebbona, Świt.
701:  Ja gdzieś mam Świt.
703:  Mogę też polecić rzeczy, które są w Wydawnictwie 9.
706:  O, ale przypomniało mi się coś, co absolutnie nie jest klasyką, trupia otucha Dana Simonsa, tylko niestety nie mam na półce, więc wam nie mam jak pokazać.
714:  Czy studenci socjologii AGH będą mieć szansę na zajęcia z Krzysztofem w kolejnych latach?
718:  pyta Broke Beach.
719:  Zawsze jest szansa na zajęcia ze mną, aczkolwiek powtórzę to, co było wczoraj na live, zresztą bardzo mnie to rozbawiło.
724:  Jak ktoś powiedział, ale Krzysztof, w sumie to, co teraz mówisz, to jest znacznie ciekawsze od tego, co mówisz na zajęciach.
730:  Cieszczę się, moi drodzy.
732:  Zajęcie też to jest tylko półtorej godziny.
734:  Na lewie się spotykamy na cztery.
736:  Ale tak, oczywiście, prowadzę zajęcia.
738:  Zwykle są to zajęcia obieralne dla wszystkich kierunków, więc można się na pewno zapisywać.
742:  Jest coś takiego jak uczelniana baza przedmiotów obieralnych na AGH-u.
746:  Skoro już mówimy o uczelnianych bazach przedmiotów wybieralnych, to szybka dygresja.
750:  Uważam osobiście, że każda uczelnia powinna tak funkcjonować, to znaczy macie jakąś bazę przedmiotów, przypisane są do tego profile wykładowców, te profile wykładowców są sprzęgnięte z ich profilami w social mediach, żebyśmy mogli się z nimi skontaktować na ten przykład,
765:  Wrzucona tam jest lista publikacji, które są podlinkowane tak, że można je od razu czytać, żebyśmy mogli się zapoznać z sylwetką danego naukowca, co nawiasem mówiąc także ułatwiłoby po stronie naukowców sprawozdawczość, czyli to, co jest wymagane od nas, żebyśmy byli cały czas zatrudniani.
780:  I na podstawie tego można byłoby podjąć poinformowaną decyzję, jak mawiały anglosasi, dotyczącą tego, gdzie się faktycznie chcemy zapisać.
788:  Ja to robiłem jako student, ponieważ jestem nienormalny, w związku z powyższym sprawdzałem wszystkich wykładowców, zanim się do nich zapisałem i parę razy mnie to uratowało przed trafieniem na zajęcia do jakiegoś kompletnego lamusa i nygusa, który nic nie wiedział i je no udawał.
804:  Natomiast dobrze wiemy, że nikt tego nie robi, tak?
806:  To jest tak jak z modowaniem gier, robi to jakiś procent graczy i tak samo tutaj, procent studentów może sprawdza wykładowców przed pójściem do nich.
814:  Ale tak skonstruowana baza i to na skalę ogólnopolską, by rozwiązała sporo problemów, zwłaszcza jeżeli chodzi o zajęcia obieralne, wykłady i tak dalej.
822:  Bo wiadomo, że jest jakaś liczba przedmiotów kursowych, które muszą być.
825:  Typu, no nie wiem, ktoś kto uczęszcza na zajęcia z zakresu mechaniki, być może nie chciałby mieć warsztatu z zakresu chociażby antropologii kulturowej i obserwacji uczestniczącej, bo to jest przydatne dla socjologów i kulturoznawców.
838:  No i vice versa, ktoś może nie chciałby mieć laborek z mechaniki wtedy.
841:  Więc są przedmioty, których nie ma sensu dawać w ofercie ogólnouniwersyteckiej.
845:  Ale jest bardzo dużo takich przedmiotów, które spokojnie mogą być w takiej ofercie i można sobie byłoby wtedy skomponować własne studia.
852:  O, czy nie byłoby to złe.
853:  Mortadeliusz pisze, że Red Dead Redemption 3 jest zapowiedziane.
855:  Czy mam jakieś życzenia, preferencje odnośnie kierunku fabuły?
858:  Tak, chciałbym nowego bohatera zdecydowanie.
861:  Nie wiem, czy chciałbym jakieś cameo z poprzednich części.
864:  Może niech upłynie parędziesiąt lat i niech rzucą nas w nowe miejsce, z nowymi postaciami, z nową historią.
870:  To będzie ciekawe, myślę.
871:  Chociaż sugerowanie się tą trójeczką może sprawić, że pomyślimy, że jednak będzie tam jakiś związek fabularny.
877:  Ja osobiście wciąż uważam, że Marki to jest coś lepszego niż narracje seryjne, więc jeżeli mamy Red Dead Redemption, to wiadomo, że Red Dead Redemption będzie zajebiste.
887:  Więc nie potrzebujemy mówić, że to jest Red Dead Redemption 1, 2 i 3, że tam będzie kontynuacja historii Artura Morgana, wiadomo, że nie będzie.
894:  Więc, no aha, wolałbym, żeby to było coś zupełnie innego.
898:  Natomiast wiem, że firmy są przywiązane do tego, przecież Cyberpunk 2 też ma wyjść, prawda?
904:  Więc te kolejne numerki dodawane do tytułów to chyba jest już coś, na co jesteśmy niestety skazani jako gracze.
910:  Kto ma monitor 2K lub 4K?
911:  Myślę, że sporo graczy ma monitory o wyższych rozdzielczościach w tej chwili.
915:  Myślę, że zwłaszcza 2K.
916:  Monitory 4K są problematyczne o tyle, że trzeba mieć dość silną kartę, żeby na przykład uciągnęły dwa na raz, gdzie się będzie na jednym odpalała gra, a na innym coś innego, prawda?
925:  Dla mnie to był taki mały szok, jak sobie zamontowałem trzy monitory 2K i nagle się okazało, że moja karta graficzna się krztusiła w różnych momentach i Krzysztof Nietechniczny się bardzo zdziwił.
936:  co na przyszłym Pyrgonie.
937:  Przyszły Pyrgon prawdopodobnie też będę.
939:  Prawdopodobnie.
940:  Czy widziałem sprawę akademików na OW nie francuska bagieta?
943:  Jak podeślesz jakiś link, to chętnie sprawdzę i przy okazji dziękuję za 16 miesięcy wsparcia.
949:  Ja wiem, że główny bohater nie wróci, ale nie spoilujmy ludziom przesadnie gier.
956:  Twoje ostatnie problemy z garłem, pisze Michał Augustyn, to wynik tego, że zapomniałeś się pochwalić, że na DF-ach dostałeś szaliczek w jamniczek.
962:  W jamniczka, jest to prawda, szaliczek był absolutnie przepiękny, Michale.
967:  W ogóle zostałem obdarowany niesamowicie na Dniach Fantastyki.
971:  Na Akademii Muzycznej, do której idę przy Jazz Wilde jest tak, że bez zajęć dodatkowych jest bardzo mało wykładów, żeby był czas na ćwiczenia i dobrałem dodatkowo muzyczne lub pozamuzyczne wykłady.
979:  Ja w ogóle uważam, że generalnie wykładów powinna być mniejszość, większość powinna być warsztatów, wykłady wszystkie dajemy na platformie, dostępne cyfrowo i wszystko jest radośnie wtedy.
988:  U mnie to nawet na uczelni nie ma czegoś takiego jak zapisywanie na zajęcia, pisze Fajeriach.
991:  Często jest to do szkół językowych albo na WF-y różnego rodzaju, tak.
996:  Można pomarzyć o takim trybie, pisze Noan, ja na analityce medycznej mam sztywne przedmioty, jeśli mam być 4 po 3 latach z 5, brakuje mi jakiegoś humanistycznego przedmiotu.
1003:  Na AG jest coś takiego jak przedmiot humanizujący.
1007:  I jest obowiązek dobierania takiego, co uważam za całkiem sensowne rozwiązanie.
1011:  W Empiku to dzisiaj promka 3, za 2 w fantastyce pisze Kuroi Yuki Hime, dziękujemy za informację, a ja dziękuję za wsparcie, 11 miesięcy.
1019:  U mnie w sali od polskiego ubolewa gmat, ma się pojawić między innymi plakat z Olgą Aryst... jak się bronić.
1025:  Bardzo mi się podobało dzisiaj, jak trafiłem bodajże w tygodniku wprost na kogoś, kto cytował określenie snoblistka i była tam dyskusja długa na temat snobizmu w literaturze i w kulturze.
1034:  Cieszę się, że to jakoś rezonuje.
1037:  Można zrobić asumpt do takiej dyskusji, jeżeli już będzie wisiała.
1041:  to można podyskutować na temat tego, dlaczego mamy akceptować fakt, że człowiek, który dostał Nagrodę Nobla, wyzywa czytelników od idiotów.
1048:  Fascynuje mnie, co polonistka zrobi z takim tematem.
1052:  Kara, dziękuję ci serdecznie za dołączenie do grona wspierających przy okazji.
1055:  Z Jamnikiem.
1056:  To jest, moi drodzy, między innymi Jamnik z Dni Fantastyki.
1059:  No powiedzcie mi, czy on nie jest przepiękny absolutnie?
1061:  Ile kosztował mój komp?
1062:  Ciężko powiedzieć, Ryskowalski, ale pełna specyfikacja w razie czego jest dostępna na Discordzie, jeżeliby was takie rzeczy jarały w sekcji Często zadawane pytania.
1071:  Discord nasz to jest holistyczna agencja, jest kapistyczny link w opisie.
1074:  Jak zawsze link w opisie to nie jest część nazwy Discorda.
1077:  Może nawet uda mi się do tego doklikać.
1079:  Czy uda mi się do tego doklikać?
1081:  To zawsze jest, to zawsze jest dylemat i pytanie.
1084:  Oczywiście, że mi się nie uda do tego doklikać.
1087:  A może uda.
1088:  Więc jest, moi drodzy, jest.
1090:  Z jakiego sprzętu do nagrywania korzystam, więc to wszystko jest tu... Dlaczego nie mam tego?
1096:  Aha, bo muszę jeszcze wam to pokazać.
1098:  Ojejej, skomplikowane.
1100:  Proszę bardzo.
1102:  Więc możecie sobie spauzować, zsumować, porachować.
1107:  Wszystkie dane na ten temat tutaj są.
1111:  Uważam, że akurat pecety się upgrade'uje w sposób stały, więc ciężko byłoby powiedzieć jednoznacznie, ile ta maszyna kosztowała, ale kosztowała sporo i nie byłoby na mnie absolutnie stać, gdyby nie wsparcie kanału, na które nieustannie i notorycznie dziękuję.
1126:  Natomiast dla mnie to też jest asumpt do przypomnienia wszystkim, że jeżeli ktoś się chce zajmować grami wideo, no to, moi drodzy, no sprawa jest ponura, także jeżeli chodzi o, nie wiem, uczelnie czy zajmowanie się grami
1139:  nawet popularnonaukowo, popularyzatorsko, recenzowanie, no wszystko jedno, to jest po prostu mega kosztowne, nie?
1145:  I uważam, że dostęp do kultury powinien być priorytetyzowany przez rząd od najdroższych jej elementów do najtańszych, więc gry wideo, które nie wątpię, są w tym momencie dość drogie, zwłaszcza jeżeli chodzi o infrastrukturę,
1159:  powinny być dotowane w pierwszej kolejności dla ludzi, prawda?
1162:  Potem jakieś teatry, opery i cała reszta.
1165:  Natomiast jak pójdziecie do przeciętnej biblioteki, to raczej nie dostaniecie tam wielkiej kolekcji gier, ale dostaniecie wielką kolekcję książek.
1171:  Przy okazji Elgionowi dziękuję za trybut.
1173:  Kiedy nowelka o dwóch największych nerdach nekronów, The Infinite and The Divine.
1178:  Wiesz co, Elgion, tak się składa akurat, że zobaczyłem jakiś czas temu absolutnie przepiękny hołd w zasadzie dla całej społeczności warhammerowskiej,
1190:  On jest na kanale, już wam go pokażę, który się zowie Warrior Tech i nie wiem, czy akurat w popularnej mi się uda to złowić, ale była przepiękna linia czasu czy oś czasu, która pokazuje wam całość uniwersum Warhammera 40000 i właśnie ewenement tego filmu polega na tym, że jego narratorem jest Trazen the Infinite, czyli wielki archiwista nekronów,
1216:  który zbiera artefakty z całej galaktyki Warhammera 40000 i dba o to, żeby w jego kolekcji znajdowało się ich jak najwięcej.
1223:  Trochę tak jak kolekcjoner w Marvel Cinematic Universe.
1226:  Bardzo wam polecam ten film, dostaniecie oczywiście jak zawsze linka ode mnie.
1230:  Zostawcie tam dużo miłości twórcy, ponieważ robi rzeczy piękne.
1236:  Bardzo, bardzo mi się rzecz podobała.
1240:  Czytam Tygiel Dusz, pisze Szymon Nalewajko, z całego polecenia.
1243:  Jestem na początku, w momencie, gdy pojawia się szalona pani kapitan i jej trupa.
1246:  Nie wiem, w jaki sposób to jest podobne do Myst, bo on zobaczysz, zobaczysz, jakby pojawią się elementy magiczne.
1253:  Morfii przy okazji 147 obchodzi urodziny, więc wszystkiego urodzinowego dla Morfiego i wszystkiego jamniczego zarazem.
1261:  Mordart pisze, że widzę po oświetleniu jamników, że dużo się zmieniło od ostatniego czasu, jak tu byłem.
1265:  Cieszę się, moi drodzy, że widać efekty, oświetlenie, oświetlenie, oświetlenie, haha, oświetlenie się faktycznie też zmieniało, zdradzę wam, jak to zakulisowo wygląda, przynajmniej częściowo, haha, no więc, więc sporo strasznych lamp wielkich, wszystko wymierzyłem tak, żeby było idealnie do tej wysokości regału.
1282:  I oprócz tego tutaj jest jeszcze taki softbox, już profesjonalny, tak, to w studiu należy i tu jest jeszcze taka mała lampka.
1289:  Robiliśmy ostatnio test, jak to wszystko wygląda, jak się wyłącza po kolei wszystkie rzeczy.
1292:  Mnie to fascynuje, szczerze powiedziawszy, bo nie zdawałem sobie sprawy, jak bardzo doświetlenie na przykład twarzy z jednej strony może rzecz zmienić.
1299:  Wcześniej skorzystałem z takich bardzo podstawowych lampek Elgata.
1303:  które po prostu były taką taflą LED-ów świecącą w jednym kierunku, nic specjalnego, ani tym światłem nie można było przesadnie sterować, ani też nie było ono łatwe w kontroli, tak żeby nie zalewało białym światłem LED-ów z tyłu.
1320:  Będzie Warhammer 40 tysięcy na pewno na kanale, wyłapałem pytanie, ale nie wyłapałem już od kogo, bo pojawia się Space Marine 2.
1329:  Space Marine 2, moi drodzy, jest absolutnie przepiękny.
1332:  Space Marine 2 jest na tyle przepiękny, że warto byłoby to nawet pokazać przez moment, zwłaszcza jak będę opowiadał wam o różnych rzeczach.
1341:  To oczywiście będzie bez głosu, ale wygląda to absolutnie przepięknie, moi drodzy, i to się na pewno pojawi na kanale, ponieważ Warhammer jest wspaniały.
1348:  Co sądzisz o tym, że spoilery typu śmierć głównego bohatera i tak dalej nie powinny denerwować, gdyż liczy się fabuła światotwórstwa, pisze Ziaro?
1353:  Wiesz, to zależy, bo są takie narracje, w których jednak liczy się bohater i one się swoją drogą nazywają postaciocentrycznymi, tak?
1360:  Jeżeli masz Bonda albo Holmesa, no to to, czy Bond lub Holmes umiera w jakimś...
1365:  miejscu fabuły jest kluczowe, tak?
1367:  Batman, powiedzmy.
1369:  I tam też oczywiście masz światotwórstwo, tylko akcenty narracyjne są inaczej położone.
1374:  Więc myślę, że w takich przypadkach byłoby to dość istotne, tak samo jak w wypadku tutaj Titusa, który powraca jako bohater Warhammera, 40 tysięcy Space Marine w drugiej części, też byłoby cokolwiek istotne, chociaż nikt nie ma chyba wątpliwości, że w przypadku Warhammera najbardziej się liczy świat.
1389:  Uriel pyta o polecenie fantasy skupionej na polityce lub historii świata przedstawionego lub ogólnie coś ze skomplikowanym światem.
1395:  No to muszę się, moi drodzy, pofatygować do moich archiwów za Trazyna The Infinite, oczywiście za ścianą.
1401:  Przy okazji włączę sobie wentylację, ponieważ mam dla was coś, o czym mówię od tygodnia praktycznie na kanale i co mi się wściekle podoba.
1415:  Mianowicie Czarny Pryzmat, Brent Weeks i kolejne tomy.
1419:  Już wyjaśniam, dlaczego o tym mówię wam tyle razy, bo wiele razy padały pytania na tych naszych live'ach Q&A dotyczące tego, jaki jest najbardziej zaawansowany i wysublimowany system magiczny.
1430:  No i wiadomo, że wszyscy już czytaliśmy praktycznie, którzy jesteśmy tym zainteresowani.
1436:  Z mgły zrodzonego, gdzie jest allomancja i hemalurgia i tak dalej i tak dalej.
1439:  Natomiast tutaj po raz pierwszy w życiu zobaczyłem magię opartą w 100% na manipulowaniu światłem.
1444:  Oto jest pryzmat, który jest w stanie kontrolować całe spektrum światła, więc tęcze, czyli wiecie, magister niełuki i szkodnictwa wyższego przerażony.
1454:  bo to jest promocja oczywiście LGBT, skandal, tęczę należy zlikwidować.
1459:  No i oprócz tego są magowie, którzy się dzielą pod łuk poszczególnych kolorów.
1464:  Na przykład krzesiciele, bo tak się w tym świecie nazywa magów w ogólności, krzesiciele ognia muszą mieć coś związanego z czerwonym spektrum barwnym,
1474:  To może być bardzo podstawowa jakaś kolorowa szata koloru czerwonego lub pomarańczowego, ale mogą być to także czerwone okulary.
1481:  Więc przeciekawy system.
1482:  Za każdym razem muszą mieć coś, co będzie skupiało światło w danym spektrum, znaczy w danym tonie czy w danym kolorze, żeby móc później kastować.
1490:  I żeby było jeszcze śmieszniej, jeżeli kastują zbyt dużo,
1493:  to mogą się przemienić w kogoś zwanego kolorakiem, a zatem utracić całe człowieczeństwo i dać się pochłonąć w 100% magii.
1502:  Zatem magia jest pewnym skończonym rezerwuarem, jedynie pryzmat, który rządzi całą kromerią, jak ona się tu nazywa, czy chromerią, jak kto woli mówić,
1510:  Jest niepodatny na te przemiany.
1512:  Ale z drugiej strony żyje siedem lat lub wielokrotność siedmiu lat.
1515:  To jest niesamowite, absolutnie.
1517:  Nigdy w życiu nie widziałem tak nieprawdopodobnie cudacznego, ale z drugiej strony imersyjnego systemu magicznego.
1523:  Mega wam polecam.
1523:  Jeszcze raz Czarny Pryzmat Brenta Wicksa i kolejne tomy.
1527:  Coś rewelacyjnego od strony światotwórczej.
1530:  Fabuła też dobrze się trzyma, zwłaszcza, że macie początek dość interesujący.
1534:  To znaczy, pomijając jednego bohatera, który nazywa się Kip i jest tak samo interesujący jak jego imię,
1539:  Mamy dwóch lordów, jeden jest właśnie tym pryzmatem, a drugi jest jego bratem, który jest wtrąconym do więzienia, z którego się usiłuje wydostać, więc założenie jest interesujące, zwłaszcza jeśli wiemy, że wcześniej ze sobą walczyli.
1551:  Chyba wam najwięcej powiedziałem o fabule kiedykolwiek, a to i tak było jakieś 20 stron tej książki, więc bardzo polecam.
1557:  Teś różowe dzięki za wsparcie do 11 miesięcy idzie kolorak, nieborak, jak ugryzie będzie znak.
1563:  Karol, dzięki za wsparcie od 12 miesięcy.
1564:  Krzysztof, dzięki za polecanki książkowe.
1566:  No moi drodzy, od czegoś jestem w tej małej bibliotece, żeby wam polecać, prawda?
1573:  Ile zajmuje mi przeczytanie książki, na przykład 300 stron?
1575:  Ja 100 stron czytam w mniej niż godzinę, jakieś 50 minut mniej więcej.
1579:  Natomiast nie będę wam podawał metod na szybkie czytanie, a wyjaśnię, dlaczego nie podaję metod na szybkie czytanie w filmie, który będzie w tym tygodniu wchodził.
1585:  To znaczy...
1587:  Nie powinno się, moim zdaniem, pochłaniać kultury na wyścigi.
1592:  Ja mogę szybko czytać, ale to nie znaczy, że ja to robię.
1595:  Bardzo często moje szybkie czytanie wynika z tego, że ja wiem, który opis opuścić, ponieważ zajmuję się narracją, studiuję ją w wielu mediach.
1602:  I po prostu niektóre rzeczy mnie nudzą.
1604:  Jak zobaczę coś, co jest po raz fonfnasty czy pipstylionowy pierwszy zrealizowane, no to nie chce mi się już tego czytać, tak?
