🔴 Ogon jamnika za przewodnika | LIVE #9
🔗 https://www.youtube.com/watch?v=kXn9zHAt-gY

43:  Muzyka
1406:  Kiedyś próbowałem grać w coś, co było związane z morderstwami Jacka Rippera, nie pamiętam jak to się nazywało.
1413:  Nie byłem w stanie nawet zrozumieć instrukcji.
1415:  z dyplomem doktorskim z literatury znawstwa, więc to kiepsko o mnie świadczy, ale z drugiej strony to jest wina mojej pamięci niestety, to znaczy nie byłem w stanie zapamiętać wszystkich tych reguł, tak samo UNO zawsze było poza moją, poza jakimikolwiek moimi możliwościami, ja nie jestem w stanie tego zapamiętać, więc poprzestawałem na grach prostych, jak na przykład Monopol.
1437:  gdzie wiadomo, że należy kupić te pierwsze dwa pola, ponieważ każdy zawsze na nich staje, a nie te najdroższe, które są przed polem start.
1443:  I to są reguły, które jestem w stanie zrozumieć, a poza tym monopol jest złośliwy i można różne paskudne niespodzianki i pułapki zastawiać na swoich współgraczy.
1453:  Krzysztofie, Souls-like system Nemesis, pyta Michał P., lub kolejna gra from software osadzona w realiach Mass Effecta, grałbym?
1459:  Oj, grałbym bardzo.
1461:  Grałbym bardzo.
1461:  Jednorękiego bandytę witam w ogólnie trybutariuszy.
1464:  Dziękuję ci serdecznie za wsparcie.
1466:  Jamniczymy, krzaty, jamniczymy.
1468:  Nie widzę, czy jamniczycie, więc nie mogę was sprawdzić, bo jestem zagrzebany w pytaniach.
1473:  Żabcia pisze, bardzo dziękuję Ci, Żabciu, za ten komentarz.
1476:  Drodzy maturzyści, nie stresujcie się i dobrze wyśpijcie się przed maturą, nie powielajcie żabich błędów na mat, mi lepiej zacząć od otwartych.
1486:  Ja dorzucę do tego swoją radę.
1488:  Przed każdym egzaminem, moi kochani, przed każdym dużym egzaminem, przed obroną dyplomową, przed maturą, dzień off.
1498:  W 24 godziny nikt nie nauczył się całego materiału tak czy siak.
1502:  To pierwsza kwestia.
1505:  Druga, to jest moment, w którym możecie zadbać o tak zwaną neuroplastyczność.
1510:  Ja będę tłumaczył prosto, jeżeli ktoś jest zainteresowany neuroplastycznością, może sobie o tym poczytać, ja to wytłumaczę jak krowie na granicy.
1517:  Chodzi o to, żeby nam się neurony porozciągały, informacje, które zapamiętaliśmy, żeby w naszym mózgu się zachowały, zakorzeniły.
1527:  żebyśmy przerobili je w odpowiedni sposób.
1530:  Natomiast w momencie, w którym do ostatniej chwili kłujemy, to nasz mózg ma taką przykrą i paskudną tendencję do nadpisywania informacji w pamięci krótkotrwałej, w związku z powyższym zapamiętamy to, co przeczytaliśmy przed sekundą i to będzie cały czas nam świdrowało w głowie.
1544:  Więc zróbcie sobie te dwie, trzy, cztery godziny wcześniej bieg, trening, spacer, basen, cokolwiek.
1551:  To też sprawi, że będziecie trochę wyluzowani, bo zmęczycie się.
1555:  Mózg będzie się zastanawiał nad tym, jestem na basenie, teraz muszę przetrwać, bo mój nosiciel utonie.
1563:  Przetrwać!
1564:  I będzie tryb przetrwania, nie będzie tryb myślenia o tym, że o, jest egzamin i to jest straszne i to jest w ogóle coś, co... Mój los się rozstrzyga w tym momencie.
1573:  Nie, nie, nasz los się rozstrzyga tutaj na basenie, gdzie możemy utonąć, tak?
1578:  Albo na rowerze, jak będziemy starali się uniknąć innych rowerzystów.
1582:  Wiecie, o co chodzi, tak?
1583:  Żeby dać sobie taką przestrzeń, moment regeneracji.
1588:  Wysiłek fizyczny wtedy bardzo pomaga.
1591:  Moni Makoty, dzięki za trybut.
1592:  Jaki temat obstawiasz na środę?
1593:  Lalka?
1594:  Jezus Maria, podejrzewam, że jest to możliwe.
1598:  Ukochana powieść do tego stopnia, że wszystkich, że zwykle nawet krytycy lektur mówią, no, no, ale lalka jest spoko.
1604:  Spoko to jest pamiętnik starego Ramola, przepraszam, subiekta, bo przynajmniej tam można było trochę poczytać o wojnach napoleońskich.
1611:  Natomiast cała reszta to jest, no, mniej więcej fabuła 365 dni.
1618:  No naprawdę to się niczym nie różni.
1620:  Znaczy jeszcze koloret epoki przy okazji, ale koloret epoki możecie mieć w dokumencie i to lepiej odzwierciedlony, ponieważ będzie przepuszczony przez oczy historyka, a nie Bolesława Prusa, który nie był historykiem, tak?
1631:  W związku z powyższym, tak, dla mnie lalka to jest 365 dni.
1636:  Po paru miesiącach oglądania streamów incognito pisze Mikołaj Knych, czas na bardziej jamniczy udział, jak się cieszę strasznie i jamnicz, jamnicz radośnie.
1644:  Czy znam kanał BritMonkey?
1646:  Nie.
1647:  Kupson poleca, bo chłop mówi o takich tematach geopolitycznych i z fajnym montażem.
1651:  O proszę.
1651:  Ja z geopolitycznych kanałów wsiąkłem ostatnio w good times, bad times.
1657:  Muszę powiedzieć, że bardzo dobrze komasował wszystkie wiadomości, czyli gromadził z frontu i z Ukrainy i
1664:  Z dobrym montażem, ładną muzyką.
1666:  Dla mnie to jest ważne też.
1668:  Anna Kuszaj dołącza do naszego jamniczego grona.
1670:  Dziękuję, Anna, i witamy w gronie Trybutajuszy.
1673:  Zajamniczajmy się.
1674:  Ja też się zaraz zajamniczę dla was wszystkich.
1676:  Czy są jakieś indie gierki, na które sobie ostrzę zęby?
1677:  Pyta Placiusz.
1678:  Nie, generalnie nie śledzę segmentu indie.
1680:  Zwalniają mnie z tego wszyscy inni koledzy groznawcy, którzy mówią, nie będę grał w gry AAA, bo one są commercial.
1693:  Miałem kiedyś autentycznie taką sytuację, że miałem referat o Assassin's Creed, gdzie ja z polonistyki, gdzie zabraniano mi mówić w ogóle o grach wideo i trafiłem do środowiska groznawczego, to było w Łodzi bodajże, i powiedziano mi właśnie, no co tutaj takie komercyjne tytuły, Assassin's Creed, to nie można mówić o jakimś tytule, który będzie reprezentował gatunek syna.
1723:  Serious Games, no i ja potem oczywiście wpadłem w szał.
1726:  Zamiast wygłaszać dalej referat o Assassin's Creedzie, zacząłem tłumaczyć, że sama obecność kategorii Serious Games, tak samo jak w przypadku muzyki poważnej, oznacza, że myślimy o jakichś grach niepoważnych i muzyce niepoważnej, a to oznacza, że jesteśmy wrednymi klasistami.
1741:  I od tego czasu, szczerze powiedziawszy, mam taki uraz do gier indie.
