🔴 Gołębiami brukowany Kraków 💩 ma z tych ptaków | LIVE #31
🔗 https://www.youtube.com/watch?v=NsqoiW-BTq4

141:  KONIEC
360:  Krzysztof wydaje się, że większe basy są takie.
362:  Wiecie na czym polega dowcip?
363:  Dowcip polega na tym, że ten mikrofon praktycznie nie ma żadnych filtrów nałożonych, natomiast ten, który mieliśmy wcześniej, czyli dynamiczny Shure SM7B, który zostawiamy sobie na gry, w których Krzysztof krzyczy i wrzeszczy,
377:  On, żeż, podobno jest basowy, natomiast nigdy nie byłem w stanie uzyskać tam takiego efektu.
382:  Być może dlatego, że obecny mikrofon jest ściśle do dialogów i do nagrywania w pomieszczeniach.
387:  Pierwszy raz zapomniałem o transmisji Q&A Krzysztofa i oglądam na żywo wszystkie poprzednie.
391:  Narzeka Wiktor, musiałem nadrabiać.
393:  Krzysztof włączył RTX w kamerze, haha.
396:  Code Geass, jedno z moich pierwszych anime, absolutnie genialne, pisze Michał Pengsa.
400:  Ja teraz oglądam drugi sezon i bałem się, że drugi sezon będzie kiepściejszy od pierwszego, ale jestem absolutnie zachwycony.
406:  No i dla wszystkich, którzy oglądali Code Geass, utwór Stray Cat.
410:  Jest absolutnie przepiękny, on mi cały czas chodzi w głowie.
413:  Nie będę wam w tym momencie go teraz nucił, ponieważ jest inna muzyka, ale jeżeli mi się go uda jakoś włączyć gdzieś na live, to na pewno w którymś momencie się znajdzie.
422:  Muzyka jest super, dźwięk przecudowny, pisze Anna.
424:  No to moi drodzy, cieszę się ogromnie, wieża wyewoluowała do stadium ostatecznego, teraz mam już, moi drodzy, największą wylęgarnię zergów.
432:  Elo, elo, czy wszyscy tutaj wiedzą, że widziałem na żywo Michaela Sheena, cieszę się, nasza moderatorka Aśku, która ma niezdrową obsesję na punkcie Good Omens, a to mnie prowadzi do tego, żeby polecić Wam wszystkim, żebyście przed obejrzeniem serialu Good Omens zobaczyli sobie, jak wygląda połączenie dwóch najwspanialszych światów, świata humoru i satyry Terry'ego Pratchetta oraz świata...
452:  tajemnicy dziwnej fantasy, która przełamuje podziały gatunkowe Neela Gamena, bo właśnie Good Omens był pisany przez Pratchetta i Gamena.
461:  Moje zastrzeżenie wobec pierwszego sezonu Good Omens było takie, że było tam za mało humoru, więc wciąż jeszcze nie zabrałem się za sezon drugi z tego względu.
469:  Jak się podoba Code Geass, polecam.
470:  Tengen, Topa, Guren, Lagan, powiedział mi się Gmilen, a ja przeczytałem to z błędami, ponieważ nie umiem czytać po japońsku.
478:  Krzysztof, mikrofon nie mieści się w kadrze.
481:  Tak jest, absolutnie.
483:  Coach Giz, dobre, oszaleliście, krzyczy Aleksy.
486:  Ja od razu odpowiem, że mnie zawsze we wszystkich anime, we wszystkich animacjach, we wszystkich serialach interesuje przede wszystkim świat, więc pomysł z wszystkimi Giz, które są ekwiwalentem mocy magicznej w tym świecie,
498:  a w zasadzie są różnymi przyjawami mocy psjonicznej, jak dla mnie jest rewelacyjne.
502:  I cały czas ogląda się sympatycznie.
504:  Może tylko ten wątek high schoolowy, który się pojawia za każdym razem w anime, no... Mogliby sobie odpuścić, ale wiecie, tak z perspektywy czasu patrząc, to myślę sobie, że...
515:  Może i dobrze, ponieważ są jakieś momenty, które, powiedzmy, dają nam oddech od tej głównej stentorowej narracji.
523:  Czy polecę jakieś książki podobne do Wiedźmina?
525:  Tedy Kaczyński, mogę ci śmiało polecić wszystko Roberta Wegnera, to znaczy... Opowieści z mekhańskiego pogranicza.
535:  A obok opowieści z mekhańskiego pogranicza od razu mogę polecić...
540:  Feliksa Kressa, ponieważ Robert Wegner inspirował się Feliksem Kressem, więc jeżeli ktoś poszukuje czegoś w klimatach wiedźminowych, to jest to dobry pomysł.
547:  Jeszcze lubię polecać Krzyczącego w ciemności, Agnieszki Hałas i może kiedyś wreszcie przeniosę Krzyczącego w ciemności tutaj na półkę, żeby też wam pokazywać.
555:  Tak w ogóle co do internetu, pisze Alan Ciaro, to ostatnio dostałem najlepszy prezent w moim życiu, w końcu internet, 5 megabitu na sekundę.
562:  I znowu przeszedłem na światłowód 1 gigabit na sekundę i w końcu nie oglądam streamów 360p.
567:  Jak ja zobaczyłem po raz pierwszy po stronie downloadu 960 czy coś takiego, to się rozpłakałem żywnymi łzami, a jak zobaczyłem dokładnie taką samą wartość po stronie uploadu również.
577:  No tylko, że wiecie, ta druga rzecz to jest bardzo niszowy use case, ponieważ w moim przypadku jest to ważne, bo wgrywam dużo bardzo.
583:  a większość ludzi nie wgrywa, mam wrażenie, tak dużej liczby gigabajtów, więc to jest absolutnie zbyteczne.
589:  Niemniej wciąż uważam, że powinna być taka opcja, żeby przyłączać Internet przez państwo, tak samo jak przyłączamy prąd i gaz albo wodę.
597:  Naprawdę nie mam żadnego kontrargumentu na rzecz tezy, że Internet powinien być dobrem powszechnym i przyłączanym przez wszystkich.
603:  Oczywiście niech sobie sektor prywatny jednocześnie istnieje, jeżeli ktoś by chciał czegoś więcej.
608:  Natomiast nie podoba mi się fakt, że jesteśmy zakładnikami firm, które mówią, że będzie umowa
612:  do 300 megawitów na sekundę i mamy 7 na przykład.
616:  No to jest paskudne i nieuczciwe.
618:  Swoją drogą, dzisiaj też był bardzo fajny w tym kontekście, to znaczy nadużyć kapitalizmu materiał na kanale Penguin Zero.
624:  Wiecie, to jest ten gość, który wygląda jak Jezus Internetu i komentuje różne rzeczy.
628:  i pokazywał jak dużo reklam było wstawionych do filmu na jakiejś stronie outletu newsowego w Stanach Zjednoczonych.
635:  Otóż na dwuminutowy film zostało wstawionych 16 reklam, skutkiem czego film stał się dziesięciominutowy.
640:  No tak się dzieje jak nie ma regulacji, to znaczy ludzie będą do oporu pchać,
644:  tak, żeby wyżyłować klientów maksymalnie i wycisnąć z nich ostatnie grosiki.
649:  Zresztą, co ja będę mówił, biorąc pod uwagę aferę Januszek z Tobą, która wybiła na Twitterze, pewnie słyszeliście.
653:  I przy okazji Maria Skoczylas pisze, że prawie urodzinowy live, więc wszystkiego jamniczego dla Marii.
658:  Jeżeli macie możliwość wysłania jamniczych tortów, wyślijcie.
661:  Jeżeli nie macie jamniczych tortów, to wyślijcie chociaż torty.
663:  Czy widziałem Fullmetal Alchemist Brotherhood?
665:  Pyta Gorbex.
666:  Oczywiście, to było jedno z moich pierwszych anime z kolei.
668:  Uwielbiam je absolutnie.
669:  Oglądałem Fullmetal Alchemist równolegle z Fate Stay oraz Knights of Sidonia i jedno i drugie i trzecie bardzo lubię.
675:  Czy twoim zdaniem zadanie opisz wybrany artykuł naukowy w dwie minuty ma sens?
679:  Jak tego dokonać jeśli muszę i mam tendencję do rozwlekania się?
681:  Wszystkie pytania czasowe znacie moje zdanie w tym wymiarze.
685:  są głupie z tego względu, że one sprawdzają naszą szybkość odpowiadania, a nie sprawdzają tego, co mają sprawdzać.
691:  To znaczy warunki brzegowe takiego zadania są postawione źle.
694:  Nie jestem w stanie zrozumieć, dlaczego tak dużo ludzi w to idzie.
696:  Jest to kompletnie bez sensu.
698:  A dla wszystkich z Was, którzy są sceptyczni, to po pierwsze polecam film, który mam na ten temat, to znaczy czy nauka na czas ma sens, a po drugie zastanówcie się nad tym, dlaczego wszystkie bardzo poważne badania empiryczne,
710:  w laboratoriach i tak dalej, są prowadzone w warunkach izolowanych.
713:  Jeżeli rzeczywiście chcemy coś obiektywnie sprawdzić albo się zbliżyć do tej obiektywności, to musimy wyizolować się od wszystkich bodźców zewnętrznych.
720:  No więc takim czynnikiem zewnętrznym jest na przykład, nie wiem, menstruacja.
723:  Jeżeli ktoś jest zmuszany do tego, żeby przyjść na egzamin i go pisać w takim momencie, to na pewno go nie napisze dobrze.
728:  więc już warunki brzegowe źle ustawione, albo limity czasowe, na które różni ludzie różnie reagują.
734:  Ja jestem człowiekiem, któremu jeżeli się da jakikolwiek timer, to ja najprostszą czynność, począwszy od zawiązania butów, a skończywszy na pokładaniu bossa w grze komputerowej, zrobię źle.
744:  Zawsze.
745:  Wykrzaczę się na najprostszych czynnościach, bo mnie to potwornie denerwuje, dekoncentruje.
749:  I nie umiem tego racjonalnie wyjaśnić.
751:  Zawsze tak miałem, zawsze tak reagowałem na czas i mój sposób na to, żeby się od tego jakoś odłączyć, to było wyeliminowanie czasu ze swojego życia tak dalece, jak tylko mogę to zrobić.
761:  Skutkiem czego oczywiście, no, mam różnego rodzaju reperkusje.
764:  Na przykład dla mnie nieodpowiedzenie na maila przez jakieś 5 dni,
767:  Jest tak tym samym nieodpowiedzeniem na maila, co przez jeden dzień.
770:  Natomiast niektórzy ludzie sobie dorabiają do tego teorię, że jeżeli ktoś dłużej nie odpowiada, to ich bardziej ignoruje.
775:  Chciałem wszystkich uspokoić, komu nie odpowiadam na maile.
778:  Ignoruję was tak samo po jednym dniu.
780:  O Boże, co to się właśnie stało?
781:  Tak samo po jednym dniu, jak i po wielu dniach.
783:  Wiem, co się stało, moi drodzy.
785:  To znaczy jednej rzeczy nie zrobiłem jeszcze.
787:  Ja wiedziałem, że będzie jakaś technikalia do wykonania, jedna rzecz.
791:  Ale zaraz sobie z tym poradzimy, przynajmniej mam taką ogromną nadzieję, żebym mógł robić swoje radosne zoomy, ale chyba na razie nie będę mógł robić swoich radosnych zoomów.
798:  Więc jest jeszcze jedna rzecz do naprawienia.
800:  Korzystam z takiej fajnej wtyczki, która teoretycznie to umożliwia, ale jak widzicie, bo ja trafiam bić różnego rodzaju kiksy.
806:  W tym temacie, czy zdradzisz lekko tajemnice, o czym będzie dla każdego coś przykrego?
809:  Zrobiłem to, Gludi, haha!
811:  Zrobiłem to wcześniej.
812:  Chciałbym zacząć pisać bloga, pisze Grzechotnik, ale nie umiem pisać.
815:  Czy polecasz jakiś kurs, tutorial, jak nauczyć się pisać?
817:  Jest jeden kurs, tutorial, jak nauczyć się pisać, to znaczy pisać i wiem, brzmi to okropnie, natomiast każdy kurs, jak pisać, będzie ci sprzedawał jakiś produkt, to znaczy jakieś szkolenie, jakiś kurs właśnie, jakąś wiedzę jednego człowieka, który nauczy cię konkretnego schematu.
833:  A prawda jest taka, że żeby pisać dobrze, musisz wypracować sobie samemu swój własny schemat pisania, bo wtedy to będziesz robić najskuteczniej.
841:  Jak ja się uczyłem pisać, nie zrobiłem żadnego kursu szkolenia nigdy,
845:  ale za to zadawałem sobie zadania sam.
848:  Na przykład, jeżeli w szkole terroryzowano mnie napisaniem charakterystyki postaci, oczywiście musiałem powiedzieć, że to Cezary Baryka, kochany, cudowny, wspaniały człowiek, to ja pisałem sobie równolegle alternatywną charakterystykę postaci, wrzucając tak dużo obelg, jak jestem w stanie i udowadniając, że to jest najgorsza postać ever.
868:  I to było to, co robiłem na poziomie szkolnym.
870:  A później zadawałem sobie sam różnego rodzaju
875:  Jeżeli podoba mi się jakiś film, to napiszę sobie krótko jego recenzję, nawet na pół strony wystarczy, a potem napisz dokładnie taką samą recenzję na pół strony, tylko że negatywną.
884:  A jeżeli pisać na początku negatywną, to pozytywną.
887:  Im więcej tego rodzaju rzeczy robisz, tym lepiej.
889:  I trzecia rada, czytać.
891:  To Ci powie każdy pisarz, że tym lepiej piszesz, im częściej i więcej czytasz, ponieważ musisz poznać różne style, więc najlepiej jest rozeznać się, jak inni piszą, no w tym gatunku, w którym Ty chcesz pisać i podłapać techniki, które Ci się podobają.
905:  Na kursie naprawdę nie będziesz mieć nic więcej, nie ma żadnej magicznej formuły dotyczącej pisania.
910:  Są tam różnego rodzaju tipy i techniki i tak dalej, ale prawda jest taka, że o wiele więcej zyskasz na takich kursach, a jak mówię, obojętne jaki weźmiesz, jeżeli wcześniej będziesz mieć praktykę pisarską.
922:  Uff.
923:  Marcin Gałązka, witam gronie wspierających.
925:  W ogóle dziękuję wszystkim, którzy wspierają kanał i dołączają do wspierających, a to bardzo źle zawsze nadrabiam, jak są Q&A.
931:  Polemizowałem z Tobą, że wyeliminowanie poczucia czasu z życia, chociażby z tego powodu, że streamy zaczynasz punktualnie i wykłady też musisz robić punktualnie.
937:  No tak, muszę, tak, ale jeżeli chociażby na streamach ludzie pytają mnie, Krzysztof, a kiedy ich skończysz?
943:  Zauważcie, nigdy Wam nie mówię.
944:  Nigdy nie mówię, kiedy skończę stream właśnie dlatego, że zachowuję tę część swojej wolności.
949:  A skończę, kiedy skończę.
950:  Może, moi drodzy, dzisiejsze Q&A będzie trwało do godziny drugiej.
953:  Nie wiem.
954:  Nie mam pojęcia.
955:  Zwykle taki limit wyznacza naturalnie mój organizm.
958:  Na przykład krzyczy jest jeść, albo krzyczy spać, albo krzyczy oglądać dalej Code Geass.
963:  Ja nauczyłem się słuchać organizmu w większym stopniu niż ludzi, którymi że mi mówią, kiedy co mam robić.
969:  Polecam, jeżeli tylko macie taką możliwość.
972:  Czytałem Drogę Cieni Brenta Weeksa?
973:  Jeszcze nie.
974:  Wiem, że została wznowiona, ale bardzo mi się podobała trylogia Czarnego Pryzmatu, którą wam wiele razy polecałem, więc biorąc pod uwagę to, jak to mnie zachwyciło, to absolutnie sięgnę.
984:  Właśnie walnąłem w swój własny monitor.
986:  Dramat absolutny.
990:  Pawełek, dziękuję ci serdecznie za trybut i wspieranie od tych miesięcy.
993:  To już tradycja, że masz Q&A, kiedy ja jadę pociągiem.
996:  Ewidentnie.
997:  Zawsze w trzecią niedzielę miesiąca jest, moi drodzy.
1000:  Na państwowym dostaniesz przepustowość internetu równoważną dwudnym impulsom na Neostradzie TP, na rzekę Mats.
1005:  A jeżeli dostajesz wodę, to dostajesz ją kroplomierzem?
1008:  No nie, to jest kwestia regulacji odpowiedniej, żeby było powiedziane, że nie możesz zejść poniżej określonego poziomu.
1014:  I wiecie, od czasu, kiedy mam przyłączoną wodę do mieszkania i prąd, no oczywiście, że się zdarzają różnego rodzaju awarie, ale one są usuwane momentalnie.
1022:  I ja, szczerze powiedziawszy, nawet nie wiem, co ja mam na tej umowie napisane.
1025:  Po prostu przyzwyczaiłem się, że woda jest i że prąd jest.
1029:  To jest oczywiście doświadczenie bardzo miejskie i zdaję sobie z tego sprawę, jak mieszkałem jeszcze na wsi z rodzicami, to bywało troszeczkę inaczej, człowiek odczuwał te braki częściej, ale tam w ogóle, jeżeli chodzi o internet, to w ogóle była jakaś absolutna katastrofa, bo przyłączenie tego wymagało przekopania światłowodu, bo oczywiście gmina się tym nie interesowała.
1045:  Więc nie, myślę, że inwestowanie w kładzenie światłowodów, tak samo jak inwestujemy w kładzenie asfaltu, nie byłoby złym pomysłem na poziomie państwowym.
1055:  Czemu uważasz, że państwo internet będzie działał lepiej niż Poczta Polska?
1057:  Ponieważ Poczta Polska jest reliktem przeszłości, a internet jeden jest relikiem przeszłości.
1061:  Poczta Polska miała milion okazji, żeby się zrewolucjonizować i zmodernizować.
1065:  Wystarczyło tylko, żeby patrzyli, jak wygląda konkurencja.
1068:  Zawsze uważałem, że sektor publiczny powinien patrzeć na sektor prywatny, a sektor prywatny patrzeć na sektor publiczny i uczyć się od siebie wzajemnie.
1075:  To, że to tak nie działa, to jest wina ludzi, którzy pracują i w jednym, i w drugim miejscu i po prostu im się nie chce dokonywać innowacji.
1081:  To jest zawsze problem, moi drodzy, ze zrobieniem dobrej innowacji.
1084:  No chociażby popatrzmy na to, ile jest już modeli prywatnych szkolnych, które działają dobrze, a państwowe szkolnictwo ma coś takiego, że ja się obrażam sobie pęgu obrażonego, że o, mnie to tam nie interesuje.
1098:  Są prywaciarze wstrętni, korepetytorzy wstrętni, ja wolę robić po staremu.
1106:  No i w ten sposób prowadzi to do takiego zamierania i stagnacji, a nie do dokonywania różnego rodzaju innowacji.
1112:  Happy Japanese ma pytanie, które często się u Was pojawia też.
1115:  Czy mam sposób na pokonanie stresu przed ważnym wydarzeniem, jak na przykład koncert?
1120:  Od razu Ci powiem, że jak kiedyś koncertowałem, to wprawdzie było bardzo amatorsko, ponieważ w ramach szkoły muzycznej
1126:  Rywatnej swoją drogą, konserwatorium muzyczne Witolda Lutosławskiego, w Krakowie to było.
1131:  No i oni tam starali się bardzo, żebyśmy koncertowali w takich miejscach, które by przyzwyczaiły nas do przyszłej pracy prawdopodobnie jako muzyka, więc tam starali się, żebyśmy byli po różnych pałacykach, dworkach, filharmoniach i tak dalej, i tak dalej, więc to było dość stresujące dla mnie jako młodego człowieka wtedy.
1147:  Powiedział stary Krzysztof, ale...
1151:  Mój sposób za każdym razem był taki sam, ja już tak się tremowałem, że miałem spotniałe ręce, a wiecie, spotniałe ręce plus klawiatura fortepianu, niefajne połączenie.
1159:  Skutkiem czego, jedyny sposób jaki znalazłem, to zmęczenie się przed danym dniem, najczęściej, nie wiem, jakiś dłuższy spacer, albo basen w moim przypadku wtedy był, ewentualnie umówienie się z kimś, wyjście z rodziną, tak żeby zapomnieć totalnie o tym, tylko musicie też wyjść z zaufanymi ludźmi, którzy nie będą was pytać, a jak jutro koncercik, a co, stresik jest?
1180:  bo wiadomo, wtedy to będzie przeciwskuteczne.
1183:  No i trzeci sposób wymaga już pewnego treningu umysłowego, to znaczy wyłączenia się i siąścia z książką, z serialem, z filmem, ale to wiem, że działa dopiero wtedy, kiedy przetłumaczysz sobie, że ten stres jest nieistotny i jesteś w stanie nad nim zapanować.
1197:  Więc na początek polecam zmęczenie fizyczne, ale konkretne zmęczenie fizyczne typu zmęczenie fizyczne wracasz z wycieczki wysokogórskiej dwunastogodzinnej i myślisz o dwóch rzeczach.
1207:  Po pierwsze,
1208:  żeby natychmiast znaleźć sposób na to, że twoje buty zmieniły się w brzytwy, które ci rozorały stopy i musisz absolutnie się ich pozbyć, a następnie odkazić je.
1220:  I druga rzecz, o której myślisz, to o tym, jakie są różnego rodzaju materace, czy one są z miękkiego puchu, czy twarde, wszystko jedno, będziesz myślał o tych materacach tylko po to, żeby zaznać ukojenia w objęciach takiegoż łoża.
1233:  To są dwie rzeczy, które wtedy nasz mózg ma w głowie i nie myśli wtedy, co będzie następnego dnia.
1238:  Więc to jest taki mój sposób na schakowanie tego uczucia, którego nie znoszę, bo ta trena ma pusta.
1243:  Denerwowanie się tym, co ludzie o nas pomyślą, to jest straszna rzecz i nie znam innego wyjaśnienia jak tego, że uczą nas właśnie z tremowania przez to,
1252:  jest ten strach przed popełnieniem błędu typowo szkolny, że wychodzicie przed salę, czyli przed audytorium i ludzie oceniają Was, jak Wy sobie radzicie w sytuacji stresowej, a następnie jakiś bałwan Wam tłumaczy, że to jest uodparnianie na stres.
1265:  No gdybyśmy byli wszyscy w ten sposób uodparniani na stres i to działało, to w ogóle nie byłoby epidemii stresu w Polsce, a jest i to poważna.
1274:  Dziękuję przy okazji dołączającym do grona wspierających Ewelinie Bardzińskiej.
1278:  Dziękuję za wsparcie od dwóch miesięcy.
1279:  Ile kosztuje taki szybki internet?
1280:  Poproszę o inny zestaw pytań.
1283:  Dziękuję też Wefenestratowi za wsparcie od osiem miesięcy.
1287:  Poznańska Kwietniowa Konfa Groznawcza zaprasza.
1290:  Czy to jest nawiązanie do tego, że nie odpowiadam na maile?
1293:  Ale jeśli tak jest, przepraszam bardzo jeszcze raz, po prostu jest ich bardzo dużo.
1297:  Zawsze się zastanawiam, czy relikt przeszłości to ten sam relikt, który sam w sobie odnosi się do przeszłości?
1301:  Pytanie filozoficzne na czatach.
1303:  Paczka z merchem ze Szwecji przyjechała, pisze Connie, co prawda wcześniej i szybciej niż jakakolwiek paczka Poczty Polskiej 4 dni robocze.
1309:  Poczta Polska jest legendarna pod tym kątem.
1311:  Ja po prostu nigdy jej nie wybieram.
1312:  Zawsze wybieram InPost, ponieważ InPost gwarantuje mi brak kontaktu z listonoszem i jakimkolwiek człowiekiem.
1318:  Kontaktuje się z paczką, która nie ma uczuć, nie ocenia i dostarcza mi przesyłki szybko.
1323:  I to jest wspaniałe.
1324:  Paczkomaty są super.
1327:  Czy wiesz, że już jest dostępny na PeCety, ekskluzywny quest w Hogwarts Legacy, który był dostępny tylko na PS5?
1332:  Ooo, już po roku, wtedy kiedy nikogo to nie obchodzi.
1336:  Genialna decyzja deweloperów.
1338:  Lubiony Legion Space Marines, musielibyście mi je wymienić, żebym sobie przypomniał nazwy.
1342:  Nagle Krzysztof wyłącza z nim o 21.36.
1345:  To się może zdarzyć, moi drodzy.
1347:  Phantom Liberty, serce z kamienia czy krew i wino?
1349:  Krew i wino bez chwili wahania.
1351:  Phantom Liberty jest naprawdę świetnym dodatkiem do kiepściejszej gry.
1355:  Tak, wciąż nie wybaczyłem Cyberpunkowi niektórych rzeczy, chociaż powiem wam, że chyba najbardziej mnie złości i to niezmiennie to, co się stało w...
1365:  odniesieniu do Thaumaturga, bo na Thaumaturga byłem niesamowicie nachypowany.
1369:  Cyberpunk to jest dystopia cyberpunkowa, więc wiecie, no mogło być fajnie, mogło nie być fajnie.
1374:  Nie miałem jakichś gigantycznych oczekiwań, ale co do Thaumaturga miałem olbrzymie, ponieważ Eleven Beat Studios częściowo za to też odpowiadało razem z Fullsphere, bo Eleven Beat to byli wydawcy, jeśli mnie pamięć nie myli.
1384:  No, a Eleven Bici są odpowiedzialni za mojego ukochanego Frostpunka.
1387:  False Fury dzieł wielu nie znam, to od razu przyznaję, albo znam, tylko nie kojarzę ich jako projektantów.
1393:  W każdym razie spodziewałem się, że to będzie dobra gra o magię, a okazało się, że wytrzymaliśmy chyba dwa live'y na streamach i więcej nie wytrzymam praktycznie.
1401:  Coś absolutnie przerażającego.
1403:  Cieszę się, że Krzysztof uspokoił mnie w kwestii jego nieodpisania na wiadomość.
1406:  Zaczynam już myśleć, że coś źle napisałem czy coś.
1408:  To jest kolejna rzecz, moi drodzy.
1409:  Pamiętajcie,
1411:  przypominanie się nie jest niczym złym.
1413:  Ludzie myślą, że przypomnienie się to jest wyraz nachalności.
1415:  W żadnym razie.
1417:  Jeżeli się przypominacie, to ułatwiacie życie człowiekowi, który ma dużo korespondencji.
1421:  Ja to zawsze robię.
1423:  Co więcej, ja zdaję się bardzo często na technologię w takich sytuacjach.
1426:  Pisałem kiedyś ważny mail do jakiejś instytucji, która mi uporczywie nie odpisała.
1431:  Napisałem prosty skrypcik sobie makro, żeby wysyłano mi tego maila codziennie, aż odpiszą.
1437:  No i w końcu odpisali.
1438:  Więc zawsze można sobie radzić w ten sposób.
1441:  Nie doradzam akurat takiego działania wobec mnie, wystarczy mi raz się przypomnieć, w jakimś social medium, jeżeli się kontaktujecie na przykład na LinkedInie i tam nie odpisuje, to napiszcie na maila.
1450:  W takich sytuacjach zawsze się łatwiej dogadać, jeżeli uderzycie w dwa kanały komunikacji, jeżeli sprawa jest też ważna.
1457:  Czy gołębiami brukowany Kraków gówno ma z tych ptaków?
1459:  To również myśli nieuczesane, dopytuje Kacper Rogala.
1462:  Nie, moi drodzy, ale to pytanie jest zbyt fajne, żebym je pozostawił bez... Ojej, czy to jest jeden moment jedyny, kiedy będę odpowiadał na pytanie dotyczące tytułu live'a?
1469:  Chyba tak.
1470:  Mianowicie, jeśli mnie pamięć nie myli, to jest, moi drodzy, Jan Izydor Staudinger.
1474:  Tak, jest...
1476:  Jan, i teraz właśnie sprawdziłem na wszelki wypadek, gołębiami brukowane Kraków gówno ma z tych ptaków, jest to fraszka Jana Izydora Staudingera, lubię.
1483:  Poza tym bardzo dobrze opisuje moje miasto, gdzie nikt nic nie robi z tymi latającymi szczurami.
1487:  Nie mam nic do szczurów, które są we właściwym miejscu, to znaczy w podziemiach pod Altdorfem na przykład i w starym świecie Warhammera.
1493:  Skaweni mogą tam być, natomiast jeżeli szczury zaczynają latać, to budzi mój uzasadniony niepokój.
1500:  Przez chwilę Krzysztof miał cztery ręce.
1501:  A tak, to się zdarzyło przy tym przełączaniu kadrów, to prawda.
1504:  Cheris, dzięki za wsparcie od trzech miesięcy.
1506:  Osiem sprawdziano przez następne osiem dni.
1508:  Nie pozdrawiam.
1509:  Ja też nie pozdrawiam ludzi, którzy odpowiadają za to u Ciebie.
1512:  Mogę tylko cały czas powtarzać takie historie do znudzenia.
1515:  Swoją drogą, miałem ostatnio pyszny komentarz, bo ktoś mnie
1518:  stwierdził, że będzie pouczał, czym jest dowód anegdotyczny i tłumaczył mi, że jeżeli artykuł prasowy przywołuje relacje, wiecie, źródeł osobowych, to jest to dowód anegdotyczny.
