🔴 Czy nieprzemyślane myśli to niepomyśli? | LIVE #32
🔗 https://www.youtube.com/watch?v=fX2qmtlw5Qg

202:  KONIEC
362:  albo w niedzielę 39%, albo w sobotę 38%, więc demokracja jak zwykle zwyciężyła.
369:  Więc zrobimy sobie w ten sposób, że po tym 1 maja, czyli pośrodzie, będziemy robili stream raz w sobotę i raz w niedzielę i zobaczymy, ile osób będzie w tą czwartą niedzielę lub sobotę miesiąca przybywać.
379:  I potem sobie rozstrzygniemy, który dzień faktycznie jest dla Was lepszy, ponieważ demokracja jest
383:  niefunkcjonalna, głośniej muzyka, apelujecie, będzie głośniej muzyka, w takim razie widzę już wszystko, mam tak samo, pisze Fridax, pani wzięła wielki śrubokręt, młotek i kruszyła zęba, wszyscy moi drodzy, którzy teraz potrzebowali tak zwanego trigger warning, czyli ostrzeżenia przed straszną rzeczą, która się zbliża, właśnie go nie otrzymali, możecie sobie wyobrazić wielki młotek i kruszenie zębów, co mi przypomina o grze Colgate, o której zawsze sobie w takich okolicznościach przypominam
408:  Kiedyś obiecuję zagramy w grę Colgate na live'ie, w której to popyla się zębem z pastą Colgate i niszczy się bakterie.
415:  To jest tak wspaniała gra z lat 90-tych, platformowa, że skoro już zaznajomiliśmy się z platformówkami przy Hollow Knight'cie, czas najwyższy, żeby wrócić do korzeni.
425:  Haha, czy powiedziałem o powrocie do korzeni w kontekście zębów?
430:  Zupełnie tak, jak zawsze, jak zawsze.
432:  Krzysztof, zmieniłeś oświetlenie.
434:  Mam wrażenie, abyś był niedoświetlony i zbyt ciemny.
436:  Proszę bardzo, są i pierwsze oznaki niezadowolenia.
440:  Nie zmieniałem, moi drodzy, ale jest w planach nowy softbox, który będzie ciut większy, więc jest szansa, że będzie mnie bardziej doświetlał.
447:  Od razu mówię, że jak oglądacie na Smart TV albo na telefonie, gdzie jest OLED, to bardzo możliwe, że wtedy ten tryb HDR wybija barwy.
455:  Strasznie ciężko jest to zrobić tak, żeby było uniwersalnie wszędzie dobrze, ale nie poddajemy się, moi drodzy, i wieża będzie się unowocześniać, a to dzięki takim osobom jak na przykład Michał Pęksa, który podarował Privo Lover wsparcie i jamniki, a wsparcie jest także dla kanału, za co bardzo serdecznie dziękuję.
470:  Opowiedz koniecznie Krzysztof, pisze Imaginarium APG, jak podobało się na Festiwalu Wieloświaty.
474:  Moi drodzy, no byłem nie w Sopocie, nie wiem dlaczego cały czas, znaczy w Sopocie,
478:  Boże, cały czas miałem zakodowane, że mam nie powiedzieć, że byłem w Olsztynie, tylko w Sopocie i teraz się pomyliłem.
484:  Tradycyjna moja niepamięć.
485:  Więc byłem w Sopocie, w Sopotece, na Festiwalu Wieloświaty Fantastycznym.
489:  Przefantastyczna sprawa.
490:  Przede wszystkim dziękuję wszystkim, którzy przybyli na tzw.
493:  meet and greet.
493:  Jak widzicie, mamy same dzisiaj określenia polskojęzyczne.
497:  Więc przyszli się przywitać i zrobić sobie zdjęcie, pogawędzić, ale przede wszystkim porozmawiać o fantastyce.
502:  co po raz kolejny utwierdziło mnie w przekonaniu, że jeżeli ludzie rozmawiają o kulturze, to rozmawiają najczęściej i najbardziej zaangażowani o fantastyce.
509:  I tutaj polecenie dla wszystkich, którzy są bibliotekarzami albo animatorami kultury.
514:  Jeżeli chcecie, żeby dużo ludzi przychodziło na wasze wydarzenia, to polecam robić wydarzenia o tym, czym się interesują ludzie tak
520:  no poniżej 30, a nie powyżej 60.
523:  Myślę, że to jest taka uniwersalna, dobra receptura dla domów kultury.
526:  Chyba wtedy przyciągniecie młodych ludzi, jak będziecie mieli, nie wiem, no zastanówmy się, content dla młodych ludzi.
533:  Tak, to może być rozwiązanie tego problemu.
535:  I jeszcze chciałem powiedzieć, że naprawdę serce rośnie, że w Sopotece, która jest taką mediateką, więc połączeniem biblioteki z miejscem, w którym się wypożycza także media i w którym można się interesować nie tylko książkami, ale także innymi segmentami kultury,
550:  Widziałem ludzi, którzy sobie pykali w gierki planszowe albo wypożyczali właśnie jakieś rzeczy bardziej interesujące niż najnowsza powieść Olgiary Karczuk.
559:  Tudzież po prostu interesowali się rzeczami, które są związane z innymi mediami niż tylko książka.
565:  I myślę sobie tak, jakie byłyby piękne
567:  nasze nauczanie, gdyby w szkołach były mediateki, a nie biblioteki.
570:  Pomyślcie o tym, jak bardzo ustawia to nam myślenie, że nie mamy mediatek szkolnych i co więcej, dla wszystkich, którym jest bliskie myślenie o uczniach, także tych, którzy się wywodzą z bardziej ubogich środowisk, pomyślcie o tym, ile osób stać na najnowszą grę, ile osób stać na konfigurację, która uciągnie taką najnowszą grę, ile osób stać na subskrypcję wszystkich serwisów streamingowych, a ile osób stać na to, żeby sobie wypożyczyć książkę.
594:  A nie, to
595:  to jest bezpłatne, zapomniałem, czyli książki są w tym momencie najbardziej dostępną częścią kultury, a te niedostępne to paradoksalnie te, które są mianowane popularnymi czy masowymi.
606:  Nie jest w tym pewien paradoks?
607:  Myślę, że tak.
608:  Dziękuję serdecznie Sick Mind za trybut, Krzysztof.
610:  Proszę o malutki rant na temat tego, że Centralna Komisja Egzekucyjna nie uznaje komiksów jako literatury i daje jako źródła zero punktów.
617:  Po pierwsze, rant musiałby dotyczyć tego, że to jest w ogóle punktowane, bo to jest absurdalne kompletnie.
621:  Po drugie,
622:  Wszystkie prace komiksoznawcze, jakie znam, traktują komiksy jako część literatury.
627:  To jest wyłącznie kwestia tego, że literaturoznawcy polscy nie odrobili lekcji i nie wiedzą, czym jest przekaz multimodalny.
634:  Multimodalność zawsze oznacza to, że strumienie komunikacji wędrują nam przez różne media.
639:  W związku z powyższym, to jest inna sytuacja niż w przypadku ilustracji.
642:  Jak macie książkę ilustrowaną, no to wtedy ta ilustracja, którą jest grafika, jest...
648:  tylko właśnie ilustracją, natomiast nie jest częścią równocenną, równowartościową danego komunikatu.
654:  I myślę, że to jest rzecz, którą mają właśnie najbardziej nieprzepracowaną literaturoznawcy, czyli także Centralna Komisja Egzekucyjna, wskutek czego nie są w stanie uznawać takich odpowiedzi, bo uznają, że to nie jest część literatury, gdy tymczasem to jest właśnie literatura multimodalna.
668:  To samo, moi drodzy, to tyczy się wizualnowelki.
671:  Visual novelka też jest częścią literatury w większym stopniu niż będzie częścią na przykład segmentu powiedzmy gier, bo visual novelkę może mieć w różnych typach gier.
680:  Smutne to strasznie i dobrze, że nagłaśniacie takie przypadki.
683:  Ja będę chętnie to posyłał dalej i bardzo możliwe, że jeszcze będziemy namyślać się nad tym tematem, bo nie wydaje mi się, żebym wspominał o tym akurat w odcinkach poświęconych maturom.
691:  Teraz zobaczymy, jak bardzo jestem do tyłu do wszystkich pytań.
694:  Czy będę na CD Action Expo w Łodzi w czerwcu?
695:  Proste pytanie i odpowiedź równie prosta – nie.
698:  Marciak, dziękuję za wczorajszą fajną rozmowę i super prelekcję.
701:  To ja dziękuję za podejście i pofatygowanie się.
705:  Potwierdzam, pisze Karol, spotkanie w Sopocie było super, a mnie zawsze jest miło, jak połączę twarz z nikiem.
711:  Ludzie zaczęli się przedstawiać nikami na różnego rodzaju spotkaniach i to jest super dla mnie, bo dzięki temu możemy się wzajemnie poidentyfikować.
718:  Mac, dziękuję za wsparcie od trzech miesięcy.
720:  Włącz lampę na prawą stronę twarzy.
722:  Jest włączona, przysięgam wam.
724:  Tylko musiałbym, a może ja mogę...
726:  podkręcę troszeczkę tę lampkę i wtedy będzie troszeczkę lepiej.
729:  Zobaczymy, moi drodzy, czy jestem w stanie to zrobić live, czy też, jak przypuszczam, wszystko się w tym momencie posypie, ale mam nadzieję, że się wszystko nie posypie, więc jestem w stanie podkręcić to.
737:  Proszę bardzo, moi drodzy, podkręcę, tylko muszę zmienić na odpowiednie kelwiny.
741:  Zostało podkręcone do 69% nice, więc myślę, że teraz będzie nice.
747:  Dziękuję za wspierającego, pisze Piwolawer.
749:  Takie rzeczy się dzieją, moi drodzy, na live'ach w
751:  No opuchnięty jestem wciąż z tej strony, dlatego że ósemka, ale cieszcie się, gdybym był tak opuchnięty, jak byłem parę dni temu, kiedy miałem 38,3, to wtedy prawdopodobnie moja część twarzy zasłaniałaby tego jamnika i ja nawet nie przesadzam.
769:  Stomatologiczne pany, I'm here for it, tak.
772:  Dzięki za możliwość zobaczenia się, pisze Janis Strange, ale fajnie, że wpadliście dzisiaj i się przedstawiacie jeszcze.
778:  Bat Free Air, dzięki za wsparcie od pięciu miesięcy w końcu dotarłem na czas, to najważniejsze, to najważniejsze.
783:  Zaczynamy pisać pierwszą pracę licencjacką.
786:  Przemysławie, czy to znaczy, że planujesz jeszcze kolejne?
788:  Jestem bardzo podekscytowany, nie jestem pewien jak się do tego zebrać, czy masz jakieś rady dla początkującego.
792:  Rada jest niezmiennie taka sama.
794:  Dużo ludzi mówi, rozpisz sobie wpierw konspekt, czyli ponumeruj rozdziały, których jeszcze nie wiesz jakie będą one, albo nie umiesz je jeszcze nazwać.
802:  I to ludziom bardzo często wywołuje konfuzję zamiast pomóc.
806:  Moja metoda jest zupełnie inna.
807:  Zacznij pisać tę rzecz,
809:  względem której jesteś najbardziej podekscytowany.
812:  I o tym pisz.
813:  Od tego zacznij.
814:  To jest taka metoda, no nazwijmy ją cebuli, mimo że ja cebuli nie lubię.
818:  I wokół tego jądra będziesz sobie mógł rozpisywać następne rzeczy.
821:  Tak się swoją drogą świat otworzy, że bierzecie sobie jakąś tajemnicę lub intrygę i wokół tego rozbudowujecie opowieść.
827:  Możecie tak samo pisać prace naukowe.
829:  I moim zdaniem wtedy wykorzystujecie ten bezcenny flow i wenę,
833:  I przede wszystkim właśnie ten entuzjazm, który macie względem jakiegoś aspektu.
837:  Powiedzmy, że ktoś sobie pisze pracę o anime.
840:  Super sprawa.
840:  Ja na przykład mógłbym sobie teraz napisać pracę o animce, którą ukończyłem i która się autentycznie nazywa Izekai Cheat Magician.
848:  Wiem, ale dobrze, izekaje uwielbiam, uwielbiam magię, nie wiedziałem o co chodzi z tymi cheatami, ale w którymś momencie się okazało, że to jest dość proste.
855:  Bardzo prosta izekajowa animka, ale co musiałbym zrobić we wprowadzeniu?
859:  Metodologia badań, historia badań nad anime, jakie anime badano w Polsce, jakie anime badano za gramanicą.
869:  Co zrobię?
870:  Nudne, nie?
871:  Więc wpierw napiszmy o tym, co było wiązane z jakimś większym podekscytowaniem czy z emocjami, to opiszmy, a potem dobierzmy sobie całą resztę teoretyczną.
882:  Oczywiście w przypadku metodologii do prac, nie wiem, inżynierskich czy innych, no to trzeba to opisać wcześniej, bo będziecie opisywać sposób podejścia do jakiegoś eksperymentu, ale w pracach humanistycznych absolutnie ta metoda...
893:  wychodzenia od jądra jest bardzo ciekawa i drugą rzecz, którą możecie robić, inspirować się cytatami i od nich się odbijać.
899:  Gromadzicie sobie literaturę, ale gromadzicie ją nie w jakimś zewnętrznym notatniku, tylko w pracy, dzięki czemu psychologicznie oddziałujecie na siebie, że macie coraz więcej stron i za każdym razem
909:  z żelazną konsekwencją, jak macie skądś cytat, no to zadajcie sobie pytanie, co będzie, jak zajrzycie do tego dokumentu za dwa miesiące.
916:  Nie będziecie wiedzieli, skąd ten cytat, więc od razu zróbcie sobie przypis lokalizujący, co do numeru stron, skąd to było.
922:  Zróbcie wprowadzenie do tego cytatu w tekście głównym, czyli w tej części, która nie jest przypisami, więc o, powiedzmy, że w artykule X ktoś opowiada to i to i dajcie troszeczkę kontekstu, a potem skomentujcie ten cytat i bam, macie nagle
935:  półstrony.
937:  I w ten sposób można dużo nadrobić sobie z tych wytycznych objętościowych, które często zrzucane są nam na głowę i przerażają nas.
944:  Boże, jak ja napiszę 40 stron i nagle się orientujecie, że tych stron macie 20, tylko właśnie samych poopisywanych w ten sposób notatek.
951:  Mapa częścią kultury, apeluje Frida.
953:  Ja się zgadzam, ponieważ fun with maps, jak zawsze.
956:  Dziękuję ci, Petro900, za hojny trybut.
958:  Czy styl pisania danej książki, pyta Petro900, może odzwierciedlać stan psychiczny autora?
962:  Są takie badania na ten temat i niektórzy to robią, tylko pamiętajcie, że to wiąże się zwykle z koniecznością posiadania jakichś konkretnych dokumentów dotyczących tego faktycznie kto, jakie choroby psychiczne przebywał.
974:  Bardzo rzadko mamy dostęp do takich danych, więc można to robić w odniesieniu do autorów żyjących, ale to wtedy jest mało uprzejme.
980:  Więc zwykle bazujemy w literaturoznawstwie na jakichś zapisach, pamiętnikach i tak dalej i wtedy można coś takiego robić.
985:  Natomiast nauczyciele bardzo często języka polskiego, zwani tutaj złośliwie polonistami, nie bez powodu, mają taką tendencję do psychologizowania i szukania intencji autora.
994:  I tego nie robimy.
995:  Tak samo nie powinno się w rozmowach z przyjaciółmi czy z bliskimi wchodzić w rolę drugiej osoby i mówienia, co ta osoba czuje, czy to, co ta osoba myśli.
1004:  Nie, no dajmy przestrzeń i dajmy drugiemu człowiekowi powiedzieć, co on myśli i co czuje.
1008:  Tak samo w odniesieniu do literatury.
1009:  Nie wymądrzajmy się na temat tego, co czuł autor, bo nie możemy tego wiedzieć.
1013:  Petro miał na myśli tutaj konkretnie książkę pewnego austriackiego malarza, która jest dostępna w Polsce, tylko w edycji krytycznej.
1018:  Tęskniłem za Q&A.
1019:  Jeżeli chodzi o edycje krytyczne tego typu pozycji, uważam, że są jak najbardziej uzasadnione.
1023:  W tym sensie, że złe jest banowanie czegoś.
1027:  Pewien mądry mak powiedział, że strach przed imieniem wzmaga strach przed samą rzeczą.
1032:  O wiele lepiej jest coś właśnie krytycznie opracować i pokazać różnego rodzaju momenty, które są sporne czy problematyczne.
1038:  No a w odniesieniu do...
1040:  utworów, które chociażby są pochwałą myślenia totalitarnego, to tym bardziej, ponieważ nie chcemy mieć w społeczeństwie wzrostu myślenia totalitarnego, to musimy rozpracować to i rozłożyć na czynniki pierwsze i pokazać, gdzie są takie momenty, gdzie się to zaczyna.
1055:  Gilles Deleuze i Félix Gattari w takiej książce...
1059:  Tysiąc Platoto zostało przetłumaczone.
1061:  Wiem, brzmi okropnie.
1063:  Ja to wolę tłumaczyć jako Półwysep Tysiąca.
1065:  Brzmi troszeczkę lepiej, czy Płaskowyż Tysiąca raczej.
1068:  Mówią, że totalitaryzm czy faszyzm to jest montowanie machiny wojennej w dyskursie, czy machiny wojennej w języku.
1075:  I to lubię o wiele bardziej.
1076:  Jak wolę, jesteście zainteresowani tematem.
1078:  To jest taka książka, której niestety nie mam na półce, więc postaram się ją Wam jak zawsze szybko znaleźć.
1083:  To znaczy Lingva Terti Imperii od Wiktora Klemperera.
1087:  czyli notatnik filologa i to jest książka o tym, jak rodził się faszyzm trzeciej rzeczy na początku i przede wszystkim, i to jest najlepsze w niej, jak rodził się on na uniwersytetach, jak rodził się w przestrzeni publicznej, jak pełzał i nikt się nie orientował, że w zasadzie zaczynają ludzie mówić takim językiem, mimo że nie dzielili koniecznie tych idei.
1107:  Genialne studium, mega polecam.
1110:  Czy jeśli Kratos byłby dentystą, pisze Jakub, wdowia, który ewidentnie przejął się z filmami z God of War, to wyrywałby zęby używając spartańskiego szału i topora.
1118:  Absolutnie tak by było.
1119:  Sopoteka fajne miejsce, pisze Hirtus.
1121:  Absolutnie chciałbym, żeby było więcej takich miejsc.
1123:  W Krakowie, oniekąd, Arteteka jest takim miejscem, które jest przyjazne komiksom, przyjazne współczesnej kulturze.
1129:  Ale wiecie, to jest troszeczkę smutne, że musimy takie miejsca selekcjonować, a nie dominują one dokładnie tak, jak dominuje w kulturze anime, komiks, gry wideo i tak dalej.
1137:  Kiedy się doczekamy biblioteki 24 godziny otwartej na dole?
1140:  Pisze Miłosz J. wspierając o 4 miesięcy i też ma rację, bo zauważcie, że no maksimum tego, czego się doczekaliśmy, to były tak zwane wrzutnie nocne, że możecie sobie w CINIB-ie, czyli Centrum Informacji Naukowej Bibliotece Akademickiej w Katowicach, jest taka wrzutnia, gdzie możecie wrzucić zgodnie z nazwą książkę wypożyczoną.
1157:  Genialne rozwiązanie, nie musimy kolejkować się, nie wiadomo ile i czekać aż łaskawie ktoś nas przyjmie, bo możemy wrzucić sobie książkę właśnie w nocy, chociażby dziękuję King.pl za trybut Krzysztof Czemu Wimir, AGH jest zjebany, haha, z pozdrowieniami, jest tam tyle betonu, nie rozumiem jak do tego doszło, chcę znać twoje zdanie.
1173:  Moje zdanie jest bardzo proste, to znaczy w tamte rejony i ostępy mojej skądinąd wspaniałej uczelni się nie zapuszczałem jeszcze, natomiast jest to wydział mimiczny i krąży o nim rozmaite legendy i nie mogę w związku z powyższym się w żaden sposób kompetentnie wypowiedzieć.
1186:  Poza tym, że jeżeli nie interesują nas i pamiętajcie o tym, błagam, jakieś studia albo orientujemy się, że wylądowaliśmy w miejscu, w którym się nie chcemy znajdować, rozwiązanie najlepsze z możliwych to...
1197:  opuścić to miejsce jak najszybciej i nie marnować swojego życia.
1202:  Nie ma co się zmuszać, chyba że naprawdę macie taką sytuację życiową, że wiecie, że tylko w tym konkretnym miejscu uzyskacie te rzeczy, które chcecie.
1210:  Ja w edukacji promuję stanowisko egoistyczne.
1213:  Mam wiedzieć za każdym razem, jakie są cele moje, jakie są korzyści dla mnie.
1218:  To nie jest ważne, jakie to będą korzyści dla mojego pracodawcy, który może się zmienić za dwa miesiące, albo do moich rodziców, którzy mogą umrzeć za trzy lata.
1225:  Ważne jest to, jakie są dla mnie korzyści, patrzcie na to egoistycznie, bezwzględnie.
1230:  Gra ekologii to jest z lat dziewięćdziesiątych, tak Balrogu, dziewięćdziesiątych.
1234:  Nie, nie pięćdziesiątych, jeśli powiedziałem pięćdziesiątych, to był błąd.
1237:  Noah pisze, że wystąpił na konferencji z prezentacją.
1239:  Gratulacje serdeczne.
1240:  Po konferencji organizator mi znany powiedział, że prezentacja dwóch lat badań nie dostała nagrody, bo byłem z innej uczelni.
1245:  No i właśnie, to jest środowisko akademickie w Polsce, tak?
1248:  At its finest.
1250:  Wspaniałe, a tak naprawdę to nie.
1251:  Bardzo smutne i nie powinno nigdy coś takiego się zdarzyć.
1254:  Dziękuję za wsparcie na ostatnim live'ie z Hollow Knight, pisze Małgorzata Piłat, kierując te słowa, jak mniemam dojam Nikołaja.
1259:  Jaka jest moja ulubiona opowieść Silmarilliona?
1261:  Pyta Kruczycień.
1261:  Prosta sprawa, upadek gondolinu.
1263:  I upadek Gondolinu jest chyba lepiej jeszcze opisany nie w Księdze Zaginionych Opowieści, tylko w Historii Śródziemia.
1269:  Tam są bodajże trzy wersje i pamiętajcie jeszcze, że wyszedł upadek Gondolinu niezależnie w formie książkowej, ale nie w tej serii, która jest za mną, tylko w serii, którą robił Pruszyński i spółka.
1280:  Czy wierzę w UFO?
1282:  Jeżeli chodzi o UFO, mnie zawsze przejmował paradoks Vermiego, to znaczy to dlaczego te cywilizacje, które są wokół nas się z jakichś względów nie zamanifestowały lub nie kontaktują z nami, no i jest taka hipoteza związana z tym, że skoro nie, to prawdopodobnie nie istnieją, jesteśmy sami we wszechświecie i w ogóle buł.
1299:  Mój sceptycyzm sięga dalej, to znaczy ja bym bardzo chciał, żeby poza tym wszechświatem, w którym funkcjonujemy, był taki świat, w którym byłby na przykład tożsamy z Narnią albo ze światem Ardy, ponieważ ja sobie nie wyobrażam, żeby mój żywot miał się kończyć wyłącznie w tej przestrzeni ziemskiej, którą znamy, bo jeśli tak jest, to jest bardzo nędzny.
1317:  Chciałbym, żeby było tych światów znacznie więcej.
1319:  Moim absolutnym marzeniem takim eschatologicznym byłoby to, żeby mój duch sobie podróżował po wszystkich światach w ramach jakichś wielu żywotów.
1326:  O, podzieliłem się, moi drodzy, najbardziej spirytualistyczną rzeczą, jaka była kiedykolwiek na tym kanale, ale hej, temat UFO zachęca.
1332:  Więc ja osobiście uważam, że takie cywilizacje muszą być,
1336:  Natomiast prawdopodobnie problem polega na tym, że nie mamy możliwości ich wykrycia.
1340:  To jest troszeczkę tak, aby mrówki usiłowały zrozumieć naszą cywilizację.
1343:  O tym kiedyś zresztą bardzo fajnie mówił Neil Douglas w Tyson, którego mega polecam.
1348:  Nie, to nie jest ten pięściarz, tylko to jest ten fizyk.
1351:  Czy po raz kolejny nasze dziedziny literaturoznawcy są milion lat?
1354:  Tak, Susanna Chylińska, są absolutnie milion lat.
1357:  Za właściwym punktem rozwoju musiałem szybko przeformułować Twoją wypowiedź i mam nadzieję, że to się będzie zmieniać w najbliższym czasie, ale...
1366:  To jest potrzebne oddolne, oddolny ruch od studentów, od ludzi, którzy piszą prace dyplomowe.
1372:  Oni muszą się upominać o to, że chcą pisać o grach, chcą pisać o anime i uczelnie na to będą w którymś momencie reagować, ponieważ uczelnie obserwują uważnie trend
1380:  odchodzenia po pierwszym roku studiów licencjackich, co jest fenomenem, bo nie było wcześniej na taką skalę takiego trendu i bardzo dobrze, że studenci to robią, bo się orientują, że coś jest nie tak.
1390:  Źle, jeżeli ktoś to robi dlatego, że się poddaje, ponieważ widzi jakieś wyzwanie przed sobą, któremu myśli, że nie może podołać, a tak naprawdę warto jest zawsze spróbować i nie poddawać się.
1399:  Ale jeżeli to jest robione szczerze, to jest to informacja dla uczelni, że oferta dydaktyczna uczelni nie jest dostosowana absolutnie do naszych obecnych trendów i także trendów na rynku.
1408:  Tutaj się uśmiecham w stronę wszystkich, którzy studiują kierunki techniczne lub inżynierskie i mają ten właśnie problem.
1413:  Nie rozmawiamy, Ewo, nad mat dziury po zębie.
1415:  Czy oglądałem animowane shorty Arlequino na kanale Gęśina?
1418:  Tak, przepiękne są.
1419:  Ktoś powiedział, że wreszcie Mihojo zaczęło dbać o swoje postaci i ja uważam osobiście, że tego rodzaju rozwój świata, czyli transmedialny, że włączamy inne kanały, inne strumienie komunikacji, powinien być absolutnym standardem.
1432:  Ba, wyobraźmy sobie, że dostajemy pełen sezon anime Gęśinowe, od razu by ludzie zaczęli jak ćmy lecieć do Gęśina i następnie wypalać się w płomieniu mikrotransakcji.
1445:  Muzyka ciszej teraz.
1446:  No, ja wiedziałem, że tak będzie, moi drodzy.
1448:  Dobrze, to postaram się, żeby to było już na takim uniwersalnie, powiedzmy, dobrym poziomie.
1453:  Bartku, dziękuję za wsparcie od 31 miesięcy.
1456:  Wielkie nieba.
1457:  Inne cywilizacje mają nas po prostu w dupie.
1460:  Przeformułował paradoks Fermiego Bartek.
1463:  Tak, ja chcę Izekaja, Jakubie, absolutnie chcę Izekaja, tylko w naszej rzeczywistości.
1468:  To byłoby absolutnie rewelacyjne.
1470:  I ba, jeżeli ja bym trafił do świata Izekajowego, absolutnie bym przeformułował cały schemat narracyjny.
1476:  Mnie w Izekajach potwornie denerwowało to, że bohaterowie wyrywają się z jakiegoś koleżu, z jakiejś szkoły, czy innego szpitala, czy w jakichś generalnie niemiłych przestrzeni, trafiają do fantastycznego świata i mają takie...
1488:  Nie, ja chcę wrócić do rodziców, do rodzeństwa, do przyjaciół, do bliskich.
1494:  Ja szczerze powiedziawszy miałbym, o Boże, cudownie, nie muszę wracać wreszcie do tego świata, zostaję tu na zawsze, więc ja nigdy nie rozumiałem tego problemu, który był fabularnego i narracyjnego w Izekajach i dla mnie najgorsze zakończenie Izekaja to takie, w którym bohater wraca do świata rzeczywistego.
1510:  Co za potworna nuda.
1512:  Nie chciałbym czegoś takiego.
1513:  To uczucie, gdyż szkoła, pisze Meister, nie nauczyła spierdalać od szkodliwych rzeczy, za to nauczyła, że możesz od nich spierdalać ruchem jednostajnie przyspieszonym.
1521:  Niestety, to prawda.
1523:  Czy pojawiłby się kiedyś odcinek dla każdego coś przykrego o lekcjach historii, pisze Filipo, bo jak podstawy programowe są przeładowane jakimś nieśmiesznym żartem.
1531:  No wiesz, musiałbym wtedy więcej wiedzieć na temat historii, więc jeżeli dostanę jakieś materiały na ten temat, czy to świadectwa ludzi, czy to artykuły, to bardzo chętnie się do tego odniosę, ale muszę mieć jakiś punkt odbicia, muszę mieć jakiś odbojnik.
1544:  W sytuacji, gdy wypowiadam się na temat lekcji języka polskiego, to mogę wiedzieć więcej, jak wypowiadam się na temat katechezy, zauważcie, to obłożyłem się miliardem źródeł i tak to nie pomogło niektórym,
1552:  ale obłożyłem się miliardem źródeł doniesień prasowych i tak dalej, i tak dalej.
1556:  Zobaczyłem, jak wyglądał jeden z podręczników, więc czegoś takiego się na pewno możecie spodziewać, jeżeli na to natrafię, ale w moim przekonaniu podstawowym i najprostszym rozwiązaniem problemu na lekcjach historii jest to, żeby zatrudniać historyków, którzy są świetnymi gawędziarzami, którzy tłumaczą historię
1573:  nie jako zbiorowisko dat, które są przypisane do wydarzeń, tylko jako filozoficzny namysł nad dziejami.
1580:  Czyli trochę jak historiozofie.
1581:  Opowiadają te historie i traktują je jako opowieść ważną.
1585:  Tutaj możemy się czegoś nauczyć i równocześnie niesamowicie atrakcyjną.
1589:  Ja miałem nieprawdopodobne szczęście do historyków.
1592:  Pozdrawiam serdecznie doktora Marcinę Spórny z II ELO w Krakowie.
1598:  Pamiętam, że się nazywał Kowalski, ale nie pamiętam imienia, co w przypadku tego nazwiska troszeczkę rujnuje wrażenie zapamiętania z podstawówki.
1605:  Mianowicie jeden i drugi miał taką, o jeszcze pan Dąbrowski z nieistniejącego już Gimnazjum XVI w Krakowie.
1613:  Jeden, drugi i trzeci opowiadali nam historię w taki sposób, że myśmy z rozdziawionymi szczękami tego słuchali i nawet czasem zapominaliśmy o notowaniu, tak to było dobre.
