🔴 Czy myśląc pod klucz żyjemy pod kluczem? | LIVE #21
🔗 https://www.youtube.com/watch?v=eRxdvaeEeaw

140:  Dzięki za oglądanie!
406:  Więc nie ma tej kultury erraty, czyli jakiegoś addendum dopisku, który weryfikuje informacje, a w kulturze sieciowej jest to całkowicie oczywista sprawa.
418:  Szkoda, że Diablo 4 będzie ogrywany.
420:  Warto dawać zasięgi i pieniądze Blizzardowi?
423:  Tak, moi drodzy, beze mnie.
425:  Blizzard będzie strasznie biedną korporacją.
429:  Ja, sprawiając, że pogram sobie i pokomentuję, w jaki sposób ta gra jest zaprojektowana, automatycznie daję pieniądze do kieszeni Bobby'ego Kotika.
439:  Absolutnie tak jest.
440:  To wcale nie jest tak, że powinniśmy krytykować Blizzarda w sposób kompetentny, np.
444:  pisząc na ten temat eseje.
446:  albo robiąc materiały dedykowane konkretnie temu problemowi.
450:  Uważam, że nie jest absolutnie
455:  Relewantna, czyli adekwatna do rangi sprawy tego rodzaju dyskusja o niedawaniu zasięgów, ponieważ, no spoiler alert, one już są.
463:  W momencie, w którym ktoś ma zasięgi, to my nie jesteśmy w stanie za bardzo głosować portfelami.
467:  Ta decyzja się pojawia wtedy, kiedy ktoś jest maluczki, a my na przykład nagłaśniamy różnego rodzaju patologie, które czyni, taki na przykład patostreamer, którego sobie tam subskrybuje dwa tysiące ludzi, ale nagle nagłaśniamy to z pozycji kogoś, kto ma setki tysięcy czy miliony obserwujących.
485:  Zdarza się natomiast oczywiście tak, że można interwencyjnie w sytuacji, gdy ktoś jest hegemonem coś powiedzieć, tylko że tak jak mówię, no musi to być sensowne.
493:  Ja grając w gry wspieram pracę deweloperów, z którymi rozmawiam, z którymi się bardzo często przyjaźnię i tak samo jak wspierałem deweloperów Hogwarts Legacy, tak samo będę wspierał jakichkolwiek innych deweloperów pracujących nad grami.
505:  Co nie zmienia faktu, że w międzyczasie mogę sobie krytykować np.
509:  co robiliśmy przez
510:  wszystkie streamy z Jedi Fallen Order, patologiczne praktyki producentów i wydawców, w tym przypadku chociażby EA.
516:  Cóż z tego, że są utalentowani projektanci gier zatrudniani, skoro przychodzi produkcja i robi z grą, która może być dziełem sztuki, może być fantastyczna, coś takiego, co np.
527:  produkcja i zarząd zrobiła z Cyberpunkiem 2077.
529:  To jest złożona kwestia.
533:  Zupełnie co innego to jest w sytuacji, gdy mamy do czynienia z medium, po którym podpisuje się jedna osoba.
538:  Macie książkę, nie wspieracie autora tej książki, okej, nie kupujecie tej książki, on nie zarabia.
545:  Jest film, tu już się sprawa troszeczkę bardziej komplikuje, tak samo jak w przypadku serialu.
549:  Im więcej osób jest zaangażowanych, tym ten nasz protest...
553:  może zaszkodzić nie tym, którym powinien.
555:  A jeżeli chcecie jeszcze bardziej wpaść w minorowy nastrój odnośnie do tego, jak bardzo niewielki mamy wpływ jako konsumenci na to, co się dzieje na naprawdę najwyższych echelonach, to jeszcze raz polecę Wam sukcesję, która swoją drogą dzisiaj, czyli dla Was jutro, bo to będzie trzecia u mnie wieczorem, dla Was nad ranem, premieruje ostatni odcinek czwartego sezonu.
576:  Jak napisać dobry esej na pracę zaliczeniową, na studiach rozumiem, no to generalnie trzeba robić wszystko to, czego nie doradza centralna komisja egzaminacyjna i szkoła.
587:  To znaczy, trzeba po pierwsze odzwyczaić się od parafrazowania, nie istnieją parafrazy, istnieją za to cytaty.
592:  Cytat musisz wprowadzić, czyli powiedzieć, gdzie on padł, jaki jest jego kontekst, dlaczego jest istotny.
598:  Następnie dajesz cytat, który może być albo wlany w tekst w cudzysłowie, albo cytat blokowy, kiedy jest powyżej trzech linijek tekstu, zwykle tak się zaleca, macie wtedy takie ładne wcięcie, odstęp z jednej strony, odstęp z drugiej strony i później dajecie akapit komentarza.
614:  I w ten sposób oryginalne słowo zyskuje kontekst w postaci waszej jakiejś wypowiedzi na ten temat.
620:  I w moim przekonaniu to jest wyłączny styl, który powinien dominować absolutnie wszędzie i którego się powinniśmy uczyć możliwie najwcześniej.
628:  Żeby też to nie było jakoś tak zawieszone w próżni, może mi się udać znaleźć dla was na szybko jakiś przykład konkretny.
636:  No na przykład tu będziecie mieli, myślę, dobrą rzecz.
638:  Zaraz, tylko żeby to było ładnie i żeby wam się to ładnie wyświetliło.
641:  Mam nadzieję, że to uda mi się zrobić ładnie.
644:  Dobrze.
646:  Zobaczmy sobie.
646:  To jest fragment książki, która niedawno wyszła.
649:  To jest książka o grach wideo pt.
651:  Przygody cyfrowego tułacza autorstwa Michała Kłosińskiego.
653:  No i w rzeczonej książce, jak to w książce naukowej, ale powtarzam, że to nie powinna być cecha stylu naukowego tylko każdego, no macie na przykład tego rodzaju opracowanie w tabeli, nie?
663:  gdzie są konkretne przypisy do każdej szkoły badań nad grami wideo i macie tutaj, proszę bardzo, konkretne książki od razu wypisane i wiadomo o co chodzi.
674:  Ale równocześnie moglibyśmy zrobić coś w tym stylu, że no, o, o, o grach pisano!
680:  Tu, tu, tu i tu i mamy nazwiska.
683:  Nazwisko rok, nazwisko rok, nazwisko rok, nazwisko rok.
686:  Niestety tak wyglądają bardzo często prace techniczne.
688:  Natomiast ja o wiele bardziej wolę sytuacje, w której ktoś rzeczywiście wniósł jakąś pracę i wysiłek w to, żeby opracować za mnie książkę, ale zauważcie, to nie jest streszczenie, to jest komentarz krytyczny, który wydobywa najważniejsze punkty tego i pod tym znajduje się gigantyczna liczba cytowań.
706:  No i oprócz tego ten cytat, o którym wspomniałem, mam nadzieję, że mi się uda taki znaleźć, bo to dość łatwo jest wydobyć graficznie, o, jest tu.
714:  Serię Orwell można określić mianem krytycznej utopii, czyli w zestawieniu Lymana Towera Sargenta, swoją drogą, jak bardzo trzeba być zajebistym, żeby mieć na drugie imię wieża, i macie tutaj cytat, utopia krytyczna, tak?
727:  potem jest przypis do tego cytatu, gdzie dostajecie z numerem strony, gdzie to zostało opublikowane i jeszcze fajniej byłoby, gdybyśmy dostali do tego link, gdyby oczywiście ta książka nie była książką fizyczną.
736:  Czy to jest naprawdę takie trudne?
738:  Znaczy, dajecie konkretny cytat, wprowadzacie, komentujecie i lecicie dalej.
743:  W zasadzie w ten sposób się pisze właśnie eseje naukowe czy zaliczeniowe.
747:  Oczywiście musicie też dbać o to, żeby na samym początku było jakieś prowadzenie ogólnej idei, potem, żeby właśnie było zarys teoretyczny, jakich będziemy używali pojęć,
756:  I jak już wiemy, jakich używamy pojęć i je zdefiniowaliśmy, to możemy przejść do analizy przykładu, czyli tego, co ze szkoły znamy jako analizę i interpretację, i potem przechodzicie do konkluzji, w której pokazujecie, że te pojęcia, które użyliście do analizy przykładu, zostały użyte właściwie i doprowadziły was do takiej, a nie innej konkluzji i jest gotowy esej.
775:  Tylko, że bez właśnie tego warsztatu cytowania i przywoływania cudzych myśli i komentowania, strasznie jest ciężko napisać samemu, zwłaszcza, że szkoła uczy nas, że jak zaczynamy pisać jakiś esej, to będziemy mówili, ludzie od zawsze lubili psy.
792:  Psy są czworonożnymi, przepraszam, polskiemu szkolnemu będzie, psy to czworonożne stworzenia, które od zawsze przyjaźnią się z człowiekiem.
804:  Idzie, żeby nie było bezpośredniego powtórzenia.
806:  I towarzysząc ludziom przez eony i przez wieki sprawiały, że łatwiej było nam wykonywać codzienne czynności.
814:  I teraz tak, ja gdybym redagował to, powiedziałbym, źródło, gdzie źródło, skąd taka informacja, streszczanie, mowa trawa, bez sensu, ogólniki, do wyciepania, do usunięcia.
828:  To byłyby moje komentarze zasadniczo, ponieważ taka mowa trawa niczemu nie służy.
832:  To znaczy, to nie jest tak, że wy macie zrobić taki ogólny wstęp o wszystkim i o niczym.
837:  Zauważcie, od czego się zaczyna dobry esej na YouTubie.
840:  Od konkretu.
842:  konkretną myśl dostajecie, jakąś, która ma was zakotwiczyć, to się hook-in po angielsku nazywa.
847:  I jak macie takie zakotwiczenie, to potem możecie iść dalej.
850:  Nie zaczynacie od wszystkiego i od niczego.
852:  Od zawsze chciałem nakręcić film dotyczący... Dude, nie prosiliśmy cię o autobiografię, tak?
860:  Tak odpowiemy bebitrznie, ale zapominamy o tym, jak piszemy esej, że właśnie tak się nas uczy.
865:  Ale się rozgadałem, Boże drogi, to jest straszne.
868:  Jakie jeszcze były durne akcje Centralnej Komisji Egzaminacyjnej, które doprowadziły mnie do szału?
873:  Co roku organizowanie jakiegokolwiek egzaminu w tym stylu.
876:  W tym stylu, który nie uczy myślenia, który odpytuje wyłącznie od różnych rzeczy, na przykład to pytanie, na którym ja się sam wyłożyłem, na czegoś na nim wyłożyłem, dlatego że jak ja widzę pytanie, gdzie jest popełniony błąd,
888:  to ja automatycznie, automatycznie wchodzę w moją rolę, która jest rolą redaktora i korektora.
893:  Natomiast jak byłem uczniem i ktoś mi intencjonalnie zrobił błąd w zadaniu, to ja najczęściej tego nie wyłapywałem.
901:  Z bardzo prostego powodu.
902:  Takie zadanie nie sprawdza tego, co wiecie, tylko to zadanie sprawdza, czy umiecie wyłapać błąd.
907:  To są dwie różne rzeczy.
908:  Więc metodologia, zgodnie z którą układane są te nieszczęsne teściki, jest wadliwa na wielu, wielu poziomach.
915:  Już
916:  Mawiacie mnie od dłuższego czasu, żebym zrobił na live'ie takie dwa egzaminy, ja zrobię taki eksperyment i zobaczycie wtedy być może dwa warianty, to znaczy w jednym wariancie zobaczycie, aha, czyli można mieć doktorat, a wciąż to oblać, czyli być może nie powinien się tym tak przejmować, a w wariancie drugim, jeżeli by mi się udało zdać, wątpię, żeby to było,
935:  to wtedy też się przekonacie, że a to spoko, to nie jest to jakieś straszliwe i nie jest problematyczne i Krzysztof przesadza, czyli either way wygrywamy.
942:  Natomiast no ja niestety obstawiam pierwszy wariant, ponieważ dobrze pamiętam jak właśnie szły te zdania, no i dzisiaj się przekonałem, że to się niewiele zmieniło, bo wcześniej mogłem myśleć, że to dlatego, że Krzysztof nie łukł.
954:  Ojej.
956:  Postanowiłem sobie, że nie będę wchodził na Q&A, póki nie nadrobię wszystkiego.
961:  I wszystkich.
961:  I w końcu jestem, pisze Animo.
962:  Dzięki za kanał, nieraz mi pomogła.
964:  Tutejsza społeczność jest równie cudowna.
965:  To jest prawda, moi drodzy, to jest absolutnie najlepsza społeczność i dlatego otrzymuje ona pluszowego niuchacza w podzięce.
972:  Znaczy, na wizji.
974:  Nie dam nikomu swojego niuchacza, nie ma takiej możliwości.
979:  Czy czytałem katedrę Jacka Dukajas, to teraz lektura szkolna.
982:  Nie powiem, dlaczego dają lektury, które są tak trudne.
985:  To jest realizm fantastyczny.
987:  Żeby zrozumieć w ogóle, na czym polega ten nurt, trzeba wiedzieć, czym jest realizm, czym jest fantazy, czym jest fantastyka, czym się różni jedno od drugiego.
993:  I dopiero potem sobie można z tym eksperymentować.
996:  To samo zresztą dotyczy Schulza, czy, ja wiem, Merwina Pika, Gorman Gastu, czy jakichkolwiek innych jego powieści.
1003:  Titus Grown.
1004:  No nie, no...
1005:  Za trudne to jest.
1006:  Z Dukaja, jeżeli coś można byłoby w szkole czytać, ewentualnie to jakieś fragmenty innych pieśni, ale moim zdaniem to jest zdecydowanie, zdecydowanie za skomplikowane.
1016:  Krzysztofie, czy możesz nagłośnić sprawę dyrektora trzeciego Eleo w Tarnowie, który dostał od parałopolski kurator od światy dyscyplinarkę za powiatobiedzie sodu rodzinnego o znęcaniu się nad dzieckiem przed rodziców?
1027:  Po pierwsze, jeszcze nie dostał dyscyplinarki, to znaczy jest postępowanie dyscyplinarne.
1032:  Będę się przyglądał sprawie naturalnie.
1034:  Jest rzeczą zasmucającą, że jeżeli dyrektorzy czy nauczyciele angażują się jakoś po stronie uczniów, to obrywają.
1041:  Bardzo mnie to smuci.
1042:  Mam nadzieję, że to się jakoś będzie normowało.
1045:  Żebyście wiedzieli, ci z was, którzy nie słyszeliście o tej sytuacji, jaki jest jej kontekst, to od razu się wklikam w artykuł.
1053:  Mam nadzieję, że... O Boże drogi, tylko to trzeba znaleźć jakieś sensowne źródło.
1059:  Dyrektor III LO w Tarnowie.
1064:  Ojej, chroni...
1067:  Dobrze, mam nadzieję, że mi się uda to znaleźć.
1069:  Jest w Radiu Kraków, jest jakieś doniesienie na ten temat.
1073:  Tutaj macie, moi drodzy, informację, do której nawiązywano.
1076:  Komisja Dyscyplinarna dla Nauczycieli przy Wojewodzie, to jest ze środy informacja, wszczęła postępowanie przeciwko Janowi Rybie, co zgodnie z prawem musi oznaczać zawieszenie dyrektora, więc jest zawieszony, no bo się wszczęło postępowanie dyscyplinarne.
1087:  Powiadomią o sąrodzinnej niepokojącej sytuacji, jak ustaliło Radio Kraków, matka u czynnicy usłyszała zarzut psychicznego i fizycznego znęcania się nad dzieckiem.
1094:  Nauczyciele z trzeciego ELO pokreślały, że zawieszenie dyrektora zniechęca do reagowania na niepokojące sygnały ze strony uczniów.
1099:  Jest to absolutna prawda.
1101:  Dlatego mówię, że to jest mega niepokojące, że tego rodzaju sytuacje się dzieją, ale mam wciąż nadzieję, że komisja będzie procedować zgodnie z prawem oświatowym, a nie, że będą się tego rodzaju rzeczy przytrafiały.
1112:  No smutne to jest też, bo ja też nas zachęcam do zgłaszania, a potem czytam takie wiadomości i jest mi smutno.
1119:  Czy zrobię serię live proradnikową, jak pisać, jak robić research?
1122:  Myślałem, w luźnej atmosferze, jaka pasuje na streama, myślałem, wiesz Krzysztof, żeby zrobić to w formie filmu jednak, bo możemy oczywiście zrobić sobie takie strumyki, nie mam z tym żadnego problemu, ale to i tak nie zwolni mnie z obowiązku zrobienia o tym filmów, bo no wiecie, to jest tak, że one jednak zostają, natomiast nie każdy ma czas i okazję do tego, żeby przebić się przez 4 godziny live'a, czy 6 godzin live'a, jak czasem miewamy, i znaleźć tę jedną informację, która go interesuje, prawda?
1145:  Jednak przez 20-minutowy film z timestampami zdecydowanie łatwiej jest.
1150:  to zrobić.
1151:  Czy zaproszę kiedyś jakiś kanał opcjonalistyczny na rozmowę?
1153:  Zastanawiałem się nad Brantonem Sandersonem, żeby go zaprosić.
1158:  Dobry wieczór, Czade.
1159:  Dobry wieczór, wszyscy przybywający, kochani.
1161:  Ja bym chciał, żeby się poprawnie nauczyć cytować inne kwestie związane, pisze Pełcio,
1165:  i żeby tego uczono faktycznie na studiach, a nie jak każdy się o to przypieprza i nikt nie pokazuje co i jak.
1170:  I nikt nie pokazuje również, moi drodzy, tego, co ja wam pokazywałem wiele razy, ale skoro już o tym mówimy, no to jeszcze raz wam pokażę.
1176:  No naprawdę, ja bym nie mógł funkcjonować bez tego programu, tak?
1179:  Znaczy, ja nawet nie pamiętam w którymś momencie, teraz citawie oczywiście się otworzą w nowym oknie, bo czemu nie?
1186:  Ja nie pamiętam, moi drodzy, jak dobrze wiecie, różnych źródeł, w związku z tym przepraszam, nie jestem w stanie tego powiększyć.
1191:  Jeżeli mam...
1194:  taki dokument, tak, że prace groznawcze, no to ja sobie otwieram to i widzę już najważniejsze teksty, które mnie interesują, tak, które są opisane i mnie to zostaje na lata, więc jak ktoś zaczyna studia w zasadzie, to powinien pierwsze co robić, to instalować menadżer cytowania i wszystkie teksty, które są podawane na studiach od razu tutaj wrzucać z bibliografią całą, co się łatwo robi, bo jest stosowna wtyczka do Google Chrome i pobiera się to wszystko automatycznie i w ten sposób sobie można notatki organizować, jest to bardzo praktyczne narzędzie.
1221:  Niezależnie od tego oczywiście, czy to jest Citavi, czy jakikolwiek inny, ja akurat przywołuję Citavi, ponieważ jest darmowy.
1226:  I ponieważ macie całą instrukcję na kanale, jak z niego korzystać.
1229:  Jeśli mnie pamięć nie myli, zielona miniatura z informacją o menadżerze bibliografii w tytule.
1237:  No, więc w podobnym stylu wydaje mi się, że powinienem w którymś momencie móc zrobić dla Was serię takich materiałów, no ale wiecie, też chcę, żeby one były praktyczne dla wszystkich.
1249:  Ciężko jest zrobić coś, co będzie praktyczne i dla studentów, i dla uczniów.
1253:  Klaun, dziękuję za wsparcie od 12 miesięcy.
1255:  Jaką książkę polecam do przeczytania?
1257:  To jest bardzo, bardzo ogólne pytanie, strasznie ciężko jest na nie odpowiedzieć, w związku z powyższym teraz polecę memicznie Hobbita po śląsku, bo dostałem w śluz kogotce spisanego Hobbita od swoich wspaniałych studentów z koła naukowego Bejdżusti, tak, herbatka maga, więc serdeczne pozdro dla nich i serdeczne podziękowania jeszcze raz za prezent.
1279:  Czy był oglądany serial Tales from the Loop z 2020 roku?
1283:  Nie, ja ogólnie ostatnio mam problem z serialami, bo co ja jakiś napocznę, to zniechęcam się.
1288:  Napocząłem Fleabag, zniechęciłem się.
1290:  Napocząłem Beef, czyli awanturę, zniechęciłem się na poziomie 3 czwartych.
1294:  I w zasadzie w tej chwili króluje u mnie jedynie sukcesja i jestem strasznie, tak strasznie podekscytowany finałem czwartego sezonu, że zacząłem rewatch całego serialu od pierwszego sezonu i jeszcze bardziej to doceniam.
1306:  Myślę, że w ogóle sprzeciw wobec rankingu perspektyw jest czymś, co łączy środowisko akademickie, środowisko nauczycielskie, uczniowskie i częściowo także rodzicielskie, więc to jest jedna z tych pierwszych rzeczy, z którą można byłoby walczyć wspólnie i solidarnie.
1332:  bo nawet, znaczy ten ranking się nie broni na żadnym poziomie, jego metodologia jest wadliwa, jego wpływ na społeczeństwo jest bardzo zły, to znaczy ten ranking niczego nie mierzy, tylko raczej narzuca wybory szkół, a pamiętajcie o tym, że nie ma żadnego znaczenia, czy pójdziecie do tak zwanego dobrego,
1348:  liceum, czy to tak zwanego złego liceum, czy na tak zwane dobre, czy na tak zwane złe studia, bo zwłaszcza na studiach to już od was zależy, czy wasze studia będą dobre, czy złe, ponieważ to wy na studiach pracujecie, a w przypadku liceów dokładnie tak samo można zrobić, to znaczy zabrać się z sabebu za swoją edukację, ja tak zrobiłem i nie żałuję, dwa, oczywiście w liceum, które jest tak zwane złe, haha, to
1371:  Przykro mi, ale w tym konkretnym przypadku będziecie mieli więcej czasu najczęściej na samorozwój, ponieważ nie będą was tak cisnąć jak w liceum tak zwanym elitarnym i prestiżowym.
1381:  Haha, więc z tego płynie konkretny wniosek, to znaczy, że ten ranking nie ma nawet walorów praktycznych pod względem uczniów czy rodziców.
1390:  No i wreszcie stosuję oczywiście miary punkcikowe, które są z natury rzeczy złe i głupie i powinniśmy od nich jak najszybciej odchodzić.
1398:  Bo wiecie co, wydaje mi się w ten sposób, że rzadko myślimy, że można, wiecie, nie skończyć szkoły albo nie skończyć studiów i ludzie dalej mogą osiągać sukcesy, tak?
1410:  Natomiast nam się wydaje, że no nie no, no to przynajmniej trzeba wszystkim dać trzy, tak?
1415:  Więc wydaje mi się, że ten problem z elitaryzacją prowadzi do tego paradoksalnie, że delitaryzujemy całe społeczeństwo i to też jest kwestia, którą bardzo często podnosi się w odniesieniu do egzaminów powszechnych.
1426:  To znaczy albo obniżacie poziom, bo teraz trzeba notowania partii podwyższyć i pokazać, że ho, ho, ho, jak my sobie dobrze radzimy, albo sztucznie go podwyższacie.
1435:  I
1435:  Tego rodzaju manipulacje są kompletnie antynaukowe, więc jeżeli później ranking się o to opiera, katastrofa.
1441:  No i wreszcie na poziomie studiów ranking perspektyw, o czym też mówiłem wam w odcinku o rankingach, posługuje się metrykami, które są kwestionowane na zachodzie.
1450:  Przede wszystkim korzysta z bazy jednej konkretnej korporacji do wyliczania wskaźników cytowalności tekstów, w której to
1459:  Do dzisiaj bazie mam coś 3 cytowania na moich 300 w sumie, więc pokazuje to, jak bardzo miernie rzeczona baza odpowiada realiom polskim i nie tylko, także realiom niektórych dyscyplin naukowych, które są dopiero wschodzące.
1472:  To Creative, dziękuję Ci za dołączenie do grona Trybutariuszy i Jamniki dla Ciebie tradycyjnie.
1478:  Czy w przyszłym tygodniu będzie Warhammer?
1480:  Czy mam wykupioną wersję Diablo, żeby grać już od 2 czerwca?
1482:  Mam wykupioną wersję Diablo, żeby grać już od 2 czerwca o zgrozo.
1486:  Jestem w Krakowie.
1487:  Co warto zobaczyć?
1489:  Co warto zrobić?
1490:  Wiecie co?
1491:  To powiem taką nieoczywistą rzecz.
1492:  Mianowicie jest muzeum pod sukiennicami w podziemiach i ono jest fajne, a z kolei na sukiennicach, to znaczy na dachu konkretnie, jest...
1501:  Kawiarnia, z której widać cały rynek i mało osób wie o tym miejscu, a jest bardzo sympatyczne.
1506:  A jeżeli chce się dobrze zjeść, to Kazimierz, tak?
1508:  Stronić od rynku głównego, bo rynek główny jest drogi pod turystów, a Kazimierz, o, na Kazimierzu znajdziecie i dobre alkohole, i dobre restauracje, i dobre miejscówki bardzo klimatyczne i wszyscy Krakusi w zasadzie teraz tam chodzą.
1523:  Właśnie rozmawiałem, pisze Wiktoria z przyjaciółką o tym, że katedra Dukaja na podstawie to absurd, jednocześnie wspólnie oglądając twój film o egzaminie ósmoklasisty.
1531:  Pozdrowienia także dla twojej przyjaciółki.
1533:  A ja absolutnie się też z tym zgodzę i myślę nawet, że wiem skąd ta katedra się pojawiła.
1538:  To znaczy, żeby Krzysztof nie mógł mówić i inni, którzy zgadzają się z Krzysztofem, że nie ma fantastyki na listach lektur, bo nie zliczę ile razy usłyszałem argument na zasadzie fallatio accidentis, nie mylić z fellatio,
1549:  Accidentis, czyli błąd uwydatnienia przypadkowego szczegółu, tak?
1553:  Tym jest fallacja Accidentis.
1554:  A mianowicie, że jak ja powiem, że nie ma fantastyki reprezentowanej... A jest!
1562:  O, jest!
1563:  Ten jeden!
1564:  Albo jak mówiłem, że nie ma w ogóle żadnych narzędzi do badania na gier wideo...
1569:  W liście lektor nadobowiązkowy, która incydentalnie, tak, druga strona wyszukiwarki Google jest tym miejscem, w którym możecie schować trupa, ponieważ nikt tam nie zajrzy.
1578:  Jest gra This War of Mine, przypadkowo This War of Mine, ponieważ gra This War of Mine w odróżnieniu od wszystkich lektur w Polsce jest o powstaniu, o cierpieniu cywili, o brudzie wojny, imla zgroci, społeczeństwa.
1591:  Absolutnie nieznana rzecz na listach lekt.
1593:  No, więc myślę, że funkcja katedry będzie taka sama.
1598:  Niestety.
1599:  Czy pracowałem kiedyś z osobami autostycznymi?
1601:  Absolutnie tak, no na studia trafia pełne spektrum ludzi, więc prędzej czy później pracuje się z każdą osobą.
1607:  I jak oceniam sytuację ich na uniwersytetach?
1609:  Wiesz, co jest troszeczkę lepiej, biorąc pod uwagę, że osobom na spektrum jest najciężej w szkole z uwagi na także hałas, z uwagi na to, jak jest to wszystko zorganizowane, a jednak wtedy na uczelni można się pokusić o pewną elastyczność.
1624:  Na przykład kiedyś pracowałem z jedną też osobą na spektrum, która
1627:  bo na Uniwersytecie Warszawskim bodajże miała normalnie indywidualny tok studiów, więc wiesz, jest o wiele więcej manewrów wtedy.
1633:  Natomiast jeśli chodzi o mój styl pracy, to się przesadnie nie zmienia, ponieważ ja niezależnie pracuję z wszystkimi ludźmi tak samo, to znaczy po ludzku i bardzo praktycznie.
1643:  No i stronie od durnot w rodzaju sprawdzania obecności, wystawiania punkcików, ocen i tak dalej, ponieważ pochlebiam sobie, że tego robić po prostu nie muszę.
1652:  Daj wyraźniej, w każdym razie biorąc pod uwagę wszystkie możliwe parametry, po których się mnie ocenia, nic nie wskazuje na to, żebym robił coś źle, wręcz przeciwnie.
1662:  A zatem da się.
