🔴 Szkoła zmienia w kropkę nasze znaki zapytania | LIVE #28
🔗 https://www.youtube.com/watch?v=V0HIGopYGd0

81:  Muzyka
399:  Mowa o całkiem bogatej uczelni, jaką jest Uniwersytet Adama Mickiewicza w Poznaniu, który jest w konsorcjum swoją drogą z najwspanialszą uczelnią nie tylko w tym kraju, ale w tym kwadrancie wszechświata, jaką jest oczywiście Uniwersytet Jagielloński, to znaczy, ściśle mówiąc, Wszechnica Jagiellońska, którą ja sam zresztą kończyłem, więc nie mam co do tego najmniejszych wątpliwości.
417:  Przy okazji dziękuję wszystkim dołączającym do grona, wspierających i odnawiających, jak na przykład Łukaszowi Stanicowi, jak i Ani Kaźmierczak.
423:  Odwołując się do tytułu pisze Gancu, moi drodzy, czy to będzie ten Q&A pierwszy, kiedy odpowiemy sobie na pytanie postawione w tytule, nawet jeżeli nie jest pytaniem albo jest pytaniem retorycznym.
433:  Chciałbym, żeby szkoły robiły z nas znaki zapytania.
436:  Warto byłoby, żebyśmy z pytajników stawali się wykrzyknikami, żeby być bardziej wyraziści.
441:  Jakie piękne.
442:  To oczywiście też jest, moi drodzy, przetworzenie tego znanego zdania, że jak właśnie idziemy do szkół, to zmieniają nas w kropki, to znaczy w ludzi, którzy uważają, że...
450:  że każde wypowiedzenie, jakie w ogóle możemy formułować, powinno być dogmatem, który oczywiście kończy się kropką, ponieważ należy za nim podążać, on stwierdza oczywistość, stwierdza prawa zarządzające przyrodą, a tak naprawdę nikt z nas nie zdaje sobie prawdopodobnie do końca sprawy z tego, że
466:  Każda treść, która się pojawia w każdym podręczniku i na każdej lekcji jest do podważenia, jeżeli patrzymy na sprawę szerzej.
473:  No i nie chodzi oczywiście, że to są kłamstwa, to chodzi o to, że to są uogólnienia, generalizacje, nieprecyzyjne uwagi.
479:  Trzeba zdawać sobie po prostu z tego sprawę, że każdą rzecz można podrążyć, jeżeli jest się wystarczająco ciekawym i zainspirowanym.
486:  Mam nadzieję, swoją drogą, bo to też jest czas, moi drodzy, przedświąteczny, że planujecie odpoczynek na nadchodzące dni, a jeżeli nie planujecie i myślicie sobie, och, wreszcie będzie czas, żeby troszeczkę popracować, proszę, nie róbcie tego, dobrze, przynajmniej trzy dni sobie dajcie, trzy dni.
503:  I z czego nie wliczam to tych dni, które są spędzane na jedzeniu i wiecie, biesiadach rodzinnych, których niektórzy nie muszą lubić, ile ktokolwiek je lubi, i które mogą nas zmęczyć.
514:  Ja mówię o takim odpoczynku dla siebie, niezależnie od tych wszystkich dni.
518:  Innymi słowy szkoła mówi, nie dyskutuj, nie filozofuj, podporządkuj się lepszym.
521:  Tak, to się bardzo często dzieje i właśnie dlatego to jest takie złe, bo potem wiecie, wystarczy na przykład, że podam przykład, który dla mnie jest bardzo zawsze drażniący, że ja na przykład powiem rzecz A i druga osoba powie rzecz B, aha, czyli cała, która się nie zgadza z rzeczą A, czyli aha, czyli wszystko, co powiedział Krzysztof jest nieprawdą.
538:  No nie, po prostu to znaczy, że są dwie różne perspektywy i szukaj dalej, tak?
541:  Jeżeli są dwa głosy, jeden głos mówi ci, że rzeczywistość jest taka, a drugi mówi ci, nie, nie, rzeczywistość jest zupełnie inna, to sprawdź, za którym z tych głosów jest więcej opinii eksperckich.
552:  To jest aż tak proste.
554:  Tylko, że wiecie, kto ma nas tego nauczyć, jak nie szkolnictwo, nie edukacja, czy nie, rozszerzmy to troszeczkę, prasa chociażby.
560:  przywołując źródła, podając linki, hiperłącza, zderzając ze sobą perspektywy, a nie tylko ucząc nas przyjmowania różnego rodzaju dogmatów.
568:  Dziękuję Skrytemu Żubrowi za wsparcie od 7 miesięcy i Mafiu Cyriakowi za aż 16 miesięcy wsparcia.
573:  Mafiu Cyriak pisze słusznie, że nie chce być znakiem zapytania, tylko chce być jamnikiem.
577:  Proszę bardzo, można być jamnikiem w czapce Mikołaja, moi drodzy, i to jest dopiero lepsze.
582:  Najlepsza rzecz, jaka może być.
584:  Krzysztofie napisałem pracę na Olimpiadę i pisze, Aleksa, napisałam, przepraszam za misgendering, o recyklingu w kulturze i literaturze.
590:  O mój Bobrze, pisanie tego to była najciekawsza rzecz.
594:  Szukanie badań i prowadzenie własnych to było cudowne.
596:  To było też moje doświadczenie, jak mi dano swobodę twórczą, dano mi parę tygodni na przygotowanie się.
604:  I samodzielne poszukiwanie źródeł też nauczyło mnie właśnie tego, żeby wątpić w podręczniki.
609:  To była jedna z pierwszych rzeczy, którą odkryłem, jak zacząłem czytać źródła, że w podręcznikach są uproszczenia i generalizacje.
615:  Znaczy wiecie, dla nas to powinno być oczywiste, bo jest internet i w internecie są same uproszczenia i generalizacje, ale równocześnie w internecie jest coś, czego nie ma w szkolnych podręcznikach, czyli są cholerne źródła i hiperłącza.
626:  Łatwiej jest do nich dotrzeć, mimo że i tak w Polsce mamy niedostatek źródeł i myślenia o źródłach,
631:  to i tak można się w ten sposób nauczyć tego niuansowania.
634:  I Olimpiada dla mnie była jednym z takich wentyli bezpieczeństwa systemu, który pozwalał mi spojrzeć na rzecz troszeczkę szerzej, ale też zdaję sobie sprawę z tego, że to jest doświadczenie bardzo takie literaturoznawcze i związane z literaturą polską i językiem polskim i tak dalej, nie musi się odnosić do wszystkich przedmiotów, bo
652:  Startowałem też w olimpiadzie z biologii, startowałem w olimpiadach z innych przedmiotów, już chyba z przedsiębiorczości, nie pamiętam w tym momencie i nie miało to takiego wpływu na mnie, to znaczy nie otwierało mnie przesadnie horyzontów, po prostu dostawałem jakieś trudniejsze zadania niż te, które normalnie rozwiązywałem.
670:  I dziękuję jeszcze istocie żyjącej za odnowienie wspierania ogromnie.
673:  Czy był traktat o szale macicznym czytany?
675:  Moi drodzy, traktat o szale macicznym to my sobie zostawimy na jakiś stream radosny z Slanesza tematycznie z Warhammera.
683:  Dla tych wszystkich, którzy nie wiedzą, w uniwersum Warhammera Slanesz jest bogiem nieokiełznanej żądzy i rozpusty.
690:  Bycie znakiem zapytania ciągle mi się kojarzy z Człowiekiem Zagadku, pisze Kinocentrek.
693:  A, nawiązanie do DC.
695:  Czy chcesz, Krzysztofie, żebyśmy zostali wrogami Batmana?
698:  Tacy wrogowie Batmana, którzy się pojawiali w klasycznych narracjach z uniwersum DC, byli bardzo zniuansowani i interesujący, więc wydaje mi się, że to jest wszystko kwestia perspektywy.
708:  Poza tym, Batman jest dość ponurą postacią, mimo że jest superbohaterem.
711:  Mimo wszystko, dobry wilczur odpoczynku wszystkim.
715:  Z życzenia, moi drodzy, od Smoczniego, wspierającego od 19 miesięcy, przekazuję dla was wszystkich.
720:  Czy dzisiaj będzie coś czytane?
721:  Zobaczymy, moi drodzy.
722:  Nikt nigdy nie wie, co się będzie działo na Q&A.
725:  Przez 17 lat edukacji, pisze czerwony list od podstawówki, zauważyłem tendencję, że najlepiej zapowiada się Belfrom z sprawdzianej kolokwia na tydzień po świętach.
733:  To jest, moi drodzy, plaga i o tym chciałbym troszeczkę dłużej od razu powiedzieć, to znaczy nie jestem w stanie zrozumieć tego.
739:  Bo przecież wszyscy praktycznie chcemy odpocząć, jednakowo w trakcie świątecznym, w związku z tym logika nakazuje, że jeżeli chcesz wystartować rzeczywiście z pracą, bo to jest główny argument za takim sprawdzianozą natychmiast po odpoczynku, to daj ludziom bufor, żeby rzeczywiście byli w stanie się rozkręcić.
756:  To samo dotyczy wycieczek wysokogórskich.
759:  Wyobraźcie sobie, że tydzień leżycie przed Netflixem i nic nie robicie, po czym...
763:  Po tym tygodniu jedziecie od razu w Tatry i pierwszego dnia Orla Perć.
768:  No gratuluję wyboru, to znaczy albo będziesz stwarzał zagrożenie dla siebie, albo zagrożenie dla innych na szlaku.
773:  Musisz mieć aklimatyzację.
775:  Idź sobie do tej jednej, drugiej, trzeciej doliny i dopiero na trzeci dzień może wybierz sobie nie Orlą Perć od razu, ale jakiegoś, nie wiem, Przełęcz pod Świnicą czy coś takiego, a może Cztery Wierchy sobie przejdź, żeby kondycję troszeczkę zbudować.
787:  Taka wycieczka przez Cztery Wierchy to jest fajna sprawa.
791:  Zwłaszcza to zejście, które jest później do Doliny Kościeliskiej.
793:  Rany boskie, cztery godziny się schodzi cały czas i tylko łydy człowieka bolą od tego schodzenia.
799:  Współczuję wszystkim, którzy wybierają drogę w drugą stronę, to znaczy podejście od Kościeliskiej.
803:  O Jezus Maria.
805:  W każdym razie zrobienie czegoś takiego jest o wiele sensowniejsze przed właśnie wycieczką wysokogórską już na trudniejszy szlak, bo właśnie człowiek się zaaklimatyzuje.
813:  To samo dotyczy pracy.
815:  To samo dotyczy pracy umysłowej.
816:  Musimy mieć etap aklimatyzacji.
818:  Zrobienie jakiegoś mniejszego zadania po okresie urlopu jest o wiele lepsze niż rzucenie w zespół, bo to dotyczy także, moi drodzy, zespołów pracujących, 70 różnych trudnych projektów.
827:  Ja wiem, że się wszyscy spieszymy, ale trzeba pamiętać o tym, że nasze mózgi i nasze ciała nie są wykonane z adamantium.
834:  W związku z powyższym, jeżeli się nadwerężą, to...
837:  dłuższej perspektywie, w dalekosiężnej perspektywie nasi pracownicy, uczniowie, studenci będą po prostu pracować mniej efektywnie i gorzej.
843:  I to nie jest wina ich, ani nie jest też wina tego, jak się często nam wmawia okropnie, że o, rozleniwiłeś się podczas odpoczynku.
852:  Nie, odpoczywałem podczas odpoczynku.
855:  Na tym to polega, generalnie rzecz ujmując.
857:  I zauważcie, że zdanie rozleniwiłeś się pada niezależnie od tego, czy ktoś wypoczywał aktywnie, czy ktoś wypoczywał pasywnie.
864:  Po prostu...
865:  Zakłada się, że się lenił, a my nawet nie mamy gwarancji, że pracuje gorzej czy wolniej, dlatego że chociażby właśnie nie wypoczywał aktywnie.
874:  Dramat absolutny.
877:  Dlaczego polskie publikacje naukowe są tak nadęte?
880:  Pytanie od jednorękiego bandyty.
883:  Pisane byłkotliwie i tak, żeby upewnić się, że nikt nie zrozumie.
885:  Czy w groznawstwie jest to samo?
886:  Oczywiście, że jest to samo i jest bardzo wiele różnych przyczyn.
890:  Jedna z naczelnych jest taka, że piszecie zawsze tak, żeby być opublikowanymi.
894:  To nie jest tak, że piszecie tak, żeby być czytanymi.
897:  Każdy pisarz wam to powie, więc jeżeli kierujecie swoją publikację chociażby do wydania w wydawnictwie literackim, będziecie spisać w specyficzny sposób.
904:  A jeżeli skierujecie to do wydawnictwa
907:  Nie wiem.
908:  Rebis to będziecie pisać też w specyficzny sposób.
911:  Będziecie starać się, żeby to wtedy była bardziej taka książka do czytania rzeczywiście, niż taka, która będzie nadęta literacko, tak jak w wydawnictwie literackim.
919:  A jak napiszecie do wydawnictwa czarnego, to znowu będzie chodziło o taki styl charakterystyczny, dziennikarski, reporterski.
925:  Każde wydawnictwo ma swoje preferencje.
927:  I tak samo jest w przypadku wydawnictw naukowych.
928:  Problem polega na tym, że en bloc wydawnictwa naukowe wychodzą z założenia, co jest założeniem europejskim, zaznaczę, nie amerykańskim, że publikacje naukowe muszą być pisane niezrozumiałym językiem, dlatego że one są adresowane wyłącznie do naukowców.
941:  Amerykanie mają inne podejście i promują inny styl pisania tekstów, dlatego też jak często Wam polecam różne książki naukowe tutaj, no to to są zwykle książki amerykańskie albo badaczy z kręgu anglosaskiego, którzy z podobnego założenia wychodzą, to znaczy, że piszą dla wszystkich.
956:  I to ma się czytać wszystkim równie dobrze, a nie tylko naukowcom.
960:  Więc to jest kwestia tylko tego założenia.
961:  Ja nie mam problemu z czytaniem książek literaturoznawców czy groznawców, żadnych, absolutnie.
966:  Tak samo oni nie mają problemu z czytaniem moich.
968:  Natomiast jeżeli piszemy dla szerszego odbiorcy, no to automatycznie oznacza to, że wtedy nie będzie to uznane za dostatecznie prestiżowe i naukowe.
976:  I na przykład ja napisałem swoje dwie książki w sposób niezrozumiały całkowicie celowo dla szerokiego czytelnika, ponieważ zależało mi, żeby o fantastyce i o grach
984:  Pojawiły się publikacje językiem naukowym pisanej, żeby były wydane przez Universitas, a nie wydawnictwo, no nie wiem, na przykład Szkoły Wyższej imienia Jana Paradyża, tak?
995:  Chodziło o to, żeby to jednak wydawnictwo było jedno z czołowych, więc ja rozważałem PWN, słowo obraz, terytorial, bo Universitas.
1002:  O, słowa, obraz, terytoria zaśpiewało.
1004:  40 tysięcy za wydanie książki.
1005:  Tyle to nawet na kredyt nie mogłem wziąć.
1007:  Mam nadzieję, że teraz stawki ich są mniejsze.
1010:  Ale nie zaczynajmy znowu dyskusji na temat tego, że w całym piśmiennicy akademickim jest Vanity Publishing, bo zdenerwuję się zanim zaczniemy spokojnie sobie rozmawiać dalej.
1017:  A jeszcze muszę powitać Cherisa w gronie trybutariuszy i wspierających.
1020:  Dziękuję ci.
1021:  Masz do dyspozycji jemniki.
1022:  Oto.
1026:  Uwielbiam ten moment, pisze Marcin Giełzak.
1027:  Witamy serdecznie jedną z dwóch lewych rąk na czacie.
1031:  Kiedy mogę przestać myśleć o swoim podcaście, mogę się w pełni poświęcić podcastowi Krzysztofa.
1035:  Bardzo się cieszę, Marcin.
1037:  Jeszcze raz dziękuję Wam za zaproszenie do dwóch lewych rąk.
1039:  Było super i chyba widzom się też podobało, wnosząc po komentarzach.
1043:  A Wy macie o wiele bardziej grymaśną publiczność, zauważyłem w komentarzach.
1047:  Bardzo często szarżującą, więc cieszę się ogromnie.
1051:  Lovely Flames pyta, czy mój wykład na Uniwersytecie Ekonomicznym został całkowicie anonimowany, czy odbędzie się w innym terminie?
1055:  Nie mam jeszcze kontaktu z organizatorami, nie byłem w stanie wyjść z domu niestety i to była dobra decyzja, moi drodzy, bo inaczej mówiłbym dzisiaj mniej więcej w taki sposób, więc to byłoby złe.
1067:  Tak samo jak teraz do świąt staram się nigdzie nie wychodzić, chyba że naprawdę muszę, to będzie kazus wtorku, gdzie mamy spotkanie przedświąteczne na wydziale.
1076:  No i mam też swoje zajęcia stacjonarne, jedne jedyne, które mam we wtorki.
1080:  A i tak pójdę prawdopodobnie w maseczce, żeby się nie zarazić.
1082:  Ojej Krzysztof, jak to?
1084:  Nałożysz sobie namornik?
1085:  Tak, ponieważ to działa w dwie strony.
1087:  Jak nie chcesz się zarazić flegmą innych, zakładasz maseczkę.
1091:  Tak samo jak wtedy, kiedy nie chcesz zarazić innych własną flegmą.
1095:  Ja wiem, to jest niesamowite, że fizyczna bariera powstrzymuje rozprzestrzenianie się flegmy.
1101:  Ale nie, wszyscy wiemy dobrze, to był spisek.
1103:  To był spisek Big Farmy, która nałożyła nam kagańce.
1106:  Ja zdaję sobie z tego sprawę, jestem jedną z ofiar tego świetnie udokumentowanego w literaturze naukowej spisku.
1114:  Wilson pisze, że przez ostatni miesiąc musiał na studia robić jako assignment kampanię do Heroesów 3.
1118:  Przepięknie!
1121:  Z jednej strony było zabawnie, ale chyba najbardziej wycieńczające zadanie to było w moim życiu.
1126:  Nie jest łatwo, to jest też paradoks, wystarczy posłuchać, moi drodzy, jak chociażby redaktorzy z gier online opowiadali, czy z TV Gry o tym, jak wytężająca jest to praca.
1136:  Można siedzieć w gierkach, ale to wcale nie oznacza, że jest to proste.
1140:  Helena pisze, że jak miała na polski napisać pracę o Słowackim i sięgnęła do źródeł, to nagle poznała nowego Juliusza.
1145:  To było świetne, ale zaczęła nagle pogardzać podręcznikami i Mickiewiczem.
1149:  Ja tak miałem, jak przeczytałem prozy poetyckie Juliusza Słowackiego, nie spodziewałem się, że ten człowiek umie tak pisać, bo znałem go oczywiście z tych listów do mamuzi albo innych rzeczy, które tam popisywał i które nie były delikatnie rzecz ujmując interesujące dla mnie.
1164:  Jak zacytować dialog w serialu, gdy robię pewne case study?
1168:  Jest generalnie jedna norma, jeżeli chodzi o pisanie dialogów wszystkich, filmowych, serialowych ze scenariuszy.
1175:  Czyli ja to znajdę Wam na szybko.
1182:  Mam nadzieję, że tak, ale prawdopodobnie nie.
1186:  Script documentation.
1187:  A może jeżeli wrzucę script, to będzie łatwiej, bo chciałem Wam pokazać to na przykładzie scenariusza do gry wideo, ale widzę, że już nie jest niestety dostępny.
1196:  No dobra, założenie jest następujące.
1198:  Będę musiał, moi drodzy, posusiłkować się Wordem i zaraz będzie krzyk i wrzask na czacie z tego względu, że Krzysztof uruchomi Worda, który będzie biały.
1206:  No ale niestety nie mamy innego wyjścia, moi drodzy.
1208:  W związku z powyższym, jeżeli chcecie zacytować sobie jakiś dialog z serialu, to sprawa jest, wbrew pozorom, jak zawsze bardzo prosta.
1214:  To znaczy, załóżmy, że w naszym serialu występuje jedna postać, która się nazywa Jamnik, prawda?
1219:  Jest też druga postać, która się nazywa drugi, dłuższy Jamnik.
1224:  I teraz ten Jamnik powie, how, how?
1227:  Natomiast ten jamnik powie jeść, ale on musi powiedzieć w taki sposób, żebyśmy mogli odróżnić część, która jest wypowiedzeniem, od części, która jest nazwą postaci, czy nazwiskiem postaci, która się wypowiada.
1241:  Więc możecie to zrobić w ten sposób, możecie też użyć tego rodzaju pauz dialogowych, pauzy dialogowe dla odróżnienia od normalnej, pół pauzy tak zwanej, albo takiej krótkiej pauzy, krótką pauzę stosujecie dla wyrażeń typu biało-czerwony.
1254:  Natomiast normalna półpauza to jest to, co znacie pewnie ze szkół jako myślnik, a to jest wyłącznie półpauza dialogowa, znaczy pauza dialogowa, ona jest stosowana w polszczyźnie, w języku angielskim dialogi zapisujecie w ten sposób, tak, to znaczy tutaj jest dialog i powiedział...
1270:  X, to jest w języku angielskim.
1272:  Ta forma oczywiście w przypadku języka angielskiego to będzie u góry, ten znacznik cudzysłowu.
1276:  A jeżeli chodzi o cytowanie serialu, to sprawa też jest bardzo prosta.
1279:  Robicie sobie na przykład, jaki ja serial jestem w stanie przywołać w miarę z pamięci, to powiedzmy, że to będzie Love, Death and Robots, tak?
1288:  I wpiszecie sobie sezon 01, epizod 02 na przykład.
1293:  I tutaj będzie Netflix i teraz prawdopodobnie ostatni sezon był, nie wiem, to zrobimy sobie sezon drugi, tak?
1301:  2022 załóżmy.
1303:  A tu jeszcze w niektórych notacjach możecie napisać to w ten sposób, no i to oczywiście leci nam do przypisu, prawda?
1308:  I teraz zostało udokumentowane na czacie na zawsze, że Krzysztof uważa, teraz nie jestem w stanie wam tego pokazać, ponieważ nie ma drugiej strony, zaraz będę wam to pokazać, ponieważ Word jest głupi, o czym wszyscy wiemy, no więc tak to wygląda.
1322:  I teraz wszyscy będą mogli powiedzieć, że Krzysztof szerzy fake newsy, ponieważ nie padło takie sformułowanie w tym odcinku Love the Van Robots, ale dobrze już o tym wiemy, że w moim najwyższym i żywotnym interesie jest szerzyć wyłącznie fake newsy, zwłaszcza niedokutementowane.
1337:  No, więc to mniej więcej tak, moi drodzy, się cytuję.
1339:  Robię to za serialoznawcami z Zielonej Góry, którzy konstytuowali, unormowali ten styl cytowania.
1346:  Oczywiście nie mógł trzeba mówić, że nigdzie się tego nie naucza, bo po co?
1349:  Przecież seriale nie istnieją.
1352:  Hedge9 pisze, że profesor Andrzej Dragan w książce Kwantechizm 2.0, bardzo dobra swoją drogą, napisał takie zdanie.
1357:  Brytyjscy naukowcy zbadali, nie napisał, kim oni byli i gdzie to zbadali.
1360:  Czy profesor Dragan popełnił błąd?
1362:  Tak, uważam, że popełnił błąd.
1364:  I fakt, że prof. Andrzej Dragan jest fenomenalnym popularyzatorem absolutnie nie zmienia faktu, że jest to błąd i to rażący.
1370:  Dlaczego jest błąd?
1372:  Z tego względu, że zawsze należy traktować czytelnika z szacunkiem i dać mu maksymalnie dużo źródeł.
1378:  Skąd się to mogło wziąć?
1379:  Stąd, że niestety polskie piśmiennictwo popularnonaukowe popełnia ten grzech bardzo często.
1385:  Wystarczy otworzyć dowolną książkę Łysiaka, będziecie mieć tam takie tezy, że głowa mała, a one są pozbawione przypisów.
1391:  Nawet jeżeli Łysiak siedzi w tym, czym się zna, to znaczy w Napoleonikach.
1395:  Natomiast problem polega na tym, że Łysiak zaczął w którymś momencie pisać o absolutnie wszystkim, a zwłaszcza polityce i to osobliwie polskiej.
1401:  No i wtedy brak przypisów stał się poważnym problemem.
1404:  Więc niezależnie od tego, z kim mamy do czynienia, te same standardy się stosują.
1409:  Prosta sprawa współcześnie, jeżeli nie chcecie czytelnika przerażać tym, że są przypisy, bo niektórzy uważają, że przypis powoduje strach, więc wiecie, ja myślę, że w tym momencie, jak myśmy sobie zrobili tutaj przypis, moi drodzy, w tym miejscu, to prawidłowa reakcja was wszystkich powinna być Naukowe!
1428:  Przypis!
1430:  Bo tak się uważa, że jeżeli są przypisy, to my się przerażamy.
1434:  Ja uważam, że przypisy można ukryć w bardzo prosty sposób, to znaczy macie publikacje elektroniczne, klikacie sobie, przypis się pojawia albo znika, prawda?
1441:  Albo jeżeli macie książkę, to możecie robić tak jak w piśmiennictwie anglosaskim właśnie, czyli wszystkie przypisy na koniec danego rozdziału, nie książki, bo wtedy zwariujecie poszukując ich, ale na koniec rozdziału.
1452:  Po to się to właśnie robi, żeby czytelnika nie...
1455:  dekoncentrować tym, że się pojawiają one na stronie.
1457:  Więc to przekonanie o tym, że przepisy pojawiające się w publikacji popularnonaukowej przerażą czytelnika, które jest przekonaniem wielu wydawców, moim zdaniem właśnie doprowadzać może do takich sytuacji, że nawet profesor Dragan, który jest fenomenalnym absolutnie autorytetem w swojej dziedzinie, no może napisać coś, z czym ja na przykład się nie będę zgadzał jako człowiek, który uważa, że dokumentacja źródeł w czasach fake newsów jest bezwzględnie konieczna, zwłaszcza też w Polsce, gdzie mamy problem z kultem autorytetu.
1482:  Kacper pisze, że wrócił z biwaku harcerskiego.
1484:  Wspaniała rzecz.
1485:  Jestem zmęczony, niewyspany, ale zadowolony.
1488:  Jutro do psychologa.
1488:  Jakie masz zdanie o harcerstwie?
1490:  Nie mam zdania o harcerstwie.
1491:  Nie mogę mieć.
1492:  Nigdy nie byłem wśród drużyn i braci harcerskich.
1496:  Nigdy się tym też nie interesowałem.
1498:  Natomiast zawsze będę podkreślał i uważał, że jeżeli ktoś ma zajęcie...
1502:  jakiekolwiek, który nie jest szkołą, który nie jest studiami, to super i trzeba to rozwijać, zwłaszcza, że harcerstwo to mi się kojarzy z czymś na świeżym powietrzu.
1510:  Juliuszu dziękuję za wsparcie od 23 miesięcy, jeszcze niecały miesiąc, awansuję na Maga Ognia.
1514:  Juliuszu odwołuję się do tego, że przy znaczkach wspierających są sigile wznamionujące zdobycie kolejnych umiejętności w zakresie szkół magicznych dla wsparcia coś od dwóch lat z Magia Ognia, straszne niesamowicie.
1528:  Magda M1 dodaje, a propos naszych źródeł, że ludzie myślą, że ich szukanie jest proste, nawet nie ma co go uczyć, a w szkolech murzy nauczyłam się, że jak lecisz na byle jakichś źródłach, egzamin jest słabo napisany.
1536:  Jup, absolutnie tak, na studiach też nikt wam nie powie, mam nadzieję, że lecenie na byle jakichś źródłach jest łatwe i że w ogóle źródła to nie jest coś istotnego, bo to jest jedna z pierwszych rzeczy, mam wrażenie, o której się mówi na praktycznie każdym kierunku i często kierunki techniczne.
1551:  Czy warto iść na doktorat po magisterce zaocznej?
1553:  Nie, czy można iść na doktorat po magisterce zaocznej?
