🔴 W życiu i w szachach najtrudniej być szarym | LIVE #30
🔗 https://www.youtube.com/watch?v=GZOkaxY_-Ug

82:  Muzyka
394:  Mnie przypomina to dosłownie sytuację taką samą jak z przerwą, tą słynną, wiecie, słynna przerwa szkolna, podczas której ludzie mają rozmawiać ze sobą, ponieważ szkoła umożliwia socjalizację i dlatego nie wolno ze sobą rozmawiać w trakcie lekcji.
406:  W związku z powyższym trzeba to zrobić podczas przerwy pięciominutowej, kiedy również trzeba zjeść, wysikać się, iść do toalety, w innych celach również, następnie pójść do sklepu, zjeść coś, przygotować się do lekcji, nie zapominajmy o tym, trafić do sali i zrobić to wszystko w tej jednostce czasu.
424:  No i dokładnie takim samym kłamstwem jest wypoczynek feryjny w takich sytuacjach.
428:  Nie polecam i nie popieram absolutnie.
430:  Joki, dzięki za dołączenie grona wspierających i Godzio, dziękuję za wsparcie od 29 miesięcy.
434:  Również ciepło pozdrawiam.
436:  Ketlin Uzumaki z kolei dodaje, że miała kiedyś internet w Inei i nie poleca.
439:  Ja nie polecam jak dotąd.
441:  Orange, wcześniejszej NeoStraty, którą miałem, też nie polecam.
446:  Przyszłość jest jasna, przyszłość to poręcz.
449:  U moich rodziców w domu zapewniało przytłaczające 50 megabitów na sekundę uploadu, nigdy tego nie zapomnę, w 2021 roku, w okresie pandemicznym.
458:  Fantastyczna sprawa.
459:  Czego jeszcze nie polecam?
461:  Nie polecam Internetu wszystkich komórkowych, bo każdy mnie zawiódł.
464:  Nie polecam obecnie Play'a, który przejął UPC, którego też nie polecałem, ale było znośne.
469:  Więc jak dotąd nie polecam żadnego usługodawcy i dopiero, i to jest przerażające, w momencie, w którym podpisałem umowę biznesową, to nagle się okazało, wiecie co, fascynujące, że w umowie jest wpisana gwarancja uploadu i downloadu konkretna.
483:  Nie ma już tego magicznego sformułowania, że internet zapewniamy do określonej wartości.
488:  Nie, nie, nie.
489:  Tam jest internet zapewniamy i nigdy poniżej określonej w umowie wartości.
494:  Troszeczkę to zmienia sytuację, nieprawdaż?
496:  Jest to obrzydliwe, że dopiero klient biznesowy czy firmowy jest traktowany tak, jak powinien być traktowany normalny klient detaliczny.
504:  Jest to oburzające i jeszcze raz podkreślę, uważam, że rozwiązaniem jest to, żeby państwo szło nie tylko w kierunku budowy autostrad, ale także budowy światłowodów, ponieważ...
513:  No cóż, internet działa w taki sposób, że wspiera mikroprzedsiębiorstwa, wspiera małe przedsiębiorstwa, więc w dalekiej perspektywie w oczywisty sposób również przekłada się na wzrost gospodarczy.
522:  Nie wspomnę już o tym, że dobrze funkcjonujący internet rozwiązuje problemy edukacji zdalnej, ponieważ bardzo często ludzie mówili, że edukacja zdalna jest zła, bo internet jest zły.
531:  No to to nie jest argument.
532:  Wpierw trzeba poprawić łącza i poprawić infrastrukturę, żeby ludzie nie byli wykluczeni cyfrowo, ponieważ w tej chwili i tak większość usług, jakie macie państwowych, ogarniacie przecież przez internet.
542:  Na firmę można założyć przez internet całkowicie, o czym wiem, ponieważ nie poszedłem z żadnym dokumentem.
546:  Natomiast na uczelni oczywiście nie można funkcjonować w ten sposób.
549:  Na uczelni z każdym dokumentem musicie iść w zębach, standardowa sprawa.
554:  Wątek klonowania Palpatina w Bad Batch.
556:  Ja to znam jeszcze, moi drodzy, ze starego kanonu Gwiezdno-Wojennego, który wciąż podoba mi się bardziej niż nowy.
562:  Cyborg pisze, że jeszcze Vectry nie poleca.
564:  Bardzo dobrze, moi drodzy, zgromadźmy całą pulę dostawców internetowych, których nie polecamy.
568:  Zrobimy kapitalizm Arebur i reklamy Arebur.
572:  Piękna sprawa.
574:  Nie można na przerwie iść pójść do sklepu, nie kłam, pisze Wojtemku, tak mnie mówiono, ja tylko powtarzam, tak jak mnie nauczono.
582:  Wiecie, nauczyć gówniarza chodzi i powtarza, więc gówniarz Krzysztof został nauczony przez nauczycieli, którzy go jako gówniarza też traktowali, bo przecież wiemy dobrze, że nauczyciel dobry, empatyczny, to jest raczej ewenement niż reguła, więc Krzysztof pokornie powtarza to, co mu mówiono, grzecznie powtarza.
601:  Niech będzie podpalony na wieki wieków.
602:  Spaczenie do ręki będę to pisze teraz, bo mimo że byłem na czas, YouTube uznał, że streamu nie ma.
607:  Nie mam wojny w bussingse, moi drodzy.
609:  I będzie za tydzień, mimo że klikałem i odświeżałem wiele razy.
612:  Jeżeli mowa, moi drodzy, o rzeczach, które będą za tydzień, to pozwolę sobie jeszcze ten nasz rozbiegowy czas wykorzystać do tego, żeby błyskawicznie polecić wam mega, mega, mega, mega rozmowę, którą będziemy mieli z Mikołajem Marcelą.
624:  Mikołaj Marcela wraca do nas ze swoją nową książką.
627:  I książka będzie dotyczyła tego, w jaki sposób jest łamane prawo szkolne i w jaki sposób można uciec od tego, jakie są także alternatywy dla systemu.
635:  Będzie ta rozmowa w środę o godzinie 18.
638:  Jak zawsze do tej rozmowy jest również wpis na karcie społeczności, gdzie możecie zamieszczać swoje historie, do których się ustosunkujemy.
644:  Tam jest troszeczkę inna formuła w tych rozmowach niż na Q&A, to znaczy też wychwykutujemy oczywiście rozmowy, które są na bieżąco różne.
652:  na czacie, natomiast koncentrujemy się na tych historiach dłuższych, które przedstawiacie.
656:  Ja się staram wtedy je za każdym razem czytać.
658:  Jeżeli nie byliście kiedykolwiek na tej rozmowie, też to kieruję do wszystkich słuchających tego jako podcastu i jako zapisu, to w tym cyklu rozmów, którego już było dziewięć części, Krzysztof razem z zaproszonymi ekspertami proponuje alternatywy i konkretne rozwiązania, czyli to, czego podobno nie robi.
675:  jak podoba się Freerun, a przerwałem oglądanie Freerun Marcinie Gałązko, teraz mi to uświadomiłeś, niestety, bo wyszły nowe seriale, wyszły nowe rzeczy i tak to się kończy.
683:  Frontowe drzwi zamykają na długiej przebiegu, bo to słyszałem o wielu liceach i nie jestem w stanie zrozumieć, dlaczego coś takiego się dzieje, zwłaszcza, że jeżeli mówimy o liceum chociażby, no to mamy do czynienia z dorosłymi ludźmi.
695:  Cały czas się, moi drodzy, ta dyskusja toczy dotycząca tej odpowiedzialności, którą biorą nauczyciele ponoć za uczniów,
703:  Z tego co widziałem, nad rozstrzygnięciami w tej sprawie pracuje Stowarzyszenie Umarłych Podstatutów, tam są prawnicy, więc ja im ufam w tym wymiarze, no bo nad czymś takim konkretnie ja się nie znam.
714:  Wiem tylko, że jest absurdem przetrzymywanie 18-letniego, pełnoletniego obywatela, obywatelka, osobę obywatelską w szkole, czy jakimkolwiek innym budynku użyteczności publicznej, wbrew ich woli.
725:  To jest absurdalne i to się dzieje tylko w tej instytucji, w żadnej innej.
730:  Na live'ie z Hollow Knight mówiłeś o strategii, o której nie słyszałeś.
734:  Ciekaw jestem, czy znasz gry Endless Space 1 i 2.
737:  W Endless Space 1 grałem.
739:  Grałem też w Homewarda 1 i Homeward 3 wychodzi lada dzień, więc spodziewam się, że sobie ogramy to na live'ach.
745:  Czemu by nie, moi drodzy?
747:  Wiktor Winter prosił jamnicze błogosławieństwo.
749:  Na tę okoliczność muszę mieć jamnika.
750:  A jutro egzamin poprawkowy z współczesnej...
753:  polszczyzny, Boże drogi, brzmi strasznie, jamnicze błogosławieństwo dla Ciebie, Wictor Winter, trzymaj się na tym egzaminie i pamiętaj, że bez spiny są drugie terminy i trzecie też, jeżeli się studiuje na AGH-u na przykład.
764:  Pytanie trochę z innej bajki od Michała Sobczaka.
767:  Nie traktuj tego pytania jako stronniczy atak.
769:  Co sądzisz o aktualnej postawie posłów i marszałka Sejmu podczas obrad ogólnie?
773:  Wiecie, wypowiem się jako stroskany obywatel, który na to wszystko patrzy, to znaczy mam wrażenie, że za bardzo jesteśmy już w społeczeństwie spektaklu
783:  zakorzenieni, żeby docenić faktyczną debatę i dyskusję i Sejm się do tego też dostosowuje.
788:  Nie jest rzeczą przypadku, że te obrady coraz częściej przybierają postać czysto erystycznych przepychanek, które są robione na tyle atrakcyjnie i kunsztownie, że to się ogląda jak dobre show.
800:  To mnie troszeczkę martwi.
801:  Wolałbym zdecydowanie, żeby te obrady były konkretniejsze.
804:  Ale nie da się zrobić innego rozwiązania.
807:  Obawiam się w sytuacji, w której ogólna kultura poselska i kultura demokratyczna w kraju cały czas jest niska.
815:  Jak zawsze odwołam się do tego przykładu, który znam najlepiej.
818:  Możemy robić, moi drodzy, najlepsze reformy edukacji, ale jeżeli nie będzie ich na kim robić i kim robić, to one będą czysto teoretyczne.
825:  I możecie to zobaczyć bardzo dobrze przy konsultacjach społecznych dotyczących zadań domowych.
830:  Dobra idea, zlikwidować, ograniczyć i przede wszystkim, to jest ważne, nie zakazać,
835:  tylko znieść obowiązek.
837:  To jest kluczowa sprawa.
839:  I z tygodnia na tydzień jest to coraz bardziej ograniczane.
842:  To jest to, co wam każdym razem mówiłem, że problemem jest skruszenie betonu nauczycielskiego, w którym cały czas, nikt o tym nie mówi, ale od 30-40 lat ludzie powtarzają, że no tak, miałem jednego, dwóch, trzech, czterech nauczycieli dobrych,
858:  Powinno być inaczej.
859:  Miałem 30-40 dobrych i dwóch, ci dwaj to byli wariaci kompletni, no po prostu nie dało się z nimi dogadać.
865:  To jest normalne, to jest normalna sytuacja.
868:  Nie wiem, spotkałem w swoim życiu wielu ekspedientów w sklepie.
872:  Chyba tylko jeden był wobec mnie wulgarny.
876:  Wyobrażacie sobie sytuację, w której byście chodzili codziennie do sklepu i co rusz ktoś inny by was inaczej obrażał?
881:  Wyobrażacie sobie, jakie byłoby wtedy podejście do całej grupy zawodowej?
885:  Prestiż zawodu nauczyciela nie jest tylko związany z pieniędzmi.
889:  Tak samo prestiż zawodu poselskiego.
891:  On się obniża w miarę, jak my widzimy,
893:  Przy okazji udowodniłem tezę, że Krzysztof zawsze jest w stanie skręcić stronę edukacji.
913:  Smutne jest to, że kanał Zero potrafi prowadzić lepszą debatę niż Sejm.
917:  Tu się zgodzę.
917:  Debaty na kanale Zero są prowadzone sensownie i chciałbym, żeby było tylko zaangażowanych w to więcej dziennikarzy, ponieważ na razie polaryzacja światopoglądowa jest dość widoczna.
928:  czy przyjąłbym zaproszenie właśnie do tegoż kanału debatu o edukacji, jak zawsze przyjmuję zaproszenia do tych debat, które są prowadzone przez arbitrów znających się na zagadnieniu.
937:  Inne debaty, moi drodzy, nie mają sensu.
939:  Wyobraźcie sobie hipotetyczną sytuację, w której ekspert A, mający doktorat z nauk ekonomicznych, kłóci się z ekspertem B, mającym profesurę z nauk ekonomicznych.
948:  Profesor się myli, doktor pokazuje mu jakieś tam problemy, a dziennikarz, który jest, nie wiem, po dziennikarstwie i kojarzy raczej politologię i zna się trochę na historii,
959:  Siłą rzeczy przyznaje rację profesorowi, no przecież to on jest profesorem, ma wyższy status, haha, i nie jest w stanie zweryfikować tego, co mówi drugi zaproszony ekspert.
968:  Jeżeli debata jest prowadzona w sprawach, które są krytyczne, w sprawach bardzo profesjonalnych, musi być ktoś, kto ją prowadzi, kto się zna na rzeczy, bo inaczej to po prostu nie ma sensu, inaczej...
977:  Inaczej, moi drodzy, mamy wtedy społeczeństwo spektaklu.
979:  Nawet jeżeli to będzie poprowadzone w stylu takim bardzo bezstronnym, centrystycznym, symetrystycznym, to nic nie da, bo co wam z takiej debaty, w której usłyszycie głos A i usłyszycie głos B i jeden i drugi ma rację, a obydwaj mówią zupełnie coś innego.
994:  Z tego się nic nie da zrobić.
996:  Musi być niestety w takich debatach sytuacja, w której mówimy wyraźnie, dobrze, ten się myli, to jest dobre, nad tym pracujemy wspólnie.
1004:  Natomiast bardzo ciężko jest prowadzić też taką debatę w realiach, w których my jesteśmy przyzwyczajeni do tego, że jeżeli ktoś się myli, to znaczy, że jest głupi, zaorany i trzeba wymienić go na innego proroka.
1017:  To jest problem.
1018:  Ja bym bardzo nie chciał, żeby debaty tak wyglądały, a niestety debaty tak wyglądają, że my się cieszymy, wcinając popcorn, że jeden ekspert został zaorany przez drugiego eksperta, a tutaj chodzi o coś zupełnie innego.
1028:  Więc generalnie skłonny jestem zazwyczaj występować w takich debatach, w których wiem, że wypowiadają się ludzie, których celem, albo które prowadzą je ludzie, których celem nie jest to, żeby zaorać jedną stronę, tylko żeby wypracować jakieś stanowisko.
1042:  Z całej szkoły pisze Cherix, na przykład moja, które wprowadziły identyfikatory wymagane do wejścia, aby uczniowie nie mogli wychodzić w czasie lekcji.
1048:  Jezus Maria.
1049:  Czyli da się zaprzęc technologię do szkół, tylko że widzicie, zawsze w tym samym celu.
1053:  Nie w celu rozrywki, nie w celu efektywności kształcenia, nie w celu...
1059:  unowocześnienia form kształcenia, nie w celu wprowadzenia na przykład nowych mediów do analizy, ale w celu kontroli.
1065:  Zawsze ta technologia jest w służbie kontroli, w służbie rózgi raczej niż marchewki.
1069:  Bardzo problematyczne.
1071:  Jesionka pisze, że większym absurdem jest jeszcze w temacie internetu to, że załatwianie KRK na ostatni moment jest skomplikowane.
1079:  Nie wiem czym jest KRK, ponieważ strony internetowe rządu nie funkcjonują poprawnie.
1083:  No to, ale to jest też kwestia infrastruktury sieciowej, w którą rząd nie inwestuje, bo są inne priorytety.
1089:  Jaki jest mój stosunek wobec ludzi kochających się w waifu?
1091:  To jest ciekawy fenomen.
1094:  Wydaje mi się, że on jest starszy niż myślimy.
1097:  Stareńki Krzysztof pamięta jeszcze erę Tamagotchi, które były opatrzane afektem przez ludzi, którzy troszczyli się o nie tak jako zwierzątka.
1107:  I mam wrażenie, że to jest dokładnie to samo.
1109:  To znaczy po prostu mamy jakiś obiekt, w którym mówiąc językiem psychoanalizy – i teraz się trzymajcie –
1114:  dokonujemy kateksji energii libidinalnej.
1117:  Kateksja energii libidinalnej oznacza nie mniej, nie więcej to, że jeżeli mamy jakiś naddatek energii emocjonalnej, seksualnej itd.
1125:  w naszym organizmie, to potrzebujemy ją gdzieś obsadzić.
1128:  W związku z powyższym bardzo często możemy sobie stworzyć takiego wyidealizowanego postać, jakiegoś idola, cokolwiek innego, w którym dokodujemy takiej metaforycznej obsady, takiego naszego naddatku energetycznego.
1140:  Tylko Sigmund Freud był w stanie nazwać zakochanie kateksją energii bilinalnej.
1144:  Natomiast oczywiście przywołuję to raczej z pewnym uśmiechem i żartobliwie, ale wydaje mi się, że sytuacja jest raczej ciekawa i symptomatyczna dla naszych czasów, ponieważ coś takiego jak...
1157:  relacje paraspołeczne, jak się je bardzo często nazywa, one się bardzo dobrze rozwijają, one zazwyczaj są właśnie jednostronne, to znaczy rzeczona waifu nie jest w stanie tego wzajemnić, więc tak długo jak długo traktuje się to raczej z przymrużeniem oka i jako przejaw takiego najwyższego fanostwa, jaki sobie można wyobrazić, to jest wszystko w porządku, natomiast jeżeli to zaczyna zastępować nam faktyczne relacje społeczne, no to jest to powód do niepokoju, jak w przypadku każdej sytuacji
1182:  czy elektronicznej, czy cyfrowej, czy wirtualnej, która zastępuje nam coś, czego nie mamy w naszym życiu.
1188:  Ja na przykład w życiu swym mam bardzo dużo dyskusji i debat.
1192:  W związku z powyższym nie muszę iść do internetu, żeby mieć ich więcej.
1195:  Natomiast jeśli ktoś chociażby by całą swoją karierę chciał stworzyć na bazie gadania w necie o rzeczach,
1202:  ale nie wychodził z tym do świata, nie próbował czegoś zmienić, no to wtedy też będzie to problematyczne.
1207:  Dla niego, żeby nie było.
1209:  To jest właśnie dla tej konkretnej osoby problematyczne, bo się zamyka coraz bardziej w swojej banieczce.
1215:  Chciałbym zapytać o radę, pisze Anianas, dla młodego absolwenta uczelni, który nie może znaleźć pracy.
1220:  Niedługo miną dwa miesiące, odzew z rynku pracy jest tragiczny, wchodzi desperacja powoli.
1226:  To jest pułapka, w którą nam pcha cały czas to przekonanie pokolenia X i pokolenia boomerów, że jeżeli pójdziemy na studia, to będziemy mieć pracę.
1235:  Niestety to samo mówią uczelnie.
1236:  Uczelnie posuwają się nawet do tego, że dają nam szczegółowe wskaźniki dotyczące tego, ile zarabia absolwent po danym kierunku.
1245:  Nie wiem, czy to był też ten kazus, o którym mówisz, ale osobiście mogę tylko powiedzieć, że
1251:  Zbieranie doświadczenia zawodowego to jest jedyna rzecz, którą możemy zrobić, ale równocześnie ciężko mi jest udzielać tej rady po pierwsze post factum, a po drugie wszystkim ludziom, którzy studiują, ponieważ kiedyś było tak, że studia dzienne były do studiowania, studia zaoczne były do łączenia pracy zawodowej ze studiami.
1266:  Dzisiaj wszystkie studia są zaoczne, efektywnie.
1269:  I przeraża mnie to, bo w momencie, w którym wszystkie studia są zaoczne, to znaczy, że większość studentów jest dyskryminowana, ponieważ studia dzienne miały zawsze o wiele większą pulę przedmiotów i o wiele większe wymagania.
1281:  I teraz te wymagania są dla wszystkich, dla ludzi, którzy mają całe etaty.
1284:  Większość moich studentów pracuje i to na całym etacie, nie na połówce etatu.
1289:  A zatem w tym konkretnym przypadku mogę powiedzieć tylko tyle, żeby się nie poddawać, no bo to jest jedna, jedyna rzecz.
1295:  Jeżeli jest to akurat dziedzina taka zawodowa, w której studia są traktowane jako raczej coś, co zniechęca pracodawcę do zatrudnienia niż zachęca, bo i takie sytuacje się zdarzają, to koncentrowałbym się na prezentowaniu swoich umiejętności konkretnych, niekoniecznie związanych z tymi studiami, no i niestety rozbijania się o te nieszczęste rozmowy kwalifikacyjne.
1314:  To jest jedyna osoba, strasznie współczuję twojemu znajomemu.
1318:  Jak ogarniałem stres, jak organizowałem konferencje na studiach, stres przed wystąpieniami publicznymi u mnie zniknął w momencie, w którym przezwyciężyłem stres w odniesieniu do gry na instrumencie.
1331:  Ja się wtedy bardzo stresowałem, pociły mi się ręce, trzęsły się, nie byłem w stanie tego zrobić w żaden sposób.
1336:  I w którymś momencie zauważyłem, że to jest dla mnie tak szkodliwe zdrowotnie, że po prostu to ograniczyłem i starałem się wniknąć w swoją psychikę i w swoje myślenie.
1346:  Co mnie takiego paraliżowało?
1348:  I mój sposób był bardzo prosty, to znaczy przeorientowałem swoje myślenie, to znaczy jak ja jestem na podium i coś organizuję, jakieś ważne wydarzenie, prowadzę konferencję, na przykład zapraszam gościa zagranicznego i tłumaczę symultanicznie,
1360:  to ja nie myślę o tym, czy ja tłumaczę dobrze symultanicznie, nie myślę o tym, jak oceniają ludzie ten event, tylko myślę o tym, cały czas się nad tym koncentruję, żeby dowieźć jak najlepszy prezent dla tych wszystkich ludzi, którzy tutaj przyszli, zainteresowani tym, co ja robię.
1373:  W ten sposób patrzycie na to z perspektywy takiej filozofii daru, nie filozofii sprawdzania was, czy jest coś okej i weryfikacji,
1381:  Tylko wy obdarowujecie czymś publiczność, obdarowujecie swojego klienta, swojego ucznia, swojego znajomego, dajecie mu swój czas i maksimum swoich umiejętności.
1391:  Jeżeli ocena będzie pozytywna, super, jeżeli ocena będzie negatywna, też super, bo to znaczy, że wiecie, jak następnym razem lepiej kogoś obdarować.
1400:  To jest dokładnie tak samo, jak dacie komuś nietrafiony prezent.
1402:  Nie jest to sympatyczne, ale potem się dowiecie czegoś więcej na temat osoby, którą obdarowaliście i będziecie wiedzieć, co można sprezentować następnym razem, żeby było lepiej.
1411:  Więc to był ten mój sposób taki, który sobie wypracowałem.
1414:  Jeden z wielu oczywiście na przyzwyczajenie takiego stresu organizacyjnego.
1418:  Mówiłeś kiedyś, że warto iść na terminy zerowe.
1420:  Tak, potwierdzam.
1422:  Czy mógłbyś powtórzyć ten proces?
1423:  Jak zaliczyć tę samą rozmowę z wykładowcą?
1425:  Jak doprowadzić do konkluzji?
1426:  Ja traktowałem termin zerowy egzaminu, czyli termin, który jest przed sesją egzaminacyjną, gdzie macie zwykle pierwszy termin poprawkowy, jako po prostu trzeci termin, trzecia szansa, żeby pójść do profesora i powiedzieć mu wprost, chcę zaliczyć pana przedmiot lub pani przedmiot, wszystko jedno.
1441:  Uważam, że nie wiem...
1443:  Dobrze się czuję akurat w temacie, jakoś zagadać, że jestem zainteresowany, szczególnie jest dużo innych przedmiotów, a chciałem, to jest też ładna taka strategia retoryczna, chciałem temu przedmiotowi i temu kursowi poświęcić tyle samo uwagi, a obawiam się, że w sesji egzaminacyjnej nie byłbym w stanie, ponieważ jest wtedy bardzo dużo przedmiotów, a tak jestem w stanie skoncentrować się na Państwu, to bardzo mnie interesuje, więc wszystko można bardzo ładnie i okrągło przedstawić, tak żeby ktoś nie czuł się jako ten, którego o, weźmiemy sobie ten kurs, bo on jest prosty i wcześniej go zaliczymy.
1472:  Są ludzie, którzy mogą się o coś takiego obrazić.
1474:  Ja do takich osób prawie nie należę, ale jak już się rzekło, mamy problem w środowisku naukowym i w środowisku akademickim i nauczycielskim raczej taki, że większość ludzi jest problematyczna niż mniejszość.
1484:  Więc zawsze dobrze jest przedstawić to jako dobrą monetę, że przychodzimy wcześniej do kogoś na egzamin.
1489:  I powinni się ludzie zgodzić na to.
1491:  Zwykle te dyżury akademickie, które są, są właśnie po to.
1494:  Natomiast są niestety takie przypadki, kiedy uczelnie odgórnie mówią, że terminów zerowych nie będzie, no i wtedy...
1500:  Wtedy można tylko z tym próbować walczyć jakoś przez samorząd studencki i przez dziekanów, żeby to zmienić.
1505:  Dziękuję Piotrze za wsparcie.
1507:  Czy przerobiłeś już polecaną przeze mnie Lore Gallego księgę Axlin?
1510:  Tak Piotrze, dzięki, że wpadasz na live'a i się dopytujesz o to, bo to dzięki to je przeczytałem.
1515:  Moi drodzy, to była bardzo dobra rzecz.
1517:  Niesamowicie ciekawa powieść.
1518:  Założenie jest takie, światotwórcze, że jesteśmy w świecie, w którym są potwory i tylko niektórzy ludzie byli w stanie sobie z nimi poradzić.
1525:  Natomiast
1526:  Akcja cała jest prowadzona z perspektywy młodej zielarki, która wynalazła sposoby takie ludowe na radzenie sobie z monstrami, typu, nie wiem, powieszenie czosnku albo czegoś w tym stylu, a tego nie wiedzą wszyscy ci, którzy się specjalizują w zwalczanie tych monstrów i których poznaje później na swojej drodze, oczywiście długiej, jak to wypada w powieściach fantasy, którą następnie odbywa akcja.
1549:  Przefantastyczna sprawa, bardzo oryginalny świat.
1552:  Nie będę wam nic zdradzał w stosunku do tego, jak to się oczywiście rozwija.
1555:  Powiem tylko, że oczywiście sednem tego założenia światotwórczego jest pytanie o to, skąd się pojawiły te potwory i kto za to odpowiada.
1563:  Znakomita rzecz.
1563:  Bardzo ci dziękuję Piotrze za polecenie.
1569:  W tym roku zaczynamy pisanie, pisarce magisterskiej, pisze jednorękibadyta, jakieś rady z perspektywy doktora, haha, haha, jak do tego podejść, by się nie zajechać i napisać coś, z czego będę mógł być dumny.
1578:  Jak ja słyszę, jakie rady z pozycji doktora, to od razu, przepraszam was, ale od razu mi się przypomina tweet, którego wysłałem czas jakiś temu, przepraszam, teraz będzie biały ekran, przygotujcie się.
1588:  Mianowicie, że to kapitanowie zazwyczaj są bohaterami, natomiast doktorzy to są wilani i szwarccharakterzy i złoczyńcy.
1595:  Doktor Doom, doktor Oktopus, doktor Eggman, doktor Hugo Strange, doktor Faustus, doktor Evil, doktor Claw nawet z Inspektora Gadgeta, więc wiecie, poważna sprawa i się wystrzegać doktorów należy.
1605:  Więc jeżeli nie chcecie się zajechać pisząc pracę dyplomową, moja rada jest bardzo prosta, to znaczy macie jeden dokument, w którym gromadzicie wszystkie swoje natatki i przemyślenia.
1613:  Jeżeli pojawi się wam jakaś myśl w momencie, w którym będziecie oddawać np.
1618:  hołdy Neptunowi lub oddawać z głowy inne hołdy w tym samym przybytku, w którym jest toaleta,
1623:  Zróbcie sobie szybciutko, oddawszy rzeczone hołdy, notatkę głosową, albo napiszcie sobie cokolwiek, zanotujcie sobie w myślach, jeżeli macie dobrą pamięć, a potem, pospieszywszy od razu do jakiegoś kajecika, zanotujcie to sobie apilnie.
1638:  Oczywiście ten kajecik cyfrowy, to znaczy robicie sobie dokument, w którym będziecie pisać pracę i im więcej tam będzie notatek, tym więcej będzie waszej podświadomej pewności, że ej, ja już coś mam.
