🔴 Kto nabiera wody w usta, niech przynajmniej nią nie opluwa | LIVE #17
🔗 https://www.youtube.com/watch?v=YAgzlmh_A4g

8:  KONIEC!
833:  Nazwa tego kursu jest troszeczkę myląca, bo chodziło o to, że to było realizowane akurat z takiego grantu, który jest związany z moimi zainteresowaniami naukowymi, więc wiecie, światło to po prostu w grach komputerowych stąd, ale tak naprawdę, jeżeli ktoś chce być mistrzem gry na przykład i robić takie fajne rzeczy, jak robi grupa Critical Role na YouTubie,
850:  czyli wiecie, ci ludzie, którzy są odpowiedzialni za serial, także współodpowiedzialni do Legend of Vox Machina, który niedawno recenzowałem, tudzież, jeżeli ktoś chce pisać opowiadania fantasy i chce się podszkolić na przykład z tego, no nie wiem, w jaki sposób można w świecie fantasy ukazywać czas, no to staram się tutaj pokazać jakieś mniej oczywiste rzeczy, zresztą, żeby było śmieszniej, przykłady z literatury też są, żeby nie było, że to jest wyłącznie ograniczone do gier, więc jak najbardziej można używać tego na najróżniejsze sposoby, kochani.
879:  Liczy na to, że teraz powstaną cudowniejsze światy fantasy.
881:  Wiecie co, ja się raczej będę cieszył z tego, jeżeli ktoś się tym zainteresuje i potem nauczy się więcej na temat światotworzenia ode mnie, bo prawda jest taka, że każdy praktyk, który siedzi w gamedevie, pokazałby wam inną perspektywę.
894:  Jak zresztą obejrzycie linkowanego przeze mnie Brandona Sandersona, to w pierwszym zdaniu on mówi, że a, tworzenie świata furda, ale najważniejsza jest fabuła, tylko że wiecie,
904:  To jest Brandon Sanderson.
906:  Nie każdy jest Brandonem Sandersonem.
909:  I właśnie na tym cała rzecz polega, wiecie, że bardzo często ludzie, którzy mówią tego rodzaju rzeczy, są praktykami, oni operują na trochę innym poziomie zaawansowania i profesjonalizmu.
918:  Więc wedle nich, jasna sprawa, bo fabuła, pierwszoplanowo, tylko że nie każdy umie pisać fabułę.
926:  I dlatego mam nadzieję, że tego rodzaju podstawy pomogą na przykład w ogarnięciu tego chaosu, który mamy w głowie, jeżeli chcemy napisać opko fantasy i na przykład mamy złą orientację w przestrzeni.
936:  To zrób se mapę wcześniej, nie musisz zamieszczać mapy do opowiadania, bo ludzie cię wyśmieją, ale niech ona będzie dla ciebie, może ci pomoże się ogarnąć.
943:  Może masz świetną orientację w przestrzeni, możesz sobie wszystko zwizualizować, jesteś Andrzejem Sapkowskim i tak wtedy popełnisz błąd, jak udowodnił jeden z moich licencjuszy analizujący kartograficzne błędy w pięciu księgach wiedźmińskich Andrzeja Sapkowskiego.
954:  Niestety nie jest jeszcze to dostępne, bo nie opublikował.
957:  Krytykuję.
959:  Weronika Aleksandra pisze, że warsztat game designu na AGH trochę mnie pozostawił w takiej niepewności.
962:  Nawet nie wiedziałem, że byłaś.
964:  Czy według mnie każdy nadaje się do writingu, nawet jeżeli nie ma wrodzonych predyspozycji?
967:  Myślę, że tak.
968:  To jest właśnie ten problem, o którym zacząłem mówić.
970:  Jeżeli ktoś jest mistrzem, jeżeli ktoś już jest w branży, to zawsze będzie startował troszeczkę z innego poziomu niż typowy nauczyciel, czy nauczyciel akademicki, czy jakikolwiek szkoleniowiec, który prowadzi kurs.
980:  To znaczy będzie zakładał, że tak, chce najlepszych z najlepszych, bo chce ich do swojej firmy najczęściej.
986:  A prawda jest taka, że nauczyć pisać się potrafi absolutnie każdy, zresztą udowodnił to ChatGPT, który swoją drogą pisze całkowicie bezbłędne wypracowania.
994:  Trochę zaczynam wam spojlować odcinek.
997:  I tak, rzeczywiście był warsztat gamedesignu na AG, przepraszam, że was o tym nie informowałem, ale wiedziałem, że jeżeli poinformuję, to przyjdzie sporo osób, a i tak mieliśmy na 70 osób w sali dostępnych miejsc, 110 osób z pełnego składu, który pojawił się z samego AG, a ja się nie włączałem w promocję.
1015:  To robili wyłącznie wspaniali ludzie z koła, swoją drogą mogę wam zareklamować, to koło Mages Tea się nazywa, czyli Herbatka Maga, nie ja wymyślałem tę nazwę, okej, ale jest bardzo urocza.
1024:  Więc jeżeli chcecie, to możecie ich śledzić.
1026:  Pokażę zaraz na fejsie ich stronę, bo tak, bo są w tym momencie chyba na razie na fejsie, tylko żebym właśnie znalazł to odpowiednio.
1037:  Oczywiście, że znalazłem inną stronę.
1041:  co mnie bardzo rozbawiło jako Centrum Badań Edukacyjnych Dostępnych, więc tak, bo to jest istotnie koło naukowe, więc moi drodzy, macie dzisiaj zadanie nieliche przed sobą, mianowicie, żeby wbić na fanpage'a Majestee i wbić tutaj bardzo dużo polubień, bo na razie jest 148, uważam, że to jest skandal, to są przezdolni, przewspaniali ludzie, którzy chcą
1059:  tworzyć gry, a ściśle mówiąc, ważyć je jak herbatę we właściwy sposób.
1064:  Można sobie wyobrazić piękniejszą nazwę.
1065:  Więc tutaj, jeżeli jesteście zainteresowani ich działalnością, to jest koło ogólno-agiechowskie, więc wszyscy ludzie na wszystkich wydziałach na AG, którzy się interesują grami, mogą współpracować.
1074:  Polecam w każdym razie.
1076:  Dobre rzeczy robią ludzie.
1077:  I wcale to nie był mój pomysł.
1078:  Ja jestem raczej osobą, która oddala od siebie obowiązki, niż chce mieć ich więcej, a też jestem opiekunem, no co zrobić.
1086:  Sosza pisze, że robi prezentację o katedrze Dukaja.
1088:  Chciała się spytać, czy znam jakieś artykuły, interpretacje godne polecenia w tym temacie.
1093:  Odpowiedź na to jest bardzo prosta.
1094:  Nikt się z literaturoznawców praktycznie fantastyką nie interesuje.
1098:  Znam jedną książkę poświęconą Dukajowi.
1100:  Ona jest autorstwa Piotra Gorlińskiego-Kucika.
1103:  I zaraz sprawdzę, czy jestem w stanie Wam to odpalić i udostępnić.
1107:  Ale z tego, co widzę, już nie.
1110:  Muszę mieć tę książkę przecież.
1111:  Gorliński-Kucik.
1113:  O, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam.
1117:  Tylko teraz jak ja wam to pokażę, żeby to było widać, bo jest bardzo dziwna okładka.
1123:  Dobrze, powiedzmy, że w ten sposób.
1124:  Będziecie mieli trochę czarnych, dziwnych, na początku przynajmniej, kresek.
1130:  Czekajcie, spróbujemy to troszeczkę podwyższyć, bo to wygląda idiotycznie.
1134:  Krzysztof podwyższa scenę.
1136:  Krzysztof wciąż podwyższa scenę.
1139:  Chyba teraz będzie widoczna cała okładka.
1141:  Dziękuję.
1141:  Prawie cała jest widoczna.
1142:  Technoza uchronia science fiction proza Jacka Dukaja.
1145:  O ile wiem, to powinno być dostępne w sieci ogólnie, więc tak, to jest jedyna polska monografia twórczości Jacka Dukaja.
1152:  Jest bardzo źle, jeżeli to jest jedyna monografia twórczości Jacka Dukaja, ale...
1157:  Cóż, ja wiedziałem już Wam wiele razy, że zamiast polonistów mamy polonistów.
1161:  Piotr Gorliński-Kucik na szczęście jest tym pierwszym prawilnym polonistą, który uważa, że jeżeli jest literatura, to fajnie analizować ją w całym spektrum, a nie tylko wycinkowo.
1172:  No, więc dlatego napisał pierwszopolską monografię twórczości Dukaja, więc może to Ci się przyda, Sasza.
1180:  Prison Guard się cieszy, że mam audio z Q&A na Spotify, bo te piosenki są po prostu cudowne, ale się cieszę, bardzo mi miło.
1185:  Te playlisty staram się upgrade'ować, nawet na tej playliście, moi drodzy, z Q&A'ów, która jest swoją drogą podlinkowana cały czas pod naszymi live'ami, pojawiły się nowe utwory, na przykład pojawił się utwór Fantoresa, Dreaming in Rain, który, nawiasem mówiąc, to Fantores jest jednym z Was.
1204:  Jego muzyka powstawała w trakcie, jak mieliśmy różne live'y.
1206:  Przepiękna sprawa.
1208:  Są różne szkoły światotwórstwa, pisze jeszcze Michał Kaczor, najważniejszy podział jest między światotwórstwem miękkim a twardym.
1214:  To jest prawda, takie hardkorowe światotwórstwo to będzie wtedy, jeżeli stwierdzacie, że nie napiszecie opowiadania, zanim nie obmyślicie dokładnie geologii i tekstkoniki swojego świata, a miękkie światotwórstwo się może pojawić zupełnie przy okazji.
1225:  Takim mistrzem miękkiego światotwórstwa jest chociażby
1229:  Nil Gaiman, który potrafi w ramach nie wiem jednego opowiadania zarysować na przykład leciutko kulturę innego świata albo jego język, ale nie musi się wikłać od razu w to, co zwykle się wikła Jacek Dukaj.
1244:  Playlista Elektropląsy towarzyszy mi zapętlona od dwóch miesięcy, pisze Kostakowski, jak miło.
1250:  Jeżeli chodzi o polityczne fascynacje Jacka Dukaja, kompletnie je ignoruję, ponieważ interesuje mnie Jacek Dukaj jako światotwórca.
1258:  Natomiast oczywiście jest zawsze granica tej polityki.
1261:  Jeżeli ta polityka za bardzo zaczyna wchodzić w literaturę i pisarz za bardzo też to eksponuje, to w tym momencie się zrażam tak, jak się zraziłem do piekary.
1269:  Natomiast Jacek Dukaj jeszcze nie osiągnął tego etapu.
1272:  Balrog pisze, że właśnie wrócił z awatara.
1274:  Przepaść między warstwą techniczną a scenariuszowo tego filmu jest gigantyczna, ale podobał mi się.
1278:  Tylko niech Cameron nie pisze scenariusza.
1280:  Wiecie co?
1281:  Bardzo dużo dochodzi do mnie głosów ludzi, którzy nie oglądają na co dzień fantastyki i mówią właśnie, że Avatar im się bardzo podobał, to jest taki kino familijny.
1288:  I może tak to traktujmy.
1290:  To znaczy, że to jest kino familijne tak jak, nie wiem, dowolny Pixar.
1294:  I ja daję każdemu, kto uważa, że fabuła do Avatara 2 jest zła, challenge, żeby powiedział dokładnie to samo o Bazie Astralu.
1302:  Ponieważ fabuła Baza Astrala i fabuła Avatara 2 jest prawie dokładnie taka sama.
1309:  Z tą różnicą, że w Avatarze 2 znika armia na ekranie i to faktycznie był błąd, który powinni byli zaadresować, ale powiem wam, że przy drugim obejrzeniu zrozumiałem, dlaczego akurat to zrobiono, to znaczy Cameron bardzo chciał zdecydować na takie pokazanie kameralnej walki rodziny akurat z całym tym tałataństwem, które na nich się zwaliło.
1329:  Czy interesowałem się serią Miecz Prawdy?
1330:  Goodkind jeszcze nie, ale mam w planach zakup całości.
1334:  Czy myślałem nad tym, pyta NoName1, że przebywanie w środowisku akademickim ludzi z branży kreatywnej może złapać odklejkę od realiów większości ludzi?
1342:  To jest możliwe, ale myślę, że to jest ryzyko dla każdego kreatywa, jak to się mawia w branży, to znaczy ludzie, którzy pracują nie od 8 do 16, tylko całe życie i cały czas non-stop i mają także więcej czasu na odpoczynek, którego większość ludzi by pozazdrościła, ale mają zdecydowanie mniej czasu na taki prawdziwy odpoczynek fizyczny i psychiczny,
1362:  który ma większość ludzi w pakiecie, którzy potrafią odłożyć swoją pracę na kołek.
1366:  Wiecie, to także dotyczy nie tylko kreatywów, ale lekarzy.
1369:  Lekarz nie jest w stanie odwiesić na kołek tego, że robił przed chwilą trepanację czaszki, okej?
1374:  I na przykład pacjent mu zszedł.
1376:  No nie jest w stanie odłożyć swojej pracy na kołek.
1378:  Natomiast jest dużo takich prac, które jesteśmy w stanie odwiesić na kołek, przyszedłszy do domu, wzówszy bambosze i rozsiadłszy się w fotelu przed dowolnym filmidłem, prawda, w telewizorni.
1390:  Są ludzie, którzy tak pracują i bardzo dobrze, różni ludzie mają różne predyspozycje i kwalifikacje.
1395:  Natomiast branża kreatywna zwykle niezbyt głośno mówi o swoich problemach z tym związanych, a bardzo często eksponuje rzeczy, które są przez ludzi postrzegane jako fun, tak?
1405:  To znaczy, ojej, na przykład ktoś, kto pracuje w branży gier wideo mówi, że musi być na bieżąco z branżą i musi ogrywać gierki.
1411:  Ojej, straszne, on ma tyle pracy, musi gierki ogry... No tak, tylko problem polega na tym, że siedzi na przykład 13 godzin, crunchuje nad grą, wraca do domu, chciałby sobie pójść spać już na tym etapie, ale jeszcze będzie ogrywał jakiś tytuł, ponieważ szef mu powiedział na spotkaniu, że słuchaj, ale tutaj konkurencja nasza ma coś lepszego.
1427:  I nagle ta perspektywa o grasę w gierki jest zupełnie inna.
1431:  Więc myślę, że tak można złapać odklejkę, ale większość ludzi, których kojarzę z branży kreatywnej, raczej zdaje sobie sprawę ze swojego z jednej strony uprzywilejowania, a z drugiej strony kłopotów, jakie się sami wpakowali.
1443:  Czy jest snobizm akademicki?
1445:  No bo, moi drodzy, głównie jest snobizm akademicki, bo przypominam, że moja ulubiona pisarka, to znaczy snoblistka Olga A. Karczuk, wykładała w Studium Literacko-Artystycznym na najlepszym uniwersytecie w tym kwadrancie wszechświata, czy Uniwersytecie Jagiellońskim.
1458:  Więc ja myślę, że te sfery nie są od siebie tak odległe, ba, większość pisarzy, o których bym powiedział śmiało, że są snobami,
1464:  są ludźmi, którzy albo blisko współpracują z różnymi uczelniami, albo piszą, tak jak na przykład Stefan Hwin, coś co się złośliwie nazywa profesorenroman, czyli powieścią profesorską, którą czytają włącznie profesorowie, jego krewni i ewentualnie studenci.
1481:  Pytanie do poprzedniego jeszcze od Weroniki.
1482:  Jak przełamać się do pisania, kiedy czuje się, że wszyscy są lepsi?
1485:  Jak zawsze, moi drodzy, niszczy nas, kreatywnych ludzi, jeżeli mogę tak powiedzieć, jedna rzecz, to znaczy porównywanie się z innymi.
1492:  Nie piszecie po to, żeby być lepsi od innych.
1494:  Dlaczego w moim kursie światotwórstwa nie ma możliwości porównania się z innymi?
1499:  Dlaczego nie ma rankingu?
1500:  Dlaczego ja nie robię takiego rankingu i dlaczego nie mam żadnej ram kwalifikacji, po których bym powiedział, że ten jest lepszy od innego?
1508:  No z bardzo prostego powodu nie o to tu chodzi.
1511:  Tu chodzi o to, żeby twoje pisanie spodobało się czytelnikom.
1514:  To jest tylko tyle i aż tyle.
1516:  Chodzi o to, żeby twoja gra spodobała się graczom, żeby twój obraz spodobał się widzom
1519:  W związku z powyższym np.
1521:  patrzysz, jak to robią inni, inspirujesz się nimi, okej, w przypadku Sandersona zadziałało to, w przypadku Jacka Dukaya zadziałało to, a może w przypadku chociażby, nie wiem, nie zamykajmy się może na te takie naprawdę najbardziej wybitne przejawy literatury, w przypadku Blanki Lipińskiej zadziałało może co innego, co zadziałało w przypadku Blanki Lipińskiej, a?
1543:  A co zadziałało w przypadku Dana Browna, żeby nie przywoływać w przypadku romansu?
1547:  Może to, że Dan Brown dzieli swoją powieść na bardzo krótkie rozdziały, które czasem mają po pół strony i przyspieszają nam lekturę i sprawiają, że mamy wrażenie, że mkniemy przez fabułę.
1557:  Może to zadziałało?
1558:  I wiecie, jeżeli pójdziemy w takie jakościowe stosunki, że powiemy, że
1564:  Kto by tam czytał kody Leonarda da Vinci?
1567:  To jest takie podłe, to jest taka kultura niska.
1572:  Począć tam Hemingwaya.
1573:  W takiej sytuacji jest się na prostej drodze do bycia idiotą, który zamyka się na część kultury i nigdy nie sprawi, że pisarstwo Hemingwaya, które niewątpliwie przekazuje pewne wartości, będzie na przykład ciekawsze, lepiej napisane, żwawiej, żywiej.
1588:  O to chodzi w sztuce, żeby było coraz lepiej, a nie żeby mieć skończony zestaw ludzi, którzy byli najwybitniejsi na świecie i my, oj my biedni, gdzież my do tego, do stóp tego parnasu przystąpimy, no może jak będziemy mieli 80 lat.
1605:  Przeczytamy już wszystkich i wszystko, cenią nas dobrze, zdobędziemy 20 dni bez wartościowych dyplomów, może wtedy się zdecydujemy na debiut.
1614:  No nie, prawda?
