🔴 Szkoła jest jak labirynt z napisem "Zakaz błądzenia" | LIVE #13
🔗 https://www.youtube.com/watch?v=CEl3WAGz2sg

91:  Muzyka
293:  Pyta Sonia.
294:  Myślę, że tak.
294:  To zależy od tego, do czego my sami ją wykorzystamy, bo to jest tylko narzędzie.
300:  Jak to bywa z narzędziami?
302:  Wszystko zależy od tego, jaką my mamy inwencję i do czego nagniemy to narzędzie.
306:  Ja na przykład nagiąłem narzędzie do organizacji projektów do tego, żeby w jednym miejscu mógł dzielić się ze swoimi studentami, dyplomatami, wszystkimi materiałami do prac dyplomowych.
316:  Czyli na przykład mają tam linki do mojej chmury, w której mam swoje PDF-y z zakresu wszystkich dziedzin nauki, które nam są pomocne.
322:  Albo mam instrukcje dotyczące tego, jak robić niektóre rzeczy w programach,
326:  Tych, które używamy.
328:  Trello, Citavi, Word.
329:  Mam też materiały, wzorniki zgromadzone tam i również w Trello studenci przysyłają mi fragmenty prac dyplomowych, dzięki czemu nie musimy używać maila, bo maile są archaiczne.
338:  Mam nadzieję w ogóle, że muzyka jest dobrze, bo tym razem postarałem się ją ściszyć maksymalnie.
344:  Felicia nadal się nie może nadziwić pięknemu tłu.
347:  To jest wszystko zasługa niepraktycznego kartografa, moi kochani.
350:  Jeszcze raz polecam jego pracownię kartografii niepraktycznej.
353:  Może nawet mi się uda wnieść na nią na fejsie i Wam pokazać, bo nigdy jeszcze niepraktycznego kartografa nie polecałem Wam.
362:  A tymczasem bardzo dziękuję Felipe za trybut.
365:  Felipe, przepraszam, Filip Skowronek pisze, jamniki są uśmiechami wszechświata, niech będzie podpalone na wiki i ku wspaczeń Filipie.
372:  Bardzo Ci dziękuję za trybut.
373:  Przepraszam, że Cię pomyliłem z innym Filipem.
376:  Jest dużo Filipów.
378:  Kartografia niepraktyczna.
380:  Mam mojej mili.
381:  Mam nadzieję, że mi się uda to Wam niezwłocznie i szybko pokazać.
385:  To znaczy, o, to jest dokładnie to, o czym wspominam.
388:  Kartografia niepraktyczna jest bardzo niewiele polubień, moi kochani.
393:  5,4 tysiąca.
394:  Myślę, że możemy dobić do więcej.
395:  Tutaj znajdziecie niepraktycznego kartografa, który dzieli się swoją sztuką kartograficzną i tak, to są wszystko rzeczy, które ten człowiek robi ręcznie, moi drodzy, ręcznie.
406:  Dziubdzia przyrządami starymi kartograficznymi, te mapy i to, co widzicie tutaj, zostało również ręczną techniką wykonane i potem zeskanowane, więc duże propsy.
417:  jakie mam refleksje po wczorajszym graniu, Detroit Become Human wywiera na mnie niesamowity nacisk taki emocjonalny, piętno emocjonalne, że chciałoby się rzec i mam wrażenie, że mówienie o tym, że ta gra to jest po prostu taki film, derogatywne oczywiście, czyli negatywne, jest dużą ujmą, ponieważ to jest po prostu gatunek filmu interaktywnego, gatunek gry, w którym moim zdaniem David Cage osiągnął maestrię.
442:  Tam wypadałoby pewne rzeczy popoprawiać, zwłaszcza jeżeli chodzi o
446:  różnego rodzaju quick time eventy i elementy zręcznościowe, ale poza tym coś wspaniałego, niesamowite doświadczenie emocjonalne.
454:  Agnieszka pisze, że zderzyła się ostatnio z betonem nauczycielskim, haven't we all, gdy próbowała wdrożyć zmianę systemu oceniania, ale kropla drąży skałę i to jest najważniejsze, żeby nie poddawać się
466:  W tym środowisku i nie tylko środowisku nauczycielskim, ale także w środowisku szkolnictwa wyższego największym naszym wrogiem, wbrew pozorom, nie jest sam system, tylko ta inercja, ten opór, bierność ludzi, którzy uważają, że nie, nie da się z systemem nic zrobić, więc niech będzie tak, jak zawsze było, bo tak się sprawdzało, więc po co mamy to zmieniać?
487:  Więc to jest największy problem.
490:  Tak mi się wydaje przynajmniej.
494:  Sylwiusz pisze, że czytała właśnie książkę, jak przyszło jej powiadomienie.
496:  Teraz chce jednocześnie czytać i oglądać.
498:  Tak trzeba robić, moi drodzy.
499:  Ja sobie na przykład teraz czytam spokojnie Wygnaną Królową Cindy Williams Chiny.
503:  To jest saga Siedem Królestw.
506:  I też przerwałem, żeby się z wami spotkać.
509:  Niesłyszalna jest muzyka.
510:  To jest zasmucające.
513:  Troszeczkę przygłośnie w takim razie.
516:  Czy lubię roglajki?
517:  Rzadko gram w roglajki.
518:  Rzadko gram.
520:  Truskawka pisze, że ma duży problem, powinna przemalować przedpokój, ale mebluje też dom dla mojej simki, a tu jeszcze Q&A.
527:  To wymaga multitaskingu.
528:  Multitasking jest trudny, jeżeli trzeba łączyć ze sobą dwa lub więcej światów.
532:  Zabawmy się pisze, że jest wdzięczny za to, co robię.
535:  W okresie nauki czuł się jak maszynka do zapamiętywania niewolny człowiek.
539:  Po pierwsze, dziękuję Ci.
540:  Po drugie, tak, to jest kłopot.
541:  Po trzecie, ten kłopot się nie kończy.
544:  Ja też bardzo często nawet w moim bardzo cieplarnianym środowisku akademickim mam wrażenie, że oczekuję się czasem od ludzi tego, że będą maszynką do wypełniania wniosków, druczków, grantów i tak dalej i oporuję przeciwko temu, jak mogę.
558:  Najważniejsze jest to, żeby być świadomym własnej wartości.
561:  Ja wiem, że to strasznie źle brzmi, ale takie wewnętrzne poczucie własnej wartości chyba najlepiej kształtować sobie
569:  w ten sposób, że zastanawiacie się za każdym razem, jak otaczają was ludzie i wam doradzają różne rzeczy, są wujkami i ciociami dobrymi radami.
577:  Zastanówcie się, jaka jest ich intencja.
579:  Myślcie troszeczkę tak jak w Petyr Baelish z gry o tron, czyli Littlefinger i zastanawiajcie się, co ludzie chcą uzyskać przez te wszystkie swoje rady i dobre rady zwłaszcza i organizowanie wam życia.
590:  Jeżeli macie poczucie, że jest to robione w dobrej woli, to wszystko w porządku, ale zwykle nie jest.
597:  Witamy Agę wieczorek, gronie trybutariuszy.
598:  Dziękuję Ci za wsparcie kanału serdecznie.
600:  Czy będzie dziś czytanie?
601:  Zawsze się staram coś Wam przeczytać.
603:  Skaler, dziękuję Ci za wsparcie od 12 miesięcy.
606:  Skaler pozdrawia, szykując się do rozpoczęcia magisterki.
609:  To jeżeli mogę coś polecić, miej jeden dokument.
613:  I w tym jednym dokumencie gromadź sobie wszystkie cytaty i rzeczy, które Cię inspirują.
617:  Graficy tak pracują, że mają moodboard, nie?
620:  I moodboard polega na tym, że zbieramy tam różnego rodzaju rewki, materiały referencyjne.
625:  To mogą być obrazy, to mogą być grafiki z Google'a, to mogą być grafiki innych artystów.
631:  i na podstawie tego zaczynają tworzyć swój własny utwór, swoje własne dzieło sztuki.
636:  Dokładnie tak samo można pracować nad dużymi tekstami naukowymi, czyli pracami dyplomowymi też.
641:  Macie jeden dokument i zbieracie w nim wszystkie materiały i on Wam tak ładnie puchnie.
645:  W ten sposób możemy psychologicznie się oszukać, żeby nie mieć tego efektu pustej strony, że otwierasz siódmy miesiąc, już ten sam plik, w którym ma być albo duży esej, albo praca dyplomowa i on jest pusty.
656:  I napisanie pierwszego zdania jest wtedy tytaniczną pracą, a jak zerknie się na cytaty, zerknie się na materiały, na jakieś przemyślenia luźne, które sobie wrzuciliśmy do tego dokumentu i nagle się zobaczy, o, tego jest 20 stron, to zupełnie mamy inny start.
670:  To o to chodzi właśnie, żeby ułatwić sobie to wybicie się w górę.
674:  Ja w ten sposób pisałem książki pięciusetstronicowe, bo tak, te, które wyszły drukiem, to jest skrót pewien i udało się jakoś.
682:  To dzisiaj nie wiem jak, bo teraz mam o wiele większe problemy z pisaniem.
687:  Dziękuję Agatce Sikorskiej za wsparcie kanału i za dołączenie do grona Trybutariuszy, a Dawidowi Trelli dziękuję serdecznie za trybut.
694:  Polpoliko pisze, że szkoła wraca, więc może temat dla każdego coś przykrego?
698:  Może.
698:  Czy słyszałem, co mówią nauczyciele dla wolności?
702:  Nie słyszałem, co mówią nauczyciele dla wolności, ale obczaję temat.
704:  Możesz, jeżeli masz taki czas oczywiście, wrzucić w Holistycznej Agencji Eskapistycznej.
709:  Link macie w opisie tradycyjnie, w zakładce edukacja i mnie wywołać.
712:  albo w komentarzach do live'ów.
714:  No One pyta o rady dla osoby, która ma być przewodniczącym organizacji studenckiej ma skłonności introwertyczne.
720:  Zorganizuj sobie w taki sposób pracę w zespole, żeby mieć ludzi, którym oddasz część swojej, cudzysłów, zamknąć władzy, czy część swoich plenipotencji i obowiązków.
731:  To jest sposób, który ja wykorzystywałem w zarządzaniu dużymi zespołami, a ja z jednej strony jestem introwertyczny, a z drugiej strony
739:  A mnie wyparzono gębę, więc wolałem zdecydowanie, żeby część osób przejmowała ode mnie zwłaszcza dyscyplinowanie zespołu, bo wiedziałem jak to się skończy, jak Krzysztof wejdzie, powie innuce, czyli w skrócie parę słów gorzkich i ludzie od razu się obrażą, bo odbiorą to niesamowicie personalnie i nie dziwię się, ponieważ ja jak na piśmie, kto czytał mnie ten wie, brzmię bardzo oschle i...
762:  Apodyktycznie.
763:  Natomiast jeżeli mówię, to nadrabiam większość z tych apodyktycznych uwag mimiką i jakoś to przechodzi.
769:  Ale znowuż, jak jestem na zebraniach i spotkaniach, to głównie się nie odzywam, bo tego nie lubię, więc jedyne, co mogłem robić, to delegować obowiązki.
776:  Oczywiście to nie chodzi o to, żeby zrzucić na ludzi nagle mnóstwo, żebyś ty po prostu siedział sobie i miał synekurę, bo łacinie synekura to beztrosk, tak?
783:  Czyli robisz...
785:  Zajmujesz stanowisko, pobierasz za to jakieś apanarze lub nie, albo po prostu robisz to dla fejmu i nic więcej.
791:  Nie, to chodzi o to po prostu, żeby rzeczy takie drobne móc oddelegować w taki sposób, żeby ta odpowiedzialność za zespół się troszeczkę bardziej rozkładała.
799:  Trochę tak z siłami, które się mogą rozkładać.
801:  Zamiast robić jedną podporę, można zrobić trzy.
805:  Zetsubu sama pyta, to jest ważne pytanie, jak twierdzi, gardzę moją pracą tak jak nigdy, nie myślałem, że będę czymś gardzić.
811:  Chciałbym się zająć digital artem, ale nie mogę odejść z pracy z uwagi na kwestie finansowe.
815:  Jakieś rady, gdzie zacząć i coś zrobić?
818:  Jeżeli chodzi o digital art, potrzebujesz portfolio?
820:  I budowanie sobie portfolio to jest trudny proces, ale generalnie sprowadza się do tego, że musisz przede wszystkim pokonać blokadę psychiczną, myślę.
828:  Blokada psychiczna jest taka, że o, nie będę tego wrzucał, bo to nie jest dzieło sztuki.
832:  Po prostu wrzucasz na bieżąco, raportujesz sprawę, zdajesz swój postęp.
836:  i wrzucasz to na jakiegoś DeviantArta albo raczej na ArtStation, bo ArtStation przeglądają HR-owcy i rozbudowujesz sobie te bazy.
843:  Jak czujesz, że twój skill jest już wyższy, usuwasz starsze prace, na przykład te, z których nie jesteś dumny.
848:  Dbasz o to, żeby to była taka wizytówka.
850:  I to jest jedyna rada, którą mogę dać sensowna, bo w ten sposób również sam się kształcisz, sam się douczasz i dbasz o samorozwój, a dbanie o samorozwój i swój plan B to jest dobry sposób na to, żeby przetrwać w najbardziej nawet toksycznym środowisku, co zrobiłem osobiście, bo gdybym się koncentrował na nauce literatury i historii literatury, to nie byłbym tu, gdzie jestem i na pewno bym się nie zajmował grami wideo i na pewno bym nie streamował i na pewno bym nie miał skilla graficznego i wielu innych rzeczy, które mi mega pomagają w YouTubie.
880:  Czy będzie dzisiaj piróg albo nie ma złota w szarych góra?
882:  Zapomniałem, że wam obiecałem, że będzie fragment piroga.
884:  Możemy sobie fragment piroga przeczytać.
885:  Mam nadzieję, że go znajdę.
887:  Mam w jakiejś... Tak, mam, widzę, że w jakiejś strasznie, strasznie starej wersji to jest, ale sobie przeczytamy w takim razie.
894:  Albo opowiadanie.
894:  Zobaczymy, co zwycięży.
895:  Zrobimy sobie jakąś małą ankietkę.
898:  Darkest Dungeon nie był ogrywany.
899:  Ale mnie pytacie zawsze o Darkest Dungeon.
901:  Wielkie nieba.
905:  Jaki profesor mnie najbardziej wkurzył?
907:  Tak w ogóle, ogólnie?
908:  Ho, ho.
911:  Ale trudne pytanie.
915:  Bardzo trudne pytanie.
917:  Nie da się, bo miałem całą listę.
920:  To jest lista na kilkaset pozycji, więc ciężko mi byłoby wymienić wszystkich.
925:  Generalnie denerwowali mnie zawsze ludzie, którzy byli głupi.
928:  I teraz wyjaśnię, co mam na myśli, mówiąc głupi.
931:  Głupiec to nie jest człowiek, który nie ma wiedzy.
934:  Nie ma nic godnego pogardy w tym, że ktoś nie ma wiedzy, ponieważ ten, kto nie ma wiedzy, jest szczęśliwy, gdyż może się zawsze czegoś douczyć.
942:  Ja nigdy nie używam tego określenia derogatywnie, ale głupiec to jest ten, kto
948:  myśli, że wie wszystko, a tak naprawdę nie wie.
952:  I to jest o wiele bardziej niebezpieczne od człowieka, który nie wie, bo człowiek, który nie wie, ma często tego świadomość i kompleksy z tym związane i bardzo często sam siebie dołuje.
960:  Nie trzeba go dołować bardziej, w Polsce zwłaszcza.
963:  Natomiast głupiec to nie jest człowiek, który czegoś nie wie.
965:  To jest człowiek, który myśli, że zjadł wszystkie rozumy i najczęściej pogardza innymi
970:  przy każdej możliwej okazji jest nieznośny.
974:  Więc z takimi ludźmi się stykałem bardzo często i oczywiście domyślacie się, że to głupstwo u nich i głupota wychodziło w odniesieniu do rzeczy, na których się nie znali.
983:  Fantastyki, gier wideo, więc wiele razy mi się zdarzało przyłapywać takich ludzi publicznie na błędach i najlabawniejsze jest to, że oni nawet to nie zauważali, co było mega frustrujące.
993:  O, straszne.
994:  Witamy Krzysztofa Wątorka w gronie Trybutariuszy.
996:  Dziękuję Ci za wsparcie raz jeszcze.
999:  I Michała witamy także w naszym gronie.
1002:  Czy znam jakieś inne języki niż polski, niż angielski?
1005:  Pyta Kinga.
1006:  Uczyłem się kiedyś niemieckiego, ale uczyłem się metodą polskiej szkoły, to znaczy wszystko zapomniałem, ponieważ było uczenie się słówek, to znaczy mieliśmy jakiś jeden dzień i mieliśmy...
1017:  Wieczór, nerwowo, czegoś, czegokolwiek, nadgarstek, dłoń, policzek, goleń, tak?
1023:  I wszystkie odpowiedniki do tego były.
1026:  Przeczytam wam losowe słowa z jednej strony.
1030:  To jest metoda na to, żeby się nigdy nie nauczyć języka.
1032:  Jeżeli zastanawiacie się nad tym dlaczego,
1035:  Wróćcie pamięcią do tego, jak uczycie się języka polskiego, ale nie w szkole, tylko wcześniej.
1041:  To nie jest tak, że rodzic przychodzi i mówi wam, dobrze, to dzisiaj będziemy poznawać wszystkie określenia na ogrodzenia.
1048:  Płot, parkan, szlaban i lecimy dalej.
1052:  W ten sposób człowiek się nie uczy.
1054:  Człowiek się naucza przez...
1056:  immersję w rzeczywistości, przez zanurzenie w rzeczywistości.
1060:  I dlatego ja przez to, że byłem uczony w sposób skrajnie nieintuicyjny, nigdy nie byłem w stanie się nauczyć żadnego języka, mam bardzo złą pamięć.
1068:  Więc ta metoda słówek i powtarzania sobie fiszek i tak dalej jest dla ludzi, którzy mają świetną pamięć, ale prędzej czy później dochodzi do sytuacji, w której są za granicą chociażby i zamiast mówić z drugą osobą, przypominają sobie fiszkę.
1082:  I to jest pewna pułapka, w którą można wpaść.
1085:  Więc nie, nie znam żadnych języków poza polskim i angielskim i jak widać świetnie sobie radzę na stanowisku akademickim, więc nie jest to prawda, że trzeba znać siedem języków, z czego oczywiście francuski, niemiecki, angielski i tak, żeby tłumaczyć symultanicznie jeszcze łacinę i grek.
1100:  No łacinę znam, ale na tyle, na ile powiedzmy jest to konieczne w zakresie etymologii, ale to nie jest tak, że umiem mówić po łacinie.
1107:  Znam też fragmenty języka smoczego ze Skyrimu, ale to mi się przydało tylko raz, jak składałem przysięgę doktorską
1117:  To nie jest prawda istota żyjąca, że nienawidzę Connora.
1119:  Connor to jest bohater Detroit Becomes Human.
1121:  On po prostu zbyt często umiera.
1123:  Matthew pisze, że jedzie pociągiem do Krakowa i live jest idealnym tłem tak długo, jak długo masz internet, ale bardzo się cieszę.
1132:  Najlepszy numer, jaki zrobiłem nauczycielowi.
1135:  Ja wkręciłem babce od biologii, że lecimy na wycieczkę do USA i szukamy drugiego opiekuna.
1139:  Pięknie wygłupiała się przed naszym wykładowcą.
1141:  Chyba moja pamięć nie służy mi aż tak dobrze, żebym był w stanie przywołać coś takiego, ale pamiętam na, ja niestety nie mogłem się zwolnić, lekcji religii.
1152:  Mieliśmy taką sytuację, tak zbliżę się dla każdego coś przykro od religii, ale czekam na dobry pretekst.
1158:  I pamiętam, że katechetka, która swego drogu tak się na mnie obraziła i tak to pamiętała, że jak wróciłem do szkoły na praktyki pedagogiczne, to udała, że mnie nie zna.
1170:  Jak coś powiedziałem, takiego jak ja, sofistycznego, doszukującego się dziury w całym i tak dalej, powiedziała w niesamowicie wysokim diapazonie.
1178:  Ona się umiała wbić na jakiś nieprawdopodobny sopran.
1181:  Kaszysztof, ty robisz z nas wszystkich kretynów.
1185:  A ja wtedy powiedziałem, na złodzieju czapka gore.
1188:  I bardzo byłem z siebie wtedy dumny, bo to był taki akt sprzeciwu i oporu, swoją drogą.
1192:  Nie wiem, dlaczego mieliśmy lekcje religii w stołówce.
1194:  Do dzisiaj tego nie jestem w stanie zrozumieć.
1196:  Ale ta babka generalnie nie miała wyczucia pedagogicznego.
1199:  Kiedyś mojemu serdecznemu koledze, który swoją drogą teraz jest doktorem w Australii, pracuje nad buddhologią, jeśli mnie pamięć nie myli, więc jest religioznawcą, co jest bardzo zabawne w tym kontekście, powiedziała mu, jak jesteś taki mądry, Szymon, to
1214:  poprowadź lekcję sam".
1216:  I Szymon powiedział, nie ma problemu.
1218:  I poprowadził lekcję na temat ateizmu.
1221:  Było przepiękne absolutnie, więc tak, tego rodzaju nowoczesne techniki pedagogiczne nigdy nie działają.
1227:  Merto, dziękuję Ci serdecznie za trybut.
1229:  Tyle o Tobie gadałem, mojemu facetowi pisze Merta, że sprawdził kanał i teraz nie może przestać oglądać.
1233:  Ojej!
1234:  Ja oglądam vlogi Q&A, a on głównie streamy z gier, ale Detroit oglądamy razem, wczoraj było super.
1237:  Bardzo się cieszę, że ta przestrzeń w Detroit Become Human połączyła, mam wrażenie, tych, którzy przychodzili na live'y i tych, którzy śledzili dotąd gry.
1245:  To jest też dla mnie sygnał, jakie dla Was gry dobierać następnym razem.
1248:  Dziękuję Ci jeszcze raz serdecznie za trybut i obczajcie kanał Merty, jeżeli jesteście zainteresowani Simsami, nawiasem mówiąc.
1258:  Czy słyszałem o grze Metal Gear Rising Revengeance?
1260:  – pyta Krzysztof.
1261:  Tak, słyszałem, ale nie grałem.
1264:  Ol Hul, jeżeli dobrze się czytam, pyta, jak zapanować nad stresem odczuwanym na lekcjach polskiego z rygorystyczną nieakceptującą niektórych odpowiedzi dużo wymagającą polonistką.
1277:  I mój sposób był taki, że czytałem sporo filozofii i później starałem się zagiąć nauczyciela na różnych tak zwanych kontekstach.
1285:  Teraz na maturach są bardzo lubiane konteksty, w związku z tym zgłaszałem się za każdym razem do odpowiedzi, niezależnie od tego, czy to miało sens czy nie, i wrzucałem jakiś kontekst właśnie
1294:  I w którymś momencie doszedłem do momentu, w którym nauczyciele byli święcie przekonani, że Krzysztof wie wszystko i dali mi święty spokój.
1301:  No potem przechodziło oczywiście do fakt checkingu na etapie matury próbnej, wtedy jest ta moja słynna historia, kiedy dostałem i tak 20%, moi rodzice zostali wezwani do szkoły, poinformowani, że syn nie zda matury, moja mama na to odpowiedziała... I co z tego?
1316:  To znakomisyjnie, nie?
1318:  A później wróciła do domu i powiedziała, synu, olimpiada, nie masz wyjścia, bo cię zniszczą inaczej.
1324:  Więc sposobem na stres jest uświadomienie sobie, że człowiek już poważnie mówiąc, zupełnie, z którym masz do czynienia...
1333:  znowu ma takie, a nie inne intencje i postarać się walczyć z nim w białych rękawiczkach, ale w taki sposób, żeby pokazać, że masz za sobą pewien bagaż i żeby cię zostawili w świętym spokoju, bo o to głównie chodzi, żeby dali ci nam święty spokój.
1350:  To jest jedna z metod, które przynajmniej ja używałem, więc jeżeli cię podobne rzeczy kręcą, to możesz spróbować, a jak nie, to będziemy myśleć inaczej.
1358:  Czy mogę polecić książki, gdzie jest fajnie opisana magia, albo wokół niej jest bardziej szczegółowy lore?
1363:  Wydaje mi się, że system magiczny naprawdę to jest bardzo paradoksalne, ale dobrze opisała Trudy Canavan.
1371:  Intuicyjny sposób i bardzo logiczny zarazem w Gildii Magów.
1375:  Natomiast jeżeli chcecie coś bardziej rozbudowanego i ambitnego...
1379:  w założeniach, no to oczywiście Brandon Sanderson i Allomancja w Mgły Zrodzonym, albo Malazan, Malazańska Księga Poległych.
1387:  Tam system magiczny jest bardzo tajemniczy, jestem na poziomie drugiego tomu, niestety chciałem przerwać, bo jest mnóstwo rzeczy do zrobienia, ale...
1394:  Bardzo mi się podobał system, w którym magowie muszą sięgać do swego rodzaju groty, czyli takiego miejsca, powiedzmy, uroczysko, tak jak to jest u Roberta Wegnera, z którego pobierają moc i w którym też mogą się przenosić w inne miejsca.
1407:  Nie wiem dokładnie jeszcze, jak to funkcjonuje, bo musiałbym doczytać resztę, ale na pewno jest to bardzo interesujący pomysł.
1413:  Więc myślę, że takie trzy przykłady z brzegu mogę przywołać.
1416:  Jeszcze bardzo często magia jest powiązana z
1419:  polem metafizycznym i z interwencjami bogów.
1422:  No więc to macie w przypadku chociażby Tada Williamsa i fenomenalnej moim zdaniem Marchi Cienia.
1428:  Bardzo lubię ten cykl, zresztą to jest jeden z najbardziej imersywnych, z jakim miałem kiedykolwiek do czynienia.
1435:  I witam w gronie trybutariuszy jeszcze, ale mam zaległości, Remigiusza Boruszewskiego i bardzo serdecznie dziękuję Arymanowi za trybut.
1443:  Jak piszę kolokwia dla studentów, nie robię kolokwiów.
1447:  Więc proste.
1448:  Jeżeli chodzi o egzaminy natomiast, to pytania są problemowe.
1452:  Takim przykładem tematu, teraz go spalę, ale nie, znaczy nie spalę, bo to jest i tak temat bardzo otwarty i problem otwarty, więc ostatnio pomyślałem sobie, że w tym roku na egzaminie będzie taki temat, to znaczy zaprojektowanie interfejsu diegetycznego, ale dla świata fantasy.
1467:  Dla tych z Was, którzy nie wiedzą, czym jest interfejs diegetyczny, to szybko Wam pokażę.
1475:  Mam nadzieję, że mi się uda znaleźć dobrą referencję i chyba tak.
1479:  Przede wszystkim chciałbym, żeby to było dla Was odpowiednio dobrej jakości.
1486:  To znaczy jest gra Dead Space, w której macie typ interfejsu diegetycznego.
1490:  Diegetyczny oznacza będący wewnątrz świata.
1494:  I teraz co to znaczy, że coś jest wewnątrz świata?
1495:  To znaczy, że jest zgodne z jego realiami, ale nie tylko.
1498:  Znaczy, że też jest częścią tej rzeczywistości.
1500:  No przepraszam Was za jakość, ale to jest najlepsze, co mogę Wam pokazać.
1504:  Tu się Wam wyświetla to, co widzi nasz bohater, prawda?
1508:  To nie jest tak, że to jest jakaś nakładka fizyczna.
1511:  w świecie gry, tylko to jest jego hologram, który on sobie wyświetla.
1515:  Mało tego, w Dead Space jest też tak, że znacznik liczby nabojów wyświetla się nam na nadgarstku.
1521:  Nie jest częścią interfejsu, tak byśmy go normalnie rozumieli, ekranowego.
1526:  No ale wiecie, to jest dlatego realizowalne w świecie science fiction, że ten świat jest futurystyczny, więc są w nim interfejsy.
1534:  A teraz jak coś takiego zrobić w świecie, w którym nie ma takiej technologii?
1537:  Znaczy, w świecie fantasy.
1538:  I macie przykład, te pytania, które, no, przede wszystkim wymaga od Was wiedzy na temat tego, jak działa interfejs diegetyczny, a to się wie z moich zajęć.
1547:  Dwa, musicie pomyśleć nad tym, w jaki sposób odróżnić od siebie setting fantastyczny od futurystycznego.
1553:  I trzy, zaproponować praktyczne rozwiązanie.
1556:  Moim zdaniem tego rodzaju pytania
1557:  są o tyle dobre, że w sytuacji, w której umożliwiacie korzystanie z notatek, sprawdzacie faktycznie, czy ktoś coś rozumie, a nie odpytujecie z durnej teorii.
1567:  Licznik zdrowia na plecach, absolutnie tak.
1569:  Te wszystkie elementy w Dead Space'ie są absolutnie unikatowe i to jest taki sztandarowy przykład interfejsu diegetycznego.
1577:  Obrażenia widoczne na postaciach, tak, tak, tak, albo jak macie w GTA chociażby niszczający samochód i widzicie po tym, po zniszczeniach, jeżeli dużo gracie w grę, że okej, to nie muszę teraz patrzeć na pasek zniszczenia, bo go nie ma, ale wiem, że muszę zaprowadzić samochód do jakiejś naprawy.
1594:  To samo w...
1595:  grach typu, ja wiem, World of Warships, widzicie, że statek płonie i jeżeli długo gracie w World of Warships, nie musicie patrzeć, jaki jest wskaźnik zdrowia, bo już wiecie, że prawdopodobnie następna torpeda go zatopi.
1605:  To się nazywa fachowo semeion, czyli znacznik.
1608:  Jest zresztą duża klasyfikacja tego, jeżeli jesteście tym zainteresowani, w książce Piotra Kubińskiego, gry wideo Zarys Poetyki.
1616:  Pomysł na aktywizm, który mógłby powiem dzieciom mobbingowanym w szkole.
1619:  Wiesz co, Sebadzik, nie mam pomysłu na aktywizm, ale mam pomysł na to, żeby wam podrzucić kogoś, kto robi tego rodzaju aktywizm.
1627:  I teraz oczywiście, jak zawsze jest tak, że zapomniałem, jak się nazywa ta inicjatywa i po prostu mnie zabiją.
1634:  Ale może sobie przypomnę za moment.
1636:  Mianowicie są takie aktywistki z Bydgoszczy, które robią tego rodzaju performanse chociażby.
1640:  Ostatnio był taki performance zrobiony w Warszawie i myślę, że
1645:  Im bardziej jest to zrobione takim językiem, który zostanie zrozumiany przez wszystkich, tym lepiej.
1652:  Mam nadzieję, że mam nadzieję, że sobie przypomnę, bo miałem zresztą już pokazać wam parę razy ten konkretny aktywizm jako przykład tego, co można zrobić dobrze, no ale właśnie, moja pamięć wspaniała.
1664:  Stowarzyszenie Umarłych Statutów też to dobrze robi tak w swoją drogą.
1667:  Bardzo się cieszę, że znacie.
1673:  Coś ty zrobił, pyta Kinga.
1675:  Pytanie egzaminacyjne, które sprawia, że trzeba myśleć.
1679:  Radio, dzięki za wsparcie od dwóch miesięcy.
