🔴 W debatach rozmieniamy poglądy na drobne | LIVE #20
🔗 https://www.youtube.com/watch?v=GbgWJQ-2G3c

141:  Dzięki za oglądanie!
421:  Jest przygotowany bowiem na dzisiaj specjalnie film na kanale, w którym nie obejrzałem go jeszcze, więc będziecie mieli moją reakcję.
429:  Pojawia się kot, więc nie dość, że będą jamniki, to jeszcze będzie kot.
433:  Nikt już nie będzie mógł nic powiedzieć na temat tego, że tutaj króluje wyłącznie jedna rasa zwierząt.
439:  Co do jamników, Niega pisze, że przypomniał sobie na wycieczkę w Talinie, że zrobił zdjęcie z ławeczką wyglądającą jak jamnik.
444:  O, właśnie, takie ławeczki powinny być wszędzie, moi drodzy, byłoby tak pięknie.
448:  Tak jest, moi drodzy, jest Kitkun na kanale Lulu & Friends, jest coraz więcej przyjaciół wśród Lulu i Koko, które są jamnikami.
455:  Czy można poprosić YouTube'a, żeby zamiast przycisku wysłali jamnika jako przycisk?
459:  Jeżeli chodzi o customowe przyciski YouTube'owe, jest to możliwe, moi drodzy, na 100 milionów subskrypcji.
465:  Z tego co pamiętam, PewDiePie miał taką sytuację, że jako pierwszy osiągnął taką wartość i mógł sobie zażyczyć, w jakim kształcie chce mieć rzeczony przycisk.
474:  Tych kształtów trochę jest dostępnych.
476:  Z tego co pamiętam, każdy YouTuber, który osiągał taką absurdalną liczbę na świecie, to kontaktowali się z nim z działu YouTube'a i otrzymywał to, co mu się żywnie podobało.
485:  I oczywiście marnowali strasznie te okazje.
488:  Ktoś na przykład zażyczył sobie
491:  piłkę nożną na postumencie.
494:  Jezus Maria, jak można tak zmarnować okazję, że piłkę chcieli?
501:  Wiesz co, myślę, że...
515:  Próbuję się jakoś moderować społeczność i próbować przeciwdziałać takim zachowaniom, ale dla mnie sam system rankingowy i tabel rankingowy w grach, nie wiem, czy się ze mną zgodzicie na czatach, ale uważam, że on jest po prostu nerwogenny.
528:  To znaczy, jasne, on może motywować do takiej konkurencji czysto sportowej i dla niej bym to zachował.
533:  To znaczy, jeżeli mamy e-sport w CSGO, czy w StarCraft, czy gdziekolwiek indziej, no to musi być ladder.
538:  To jest oczywista sprawa, jeśli ktoś trenuje
541:  to powinien mieć taką możliwość, żeby się zestawić z innymi.
544:  Natomiast jeżeli ktoś nie ma aspiracji sportowych, to absolutnie jest mu to na grzyba potrzebne.
549:  Ja na przykład ze swojej strony powiem, że przez to unikam w ogóle gier multiplayerowych, to znaczy ja się tym brzydzę, nie znoszę takiej atmosfery na czacie, że ktoś tam mnie wyzywa od noobów albo ja się denerwuję i inne osoby wyzywam od noobów, bo się...
562:  Irytuje faktem, że ja znam grę dobrze, a ktoś na przykład akurat w mojej drużynie pechował.
566:  Nie, a gram przeciwko drużynie, w której wszyscy znają Józefa i wiedzą w jaki sposób się zachować i co robić.
571:  To irytuje, w naturalny sposób irytuje i wyładowujemy swoją złość na paru pikselach, a tak za tymi paroma pikselami jest żywy człowiek.
580:  I dlatego tworzą się tego rodzaju sytuacje toksyczne i ktoś, kto ma słabą odporność psychiczną może się tym przejmować, a ja z kolei mam taką sytuację, że moja praca wyjściowo jest tak stresująca, że naprawdę nie potrzebuję jeszcze się stresować w grach.
594:  No chyba, że to jest właśnie taki stres masochistyczny, taki dobry.
599:  w Dark Souls czy innych Souls-like'ach, to jest co innego, bo w ten sposób się denerwuje na garść pikseli, za którą nie stoi żywy człowiek, ponieważ umówmy się, mianowicie, no Hidetaka Miyazaki nie jest żywym człowiekiem, jest androidem, wszyscy o tym wiemy, żywy człowiek nigdy w życiu nie projektowałby takich gier.
616:  O MMO było spoko, ale w MMO moim zdaniem trzeba mieć chwacką drużynę dobrych znajomych.
622:  Przed wyruszeniem w podróż należy zebrać drużynę, a nie przed wyruszeniem w podróż należy zalogować się na serwer i liczyć, że dopasują do was gromadę ludzi, która jest anonimowa i będzie waszą drużyną.
632:  jakieś rady przed próbnym egzaminem ósmoklasisty.
634:  I rada ogólna, Piotrze, jest dokładnie taka sama, jak dla maturzystów mam, to znaczy, żeby dzień wcześniej zrobić sobie fajrand.
639:  Nikt mnie nie słucha, jeżeli chodzi o tę radę, ale ci ludzie, którzy mnie posłuchali, mówili, że przynajmniej jedno, to znaczy przyszli wypoczęci, natlenieni, naenergetyzowani,
649:  W związku z powyższym na przykład nie myśleli pisząc egzamin, że napieprza ich kręgosłup, albo nie myśleli pisząc egzamin, że jest im duszno, tylko organizm był w miarę wypoczęty, więc to jest kluczowa sprawa.
660:  Na dzień wcześniej się na tyle zmęczyć, żebyś poszedł spać wykończony kompletnie fizycznie i wstał po tych 8 godzinach minimum snu i idziesz na egzamin i też moja druga rada,
674:  Powtarzanie sobie przed samym egzaminem różnych rzeczy to jest oczywiście indywidualna kwestia, ale generalnie jest tak, że nasz mózg zapamiętuje zawsze tę rzecz najświeższą, którą przeczytał ostatnio.
684:  W związku z powyższym w ten sposób można wbrew pozorom sprawić, że na te zbiory pamięci długotrwałej nadpiszesz sobie coś, co poznałeś przed sekundą i cały czas będziesz to pamiętał, a zapomnisz coś, czego się uczyłeś 2-3 dni wcześniej albo tydzień wcześniej.
698:  Więc generalnie to jest moim zdaniem jedna z najlepszych technik redukcji stresu, nad którą mamy kontrolę, bo
704:  Nad stresem niestety nie ma kontroli.
706:  Jeżeli lekarze mówią, nie stresuj się, to jest najbardziej denerwująca dla mnie rzecz ever, bo się nie da nie stresować, jak człowiek stresuje.
712:  W tej chwili się stresuje, myśląc o stresowaniu.
715:  Więc jedyne, co mogę doradzić, to właśnie zmęczyć się fizycznie, bo jesteśmy już tak przeciążeni psychicznie, że trzeba sobie przypomnieć o tym, że przetrwanie w świecie zależy od czegoś innego, mianowicie od naszej kondycji fizycznej.
729:  Mój pies gardzi piłkami, co o tym sądzisz?
731:  Pisze Pusieńka Śnieżna, która jest naszą drogą moderatorką.
735:  Powiem tak, spotkałem raz Jamnika, który nie aportował, to znaczy jak rzucało mu się patek, to Jamnik patrzył mniej więcej w ten sposób.
747:  I później miał na pysku wyraz, być please.
750:  Jeżeli natomiast, w taki sam sposób, taką samą trajektorią rzuciło się dowolny smaczek, dowolną rzecz, którą można zaklasyfikować jako pożywienie, jamnik puszczał się pędem za tym.
764:  Więc to jest sposób.
764:  Jeżeli pies ignoruje piłki, należy piłki zastąpić jedzenie.
769:  Trzeci sezon Mandalorianina.
770:  Czekałem na to pytanie, Kubo.
772:  Jest moim zdaniem słabo pod tym względem, że Jon Favreau i Dave Filoni zaczęli się koncentrować na tym, żeby jakoś wstecznie kanonizować to, co się wydarzyło w
784:  trylogii Disneya, która jak wiadomo jest niekanoniczna i nigdy nie miała miejsca.
787:  W związku z powyższym każda następna rzecz, którą oni wstawiali z nowej trylogii, z trylogii sequeli, sprawiała, że moja ocena serialu szła coraz i coraz niżej.
796:  Mam wrażenie, że to jest kwestia tego, że Kathleen Kennedy, która jest najgorszym, co się przydarzyło Gwiezdnym Wojnom od czasu Shiva Palpatina,
803:  nie no, żałuję, Szef Palpatine był akurat wspaniałą osobą w zestawieniu z Kathleen Kennedy, to niestety powoduje to to, że każda następna produkcja, która jest cały czas w orbicie jej zainteresowań i która sprzyja rozwojowi jej wersji uniwersum, no jest dla mnie gwoździą do trumny, jeżeli chodzi o moje zainteresowanie Gwiezdnymi Wojnami, więc to mnie troszeczkę martwi.
823:  Jedyne, co mnie cieszy, to to, że autentycznie lubię to uniwersum.
827:  Natomiast jak widzę, że Grogu został zamieniony z
831:  bardzo tajemniczego przedstawiciela rasy, którą reprezentował Mistrz Yoda, o której mogliśmy się czegoś dowiedzieć, z którą się wiązała intryga i równocześnie powidoki, które nam przedstawiono z rozkazów 66 i ucieczki ze świątyni Jedi
848:  maskotkę w Comic Reliefa, Sidekika, z którego się nabijamy, bo on jest taki cute i fajny i zróbmy sobie z niego maskotki.
856:  No nie w ten sposób to powinno wyglądać, to znaczy mam wrażenie, że Disney poszedł w stronę nie tworzenia interesujących produkcji z ciekawą narracją i rozwijania świata, tylko w stronę platform do reklamowania swojego własnego merchu.
870:  No więc tak samo jak niektóre kanały YouTubowe zmieniają się w platformy do reklamowania merchu i ludzie mają
877:  cringe, no to tak samo ja miałem cringe, jak oglądałem ostatnie zwłaszcza odcinki Mandalorianina, bo trzeci sezon na początku się zaczynał bardzo obiecująco, zwłaszcza związany z prowadzeniem tajemnicy Mandaloru, natomiast potem, no potem było coraz gorzej.
891:  Ten epicki finał, nazwijmy to, no epickim finałem bynajmniej nie był, wyjąwszy jedną tam zdolność Trogrogu,
896:  za manifesto.
897:  Pewnie zrobię na ten temat jakiś mini rant, ponieważ mam do powiedzenia sporo na temat tego, jak się rozwija uniwersum Gwiezdnych Wojen, więc może, ale nie obiecuję, bo to zależy od tego, czy się wygrzebię spod magisterek, ale się strasznie, strasznie rozgadałem, na tyle, że nie zauważyłem wyróżnionej wiadomości Merty, za co serdecznie przepraszam i usiłuję Cię odnaleźć.
916:  Idealny live na moje wypalenie szepczące do łóżka.
919:  Czy to jest wypalenie zawodowe, Merto?
921:  Czy to jest wypalenie kreatywne?
922:  Mam nadzieję, że nie.
924:  Jeśli tak, to od razu mogę doradzić jedną rzecz, to znaczy moja metoda trójpolówki.
929:  Jak się wypalę na jednym polu, to wtedy przenoszę się na drugie, a potem użyźniam trzecie na wszelki wypadek jeszcze, ponieważ wiem, że się za moment wypalę na drugim.
937:  Później z drugiego przechodzę na trzecie już użyźnione i potem wracam do pierwszego.
941:  Autentycznie to działa, tylko że no właśnie trzeba mieć te różne projekty na boku, które sprawiają, że jakoś jesteśmy w stanie znowu zaognić i tę iskrę w nas rozniecić.
952:  Oczywiście, że widziałem nową mapę od kartografa niepraktycznego.
953:  Moi drodzy, nowa mapa od kartografa niepraktycznego to jest coś, co wszyscy powinniśmy w tej chwili zobaczyć.
968:  To znaczy jest to mapa pełna już uniwersum Warhammera, to znaczy tę mapę, którą ja tutaj mam, to jest mapa tylko północnej hemisfery.
977:  Natomiast jeżeli chodzi o południową, to niestety moja nie obejmuje, w związku z powyższym tak, mam ochotę zedrzeć to ze ściany i zastąpić tamtą, nie żartuję.
985:  To znaczy, są dwie generalnie mapy.
986:  Jeżeli spojrzymy sobie na to, co dzisiaj się pojawiło na kartografii niepraktycznej, to po pierwsze jest mapa, która zmienia, moi drodzy, wszystko.
993:  To znaczy, to jest mapa, w której mamy Słonogębie, Środkowo, Wiczynę w Cesarstwie, Bukowy Port, Kiślew, gdzie jest Kisiel, Talabawo, Lądek Zdrój Posiadłów.
1005:  Nuln, Stary Wiochem, Marysin, to Marienburg z kolei, koronował zamiast Kuron w Bretonii pocztę lotniczą, czuł prymysz.
1011:  Ale nie martwcie się, to nie jest prawdziwa mapa Warhammera.
1014:  Prawdziwa mapa Warhammera i całego uniwersum jest o wiele niżej.
1017:  Gdzież my znajdziemy jakąś dobrą wersję taką, która będzie pełna?
1020:  O, to wam da pokaz skali tego uniwersum, a to jest w ogóle kartograf niepraktyczny w samej swojej osobie.
1026:  Więc jest taka mapa wydrukowana na płótnie i uprzedzając pytania, ona jest niedostępna.
1030:  Niestety dla większości, to znaczy jest dostępna na razie dla wszystkich, którzy wsparli zbiórkę charytatywną, którą organizował Kartograf Niepraktyczny i to była zbiórka coś na 20 tysięcy zł, więc naprawdę sporała i podobno będą nowe zbiórki organizowane, więc opłaca się zafollowować, jeżeli jesteście zainteresowani tymi mapami, kartografię niepraktyczną.
1051:  bo wówczas będziecie mieli możliwość partycypowania w kolejnej zbiórce i dostępu do druku tej mapy.
1056:  Gdzieś jeszcze był film, który pokazuje całość.
1059:  O właśnie, tutaj jest ten film pokazujący całość mapy.
1061:  No jest ona absolutnie imponująca.
1064:  Coś absolutnie nieprawdopodobnego.
1066:  Nulnvist, dzięki serdeczne za trybut.
1068:  Nulnvist, jest to wywołany miastem Nulnwidze.
1071:  No ja kocham przede wszystkim ten styl kartografa niepraktycznego, bo on robi rzeczywiście mapy, które z jednej strony mają w sobie taki vibe mapy fantasy, która jest estetyczna, piękna, która przenosi nas do innego świata, a z drugiej strony są zrobione zgodnie ze sztuką kartograficzną, no więc to jest best of two worlds, najlepsza rzecz z dwóch światów, jaką sobie można wyobrazić.
1091:  A to jest wcześniejsza mapa, która była młotka, troszeczkę inna, tak jakby minimalnie, minimalnie, zresztą śmialiśmy się z komentarza pod postem Kartografa Niepraktycznego, że no musi się jeszcze troszeczkę postarać, żeby do tego poziomu oficjalnej mapy młotka dotrzeć, bo no myślę, że to jest jakaś kupa, tak?
1113:  Więc fantastyczna sprawa, absolutnie.
1115:  Kartograf niepraktyczny jest najlepszą rzeczą, jaka się przydarzyła ksenokartografii, czyli sztuce projektowania map fantastycznych od początku jej istnienia praktycznie.
1125:  NesioBesio w 14 miesięcy pisze, ciekawostka, wyróżnione wiadomości są wyróżnione i zrobił to używając wyróżnionej wiadomości, dziękuję za wsparcie.
1132:  I Magnusowi również za 18-miesięczne wsparcie dziękuję, idealne tło do kończenia tej nieznośnej magisterki.
1138:  Och, jak bardzo współczuję.
1139:  Nie wiem, czy macie tak samo, jak piszecie jakieś dłuższe teksty.
1143:  Ja tak zawsze miałem.
1144:  To znaczy, im dłużej je pisałem, tym bardziej ich nienawidziłem.
1147:  I fun fact, jeżeli chcecie zobaczyć, jak daleko moja nienawiść sięgała, polecam moje książki.
1152:  Można zobaczyć, jak bardzo nienawidziłem tekstu, który sam pisałem.
1155:  A tak naprawdę to nie, nie czytajcie moich książek.
1158:  Sądzisz o bytach wyższych?
1160:  Nie zastanawiam się nad tym, winogrona czerwone.
1162:  Stwierdzam, że wygodna pozycja bycia zatrudnionym na uczelni zwalnia mnie z obowiązku zastanawiania się nad wszystkim, co nadnaturalne w naszej rzeczywistości.
1171:  Chyba, że mówisz o bytach nadnaturalnych w światach fikcyjnych.
1174:  Te mnie bardzo interesują.
1175:  Mam kiedyś taką ambicję, żeby zgłosić do czasopisma teologicznego artykuł na temat tego, czy Bóg Imperator w świecie Warhammera
1184:  Jest herezją, czy też nie jest herezją, czy też jest mesjaszem, czy jest omnisjaszem, czy też może w zasadzie to wszystko, co zostało stworzone przez boga imperatora Terry, to znaczy dążność do tego, żeby wyeliminować wszystkie religie monoteistyczne, tak naprawdę nie obróciła się przeciwko niemu, ponieważ stworzył religię monoteistyczną nieintencjonalnie, będąc w zasadzie półżywym, przytoczonym do złotego tronu.
1207:  psjonicznym nad człowiekiem, który teoretycznie mógłby być uznany za Boga, ale tak naprawdę nim nie jest i to jest bardzo zabawne.
1215:  Tak, no musieliśmy prędzej czy później przejść z Warhammera Fantasy do Warhammera 40000.
1218:  Kas Szczepaniak pisze, że w sumie pytanie jak do prowadzącego.
1222:  Jak prowadzący podchodzą w środku semestru do pytań odnośnie jego początku?
1226:  Typu połowie semestru pytam na konsultacjach o pierwszy wykład.
1228:  Nie miałem z tym żadnego problemu, tylko gdybyś na przykład mnie spytała o to, to odpowiedziałbym ci nie pamiętam.
1234:  Ja nigdy nie pamiętam, co mówię.
1236:  Natomiast myślę, że to jest łatwe do uniknięcia w sytuacji, gdy prowadzący mają rikcz i przekazują studentom zapisy swoich wykładów, to raz, w formie podcastów, dwa, jeżeli mają jakiekolwiek materiały, to po prostu w pakiecie, w uczęszczaniu na uczelnię powinno się dostawać ładny dostęp do chmurki, a w chmurce powinna być cała literatura w PDF-ach do przedmiotu, jak również wszystkie prezentacje w PDF-ach.
1258:  Prosta sprawa.
1259:  Natomiast jeżeli ktoś ma argument na to, że nie, że studenci będą karaść moje cenne przemyślenia, które zostały spisane z zagramanicznych książek i od 30 lat nie ulegają zmianie i aktualizacji, to są takie cenne przemyślenia.
1281:  Wiecie zawsze, że tego śmieję, bo na moich zajęciach są moje własne przemyślenia, które sam wymyśliłem, więc jeżeli ktoś miałby drżeć o to, że ktokolwiek cokolwiek weźmie, to ja, to raz, dwa, w całej swoim życiu, nigdy w życiu nie zostałem splagiatowany przez studenta, za to zostałem dwa razy splagiatowany przez kolegów i koleżanki akademicki i akademików, haha!
1300:  Na złodzieju czapka gore, jak się mawia.
1304:  Dominiko, jamnikotwórczynik Limczak, witamy serdecznie.
1308:  Dominika ma pytanie do Q&A.
1310:  Jesteś tutaj, a nie na Messengerze.
1312:  Czy mogę dać do naszej wiadomej nowej rzeczy jednak czerwone światło ze względu na niebieskie tło?
1318:  Tak, możesz.
1321:  To i tak zdradziłaś za dużo swoją wiadomością.
1325:  Igor pyta, czy jestem zaznajomiony z osobą Karoliny Wigury.
1327:  Jeśli tak, to co o niej sądzisz?
1328:  Jestem zachwycony, bo w wywiadzie z Karolem Paciorkiem jeszcze nie widziałem tego wywiadu, ale mam w planach.
1333:  Mam w planach.
1334:  Giovanni, mam nadzieję, że twój trybut już nie został ominięty, bo został przeczytany.
1340:  Krzysztof jest po prostu bardzo daleko w tyle w czatach, tak jest jak zawsze.
1344:  Cechy w moim autorskim domu w Hogwarcie, jakie by były?
1348:  Ha!
1349:  Nie mam pojęcia, nie zastanawiałem się nad tym nigdy.
1351:  Nie jestem dobry w Inogrona Czerwone, w wymyślanie fabuł i w wymyślanie światu, w związku z powyższym jedyne, co mi pozostaje, to pasożytować na kreacjach innych i je analizować.
1360:  Hehehehe.
1363:  Dobrze, że Steam pisze alchemia, bo inaczej grafonotka na geografię we wtorek zniszczyłaby moją psychikę.
1368:  Co to jest grafonotka na miły Bóg alchemio?
1371:  Cóż to jest za nowy wymysł?
1373:  Czy to jest coś podobnego do notatki syntezującej?
1376:  Bo notatka syntezująca jak dotąd zazbawiła mnie chyba najbardziej z tego wszystkiego.
1381:  Czy będę na Pyrkonie?
1382:  Pytanie od Milen.
1383:  Tak.
1384:  Co więcej, mogę zdradzić, że moja bytność na Pyrkonie może mieć związek z uniwersum Warhammera.
1391:  Tyle powiem.
1392:  Joan, dzięki za wsparcie od pół roku już, od sześciu miesięcy, zaraz będę mieć do tego anegdotę.
1397:  W środę opowiadam o Inkwizycji.
1398:  Uuuu, guuu.
1401:  Ordo Inquisitorum i Ordo Maleus bardzo sprzyja szerzeniu informacji na temat inkwizycji.
1407:  Moi drodzy, dlaczego 6 miesięcy mnie zainteresowało?
1409:  Otóż dlatego, że ostatnio bodajże na grupie...
1416:  Nie dla chaosu w szkole, która jest moją ulubioną z tego względu, że tam jest bardzo dużo nauczycieli, którzy mówią, tak, tak, tak, dużo mówimy o uczniach, pomówmy trochę o nauczycielach.
1424:  To jest piękny symetryzm, biorąc pod uwagę, że uczniowie nie dostają pensji, a nauczyciele tak.
1428:  No i w którymś momencie ktoś bardzo wyniośle odpowiedział jednej osobie, że we szkołach nie ma semestrów, w szkołach są
1445:  Półrocza!
1448:  Nie znasz się na... Nie mówisz po nauczycielskiemu!
1454:  Więc odpisałem, że kwiat nauczycielstwa polskiego jak zawsze imponuje wiedzą, bo półrocze po łacinie to jest semestr!
1467:  Więc jeżeli się na przykład mówi, że jest się w trymestrze ciąży, to znaczy, że to jest jedna trzecia roku, tak?
1476:  Znaczy czwart... cztery miesiące!
1484:  Ale wiecie, nie mówimy po nauczycielskiemu, więc tak, no, no... Bastyt oczywiście, nie znamy się.
1491:  Rany boskie, przerażające.
1493:  Ale najgorsze jest w tym wszystkim to, zauważcie, mówiąc już zupełnie poważnie, że ta strategia, mówienie na przykład, to bardzo często słyszę Mikołaja Marcela od nauczycieli w różnych grupach, że nie uczysz w szkole to, co się wypowiadasz.
1505:  Dokładnie ta sama strategia, którą nauczyciele testują bardzo często na uczniach, tak?
1509:  To znaczy...
1510:  Atakowanie za kompetencje.
1512:  Nie dyskusja merytoryczna, tylko atakowanie kompetencyjne, tylko że wiecie, w tym przypadku nie ma tu żadnego uzasadnienia kompetencyjnego, hierarchicznego, naukowego, jakiej byście inne chcieli.
1523:  Akwatofana, przepraszam, dziękuję Ci serdecznie za trybut.
1527:  Rafał Alabrudziński, dzięki z kolei za wsparcie od 8 miesięcy.
1530:  Nie wiedzieli, bo nie mieli łaciny w szkole.
1531:  I see what you did here.
1533:  Mieli, mieli.
1535:  Nie, ale tak na serio, zawsze przed upomnieniem kogoś, to też protip dla wszystkich, błagam was, jeżeli upominacie kogoś językowo, sprawdźcie w trzech słownikach wcześniej, tak na wszelki wypadek, nawet jeśli jesteście pewni, bo jesteście osłuchani z jakimś idiomem albo z tym jak się mówi,
1551:  Błagam, sprawdźcie dwie rzeczy, to znaczy po pierwsze, czy macie rację, a po drugie, do kogo piszecie, bo istnieje takie ryzyko zawsze, że jeżeli komuś zwracamy uwagę, to dotyczy wszystkich błędów, że no na przykład traficie na matematykę i zaczynacie mu tłumaczyć coś, co się wam wydaje, że rozumiecie, ale nie, nie, nie, absolutnie tego nie rozumiecie.
1568:  I po prostu, no po co tworzyć tego rodzaju napięcie, jak można go uniknąć od razu, jeżeli się wcześniej coś sprawdził u źródełka.
1576:  chrząkający świerszcz, chciałbym zobaczyć Brytyjczyka, który wypowiada to miano, napisał, że brak udostępniania prezentacji z wykładów to jedna z największych uczelnianych patologii.
1584:  Zgadzam się w stu procentach, żeby chociaż były jeszcze jakieś wybitne, a nieco druga nie ma w ogóle żadnej bibliografii, tak jest oczywiście Comic Sans na białym tle i ewentualnie jakieś world arty, albo żenujące oczywiście wstawki, bo wiadomo, że...
1596:  Bo dowci, wiecie, rozumiecie.
1611:  Nie było, były takie przypadki, nawet nagrywałem film na ten temat i nawet parę osób powiedziało, że to taki przedni dowcip jest.
1619:  No nie mówię przedni, a nie tylny w tym przypadku, ale wciąż mi się wydaje, że jednak są lepsze i wciąż mi się wydaje, że jeżeli robisz jakieś dowcipy, to takie, z których się będzie śmiać cała sala, nie tylko jedna jej część.
1630:  Ta...
1632:  Uczelnia nie pomaga z praktykami, pisze Meko.
1634:  Mamy wyrobić 240 godzin wakacji.
1637:  Jakieś rady jak znaleźć staż, gdzie do 12 lipca mamy sesję, a od 15 września musimy je skończyć.
1642:  Lingwistyka angielska, hiszpańska, zdalne... Nie, zdalne nie, no to ciężka sprawa.
1647:  Wiesz co, jedyne co mi przychodzi do głowy, to albo jakiś lektorat językowy, albo wydawnictwo, może czasopismo naukowe.
1655:  Ja w ten sposób się dogadywałem z czasopismami właśnie w ramach praktyk i oczywiście one nie były
1663:  One nie były zdalne.
1666:  Absolutnie nie.
1667:  Po prostu wystarczy, że to będzie napisane na dokumencie, że nie były zdalne.
1671:  Pełcio prosił urodzinowe jamniki.
1673:  Drodzy trybutariusze, wiecie co czynić.
1675:  Mamy specjalną jamniczą emoji zaprojektowaną przez naszą niezastąpioną Dominikę, w związku z tym niech się zajamniczy dla Pełcia.
1684:  Czy lubię Śląski?
1685:  Bardzo.
1686:  Zresztą połowa mojej rodziny praktycznie jest ze Śląska, a druga połowa z okolic Lwowa.
1691:  Trzeciej połowy nie ma, ponieważ matematyka.
1694:  Rudy Lis jeszcze pisze, że ominięte zostały jakieś rzeczy przeze mnie.
1697:  Mam nadzieję, że już... A już wiem dlaczego, bo ja...
1700:  Endożony Top Chat!
