🔴 Powiadają, że szkoda gadać | LIVE #15
🔗 https://www.youtube.com/watch?v=TvaLR7IOo5U

13:  KONIEC!
423:  Więc tak, to jest asumpt do tego, moi drodzy, żebyście po pierwsze sprzeciwiali się temu, a po drugie, jak możecie, tu jest telefon, znaczy nie wiem, dlaczego cały czas mówię telefon, telefon też jest, ale jest mail interwencja małpaumarłestatuty.pl, żeby wysyłać tutaj tego rodzaju rzeczy, bo...
442:  To się już posunęło za daleko.
444:  Możemy sobie krytykować oceny, możemy sobie krytykować oceny numeryczne, opisowe, ale jest taka przestrzeń, w której debaty nie ma.
450:  To jest przestrzeń, w której nie ma debaty.
453:  To jest przestrzeń, w której trzeba powiedzieć otwarcie i wprost, że ludzie, którzy są odpowiedzialni za to, a zaznaczę,
459:  że nie jest za to odpowiedzialny minister Czarnek, nie jest za to odpowiedzialna partia rządząca, nie jest za to odpowiedzialny ten czy inny podsekretarz stanu, nie jest za to odpowiedzialny zadan polityk, nie.
469:  Za to był fizycznie, konkretnie, personalnie odpowiedzialny jeden dyrektor, którego nie powstrzymała Rada Pedagogiczna, którego nie powstrzymała Rada Rodziców i którego nie byli w stanie powstrzymać uczniowie, no bo jeżeli zakazuje się komuś mieć depresję, to domyślacie się, że w takich okolicznościach interpelować czegokolwiek się nie da.
487:  To jest przestrzeń, w której nie ma debaty.
488:  Jak wiecie, ja raczej rzadko kiedy głoszę zmierzch wartości demokratycznych na tym kanale, ale to jest przestrzeń, w której nie ma debaty, to jest przestrzeń, w której trzeba wyraźnie to potępić.
499:  Mocno się zaczęło, przepraszam, że przy Q&A takie rzeczy poruszam, ale dzisiaj dosłownie to dostałem, opublikowałem na Instagramie, dostałem zresztą od razu kontakt ze Stowarzyszeniem Umarłych Statutów, że robią interwencję, to są przekochani ludzie i naprawdę wspierajcie ich, kiedy możecie.
514:  Więc musiałem się z wami podzielić natychmiast, ja tak inaczej nie potrafię.
520:  Więc cóż poradzić?
521:  Uśmiechnij się, co taki smutny jesteś.
523:  No właśnie, to jest precyzyjnie ta narracja, która zasila, moi kochani, tego rodzaju, nie chcę powiedzieć ustalenia prawne, bo one są bezprawne, więc tego rodzaju regulaminy nazwijmy to w ten sposób.
538:  Widziałem ostatni film Dawida Myśliwca, Dad Gramer, odnośnie do publikacji naukowych.
543:  Do tego stopnia mi się spodobał, że nawet nie wiem, czy nie zrobić follow-upu ze swojej strony, bo Dawid mówi z perspektywy nauk przyrodniczych i nauk humanistycznych.
550:  Dla tych z was, którzy nie wiedzą, zaraz postaram się zguglać.
554:  Uwaga, naukowy bełkot.
556:  Mianowicie Dawid mówi tam o różnego rodzaju patologiach, z którymi mamy do czynienia, no przede wszystkim w STEM, czyli Science, Technology, Engineering, Mathematics i naukach przyrodniczych oczywiście.
568:  Film się nazywa Dziura w samym sercu nauki, więc bardzo serdecznie Wam to polecam, już pokazuję w czym jest rzecz.
575:  To jest konkretnie ten film.
578:  Dziura w samym sercu nauki.
579:  Bardzo Wam polecam.
580:  Dawid mówi tutaj generalnie o patologiach związanych z systemem publikacji i systemem weryfikowania danych, szczególnie w obszarze recenzji.
588:  Więc to jest kolejny duży problem, bardzo duży i wbrew pozorom może Wam się to wydawać hermetyczne, ale to dotyczy nas wszystkich.
595:  No bo na przykład mamy sobie taką, powiedzmy, wybitną pedagożkę, która to wybitna pedagożka mówi, że należy uczniom dawać kij, a nie marchewkę.
605:  I później to jest opublikowane w zeszytach pedagogicznych.
609:  I potem jakiś nauczyciel mówi, proszę bardzo, proszę bardzo, jest nauka, nauka to mówi, proszę bardzo, jest publikacja.
619:  Tylko jak zawsze chciałoby się powiedzieć, tak, kiepie, jest publikacja, ale jedna, tak?
623:  I żeby wiedzieć cokolwiek na temat badań naukowych, trzeba przeczytać szereg publikacji i zrobić tak zwany cross-referencing.
629:  Czyli krzyżowe porównywanie ze sobą różnych wyników i dopiero wtedy, jeżeli mówimy o jakimś trendzie, to możemy się na to powoływać, oczywiście nikomu się nie chce tego robić, a rynek publikacji naukowej, której przyjmuje wszystko i o czym mówi właśnie Dawid w swoim filmie, nie poprawia sprawy, absolutnie.
646:  Nołan pisze, że kolejny dramat dwa dni temu, liceum szkoła w Czarnkowie opublikowała publicznie listę nazwisk, które dostały nagane dyrektora.
653:  To jest wbrew pozorom, bo i kochani, rzecz, z którą niedawno zerwaliśmy, bo przypominam sobie jeszcze czasy, to było jakieś 15-20 lat temu, więc ja się jeszcze na to...
667:  Ja się jeszcze na to załapałem jako student.
669:  W każdym razie były listy nazwisk publikowane przy drzwiach do katedry, czyli miejsca, w którym sobie siedzą spokojnie wykładowcy i ta lista nazwisk była wydrukowana z numerami indeksów i z ocenami właśnie publicznie podanymi, więc wiecie,
684:  Rodot w tym jednym, jedynym przypadku coś dało, natomiast jak widać nie przedostało się jeszcze do wszystkich obszarów i troszeczkę mnie to przeraża.
691:  Ilian Ladeliv ma ciekawe pytanie, czy gdybym otrzymał ofertę wystąpienia w jakimś pobraniu publicystycznym w telewizji, w internecie, na kanałach bardziej mainstreamowych, to czym bym przyjął zaproszenie, jeśli tak do jakich?
701:  Dostawałem już oferty, wiele, wiele ofert mówienia w telewizji, z definicji nie przyjmuję, ponieważ uważam a, telewizję za martwe medium, b, za medium, które jest całkowicie zideologizowane i podporządkowane
714:  pod poszczególnym interesom redakcji, w związku z powyższym, nie wiem, co by się musiało stać, żebym przyjął ofertę rozmowy w jakimś programie publicystycznym, bo wiecie, to jest ten moment, w którym ktoś na przykład zapyta o jakąś rzecz, która wymaga prezentacji danych, ja jestem w stanie teraz wam, tak jak to robię, w pięć sekund uczynić coś takiego i pokazać dane, pokazać jakiś film, pokazać cytat, ale nie, w telewizji tego nie zrobimy, prawda?
737:  W telewizji to będzie wyglądało tak, że z jednej strony Janusz Korwin-Mikke będzie mówił
741:  o, to są takie badania, a z drugiej strony Joanna Senyszyn powie, o, to są takie badania.
745:  I no.
747:  I będzie spektakl, tak?
748:  I będą igrzyska, ale nie będzie to miało w ogóle nic wspólnego z jakąkolwiek podpartą źródłami debatą, bo nie ma po prostu technicznych możliwości na to.
755:  Redaktor sobie może coś pokazać na tym swoim śmiesznym telewizorku, jak mu na prompterze podpowiedzą, że ma to zrobić.
761:  Natomiast gość nie ma żadnej władzy.
763:  Więc chodzenie do tego rodzaju programów to jest jak wystawianie się na wszystkie te
768:  ciosy, przed którymi przestrzega nas Sun Tzu i wszyscy inni strategzy.
773:  Strategzy wojenni mówią, że jeżeli idziemy na pole bitwy, zwłaszcza wtedy, kiedy planujemy albo spodziewamy się, że będziemy mieli siły nieproporcjonalnie niższe od przeciwnika, to musimy zrobić rozpoznanie bojem, tak, zwiad.
786:  Tak jak w grach strategicznych robimy zwiad, żeby zdjąć mgłę wojny.
791:  Nibel des Kriegs, to też swoją drogą Carl von Clausewitz pisze w swoim traktacie o sztuce wojennej.
797:  I jak ja mogę to zrobić?
799:  Jak ja mogę zrobić taki zwiad?
800:  Nie jestem w stanie sobie zapewnić sprzętu, który by mi pozwalał cytowanie czegoś takiego, dlatego zawsze będę powtarzał, że internet jest lepszy.
806:  ponieważ w internecie jesteśmy w stanie to zrobić i przepraszam najmocniej wszystkich, którzy nie zgadzają się akurat politycznie w tym mnie z Joe Roganem, ale Joe Rogan bardzo często w czasach dobrych swojego podcastu robił tego rodzaju fact-checking, H2, H3, H3, przepraszam, robił dokładnie to samo.
823:  Jak przychodził jakiś gość, bzdurzył, to googlał sobie szybko i pokazywał, że jest jakaś bzdura.
828:  I to jest siła tego medium.
829:  To jest też powód, moi drodzy, i czas, żebym to zaadresował, dlaczego przestałem wrzucać na Spotify'a.
834:  To znaczy, co z tego, że ja wrzucę nagranie wyciągnięte z filmu, raz, że to jest bardzo problematyczne, bo nie robię postprodukcji, jak wiecie, lecę na żywca zawsze i robię montaż na żywo, co nie jest jakoś specjalnie trudne, tak, jeżeli się ma streamback, człowiek jest w stanie to zrobić bez żadnego problemu, tak, więc...
851:  To był dla mnie dodatkowy wysiłek i czas, którego niestety nie mam.
854:  A dwa, nie jestem w stanie wtedy w sferze audio zaprezentować źródeł, do których się odwołuję.
860:  I ktoś jest wtedy z łatwością w stanie powiedzieć, że o proszę, proszę, Krzysztof mówi ekskatedra, a sam mówi, żeby nie mówić ekskatedra.
866:  No nie, nie jestem w stanie tego inaczej zapośredniczyć, więc dlatego jest forma wideo wyłącznie.
872:  H3H3 zresztą dużo, widzę, że znany na czatach, zrobił dobrego dla internetu odnośnie do walki z prawem do krytyki i z prawem do remiksu, który niestety w wielu państwach jeszcze nie jest przestrzegany tak jak w Stanach Zjednoczonych.
890:  Tak, no, Rogan Nathan Strange ma absolutną rację, stoczył się potwornie, więc to jest ostatnia osoba, którą bym w tym momencie polecał do słuchania, natomiast początki tego podcastu są zupełnie inne.
901:  Pełcio pisze, kiedy prowadząca stosuje passive aggression, czepia się ciągle tej samej osoby, albo rzeczy, takie jak ton głosu, to jest pozamerytoryczna uwaga, to lepiej iść na konfrontację z nią, czy uderzać od razu wyżej?
912:  Nie, nie, nie.
913:  Znaczy można powiedzieć coś takiego spokojnie, ale ja bym to robił publicznie, żeby mieć dużo świadków, nigdy sam na sam.
920:  Jeżeli to nie zadziała, to wtedy uderzać wyżej, absolutnie.
924:  Joan pisze, że co prawda w celu poruszenia ważnego tematu pominę, to jest to super czat.
928:  Przepraszam cię strasznie.
930:  Już scrolluję wyżej.
932:  Dziękuję Ci za wsparcie od dwóch miesięcy.
933:  Jamnik dał mi się pogłaskać.
935:  Wszystkiego dobrego życzę.
936:  Dobrze, to specjalnie dla Joanny informacja.
939:  Ja na razie zasłonię tytuł, tak?
942:  Ale to jest, moi drodzy, coś... Autofocus nie działa.
948:  Co będzie dzisiaj?
948:  Dobrze, zamglony był Jamnik.
953:  Tak jest, dzisiaj będziemy to czytać.
955:  Julko, dziękuję Ci za trybut.
956:  Jamniki dla Krzysztofa, żeby było milej.
958:  Zawsze jest milej, jak są jamniki.
959:  Kozij, dzięki za wsparcie od 13 miesięcy.
961:  Obecność na streamie czek.
964:  Więc krumczo, już mówiłem o filmie na naukowym Bełkocie, jak najbardziej popieram i follow up do tego filmu.
968:  tego filmu swoją drogą również.
970:  Dzisiaj się ukazał, świeżutko, to znaczy komentarz o tym, jak bardzo zepsuta jest nauka.
975:  Biedny Dawid się zetknął z tym, z czym się bardzo często ludzie stykają, to znaczy, jeżeli zrobimy film o tym, że jest zepsuta nauka, to znaczy, to wiecie, to działa taki sam algorytm, jak w przypadku gier From Software, tak?
986:  To znaczy przed tobą, przed tobą drzwi dlatego zamknięte i w odniesieniu do nauki będzie przed tobą film krytykujący naukę, dlatego płaskoziemcy i antyszczepy, które będą mówić aaa!
998:  Mówiliśmy, mówiliśmy, to jest jedna badania.
1002:  Więc Dawid się zetknął z falą takich komentarzy.
1005:  Ja się zetknąłem z falą takich komentarzy.
1007:  Wcześniej, kiedy ludzie usiłowali, to było bardzo zabawne w odniesieniu do kampanii antymolestacyjnej, polemizować z badaniem, do którego nie mieli dostępu, za pośrednictwem badań, których nie cytowali.
1016:  i uznawali, że to jest bardzo racjonalne i obiektywne.
1019:  No niestety nie było i przykro mi, jeżeli ktokolwiek poczuł się urażony moimi ostrymi reakcjami, ale za każdym razem będą one ostre, jeżeli ktoś usiłuje się bawić w naukowca po to tylko, żeby mieć przewagę w dyskusji.
1032:  Po pierwsze, bycie naukowcem to nie jest nic miłego.
1034:  Ja o tym trochę wiem, Dawid o tym trochę wie, więc nie ma sobie co marzyć i uzurpować tej roli.
1039:  Po drugie, problem mamy w nauce z tym, że właśnie dużo ludzi sobie uzurpuje taką rolę i po trzecie,
1045:  With great power comes great responsibility.
1047:  Więc jeżeli ktoś rzeczywiście chce potężnym głosem głosić potężne tezy, to niech lepiej ma na ich poparcie pięć, siedem, dziesięć badań, które mówią tak, masz rację.
1060:  I no właśnie, jak widzicie, niezależnie od tego, w jakim obszarze poruszymy ten problem, tego samego rodzaju komentarze powracają.
1068:  To jest bardzo ciekawe.
1070:  Co to tak mało świata?
1070:  Dlaczego mało świata?
1071:  Zmieniła się kamera, moi drodzy, dlatego jest mniejsza saturacja obrazu.
1075:  Nessio Bessio, dzięki za wsparcie od 10 miesięcy, jamnik jest fajnym zwierzęciem dającym się głaskać.
1079:  Tak, tylko pamiętajcie, żeby zawsze do psa podchodzić w ten sposób, a nie od góry, bo od góry to jest oznaka dominacji, jamniki jej w sposób szczególny nie znoszą.
1087:  I Razziavelli, dzięki za wsparcie od 9 miesięcy, Razziavelli cieszy się, że zdążył na sam początek.
1093:  Tuskawka pisze, że gra w dwie gry równocześnie i boli ją głowa od tego, od nadmiaru informacji.
1099:  Jeśli sprawdza się w internecie, pyta Wiktoria, jakąś informację, w jednej jest coś innego niż w drugiej, to jak stwierdzić, która jest prawdziwa?
1106:  Szukając dalej, to znaczy istnieje duża szansa, że w którymś momencie natrafisz na tak dużo informacji, że zaczną wychodzić z niej pewne trendy.
1114:  Na tym polega analiza trendu, że sprawdzamy dużo źródeł, ja na przykład
1118:  Wiedziałem, to jest chyba najbliższy mnie przykład, on nie będzie mega naukowy, nie będzie się odnosił do badań empirycznych, więc może będzie najbardziej przystępny.
1126:  Ja wiem,
1128:  z doświadczenia, ze spotkań z ludźmi, z moich własnych lektor, z bywałości na konwentach i tak dalej, że fantastyka w Polsce jest stygmatyzowana.
1137:  Przez mainstream, przez ludzi kultury, przez ludzi w telewizjach, przez ludzi w prasie kulturalnej, przez organizatorów festiwali.
1144:  Co jakiś czas ktoś napisze o tym z jakiejś strony.
1147:  Ja bardzo dużo tych informacji przyswajam, zapamiętuję i wiem, wiem, że jest taki trend.
1152:  No i napisałem o tym tekst jeden, wzmiankując, że jest to kłopotliwe, tekst był wprawdzie zupełnie o czym innym, był o światocentryczności fantastyki i recenzent mi napisał, gdzie są dowody tego trendu.
1165:  Nie recenzent na zasadzie, o to jest Krzysztof, on pisze o fantastyce od 10 lat, to tak, to on ma rację mówiąc coś, nie.
1173:  Musiałem się wyspowiadać w przypisie i przytoczyć kilkanaście publikacji naukowych, w których udowodniłem, że tego rodzaju rzeczy były pomijane.
1180:  I na tym polega właśnie konieczność wyspowiadania się z tych wszystkich źródeł.
1184:  Jeżeli to zrobimy, to wtedy jesteśmy w stanie zbliżyć się troszeczkę do tego głosu, w którym faktycznie z pewną pewnością, znaczy z pewną dozą pewności siebie, bo żeby formułować sądy o charakterze kategorycznym.
1197:  Jak napisałem przemówienie na temat uczymy się dla siebie czy dla ocen?
1200:  Złośliwie, to znaczy powiedziałbym, że jest to jedno z tendencyjnych pytań, które się zadaje przy całej i pełnej świadomości tego, że jeżeli ktoś powie, że uczymy się dla siebie, to jest to i tak nieprawda, ponieważ cały system mówi cokolwiek odwrotnego, to znaczy, że uczymy się dla ocen, więc jest to kolejny przypadek tego, kiedy każe się nam wierzyć,
1219:  hipokrycko w zafałszowaną wersję rzeczywistości, dokładnie tak samo jak przy szkolnej demokracji, że w szkołach niby jest demokracja, a tak naprawdę samorząd nie ma żadnej władzy.
1229:  Więc przyzwyczajcie się ludzie do takiej demokracji, bo w Polsce prawdopodobnie będzie podobna.
1233:  Więc hipokryzja tego rodzaju mnie drażni i zwykle bym w tego rodzaju tekstach szedł w jakąś złośliwą satyrę.
1240:  Saufnun pyta i pisze, że ma teraz taką sytuację, że nie dostaje stypendium, tylko dlatego, że jest na wymianie studenckiej, nie może być w kraju, by odebrać decyzję o przyznaniu stypendium, co robić.
1249:  Napisać do dziekana, ale w tym momencie bym już napisał do kilku dziekanów, bo to jest absurdalna sytuacja i wiem natomiast, że wiele osób, które było na różnych wyjazdach Erasmusowych na studia, Erasmus to jest jeden z programów unijnych, który pozwala na takie wyjazdy, dla tych wszystkich was, którzy na studiach jeszcze nie są,
1266:  mianowicie odbierali rodzice albo odbierali znajomi decyzję o przyznaniu stypendium, ponieważ papierek, nie można tego wysłać mailem i nie istnieje coś takiego jak podpis elektroniczny.
1275:  Wcale nie jest prawdą to, że absolutnie każdy,
1281:  może sobie wejść na stronę, jak prawdopodobnie pełnoletni w tym przypadku, o, proszę uprzejmie, to znaczy podpisz dokument elektronicznie, jest jedna jedyna rzecz, która dobra, która wyszła ostatnio w aspekcie cyfryzacji, to znaczy jest darmowy podpis elektroniczny dla wszystkich ludzi, którzy mają podpis zaufany,
1298:  I ja z tego zacząłem korzystać na dużą skalę, zwłaszcza wtedy, kiedy zaczęto wymuszać mnie bezprawnie, żebym podpisywał się fizycznie na różnych dokumentach.
1306:  Nie.
1307:  Robię sobie PDF-a, podpisuję się na telefonie, robię sobie skan, wrzucam podpis.
1312:  Jeżeli ktoś ma Adobe Sign, to można to zrobić jeszcze prościej.
1315:  I wstawiam na to podpis elektroniczny ze stron rządowych.
1318:  I nie ma takiej możliwości, żeby ktoś mi powiedział, że to jest nielegalne wtedy.
1322:  Więc jak zawsze, możliwości technologiczne są, jest na to placet ze strony ministerstwa, ale instytucje edukacyjne dalej są z tyłu o 20 lat.
1333:  Straszne.
1335:  Krzysztof Gębarowski się chwali, że spędził dzisiaj z Jamnikiem Krawcikiem wspaniałe popołudnie na Wegefeście w Krakowie.
1340:  To najpiękniejszy i najmiziaściejszy, najbardziej do miziania rozumiem Jamnior na świecie.
1347:  Ja znam Jamniora Krawcika i nie wiem, czy to jest ten sam, ale go serdecznie głaszczę.
1354:  Zastosuj, dzięki za wsparcie od 5 miesięcy.
1356:  Zastosuj, pisze Jamnik.
1358:  Słusznie, masz rację.
1359:  WTF pisze, Aśku, dlaczego ja zawsze odbierałem decyzje w WSOS-ie?
1362:  Nie mam pojęcia, co z tą decyzją, naprawdę to jest absurdalne kompletnie.
1366:  Szkoda, że streamek nie za tydzień, tak to miałbym co oglądać w moje 18 urodziny, pisze Kramczo.
1370:  Jak to?
1370:  Przecież oczywiście, że będzie stream za tydzień.
1373:  Za tydzień sobie gramy w Deus Ex Human Revolution i w Jedi Fallen Order.
1377:  Szymon Rogowski pyta, czy stawiam, że twórcy różnych open worldów, czyli gier z otwartym światem, będą próbowali zmienić formułę swoich gier po sukcesie Elden Ringa?
1386:  Udaje mi się, czy bezmyślnie skopiuję to rozwiązanie i polegnę.
1388:  Formuła Elden Ringa nie jest jakaś mega innowacyjna w zakresie open worldów.
1392:  Jeżeli chodzi Ci natomiast o zanik interfejsu, to Elden Ring moim zdaniem, i o tym mówiłem bardzo głośno, idzie za daleko, to znaczy pewnych rzeczy nie musiał usuwać.
1401:  Ale mam nadzieję, że zmieni się design w tym zakresie, że nie będziemy dostawać takich już bezmyślnych znaczników, bo może znaczników wywołuje u gracza od strony takiego doświadczenia użytkownika raczej nieprzyjemne uczucia, mam takie wrażenie przynajmniej, bo wtedy mamy, o Boże, to jest...
1417:  przede mną tyle jeszcze do zrobienia.
1419:  O nie!
1420:  A jak dostajemy po prostu zakrytą mapę, to zostaje w nas takie poczucie ciekawości, nie?
1424:  Terra incognita, nieznana Ziemia.
1426:  Och, co tam znajdę?
1428:  A jeżeli mamy pytajniki wszędzie i inne tego typu znaczniki, to już nie ma w nas tej ciekawości, bo znaczy, że ktoś wcześniej był w tych stronach nieznanych, zmapował je dla nas i poinformował, że o, tu jest coś ciekawego.
1439:  Czyli wydał nam polecenie.
1441:  Macie klasyczny przykład konfliktu między, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha
1447:  nakazów i zakazów, a stawieniem na immersive learning, czyli na naukę imersywną, na naukę przez zanurzenie w jakimś temacie interesującym i zaciekawianie się im.
1458:  Tak samo jak się zaciekawiliśmy pierwszą książką o dinożarłach kiedyś.
1461:  Dlaczego?
1462:  Nikt nam nie kazał tego przeczytać, prawda?
1464:  Albo nikt nam nie kazał obejrzeć pierwszego dokumentu.
1466:  Zaciekawiliśmy się tym sami.
1467:  To jest potęga, żeby wykorzystywać to zaciekawienie także w grach wideo.
1472:  To skłoniło mnie do robienia filmów o szkole, pyta Pupelek55.
1474:  Wiesz co, to jest zupełny przypadek, to znaczy ja cały czas uważam, że moje filmy są nie tylko o szkole, tylko są o szkole i w ogóle o edukacji, instytucjach edukacyjnych i strasznie bym nie chciał, żeby były traktowane jako wyłącznie filmy o szkole, także dlatego, że wiele osób tę szkołę kończy i wiesz, wtedy masz takie wrażenie, że okej, to te problemy są już za mną.
1493:  Nie!
1494:  nie są za nami.
1495:  To znaczy, jak idziemy do korporacji i ktoś nam daje ocenę numeryczną, to jest to dokładnie taki sam problem jak w szkole.
1501:  Jeżeli idziemy na przykład sobie do dowolnego serwisu i ktoś nam mówi 9 na 10, 10 na 10 film i co to znaczy?
1509:  Skąd ja mam wiedzieć, czy to jest dobre?
1510:  Jak idziemy do TripAdvisora
1511:  i nie dostaję recenzji, która mi mówi, że gościu tutaj jest pleśń za wanną, nie idź do tego miejsca, tylko mam 3 na 10, to ja sobie myślę, a okej, to mógł być jakiś hejter, który sobie zostawił 3 na 10 i co, i ludzie się tam z nim będą kłócić.
1523:  A jak dostaję informację, że jest pleśń w łazience, tam nie pojadę za Chiny Ludowe.
1527:  Więc zawsze będę podkreślał, że ten, przynajmniej w obszarze
1532:  wskazywanych przeze mnie patologii, są one bardzo uniwersalne.
1535:  Plus, większość problemów, jakie mają uczniowie, wynika też z tego, że rodzice mają nieuświadomione te kwestie, wpadają w tryb zapomniał w, że cielędziem był i nie interweniują na przykład w zakresie takiego statutu, jaki sobie podziwialiśmy przed chwilą.
1548:  Dlaczego tu nie było interwencji rodziców?
1550:  No przepraszam najmocniej, to jest wina tak samo dla tych ludzi, którzy to uchwalili, jak i tych, którzy nie skorzystali z możliwości każdego obywatela w społeczeństwie demokratycznym i nie zrobili dzikiej awantury.
1561:  A dobrze wiecie, dlaczego jej nie zrobili, ponieważ o wiele łatwiej jest udawać, że nie mamy do czynienia z pełnoprawnymi obywatelami, tylko że mamy do czynienia, bo tutaj było liceum, przypominam,
1571:  Tylko, że mamy do czynienia z ludźmi, którzy w zasadzie są podludźmi, to jest jak roboty, tak?
1575:  I one mają się dostosować do tego i dzieci ryby głosu nie mają, tak?
1579:  No więc tego rodzaju mindset rodziców nie pomaga.
1582:  Więc tak, żeby podsumować to wszystko, bo to było krótkie pytanie i długa odpowiedź, filmy te robię z myślą o tym, żeby ludzie, którzy są niezaangażowani bezpośrednio w proces edukacyjny, zechcieli się angażować.
1597:  Porada dla osoby, która pisze próbne z polskiego.
1601:  Ja dostałem z matury próbne 20%, więc nie wiem, co ci mogę poradzić, poza tym, że bardzo polecam Olimpiady.
1608:  Dinożarły w poliu profesor Spielberg.
1610:  Tak, najlepszy z profesorów.
1613:  W prawdziwym życiu mogłyby być pytajniki nad rzeczami, żebym wiedziała, gdzie jest ciekawie pisze Aquarius.
1617:  Stąd masz Google Maps i ludzie ci zaznaczały, gdzie są jakieś interesujące miejsca i działa wtedy ekonomia skali.
1624:  Dużo ludzi poszło w jakieś miejsce, dużo ludzi napisało recenzje, dużo ludzi zrobiło zdjęcia i o, to może być coś fajnego, ale wiesz, mówiąc po szkolnemu, wziąłbym...
1633:  Przewodnik turystyczny National Geographic napisany przez wybitnego człowieka, którego w żaden sposób wcześniej nie zweryfikowałem, że jest wybitny.
1644:  I on napisał, że ja mam iść w to miejsce, w to oraz w to, więc oczywisty sposób to zrobię.
1650:  Nie będę słuchał jakichś randomów z internetów, bo oni się nie znają, oni nie napisali wybitnego przewodnika.
1657:  A, i nie zapominajmy, że zwiedzanie czegokolwiek bez przewodnika to jest na pół zwiedzania.
1662:  No.
1664:  To nie jest właściwe zwiedzanie.
1666:  Ja pamiętam bardzo dobrze te wycecki z Psewodnikiem, które mieliśmy.
1670:  Psewodnik sobie sedł i Psewodnik mówił, że tu są ważne zecy, a ja chciałem sobie pójść tam, bo to mnie zaciekawiło, czy tam mumie były.
1677:  A Psewodnik mówi, da działo mumii, pójdziemy za trzydzieści minut, teraz mówimy o historii pisma hieroglificznego.
1687:  Ja...
1688:  Jak zemumie!
1690:  Zawsze tak miałem i w którymś momencie nauczyłem się, żeby po prostu się odłączać od grupy.
1695:  Okropność.
1697:  Gdzie mam wejście do tego pokoju, pisze Rafał.
1699:  Z tej perspektywy wygląda to jak pomieszczenie bez drzwi.
1701:  I nie będę już niczym rzucał, ponieważ ludzie ostatnio krzyczeli na mnie, że rzucam jamnikiem.
1706:  Wejście jest dokładnie tutaj.
1708:  Jak się przyjrzycie, tu jest taka szczelina za regałem i ta szczelina to jest okno, które jest pieczołowicie zasłonięte.
1715:  Czy poza filmami jest jakiś plan do mówienia tych rzeczy w formie wykładów otwartych na różnych uniwersytetach?
1720:  Pisze Duck, a one się odbywają, byłem zaproszony na Uniwersytet Łódzki jakiś czas temu.
1725:  Teraz mam jeszcze jedno zaproszenie, o wszystkim informuję na bieżąco w Holistycznej Agencji Eskapistycznej, link macie jak zawsze w opisie, w takiej smutnej sekcji, która się nazywa Konwenty i Spotkania.
1735:  I tam mówię o traumatycznych doświadczeniach związanych z wychodzeniem na zewnątrz.
1740:  jazdu do jakiegoś innego miejsca, które nie jest moim domem i nie jest Krakowem i spotykaniem się z dużą liczbą ludzi osobiście.
1748:  Tak, więc ja staram się te straszne doświadczenia limitować jak mogę, ale tak, bywam z wykładami, to jest prawda.
1756:  Wojciech pisze, czy jestem w stanie zagwarantować, że jeżeli zmienimy system oceniania cyferkowe na opisowe, to niesprawiedliwe ocenianie zniknie?
