🔴 Lisan al-Szczurib, Lisan al-Szczurib! — A PLAGUE TALE Livestream #3
🔗 https://www.youtube.com/watch?v=lRjT4nrAZVQ

66:  Dzięki za oglądanie!
761:  Co sądzę o tym, że do Ghost of Tsushima trzeba założyć konto PS Now?
765:  Ja, jeżeli mógłbym sprzedać prawą nerkę i mieć Ghost of Tsushima wcześniej albo God of War Ragnarok, to bym to zrobił.
771:  A tak mówiąc serio, no jest to kretyńska decyzja, co mogę powiedzieć.
776:  Gdyś Pan wspomniał, że stara się starać polskie filmy z odzieżą, zamiast kupować w sieciówkach.
779:  Czy jesteś w stanie powiedzieć, jaki sklep pyta Michał?
781:  Znaczy ja się ubieram tak, jak widzicie, że się zwykle ubieram, nie?
784:  Więc to jest powiedzmy smart casualowo.
787:  Więc jeden to był sklep Tomka Millera, czyli miller.pl chyba, a drugi to jest poszetka.
796:  W jednym przypadku jest to szyte przez poznaniaków, a w drugim przypadku przez katowiczan.
802:  O Boże, drogi, nigdy nie użyłem tego rzeczownika jeszcze.
805:  Czy wy słyszycie, co tutaj się dzieje organowego, pięknego?
810:  Ostatnim razem taką kompozycję słyszałem w No Time for Potion Hansa Zimmera w Interstellarze.
820:  If stay tegoż.
833:  A to już nie jest sen!
835:  Ja myślałem, że to jest sen!
837:  Ja myślałem...
842:  Ja myślałem, że to jest sen!
845:  Zostałem oszukany!
851:  Najgorzej!
855:  W ogóle to Tomek Miller, o się cieszę, macie już znane, Tomek Miller zrobił niesamowitą robotę.
860:  Zaczął przecież od bloga o modzie męskiej i o whisky, a skończył założywszy kilka firm, wydawnictwo, garbarnię.
874:  Dobra, ja rzadko polecam, ja rzadko polecam rzeczy, ale muszę to powiedzieć.
878:  To znaczy zawsze niszczyły mi się wyroby skórzane i kupiłem właśnie u Tomka Millera taką torbę sportową na trening i w ogóle torba jamnik się nazywa, okej?
888:  Długa torba, ona naprawdę się nazywa torba jamnik.
891:  Torba jamnik ma w tym momencie tyle lat, ile najstarszy założony przez niego biznes, bo to w pierwszym możliwym roku kupiłem.
898:  Nic się z nią nie stało, dalej jest wypolerowana i błyszcząca, mimo że ani razu jej nie polerowałem.
904:  Polska, proszę bardzo.
906:  Da się, da się.
907:  A nie... Z Warschau.
908:  Nawet nie mogę ich zlutować.
929:  To nie jest skóra z jamnika.
931:  Jak to usłyszał?
932:  A może jest tak?
951:  Wiem, wiem, wiem.
954:  Ich mama tak naprawdę jest potężną czarodziejką.
957:  Przeniosła się na plan astralny i wzywa Igo do siebie mocą telepatyczną.
963:  I tak naprawdę w drugiej części będziemy się udawać naszym rodzeństwem do kolegium magicznego, żeby zaatakować Akademię Zimowej Twierdzy w Skyrimie.
971:  Wzgadłem fabułę drugiej części.
974:  Widać domę z twojej wiadomości jak najbardziej.
977:  Co zrobić, żeby Krzysztof kupił produkt?
978:  Nazwać go Jamnik.
979:  To prawda.
985:  Ale jest piękna ta muzyka.
989:  W ogóle do muzyki użyto tutaj nyckelharpa czy jakiegoś instrumentu z tamtych czasów.
993:  To się nazywa imersja przy Adrian.
994:  Nie wiedziałem!
1010:  Kojotan pisze, że woli zaliczenia pisemne o ustnych, a wykładowcy proponują w terminach zerowych zaliczenie ustne.
1017:  Znaczy w terminach zerowych zawsze jest zaliczenie ustne, to inna sprawa.
1021:  Ale jeżeli to jest z uwagi...
1026:  na wolne pisanie, to nie powinni cię ograniczać czasu.
1029:  Jeżeli masz kajetanie o życzeniu o niespełnosprawności, to nawet nie mogą tego zrobić.
1033:  Zwróć się do dziekan do spraw studenckich w tej sprawie.
1036:  Albo do rzecznika praw studenta, either way.
1040:  Blisko z fabułą trafiłem?
1043:  Good!
1047:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie.
1050:  Tu idziemy, tutaj jest domek, tu są ładne drzwi, popatrzcie.
1055:  Amicia, nie rozumiesz.
1057:  Omiń te krzaczory, tam są drzwi.
1060:  Popatrzcie, jesteś prawie już tutaj.
1063:  Piękne drzwi są, chodź tutaj.
1065:  Nie idziesz do... Nie!
1067:  Tylko nie do tuneli w Stranger Things.
1076:  Dobra, zostajemy tutaj, ta muzyka jest zbyt dobra.
1079:  Renart jest Jamnikołajem, bardzo dobrze.
1081:  Tsukitsubane, Gnomeus, Martika otrzymują wsparcie.
1085:  Nienawidzę Jamników, też otrzymuję wsparcie.
1086:  I Skranna, jakie piękne miano.
1088:  Melepeta oraz Vigiospeculi, Max K. I Madeleinka, dziękuję najserdeczniej.
1094:  Niuch za wsparcie.
1096:  Kanały społeczności, nie dziękuję Sony za opóźniony autofocus.
1102:  Naprawdę to są, to są dosłownie tunele jak Stranger Things.
1107:  To jest przerażające.
1110:  To nie jest mamusia, oj nie.
1112:  O Boże.
1119:  Nie, nie, nie, proszę nie.
1121:  Aaaa.
1134:  Nie ma nikogo.
1177:  Dajcie spokój, co za wizje, co zamiast planu lodowego ogrodu, teatr węży Agnieszki Hałas polecam.
1186:  Czy w małym live'u w fantasy można zrobić Hall of Fame soundtracków z gier?
1189:  Poniekąd tak, chociaż to dużo zależy od tego, czy YouTube nie będzie tego demonetyzował.
1194:  Ale nie powinien.
1195:  Czy on został jednak porwany?
1198:  Co się dzieje?
1199:  Nie martw się, masz dla niego naprawdę dużo.
1219:  I teraz nie będziemy sterować amisją, niestety.
1225:  Okej, jeden szczur.
1227:  Jest naszym przyjacielem.
1228:  Stado nie.
1233:  O nie.
1234:  A już mi się tak ta gra podobała.
1238:  Chyba to już nie jest sen, wiecie co?
1240:  Wydaje mi się, że...
1243:  To, co widziała Amicia, to mógł być jakiś koszmar faktycznie, bo przeżywa to, że straciła braciszka, nie?
1252:  Dajcie spokój.
1255:  Teraz musimy znaleźć kaszę, tak.
1258:  Wchodzimy do kuchni w nowym domu Filipa.
1261:  Wszędzie jest kasza, wszędzie.
1262:  Siedzę, siedzę.
1269:  Będzie mi okazję z pierwszej perspektywy też zobaczyć, co się dzieje w jego głowie.
1273:  To nie jest dobra informacja.
1282:  Ale tu jest pięknie.
1284:  Od razu widać, że jesteśmy w sadybie Wielkiego Inkwizytora.
1288:  Czy wy widzicie, jaki tu jest poziom detali na witrażach?
1291:  Jak to jest przepięknie zrobione.
1295:  Rewelacja.
1297:  Hmm.
1313:  Okej.
1316:  To jest plus z bycia malutkim igą.
1319:  Możemy się przekradać tutaj.
1321:  Złote, a skromne, prawda?
1324:  Ale to w ogóle nie jest złoto, to jest ten surowiec, który zdobywamy.
1328:  Cały czas zapominam, jak on się tak naprawdę nazywa.
1330:  Myślę, że jako kaszojady mamy najmniejszych szans z nim.
1339:  Na szczęście jego patrol się... O nie, on po prostu przeładowuje tę dziwną substancję, okej.
1348:  Przelewa z pustego w próżne, on przenosi z pełnego w pełne.
1355:  No i dupa.
1361:  Czy jest system dnia i nocy?
1362:  Jak nie, to nie jest poziom Dragon's Dogma.
1364:  To jest piękne.
1369:  Miejmy ten mem na wsze czasy.
1371:  Po wsze czasy, żebyśmy nigdy już nie hype'owali gier.
1375:  No dobra, ale tak serio?
1376:  Co ja mam do cholery zrobić?
1378:  Mogę iść tylko za nim teraz.
1384:  Tutaj?
1386:  No i przerąbane.
1394:  A może nie?
1396:  Może jesteśmy wystarczająco malutcy i on się nie zorientuje.
1406:  Czy ja dobrze myślę, że musimy wejść do tej dziwnej windy?
1415:  Chyba tak.
1423:  Udało się!
1426:  Sam wymyśliłem, sam, sam, sam, sam, sam!
1432:  Najwyższy, najwyższy intelekt.
1437:  Wimomo, Agnieszka Sarani z Janem Nikolajką, Koni, Fensi, Blitz, Michał i Fany Valentine otrzymują wsparcie.
1444:  Dziękuję bardzo za wsparcie społeczności kanału Les Envypli.
1455:  Okej.
1456:  Pokojówki chyba nam nie grożą specjalnie i służący.
1459:  Nie powinni podnieść rabanu na nasz widok, ale wiecie, nigdy nie wiadomo.
1463:  Więc na wszelki wypadek unikajmy wszystkich.
1467:  Czy co ja mam tutaj zrobić?
1470:  Czy możemy poświęcić chwilę na rozkminy dotyczące lore?
1473:  Ja zawsze.
1474:  Ale na razie mam za mało danych.
1477:  O nie!
1485:  Czyli tak to rozwiązują.
1487:  Oui, maman.
1490:  Matière des matières.
1493:  Hors unique.
1494:  Hors de prison.
1495:  Je t'ouvre la voie.
1496:  La voie vers le sang de l'élu.
1500:  Jest przepiękny komentarz pod moim najnowszym filmem o maturze.
1503:  Mianowicie ktoś powiedział w odniesieniu do zadania maturalnego z Księgi Koheletta, że... Czekajcie, tutaj musi mieć stosoną muzykę.
1515:  Czy ona się w ogóle odpala?
1518:  Ona się odpaliła, dobrze.
1520:  To poczekajcie, stanę w jakimś miejscu i zrobimy, i zrekonstruuję wam ten argument.
1531:  Znaczy ja myślę, że, żeby, że jeżeli ktoś nie wie, że Księga Koholeta to jest marność nad marnościami i wszystko marność, to on, on nie rozumie, on, on nie rozumie w takim razie, że, że no, że to, to jedno zdanie to trzeba zwiedzić i człowiek jest niekulturalny, jeżeli tego nie wie, no!
1549:  Na co mam ochotę odpowiedzieć oczywiście, że jeżeli jakąkolwiek książkę jesteśmy w stanie zredukować do jednego zdania, to znaczy, że chyba jednak nie jest zbyt warta zapamiętania.
1563:  Ale strasznie mnie to bawi, jak ludzie łatwo taką argumentację kopiują i reprodukują.
1569:  Niewiarygodne.
1574:  Co to znaczy, że to wpływa na kulturę lub erudycję?
1578:  I co?
1579:  No co z tego, że wiem, że marność nad marnością i wszystko marność pochodzi dzięki kohaleta?
1583:  Co to zmienia, nie?
1585:  Nawet jeżeli to znam po łacinie, nic to nie zmienia, absolutnie nic.
1590:  To jest dokładnie taki sam bit informacji jak to, że większość fabuł z Warhammera 40 tysięcy rozpoczyna zdanie in grim darkness of the future there is only war.
1603:  I to jest tak, jak ja bym powiedział, że ktoś, kto tego nie zna, w ogóle się nie może mianować człowiekiem oczytanym, obeznanym, kulturalnym.
1611:  Albo Fallout, tak?
1613:  World War Never Changes.
1614:  Okej, każda osoba, która tego nie wie, jest nygusem i powinna się doszkolić.
1619:  To jest tak samo legitne zdanie.
1629:  Znalazłem przejście, znalazłem.
1634:  Potrzebuję szybkiego sposobu do szukania książek, materiał do pracy dyplomowej, pisze pp1990.
1637:  Site.ai, scite.ai.
1641:  A potem Google Scholar.
1643:  Od Google Scholar i tak nie uciekniesz.
1646:  Druga rzecz, którą zawsze ja robię, jak szukam jakichś prac, to otwieram artykuł, który jest najlepszy i najbardziej dla mnie pomocny i potem sprawdzam tam bibliografię.
1654:  Deponicze do kłęb... K.
1659:  Nie zauważyłem tej butelki.
1664:  Czy mężczyzna to feminatyw?
1666:  Nie, mężczyzna nie ma flektywu charakterystycznego dla rzeczowników rodzaju żeńskiego.
1676:  Flektyw to jest ta końcówka.
1685:  Merde.
1686:  Tędy.
1692:  Jakie książki na początek przyszedłeś z Sandersonem?
1694:  Rytmatysta, absolutnie.
1695:  A, jak się odbiłaś od Rytmatysty, w ogóle zrodzonego, to nie.
1699:  Moim zdaniem Elantris jest bardziej hermetyczny.
1701:  Może Sanderson nie jest dla ciebie w takim razie.
1705:  Bo na pewno Elantris jest bardziej... Znaczy ma wyższy próg wejścia niż Rytmatysta.
1710:  To na 1000%.
1711:  O Boże, drogi!
1716:  Skąd ja mam wiedzieć kiedy się oni odwrócą?
1718:  Dajcie mi stożki widzenia, to będę widział.
1724:  Żądam stożków widzenia.
1728:  ŻĄDAM STOŻKÓW WIDZENIA!
1730:  ŻĄDAM STOŻKÓW WIDZENIA!
1731:  ŻĄDAM STOŻKÓW WIDZENIA!
1734:  Najlepsza mechanika jaka jest.
1735:  Co jest teraz?
1736:  Nic nie oglądam, Cherries.
1737:  U mnie tylko praca teraz.
1738:  Wchodzimy w czas sesji, więc ja jedyną moją rozrywkę mam podczas streamów z wami.
1753:  O mnie i butelki, o mnie i butelki.
1757:  Och.
1764:  Ja chcę kaszę, a nie wino.
1766:  Krzyczy Hugo, choć butelkę trzyma.
1773:  Merde!
1777:  No, desperados, absolutnie desperados, comandos, tam były stożki widzenia.
1786:  Stożek widzenia brzmi jak pryzmat pełniący funkcję magicznej kuli do czytania przyszłości, prawda?
1797:  Shadow Tactics, o, następna świetna gra.
1801:  O, w Shadow Tactics to bym zagrał na streamie chętnie.
1805:  No i co ja mam teraz niby zrobić?
1807:  Tak, tak.
1811:  Chroni go Wiara, czyli bardzo duża liczba żołnierzy.
1815:  Wiarusów, innymi słowy.
1817:  Ja tak zupełnie serio, what now?
1820:  Muszę się za nimi przekraść, nie ma wyboru.
1824:  Ma być Remake Commandos.
1827:  A czy on będzie od tych samych twórców, Adrianie?
1829:  Oj, to ja bym bardzo chętnie zagrał.
1831:  W ogóle Shadow Tactics miała jeszcze dodatek, o którym nikt nie mówi, to znaczy Icos Choice.
1837:  Okej, czyli tamten nas zauważył, a nie ten.
1842:  Nie no, ale tak zupełnie serio, to co teraz?
1846:  Tu?
1847:  Aaa, schodami.
1848:  Nie zauważyłem schodów.
1849:  No to, no to katastrofa.
1852:  A może nie?
1852:  Haha.
1854:  Udało się, udało się, udało się.
1857:  Sacre bleu!
1868:  Oj fancy, od holouta 1 i 2 to ja już bym się teraz odbił niestety.
1873:  Szkoda wielka, bardzo bym chciał, żeby ktoś zrobił remastera.
1876:  Na przykład właśnie w stylu Baldur's Gate 3 graficznym, wtedy bym chętnie zagrał, ale w tym momencie graficznie jest dla mnie po prostu to nie do zaabsorbowania.
1896:  Czy znam odpowiedniego rozróżnienia female i women po polsku?
1900:  No tak, żeński i kobiecy.
1908:  U nas żeński podchodzi od żona.
1913:  No tylko oczywiście ten rzeczownik teraz już ma inne użycie.
1916:  Zmieniło się jego, jak mawiały językoznawcy, pole semantyczne.
1919:  A czy możecie mi wyjaśnić, w jaki sposób miałem wejść do pola semantycznego tej bali, bo nie wiem.
1925:  A, może tędy.
1928:  Courage!
1929:  Courage, petit cochon!
1934:  Uwagi, mała świnio.
1935:  Jesioł, dzięki serdeczne za trybut, potrzebuję pomocy, zaczynam grać w Lies of Pinie, potrafię zabić osła na mości, zaraz odpuszczę akun, kiedy znasz takie gry.
1942:  Z osłem na mości masz bardzo prostą taktykę, to znaczy cały czas musisz robić unik w prawo, jeśli mnie pamięć nie myli.
1949:  Zobacz sobie...
1950:  Zobacz sobie jakiś tutorial, ja zawsze to robię, zaglądam na YouTube i patrzę na guide, jak pokonać bossa X. Bo bardzo często jest tak, że gra tego niewystarczająco dobrze komunikuje, ponieważ nie ma rozbudowanego tutorialu i to jest też problem Lies of Pi.
1967:  W Sekiro byłem w stanie sobie wyćwiczyć większość ruchów, a w Lies of Pi było tak, że mieliście tutorial,
1973:  E, żadnego odpuszczania.
1975:  W tutorialu było następujące.
1978:  Rozumiesz, że 2 plus 2 równa się 4.
1981:  Ale poczekaj, ja ci to pokażę ładnie.
1983:  Popatrz, tu masz jeden paluszek.
1985:  Masz drugi paluszek.
1987:  Ale widzisz?
1987:  To jest 1 i 2.
1988:  Dobra.
1989:  Ale rozumiesz?
1990:  Na pewno.
1991:  Tu masz trzeci.
1993:  Popatrz, tu masz czwarty.
1994:  Widzisz?
1994:  Są cztery.
1996:  I tu masz dwa.
1997:  I dwa.
1999:  A potem...
2001:  A potem gra, nie?
2002:  Poradzicie sobie, bez problemu.
2003:  Trzeba tylko patrzeć, obserwuj ruchy bossa, zauważ... To jest oczywiste przecież, chyba rozumiesz.
2009:  Jak to nie rozumiesz?
2010:  To przecież był tutorial.
2011:  No, więc bardzo tego nie lubię.
2012:  Chciałbym, żeby tutoriale się skalowały razem z poziomem trudności, żebyśmy mogli sobie przećwiczyć różne rzeczy w kontrolowanym środowisku.
2019:  Tak jest w Sekiro!
2020:  Naprawdę, w Sekiro jest jeden tylko problem, to znaczy tutoriale są opatrzone statycznymi grafikami, czego nie rozumiem.
2027:  Nie no, ja naprawdę tutaj nie mogę przejść.
2030:  To jest koniec.
2032:  Tu nie można.
2034:  Z tej strony nie można.
2036:  Co teraz?
2041:  Czekajcie, może on coś robi z tą... z tym wiadrem?
2045:  Nie.
2050:  Ja przecież zwariuję.
2055:  Może ja mam do tego wskoczyć jakoś?
2057:  Nie.
2059:  Granam ewidentnie mówiła, że trzeba się do tego wiaderka udać, tak?
2062:  Dobrze mówię?
2064:  Chyba tak.
2068:  Wiaderko!
2078:  Fajny aspekt grania dzieckiem.
2079:  Chciałbym widzieć takie metody częściej, a to swoją drogą, Nicodemia.
2082:  Tylko, że ja bym bardzo chciał, żeby gra nam zakomunikowała, co mam zrobić.
2085:  Okej.
2087:  Brawo.
2087:  Nikt cię nie widział.
2088:  Jak Melie.
2111:  Aaaa... Sacre ble... Okej, czyli pewnie w dymie będzie trzeba się przenieść.
2116:  Musimy poczekać znowu na dym.
2119:  Czy ktoś może zrobić dym?
2120:  Escape from Dąbrowa Górnicza, dziękuję.
2124:  La Petit Cochon, ruszaj!
2130:  Nienawidzę, jak w grach nie mogę cofnąć umiejętności, co inwestować w tę umiejętność.
2133:  O Jezu, absolutnie!
2134:  Absolutnie, to jest straszne.
2136:  I to się niestety dzieje w Lies of Pea.
2138:  A widzicie, jeżeli gra zachęca do tego, żeby testować różne rzeczy, to powinna dać nam taką możliwość, żebyśmy cofali sobie punkty.
2146:  Dobra, ja dobrze myślę, że tędy.
2153:  Okej, chyba tak.
2155:  I co, będę tak w koło, bo Maciej uszedł?
2160:  Pozdrawiam wszystkich Maciejów na czatach, ale tak, idziemy wkoło Macieju.
2166:  Następnym razem, jak ktoś będzie wokół was krążył, to możecie mu tak powiedzieć.
2169:  Co się dzieje?
2173:  Czyli on strzeże niczego?
2175:  Czy za nim są jakieś drzwi?
2177:  Okej, za nim są drzwi.
2178:  Nie widziałem, że za nim są drzwi, ponieważ nie wiem, był dym.
2186:  Iwiń Maciej pisze, witaj w moim kole.
2189:  Możesz zrobić jeszcze tak, żeby zhakować system i krążyć wokół kogoś i powiedzieć mu następnie, że to jest wkoło Macieju.
2196:  I jeszcze jest naokoło Wojtek, to mnie zawsze bawiło.
2201:  Dobrze.
2201:  Dzielny nasz kaszoja dotarł wreszcie do kuchni.
2205:  Nie, to jeszcze nie jest kuchnia.
2207:  Przecież prawie.
2216:  Można cofnąć punkt do grajsobicia, że odblokować owoc w magicze, to wprowadzi i potem.
2221:  I jest to strasznie late game'owa funkcja, która sprawia, że już wtedy nie masz ochoty niczego ćwiczyć i trenować.
2227:  No bez sensu to jest, głupie, żmudny grind.
2233:  Ale tu jest pięknie.
2237:  On strzeże niczego.
2245:  Any man who must say I'm the king is no king at all.
2256:  Ilocultizm.
2259:  A swego drogo papież mężczyzn, moi drodzy.
2266:  Ale tu jest pięknie.
2268:  Ja ostatnio często to mówię.
2271:  Już na percepcji jeden nie przestałem mnie to zachwycać przynerdą.
2275:  To prawda, moje rzuty na percepcji nie istnieją.
2278:  Ja wszystko wpakowałem w charyzmę i w ten sposób lecę przez całe życie.
2291:  No i co mnie straszysz?
2293:  Co mnie straszysz?
2299:  Tobie nie jest potrzebna mamusia, tylko tobie jest potrzebny lekarz, Igo.
2302:  I to taki dobry lekarz.
2304:  Meanwhile, jesteśmy w średniowieczu, w związku z tym statystyczny lekarz,
2307:  A przepraszam, jestem przeziębiony.
2309:  To może w takim razie małe upuszczanie krwi.
2314:  Ale ja mam chorą wątrobę.
2315:  To może przejrzę moje księgi.
2319:  Ja w księgach wyczytam, co należy zrobić.
2321:  Upuszczanie krwi.
2324:  Ale ja mam jakiś problem z oko niedowidzena.
2327:  Upuszczanie krwi, ale z oka.
2330:  Więc prawdopodobnie też będą to robili.
2332:  I lewatywa, tak.
2336:  I lewatywa dla kurażu?
2338:  Tak jest.
2340:  A jak nie zadziała, to wtedy przypalanie ogniem.
2344:  Albo podwójna lewatywa.
2349:  O nie.
2351:  Na anemię też.
2352:  Tak, upuszczanie krwi.
2354:  Najlepsze na anemię.
2359:  O nie.
2362:  Trzech Maciejów chodzących dookoła to problem Trzech Ciał i Will Maciej.
2367:  Czy Trzech Maciejów w problemie Trzech Ciał chodzi na około Wojtek?
2371:  To jest pytanie.
2373:  Okej, znowu nie wiem, co mam zrobić.
2375:  Już wiem, mam się schować do szafki, ponieważ jestem mały.
2385:  Krzysztof, masz się schować do szafki, ale chowaj się do niej szybciej!
2393:  Matt Peterson pisze, że ma ze sobą epizod życia w zakonie.
2396:  Klasztory i kościoły w środku nocy są niesamowite.
2398:  Każdej nocy tam siedziałem.
2399:  Architektura to magia.
2401:  Ale super doświadczenie.
2407:  Wszyscy wiedzą, że najlepszym lekarstwem jest kąpiel w rtęci.
2416:  Ty się śmiejecie?
