Wielki Plan jaszczurów — TEHENHAUIN livestream #2
🔗 https://www.youtube.com/watch?v=1neg5jr7WRU

11:  Muzyka
445:  UJ.
445:  I idealnie, nie?
446:  Trzeba się troszeczkę zsynchronizować, ale wtedy wszystkie głoski wybrzmiewają tak, jak należy.
451:  Stachuchac, dzięki za wsparcie od 11 miesięcy.
453:  To już prawie rok.
455:  Bogowie...
456:  Krzysztof już grał w Sekiro, Krzysztof zagra w Sekiro w niedzielę, moi drodzy.
460:  Oj, przygotujcie się, bo będzie się działo.
463:  Bear, witamy serdecznie.
466:  Zauważyliście, że krasnoludy, żeby zagrzać się do walki, popierdują w swoim obozie i mówią A!
474:  Nic im to nie da.
475:  Witamy Gluchenmuchen na czatach i wszystkich przybywających.
479:  Wydział Chemii Uniwersytetu Jagiellońskiego nieironicznie miał skrót w chuj przez całe lata na swojej stronie internetowej, ale w końcu to zmieni ku wielkiemu zdumieniu profesorów, którzy nie wiedzieli dlaczego.
489:  Nie wiedzieli, co się dzieje.
490:  Podobnież nie wiedzieli, co się dzieje tutaj.
492:  Mamy...
494:  Kakłasura Stanisław... Stanisaurusa Lema, moi drodzy.
498:  To dlatego, że saurusowie to jest ta rasa jaszczuroludzka, która tutaj o sobie egzystuje.
503:  To jest saurus, moi drodzy.
506:  Zaraz się załaduję.
507:  Proszę bardzo, tak wygląda saurus, prawda?
509:  Venerated Lizardmen Leaders.
511:  dostojni przywódcy jaszczuroludzi.
514:  Tehena Wyn natomiast zasadza się w zasadce na ponurego Markusa Wolfharta, który przybył z ekspedycją imperialną, żeby podbijać lastwie.
525:  Nie uda mu się to.
525:  Spektakularnie mu się to nie uda.
528:  Z tego, co pamiętam, tutaj rekrutowaliśmy nową armię.
531:  Tak.
531:  Potrzebujemy bardzo dużo armii.
534:  Niestety to potrwa.
537:  Niestety to potrwa.
538:  Dlaczego mam top chat?
539:  Dlaczego mam top chat?
540:  Skandal.
544:  Sekiro nie będzie ciążyć na moim honorze z powodu braku magii ognia?
547:  Coś wymyślimy.
548:  Jakoś postaramy się oszukać ten system, jak zawsze.
551:  Boże, nie mamy w ogóle pieniędzy, przecież to jest przerażające.
555:  Natomiast możemy składać krwawe ofiary.
558:  Globalny czas trwania werbunku minus jeden?
563:  Podoba mi się taka krwawa ofiara.
564:  Witamy Aśku na czatach.
566:  Matt Peterson.
567:  Pytanie bez związku z grą.
568:  Znam dzisiaj wykład z filozofii.
569:  Prelegent omawiał, odmieniał Russella, czyli Bertranda Russella.
573:  Wodopełniaczu jak Russella.
575:  Czy nie byłoby poprawniej Russella?
578:  Jak je lubię!
579:  Jak rozstrzygają się nasze wątpliwości w toku.
584:  Linsky Ramsey pisze, żeby sobie chętnie coś z maczka zjadł.
589:  Maczek to jest, wiecie, radość.
591:  Degresywnemu wilkowi przyszły rzeczy ulotne.
593:  Cóż za wspaniała wiadomość.
596:  Czy oglądałem Kisechusei no Kakaplap?
600:  Nie umiem tego przeczytać.
601:  Nie oglądałem tej animki Aika, niestety.
604:  Chciałbym.
604:  Witamy Ewolinę Hero.
606:  Zostało około 300 subów do 50 tysięcy, liczy Samuit.
611:  Poważne sprawy.
612:  Czyżby jeden jedyny pożytek z olgi o*** karczu był taki, że wzrosły suby?
616:  Chyba tak.
619:  Co mamy zrobić?
619:  Dostaliśmy zlecenie.
621:  Przepraszam, dostaliśmy misję.
622:  Krzysztof, to jest inny setting, nie zlecenie, tylko misja.
636:  Błogosławiony Stegadon!
638:  Po to tu jesteśmy!
641:  To jest najpotężniejsza jednostka, jaka istnieje, a jeszcze mamy ją w wersji błogosławionej!
646:  Wspaniałość!
647:  Śmierć kolonizatorom ilustrii?
649:  Tak!
650:  Teraz tym bardziej!
651:  Dzięki Tomaszu za wsparcie od ośmiu miesięcy!
653:  Tak!
655:  Śmieszne te twoje jaszczurki.
656:  Dzięki, pisze Makszaba.
658:  Właśnie, rozgniatam las się najpotężniejszym czempionem, mosiężnym bykiem.
661:  No, Taurusem można, absolutnie, to prawda.
663:  Dobra, musimy zabić mnóstwo wrogów.
669:  Śmieszny przeciwnik!
673:  Zasadzimy się na niego w zasadce.
674:  Będziemy tuż obok malunków na pustyni Nazca.
679:  Uwielbiam malunki na pustyni Nazca.
682:  To są autentycznie malunki na pustyni Nazca.
684:  Trzeba mu przyjrzeć.
690:  Tak, ale jeden z tegaton to jest trochę mało.
692:  Potrzebujemy jeszcze 19.
697:  O!
700:  O, wszystko jest dobre.
703:  Ale to jest do stegadonów.
707:  Nie, nie, dobra, dobra, nie podniecajmy się stegadonami, tutaj trzeba, trzeba poinwestować troszeczkę wpierw w rozbudowę.
715:  KFC lepsze od Maczka, w zależności od okoliczności mojej mini.
719:  To nie jest takie proste.
720:  Nie są proste tego rodzaju decyzje.
724:  KS i wtedy, kiedy jest się bardziej głodnym.
725:  Oczywista sprawa.
728:  Nie wiem, dlaczego akcentuję po skaweniu, ale uczę się jeszcze języka jaszczuroludzi.
735:  Bądźcie wyrozumiali.
736:  Tymczasem witamy Lucyfera w gronie trybutariuszy.
741:  Jest 666 powodów, dla których powinniśmy wszyscy wysłać teraz jamniki na czatach.
746:  Krzysztof się mały zrobił.
748:  Kurczę się na starość, moi drodzy.
749:  To dlatego.
750:  To się nazywa... To się nazywa...
754:  Może nie będę mówił, jak to się nazywa.
757:  Nie mamy pieniędzy!
760:  Nonsense.
761:  Coś trzeba zrobić, żebyśmy mieli.
764:  Ooo!
765:  Starożytna przystań.
768:  Co to za kości na górze?
769:  Kości, kości, kości.
771:  Jeżeli chodzi wam o to, to są to rytuały, które musimy uczynić.
775:  A poczyniwszy rytuały, będziemy mieli rzeczy.
779:  No właśnie, może jest coś, co nam zwiększy... Nie, losowy sztandar jest do dupy, chociaż w sumie jest dobry.
786:  Umiejętność Armii Kłębowisko z dżungli.
788:  To chcemy na pewno.
790:  A nie mamy.
790:  Co ty kurcz?
792:  SUTEKU SOKSZOZO!
794:  Tak!
795:  Absolutnie, nie mógłbym się bardziej zgodzić, Tehena win.
799:  Skoro kurczysz się na starać, to pewnie jej skleroza szybciej nadchodzi.
802:  Nie oszukujmy się, istota żyjąca, jeżeli chodzi o sklerozę u mnie, to ona już nadeszła.
807:  Dlaczego cały czas Stanisaurus Lem tutaj rezyduje?
810:  Nie wiem.
810:  Wendek1, dziś... Witamy w gronie Trybutariuszy, dziś będzie dużo jamników.
814:  KFC lepsze bez opcji, a z Halloumi pisze, a się nawet nie wiedziałem.
817:  Ale to dlatego, że ja od bardzo dużego czasu, to już 3 tygodnie jestem na diecie.
825:  Proszę powiedzieć, jak to się nazywa?
828:  Nie pamiętam.
831:  Dobrze.
831:  Uwiąd z tarczy.
833:  To jest takie ładne określenie.
834:  Uwiąd z tarczy.
835:  Jeszcze drugie określenie jest wtedy, kiedy... Ale to już jest pod... To jest, swoją drogą, jedna jedyna rzecz, która mi się przydała z historii literatury.
842:  Mianowicie dowiedziałem się wtedy, że taki śpiew bardzo posuniętej w latach, w wieku post-balzakowskim zatem, babuleńki, czyli takie... To jest z tarczy tremolando.
855:  Jak mi się to spodobało.
858:  Przepiękne.
860:  Jak stan techniczny Warhammera 3 po tylu miesiącach, Peter Pippin... Tragicznie.
864:  Znaczy, teraz inny zespół przejął projektowanie Warhammera 3 i sytuacja wygląda następująco, przynajmniej na tyle, na ile mogę powiedzieć z Discorda dla partnerów Creative Assembly, że jest miliard bugów w tej wersji Immortal Empires i bardzo możliwe, że będą jeszcze do ostatniej chwili poprawiane, ponieważ plan optymistyczny, moim zdaniem, zakłada, że pod koniec sierpnia to będzie dostępne.
890:  Dlaczego nikt mnie o tym nie uczył?
892:  Skandal, pisze Aśku.
892:  A nie Aśku, to o Starczyn Tremolanta ja sam się tego nauczyłem.
896:  Wszystkie rzeczy, które ja pamiętam, to są rzeczy, których sam się nauczyłem.
899:  Sutekta!
900:  Sutekta!
901:  Mhm.
906:  Dlaczego ta gra jest taka dziwna?
909:  Dlaczego nie mamy pieniędzy?
911:  Przecież mieliśmy teraz być bogaci.
915:  Dildolga Drakarczuk ewidentnie jest niedysponowana armijnie.
925:  Dildolga będzie miała zadanie.
931:  Ja wiedziałem, że tak zostanie to odczytane.
938:  Ten Jacek, dzięki za przechodny trybut, naszło mnie coś dziś, pisze ten Jacek.
941:  Po co gwałcić materiał źródłowy, wciskając tam progresywne idee, progresywne było w cudzysłowie i zgadzam się z tym, skoro można wziąć historie, gdzie są one dobrze wplecione, na przykład cykl Zmieszku otacza całą listę Identity Politics i jest dobrą historią, albo można napisać nową historię z nowymi bohaterami, która będzie adresowała te problemy.
961:  Tylko zauważcie, że niestety i to fani rozpoznają, mroczna, a złośliwa strategia korporacji jest taka,
968:  Weźmy jednego Obi-Wana.
968:  Weźmy Lorda Vadera.
980:  Weźmy i posypmy trochę nostalgii.
985:  Bulgocze.
988:  I tak powstanie hit gazowy.
991:  I teraz do tego hitu gazowego damy dowolne rzeczy, które do tego nie pasują.
997:  A Obi-Wan i Darth Vader i cała reszta będzie na drugim planie.
1005:  I nikt jeszcze nie spostrzeże.
1010:  Tylko, że prawda jest taka, że właśnie ludzie to odczytują, tak?
1013:  I widzą, że coś jest w tym nie tak i wtedy uruchamia się natychmiast narracja, aaa, aaa, nie podobają się wam progresywne i nie, nie podoba nam się to, że robi się to cynicznie na barkach postaci, które z nimi nic wspólnego nie mają.
1029:  Dzięki jeszcze raz za trybut.
1030:  Trybut tego Jacka, czy ten Jacka, nigdy nie wiem, jak się odmieniać, zainspirował mnie do porantowania na temat Disneya, jak zawsze.
1039:  Wszystko sprawia, że można porantować na Disneya.
1042:  Nawet to, że podczas badań nad nowo odnalezionymi tablicami starożytnych, w których, jak wiadomo, wszystko jest zapisane w gwiazdach i dzięki którym wiemy na przykład, że można być urodzonym nie tylko w znaku zodiaku byka, ale na przykład również w ascendencie barana.
1057:  Ha, ha, ha!
1059:  Nasze skinki odkryły zapomniane techniki budowlane, które umożliwią szybkie wznoszenie wysokich piramid i potężnych zigguratów, których od wieków nie widziano w lustriańskich miastach-świątyniach.
1076:  Zwykle budowle takie wznosi się powoli.
1078:  Chcesz wdrożyć nowe techniki?
1080:  Nie.
1082:  To to było tyle czytania.
1084:  Sądzę o zapowiedziach filmów Marvela.
1087:  Jestem artystycznie obojętny wobec tego.
1091:  Jeżeli jedną z zapowiedzi jest naprawdę Agatha Harkness, czyli jedna z postaci... W zasadzie nie mogę wam powiedzieć, skąd ona się wzięła, bo część z was mogła nie widzieć WandaVision.
1101:  Przepraszam.
1103:  To ja nie mam pytań co do takiej fazy.
1105:  Ale miałem rację co do tego, że czwarta faza jest bez sensu, bo jeżeli w piątej i szóstej fazie będziemy mieli więcej multiversum, to wszyscy, którzy mówili, nieprawda, Krzysztof, motywem wiodącym czwartej fazy jest multiversum, to nie mieli racji.
1123:  Myreth Averan!
1124:  Cóż za piękne miano!
1125:  Witamy Cię w gronie Trybutariuszy!
1127:  To okazja, by zajemniczyć Trybutariusze, drodzy.
1130:  Nie bądźcie gnuśni i zajemniczajcie.
1132:  Dzień dobry, jaszczurzożanie!
1135:  Jakie ładne!
1136:  Budowla ukończona, skład mięsa.
1138:  Tak!
1139:  Faktycznie, komory chłodnicze, które osłaniają mięso przed słonecznym gniewem Hoteka, pozwalają jako takie zachować świeżość żywności.
1150:  Świeżość żywności, świeżość żywności, świeżość żywności, świeżość żywności.
1154:  Ciężko to powiedzieć szybko.
1158:  Oho, mamy podmiasto.
1159:  Nawet nie stać nas, żeby to podmiasto zniszczyć.
1161:  No przecież to jest żenujące po prostu.
1164:  Dobrze, musimy się wyprawić do znaków starożytnych, moi drodzy.
1169:  Tak, musimy się wyprawić do znaków starożytnych.
1172:  I podbić tę osadę.
1174:  To jest bezwzględnie konieczne.
1179:  Daredevil to najlepsza z możliwych zapowiedzi.
1182:  No u mnie, tak już zupełnie serio mówiąc, Blade.
1185:  Dlatego, że lubię też Maherszama a Lego.
1188:  Co dzisiaj do picia?
1189:  Herbacia, jak zawsze.
1191:  Wspaniała i cudowna.
1192:  Czy mnie nie widać, pisze Lofrana.
1195:  Czy mam z nieznanych powodów szałę u bana?
1197:  Nie masz.
1198:  Absolutnie nie masz.
1199:  To tylko ja musiałem pominąć w ferworze.
1202:  A witam także Rebekę Cloud przy okazji.
1205:  I Grzegorza Gongałę.
1208:  Grzegorzu, nie mów, że masz zbyt niskie kompetencje, żeby zrozumieć, co w tej grze.
1211:  W tej grze chodzi o to, że my jesteśmy wielkimi jaszczurkami i wygrywamy.
1215:  O to chodzi w tej grze.
1222:  W tej grze chodzi również o inne rzeczy.
1224:  Na przykład o to, że żeby móc przejść przez ten... A nie, to nam się nie uda.
1230:  Ale zasadzimy się w zasadce w tym miejscu i zobaczymy, co harczący luter Harkon zrobi.
1240:  Musimy bezwzględnie wykonać misję.
1243:  Czy ta misja ma jakieś, nie dajcie bogowie, 12... Tak, 12 tur jeszcze jest.
1249:  Czy macie mi się zdarza pijać?
1250:  Bardzo rzadko.
1252:  Dziwnie dziś pisze Hefestion.
1254:  Witamy Hefestion i Jana Guzka.
1256:  Czuję się, jakbym dopiero wstał, już 18.
1257:  A, to jest rano.
1260:  Wcześnie rano.
1261:  Mmm.
1263:  Dobra, myślę, że Dildolga może się pokusić jeszcze.
1268:  O, oooo!
1269:  Haha!
1270:  O rekrutasz.
1272:  Dildolgo, rekrutuj.
1279:  1315.
1279:  Litości.
1281:  Litości.
1283:  Nikt nie ma Shadowbana, moi... Co wy z Shadowbanami?
1286:  Shadowbana u mnie można dostać w zasadzie na kanale wyłącznie wtedy, jeżeli się wyzywa innych, ponieważ jeżeli ktoś chce wyzywać mnie...
1296:  Zapraszam.
1299:  Zobaczymy, ile wytrzyma.
1303:  Brandil, dzięki za trybut.
1304:  Krzysztofie, jak prędko można spodziewać się pierwszych starczych rozkmin w sytuacji, gdy wczoraj skończyłem pierwsze ćwierćwiecie... Nie.
1313:  Ćwierćwiecze życia.
1316:  Jeszcze raz dzięki za trybut.
1319:  Krzysztof zastanowił się bardzo długo nad tym, ile to jest ćwierć ze stu lat.
1325:  Zastanowiwszy się?
1327:  Uspokajam cię.
1329:  Nie jest jeszcze tak źle.
1331:  Czy polecam Hyperion Simonsa?
1333:  Tak.
1333:  Całą, ale w całości.
1336:  Znaczy potem jeszcze Upadek Hyperiona, Endymion i Triumf Endymiona.
1340:  Jako całość absolutna.
1347:  Karkuasuras!
1350:  Karkuasuras!
1353:  Szyk, gal, szyk!
1354:  Szyk, gal, szyk!
1356:  Eee... Majłosz, dzięki za wsparcie od 11 miechów.
1359:  Dobry wieczór, witam wszystkich podpalonych na wieki wieków spaczeń.
1365:  Rebeko, dzięki za trybu.
1366:  Nie, nie zdąż... Dobrze.
1367:  Klikam tę turę!
1368:  Krzysztofie, kupiłam multum twojej herbaty.
1373:  Niczego nie żałuję.
1374:  Je ne regrette rien.
1376:  Jest przepyszna.
1377:  That was unexpected.
1378:  Jak to unexpected?
1379:  Myślicie, że ja... Dlaczego uważacie, że jeżeli ja coś chwalę, to będzie to niedobre?
1385:  To jest pyszna herbata, absolutnie.
1389:  No i co mamy teraz zrobić?
1390:  Can't.
1392:  Dlaczego Marcus Wolfhard, jak na niego kliknęliśmy, powiedział nam can't?
1396:  Wypraszam sobie, nie jestem cipą.
1398:  View it.
1402:  Dobra, Stanisaurus Lem wytrzyma, tak?
1408:  Ważniejsze dla nas zdecydowanie.
1416:  Dobra, to jest i tak za darmo.
1421:  Za darmo to uczciwa cena.
1424:  Katukazaka!
1429:  Tak!
1431:  Dobrze.
1432:  Oto chodziło.
1434:  Więcej jeńców!
1436:  Tak!
1438:  Kłatok!
1439:  Haha, jest Stegadon!
1441:  Oto chodziło!
1442:  Dzień Dobry!
1451:  Dobrze, dobrze!
1456:  Karquasuras!
1458:  Dobra, dokąd ma on zasięg w razie czego, żebyśmy się... Dobrze.
1461:  Jesteśmy bezpieczni.
1464:  Morfis!
1466:  Co sądzę o motywie budowania budowli i puszczenia jej pod prąd czasu?
1470:  To jest fajne.
1471:  Nie pamiętam, czy ktoś tego użył kiedyś, ale brzmi super.
1475:  Limit bohaterów.
1475:  Nie chcemy na razie zwiększać limitu bohaterów, chcemy gwałtownie zwiększyć liczbę jednostek.
1480:  A mamy jeszcze na to... Mamy jeszcze na to rezerwy.
1487:  Dobrze.
1489:  Jest wszystko.
1490:  Klany podmiasta pozdrawiają.
1492:  Tak, tak.
1493:  Niech Wielki Szczół nad wami czuwa, pisze Dad Grammer.
1496:  Dziękuję, to się przyda, bo będziemy walczyć w Last Reez niestety klanem Pestilence.
1501:  Niedobra sprawa.
1503:  Mam nadzieję, że w ogóle Warhammer ładnie działa, ponieważ ja już w Creative Assembly w niczemu nie wierzę.
1509:  Czy mamy coś, co sprawi, że będziemy jeszcze potężniejsi?
1514:  Nie... Nie... Nie... Eee...
1520:  losowy członek świty albo losowy sztandar.
1523:  Czy grałem kiedyś w Grim Dawn?
1524:  Nie, nie grałem.
1527:  Liński pisze, że jemu już ta skawańska persona na streamach się włącza nieironicznie.
1531:  To jest prawda, niestety.
1533:  Krzysztof nie reprezentuje Five'a, bo jak gdyby tylko zaprezentował sobie jego faworyta, to byśmy go wykupili.
1539:  Jemu nie zostało.
1540:  Tak już było raz z Five'a o'clockiem, my wash, niestety.
1543:  Tak już było.
1544:  I przez to musiałem kupić półtora kilograma herbaty.
1547:  Nie żartuję.
1552:  Idąc za myślą Total Biscuita, I don't feed virtual, I eat virtual, pisze Lilia.
1556:  O, jak szanuję, że pamiętacie jeszcze Total Biscuita.
1559:  Kochani trybutariusze, myślę, że możemy upamiętnić FM Total Biscuita.
1563:  To była legenda absolutna.
1565:  Krytyki gamingowe, jak nie kojarzycie Total Biscuita, to odświeżcie sobie jego serię WTF is.
1571:  Były długie, prawie godzinne recenzje.
1574:  Znakomita sprawa, nieodżałowanej pamięci.
1577:  To jest rzeczywiście człowiek, po którym do dzisiaj czuć lukę w YouTubie.
1584:  Tempo uzupełniania strat, to nie jest takie głupie.
1590:  Dzięki temu będziemy mogli mieć większe straty.
1593:  Dobrze, i weźmiemy sobie jeszcze losowy sztandal.
1604:  O, nie jest zły!
1608:  No i to jest półtora kilograma herbaty przeliczonej na teksturowe hartoniki.
1611:  Oj, nie mam pojęcia, bardzo dużo.
1614:  Witamy Jarl Axe, moja pierwsza armia, którą zbierałem.
1616:  Uwielbiam lizaki.
1617:  O, Lizardman.
1618:  Ach, wspaniałości absolutne.
1620:  Ciekawy jestem, czy Luthor Harkon zaatakuje nas teraz, czy... Zobaczymy.
1625:  Może być ciekawie.
1628:  Krzysztof Graja z Czurzym Mojżeszem, pisze pan Pitu, tak jest.
1631:  Kacper Sapkowski pyta, czy polecałem Pana Lodowego Ogrodu.
1634:  Tak, polecałem Pana Lodowego Ogrodu.
1635:  To jest jedna z nielicznych powieści science fantasy, tak ją nazwijmy, w Polsce, powstałych.
1643:  Jeżeli chodzi o czytankę Sid Marillionu, mam smutną wiadomość, nie napisałem tego jeszcze wciąż na karcie społeczności, ale okazuje się, że jest przepis na YouTubie, który zabrania czytać książek.
1653:  Znaczy tak, można grać w gry w całości, można robić playthrough, ale nie można przeczytać książki, bo to jest performance, tak?
1661:  I to jest odczytanie audiobooka i to łapie prawa autorskie.
1666:  Czyli to jest zabawne, bo ludzie, którzy tak bardzo gatekeepują literaturę, doprowadzają do tego w konsekwencji, że jest coraz mniej czytana, że jest coraz mniej sposobów na jej promocję, co prowadzi do jej spotęgowanej elitaryzacji, ale jak już wiemy po szalbierczych opiniach Olgi Arystok, o to chodzi, żeby taka pozostała i żeby właśnie ludzie nie czytali.
1689:  Wtedy jest za dużo ludzi, którzy czytają, prawda?
1695:  Dramat.
1698:  Powiedz co?
1732:  Czytałem coś Adriana Czajkowskiego.
1734:  Tutaj jest cała saga Cienie Pojętnych, a jeszcze polecam nie mniej, nie Dzieci Umysłu, tylko Dzieci Czasu.
1746:  Dobra rzecz, świetny pisarz, polskiego pochodzenia swoją drogą.
1750:  Czy poczytanka z Rzeczy Urodnej jesteśmy na Outlaws?
1752:  Właśnie nie, jeżeli chodzi o czytanie opowiadań, to można, ale czytanie całej książki nie można.
1756:  Więc opowiadanie można, tak.
1758:  Dlatego sobie zrobimy w ten sposób, że będzie taki strumyk przed Rings of Power, gdzie będziemy sobie mówili o lore, ale tak naprawdę będziemy czytywać Slim Marillion, ale też.
1767:  Oprócz tego sobie będziemy czytać różne definicje encyklopedyczne na przykład.
1775:  Dobrze.
1777:  Dlaczego, Rebeko, jesteś... Dlaczego... A, YouTube, shame on you.
1780:  A, to się zgadzam, absolutnie.
1782:  O Boże, jaka ta mapa jest beznadziejna.
1785:  Ale z drugiej strony ta mapa jest świetna.
1788:  Zresztą zdecyduj się.
1790:  Bardzo prostego powodu jest świetna.
1796:  Znaczy, spróbujemy... Spróbujemy skonfundować naszego przeciwnika.
1803:  No, doktor!
1805:  Jak żyć, kiedy wydawnictwo jest tanie, ma dobre przykłady, ale mnóstwo choklików i literówek.
1809:  O, to się bardzo często dzieje, moi kochani, niestety.
1812:  Z tym walczyć próżno.
1814:  Dobra, gdzie nam... Tehena win!
1817:  Tehena win!
1819:  Naprzód, Tehena win!
1824:  Okej, okej, okej.
1826:  Boże, jaki bałagan, boże, jaki bałagan, boże, jaki bałagan!
1829:  Nie, nic nie widzę!
1831:  Co tu się dzieje?
1834:  Ney7, widzę twój trybut, ogarniam bałagan i... Czekajcie.
1839:  Krzysztofie, czy są aplikacje, które uczą angielskiego za pomocą mnemotechniki?
1842:  Czy ja bym zaczął naukę angielskiego od początku?
1844:  Nie uczyłbym się mnemotechnicznie.
1846:  Uważam, że to jest najmniej skuteczny system nauki języka.
1849:  Najbardziej skuteczne jest nauczanie imersywne, immersive learning, więc Babel stosuje immersive learning między innymi.
1855:  Natomiast mnemotechniki generalnie nie polecam, bo działa tak dobrze, jak długo działa nam pamięć i w momencie, w którym pamięć zaczyna szwankować, tak jak u mnie, to się zaczynają problemy.
1867:  Jesuś, szlak mniej jasny trafi po prostu z tym.
1870:  Zrobimy sobie po prostu grupy, bo inaczej się nie ogarniemy.
1876:  Dobra, jedna grupa, druga grupa.
1881:  Właśnie, do drugiej grupy jeszcze nie.
1883:  Jezus Maria, co tu się dzieje?
1885:  Bałagan!
1886:  Stegadon zapraszam tutaj.
1889:  Jaszczurki takoż.
1891:  Jak tam nasz bohater się ma?
1897:  Kaikua suras!
1903:  Tehenna win!
1907:  Total Warhammer, jak najbardziej szamani, jak najbardziej!
1911:  Sama radość.
1913:  Musimy uważać na Stanisaurusa Lema.
1918:  Plan jest w ogóle taki, że wycofamy Stanisaurusa Lema.
1922:  Dobrze, teraz tak.
1923:  Gdzie jest tak zwana reszta naszych dinożarłów?
1926:  Zbieraj to!
1927:  Zbieraj to!
1954:  Stanisaurus Lem musi tak wymanewrować.
1956:  Legendarny poziom trudności.
1957:  Stanisaurus Lem, zapamiętajcie tę nazwę, bo będzie go trzeba wskrzesić.
1965:  Tehena win!
1968:  Tehena win!
1971:  Good spell, good!
1972:  Nie, to nie są Skaveni, Krzysztof!
1980:  Shardokto, tak!
1990:  Czy wiadomo, co Stanisaurus Lem myśli o Dildolce?
1993:  Ja myślę, że tak.
1995:  Zna na to uwaga.
1997:  Stanisaurusowi Lemowi nawet było szkoda czasu, żeby się nią zajmować i czytać.
2002:  Tak było?
2002:  Nie zmyślam.
2005:  Dobrze.
2007:  Nasze jaszczurki muszą się lepiej przygotować, jak tutaj sytuacja.
2011:  Okej, dołączcie.
2017:  Dołącz takoż.
2021:  Boże, co tu się dzieje?
2023:  Niszczcie.
2025:  Tahena win!
2029:  Uwielbiam, jak on wrzeszczy.
2036:  Lovecrafta czytać po angielsku mimo trudnego języka?
2038:  Ja czytałem po polsku.
2039:  Tłumaczenia płazy są akurat dobre, jeżeli chodzi o Lovecrafta, a nie jeżeli chodzi o, na przykład, nie wiem...
2045:  cokolwiek innego naukowego.
2047:  Bardzo mnie Płaza zdenerwował tym kiedyś, że, no delikatnie rzecz ujmując, niedokładnie przetłumaczył esej o mojej ukochanej Ursuli Le Guin, jak kto woli.
2061:  Pro tip, jeżeli rzucicie zakręcie tak, że chociaż jedna jednostka oddziału się załapie, to wszystkie jednostki będą nimi dotknięte.
2070:  Taka to radość, moi drodzy.
2073:  Co tu się dzieje tymczasem?
2075:  Niedobre rzeczy się dzieją.
2078:  Czy jest bohater o nazwie Piesaurus Rexio?
2081:  Nie ma!
2081:  Wyobraźcie sobie, że nie ma.
2083:  To jest duże niedopatrzenie.
2086:  A zrzucimy sobie tutaj bombkę.
2088:  Zrzucanie bomby jest super.
2091:  Pomnicie me słowa.
2094:  Marzo kto?
2098:  Al może Tahenauin rzuci... Rzuć zaklęcie!
2102:  To jest takie piękne, takie wspaniałe zaklęcie, że aż pytoki będą fruwać!
2107:  Rzuć je!
2108:  Rzuć zaklęcie!
2110:  Piękne zaklęcie!
2111:  Wspaniałe zaklęcie!
2115:  Ursula Legenda... Ursula Legenda, co ciekawe, się tak sama czytała.
2121:  Więc jest szkoła falenicka i otwocka.
2126:  Jak ją czytać?
2127:  A, bombki!
2129:  Tak, dobrze.
2130:  Bardzo dobrze.
2136:  Arkasoteka!
2138:  Trucizna!
2139:  Mmm, dobra trucizna.
2143:  Skink.
2144:  Gdzie jest Tehenawyn?
