🔴 Niedomag Iamnix w Majuli | DARK SOULS II Livestream #1
🔗 https://www.youtube.com/watch?v=DoZiMf7phI4

46:  Dzięki za oglądanie!
354:  Znaczy, nie oszukujmy się, będą, moi drodzy, rzeczy, tak?
356:  My to wiemy, że będą rzeczy.
359:  Witamy Lucifera jeszcze, Raccoon, Basie, Zanon Keta, En, Severne, Człowiek, Jamnikowy Piechór.
368:  Dobrze, moi drodzy.
370:  Jest jedna zła informacja, poza tym, że ja muszę grać w oknie, ale wy nie widzicie ramki, prawda?
375:  Mam nadzieję.
376:  Mam nadzieję, że nie widzicie ramki.
378:  Więc klikam nową grę.
381:  Uruchamianie trybu online, którego nie jestem w stanie na razie usunąć.
384:  W ogóle dowcip polega na tym, że... Co się dzieje?
393:  A, od razu...
398:  Ok.
403:  Czyli startujemy od razu.
412:  A gdzie kreacja postaci?
415:  Kreator jest później, aaa... A miejsce, w którym duchy mogą ułatwić twój szaleńcy myśl.
428:  Starsza pani musi zniknąć.
433:  Pięknie się zaczyna.
435:  Ja jeszcze nic nie zyskałem, a już mam wszystko stracić.
446:  Popatrzcie, akurat zakończyliśmy Dark Souls 1 zaprowadzając czas mroku.
451:  Wszystko się zgadza.
463:  Nikt nie będzie miał znaczenia i nawet się nie zajmuje.
468:  Wtedy będzie coś innego niż człowiek.
470:  Coś, co przywołuje duchy.
474:  To my.
474:  Długo temu, w zakończonym terenie, daleko do południa,
490:  Stara kobieta zbudowała wielkie wojny.
494:  Wierzę, że nazwali ją... Drangleic.
499:  Może jesteś przyzwyczajona.
504:  Nie, jak mogłabyś być?
509:  Ale jeden dzień, będziesz stała przed jej skrytym bramą, bez jakiegoś powodu nie wiedząc dlaczego.
522:  Colgate Plax.
526:  Polecamy starowińce Colgate Plax, inaczej miksturę many w realiach tego świata.
531:  Przydatna rzecz.
534:  Poprawia uśmiech.
539:  To dlatego właśnie nie lubię, podróż za jeden uśmiech, dlatego nie lubię w tym świecie magów.
543:  Magowie mają many, a mana to Colgate Plax.
550:  Nie, ale to bardzo platbornowo się zrobiło, moi drodzy.
580:  Jak mokro do brzmienia.
587:  Twoje drzwi brzmią w błyskawieniu.
597:  Czas po czasie.
619:  No moi drodzy, to jest gra dla Maga!
623:  Ewidentnie, wreszcie nie ma żadnego rycerza-snycerza w cinematicu.
634:  Powiedzcie mi, że tutaj będzie lepsza muzyka do bossów, niżliwiedynce.
638:  Krzysztof będzie wtedy szczęśliwy.
640:  Absolutnie piękny cinematic.
642:  Od razu mówię, grałem bez modów.
643:  Ja zawsze gram w wersje wanillowe, czy waniliowe.
647:  Nie lubię wanilii bardzo.
649:  Kiedyś niesamowicie rzygałem wanilią, jak zjadłem lody waniliowe na Gubałówce.
654:  I od tego czasu nie jem niczego, co jest związane z wanilią, ale gram w gry waniliowe.
660:  A może wanilinowe?
662:  Boże, to, że tu jest cukier wanilinowy, a nie waniliowy, to jest... hańba.
670:  Nostalgia level over 9000 przedzikowy.
674:  Przedsionek piekła.
676:  Proszę bardzo, moi drodzy, wyglądamy beznadziejnie, ale teraz najgorsze informacje są następujące.
682:  Przypisanie klawiszy.
684:  Czy wy widzicie, co tutaj się dzieje?
688:  Czy wy widzicie, co tutaj się dzieje?
689:  Jaka kamera w górę i?
691:  W ogóle co to jest?
693:  I najgorsze jest to, że ja nie mogę zmienić silnego ataku i przypisać dowolnego klawisza.
699:  Macie pojęcie?
700:  No właśnie, ja mam tutaj... O Boże, już zrobiłem coś źle.
703:  Dwukrotnie... Dwukrotnie prawy przycisk myszy.
706:  Ja mam tutaj listę.
708:  No przecież ja się muszę... Shift i PPM to jest użyj przedmiotu?
712:  Czy ktoś zwariował?
715:  Czy jest jakaś modna, to musi być jakaś modna klawiatura, no nie wierzę, żeby nie było.
720:  Więc użyj przedmiotu, chyba Alt będzie lepszy z tego wszystkiego, albo Control.
727:  Może Control.
729:  Dark Souls 2 na klawiaturze jest wspaniały, mówicie.
732:  Ja sobie zmienię, użyj przedmiotu na Control plus LPM.
738:  Do czego to jest przypisane?
739:  Do zmiany broni.
740:  Aha, o Jezus.
742:  O nie.
744:  Zmiana broni będzie z Altem w takim razie.
749:  Nie, ale ja tego nigdy nie zapamiętam, to jest najpiękniejsze.
752:  Alt-LPM.
754:  Aha, w lewej ręce.
755:  O Boże, Jezus, kto to wymyślił?
758:  Kto to wymyślił?
760:  Alt... Do czego to jest niby przypisane?
766:  Alt-LPM.
767:  Alt-prawy przycisk myszy, tak.
771:  Do czegoś jest przypisane, nie wiem do czego.
773:  Olewam to na razie.
775:  Więc tak, użyj przedmiotu, kontrol i lewy przycisk myszy, interakcja, kontrol i prawy przycisk myszy.
782:  Jezus, ja tego w życiu nie zapamiętam.
787:  Sprint nic.
788:  Jak to nic?
791:  Sprint damy shift sam.
793:  Jest sam shift?
798:  Dlaczego nie ma samego shiftu?
800:  Co się dzieje?
805:  Czemu nie ma samego shiftu na sprint?
808:  Widzicie, ja jeszcze nie zacząłem grać, a ja już cierpię.
811:  Aha, nic.
812:  Otwórz menu... Co?
822:  Spójrz na ataki, lewy przycisk, lewa ręka, prawy przycisk, prawa ręka, aha.
826:  Nie no, żartujecie sobie w tym momencie ze mnie.
828:  Czy jest tutaj opcja przywróć domyślne?
836:  Rany boskie.
839:  Jesteś w menu myszy?
840:  Co wy mówicie?
849:  Co?
870:  Boże drogi... Boże niech ktoś wreszcie tych cholernych Japończyków nauczy.
879:  Silny atak le...
883:  Co?
884:  Prawa ręka obu rącz.
887:  A nie ma lewej ręki obu rącz?
890:  W jaki sposób ja się mogę... Dziękuję.
893:  Powrót.
895:  Zmiana zaklęcia.
896:  Dobrze.
897:  Zmiana... Dobrze.
898:  Czyli tak.
899:  Czyli tak.
900:  Czyli tak.
901:  Moment.
901:  Muszę się skupić.
903:  Zmiana przedmiotu to było X. Z tego, co pamiętam.
910:  Chyba.
912:  Zmiana broni w lewej ręce to było na pewno C. Zmiana broni w prawej ręce to było rzadziej używane... Z... Fuck!
921:  Rzadziej używane V. Zmiana przedmiotu to był... Powiedzmy I.
934:  Wszystko jest tak jak w Dark Souls 1, tylko głupio nazwane?
937:  Nieprawda!
938:  Nie ma właśnie tak jak w Dark Souls 1, to jest kłamstwo!
943:  Zmiana zaklęcia była jakoś inaczej.
945:  Zmiana zaklęcia wydaje mi się była pod X.
950:  Dobrze mówiłem wcześniej.
952:  Muszę mieć Z, X, C i V, tak?
955:  Powiedzmy, że zaklęcie będzie pod Z. Sio!
958:  Zamknij się.
958:  Zmiana przedmiotu to X, C i V. Dobrze.
962:  Więc to wystarczy.
964:  Do czego to było przypisane?
965:  Nie wiem.
967:  A, automatyczny hud i automatyczny sprint.
969:  Ktoś zwariował.
972:  Aha, nie mogę.
973:  Dobrze, automatyczny hud to będzie, nie wiem, B.
977:  A sprint to będzie automatyczne O. Nie, nie może być O. To będzie... Nie wiem, co będzie.
982:  M jak mapa.
986:  I... U...
992:  To może Y?
994:  Jezus Maria, kto to zrobił?
996:  Dlaczego nie działa?
997:  Tabulator, dziękuję, tabulator.
1000:  Dobrze, teraz tak.
1002:  Sprint, shift, tak.
1004:  Zamknij się.
1005:  Shift, skok, spacja.
1007:  Może wreszcie będzie dobrze.
1010:  Hut, lewy, alt.
1015:  Hut, lewy, alt.
1016:  Dobrze, dobrze.
1017:  Lewy shift, nie wiem do czego był.
1021:  A, przełącz menu, no oczywiście.
1024:  Dobrze, niech sobie tutaj to zostanie.
1028:  Nie wiem dlaczego Shift plus akurat strzał kasko, tego nie przypisywałem, ale whatever.
1032:  Interakcja, użyj przedmiotu, było R moi drodzy.
1036:  To było użycie przedmiotu.
1038:  R miałem estusy, tak jest.
1040:  Bieg tabem, no co mam zrobić?
1042:  Ale to jest przełączenie automatycznego biegu, nigdy tego nie użyję, raz może tego użyję.
1047:  Dobrze, atak, jaka atak lewa ręka, w ogóle co to jest za bzdura jakaś, to nawet interakcja, interakcja we wszystkich grach zawsze była F. Dobrze.
1058:  Prawa ręka ob... Nie, nie, nie, prawa ręka oburącz to było F. Dobrze, zamknij się, czyli interakcję damy pod E. Nie wiem do czego jest przypisane E, ale ktoś chyba zwariował.
1076:  A funkcja to jest F. Oczywiście, że tak.
1080:  Funkcja.
1081:  No dobrze.
1081:  To będzie... Do czego jest przypisane G?
1085:  Do silnego ataku.
1086:  Okej.
1086:  To funkcja będzie G, a H będzie funkcja numer dwa.
1091:  To jest, moi drodzy, pomysł.
1093:  Czy to przypisanie klawiszy w tym momencie mi się zniszczyło?
1097:  Czy nie?
1101:  Rany boskie.
1104:  Rany boskie.
1109:  To będzie bardzo długi stream, moi drodzy.
1111:  To będzie bardzo długi stream.
1115:  Dobrze, w jaki sposób się zapisuje tutaj?
1118:  Przez powrót się zapisuje?
1123:  To się zapisało, czy to się nie zapisało?
1124:  Powrót, powrót.
1126:  Wy...
1143:  Wyobraź sobie, teraz grać w to na padzie.
1146:  Nie wyobrażam sobie.
1149:  Ja to powinienem zrobić godzinę temu, wiecie, ale nie sądziłem, nie sądziłem, że ktoś w stanie jest to tak bardzo spieprzyć.
1160:  Nie mogę zostawić tego i grać w Fire, bo to jest niegrywalne normalnie!
1167:  Dobrze.
1167:  Enter.
1168:  Nie wiem.
1168:  Enter.
1168:  Nie, nie.
1169:  Nie enter.
1170:  To w jaki sposób mam to zapisać?
1172:  W jaki sposób?
1175:  Wyjść z menu bez zapisywania ustawień?
1177:  Nie.
1178:  Jezus, w jaki sposób to zapisać?
1180:  To jest niesamowite.
1182:  Czy ktoś wie, w jaki sposób to zapisać?
1185:  To jest nieprawdopodobne.
1187:  Ja nie wiem, jak to zapisać.
1192:  To jest gra eksperymentu, jak nisko można upaść.
1194:  Tak.
1198:  Tu ja nie mam możliwości wciśnięcia niczego.
1201:  Enter nie działa.
1202:  A nie działa, ponieważ to jest podpada.
1209:  Nie ma czegoś takiego jak prawy i gotowe.
1213:  Nie ma, nie istnieje.
1215:  Trzeba mieć wszystko przydzielone.
1218:  Aha, czyli on jak będzie mi blokował na czerwono, to znaczy, że mam przerąbane, tak?
1223:  Dobrze, jeden, dwa.
1226:  W porządku, zrobimy to.
1227:  To się uda.
1229:  Dobrze, teraz jest teoretycznie wszystko dobrze, czyli teraz powrót.
1235:  I teraz się zapisało?
1237:  Tak, teraz się zapisało.
1238:  Przyciski nie mogą być na czerwono.
1240:  Dobrze, w porządku.
1242:  Atak prawa ręka, prawy przycisk myszy, lewy przycisk myszy.
1244:  Silny atak, to mi się akurat podoba, że jest dwukrotne.
1247:  To jest okej.
1248:  Użyj przedmiotu, tego nie musimy, ponieważ interakcję sobie zrobimy gdzieś indziej.
1253:  Czyli użyj przedmiotu będzie E, jak należy.
1257:  Prawa ręka będzie obu rącz.
1259:  Dlaczego E i interakcja jest rozbite?
1261:  Tego ja nie wiem.
1262:  Gdzie jest F?
1263:  Gdzie jest F przypisane niby?
1266:  A F jest do skoku.
1267:  Przepraszam.
1268:  Shift.
1270:  Skok, spacja.
1271:  I teraz musimy tutaj zmienić.
1273:  Przełącz menu.
1276:  Przełącz menu.
1280:  Dobrze.
1281:  9 i 0 będzie do przełączania menu.
1283:  Użycie przedmiotu na R. Bardzo mądre.
1286:  Tak jest.
1287:  Czyli interakcja będzie E. Teraz musimy zmienić E, ponieważ jakiś debil stwierdził, że do czegoś przypisze E i nie wiem do czego przypisał E. Do funkcji otóż przypisał E. Tu mieliśmy mieć jeden... Dobrze, funkcja to będzie 7, a to będzie 8.
1307:  Proszę, to jest nieprawdopodobne, to jest po prostu nieprawdopodobne.
1309:  Zablokowanie osłony M?
1311:  Co to jest zablokowanie osłony?
1314:  Przyszła nam Steam z zamiarem napisania, jest Steam, ergo jest relaks, a tu Krzysztof krzyczy, smuci się, jaka ma Greenback, ponieważ to jest aberracja, coś takiego.
1322:  R miałeś wcześniej do używania przedmiotu?
1324:  No i mam do używania przedmiotu, jest R, moi drodzy, tu jest w porządku.
1328:  Tu jest w porządku.
1330:  Nie wiem dlaczego cały czas Shift mi się podkreśla tutaj.
1332:  Dlaczego mi się on podkreśla?
1334:  Aha, bo tu jest Shift i przycisk myszy.
1337:  To tutaj damy nic.
1339:  To rozwiąże nasz problem.
1340:  I tutaj damy też nic.
1343:  I w ten sposób, jeżeli się nie mylę, będzie okej.
1346:  Czy ja dobrze mówię?
1347:  Reset kamery, namierz, odblokuj.
1351:  Kliknij kółko myszy.
1353:  Dobrze.
1355:  Design jest genialny, Damianie, nie możesz tego krytykować, to jest wybitny design.
1360:  Grimhawk, dzięki za wsparcie od 16 miesięcy, klawisze na kartkę jak w Fatality w Mortal Kombat.
1364:  Będzie trzeba.
1365:  Wiem, jak może wyglądać piekło Krzysztofa.
1367:  Tak, właśnie tak.
1368:  Musisz mieć guzik do skoku.
1370:  Mam guzik do skoku.
1372:  Jest on tutaj.
1374:  My to zaraz przećwiczymy.
1377:  Gdzieś.
1379:  Tutaj, skok, spacja.
1380:  Dobra, moi drodzy, powrót.
1385:  Zapisało się?
1387:  To jest najgorsze, że nie macie potwierdzenia inputu.
1390:  Najgorszy design ever.
1391:  Dobra, lewy shift i spacja, czy to zadziała?
1395:  Boże, tak!
1401:  Tak!
1402:  A, nie wiem, jakie jest parowanie, to jest zabawne.
1406:  Jak jest parowanie w tej grze?
1409:  W tej grze nie ma parowania.
1411:  No więc tak.
1412:  Prawa ręka, obu rącz.
1414:  Czy prawa ręka, obu rącz to jest parowanie?
1420:  Czemu tutaj po prostu nie może być napisane parowanie?
1424:  Ja się tak cieszyłem, że w Dark Souls 1 było parowanie.
1427:  Parowanie to ataki tarczą.
1429:  No pewnie.
1430:  Logiczne.
1431:  Po prostu to jest... Żadnej klasy jeszcze nie wziąłem Bigomeza.
1436:  To jest najzabawniejsze.
1438:  Czyli silny atak prawa ręka to jest parowanie.
1440:  Sprawdźmy.
1443:  Aha.
1448:  Coś mi się nie wydaje.
1450:  To wygląda jak parowanie, a to jest lewy przycisk myszy.
1453:  A tak lewą ręką?
1460:  Oni jeszcze nie rozróżniają prawej od lewej?
1465:  Oni nie odróżniają prawej od lewej?
1468:  Mag czy piromanta?
1469:  Nie ma w tej grze klasy piromanty w Shibito, więc będziemy zaczynać jako mag.
1474:  Daxosa można parować ciosy bez tarczy i przy pomocy każdej broni.
1477:  Ok, ok.
1478:  Prawy do lewego, lewy do prawego.
1480:  Dobra, moi drodzy.
1481:  Najwyżej będę mówił, że parowanie to jest dwukrotnie.
1486:  Prawy przycisk myszy plus lewy kontrol plus spacja plus E plus 4.
1491:  Arachne pisze, że pisze esej o dyskursie maladycznym w fantastyce.
1494:  Pomysł jest gorzej z chęciami do pisania.
1496:  Spokojnie, wszystko się do... Wiecie co?
1497:  Ja myślę, że wszyscy zasłużyliśmy za to, że wy cierpicie tutaj razem ze mną.
1501:  Zasłużyliśmy, żebym wam coś pokazał.
1504:  Pokażę wam najpiękniejszą rzecz, jaka istnieje ever.
1507:  Tylko muszę to otworzyć w przeglądarce.
1509:  Moi drodzy, robię mianowicie klawiaturę customową, zamówiłem ją u pewnego belga, który robi takie rzeczy i tam, wyobraźcie sobie, jest taka opcja, żeby był gif na klawiaturze, więc pomyślałem, któż lepszy do zaprojektowania gifu, jak nie Dominika Jamnik o twórczynie Klimczak i proszę bardzo, moi drodzy, to jest już szkic.
1531:  To jest autentycznie chyba jeden z najpiękniejszych jamników od Dominiki.
1535:  I to jest jeszcze jamnik magiczny, jamnik solsowy.
1538:  Coś absolutnie rewelacyjnego.
1540:  Więc będę mieć to na klawiaturze non-stop i jeszcze pracujemy nad tym, żeby było to tak delikatnie animowane.
1545:  A jeszcze bardzo możliwe jest, że pojawi się to.
1548:  Pierwsza informacja w sklepie Dominiki Jamnikotwórczyni Klimczak dla Was w dwóch wersjach kolorystycznych, bardzo możliwe do zakupienia.
1555:  Zobaczymy, kiedy będzie dostępne.
1557:  Więc trzymajcie kciuki za Dominikę.
1560:  Ten jamnik jest piękny, ale absolutnie, i tak on ma księżyc w oczku, to jest prawda.
1564:  Poziom szczegółowości tutaj jest niesamowity.
1568:  Rewelacja.
1569:  Najlepszy jamnik.
1570:  Będę go miał na sąsiednim ekranie, żeby nie zwariować.
1575:  Dobrze, moi drodzy, czy to jest wszystko?
1577:  Prawa ręka oburząc jeszcze jest kontrol plus kółko myszy.
1580:  Dobra, ale wydaje mi się, że wszystko jest sensownie już w miarę.
1588:  A tutaj jak się... Dobra, to jest nawet fajnie zrobione, ekwipunę.
1591:  Mamy coś w ekwipunku?
1594:  Mroczny znak, czarny kryształ oddzielenia.
1596:  Dobrze.
1598:  Okej, broń w prawej ręce, nic nie możemy zrobić.
1601:  Broń w lewej ręce, nic nie możemy zrobić.
1603:  Okej, cudzoziemska tunika.
1609:  Nie, nie, nie.
1609:  Interfejs jest niezmieniony, Wernus.
1611:  Ja nie gram na kontrolerze.
1612:  Dlaczego ja mam w ogóle połówkę żyćka?
1615:  To jest samstwo.
1616:  Moi drodzy, ruszamy.
1620:  Boże, jakie to jest cudowne, że mogę znowu z shiftem się poruszać i skakać jak człowiek.
1627:  A to ciekawe, że skok nie działa w pojedynczym miejscu.
1631:  Zdejmij kaptur.
1635:  Macie rację, trzeba ćwiczyć.
1638:  Najlepsze jest to, że ja nie wiem w jaki sposób się tutaj poruszać.
1641:  Ja nie wiem jak zdjąć Capture.
1644:  Usuń.
1645:  A, X to jest zdjęcie Capture.
1646:  No prosta sprawa.
1655:  To ja może założę Capture.
1660:  Nexus 2 MFN ma najgorsze sterowanie na klawiaturze.
1663:  No właśnie widzę.
1667:  Ja jestem bardzo bliski projektowania makr na Steam Deck, a nawet nie wiecie.
1671:  Postać stworzy... Co to jest?
1686:  Czy ja, czy ja to mogę zabić?
1688:  Gdzie jest moja magia?
1691:  Co tu się dzieje w ogóle?
1697:  To nie są jamniki, to są koty.
1701:  Kopnij to, żebym wiedział jak.
1704:  Ja na razie nie wiem jak iść w tej grze.
1709:  From Soft Be Like, jest spotkanie zarządu.
1711:  Słuchajcie, jest taka sprawa, mamy muzykę, mamy piękną muzykę, zaprojektowaliśmy specjalnie na potrzeby tej gry.
1718:  Jest, muzyka jest wspaniała i chcielibyśmy, żeby ona się pojawiła.
1727:  I słuchajcie, pomysł jest następujący, to znaczy niech słychać tę muzykę, niech wypełnia ona uszy graczy radością.
1737:  Zgłasza się Hidetaka Miyazaki.
1738:  Nie, nie, nie, ja mam następującą propozycję.
1741:  Zróbmy tak, żeby słychać było wodę.
1746:  Kto by chciał słyszeć muzykę?
1749:  Ale Hidetaka, ja ciebie nie słyszę!
1751:  Nieważne, nie ważne, woda jest głośna!
1765:  Idę tak, a czy chcesz cicho wodę, czy chcesz głośno wodę?
1767:  Tak.
1770:  Jeszcze świetnie, jeszcze mam włączony tryb online, mimo że tego nie włączałem.
1775:  Nie wchodź do domu, idź na lewo.
1776:  Chcecie mnie zabić, prawda?
1781:  Poza tym nie mogę iść na lewo.
1783:  A może mogę?
1786:  Głupota.
1787:  Głupota z mojej strony.
1789:  Myślałem, że można tu wskoczyć.
1793:  W wersji 4.4 Genshin nadaje pełny ekran w oknie?
1795:  No nie wierzę.
1796:  Zajęło mi to tylko 3 lata.
1799:  Z drugiej strony... Są to takie gry, które się nie zmieniają.
1803:  Dobrze, że tutaj się nie da wejść.
1806:  Akurat przy Dark Souls 2 Miyazaki jest niewinny.
1808:  To prawda, to prawda.
1810:  Racja.
1812:  Widzicie?
1813:  E. Interakcja.
1815:  Działa.
1817:  Piromanć.
1824:  O mój biały twarz.
1829:  Twarz krzywdy.
1834:  To jest nieszkodliwy.
1837:  Nieszkodliwy przychodzi na grę.
1841:  Wszyscy są tutaj.
1844:  Wszyscy jak ty.
1845:  Mówiłeś o tym miłym dziecku, nie?
1870:  To jest za dużo fabuły.
1873:  Czuję się zagubiony.
1883:  Już wam przygłaśnię dialogi.
1889:  Jamniks.
1892:  Ho, ho, ho, ho, dysonans ludonarracyjny, bo tak oczywiście, bardzo naturalna sytuacja.
1898:  Jak masz na imię?
1900:  Cztery i pół godziny później skończyliśmy formułować tę odpowiedź.
1910:  Przysięgam, przysięgam, jeżeli ta gra uniemożliwi mi wykreowanie mojej postaci, to ja się rozgniewam.
1917:  Nie domagiam niks.
1933:  Nie, po prostu... Ja... Ja jestem... Ja jestem... Tyle!
1941:  Tyle!
1943:  Od furii!
1945:  Usuń spację?
1948:  Będzie to wyglądało żenująco.
1953:  Bez spacji.
1956:  No dobrze.
1958:  Nie do magii amniks.
1964:  Jezus Maria, nie działa kliknięcie w OK.
1968:  Nie działa kliknięcie.
1971:  Nie działa kliknięcie w OK.
1975:  Jezus, nie mogę.
1979:  Jak ja mam iść dalej?
1981:  Tak, tak.
1986:  Enter nie działało.
1987:  Enter czyściło.
1991:  Enter czyściło pole.
1994:  Tu jest twój wynagrodzenie.
2010:  Życzę.
2010:  Jest to ludzka oficja.
2011:  Zobacz się bliżej.
2011:  Myślisz, że to powinno być... Pomyśl z powrotem, w dół w twoim przeszłości.
2027:  Nie.
2029:  Ja tak nie wyglądam.
2030:  Ja tak nigdy nie wyglądałem.
2032:  Proszę bardzo, jakie torsy.
2035:  Nie domagam, nikt jest dużo starszy.
2037:  Klasa i dar.
2039:  Boże, mogę używać na razie myszy, moi drodzy.
2042:  Czarodziej, odkrywca, człowiek znikąd, kapłan, bandyta, szermierz czy też wojownik.
2047:  No to możemy tylko czarodzieja, moi drodzy.
2048:  Nie ma innej opcji.
2049:  To będę mieć maga.
2055:  Gumi, dzięki za wsparcie od 11 miesięcy.
2056:  Pozdrowienia dla wspaniałej społeczności.
2058:  Śle Gumi.
2058:  A Alicja Besikorski trybutuje.
2061:  Dziękuję Gumiemu za wsparcie od 11 miesięcy.
2062:  Alicji za trybut.
2063:  Widać jak ci oko lata.
2064:  Spokojnie.
2065:  Wylewik blisko.
2067:  Nie ma piromanty, moi drodzy.
2070:  Czarodziej.
2072:  Na razie wyglądamy jak Ryszard Derdziński.
2074:  Dar.
2078:  Ryszard Derdziński jest adminem
2082:  serwisu... Tolkienowski serwis dezinformacyjny, Elendilion.
2087:  Kość wiodąca do domu.
2089:  Żar ascezy.
2090:  Rzuć do ogniska, by wzmocnić pobliskich wrogów.
2092:  Genialne.
2093:  Skamienialy przedmiot.
2094:  Nie wiem co to jest.
2095:  Nasiono drzewa olbrzymich.
2096:  Nie wiem co to jest.
2097:  Składnik nieczący.
2097:  Nie wiem co to jest.
2098:  Kukła człowieka.
2099:  Przywraca życie pustym.
2100:  Czyli to jest odpowiednik żaru w Dark Souls 3 i odpowiednik człowieczeństwa w Dark Souls 1, tak?
2107:  Pierścień życia.
2108:  Nieznacznie zwiększa punkty życia.
2109:  Tego nigdy nie zrobię.
2112:  Wygląda na to, że żarascezy jest jedyne sensowne.
2115:  Dary, losu,
2118:  Skamieniamy przedmiot, item specjalnie do handlowania z krukami.
2122:  Okej.
2122:  W piromancji pojawia się dopiero około 20% gry.
2125:  Okej.
2126:  Przeżymianin.
2128:  Dzigowy, dzięki za wsparcie i trybut.
2130:  Najlepsza część solców, a dla mnie najbardziej nostalgiczna.
2132:  Może to i głupie, ale zmieniła moje życie.
2134:  Absolutnie nie głupie, Dzigowy.
2135:  O to chodzi w Dark Soulsach.
2137:  Muzyka z Majuli, ciaryn za każdym razem.
2139:  A, ważna rzecz.
2140:  Majula, nie Majula.
2141:  Na tym kanale Majula.
2144:  Menon Gowenon.
2145:  Melonin, piszesz z Erlenwaldu.
2148:  Skamiany przedmiot może na wejściu umienić na niespodziankę, okej.
2152:  Tylko nie żar.
2155:  Żarasz scyzy, wrzuca lokację w nowy grób i odradza zabitego bossa, można z nim zawalczyć jeszcze raz.
2160:  Ale to jest bardzo dobre, ja to biorę, ja chcę zawalczyć jeszcze raz z bossem.
2166:  Ciało.
2168:  Niedomagiamniks jest niedomagiemjamniksem, tego nie zmieniamy.
2171:  Budowa ciała.
2172:  Niedomagiamniks jest herlawy.
2175:  Zawsze był herlawy.
2178:  Wygląd zewnętrzny.
2180:  Niedomagiamniks wygląda tak, aby dawno nie chodził na siłownię.
2184:  Wygląd.
2185:  Dobrze.
2187:  I teraz, teraz są... No nareszcie!
2190:  Nie, nie, fu, ohyda.
2192:  O, lepiej.
2198:  O nie!
2201:  To jest niedomagiałnik, zanim wyhodował pełną koziołbródkę.
2208:  Za bardzo kusi.
2210:  Za bardzo kusi.
2211:  Oczywiście, że będziemy mieli czerwone włosy, moi drodzy.
2214:  Naturalnie, że trzeba osobno zrobić kolor brwi.
2218:  Kolor oczu, zielone, ponieważ Slytherin.
2222:  Piłsudski, no ewidentnie.
2225:  Kolor zarostu, dziękuję.
2229:  Tak jest.
2231:  Boże, boże, jaki zaawansowany kreator, moi drodzy.
2235:  Niesamowite.
2238:  Ten kolor oczu wygląda okropnie.
2240:  Zróbmy coś z tym.
2241:  Zrobimy... O!
2243:  Czerwone!
2244:  Tak jest!
2245:  Jaki rudy Mario!
2246:  Nie, nie, nie, nie, nie, nie, moi drodzy.
2248:  Wło...
2250:  To nie jest nie do magii Amnix.
2253:  Dobrze, to... Stop!
2256:  Nie skończyłem!
2260:  Dlaczego jest tak mało włosów?
2261:  Dobrze, będziemy łysi.
2264:  Będziemy łysi.
2265:  Nie no, trzeba wziąć sobie ten za... Dlaczego każdy zaros jest zły?
2268:  O, ten zaros jest w miarę dobry.
2271:  Wspaniala Rihanna z Wojcem.
2275:  Tatuaż.
2277:  O!
2278:  Tylko czemu nie można placementu tatuażu wybrać?
2281:  To jest coś, co mnie zasmuca.
2284:  Smok.
2286:  Są ważne decyzje, moi drodzy, bardzo ważne decyzje.
2289:  Zależnie od tego, jaki wybierzemy tatuaż, będziemy radzić sobie z bossami lepiej.
2295:  Żaden nie pasuje do Niedomaga Jamnixa.
2298:  Wielka kropa, no zdecydowanie.
2300:  Nie będziemy dawać tatuażu.
