WSZYSTKO, WSZĘDZIE, NARAZ - ale z Krzysztofem M. Majem  | ZMIANA PERSPEKTYWY
121:  KMM - Wiesz co, ja się czuję w tym momencie, jak wskoczył Stevena Frye'a.
123:  KMM - Znaczy ja nie wiem, kiedy myśmy zaczęli rozmawiać o kanu.
127:  DS - Cześć, witajcie.
127:  DS - Dzisiaj ponownie wasz ulubiony duet, czyli Czerw i Krzysztof.
132:  DS - Od wieków prosiliście, ja się bardzo starałam i w końcu się udało.
137:  DS - No bo wiecie, Krzysztof to taki zajęty człowiek jest, wszyscy się domagają o twoją atencję, prawda?
143:  KMM - Nie, po prostu ja zapomniałem.
145:  DS - Nie wierzę ci.
146:  DS - Nie mogłeś ignorować tych wszystkich wiadomości, które pisałem ci na Discordzie.
149:  DS - Zostawiałeś emotki.
151:  DS - Wszyscy wiedzą, że jak ty zostawisz emotkę, to przeczytam twoją wiadomość.
154:  KMM - Prawda jest taka, że po prostu powyżej pewnego wolumenu wiadomości przestajesz zauważać, że istnieje coś takiego jak wiadomości.
161:  DS - To prawda, albo ja tak czasem robię, że nie odczytuję, żeby mi nie znikło to wiadomość.
165:  KMM - Oczywiście, to jest mój sposób.
167:  KMM - To jest mój sposób na ogarnianie dużej liczby e-maili.
170:  KMM - Ja po prostu ważne e-maile zostawiam jako nieprzeczytane.
174:  KMM - W tym momencie w inboxie na 70 tysięcy e-maili mam 1400 oznaczone jako nieprzeczytane.
179:  KMM - One wszystkie są ważne.
180:  DS - Ale te, które są na samym końcu i już są sprzed roku, to myślę, że spokojnie możesz je wyrzucić.
184:  DS - Już nie musisz ich odświegać.
185:  KMM - Myślę, że Google sam to może wyrzucać.
188:  DS - Ciekawe swoją drogą, czy wyrzuca je za ciebie.
190:  DS - Ale chyba nie, bo ja mam jakieś takie straszne wiadomości.
192:  DS - Nie mam żadnego pojęcia.
194:  KMM - Nie mam również zielonego pojęcia, o czym będziemy dzisiaj rozmawiać.
197:  DS - Nikt nie wie, o czym będziemy rozmawiać.
199:  DS - Znaczy ja wiedziałam, o czym będziemy rozmawiać, a potem zepsułeś mój plan.
203:  DS - Ponieważ mieliśmy rozmawiać o One Piece, a powiedziałeś, że ci się nie podobał.
208:  KMM - No bo ja muszę się wytłumaczyć z tego, to znaczy ja wiem, że to jest kultowa anime i kultowa manga i w ogóle to jest bardzo kultowe i ma niesamowity fandom.
216:  KMM - Natomiast mój problem polega na tym i to był problem, który mam odwiecznie.
220:  KMM - Ja nie znoszę fantastyki, która jest satyryczna i zaraz się wytłumaczę dlaczego.
225:  KMM - Nie znoszę też campu w fantastyce, czyli intencjonalnego kiczu.
228:  KMM - Bo oglądałem fantasy i wtedy, kiedy fantasy siłą rzeczy cała taka była.
234:  KMM - Były seriale Mroczny Rycerz, o którym zawsze opowiadam, że tam jest czarnoksiężnik, który się nazywa Mordor i inne tego typu rzeczy.
240:  S03 - Ale nie rozumiem, czemu nie lubisz kseny, wojownicy, księżniki.
243:  KMM - Bo to wszystko było paździerzowe.
245:  KMM - Jak polski teatr na przykład, albo kino.
247:  KMM - Więc ja, nie mając żadnej alternatywy, stwierdziłem, że chcę tej fantasy, która jest rzeczywiście realistyczna, wysokobudżetowa, ładnie zrealizowana i cały czas czekam,
258:  KMM - Namiasto mówiąc, bo wciąż nie ma takiej dobrej.
260:  DS - Bo nie oglądałeś, chyba dalej nie oglądałeś tego, jak to się nazywa, Carnival Row?
265:  DS - Oczywiście, że obejrzyjemy nawet, robimy recenzję Carnival Row.
268:  KMM - Absolutnie.
269:  DS - No to co tak mówisz, że nic nie ma?
271:  KMM - To jest prawda, są dobre, ale wiesz, jeżeli ilekroć jest coś dobrego, jak na przykład Carnival Row, to jest ucinane po drugim sezonie, a cała reszta jest grillowana nie wiadomo ile.
280:  DS - Tak jest też Outpost.
281:  DS - Oglądałeś już Outpost?
283:  KMM - Outpost nie.
284:  DS - to po raz kolejny powiem ci, żebyś obejrzał Outpost.
288:  KMM - Ale widziałem inną rzecz, która jest bardzo podobna, chociaż jest zatytułowana zupełnie inaczej, a mianowicie Silos.
294:  DS - Ja jeszcze nie widziałam Silos.
295:  KMM - Silos jest naprawdę bardzo dobrym serialem, który ma plot twist pod sam koniec.
300:  KMM - Ja zwykle nie chwalę seriali za plot twisty, ale w tym konkretnym przypadku jest.
304:  KMM - Jest on sensowny, a w ogóle to jest dystopia.
305:  KMM - Dystopie są bardzo sympatyczne.
307:  KMM - No i właśnie widzisz, ilekroć mówimy o fantasy, to skręcamy w kierunku o, ale jest też jakiś dobry serial...
313:  KMM - Science fiction.
314:  KMM - Bo seriale science fiction jest łatwo zrobić.
315:  KMM - Idziemy sobie do bunkra albo jakiegoś brutalistycznego wnętrza, walimy cztery ledy, mijamy jedną kamerę i już, o jeszcze dym zrobimy i już będzie fantastyczny.
325:  KMM - I wszyscy będą, o jakie to jest wysokobudżetowe, minimalistyczne.
327:  DS - Nie wiem, może przesadzam, ale sporo filmów, które się właśnie dzieją w tego typu bunkrach i są science fiction mają plot twist na końcu, nie?
335:  DS - Bo zwykle oni nie mogą wychodzić z jakiegoś powodu i bardzo często się okazuje, albo że jednak mogą wychodzić, albo jak oglądałam jakieś takie... I Am Mother chyba.
344:  KMM - I Am Mother jest bardzo dobrym filmem tego typu, jak najbardziej.
347:  DS - Też był ten plot twist na końcu, także to jest akurat dość typowy, nie?
349:  KMM - Ale jest bardzo dużo właśnie dobrego kina science fiction, natomiast One Piece mnie zainteresował na początku, bo myślałem, że to jest fantazja, ale potem się dowiedziałem, że to tam piraci, potem się jeszcze dowiedziałem, że główny bohater ma rękę z gumy,
360:  KMM - która wygląda jak jakaś fuzja świnki Peppy z tym rozciągliwym gościem z X-Menów.
368:  KMM - Znaczy on nie był technicznie z X-Menów, fantastyczna czwórka.
370:  KMM - Więc jak ja to zobaczyłem, to dosłownie to był ten moment, w którym stwierdziłem nie.
373:  KMM - Znaczy ja to mogę zobaczyć jako animację, super, natomiast jako live action to nie ma dostatecznie dobrego budżetu, żebym ja w to uwierzył.
380:  KMM - Więc ja miałem tam problem z Suspension of Disbelief.
382:  DS - Ale to jest zupełnie inny rodzaj kiczu niż kicz, o którym mówisz, no nie?
386:  DS - Bo w Xenie na przykład, czy w tych innych rzeczach, które podałeś, to wszystko było widać, że jest tanie i że to są dekoracje i oni sobie tam biegają z tym plastikowym mieczem, a akurat...
397:  DS - W One Piece, moim zdaniem, to wszystko jest naprawdę porządnie zrobione.
400:  KMM - Tak, One Piece, jak na serial Netflixa, jest porządnie zrobiony, ale też myślę dlatego, że tam albo ten mangaka, albo w ogóle ktoś, kto był zaangażowany wcześniej przy animce, to ktoś może poprawić w komentarzu, był zaangażowany w produkcję.
414:  KMM - Więc to jest dość istotne.
414:  KMM - Ale ja szczerze powiedziawszy, jak zobaczyłem pierwsze kadry One Piece, to sobie przypomniałem Knights of Zodiac.
419:  KMM - Teraz mnie ludzie zabiją.
420:  KMM - Tomasza Bagińskiego.
421:  KMM - Znaczy tam był podobny poziom efektów specjalnych.
426:  KMM - No nie, nie bardzo.
427:  KMM - Od razu mówię.
429:  KMM - oderwałem się od One Piece'a tylko ze względu na kwestie estetyczne.
432:  KMM - Nie mówię, że to jest zły serial.
434:  KMM - Mam dokładnie ten sam problem, co z filmami czarno-białymi.
437:  KMM - Ludzie mi mówili, o Krzysztof, zobacz Lighthouse.
439:  KMM - Zobaczyłem Lighthouse i stwierdziłem, dobry film, ale wciąż nie widzę uzasadnienia, dlatego, że był czarno-biały.
444:  DS - Ale to ja bym ci powiedziała, żebyś mimo wszystko zaryzykował sobie pierwszy odcinek, ponieważ ja mam dokładnie te same odczucia, co ty.
451:  DS - W sensie, nie lubię filmów, które...
456:  DS - nie są realistyczne, nie wiem jak to powiedzieć.
458:  DS - W sensie, no tam mi się też gryzło strasznie to, że tam właśnie na przykład niby mamy świat fantasy, a chodzą, mają taki miks, że mają sporo współczesnych ciuchów na przykład.
467:  KMM - No to, albo język też współczesny jest.
469:  DS - Tak, albo właśnie te, faktycznie te efekty specjalne są takie, no i w ogóle to, że to jest
475:  DS - Anime, ponieważ to jest anime, które jest przeniesione na ekran, przepraszam, że się dzisiaj będę trochę jąkać, ale od rana mam migrenę, na którą nie pomagają proszki na bóle głowy, ale walczę, to no widzisz, że ci ludzie mają na przykład, wiesz, te takie zielone włosy, które są charakterystyczne dla anime.
491:  KMM - No tak, ale tylko też skojarzenie z Night of Zodiac, bo tam jest ten sam problem.
495:  DS - Więc ja też tego nie lubię.
497:  DS - No i tak stwierdziłam, no może tego nie będę oglądać, ale potem strasznie dużo było pozytywnych recenzji.
503:  DS - Byłam nad morzem, nie miałam co robić wieczorem, byłam już zbyt zmęczona po całej serii nagrywania, żeby robić coś ambitnego, więc stwierdziłam, dobra, no to oglądamy.
511:  DS - No i włączyliśmy sobie ten pierwszy odcinek i ja ci powiem, że jest to na tyle dobrze zrobiona historia, że ja poczułam imersję.
519:  DS - I nie wybijają mnie z niej te takie rzeczy.
521:  DS - Na przykład tam, nie wiem, masz jakiś gang kotów, no nie?
524:  DS - Bogowie.
526:  DS - Jest jeden taki cool, a dwójka takich pomagierów, którzy tam chodzą i mówią miau, no nie?
533:  DS - I rzucają się na ciebie z pazurami.
534:  DS - I to jest może takie troszeczkę kiczowate, ale mimo wszystko faktycznie jesteś tak zaangażowany w te losy bohaterów,
541:  DS - że jest spoko i faktycznie mają i ciekawe charaktery i ciekawe historie i już widzisz, że tam taki jeden bohater się będzie musiał potem zetrzeć z drugim bohaterem, mimo że oni są niby przyjaciółmi, co są po przeciwnej stronie barykady i tak dalej.
556:  DS - Poza tym jest to, ponieważ się to wywodzi z anime, jeden z nielicznych filmów i seriali, serial,
566:  DS - których ludzie w okularach są cool.
569:  DS - I wiesz, jest tam w ogóle tak strasznie dużo takich małych detali, bo tam właśnie ten szef kotów na przykład nosi okulary.
574:  KMM - Czyli wreszcie ustaliliśmy to.
575:  KMM - Harry Potter is not cool.
579:  DS - Harry był cool, ale nie było pokazane, że jego okulary są cool.
582:  DS - On miał okulary, które były poklejone taśmą
585:  DS - I to była cała funkcja tych okularów.
587:  KMM - Hermiona mu je naprawiła przecież w którymś momencie.
589:  KMM - Powiedziała to, co Hermiona tylko potrafi powiedzieć, to znaczy wymądrzyła się.
593:  DS - Ale dlaczego Harry Potter, mając tą całą kupę złota w zamku Gringota, nie poszedł, nie kupił sobie jakichś kul okularów, że wszyscy laski go wyrywały?
603:  KMM - Bo jest skąpy, jak wszyscy bogaci ludzie, jest skąpy i stwierdził, że nie będzie wydawał.
607:  KMM - Tak, taka jest prawda.
608:  KMM - Ale o tej kwestii satyrycznej, bo to jest ciekawy wątek.
611:  DS - To czekaj, to Jacka to powiem jeszcze o tych okularach, bo to wbrew pozorom jest krótkie zdanie, które ja chcę powiedzieć.
615:  DS - No więc nie dość, że oczywiście ten facet tam fajnie wygląda w tych okularach, to są tam takie super szczegóły.
619:  DS - Bo chodzi o to, że on, wiadomo, że w anime oni poprawiają te okulary, no nie?
623:  DS - I zawsze jest taki fokus na to, że oni poprawiają te okulary takim albo seksownym ruchem, albo groźnym ruchem, albo jakimś tam ruchem, no nie?
629:  DS - Więc on też poprawiał te okulary, oczywiście.
632:  DS - No i on je poprawiał takim właśnie wolnym ruchem z namysłem i poprawiał je tak.
639:  DS - No niby takie trochę dziwne, ale w sumie spoko to wyglądało.
642:  DS - I okazało się, że wiesz, dlaczego on to poprawiał tak, a nie tak normalnie tak?
646:  DS - No bo się okazało, że on był, uwaga, spoilery, szefem gangów kotów.
650:  DS - I jak on miał te swoje moce kota, to mu się robiły takie wielkie pazury z palców.
654:  DS - I on nie mógł wtedy poprawiać tak okularów, no bo by se wbił te szpony w twarz.
659:  DS - I dlatego to poprawiał tak.
660:  DS - I miał taki nawyk, że zawsze robił to tak samo, nie?
662:  KMM - Bałem się, że powiesz, że wiesz, dlaczego on tak robił?
664:  KMM - Bo nie ma palców.
667:  KMM - No ale to lepsze wyjaśnienie, tak.
669:  DS - Ale to już wskazuje na to, co ty strasznie lubisz przecież w światach i w historiach, czyli to przywiązanie do detalu, że faktycznie to jest żyjący człowiek kot, który musi nawet codzienne rzeczy w swoim życiu mieć.
683:  KMM - Dlatego się powstrzymałem od recenzowania One Piece'a na podstawie trailera chociażby, ale w wątku satyrycznym od razu obronię, że jest przypadek jeden fantazji, ale jeden tylko, który cenię.
695:  KMM - No i to jest oczywiście Terry Pratchett, prawda?
696:  KMM - To znaczy Terry Pratchett
697:  DS - Nieprawda, jest więcej, które cenisz.
699:  DS - Ja ci już tu powiem.
700:  DS - Cenisz na przykład serię niefortunnych zdarzeń, która jest statyczna.
705:  KMM - Ale to nie jest fantasy.
707:  KMM - Jak to?
708:  KMM - To gdzie tam masz fantasy element?
710:  KMM - To jest typowy kryminał dla młodzieży czy dla dzieci.
715:  KMM - Ja nie lubię tej atrybucji dla dzieci czy dla młodzieży.
717:  DS - A w Garabancie nie ma wątków fantasy?
720:  KMM - Galawancie są wątki fantazji, właśnie jest ten sam problem dla mnie co w One Piece, to znaczy jest fajnie, jest to musical, tak samo zresztą byłyby takie wtręty musicalowe w Czarodziejach, też są takie wątki dziwne.
731:  KMM - I za każdym razem czuję ten cringe, którego nie czuję przy Prachecie, bo Prachec robi światotwórstwo na poważnie, a Grepsy dowcipne sytuacje wstawia w dialogi.
741:  KMM - Dokładnie tak jak w naszej rzeczywistości.
742:  KMM - Ja to wtedy kupuję, to znaczy nasz świat jest realistyczny, bo znamy rzeczywistym, ale to nie oznacza, że nie mogą się tutaj zdarzać dowcipne sytuacje.
752:  KMM - I dobrze, czyli humor sytuacyjny działa, natomiast nikt z nas sobie nie żartuje z tkanki rzeczywistości, a w takich serialach są żarty z tkanki rzeczywistości, ona jest niestabilna.
761:  KMM - Ja nie lubię jak rzeczywistość jest niestabilna, bo nie wiem co się stanie, jeżeli nagle ktoś mi zrobi rzeczywistość, w której
766:  KMM - stół zmienia się w różowego słonia, to ja się czuję niestabilnie w takim świecie.
770:  KMM - Chyba, że ktoś mi wyjaśni, że to jest bardzo poważna dziedzina magii.
774:  KMM - Good luck.
774:  KMM - Ale jeżeli mi tego nie wyjaśni, to właśnie będę mieć taki problem jak w One Piece.
778:  KMM - Ja bym chciał, krótko mówiąc, jak widzę, że komuś się rozciąga ręka i on kogoś wali w ryj, to chciałbym, żeby ktoś na jakimś etapie, wczesnym, bardzo wczesnym, wyjaśnił mi, dlaczego tak się w ogóle dzieje i o co w tym chodzi.
789:  KMM - A w momencie, w którym...
790:  KMM - To pewnie za późno dla mnie, a w momencie, w którym wrzucają cię w taki świat i każą to zaakceptować, to jest po prostu zawsze każdy ma granice powyżej, której nie akceptuje czegoś i ja tam te granice przekroczyłem bardzo wcześnie.
802:  DS - Czyli w zasadzie nie przepadasz za światami, które mają miękką magię, można by rzec.
808:  DS - Czyli taką, gdzie zasady są po prostu niewyjaśnione.
811:  DS - A mówiłeś, że podobała ci się seria Cresto Manchiego.
813:  DS - To książki są.
814:  KMM - To prawda, ale to było bardzo dawno temu.
816:  DS - Ja bym się zastanowiła w takim razie, że może przeszkadzać to w filmach i serialach, a na przykład nie przeszkadzać to w serialach.
822:  KMM - Tak, to jest akurat bardzo słuszna uwaga, że jednak przez to, że film czy serial jest tym medium audiowizualnym, to bardziej zwrócasz na to uwagę.
829:  DS - Bardziej to może przyrównujesz do realnego świata przez to.
831:  KMM - Tak, tak.
832:  KMM - A jeżeli chodzi z kolei o animację, tam też więcej wybaczysz, no bo jest licencja poetyka i tak dalej.
837:  KMM - Na przykład w animce, którą bardzo cenię, Ergo Proxy, jest bardzo mroczna kreska, dziwna, nietypowa, zachęciła mnie w ogóle do oglądania anime, po czym jest jeden odcinek, który jest teleturniejem.
849:  KMM - I on jest kolorowy, kampowy właśnie, satyryczny trochę.
853:  KMM - Tylko, że jak na złość w tym odcinku wyjaśniają kluczowe informacje światotwórcze w ogóle o całym tym świecie.
859:  KMM - Cały backstory.
860:  KMM - Więc jeżeli ktoś to opuścił, to ma przerąbane.
862:  KMM - Nie będzie wiedział dalej o co chodzi nie w One Piece'ie, tylko w Ergo Proxy.
865:  KMM - I ja to cenię, ponieważ to jest już gra z konwencją i właśnie wykorzystanie tych możliwości artystycznych, które są przed animacją.
873:  KMM - rozłożone, a nie są koniecznie przed serialem live action.
876:  KMM - I mam wrażenie, że jeżeli robimy serial live action, to on właśnie osuwa się wtedy, jeżeli jest satyryczny do tego wszystkiego, w taki kamp.
884:  DS - To jak ci się podobali Piraci z Karaibów?
888:  KMM - Do pewnego momentu mi się podobali, ale mój próg tolerancji wcale nie był.
891:  DS - Żeby nie było dla mnie Piraci z Karaibów, to są tylko pierwsze trzy części.
895:  KMM - No otóż to.
897:  KMM - O tym mówiłem, tak.
899:  DS - Tam dużo było takich komicznych
904:  KMM - Było, było, ale jednak świat jest przedstawiony realistycznie.
906:  KMM - Nawet jeżeli masz latającego Holendra, gdzie kapitan latającego Holendra, Davy Jones, gra wąsami ze swojej brody meduzoidalnej na organach, to jest to jedna z najmroczniejszych scen, jakie widziałem w życiu, a nie jest to zrobione satyrycznie.
921:  DS - Ale potem wszyscy biegają na wielkim kółku albo zrzucają im kusy w siatce.
926:  KMM - Tak, tak.
927:  KMM - Więc tam są takie elementy, oczywiście humorystyczne, ale to nie jest w ekspozycji świata.
932:  KMM - Więc może tutaj jest właśnie błąd twórców być może, bo już w pierwszych kadrach miałem ten problem, że widziałem, że nie traktują trochę poważnie tego świata.
942:  KMM - No ale tak jak mówię, skończyłem naprawdę po 20 minutach.
944:  DS - Ciekawe, że nie przeszkadza ci to w niefantastyce.
948:  DS - No bo mimo wszystko seria niefortunnych zdarzeń, serial, jest też dość daleko od naszego takiego realistycznego świata.
954:  DS - No tam nie ma magii, ale to wszystko, co oddziela, to odwiedza fantastykę.
958:  KMM - No tak, no bo jeżeli masz takie kino Wes Andersona, które też bardzo lubię, to... On robił ten hotel, hotel, hotel, jakiś tam, no nie?
967:  DS - Tak jest, Burgan Budapest Hotel.
969:  KMM - I teraz weszły na Netflixa też bardzo dobre cztery miniatury filmowe Wes Andersona, Szczuro Łabędź i inne.
975:  KMM - Więc zawsze uważałem, że jeżeli jest świat, który znamy, czyli nasza rzeczywistość, to ona jest tak nieprzeciętnie nudna, już do pożygu, że chcesz coś nowego zobaczyć.
986:  KMM - Ile już można oglądać las?
988:  KMM - No to zobaczysz nas z innej perspektywy.
990:  KMM - A teraz wyobraź sobie, że właśnie kombinujesz z fabułą w świecie, którego nie znasz.
996:  KMM - I ty chcesz poznać tę rzeczywistość i ktoś ci mówi, a my zrobimy teraz taką fabułę, która będzie z perspektywy kamienia przydrożnego.
1004:  KMM - No fajnie, znakomicie i zajebiście, że ktoś sobie wymyślił tego rodzaju szumną formę narracyjną, tylko że ten kontyngent magów, który przechodzi tą drogą, już jest za kamieniem przydrożnym i kamień przydrożny może się już dalej wpatrywać w drzewo.
1018:  KMM - Wes Anderson by coś takiego zrobił, podobałoby mi się to, ale tylko wtedy, gdyby to było w świecie, który mnie nie interesuje.
1024:  KMM - A ja chcę zobaczyć trochę więcej ze świata One Piece'a być może, zanim będę przekonywany do tego, że koniecznie muszę polubić tego bohatera, bo uwierz mi, on jest cool, bo ma fajny kapelusz.
1034:  KMM - A zauważ, jaka była ekspozycja przed, bo wspomniałaś Piratów z Karaibów, przed wprowadzeniem Johnny'ego Deppa, czyli Jacka Sparrowa na arenę i na scenę.
1044:  DS - Scena odściskiwania kobiety gorsetem.
1047:  KMM - I przede wszystkim długo ci przedstawiali całą tę rzeczywistość i ten port, do którego zawija Czarna Perła itd.
1053:  KMM - To było długie.
1055:  DS - Zdążyłaś się wczuć w klimat.
1056:  KMM - Tak, zdążyłaś się wczuć w klimat.
1058:  KMM - Nie tego być może brakowało.
1059:  DS - Ja lubię takie lekkie, zabawne rzeczy, więc może dlatego mi to mniej przeszkadza.
1063:  DS - Ale to jak mówiłeś o tym, że perspektywa Kamienia Przydrożonego, to mi się skojarzyło z tym filmem Wszystko Wszędzie Naraz.
1070:  KMM - Wszystko Wszędzie Naraz, który też był zachwalany przez ludzi.
1073:  DS - Były te dwie inne bohaterki kamieniami przez chwilę.
1076:  KMM - Tak, to było piękne swoją drogą.
1077:  KMM - I ja byłem wśród ludzi, którzy powiedzieli, że to jest świetny film formalny, artystyczny, ale to nie jest film, który obejrzę drugi raz.
1083:  DS - Ja mam strasznie mieszane odczucia do tego filmu, już go dawno oglądałam, więc trudno mi będzie jakoś bardzo precyzyjnie powiedzieć moje odczucia, ale oglądałam ten film, najpierw uznałam, że jest beznadziejny w czasie oglądania.
1094:  DS - Jest straszny, nie oglądam go.
1096:  DS - Ja strasznie nie lubię też tych przysłowiowych dowcipów o kupie, więc też sposób, w który ci ludzie włączali swoje moce, dla mnie był bardzo mało zabawny niestety.
1106:  DS - Więc mimo, że historia była intrygująca, już go prawie wyłączyłam.
1109:  DS - A potem jest gdzieś taki punkt, gdzieś za połową, gdzie nagle ten film mniej się skupia na tych dowcipach i staje się znacznie głębszy i nagle zrobił się interesujący.
1119:  DS - I obejrzałam go i właśnie tak na koniec siedziałam i tak, kurczę, to chyba w sumie był mądry film.
1126:  DS - Ale dokładnie tak jak mówisz, nie obejrzałabym go drugi raz.
1128:  KMM - Bo to jest kino postmodernistyczne w tym sensie, że ono gra z konwencją i musisz bardzo dobrze znać filmy o multiwersach, żeby się na nim dobrze bawić.
1136:  KMM - Uważam, nie wiem, można się ze mną nie zgodzić w tym aspekcie, ale tylko w tym winnych trzeba się ze mną zgadzać, że jeżeli nie mielibyśmy takiej nadprodukcji filmów,
1145:  KMM - o multiwersach, o chodzeniu między jednym światem a drugim, podróżach w czasie, w tym roku, w którym wyszło wszystko wszędzie naraz, to ten film nie dostałby tak wysokich not, bo ludzie mieli już tak dość tej konwencji, że wreszcie zobaczyli, dobrze, ktoś się z tego śmieje.
1160:  KMM - Wyobraź sobie na przykład, znowu tak a propos właśnie gier z konwencją.
1163:  KMM - Trzeba znać z konwencji, żeby grać z konwencją.
1165:  KMM - Wyobraźmy sobie, że wychodzi The Boys, a wcześniej nie znamy żadnego filmu superbohaterskiego.
1170:  KMM - no sorry, te dowcipy o tym, że ojej, postać się może skurczyć i wejść do czyjegoś przyrodzenia i potem wybuchnąć, haha, no to właśnie też byłyby takimi przysłowiowymi żartami o kupie, które by nikogo nie rozbawiły, bo właśnie nie znał wcześniej tej konwencji, a przez to, że myśmy już widzieli tak dużo patetycznych filmów... Wiesz, że widziałam za mało filmów z żartami o kupie, żeby docenić żarty o kupie?
1191:  KMM - Nie no, znaczy inaczej, ja myślę, że gdyby na przykład ktoś był proktologiem, to mógłby docenić to bardziej, bo wreszcie zobaczyłby to z innej perspektywy.
1202:  KMM - Natomiast w tym konkretnym przypadku superbohaterów zauważmy, że było to wszystko na tak wysokim C bez przerwy, tak patetyczne.
1209:  KMM - Zack Snyder już doprowadził ten swój Snyderyzm do ostatniej możliwej kreski na gałce.
1217:  KMM - Już wszyscy mieliśmy tego dość, było to zbyt mroczne i nagle wchodzi We Boys i nie tylko
1221:  KMM - gra z konwencją, ale jeszcze krytykuje sam mit superbohaterski i zadaje konkretne pytanie, co by było, gdyby w naszej rzeczywistości faktycznie pojawili się superbohaterowie, następnie jakaś firma to zmonetyzowała, bo oczywiście, żeby jakaś to zmonetyzowała, to jest jasne, i potem jak bardzo my mielibyśmy przerąbany jako szarze obywatele.
1239:  S01 - Kiedyś to obejrzę.
1240:  KMM - Oj trzeba, absolutnie.
1241:  KMM - I Gen V, nawiasem mówiąc, ma też, jest teraz w tym momencie, wychodzi przez cały czas serial Gen V, który jest taką mutacją X-Menów z Umbrella Academy i Stranger Things.
1253:  KMM - Bo jest to taka typowa high school czy teenage drama w realiach właśnie świata The Boys, w którym są superbohaterowie.
1260:  DS - Niestety strasznie mi się znudzili superbohaterowie.
1262:  DS - Nigdy nie byłam wielkim fanem superbohaterów.
1264:  KMM - Dlatego to ci się spodoba.
1265:  KMM - ponieważ tam dworują sobie właśnie bardzo intensywnie z tego świata, ale równocześnie dworują sobie z naszej radosnej, kapitalistycznej rzeczywistości, w którym wszyscy praktycznie zostaliby zmonetyzowani, opakowani i oczywiście puszczeni w primetime telewizyjnym po to, żeby więcej zarabiać pieniędzy.
1283:  KMM - No i potem się okazuje szybko, że ci superbohaterowie mają już dość, ponieważ nie walczą ze złem, tylko są częścią takiej machiny filmowej na wzór Marvel Cinematic Universe, gdzie faktycznie tworzą filmy,
1294:  KMM - gdzie udają, że walczą ze złem.
1296:  DS - W sumie to spoko pomysł, nie?
1297:  DS - No bo nie musisz wydawać na efekty specjalne i nie musisz wydawać na te wszystkie podwieszania tych ludzi na linkach i w ogóle jeszcze nie musisz trzymać się bezpieczeństwem, bo krzywdy sobie nie zrobią.
1305:  KMM - Netflix byłby zachwycony, ileż oni by zaoszczędzili dzięki temu.
1308:  DS - Pomyśl, ile sezonów Pierścień Władzy można by nakręcić w ten sposób.
