🔴 Chaos to drabina, chytry krasnal się nią wspina — WARHAMMER 3 Chaos Dwarves #2
🔗 https://www.youtube.com/watch?v=8BwA8SNaGPw

12:  Dzięki za oglądanie!
1106:  O, proszę, Julka nawet pisze, że się podobało Dungeons & Dragons.
1109:  Proszę bardzo.
1111:  Bardzo dobrze, moi drodzy, bardzo dobrze.
1116:  Świetnie, myślę, że możemy zacząć wypalando.
1121:  Kostakowski pisze, że dzisiaj idzie do kinia na Dungeons & Dragons.
1124:  Daj znać potem gdzieś, jakoś w komentarzach na live'ach, czy się podobało.
1128:  DW pisze, że była wczoraj, mimo że nie jest fanką D&D, to się bardzo dobrze oglądało.
1133:  Wystarczy zrobić film bez nachalnej propagandy politycznej i nagle jest wszystko w porządku.
1137:  No, fascynujące.
1138:  Ktoś by pomyślał, że to dlatego, że się liczy eskapizm.
1143:  Ale co ja tam wiem?
1146:  Czy poleciłbym dodatek krasnoludów chaosu początkującym graczom?
1149:  Początkującym nie, jest... Pierwym pograł... Skavenami na przykład.
1154:  Jeżeli ci się spodobały Skaveni, będziesz zachwycony.
1159:  Albo wiecie co?
1160:  Mówim, wyślimy, wyślemy tutaj naszego lorda i potem jak się zgromadzą wokół niego... Jezus, mamy jeszcze zdolność, gniew zar.
1170:  Zobaczmy, co to jest gniew zar.
1171:  A, to jest ta sama zdolność, którą mają krasnoludy, okej.
1179:  Zwykłe krasnoludy.
1182:  Po rosyjsku pałac to dworiec, a dworzec kolejowy to wokzal.
1186:  Kto by pomyślał?
1187:  Na pewno ktoś, kto się uczy rosyjskiego.
1190:  Domyślam się, że teraz mało popularny ten język i się nie dziwię.
1195:  Uuu, tak!
1197:  Ale będzie wypalando, o Boże.
1200:  Współczuję im.
1206:  Aaaaaaa!
1206:  Fajni!
1209:  Co mówi mag ognia?
1212:  Żegnając się z lisem.
1214:  Pa, lisie!
1216:  Dziękuję.
1221:  Ale się... Dobrze, macie rację w sumie.
1228:  Wspaniale!
1228:  Oczywiście, że płonął.
1231:  Zatana gra!
1234:  Dobrze, dobrze!
1237:  Bardzo dobrze.
1239:  Forzar na grunt!
1242:  Leczenie!
1243:  Nasz Mogus ma leczenie!
1246:  I teraz dopiero to zauważyłem, lądujemy.
1251:  Oczywiście, że opowiadam dosłownie żarty.
1252:  Kiedy będę w Łodzi?
1253:  W maju.
1257:  Jestem zaproszony na Uniwersytet Łódzki wtedy.
1260:  I będzie też, ale tego jeszcze nie mówię, co będzie, bo będzie ciekawa rzecz, nie spodziewacie się co.
1265:  Ha!
1269:  Ej, nie przesuwaj się!
1279:  No dobrze.
1282:  Aha, nie można tego użyć na... Niedobrze, nie można tego użyć na lordzie.
1287:  Kto w nas strzela jeszcze?
1292:  Wszyscy w nas strzelają, otóż.
1296:  Dobra, teraz.
1305:  To fana w gronie trybutariuszy!
1308:  Trudne twe miano, ale nauczę się, nauczę!
1312:  Dobra, uciekamy stąd.
1317:  Mamy na szczęście regenerację, więc powinno być okej.
1323:  Burzum isi!
1331:  Czy da się w ogóle jakoś przekonać do przeczytania części trzeciej Dziadu Mickiewicza?
1335:  A po co?
1336:  Przecież do zdania matury potrzebujesz tylko wryć na pamięć interpretację.
1339:  Po co ci to czytać?
1342:  Nie mówiłbym tego, gdyby moja polonistka nie powiedziała mi właśnie tego.
1345:  Jak miałem problem z maturą.
1350:  Krzysztof, po prostu trzeba z opracowania przeczytać.
1354:  No więc teraz to wszystkim doradzam.
1363:  Dobra.
1364:  Regeneracja działa.
1365:  Pięknie.
1370:  W sumie zniszczmy wszystkich, jak już jesteśmy przy tym.
1372:  Dlaczego nasza artyleria wariuje?
1374:  Nie wiem.
1378:  To są nasze czołgi, moi drodzy.
1379:  A wszystkich, którzy nie widzieli wczoraj, czołgi... Ciufcie!
1383:  Ciuf, ciuf!
1384:  Są piękne.
1387:  Powinny być również odporne na ostrzał łuczników, ale wiecie, jak to jest w Warhammerze.
1394:  A rura mnie doprowadzi do szału!
1396:  Jesteśmy w ArcelorMittalu i tak to się kończy.
1404:  Emperor Prototectus!
1406:  Krzyczą katajowie.
1409:  Ciuch cię ziazi!
1412:  Mam taką samą przypadłość jak ty przy greenach.
1414:  Nie chcę mieć narzuconej interpretacji, przecież rozumiem, że doznanie matury jest to niezbędne.
1417:  Tak, to jest problem, że interpretacja została skalana jako sztuka.
1425:  I jeszcze niektórzy ludzie mają czelność mówić, że czytanie lektur jest ważne dla naszego samorozwoju.
1432:  To jest dopiero hipokryzja.
1434:  Absolutnie nie jest ważne dla samorozwoju z tego względu, że wymagana jest właśnie nie interpretacja, tylko skarlała postać interpretacji.
1444:  recytatyw formułek egzaminacyjnych, to jest właściwe określenie, a nie interpretacja.
1450:  Podstawowa kwestia, cecha interpretacji, interpretacja jest swobodna i wolna, więc już nie spełnia definicji, automatycznie.
1459:  Tak długo, jak długo interpretacja nie będzie swobodna i wolna, tylko będzie oparta na kompetencyjnym recytatywie różnego rodzaju formułek egzaminacyjnych, tak długo w ogóle nawet nie ma co nazywać tego interpretacją, bo nią ona nie jest.
1478:  Zresztą zawsze na wykładzie jak mam o interpretacji nadinterpretacji, to pytam się ludzi jak to jest właśnie z interpretacją i zawsze mi odpowiadają, że dla nich interpretacja to jest mówienie tego, co inni uważają na temat jakiegoś utworu, a nie tego, co oni uważają na temat tego utworu.
1492:  Straszne.
1500:  Pan Skorpion pisze, że ciuchcie, czołgi są cudowne.
1503:  Absolutnie, są wspaniałe.
1505:  Urcicy mają strzały przeciwpancerne, tak to jest.
1511:  Leichtraktor, czołgi zrobione z traktorów.
1513:  Nawet nie wiedziałem, że coś takiego istnieje, no proszę.
1516:  Czy istnieje szansa na wręczenie jamnika po moim wykładzie wstępnej nauki Kopernik?
1519:  Mam do 19.00 WF w budynku obok.
1521:  No pewnie, wpadaj.
1522:  Ja będę chwilę na pewno po tym wykładzie jeszcze dostępny, chociaż pamiętajcie, że jakoś 21.00 z hakiem jest ostatni pociąg z tego okropnego miasta do Krakowa.
1533:  Armia uzupełniona, 223... Właśnie, to mnie złości, że nie mam gdzie sprawdzić jaką mamy siłę roboczą.
1539:  Więc po prostu trzeba wszystko brać, co dają.
1547:  Czy mogę zrobić autoironicznie sraków główny?
1549:  Można zrobić sraków, moi drodzy.
1551:  Gołębiami brukowany kraków, gówno ma z tych ptaków.
1557:  Okej.
1558:  Co możemy tutaj zrobić?
1559:  Blizny Weterana możemy uczynić naszego bohatera jeszcze potężniejszym, albo... Pancerz plus 15, Armia Lorda!
1568:  Ja nie mam słów, to jest tak potężna frakcja, w sam raz dla mnie.
1572:  Przeszływające pociski ognia, nie musi być złe.
1574:  Co to jest?
1574:  Odporność fizyczna 10%, albo 20%, ale z większą szansą na feralny efekt.
1579:  A tutaj?
1580:  Uuu... Chodź wiatrów magii minus 10 dla domeny ognia.
1584:  Ja, o Boże, biorę to.
1588:  Wrazimy po konferencji z Stowarzyszeniem Obrachunków o Prawach Ucznia.
1590:  Będzie film na ten temat.
1591:  Znaczy nie na temat konferencji, a na temat tego raportu, bo bardzo jest porządny.
1595:  Natomiast debata... Debata jak debata.
1599:  Do niczego nie doprowadziła i do niczego nie miała doprowadzić, bo taka jest rola debat.
1604:  Krzysztofie, przygotuj się na moją wizytę na wykładzie.
1607:  Zagroziła Zuza O. Dla zainteresowanych wstęp kosztuje 42, jest tylko i wyłącznie dla dorosłych.
1613:  Tak, moi drodzy, będę pokazywał obsceniczne rzeczy na wykładzie.
1619:  Będą animowane cycki!
1624:  Najgorsza rzecz, jaka istnieje.
1627:  Najbardziej przerażająca i deprawująca.
1629:  Nic to trupy kładące się łanem jak świeżo ścięte zboże.
1634:  Nic to wyprówane flaki i mnóstwo krwi.
1639:  Jak tylko na YouTubie będą animowane cycki.
1644:  Poważna sprawa.
1645:  Więc zamierzam zrobić easter egg na wykładzie.
1651:  Krzysztof, przestań!
1653:  No i przekonał!
1658:  Będzie tylko trzeba dobrać to.
1660:  Utrudniłem sobie zrobienie jednego slajdu właśnie.
1664:  Historia pisze się na naszych oczach.
1667:  Gołe jamniki.
1668:  Wy się śmiejecie, ale była taka kiedyś strona na fejsie, która się nazywała Gorące Jamniki, ale była super.
1675:  Dobrze.
1676:  Czy mamy coś jeszcze tutaj do zrobienia?
1678:  O, Wałbrzych się rozwija.
1681:  Przychody 300?
1683:  Bierzemy.
1684:  Możemy też zwiększyć to do zakładu produkcyjnego.
1688:  Zakład produkcyjny Wałbrzych i Synowie.
1692:  Łódź?
1692:  Oczywiście, że jest ludzka manufaktura.
1698:  W Warhammer Fantasy artyleria krasnodą w chaosu opierała się na bojowych działach, pociągach.
1702:  W dużej liczbie miały towarzyszyć tobarowy wojenny również.
1705:  Taboryci w ogóle, to jest świetna rzecz.
1708:  Uwielbiałem wojny krusyckie przez taborytów.
1712:  Wałbrzych się rozwija, nie powiedział nikt dawno.
1716:  Czy mamy uzbrojenie na odblokowanie czegoś?
1719:  Ajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj
1726:  Arbudraż, bierzemy to.
1728:  Słuchajcie, bierzemy to od razu.
1729:  Wojownicy są naprawdę super.
1731:  Pięć oddziałów wystarczy na razie.
1736:  Dobrze.
1737:  I następny bierzemy.
1738:  Już możemy usunąć z armii, jest nam niepotrzebne.
1742:  Dobrze.
1745:  Nigdy nie myślałem, że usłyszę wałby, że ktoś rozwija się w jednym zdaniu.
1749:  Zmęczony, uczący się niemieckiego, Kacper Eum.
1752:  Pytam, czy słyszałem o akcji Wojciechowskiej.
1754:  Ankieta o depresji, poczucie własnej wartości.
1756:  Nie.
1756:  Przyjrzę się temu.
1758:  Czy kiedyś skończyłem jakąś kawalnię w Warhammerze?
1760:  Nie na live'ie.
1762:  Na live'ie jest to niemożliwe.
1766:  Ja myślę, że on nas zaatakuje zaraz, wiecie co?
1768:  On nas zaraz zaatakuje, więc...
1773:  Wiecie, co teraz zrobimy?
1774:  Zrobimy coś, czego nie było dawno na kanale.
1777:  To znaczy, gdzie jest cholera jasna... Lista zadań?
1785:  Okej, tu jest lista zadań.
1787:  Ach, tu są misje teraz, nie mogłem się przyzwyczaić.
1791:  Co mamy zrobić?
1792:  Znieść budynek z drzewka linii montażowej w osadze w fabryce.
1794:  Dobrze, dobrze, dobrze.
1795:  Teleportacja.
1796:  Teleportacja kosztuje? !
1807:  Będzie trudna obytwa bez profesorom.
1813:  Oby.
1815:  Nie uważam, Jakubie.
1817:  Pasują tutaj bardzo, są przetworzone, przerobione i tworzą ładną synergię z całą frakcją.
1824:  Niech będzie podpalony na wieki wieków spaczyń dla ciebie.
1827:  Siłę roboczą możesz zobaczyć, zażądać z ikonki kuli z kajdanami na górze ekranu, na pasku obok złota.
1833:  Tak, ale w momencie, w którym rozbudowujesz coś, to chyba nie możesz to kliknąć, ale sprawdzę, dziękuję ci za trybut.
1838:  Ile trwa jedna kampania?
1839:  pyta Creepy Troll.
1840:  Wiesz co, do kilkaset godzin nawet może trwać, jeżeli się uprzecznę, może trwać, ale zwykle trwa jakieś, nie wiem, w moim wydaniu 24, 30, coś takiego.
1848:  Jeżeli się spieszę.
1848:  Good!
1859:  Zielono skórzy to będzie... Aaa, otacza nas ze wszystkich stron, czemu mnie to nie dziwi?
1864:  Ale damy radę, damy radę.
1866:  Mamy kawalerię Rusticanę, mamy naszego wspaniałego Zatana Czarnego, który jest dobry do tankowania, ponieważ jest lotniskowcem, i równocześnie mamy naszego Magusa Ognia.
1877:  Dobrze, ja się teraz zamykam, ponieważ mamy wstęp do bitwy kampanijnej, a to są epickie momenty.
1886:  Tak kąklaw czarnaktrung, zisz mata wanraktras, dis diskos bin prowni.
1904:  A dammat, unadgazen faturia!
1905:  Is kubelu dis grafti dwor skuf, wulfrung dis distraktas.
1909:  Unagen is doktat dronlas,
1913:  Hmm.
1914:  Przypomina ten język wysokowalirjański.
1927:  Stop.
1927:  Pauza.
1930:  Akwatofana pisze, że... Przepraszam za trudną nazwę, ale historia trucizny zwanej Akwatofana urzekła ją...
1936:  Nie widziałem, że to jest trucizna.
1938:  Wspaniała wiadomość.
1939:  Dobrze, moi drodzy, czas trzeba się skupić, ponieważ w tej bitwie nie mamy możliwości, niestety, rozłożenia się.
1947:  Od razu, od razu jest atak.
1951:  Widzicie, co jeszcze od razu?
1952:  Nasz atak.
1956:  Basiarak!
1959:  Wysyłamy czołgi, wysyłamy magusa ognia.
1962:  Trzymamy natomiast tutaj...
1965:  Absolutnie trzymamy szyk, bo podejrzewam, że będzie atak.
1970:  Kawaleria.
1971:  Ruszajcie niszczyć kogokolwiek na tym etapie.
1976:  Magus pod jedynką.
1978:  Artyleria pod trójką.
1980:  Dobrze.
1981:  Co jeszcze możemy zrobić?
1982:  Możemy walnąć jeszcze jednym działem.
1987:  Nasza artyleria sobie tak kiepsko... Dobrze, dobrze, dobrze, dobrze, ładnie.
1992:  Magus ognia.
1994:  Walnij tutaj.
1995:  Oj, to być... Oj, to będzie piękne.
1999:  Kamagrimler jako warszawianka od urodzenia łączy się w ból, że musi przyjechać do Warszawy.
2002:  Ło!
2003:  Nie polecam przejść podziemne w centrum bez używania Google Max.
2005:  One są okropne.
2008:  O Boże, drogi, zobaczcie!
2010:  Dziękuję, Kamagrimler, za trybut.
2011:  Popatrzcie.
2016:  Dobra, kogo możemy wesprzeć?
2018:  Nikogo, nie możemy wspierać naszych sojuszników.
2021:  Świetnie.
2043:  Walimy tutaj, w orkowych robotników!
2045:  O tak!
2045:  O Boże!
2046:  O Boże, ja chcę następną!
2048:  Oszczędzamy, odszczędzamy magię!
2052:  Pszczurza eradykacja, absolutnie!
2053:  Robimy deratyzację, moi drodzy, ale w pierwej!
2059:  Boże, niech to się uda!
2060:  Niech to się uda, błagam!
2064:  Szybciej!
2065:  Szybciej!
2067:  45!
2067:  Nieee!
2073:  Widzimy się na dniach otwartych, ale ja nie będzie mnie memorii niestety, jestem w Warszawie wtedy, właśnie dlatego tak ubolewam.
2079:  Między innymi, bo będę w Centrum Nauki Kopernik.
2085:  Dobrze, zabić, zabić tego lorda, bo on jest niebezpieczny.
2090:  Znaczy to jest, ściśle mówiąc, nie lord, tylko to jest poczwara.
2096:  Zabić poczwarę.
2102:  Jak tam nasza magia?
2103:  10 sekund.
2106:  Strzelać, strzelać, strzelać, strzelać!
2110:  Dobra.
2112:  Odprowadzimy wszystkich bliżej troszeczkę.
2118:  Tak, tak, tak, tak, tak!
2121:  Płanieeeemy!
2126:  He, he, he, he, he...
2137:  Magognia.
2139:  794 zabitych.
2141:  Tylko, co tu się dzieje?
2145:  Won mi stąd.
2149:  Strzelać.
2151:  Uciekać i strzelać.
2155:  Ogrzebyki z podwójną bronią.
2158:  Zginiecie.
2160:  Pięknie.
2162:  Piękny ostrzał.
2164:  Uważać na Womika.
2166:  Zabić Womika.
2171:  Okej, następne oddziały wyruszają.
2174:  Jesteśmy na to przygotowani.
2176:  Mamy Maga Ognia.
2179:  Nasze czołgi ładnie sobie radzą.
2181:  Ej, a my możemy wyleczyć czołg?
2186:  Mogę leczyć czołg!
2191:  Jakie to jest strasznie OP.
2195:  Wspaniała frakcja.
2197:  Cudowna.
2199:  Goblińscy wilczy jeźdźcy, zaraz zginiecie.
2206:  Chłopaki orków na dzikach, w nie walić!
2209:  Goblińscy wilczy jeźdźcy zostaną powstrzymani z łatwością.
2219:  Kobiecy wilczy jeźdźcy już nie żyją.
2223:  They flee!
2224:  We run!
2226:  Dobrze.
2228:  Widzieliście, że możesz wejść w Krakowie do rzeki na jakiejś oponie, ewentualnie na pontonie rodzickiej produkcji i prąd zabierze cię pod samo centrum nauki Kopernik.
2236:  Myślę, że to będzie być o wiele bardziej efektywna metoda komunikacji Kraków-Warszawa.
2241:  O wiele bardziej efektywna niż z wykorzystaniem
2247:  Polskich kolei losu.
2250:  Okej, tu się robi... Tu się robi nieciekawie.
2255:  Tego się nie spodziewałem.
2257:  Uciekamy, uciekamy.
2260:  Cztery.
2261:  Uciekamy, uciekamy, uciekamy.
2265:  Zaatakować ich natychmiast.
2269:  Gdzie jest Magus?
2275:  Co tu się dzieje?
2275:  Okej, to jest w porządku na razie.
