Poznajcie Alarielle Promienistą — WARHAMMER 3 IMMORTAL EMPIRES
🔗 https://www.youtube.com/watch?v=6BBjvSNm6_s

119:  KONIEC!
534:  Moc Wiecznej Królowej pochodzi z samej natury.
536:  Tam, którędy kroczy Alariel, rozkwitają łąki i wyrastają cudowne kwiaty.
541:  Jako sługa światła i natury Wieczna Królowa sprzeciwia się zepsuciu w każdej postaci.
545:  Co więcej, jej obecność działa jak klątwa na najróżniejsze potworne wynaturzenia.
550:  Justyna Neko pisze, że to jest koński ogon.
555:  Krzysztof gra snobistycznymi elfami.
556:  Dlaczego?
557:  Bo nigdy nie graliśmy snobistycznymi elfami.
559:  Kiedy zagrać?
560:  Jak nie dzisiaj, moi drodzy.
563:  Kiedy jak nie dziś.
565:  Elfowi Wysokiego Rodu
567:  Nie elfy.
568:  Albo jak sami o sobie mówią, Asurowie.
570:  Będziemy mówić Asurowie od tej pory.
572:  Tworzą jedną z pierwszych i najpotężniejszych cywilizacji w starym świecie Warhammera fantasy.
575:  Pochodzą ze wspaniałego, otoczonego mgłą wyspierskiego kontynentu, położonego pośrodku Wielkiego Oceanu, czyli Ulfuan, innymi słowy Obwarzanek, gdzie założyli dumne, imponujące królestwo wytrawnych wojowników, niezrównanych magów oraz władców przestworzy i mórz.
589:  Dziękuję Danielowi Mazurowi za wsparcie od jednego miesiąca.
593:  Dzisiaj bez kraszy i gambitów stulecia.
595:  Tak, koniecznie.
596:  Gambit ostatnio nam bardzo nie poszedł.
598:  Ze Złotej Ery elfowie mieli na wyciągnięcie ręki cały świat, lecz z powodów rodzonej arogancji wytoczyli krasnoludom wielką wojnę.
604:  To swoją drogą ciekawy epizod, która przywiodła obydwie starożytne rasy do ruiny.
609:  Krasnoludowie, czyli Daui.
610:  Czasy świetności Asurów przeminęły, mimo to niewiarygodna duma każe im walczyć dalej.
614:  Uważają się bowiem za prawdziwych i prawowitych obrońców świata.
616:  Niechaj służy niszczycielskich mocy.
618:  Lękają się słusznego gniewu Asurów.
620:  Tak!
621:  Jak zawsze, legendarny, bardzo trudny, lecimy, moi drodzy.
626:  Wysoki kucyk wysokiej elfki.
628:  Jak widzicie, Alariel już się przygotowuje do walki, wrzeszcząc potwornie.
633:  Ja wiem, że jestem anty-elfi, ale Alariel jest jedną z tych legendarnych bohaterek, którą lubię walczyć.
643:  Witamy Agnieszkę Saran.
644:  Witaj, witaj serdecznie.
646:  I Pakucze witamy.
646:  Dastana MK takoż.
648:  Ulfuan to prawdziwy wyspiarski raj.
650:  Nie widzicie tu Ulfuanu?
652:  Ja widzę Ulfuan.
653:  Aha, mam go po prawej stronie od czatów, więc wiecie, jesteście w dobrym miejscu.
659:  stworzony specjalnie pono dla elfów wysokiego rodu w Ulfuan.
663:  Nic dziwnego zatem, że nie unikną uwagi potęg zza morza, to miejsce przepełnione niesamowitą magią, gdzie niepojęta moc została okiełznana i zniesiona na łagodnych wiatrach za sprawą wielkiego wiru, który ściąga nadmiar magicznej energii z całego świata, uniemożliwiając demonom wdarcie się całymi hordami do wymiaru śmiertelników.
679:  Wdarcie mordy w języku elfów.
681:  Tak będzie dzisiaj.
682:  Wszystkiego najjamniczniejszego od Simona wspierającego od sześciu miesięcy jamniki takoż dla ciebie.
690:  Nowa rasa to super wieści, będzie przygląd jednostek.
692:  Tak, Justyno!
693:  Co więcej, będziemy mieli następną nową rasę w przyszłym tygodniu, 14-go bowiem wychodzi dodatek Chaos Dwarves, jak podołam, ale to jest bardzo, bardzo w nawiasie.
703:  To w 14-go już zagramy, dlatego w nawiasie, że 14-go jest debata z udziałem mnie i małopolski kurator oćmiaty w Krakowie.
711:  Reorganizowana przez Stowarzyszenie Umarłych Statutów, więc mogę nie zdążyć na stream.
715:  Dlatego też zaznaczam, że najprawdopodobniej sobota, niedziela raczej będziemy testować krasnoludów kaosu.
722:  Gdzie ja byłem?
723:  A, to miejsce od wieków było łakomym kąskiem dla prymitywów ze Starego Świata lub co gorsza dla demonów, na których elfie dusze stanowią najwspanialszy przysmak.
734:  Elfowie w Eragonie są cudowni, ale jest to prawda, Wiktorio?
736:  Dobrze są opisani.
738:  Gdzie jeszcze lubię elfów?
739:  No u Tolkiena oczywiście, to wiadoma sprawa, ale to jest bezkonkurencyjne.
744:  Natomiast faktycznie leśni elfowie w Duvendervalden w Eragonie?
748:  Piękna sprawa.
749:  Czy będzie można obejrzeć gdzieś debatę, gdzie będzie online, wiecie co?
753:  Bo będą o to pytania, to ja może zrobię prostą rzecz, bo ja to chyba linkowałem gdzieś na Discordzie naszym, to znaczy w takiej zakładce, do której bardzo rzadko zaglądam.
761:  Zakładka nosi tytuł spotkania na żywo.
763:  Już wiecie, dlaczego do niej bardzo rzadko zaglądam.
766:  Ja tam ogłaszam się z takimi różnymi rzeczami, moi kochani, które są związane z moją bytnością poza internetem.
773:  Okropna rzecz, wiem.
775:  I tam prawdopodobnie mam link.
777:  Tak, mam link.
779:  Już wam pokazuję, więc tak to się nazywa, tak?
784:  Prawa ucznia, raport z badań, konferencja, piątek od 10 do 16, natomiast ja wbijam mniej więcej o 14 z tego, co widzę, tak?
797:  Więc jak jesteście zainteresowani, jeszcze raz, prawa ucznia, raport z badań, konferencja, a teraz wracamy.
805:  Czy my będziemy debatować o prawach uczniów i edukacji?
808:  Przy czym rzecz innym?
815:  Czy dzisiaj w ramach imersji będziemy snobować?
818:  Tak.
818:  Tak będzie, moi drodzy.
823:  Teraz trzeba wymyśleć nieprawdopodobnie snobistyczne imiona dla wszystkich bohaterów.
828:  O co chodzi w Avelornie?
830:  Mianowicie musimy bronić obwarzanka.
832:  To jest główna nasza misja.
834:  Mamy zjednoczyć cały Ulfuan jako wieczna królowa.
837:  Alariel, jeżeli rozprzestrzenia się z Paczenia Chaosu, rozprzestrzenia się na północy, staje się coraz słabsza.
844:  Im silniejszy wszelako jest Ulfuan, tym jest mocniejszy.
846:  Jak widzicie teraz mamy stosunki dyplomatyczne.
848:  Minus dwa, kontrola minus trzy.
849:  Koszt budowy dla budynków
851:  Tragedia.
852:  Trzeba doprowadzić do tego, żeby Ulfłan był zjednoczony mianowicie.
855:  I to jest w zasadzie nasz jedyny obiekt, który mamy.
857:  Nie wiem, czy dzisiaj zdążymy, bo musimy pokonać strasznie dużo różnych postaci, zwłaszcza haosytów.
865:  Sknerus McElf, tak.
867:  Tak, właśnie.
868:  Potrzebujemy snobistycznych mian.
871:  Elfiarczuk jest dobry, oligarch.
874:  Dlaczego Matt Peterson zawsze pierwszy wymyśla...
885:  Miano nawiązujące do Wielkiej Nemezis.
889:  Wszystkich ludzi kochających literaturę.
891:  No powiedzcie mi, jak to jest?
894:  Co mamy?
894:  Mamy driady, których się szybko pozbędziemy, mamy włóczników, ale mamy przede wszystkim siostry Avelornu.
899:  To jest najwspanialsza jednostka, jaka istnieje.
902:  Bystrokie elfie-łóczniczki, wybrane pośród zastępów poborowych milicji z rozkazu Wiecznej Królowej.
907:  Tradycją jest, do sióstr Avelornu przyjmowane są tylko najbardziej utalentowane wojowniczki, ponieważ Wieczna Królowa stanowi u sobie nie wszystkiego.
913:  Stanowi?
915:  Co idealne, idzie skalane w rasie elfów.
916:  Jej strażniczki muszą dążyć do perfekcji nie tylko ciała, ale i umysłu, i ducha.
920:  Pozwala to wojowniczkom z Gwardii Niewiasty oprzeć się i zepsuć, i wynieść ponad żałosne intrygi, aaa, jakie brukają nierzadko dwór Wiecznej Królowej.
930:  Dużo zdrówka dla szeptu cieni, absolutnie.
933:  Aby dodać snobizmu, Krzysztof musiałby zacząć mówić z l językowym.
937:  A, chodzi ci o l przedniojęzykowo-zębowe.
942:  Za każdym razem, jeżeli się pojawi zatem, moi drodzy, eł, będziemy to czytać l. Krystyna Elfianda jest też świetne.
950:  Dlaczego nie możemy... Pamiętajcie o tym.
954:  Dobrze, zrobimy w ten sposób.
955:  Czy mamy jakąś księżniczkę, która nie, nie mamy?
958:  O Boże drogi, już pamiętam.
960:  Elfowie muszą zdobywać wpływy, żeby mieć lepszych bohaterów.
966:  Na razie możemy mieć kiepskich, ofermy, mąciwody, niekompetentnych, beznogich, chromych.
973:  Katastrofa absolutna.
977:  No dobrze.
979:  Oligarchia Elfiarczuk zatem dołącza do Alariel.
982:  Jak zawsze musimy pozbyć się wszystkich denerwujących mechanik, to znaczy uczynić wszystko najszybszym.
990:  Mam nadzieję, że jesteście najedzeni i napicni, kochani.
994:  I że nie cierpicie z powodu bóli żołądka, jako na przykład ja cierpię dzisiaj, ale to u mnie już robi się standard, przykry.
1002:  Nieuchronny bunt, nieprzydzielony punkt umiejętności, uszkodzony budynek nie potrzebujemy, lore zorganizowanie się nie poruszyło nie potrzebujemy, posterunków nie potrzebujemy, ulepszenia budynku na razie mogą być, bohater nie potrzebujemy, dobrze.
1017:  Widzicie, jedzenie work in progress.
1018:  Brzuch boli za mało sernika.
1020:  Tak myślałem.
1020:  Tak myślałem, moi drodzy.
1028:  Witamy też naszych moderatorów.
1029:  Julkę Opaczewską, Pusie Okrusie,
1033:  Julkę Opaczewską puścił okrucie, reszta moderatorów gnuśna.
1037:  Wyleguje się po jedzeniu, po żarciu.
1040:  Nie przybyła.
1042:  Grabol, witamy.
1043:  Dzięki za wsparcie od jednego miesiąca.
1045:  Ciekawi mnie, czy ja na czacie stoję jak coś cosplaye'a, że na pewno.
1048:  Na pewno, kochani.
1049:  Dobra, walczymy.
1053:  Wyżywamy się przegląd wojsk.
1056:  O, jest piękna muzyka, March of the Aesir, posłuchamy jej w całości za moment.
1062:  Dolina Gean to jest ta, w której jesteśmy, jest tam też stolica Averlornu i faktycznie Dwór Wiecznej Królowej.
1069:  Jak gramy z kolei leśnymi elfami, to możemy tutaj wznieść drzewo, to znaczy wyrosnąć drzewo.
1077:  Tak jest, sernik zawsze lepszy od rodzynnika.
1079:  Rodzynnik dla kontekstu to nasza czatowa nazwa dla sernika z rodzynkami.
1084:  Oczywiste jest, gdyby sernik miał mieć rodzynki wedle przepisu, to bym nazywał się rodzynnik.
1090:  Witamy Ewulinę Hiro i Maxa K., i pseudoartystkę, i Norax Neflinaul.
1095:  Coraz myślę nad zakłółem tej gry.
1097:  Czy jest jakaś rasa i bohater mag żywiołów?
1099:  Tak!
1100:  Asurowie właśnie mają magów żywiołów.
1103:  I to najlepszych.
1105:  Dobra, skupmy magię.
1106:  Na początku mamy magię życia.
1109:  Tak, a potem będziemy mieli lepszą.
1113:  Good.
1114:  Więc tak, jak to z układem wojsk naszych?
1119:  Musimy się ułożyć tak.
1122:  O, tu jest dobre miejsce.
1124:  Zobaczmy tylko, czy ukształtowanie terenu nam nie bruździ.
1127:  Nie.
1128:  Ponieważ siostry Averlornu muszą mieć idealną linię strzału.
1133:  Są przepotężne jednostki.
1136:  Prezentują się przepięknie, absolutnie.
1139:  Jak na elfów, zwłaszcza.
1140:  Przy okazji, zauważcie, w odróżnieniu od elfów wiedźmińskich, one nie muszą mieć na szyi tabliczki z napisem... Eee!
1150:  Eee!
1151:  Jestem elfką!
1153:  Popatrz, jestem elfką!
1155:  Ponieważ widać, że są elfami.
1158:  To jest gwardia zarazem, która używa najpotężniejszych ataków, jakie istnieją w ogóle w grze i nieprawdopodobnie wrzeszczy.
1167:  Dobrze, przegląd wojsk dalej, moi drodzy.
1171:  Na pierwszej linii frontu ustawimy, tuż pod drzewami za moment, dryady.
1176:  Dryady zostaną szybko wyeliminowane z naszej armii, ponieważ nie są najlepsze akurat w tych szeregach elfik, są lepsze zdecydowanie u elfów leśnych, moi drodzy.
1187:  O, farmaceuta się chwali, że pokonał malenie na dwie postaci, gratuluję.
1192:  U Ani Kaźmiarczak się okazało, że kupna babka i seri miały niezapowiedziane kawałki skórki pomarańczy, do tego rodzynki.
1197:  Obrzydlistwo, moi drodzy.
1200:  To z kolei lepsza wersja Dryader, czyli Leśne Bractwo.
1204:  Zostawimy ich troszeczkę dłużej.
1206:  Tu mamy konnicę, przepięknie prezentującą się w zielonych barwach Wiecznej Królowej.
1213:  Również, zauważcie, nie muszą nosić tabliczki z napisem Jestem Elfem.
1216:  To jest ważne.
1218:  Elfy z tabliczkami to elfy Netflixowe, nie wiedźminowe.
1221:  Wiedźminowe też.
1222:  Tu z kolei są włócznicy, ich się pozbędziemy jak najszybciej, ale wyglądają dokładnie tak samo jak elfowie u Petera Jacksona, szanuję za nawiązanie.
1231:  No i na samym samioteńkim końcu mamy naszą przyboczną, która też dzierży taki łuk mistyczny jak siostry Avelornu i kiepskich łuczników.
1242:  To są łucznicy, którzy zostali zebrani na szybko przed tą bitwą, zrobili łapankę na dworze Wiecznej Królowej i wzięli byle pachołków, dali im strzał i powiedzieli, tam jest cel.
1252:  Tyle.
1253:  A tu, moi drodzy, nasza bohaterka z piękną końską grzywą.
1258:  Alariel Świetlista.
1261:  To ona.
1262:  Naokoło niej utonąszą się motylki, w związku z powyższym Fani i Meini Hutao powinni być zadowoleni, w tym ja.
1270:  Dobrze.
1272:  Fowie i kiepscy łucznicy, ale jak to?
1274:  No nie są oni najlepsi.
1275:  Znaczy nie i tak, jeżeli chodzi o łuczników z innych frakcji, to jest bardzo dobrze, ale w porównaniu z siostrami Avelornu, no nie ma porównania.
1284:  Zasięg 180-25, tutaj siła pocisków 17, żenada.
1290:  Julka poprosi o jamniki wsparcia, bo kolejny dzień rewolucji elitowej.
1293:  Najserdeczniejsze wyrazy współczucia i siostry Pratchett dla Julki, naszej dzielnej moderatorki prosimy, kochani.
1300:  Trzeba poszukać mebelków.
1301:  Aaa, nie mówcie mi nawet, ja mam kaca moralnego po zakończeniu Hogwarts Legacy.
1306:  Jestem zasmucony tym faktem, koniec się za moment pozbędziemy, ponieważ jest beznadziejna.
1313:  Łucznicy z obowiązkowej służby wojskowej zaciągnięci.
1315:  Właśnie.
1316:  A siostry Avelornu, gwardia porządna z mistycznymi łukami, przyszła do nas z własnej woli.
1323:  Rozpoczynamy bitwę.
1326:  Konnicę wykorzystamy do wyeliminowania balist rozprówaczy.
1329:  Mam nadzieję, że to się uda.
1332:  A Alariel będzie na razie ściągała jej ostrzał.
1336:  ponieważ balisty rozpruwacze mogą nam napytać biedy.
1342:  Co powiedziawszy, rozciągniemy troszeczkę nasze wojska, wiecie co?
1346:  O tak.
1348:  Loyal!
1350:  Gramy z ludźmi z przyczepianymi uszami.
1352:  Właśnie plan jest taki, żeby tak nie było.
1355:  Dobrze, więc Alariel, ściągaj ostrzał.
1362:  Może jeszcze wyślemy przyboczą.
1364:  Przybocza ma nieprawdopodobnie duży zasięg.
1370:  Dobra.
1372:  Trzeba wyczerpać amunicję balist.
1377:  A, popatrzcie jakie chytre.
1379:  Nie strzela do nas.
1380:  My będziemy chytrzejsi.
1381:  To jest kolejna rzecz, która została spatchowana.
1384:  Muszę powiedzieć, że z dnia na dzień ta gra się coraz bardziej poprawia pod kątem eliminacji eksploitów.
1388:  Nie jestem z tego powodu zadowolony.
1392:  Ale my akurat mamy wyższy zasięg.
1395:  Więc będziemy napierniczać naszą przyboczną.
1398:  Taki jest plan, moi mili.
1399:  Nie mam niestety żadnych zaklęć ofensywnych na początku, bo to jest magia życia.
1403:  Jak?
1404:  Jak tam malaza?
1405:  Nic nie czytam, moi drodzy.
1406:  Aha, przyboczna strzela w złym miejscu.
1409:  To znaczy strzela w pagórek.
1411:  Czy to jest jakiś dramat?
1415:  Okej, okej, okej.
1416:  Nie taki był plan.
1416:  Nie taki był plan.
1421:  Absolutnie nie taki był plan.
1422:  Nie taki był plan.
1423:  Nie taki był plan.
1424:  Alariel, uciekaj.
1425:  Przyboczna, uciekaj.
1430:  Dobra, udało się.
1432:  W razie czego miejmy tę naszą konnicę tutaj też.
1435:  Przyboczna, uciekaj.
1442:  Nie taki był plan.
1444:  Przyboczna nie umie uciec.
1446:  Musimy wysłać tam dryady.
1447:  Musimy wysłać tam wszystkich.
1452:  To chronić przyboczną.
1456:  Boże, żeby się udało.
1461:  Biedna nasza przyboczna.
1463:  Wszystko jest nie tak.
1465:  Wszystko jest nie tak, moi drodzy.
1466:  Dlaczego zawsze moje plany nie wypalają?
1473:  Na szczęście Alariel jest dość potężna, jeżeli chodzi o leczenie.
1476:  To są, moi drodzy, strzały sióstr Avelornu.
1480:  Mówiłem, że są potężne.
1481:  Już wyeliminowały praktycznie wszystkich.
1486:  Bardzo dobrze.
1487:  A łucznicy zwykle niech strzelają do posępnych szermierzy.
1491:  Jak tutaj sytuacja?
1492:  Dobrze.
1494:  Ser nie wyszedł.
1496:  Tak, mówiłem, to jest zdumiewające.
1497:  O!
1498:  To są strzały!
1499:  Hahaha!
1499:  Łajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj
1515:  Szept cieni, potrawowe wsparcie.
1517:  Pusi okrusi naszej moderatorce, come on!
1520:  Wspaniała wiadomość.
1521:  Niestety, moi drodzy, nie można składu osobowego zwiększyć.
1526:  Jak już zginął częściowo, to jest minus.
1532:  Jak tam nasze dryady?
1534:  Niech dryady wspomogą tutaj.
1536:  A siostry Avelornu niech strzelają w Ramona.
1541:  Tak będzie.
1543:  Ale przyboczna przetrwała, moi drodzy.
1546:  Dziękujemy jeszcze raz Jan Nikołajowi Szeptowi Cieni.
1550:  Nie mamy niestety już w ogóle... Dlaczego oni nie strzelały siostry Avelornu tam, gdzie powinny?
1558:  Chyba oni mają zasięgu?
1560:  Dziwne.
1564:  Bardzo dziwne.
1565:  Moja moc jest twoja.
1573:  Dobrze.
1575:  Przyboczna prawie przetrwała.
1577:  Świetnie.
1580:  Poziom legendarny w tej chwili jest faktycznie poziomem legendarnym.
1587:  Dobrze.
1591:  Jak tam Ramon?
1593:  Ramon jeszcze jakimś cudem przetrwał.
1595:  Dobrze, dobrze, dobrze.
1596:  Okej.
1598:  Okej.
1600:  No z piechociarzami jest zawsze kiepsko.
1603:  Spróbujemy jeszcze... Albo wiecie co?
1606:  Nie.
1607:  Spróbujemy wycisnąć z niego drugą bitwę.
1610:  No 184 strat to jest dużo wśród piechociarzy.
1615:  Myślałem, że nie możesz zwiększyć składu osobowego moderatorów.
1617:  Zacząłem się martwić, że życzysz im śmierci.
1619:  Ależ skąd, Caillou?
1621:  W żadnym razie.
1622:  Czy wytłumaczę, jak działa w tej grze poziom trudności?
1624:  Buffet dla wrogich jednostek, karę dla graczy czy komputer gra lepiej?
1627:  Te dwie pierwsze rzeczy głównie.
1631:  Wpływ co jeden plus turę.
1633:  To jest ważne.
1634:  To musimy wziąć, mimo że się by przydało coś innego.
1638:  Good.
1641:  Teraz tak teoretycznie w tej turze byśmy mogli już wziąć to miasto.
1645:  Nie wiem jak to wyjdzie natomiast.
1647:  Zobaczymy, zobaczymy, może się uda.
1652:  Stymuluj rozwój, na razie to bierzemy, to jest ważne.
1655:  Chociaż w sumie mistrz broni bardziej.
1659:  Dobrze.
1663:  Czy tutaj jest jednorożec?
1665:  Tu jest jednorożec!
1667:  Cudownie!
1669:  Co tutaj wznosimy?
1670:  Ten Gai jest ważny.
1672:  Możemy tutaj mieć Entów w sumie.
1677:  I on wzmacnia nam rozwój na razie, no ale to potem będziemy eliminować.
1681:  Produkcja zwierząt na razie nie jest potrzebna.
1684:  To, co jest bardzo potrzebne, to jest wzrost.
1688:  Potrzebujemy również Elfich Ogrodów, żeby móc rekrutować szlachcica, chyba.
1692:  Czy ja dobrze mówię?
1693:  Nie, odblokowuję możliwość werbunku.
1696:  Limit bohaterów plus jeden dla szlachciców.
1698:  Czyli nie, musimy na czwarty poziom poczekać.
1703:  Plac.
1704:  Zatem.
1707:  I na trzecim poziomie robimy galerię przybocznych, żeby móc rekrutować siostry Avelornu.
1712:  Tak, moi drodzy.
1713:  To jest jedyna opcja.
1715:  Zobaczmy, jak będzie tutaj.
1716:  Pyrrusowe zwycięstwo, my ass.
1721:  Zapasy obronne.
1723:  Okej.
1727:  Sims Warhammera to idealny moment do malowania skawenów.
1729:  Uuu, dobrze.
1731:  Jaka frakcja dzisiaj ogrywana?
1732:  Czy to są psikuśne elfy?
1734:  To są elfowie wysokiego rodu.
1737:  Asurowie.
1737:  Żadne tam leśne, obleśne elfy w życiu.
1742:  Niskich szkaluje.
1743:  Wiesz co, Pusiu Okrusiu?
1744:  Nie będzie już tak, ponieważ pojutrze wishuję po Nahidę.
1747:  Postanowione.
1749:  Mam zebranych ponad 100 wishy.
1753:  Zuza, witaj jamniczo z pociągu.
1754:  Szczęśliwa, bo z pełną wałówką i najlepszą kiełbasą jaką istnieje.
1757:  Mniam.
1760:  RTS to jedna sprawdzona taktyka.
1762:  Zbieraj przez parę godzin armię, potem chnij po drugiej stronie mapy, obserwuj co się dzieje.
1765:  A, taki RTS.
1766:  Tu niestety musimy od samego początku walczyć, moi drodzy.
1769:  Nie ma to tamto.
1771:  Dobrze, teraz mamy przewagę jeżeli chodzi o łuczników.
1774:  W związku z powyższym łuczników dajemy na szpicę, ale pięknie wrzeszczą.
1781:  Nie wrzasnął drugi raz, prawda?
1784:  Nie, nie wrzasnął.
1787:  For Asurion, dobrze.
1791:  Okej.
1792:  Przyboczna.
1794:  I zaraz leczymy się.
1797:  A, jeszcze konnica.
1798:  Konnica się może przydać w sumie w tej bitwie bardziej.
1802:  Jutro, poniedziałek, lany czy zalany.
1803:  Jutro idę, moi drodzy, na Honor Among Thieves.
1807:  I do rodziców jadę.
1809:  Po 600 godzinach piszesz, brrr, dalej tego nie umiem.
1812:  Jak farmić jedzenie z kawenami?
1814:  Próbuję grać klanem Eshin, bo raz kolejny nie idzie pod miasto.
1817:  Każda bitwa ci daje jedzenie.
1821:  W podmiastach jest jedna budowla czwartego poziomu, która ci daje.
1827:  Warto mieć podmiasta z tego względu chociażby.
1829:  A dostajesz od razu na początku jednego bohatera, którym możesz robić podmiasta.
1835:  Dawn of War.
1837:  Na pewno będziemy grać, jeżeli chodzi o Warhammera, 40 tysięcy, moi drodzy, w Space Marine 2.
1845:  Krzychu, to sofa, której wczoraj szukałeś, to sofa szeptanka.
1848:  O!
1849:  Piękne określenie.
1850:  Popatrzcie, atakują nas, świetnie.
1853:  Zawsze lubię, jak nas atakują.
1855:  Proszę bardzo, przyboczna, zabiła całe zero.
1860:  Oj, to będzie piękne.
1862:  To będzie piękne.
1863:  E, e, e, e.
1865:  O tak!
1867:  Będzie, moi drodzy, takich smug świetlistych dzisiaj ciupideczkę więcej.
1872:  Tak wyglądają druki.
1874:  Druki to są mroczni elfowie, którzy mają przerąbane.
1881:  Ale popatrzcie, osłaniają się tarczami.
1883:  Nie żeby to im cokolwiek dało, ale osłaniają się tarczami.
1885:  Okej, okej, okej, okej.
1886:  Dawn's Hope.
1887:  Allaria will be ever queen.
1896:  Wrzaskliwe driady do boju.
1905:  Dobrze.
1907:  Konnica.
1909:  Proszę bardzo ładnie zaatakować gnuśnych łuczników.
1914:  Ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej.
1919:  Ktoś ma bardzo przerąbane.
1921:  Wycofujemy się i ponownie.
1925:  Ojej, szkoda, że nie mogę w takim trybie większości bitew pokazywać, to byłoby cudowne.
1932:  Dobrze.
1934:  Przekierujemy łuczników tutaj.
