🔴 Dworce Chaosu — WARHAMMER 3 Chaos Dwarves #3
🔗 https://www.youtube.com/watch?v=V9gILzy_Yq4

348:  KONIEC
727:  Jeżeli nie żyją, to oznacza, że możemy wykorzystać ten wpływ, który mamy do tego, żeby ich skonfederować.
733:  Czemu nie?
739:  Czy to oznacza, że możemy od razu wyrekrutować tego wspaniałego lorda?
755:  Dobrze, moi drodzy.
757:  Czy tutaj możemy... Świetnie.
759:  Zrobimy całą armię z bykocentaurów.
764:  Bo są oni potężni.
767:  Nie no, żartuję.
767:  Byko centaur i coś jeszcze.
771:  Burabur!
773:  To są naprawdę świetne jednostki, nawiasem mówiąc.
775:  Aha, możemy ich wyrekrutować dwie.
778:  Karolina pisze też, że urodzona mają najlepszy miesiąc na urodziny, moi drodzy.
782:  Absolutnie najlepszy.
785:  Ja już nawet nie pamiętam, ile tych procencików miałem na maturze i kiedy to było.
788:  Eustachy Motyka pisze.
789:  Zdane na chuj drążyć temat.
791:  Absolutnie.
792:  Do niczego innego, moi drodzy, nie służy.
794:  Powoli zaczynam rozumieć, co tutaj robiliśmy.
796:  Musimy zrobić, moi drodzy, zwiększony przydział surowców.
799:  Chyba to będzie najlepsza opcja.
800:  Albo, albo większa dominacja magiczna.
803:  Uuuu.
805:  Podstawowe czarnoksięstwo.
807:  Albo potężne potwory, bo dobre też są.
810:  Grałem troszeczkę o wstrzym, przyznam się wam.
812:  Złowieszcze taurusy.
815:  Bykon, centaury, garłaczy, nic w życiu nie trzeba, prawda?
818:  Ale dobre jest to, we frakcji krasnoludów chaosu, że można robić zbalansowane armie, więc ktoś, kto nie lubi tworzyć dumstaków, czyli armii złożonych w zasadzie tylko z jednego rodzaju jednostki, to potężnej, to jest frakcja dla was.
833:  A z trzej dzięki za wsparcie od czterej miesięcy.
835:  Cztery, przepiękna liczba, niech będzie zniuchaczony.
838:  Na wieki wieków, niuchacz i dla ciebie.
839:  Niuchacz to ja, mnie pisze Igniwus, który zmutował podczas pobytu w Krakowie, przyjął żądze, pieniądze i chciwość Krakusa.
844:  To mogło być też w Poznaniu.
847:  Jak to, rudy lisie, nie widzę twoich pytań.
849:  Widzę wszystkie twoje pytania.
850:  Widzicie, jaki jest najlepszy sposób, żebym ja zobaczył pytanie?
852:  Powiedzieć, że Krzysztof nie czyta i nie widzi pytań.
855:  Wtedy natychmiast zobaczę to właśnie pytanie, w którym to pada.
859:  Zawsze tak jest, moi drodzy.
860:  No i oczywiście, że nie jestem w stanie znaleźć ciebie.
862:  Czerwiec też jest dobrym miesiącem na urodziny, bo to Pride ma, pisze Sandra.
865:  Słuszna uwaga, a poza tym następuje po maju i tuż przed lipcem.
872:  Co myślisz o tym, co wysłałem na komentarz do live'u odnośnie do podstawy programu wychowania do życia w rodzinie?
876:  Wiecie co, mnie to kompletnie nie dziwi.
878:  Dla tych z was, którzy nie wiedzą, chodzi oczywiście o to, że promuje się na wychowaniu do życia w rodzinie abstynencję przed małżeństwem.
885:  Ja powtarzam od zawsze, a powtórzę to wtedy, kiedy wreszcie wyjdzie odcinek o religii, nie wiem kiedy wyjdzie, że usunięcie katechezy ze szkół nic nie zmieni, ponieważ trzeba byłoby usunąć katechezę z wszystkich innych miejsc, gdzie się zakorzeniła jak wirus.
899:  Jest bardzo dużo takich miejsc, wbrew pozorom na historii języku polskim, również dostajecie i to w wielkiej liczbie.
906:  O, Ola Kusta pisze, że brat ma kanał na YouTube.
908:  No proszę, gratulacje serdeczne dla brata.
910:  I dzięki ci za wsparcie od 7 miesięcy, Olu.
913:  Sierpień jest słaby na urodziny.
915:  To koniec wakacji, szczególnie jak się ma... Ale nie, to wtedy dobrze, bo wiecie, nie trzeba się martwić tym, że obrzydliwa szkoła się zaczyna i można się cieszyć urodzinami.
923:  Dobrze, jaki jest nasz plan?
924:  Bo tego nie pamiętam.
925:  A już wiem.
926:  Oblegaliśmy praaaag i się nie udało, więc przybywa...
931:  Ten bohater.
932:  Chaty ostatnio były gnuśne i w żaden sposób nie nazywały bohaterów.
937:  Takie są teraz efekty.
938:  Nieponazywani bohaterowie są jacyś.
941:  W związku z powyższym ja nawet nie jestem w stanie go wymówić.
943:  On musi połączyć siły z tym i będą oblegać wspólnie.
946:  Oprócz tego widzę, że mamy jakichś nieskonwederowanych bohaterów.
951:  Nie potrzebujemy ich absolutnie.
953:  Dobrze, dobrze.
954:  I tutaj jest nasza główna armia.
956:  Gdzieś tu, na dole.
958:  Nie umiem jej znaleźć.
959:  O, tu.
960:  Tu?
961:  Nie.
962:  Tu!
963:  Zatan czarny.
964:  No, to jest potężne armię, moi drodzy.
968:  Rady, jak napisać wypracowanie w liceum, pisze Milanfa.
970:  Wiesz co, mogę powiedzieć anty-radę, jak napisać wypracowanie w liceum.
973:  To znaczy, problem polega na tym, że pierwsza rzecz, którą zawsze robię na wszystkich możliwych seminariach dyplomowych, to jest oduczenie pisania w stylu szkolnym.
980:  W związku z powyższym...
983:  No właśnie, mam tutaj pewien problem.
986:  Uniwersalna rada jest taka, o, będzie ciekawa bitwa.
990:  Uniwersalna rada, moi drodzy, jest taka, mianowicie zawsze we wstępie staracie się poruszyć nie tyle tematy ogólnej, o, od zawsze na świecie były skrzaty i drzewa, tylko postarajcie się o taki hukin jak w esejach, jakaś anegdota, jakiś fakt, od którego można się zaczepić, historyczny lub bądź inny,
1012:  Zwróćcie uwagę na konstrukcję wideoeseju na YouTubie.
1014:  Nawet się śmiejemy, że każdy wideoeseista zaczyna od dokładnie tego samego, to znaczy już w XIX wieku coś, a esej jest na temat sztucznej inteligencji, nie?
1024:  I to się da oczywiście zrobić, bo się weźmie raszynę różnicową Czałasa Babedża i lecimy.
1029:  Więc to jest pierwsza rzecz.
1030:  Druga część to jest to mięso, w którym dajesz trzy przykłady na przykład, chociażby do analizy, albo jeden przykład do analizy, wyrazisty, któremu jest poświęcony dany esej, a w zakończeniu przypominasz, jaki był twój punkt wyjścia i czy się udało tego dowieźć w ramach rozwinięcia.
1046:  ŻELASŁAW GRZMOT to jest miana.
1048:  Oczywiście miana dla bohaterów padają dokładnie wtedy, kiedy nie mogę już ich wpisać, ponieważ jesteśmy na ekranie bitwy.
1056:  Zawsze.
1057:  Pewne tradycje, moi drodzy, są kultywowane, widzę.
1061:  Dobrze.
1062:  To jest oczywiście bitwa, która zostanie przez nas spektakularnie przegrana, żeby nie było, ale my jesteśmy dzielni i odważni, moi drodzy.
1069:  Nie cofamy się przed bitwą.
1071:  Proszę bardzo.
1072:  Powiedziałbym, że to jest ray tracing, ale to nie jest ray tracing.
1076:  Bartłomiej pisze, że wyjechał trailer Duny.
1086:  Wiecie co?
1089:  Ja wiem.
1090:  Ja wiem, że ja pewnych rzeczy nie robię, ale to jest Dune'a i być może ten stream zostanie przez to zdemonetyzowany, ale trudno.
1106:  Nie ma, moi drodzy, wyboru.
1108:  To jest Dune'a.
1114:  To jest Dune'a.
1124:  o... o... szajchu lód przybywa, moi drodzy.
1129:  Sztuka.
1148:  Czy to był właśnie teaser trailera?
1152:  Dlaczego ja dostałem teaser trailera?
1154:  Skandal.
1155:  Chcę to dostać teraz, natychmiast, dwie godziny temu.
1158:  To jest właściwe.
1159:  Czy ja się właśnie podnieciłem czymś, co było teaserem trailera?
1162:  Zobaczycie, co będzie teraz.
1171:  I don't like sand.
1175:  Kiedy jest premiera?
1176:  W listopadzie, 3 listopada.
1180:  Boże, ta muzyka jest przepiękna, absolutnie.
1183:  Ooo, tak!
1183:  Ta muzyka.
1184:  Nie mam pojęcia, kto to jest.
1187:  Ale widzę, że będą kadzia axolotlowe.
1217:  Nie, nie.
1218:  I wiedziałem, że Villeneuve dowiezie.
1228:  I wraca Javier Bardem.
1234:  Idzie obejrzeć pierwszą część?
1237:  By Flix na przykład.
1238:  Tak, tak, tak, tak, tak!
1254:  To będzie ujeżdżanie szejchu Luda.
1256:  Rozumiem.
1257:  Tak!
1257:  Nic niebezpiecznego.
1272:  Niech się rozpadnie dżihad!
1273:  Nigdy nie stracisz ludzi w tradycjach.
1285:  Jak jamnik!
1289:  Mieliśmy im coś, czego musieli poczuć.
1290:  To nie jest poczucie!
1294:  Chcielibyśmy, by twój księżyc został zniszczony.
1296:  Jest i krys, z którym się mają brać.
1298:  I jest i dżihad!
1306:  I co?
1306:  Gdzie teraz są wszyscy?
1308:  Gdzie teraz są wszyscy, którzy mówili, pierwsza część, nie wiadomo co było, bo to jest druga część pierwszego tomu, dlatego tu się dzieje większość akcji.
1321:  Przepięknie to jest zrobione.
1323:  Błagam, niech Denis Villeneuve dostanie wszystkie, wszystkie tomy Dune'y.
1328:  Wszystkie.
1329:  Cała moja ta półka to są wszystkie tomy Dune'y.
1332:  Włącznie z tymi od Briana Herberta i tego drugiego, Andersona.
1337:  To jest kino.
1340:  O rany.
1342:  Czy słuchałem polecanej muzyki?
1343:  Nie, rudyli się tradycyjnie.
1345:  Gdzie fałszywy imperator?
1347:  Oby był.
1349:  Dune'y nie ma na Netflixie, jest na HBO.
1351:  Ja powiedziałem Byflix, Sandro.
1352:  To jest zupełnie inny serwis.
1354:  Aha.
1355:  Czy polecamy książkę Dune?
1356:  Oczywiście, że tak.
1357:  Wszystkie sześć tomów.
1359:  Jeżeli się spodobał świat, to absolutnie.
1362:  A jeśli nie, to tym bardziej.
1365:  Nie no, żartuję.
1365:  Jeżeli nie, to przeczytałbym przynajmniej pierwszy tom, a nad resztą bym się zastanowił.
1372:  Dobra, moi drodzy.
1373:  Tutaj zrobimy chytrze, wiecie?
1374:  Bardzo chytrze zrobimy.
1375:  Tu się rozstawimy z naszą artylerią wspaniałą.
1378:  Natomiast, korzystając z faktu, że jesteśmy potężni, wykorzystamy czachołupy.
1387:  Haha.
1397:  Przysięgam ci, że tak jest.
1402:  Mózg nie działa w ten sposób, że wypiera informacje.
1405:  Ale mózg działa w ten sposób, że musi być zregenerowany.
1408:  A propos postu na fejsie, niestety krasnoludy chaosu były tylko na Forge World, czyli firmie siostrze od Warhammera.
1416:  I aktualnie ich już nie ma.
1417:  Ja myślę, Miłoszu, że wprowadzą je w Old World, wiesz?
1420:  Tak sądzę.
1423:  Byflix to jest dobra rzecz, Sandroj, bardzo dobra.
1426:  Widzicie, co my teraz będziemy robić?
1428:  Mianowicie będziemy wykorzystywać naszą mobilną artylerię do tego, żeby zniszczyć tutaj wszystkich.
1434:  Mam nadzieję, że to się uda.
1439:  Oby.
1442:  Relacja w realnym świecie jamnika i niuchacza.
1444:  Nie wiem, jaka byłaby, ale byłoby z tego cudowne potomstwo.
1451:  Ooo...
1454:  Bardzo dobrze.
1455:  Ale mamy czachołupy, a trzeba mieć inne moździerze grob zawstrząsu.
1459:  Zrobiłem pewien błąd, moi drodzy, niestety.
1462:  Ale to nic, to nic.
1463:  Najważniejsze, żeby trochę przynajmniej uszczuplić ich umiejętności.
1467:  Znaczy, bojowe, tak.
1471:  Ehehe, kut!
1473:  Teraz tak, walimy z wszystkich dział, jakie mamy.
1476:  Dobrze.
1483:  Tak!
1484:  Więcej mocy!
1486:  Fabryka wytrzyma!
1489:  Nasze ciufcie są silne, moi drodzy.
1492:  Bardzo dobrze.
1495:  O, mogłoby się to znacznie lepiej.
1499:  Tutaj możemy wykręcić?
1501:  Możemy, świetnie.
1504:  Więc na razie udało się zniszczyć prawie jeden oddział, ale nasze moździerze cały czas napierniczają i dobrze.
1515:  Mam wrażenie, że z niuchacza i niujamnika powstałby dziobak, pisze Goonie.
1517:  Haha!
1520:  Nie ważne, czy jest Beflix.
1521:  Ważne, że pozwala bypasować durne, na przykład, geoloki.
1525:  Ja tego nie znoszę.
1527:  Jakim prawem w 2023 roku jest coś takiego jak blokada regionalna?
1534:  Czy to jest jakiś kompletny skandal i paranoja?
1539:  No, Legion Gryfa to jest potężna jednostka, niestety, ale, ale...
1545:  Może uda nam się złapać ją w sidła.
1549:  O nie!
1551:  Pójdzie w niewłaściwą stronę.
1554:  Tak będzie, nie zmyślam.
1556:  Oho, widzę, że dzieje się to, co zawsze.
1562:  To znaczy jest flankowanko.
1563:  Uwielbiam flankowanko.
1570:  Dobrze, dobrze.
1571:  To nie jest wygrana bitwa, od razu mówię.
1575:  Uważam, że jeżeli jest już coś takiego, moi mili, jak serwis streamingowy, no to w momencie, w którym to kupujecie, to powinniście po prostu mieć tam dostęp.
1581:  No nie wiem, wiem, to rewolucyjnie zabrzmiało.
1586:  Więc jeżeli jest jakiś film, to niech on będzie przez te wieku iście na przykład, zwłaszcza jeżeli to jest film stacji partnerskiej.
1593:  Ale nie!
1597:  Dobrze.
1598:  Wystrzelać jeźdźców niedźwiedzi.
1601:  To jest armia, która jest, moim drodzy, armią posiłkową, więc to jest troszeczkę kiepska sprawa, niestety.
1607:  Więcej mocy, więcej mocy!
1614:  Dobrze, dobrze.
1617:  Jak na to, że to nie jest nasza główna armia, to sobie radzi całkiem nieźle.
1622:  Zresztą to są bardzo elitarne jednostki, moi drodzy.
1627:  Ale tutaj są jeźdźcy niedźwiedzi, to mnie martwi.
1632:  i niedźwiedzie żywiołów, to mnie martwi jeszcze bardziej.
1638:  Oj tak, jest to martwiące.
1645:  Tak.
1647:  Tyle w temacie, jeżeli chodzi o tę armię, obawiam się.
1653:  Tak.
1656:  Wniosek podstawowy.
1658:  Uzupełniać braki garnizonowe w garnizonie, moi drodzy.
1661:  Czy każda frakcja Warhammerzy ma opcję uzupełniania strat po wygranej bitwie?
1664:  Nie, nie każda.
1666:  Na przykład frakcje ludzkie mają z tym duży problem, ponieważ one uzupełniają straty wyłącznie wśród ludzi.
1673:  Więc jeżeli walczą z potworami, to wtedy nie uzupełnią strat, nie?
1679:  To jest to jedno ograniczenie, o którym można nie pamiętać, a jest ważne.
1683:  Dobra, przynajmniej jednego niedźwiedzia żywiołu w rozwalcie, to mi wystarczy.
1692:  To jest taka, że nasze zdolności zadały mi więcej wyobrażeń niż cokolwiek innego.
1700:  Okej, jeszcze walniemy pulą ognia, wspaniale.
1703:  Nekromanci problemu nie mają nigdy.
1704:  Jest to prawda!
1709:  Matura z Kaszubskiego?
1711:  Wow.
1712:  Nawet nie wiedziałem, że jest.
1714:  Walnijmy w tego niedźwiedzia żywiołów.
1718:  Przynajmniej jeden zginął.
1719:  Jeden.
1720:  To mi wystarczy.
1725:  Ale to jest niesamowite, że teraz AI rekrutuje tak potężne jednostki.
1729:  Nie było tak wcześniej.
1731:  Dobra, dobra, dobra.
1732:  Dasz radę.
1733:  Nie dali rad.
1736:  Moi drodzy, bohaterska przegrana.
1740:  Zainteresowała mnie premiera Honka al Starley, w ogóle mnie z niej zainteresowała i szczerze mówiąc dziwi mnie się, że w ogóle ta gra trenduje jakkolwiek, bo przecież ona jest taką gorszą wersją Genshin'a.
1749:  Przynajmniej na razie.
1751:  I co więcej, tam jest okropna mechanika walki turowej, taka bardzo mobilna jest ta gra, bo Genshin dla mnie wygrał absolutnie tym, że nie był mobilny, to znaczy nie wyglądał jak gra mobilna, natomiast Honka al Starley wygląda jak każda gra mobilna i ma grzechy wszystkich gier mobilnych.
1767:  O nie.
1773:  10 lat temu matura była na innych zasadach, aaaa tam na innych zasadach.
1776:  Cały czas są te same zasady, póki są durne testy na maturze, póki są te same zasady.
1780:  Cała reszta to są jakieś, moi drodzy, nieistotne kompletnie i redundantne zmiany.
1788:  Ooo, teraz w naszym teście będziemy mieli nie warianty od A do B do D, tylko będziemy mieli od A do F. Ooo, wszystko się zmieniło.
1800:  Denerwuje mnie to, że w Total War Hammer II AI zapieprza w dwusetnej turze z fullstackami jednostek pierwszego i drugiego poziomu.
1807:  Zgadzam się, Bear.
1808:  Zdecydowanie to jest lepsze, jest wyzwanie, jest sympatycznie.
1812:  Co tutaj możemy zrobić?
1813:  Mamy sporo, bardzo sporo surowców, więc skorzystajmy z tego, kochani.
1817:  Mamy też sporo pieniędzy.
1819:  Dobrze.
1820:  Co tutaj jeszcze możemy mieć?
1823:  Magów potrzebujemy na pewno i potrzebujemy... Cóż jeszcze?
1827:  O, na pewno Świątynię Haszuta.
1829:  Wszędzie budujemy Świątynię Haszuta, gdzie tylko się da, moi drodzy.
1833:  Łódzka Manufaktura, żeby nie było, mamy tutaj szlachetne nazwy.
1838:  Co to jest?
1838:  Koszt utrzymania dla jednostek, dla masy?
1843:  W sumie?
1845:  Co nam szkodzi?
1846:  Czy sztuczna inteligencja zastąpi grafiku komputerowy?
1849:  Nie.
1850:  Wytworzy nowe zawody dla grafików.
1853:  Ponadto już wszyscy mówią, że będą musieli się po prostu dostosować do innych realiów pracy, natomiast po prostu będziemy mogli robić bardziej zaawansowane rzeczy.
1866:  Czy Niuchacz ma na imię Niuchacz Pan Krakus?
1868:  Pepe Pan Dziobak, Niuchacz Pan Krakus, tak!
1871:  Przegrana, dobrze brzmi tego dnia.
1875:  Wiecie co?
1877:  Pozbądźmy się tego bohatera na razie w ogóle, bo w tym momencie wiecie co się stało i dlaczego to jest takie dobre?
1883:  Tak, średnie straty, biorę to.
1901:  Wiecie, co jest wspaniałe?
1902:  Teraz skorzystamy z cudownej mechaniki przekierowywania do przeklętego miasta naszych niewolników, a mamy sporo niewolników do przekierowania.
1913:  Tak!
1914:  Tak i natychmiast stworzymy wspaniałe mury, które nas uchronią i uratują.
1920:  Tak będzie, nie zmyślam.
1922:  Proszę bardzo, czarna woda jeszcze, tutaj mamy nadwyżki.
1928:  Siedem tysięcy nas to będzie kosztowało, ale nic to.
1932:  Tak.
1935:  Aaa, i zrobione!
1937:  I zrobione.
1938:  Niestety to też pieniądze kosztuje, to zapomniałem tylko.
1941:  Minus, minus, duży minus.
1943:  Zdobędziemy jeszcze gdzieś w jakiejś walce pieniądze, na pewno to się uda.
1948:  Wieżyczka.
1949:  Wieżyczka jest też za pieniądze, czy nie?
1951:  To jest ważne.
1952:  Nie, wieżyczka jest za uzbrojenie, dobrze.
1956:  A zatem możemy stworzyć trzy wieżyczki.
1960:  I wtedy będziemy mieli garnizon.
1962:  Demoniczny Kowal Czarnoksiężnik, świetnie.
1965:  Czy Shadow Hunters widziałem?
1966:  Nie widziałem Haasakura.
1968:  Właśnie wygrałem kampanię... Tak, tak!
1971:  Pisze Berth, wspaniale!
1972:  Czy zdobywamy Pragę Północ?
1973:  No i widzicie?
1974:  I to jest ta inwencja twórcza.
1977:  Praaga Północ.
1981:  Ale wiecie,
1986:  To jest Warszawa ostatecznie.
1988:  Prestiżowa.
1991:  Oczywiście.
1994:  Tak.
1996:  Tak jest.
1998:  I przez H koniecznie.
2000:  Na pamiątkę Hanny Gronkiewicz-Walz.
2003:  Dobrze.
2004:  Jest i jest.
2006:  Przybliżam świeżo po obejrzeniu zwiastuna Duny.
2008:  To zabawne, Simon, bo obejrzeliśmy go na live.
2012:  Zawsze problemem jest brak pieniędzy, zgadzam się z wami.
2015:  Czy coś jeszcze możemy tutaj stworzyć?
2016:  Otóż możemy stworzyć to, w ten sposób będziemy mieli więcej pieniędzy, zawsze miło.
2022:  Zwłaszcza, że to jest za surowca.
2024:  Surowców troszeczkę jeszcze mamy.
2026:  Dobrze, że jest wiele walut tutaj.
2028:  Kontrola plus jeden.
2029:  Zasięg ruchu na mapie kampanii plus 10 dla wszystkich armii w prowincji.
2032:  Utrzymanie także mniejsze.
2034:  Ale wiecie, co będzie lepsze?
2035:  Świątynia Haszuta.
2036:  Oj, świątynia Haszuta to my tutaj potrzebujemy.
2039:  Proszę bardzo.
2040:  I jeszcze wpływ w konklawę sobie zwiększymy.
2043:  I tyle.
2045:  Zrobione.
2047:  Szlaki patrolowe.
2048:  Czy potrzebujemy ich?
2051:  Tak, potrzebujemy ich.
2055:  Kopalnia marmu... Kamieniem marmuru nie jest jakoś ekstremalnie tutaj potrzebne, bo nie będziemy tu kierować siły roboczej, myślę.
2062:  Tomasz, zabiegaj, witamy w gronie trybutariuszy, to jest moja okazja... Moi drodzy, okazja na zajemniczenie.
2068:  Jak radzisz sobie z sytuacjami, kiedy nic ci się nie chce, nie jest to kwestia braku wypoczynku, potem już zaczyna męczyć, to życie męczy jednoręki bandel odpoczynek jest sytuacją nienaturalną.
2075:  Raczej chodzi o to, że długo sobie o odpoczynku odmawiałeś, w związku z powyższym teraz czujesz, że cię męczy.
2082:  Normalnie powinno być tak, że w ramach odpoczynku wypoczywamy.
2086:  Jeżeli odpoczynek nas męczy, to jest to dowód na to, że wcześniej nie odpoczywaliśmy regularnie.
2091:  Żeby w ogóle badać siebie, moi drodzy, to trzeba doprowadzić do sytuacji, w której będziemy mieli poczucie faktycznie, że nasz laboratorium jest pozbawione jakichkolwiek spływów z zewnątrz, bo na razie to badanie jest skażone.
2109:  Jeszcze się muszę zajamniczać dla własnego chłopa Bijola.
2113:  Witamy chłopa Olizatem w gronie Trybutariuszy.
2116:  Tak, moi drodzy, zajamniczenie to jest ważna sprawa.
2119:  Proszę się nie migać od wspaniałych obowiązków.
2124:  Czy wywrzemy pomstę na naszych obrzydliwych wrogach?
2128:  Oczywiście, że to zrobimy.
2135:  Znam wszystkie matury.
2136:  Przeciwko naczelnikom z Centralnej Komisji E***minacyjnej.
2140:  Przeciwko depresji, moim własnym myślom.
2142:  Naprzeciw metodom redukującym ekspresję, wydzieleniu odpowiedzi i wbrew oćmiaciu, aby z tym skończyć, pisze MD.
2147:  Tak jest!
2150:  Niuchacz dla ciebie.
2151:  Jaki wielki nos.
2154:  Rozwala mnie ten nos niuchacza.
2156:  Jest adekwatnie olbrzymi.
2159:  Co tutaj się dzieje, kochani?
2160:  Tutaj mamy... Wyobrażacie sobie, tutaj na przykład mieszka sobie... Boże, jak starego człowieka i morza.
2167:  Ten, który mógł.
2169:  I siedzi sobie w tym miejscu, wygląda w którymś momencie pewnego ponurego poranka na zewnątrz i mówi... O kurwa!
2178:  I widzi to wszystko, co tutaj się dzieje, moi drodzy.
2182:  A w zasadzie...
2184:  To, to znaczy nas, ponieważ to my walczymy, moi drodzy, po stronie sił chaosu.
2190:  Przed wami bykocentaury z podwójnymi toporami.
2194:  Przed wami czarnoksiężnik Haszuta na straszliwym lammasu.
2200:  Przed wami wspaniała piechota rębaczy, cudowne ciufcie rąbające z moździerzy, wspaniałe czołgi i szeregi strzelców.
2216:  Wspaniała muzyka swoją drogą.
2218:  Dobrze.
2220:  Co my możemy tutaj zrobić?
2221:  O, możemy tutaj być.
2223:  Myślę, że to jest sensowne miejsce.
2226:  O, tak.
2228:  Piechociarze zatem.
2230:  Tu.
2232:  Strzelcy na tyły.
2233:  Garłacze.
2235:  Garłacze ładnie zrobimy.
2236:  Zrobimy taką sferę... Sferę spopielenia.
2240:  Artyleria na razie z tyłu.
2241:  Będziemy musieli się przesunąć troszeczkę.
2243:  To jest jeden, jedyny minus.
2244:  Nasza ciówcia naprzód.
2247:  Magowie naprzód.
2249:  Dobrze.
2249:  Chyba wszystko jest w porządku.
2250:  Jeszcze byko centaury.
2251:  Byko centaury dajemy do lasu.
2255:  Właśnie.
