🔴 Podróże małe i duże — WARHAMMER 3 Malakai Makaisson #1
🔗 https://www.youtube.com/watch?v=bO1vjqUAndQ

10:  Muzyka
680:  Wspaniałe rzeczy.
682:  Mamy high ground.
683:  W ogóle sprawdzę jeszcze jedną rzecz.
684:  Czy ja przypadkiem nie mam znowu obniżonego dźwięku przez Windowsa?
688:  Nie, jest wszystko w porządku.
689:  Dobrze.
691:  Piechociarze.
692:  Piechociarze do lasu.
695:  Wszyscy piechociarze do lasu, dużo mamy piechociarzy.
698:  Tu jest drużyna do wypalania.
702:  O tak, drużyna do strzelania za wypalaczami.
705:  Drużyna do strzelania wszędzie.
708:  I nasze wspaniałe fruwadła.
711:  Nowy Lord Nergla jest pasożytem, który zawładnął ciałem pewnego Grzegorza Tytana.
715:  Właśnie mam wrażenie, że nowa frakcja Nergla bardzo mi przypomina... O, jeszcze jest jedna jednostka wkurwiona.
722:  Świetnie.
723:  Bardzo mi przypomina mianowicie Changelinga.
726:  A ja tego strasznie nie lubię.
727:  Wiecie dlaczego?
728:  To znaczy ja nie mieszam klocków LEGO.
730:  Rozumiecie w czym rzecz.
731:  To znaczy nie lubię jak są pomieszane jednostki.
733:  Z tego samego powodu nigdy nie skorzystałem, ale to ani razu...
738:  z mechaniki posterunków.
740:  Mimo że, o Krzysztof, to jest optymalne, w dupie mam to, że to jest optymalne, ja nie będę mieszał ze sobą zestawów.
746:  Kane jest Jamnikołajem i Everest otrzymuje wsparcie.
749:  Wyobraźcie sobie, co by to było, gdyby Kane na przykład podarował Nutrię zamiast Jamnika Everestowi.
755:  Everest byłby zdumiony i dlatego właśnie ja nie wykorzystam z posterunków i nie gram frakcjami, które mieszają jednostki.
761:  Okropność.
763:  W reguł dostał dwie frakcje.
764:  Jedna w DLC, a druga darmowa w update.
766:  Rozumiem.
766:  I ta mieszająca jednostki jest, jak znam życie, nie darmowa.
770:  Czy w drugim pokoju siedzi Filip?
772:  To dopiero w niedzielę.
775:  Idziemy, moi drodzy, wypalać i niszczyć.
777:  Czy ktoś strzela?
779:  Tak, łowcy grasantów strzelają, ale my sobie i tak poradzimy.
784:  Long Vehicle Dachshund poleca imperialny skryba, żeby wbić w googlach.
787:  Wbijemy.
789:  Co słychać?
789:  Pisze Arron.
790:  Ja dopiero wstałem.
793:  Dopiero wstałem, oprysznicowałem się, ogarnąłem jakieś drobne maile i odpaliłem grę.
800:  Nawet chciałem o 15 odpalić, ale stwierdziłem, że wtedy naprawdę już będą wszyscy jeszcze jedli.
806:  Czy Plucktail będzie z dubbingiem francuskim?
808:  Na, jeżeli jest polski, to z polskim.
811:  Jest tak mało gier, które mają polski dubla, że stwierdziłem, że warto jest je wspierać.
818:  A te, którzy nie byli ostatnio... Hikoptery nasze strzelają ogniem i są wspaniałe.
823:  Hehehehehe.
829:  Tak, dobrze, dobrze.
831:  Grasantów... A może wyeliminuj grasantów miotających oszczepami?
834:  Wtedy nawet nie będą się mogli odgryźć nam.
836:  Cudownie.
838:  Witam wszystkich przybywających na tę masakrę obrzydliwych Norskam.
841:  Właśnie zastanawiam się, czy idziemy na Norskę dzisiaj, czy też na Krasnoludów Chaosu, bo teraz się pokazał świeżo film na kanale Legend of Total War z Doomstackiem.
851:  Zresztą możemy sobie zobaczyć fragment.
853:  Zobaczycie, do czego jest zdolna ta frakcja.
855:  Jest niesamowita absolutnie.
857:  Nowy Lord na regułach z patcha jednostki niektórych frakcji przerabia na własne.
861:  Okej, no to to brzmi troszeczkę lepiej niż w przypadku Changelinga.
867:  Wreszcie udało się zabrać następny z Warhammera.
869:  Witam Marcina, naszego lormistrza.
872:  Sokrasnudy, właśnie czytam sobie Wojnę o Brodę.
874:  O!
875:  I jaki jest poziom tych książek warhammerowskich?
878:  Powiedz nam, Marcinie.
880:  Bo słyszałem dużo na temat tego, że warto czytać serię Gotelka i Feliksa.
885:  Oj, grane jest znowu frakcja Dawid i wiesz co, Karolu, naprawdę jest rewelacyjna.
889:  Zwłaszcza, że my mamy tutaj potężne bonusy do artylerii, czyli tego, co u krasnoludów najlepsze.
895:  Zaraz się pojawi duch Grunniego jeszcze.
897:  Wiecie co?
898:  Wyślemy z naszych bohaterów, bo sami czemu by nie.
903:  Jeżeli wróg jest kiepski i nie chce z nami nawet walczyć...
908:  Chociaż teraz oberwaliśmy mocno.
910:  Dobra, dobra, dobra, wycofuję się, bo straciliśmy jeden model.
913:  Straciliśmy dwa modele, straciliśmy trzy modele.
916:  Nie lubię tracić modeli jednostek.
920:  Co jest?!
923:  Nie zauważyłem.
924:  Dobrze.
925:  Oj, to ta zniewaga krwi wymaga.
929:  Godric's Fakes to jest takie spoko, niezobowiązujące fantasy.
931:  Dużo świata i mocny fokus na głównych bohaterów.
934:  Z fokusem na głównych bohaterów miałbym problem.
939:  Bąbunie!
943:  Wspaniale.
945:  Mero wbiczył, że przegrywał kampanię ESP na Realms of Chaos.
947:  Ja ogrywałem też właśnie.
949:  Strzelcy z Hoclanu są mocniejsi od siostrzycek z Averlorn.
953:  Told ya.
956:  BOMBUNIEEEE!
959:  Dużo bombuń!
960:  Ooo, świetnie, wyeliminujemy tego Lorda przy okazji.
964:  To jest potężny strzał.
966:  Włócznia Grundniego naprawdę zadaje sporo obrażeń.
969:  Jest pięknie.
971:  W Black Tail nie ma polskiego dubbingu, w pierwszej części jest tylko francuski, angielski, niemiecki.
978:  Kurczę, no to trzeba się będzie zastanowić.
980:  Pewnie jednak angielski wygra.
983:  Tak będzie wygodniej ludziom słuchającym, a nie oglądającym.
987:  Mamy subtelną przewagę technologiczną.
989:  Ja właśnie myślę, że w ten sposób należy walczyć z Norskanami, to znaczy upokarzać ich.
996:  Przecież to jest wspaniałe absolutnie, to co tu się dzieje.
1001:  Uwielbiam.
1003:  Szkoda, że to nie jest jednostka, która jest na stałe na polu bitwy, ale chyba rozumiem dlaczego.
1009:  Gotrex i Feliks Obietnienie jest silną, fajną przygodą, ale czyta się dobrze, ale nic wybitnego.
1013:  Wiele bardziej bym polecił Witch Huntera, który jest o wiele bardziej mroczny.
1017:  No tak, ale jeżeli ktoś chce poczytać o konkretnie Dawig, no to wtedy jest zdany chyba na Gotreka i Feliksa, prawda?
1025:  Starowiec jest wspaniały absolutnie, jest w ogóle największym model jednostki w całej grze, tak nawiasem mówiąc.
1031:  Naprawdę wreszcie czuję, że mamy frakcję, która nie tylko ma tego rodzaju umiejętności na mapie kampanii, ale też na polu bitwy, bo zauważcie, tego rodzaju statki mieliśmy, no w formie statków klasycznych, w frakcji pirackiej, prawda?
1049:  Uuu, spopilająca bomba.
1053:  Okej, to jest coś innego.
1056:  I te statki nie pojawiały się na polu bitwy i to było smutne bardzo.
1059:  Co tu się dzieje?
1061:  Dobra, możemy powrócić.
1065:  Nawiasem mówiąc, te działa po upgradzie będą miały dodatkową amunicję.
1070:  I zaraz wam pokażę jaką, tylko muszę do tego wleźć na kanał Legenda.
1075:  Cudowne jest to, że ta Duke Gruniego strzela lepiej od cholernych...
1082:  Dżonkujących dżonek.
1084:  Zwłaszcza tych snajperskich dżonkujących dżonek.
1086:  No i niestety uleciał już.
1087:  Znaczy nie, no to byłoby zbyt OP, jednak umówmy się.
1092:  Wypalando, wypalando!
1094:  Hihihi.
1107:  Jakie to wspaniałe!
1109:  Iiii, krew... Krew posoka i ogień.
1114:  Czy jest coś wspanialszego?
1115:  Dwóch Norscan.
1116:  Pan wali, pan ładuj, okej.
1117:  Pan wali, pan ładuj, no more.
1123:  Czy znowu?
1124:  Tak.
1127:  Można chwileczkę tylko pozachwycać zawsze.
1132:  Ponieważ AI nienawidzi jednostek dystansowych.
1135:  Zawsze celuje w jednostki dystansowe.
1140:  Dobra.
1141:  Ale natrafili na Slayersów.
1143:  Dobrze, co tutaj się dzieje?
1153:  Nie wiem, co to było.
1156:  A, buff, okej.
1160:  Dobrze, wy może przestańcie już strzelać, bo strzeliwujecie naszych.
1164:  Tu dobrze, tu dobrze Slayers, wycofać się.
1167:  Jest pięknie, naprawdę jest pięknie.
1171:  Bf109bip pisze, że żyć w obliczu goniących terminów jest coraz większego zniechęcenia do kończenia pracy magisterskiej.
1176:  Często aktywność fizyczna przestaje pomagać, a zależy mi, żeby nie robić roku przerwy.
1180:  Uuu, jak już aktywność fizyczna nie pomaga, to nie jest dobrze.
1183:  A powiedz mi, jakoś mógłbyś ukonkretnić, co ci sprawia problem?
1187:  Może będę mógł pomóc, bo wiesz, to akurat, czyli pomaganie w pisaniu prac magisterskich robię dosłownie zawodowo.
1193:  Więc może będę mógł pomóc.
1199:  Co tutaj się dzieje z kolei?
1201:  Wyeliminujcie ich, bardzo proszę.
1205:  Dobrze.
1205:  Nie wiem dlaczego Felix, który jest specjalistą podobno o walki w zwarciu, uciekł.
1211:  Nie brzmi to jak specjalista w walce w zwarciu.
1217:  Dobrze.
1219:  Dobrze, mamy to.
1222:  Nicząc różnych małych opisów w różnych podręcznikach, niestety tak, może doczekam się w końcu dobrej książki o krasnoludach, ubolewa Majestic Dwarves.
1228:  Widzisz, to tak jak ja o magach.
1230:  Chciałbym bardzo.
1231:  Marcin Mazurek pisze, że w Warhammerze jest wiele słabszych tytułów, wiele ma dość mizerny poziom, choć Gotrek i Felix go trzymają.
1236:  Ja czytam Bolor.
1238:  Właśnie, to jest najważniejsze.
1243:  Łukasz G pisze, że znalazł ciekawą książkę, Bóg Maszyna, Joanna W. Geisler, Clock Punk z ciekawym systemem magicznym naginania woli ludzi, kamieni i roślin, ale ciekawe.
1254:  Czy jest mod na garnizony?
1255:  Tak, Justin, nie.
1256:  I stwierdziłem, że nie ma co nawet próbować dzisiaj bez tego modu.
1260:  Łupimy sobie.
1263:  Więc tak, plan jest taki.
1264:  Myślę, że możemy wyeliminować frakcję Wintetów, żeby nie mieć z Neopotem problemu.
1271:  Wyeliminujemy też wieży Krak-Haosytów, a jednocześnie będziemy sobie zbierać na drugą armię, którą będzie sterował nasz oczywiście Pan Val.
1285:  Może będziemy mogli pana Val zmienić potem na kogoś lepszego, ale na razie jest najlepszy z możliwych.
1290:  To jest pan Val, na którego... To jest pan Val na mianę naszych możliwości.
1294:  Potem będą lepsi bohaterowie, ale muszą wyrosnąć nasze osady, a żeby rosły nasze osady... No niestety.
1301:  Trzeba poczekać.
1302:  To jest ten jeden, jedyny minus gry.
1304:  Konstruktor.
1304:  Odblokowuje możliwość werbungu.
1306:  Mistrz inżynier we wszystkich prowincjach.
1311:  Zajebiście.
1314:  I teraz tak.
1316:  Opój?
1318:  Masa jednostki plus 15%, ale super.
1321:  Jest nowy inżynier, który daje boosty do amunicji i siły amunicji artyleryjskiej.
1329:  Tego bardzo potrzebujemy.
1331:  Jeżeli ulepszysz budynek, zwiększona moc silnika, to na trzecim poziomie dostajesz umiejętność, że sterowiec nie odlatuje, pisze Jan Kowalski.
1336:  O!
1339:  To jest dobra wiadomość.
1340:  Potrzebujemy wymiana dla tego opasowego krasnoluda.
1346:  Fear Anurujal pisze, że się przeprosił z Total War Fandazji, właśnie leci Imperatorem i jest spoczko.
1352:  No w tej, w tej, zwłaszcza w tej aktualizacji jest spoczko.
1356:  Czy możemy tutaj coś zrobić?
1358:  Czy potrzebujemy tego?
1360:  Nie, my chcemy trzeci poziom, czwarty poziom nawet chcemy.
1364:  Umiejętność Armii Duk Gruniego, z Wojna Czasem Sławną.
1368:  Gdzie, gdzie jest ta zdolność, o której mówicie?
1372:  Przepraszam, my mamy... Zostały sterowce wprowadzone?
1376:  My mamy sterowce!
1378:  My mamy sterowce!
1381:  Ja tego nie wiedziałem!
1383:  Witam serdecznie armię i dziękuję za bycie Jan Nikołajem!
1387:  Serowce mamy!
1388:  Serow... Więcej serowców!
1390:  Marta Szczepaniak dołącza do grana wspierających.
1391:  Niuch!
1392:  Karol Adamczyk, Fisiek, BF109bip, Zymek Sinsey, Marcin Mazurek dołącza ponownie.
1399:  Kirunia, Fistaszek kręci bułka.
1401:  Joe Wu wraca do grana wspierających.
1403:  Dawid Kosmala, dziękuję najserdeczniej.
1405:  Jan Mikołaje dla Jan Mikołaja tradycyjnie.
1407:  Niuch!
1408:  Niuch!
1410:  Focus na niuchacza!
1412:  Od wczoraj mnie Focus nienawidzi.
1414:  Potrzebujemy więcej serowców.
1416:  W budynku drzew wsparcia mówicie, że to jest.
1422:  Dług grunniego nie będzie się wycofywać z bitwy.
1424:  Jezus, jakie to jest dope.
1428:  Zasięg równomawia kampanii plus 10%, plus 10%, super.
1434:  Dobrze.
1436:  Inżynier, dragon, syn żelaznej pięści.
1438:  A gdzie jest nawiązanie do jamników?
1442:  Teraz ja muszę wymyślić, w jaki sposób będzie zjamniczyć tę nazwę.
1449:  Dobrze, Syn Żelaznej.
1453:  Chciałem napisać Syn Żelaznej Suki, ale nie wyszło.
1463:  Dragan.
1464:  Czemu, czemu tu jest Kazador?
1470:  Dachshund.
1472:  Jak to zapisać tak, żeby było krasnoludzko?
1477:  O, w ten sposób.
1479:  Dobrze.
1483:  Żelaznej łapy będzie miał więcej słów łapki w sensie.
1489:  Praca jest z zakresu optyki.
1490:  Układ doświadczalny mam w zdecydowanej większości skończony.
1492:  Strasznie męczy mnie opisywanie go, pisze bf192.
1495:  A próbowałeś użyć...
1498:  narzędzia, które się nazywa SiteAI, niezmiennie je Wam polecam, jest sprawdzone i osobiście go używam.
1507:  Mianowicie SiteAI ma opcję asystenta, który jest lepszy od ChataGPT i jest bardzo dobry do pisania takich małych, krótkich akapitów i w ten sposób i co więcej, on opatruje je od razu odniesieniami i daje kontekst do tych odniesień.
1520:  Więc bardzo polecam do rozpisywania się, bo jeżeli chodzi tylko o wypełnienie tekstu,
1526:  No to słuchaj, to jest mniejszy problem w tym momencie.
1529:  I druga rzecz, którą ci polecam, to cytowanie innych.
1533:  Jak cytujesz innych, to zawsze samo się to zaczyna pisać.
1537:  To znaczy przywołujesz jakiś cytat, jakiś badań, nie?
1540:  Musisz jakoś wprowadzić te badania.
1543:  W związku z powyższym powiedzieć, nie wiem, że w tym artykule ten, a ten pisał to, a to, prawda?
1547:  A potem musisz to jakoś skomentować i z jednego cytatu, który może być nawet długi na trzy, cztery linijki, robić się nagle pół strony, nie?
1555:  I w ten troszeczkę mozolny przyznaję sposób jednak, ale zawsze do przodu idziesz.
1561:  Odporność fizyczna, bierzemy to.
1570:  Witamy z Renoxa.
1571:  Miłej gry, pisze Dawid Poprowa.
1572:  Dziękuję!
1573:  Ja właśnie ogrywam Elspeth i nowe mechaniki są na razie bardzo fun.
1576:  Tak!
1577:  Graliśmy w Elspeth ostatnio, jak nie udała się kampania krasnoludzia.
1583:  O, ciekawe.
1584:  Nie wezmę tego.
1587:  Nie wezmę tego, ponieważ potrzebujemy rozwijać naszą wspaniałą załogę serowca.
1596:  Nie... Nie chcę żadnych zadań na razie.
1601:  Musimy mieć... To jest swoją drogą coś, co ta gra robi źle.
1604:  To znaczy, jak ktoś gra w Warhammera od niedawna, to może sobie pomyśleć, o nie, zadanie, muszę je zrobić.
1610:  Nie, nie róbcie zadań.
1613:  Z tego to prostego powodu, że zadania bardzo często... Hmm... Dalej łupimy.
1619:  Zadania bardzo często mogą po prostu pojawić się w złym momencie.
1623:  Za wcześnie, moim zdaniem, się pojawiają.
1627:  Dobra O, nie, nie, nie, nie, nie, nie, nie Najszybsza prędkość Nie wiem dlaczego miałem to wyłączone A little bit of luck
1641:  I nasz inżynier radosny.
1643:  Niech się przeniesie.
1644:  Dobrze.
1646:  Tutaj coś jest do wzniesienia.
1647:  Nie.
1647:  O, tu.
1648:  Doskonale.
1650:  Będziemy mieli następny slot i będzie można zbudować budynek, który przyspiesza nam porost krasnoludów.
1659:  To jest spichlerz, a tak naprawdę jest to budynek na porost krasnoludów.
1662:  Explosives, expert!
1666:  NG niech jej Majsterkowicz, skrócenie czasu przeładowania dla machin wojennych.
1670:  Biorę od razu.
1672:  Energiczność, niech będzie.
1677:  Starowiec brzmi jak idealna jednostka z kalendarzem, prawda?
1679:  Jeśli gra się przyzwoicie, pisze Fuminego, to można te zadania dość szybko zrobić, a buffy z nim są obrzydliwie zwykle mocne.
1685:  Wiesz co?
1686:  Zależy, bo ja się parę razy na tym wygruziłem, ale wiesz co?
1690:  Skoro tak mówisz, to...
1693:  Poczułem, poczułem ten charakterystyczny sfond wyzwania, więc zrobimy sobie w takim razie to.
1700:  Nie ma problemu.
1702:  Proszę uprzejmie.
1703:  Armię mamy względnie dobrą.
1706:  Zobaczymy.
1708:  Gdzie było to zadanie?
1710:  Młot... Czy ja mogę się teleportować tutaj, czy nie?
1718:  Eee?
1719:  Który to był?
1719:  Do któregoś się mogłem teleportować.
1722:  Teleportacja!
1723:  To jest to.
1724:  Oczy Gruniego.
1726:  Zniszczenie czasu przeładowania i werbunek bohatera Krakadrak Mistrz Inżynier.
1730:  Iskariot 105 tysięcy.
1734:  Drobne zwycięstwo.
1736:  Druki!
1737:  No!
1739:  Zobaczymy.
1740:  Taktyczny zapis.
1744:  To zadanie inżyniera jest dość trudne, nie wiem czemu jest tak wcześnie bez dobrej piechoty.
1747:  Krzysztof też nie wie.
1752:  Coś robię źle.
1752:  Kupuję DLC do Warhammera 3, gram w niej, po godzinie idę grać moda do Medieval 2.
1756:  Proces powtórz trzy razy przy ostatniej DLC.
1759:  A lubisz Gen Greyman grać frakcjami, które używają magii, czy wolisz się bawić w formację?
1764:  Bo mam wrażenie, że po prostu odpowiada ci inny styl rozgrywki.
1768:  Z Warhammera 3 chyba najbardziej Katajem się gra, podobnie do Total Warów historycznych.
1774:  Czy w Spicklerzu trzyma się Afrodyzjak dla Krasnali?
1776:  Oczywiście.
1777:  ...bringin' us here.
1779:  I'd expect nothin' less of an engineer.
1789:  Śmieszne długołuchy.
1791:  Ale przerżną.
1800:  Prowade!
1812:  Oooo, czarna arka.
1816:  Na czarnych arkach elfy z Nagarov wyprawiały się do lustri między innymi, żeby zbierać niewolników.
1826:  Let's get them some old good hammering laddies!
1831:  Idziemy!
1832:  To teraz tak, teraz wycofać się szybko.
1836:  Gdzie jest róg mapy?
1838:  Dobrze, tu jest jeden róg mapy.
1842:  Tu jest oczywiście w lesie drugi róg mapy.
1846:  Szlag.
1847:  Żaden róg mapy nie jest dobry.
1852:  Ale z braku laku ten będzie wystarczający chyba.
1860:  Ta.
1862:  Nie będą mogli nas za bardzo flankować.
1867:  I przede wszystkim, jeżeli się mądrze ustawimy, to miotacze ognia będą w dalszym ciągu mogły działać, i to ładnie.
1877:  Ta.
1879:  Bo tu się, to, to, to jest bait.
1880:  That's bait.
1884:  Dobra.
1886:  To tak, jeden, jeden, jeden, grupa pierwsza, grupa druga, silniejsza piechota, grupa trzecia, ci, grupa czwarta, artyleria, którą w zasadzie możemy ustawić tutaj, tak, albo nawet tutaj, w sumie czemu by nie.
1911:  A ich ekspediujemy naprzód.
1913:  Tak będzie.
1914:  No teoretycznie jeszcze moglibyśmy się ustawić tutaj.
1918:  Ale ja się wtedy bardzo boję flankowania.
1922:  Chociaż z drugiej strony... To jest problem właśnie w tej grze, że zawsze jeżeli walczymy przeciwko dwóm armiom, to róg jest jedyną opcją.
1933:  Dobra, nie będę kombinował.
1935:  Pięć.
1936:  Czyli tak, rozpocznij bitwę.
1940:  Tu idziecie.
1941:  Tu idziecie.
1943:  Cztery.
1944:  Tu idziecie.
1947:  I... artyleria tu.
1949:  Dobrze, a wy naprzód.
1955:  Zobaczmy jak sobie poradzą.
1958:  E, e, e. Co z tym Doomstackiem od Legenda?
1960:  Właśnie musimy sobie obejrzeć, ale to po tej bitwie.
1963:  Bo jest naprawdę dobry.
1964:  Zobaczymy jak działa ta spopilająca bomba kacetowa.
1968:  Walniemy nią w siostry rzezi, bo czemu by nie?
1972:  Uuu... Wiecie co?
1975:  Przyzwiemy raczej nasz serowiec.
1978:  Bo podejrzewam, że... No już straciliśmy jedną jednostkę, świetnie po prostu.
1984:  A kto jest walczyć?
1985:  A, bo oni mają artylerię, to dlatego.
1988:  Dobra.
1990:  To wiele wyjaśnia.
1992:  Zatem na artylerię!
1998:  Przeciwnik ma wojska przeciwlotnicze, niestety.
2007:  Ej, nie złata!
2009:  Nie złata w broni.
2013:  Dobra, Gotrek, idziesz na Lorda.
2017:  Od tego jesteś.
2020:  Jezus Maria, jak oberwał!
2029:  Dobra, dobra, dobra, dobra, nie spodziewałem się tego.
2039:  Okej, przynajmniej Lord ginie im, to dobrze.
2047:  Okej, okej.
2049:  Nie jest jeszcze tak mocny, jak bym mógł być, a my musimy maksymalnie... Dobra, dobra, 8 sekund, 6 sekund.
2056:  Dobrze, dobrze, dobrze, dobrze, dobrze, dobrze.
2059:  O tak!
2060:  O tak!
2069:  O tak!
2070:  O tak!
2073:  Dobrze!
2074:  Dobrze!
2076:  Gnieść i zabijać.
2079:  Chcę, żeby oni byli w jednym miejscu, to będzie nam łatwiej walczyć.
2085:  O tak, zużywajcie amunicję, nie ma problemu, zużywajcie, zużywajcie.
2090:  Zabijemy sobie jego.
2098:  O nie, nie udało się.
2103:  Czekaj, pierwszy raz widzę, żeby ten sterowiec był tak nadwątlony.
2109:  No i jednak Dark Elfy mają dobrych łuczników.
2118:  Ale 196 darmowych obrażeń.
2121:  Zawsze coś!
2122:  Nie zauważyłem tego.
2130:  Zabij te siostry rzezi, błagam.
2137:  Dobra, tu jaka sytuacja?
2141:  Gotrek, zabij mi tego.
2146:  Albo zostań, tu wszystko jedno.
2153:  Dobra.
2155:  Obrywają, my też obrywamy, ale tu już jesteśmy ustawieni w miarę.
2161:  No, naiwnością jest mniemać, że nie będziemy mieli strat w tej walce.
2164:  Oczywiście, że będziemy mieli.
2167:  Teraz tak, łucznicy... Kusznicy, przepraszam.
2170:  Kusznicy niech się ustawią tutaj.
2173:  Tu będziemy mieli... I wypalaczy sobie damy w to miejsce i ich ukryjemy na razie.
2178:  I weźmy szóstkę.
2180:  Dobrze.
2182:  Serowiec!
2183:  Serowiec wrócił!
2187:  Serowiec wrócił, dobrze.
2191:  Chyba właśnie wyłączyłem przyspieszenie, nie chciałem tego.
2197:  Serowiec płonie!
2200:  O nie.
2204:  Dobra, jego musimy wycofać.
2208:  Korsarze są potężnymi jednostkami.
