Ucieczka z jurnego więzienia — WARHAMMER 3 IMMORTAL EMPIRES
🔗 https://www.youtube.com/watch?v=N5fBiaemcYU

131:  KONIEC!
829:  Witamy Jakuba Olfiera w gronie trybutariuszy.
835:  Tak.
838:  Ryjków nie będziemy rekrutować.
839:  Jakie ryjki?
840:  Jakie ryjki, Stalowy Guźcu?
842:  Joanno, dzięki za wsparcie od 4 miesięcy.
843:  Powitać, powitać, powitać.
848:  Kator Gafiglarczuk.
850:  Widzę, że powoli docieramy do standardowej na czatach kreatywności.
861:  Mateuszu, dzięki za wsparcie od 4 miesięcy.
863:  Niech Slanesz będzie wyuzdany.
864:  Tak jest.
868:  Nemor pisze, że jest w grupie tworzącej moda czterdziestki do tego Warhammera.
873:  Mało tego, daje w polonizacji aluzję do ciebie.
876:  Jedna z tych postaci to pożeracz jamników.
879:  Przepiękne, dzięki Nemor.
886:  Jeśli jest Dildowagis, to będzie też Cipin.
891:  Ten sim zostanie tak szybko zdemonetyzowany, że nie zdążycie nawet powiedzieć afrodyzjak zewnętrzny.
899:  Dobrze.
900:  Lorelai!
900:  Czy to jest osoba, którą chcemy zdeprawować?
902:  Tak.
912:  Tak jest, Noeli.
913:  Demonetki są bardzo ważne.
915:  Bardzo.
919:  Na którymś stronie mówiłeś o tym, że w świecie gry są teksty i dzieła stworzone przez postaci ze świata, na przykład naukowców.
924:  Jak oto ma mądrą nazwę?
926:  Metafikcja.
928:  Możesz też powiedzieć, że to jest wewnątrzdiegetyczne.
932:  Strasznie to brzmi, wiem.
933:  A diegetyczny to jest świat, tak?
935:  Więc jeżeli coś jest wewnątrzdiegetyczne, to znaczy jest wewnątrz tego świata.
938:  Nie ja wymyśliłem ten termin!
939:  Nie bijcie!
942:  Bo jak wiadomo, dzisiaj bijemy co innego.
946:  Miłosz Węgrzyn, dzięki za wsparcie od 3 miesięcy.
948:  Dzięki, to ja myślę o zakupie Warhammera III i czytam o lore Warhammera.
950:  Jak miło to słyszeć.
952:  Myślicie sobie, o, Krzysztof, ty pewnie jak zawsze będziesz tutaj w rogu.
959:  Przecież się krył między listowiem drzewnym.
963:  O, tutaj w samym rogu, żeby nie walczyć z wrogami.
971:  Żartujecie sobie chyba.
972:  Walczymy wojskami Slaanesha, to znaczy, że wbijamy od razu na Janka.
978:  Głęboko w szeregi... Będziemy głęboko penetrować szeregi wroga, od razu.
983:  Im szybciej, tym lepiej, moi drodzy.
986:  Dlaczego?
987:  Jak myślicie, dlaczego?
988:  Jeżeli mamy takie wojska, jeżeli mamy takie piękne, wijące się ośmiornicze wojska, jeżeli mamy rydwany z biczykami, z knucikami flagelacyjnymi, które są stworzone po to, żeby biczować jędrne ciała elfie, myślicie, że będziemy czekać?
1004:  Myślcie, że będziemy czekać?
1006:  Oczywiście, że są rydwany ciągnięte przez ryjki.
1009:  Już wiemy, o czym mówił Stalowy Guziec.
1011:  Skoro nasze ryjki mają takie wzdłużone nosy, czyliż nie są stworzone po to przez bogów chaosyckich, iżby nosy te penetrowały głęboko wrogie szeregi, ależ oczywiście, że tak jest.
1022:  I dlatego będziemy tak robić.
1023:  Dlatego też rozpoczynamy walkę.
1026:  I od razu, od razu... Gdzie jest wróg?
1032:  Gdzie jest wróg? !
1036:  Gdzie jest wróg?
1038:  Wróg Pieszchu.
1041:  Pralinka wspiera trzy miesiące bez mydła.
1045:  Tak jest.
1046:  Elfy są czyste.
1049:  Co jest?
1052:  Wróg nie chce być penetrowany przez wojska Slanesza?
1058:  Co jest?
1066:  Co jest?
1070:  Przecież to jest koniec mapy już.
1073:  Chyba, że się chowa gdzieś po lesie.
1075:  Może się chowa w lesie.
1078:  No przecież co to jest?
1080:  Nędzniku!
1082:  W lesie się będziesz chował?
1085:  Co to za nieochędustwo?
1088:  Zniszczyć...
1090:  Jurne elfy!
1093:  Strzelić pejczykiem elfy!
1094:  Tak!
1096:  Macie!
1097:  Dobrze.
1098:  Czy mamy jeszcze jeden knucik flagelacyjny?
1100:  Nie mamy.
1103:  Będą penetrować wroga.
1104:  Wróg schowany.
1105:  Tak.
1106:  Krzysztof mowy jak pod czarną bramą walną, a wróg w międzyczasie robi corner camping.
1111:  No właśnie!
1112:  Jak raz!
1113:  Jak raz to wróg!
1116:  Slanesz, mówiąc już zupełnie poważnie, ma...
1119:  jedną fantastyczną przewagę nad wszystkimi jednostkami, to znaczy demonetki mają 70%
1129:  70... nie, 70 to jest dyscyplina, ale 50... szybkość, potem jest wyższa szybkość.
1136:  Natomiast jeżeli chodzi o piekielne żniwiarki, mają one prawie maksymalną prędkość, jaką można osiągnąć w ogóle w tej grze.
1143:  To samo w przypadku piekielnych jeźdźców Slaanesha.
1145:  To samo w przypadku poczwar Slaanesha.
1147:  95 dla jednostki potwornej to jest gigantycznie.
1151:  Nie mówiąc o tym, że na Kaarii...
1155:  Mmm, Nakari.
1157:  Ma bardzo, bardzo dużą prędkość.
1162:  Prędkość.
1164:  Uuu, fascynacja zadaje obrażenia walczącym.
1168:  Cudownie.
1171:  Zafascynujmy ich jeszcze w ten sposób.
1173:  Biczyk, biczyk!
1174:  Ajajaj!
1175:  Pięknie!
1179:  O tak!
1180:  Krzysztof robi inscenizację bitwy w Lesie Teutoburskim.
1189:  To jest prędzej bitwa w lesie titoburskim.
1192:  Nakari lubi szybko, absolutnie.
1194:  Nakari nie bawi się w żadne gry wstępne, moi drodzy.
1197:  Od razu przechodzi do rzeczy.
1199:  Tak jest.
1201:  Tak jest z Nakari.
1204:  Nakari szybki jest.
1206:  Staszek szybki jest.
1207:  Staszek jest najlepszy.
1210:  Dobrze.
1213:  O, nie, nie, Lorelai należy zabić.
1216:  Zabijcie Lorelai.
1219:  Dobrze.
1221:  Dobrze.
1223:  Lorelai ucieka.
1224:  Lorelai nie chce rozkoszy na dworze Slaanesha.
1228:  To niedobrze.
1229:  To są w ogóle elfy wysokie czy leśne?
1233:  To jest dobre pytanie.
1234:  Są wysokie, ale trafiły do lasu.
1237:  Miałem niepodłączone słuchawki i teraz rodzina na mnie krzywo patrzy.
1240:  Pisze, arcykapłan dzikich bobrów.
1243:  Swoją drogą, twój nikt nigdy nie był bardziej adekwatny.
1251:  Dobrze, dobrze.
1252:  Dobrze.
1254:  To była bitwa o mirabelki.
1256:  Która wersja Setlersów jest moją ulubioną?
1259:  Myślę, że dwójka.
1261:  Zamalala, piątego boga chaosu, wykrzykuje Lord Sif, wyznawca piątego boga chaosu.
1269:  Od razu przechodzi do ludzie rzeczy.
1271:  No więc generalnie nasze straty nie istnieją.
1275:  Wojska Stanisława bardzo ubolewają, że nie pozostało 690 jednostek
1282:  Musimy doprowadzić do tego, żeby walczyło za każdym razem 699 jednostek.
1287:  Albo 696 jednostek.
1290:  Zawsze jak gracie z Laneszem, wybieramy wiernych.
1293:  Dlaczego?
1294:  Dlatego, że oddawanie czci księciu rozkoszy ma liczne zalety.
1300:  Bardzo liczne zalety.
1302:  Jedną z tych zalet jest to, że możemy wyekspediować naszego bohatera, jak tylko go będziemy mieć i wcale nie wiem, czy tego nie zrobimy już teraz, żeby zakładał...
1313:  różnego rodzaju radosne kulty.
1316:  Tak jest.
1316:  Więc wyślemy go, żeby spaczał cnotliwych bretończyków.
1321:  Nie ma nic zabawniejszego niż spaczanie cnotliwych bretończyków.
1324:  Przepraszam.
1326:  Spaczanie cnotliwych imperialnych jest jeszcze zabawniejsze.
1331:  Potrzebujemy więcej demonetek.
1333:  Nakari.
1334:  Oczywiście, że przyspieszone zniszczenie.
1338:  Chociaż wiecie co?
1339:  Pójdźmy w magię lepiej.
1340:  Żeby Biczyk Slanesza smagał częściej.
1345:  Fełicz pisze, że uśmiała się, zapominając całkowicie o Art Blocku.
1348:  Będziemy dbać o to, żebyś śmiała się jeszcze częściej.
1353:  Mmm... Rozwój... Uuu... Lubieżne czyny... Mmm... Chyba chcemy rozwój.
1363:  Sześć jest liczbą Mrocznego Księcia, sześć jest dworów Pachnideus Lanesza, a każdy z nich przyciąga...
1372:  Zapachem, który czeka na odkrycie.
1375:  Tak, idziemy na jurną krucjatę do bretończyków.
1379:  Brestończyków, tak będzie.
1383:  Zdecydowanie dzisiaj jest stream, gdzie potrzeba będzie dużo emotki bąk, pisze Joanna Wolny i ma rację, absolutnie tak.
1389:  Czy chcemy piekielną manifestację, żeby nasz zasięg był lepszy?
1392:  Nie, ponieważ odniesiemy 6% obrażeń, więc na razie nie.
1395:  Nie jesteśmy aż tak zdeterminowani.
1401:  Okropne rzeczy dzisiaj na scenie, pisze Velez.
1403:  Zamiast wybrać boga życia i miłości, papcia Nygla oddaje się Krzysztofie ulotnym rozkoszom Slanesza.
1408:  Ulotne rozkosze Slanesza są najlepsze.
1413:  Wszedł mi od razu wącharz Slanesza.
1417:  Czy Krasnale też podchodzą pod jurną kurcjatę?
1419:  Będzie trzeba się zastanowić, moi drodzy, czy będziemy grali dzisiaj krasnoludami, które wielkimi młotami będą wybonkowywać Nakariego do jurnego więzienia, czy też wybierzemy Sigmara i będziemy korzystać z darów Volkmara Ponurego, który dostał zupełnie nowe drzewko technologiczne, haha, drzewko, i startuje w nowym miejscu, to znaczy tutaj, na wybrzeżu Arabii konkretnie, w krainie derwiszów.
1443:  Bardzo ciekawą ma kampanię.
1447:  Slaanesh dopełnia każdego, oczywiście.
1450:  Slaanesh również, pamiętajcie, za każdym razem dochodzi.
1454:  Czy Slaanesh zdoła tutaj dojść?
1459:  Niestety nie.
1461:  Niestety nie.
1463:  Slaanesh potrzebuje posiłków.
1467:  Mmm, o tak.
1470:  Przyzwanie Armii Wyznawców kosztuje bardzo dużo wiernych, ale wierzcie mi, przyda nam się teraz.
1479:  O, tak, przyda nam się.
1481:  Zobaczcie, jak nam się przyda.
1485:  Czyżbyśmy chcieli uwieść jednostki?
1489:  Czyżbyśmy chcieli uczynić tych łuczników naszymi łucznikami?
1494:  O, na Tyhalmu.
1503:  Tak, dobrze.
1506:  Ich jednostki naszymi jednostkami.
1510:  Jak bardzo niepoprawne mogło być teraz, że nie ma granic.
1513:  Dzisiaj nie ma granic, moi drodzy.
1516:  Są plany na Papę Negla.
1519:  Jeszcze nie, jeszcze nie.
1524:  Wilker pisze, że najlepsza bogini uznaje wszystkich niezależnie od tego, kiedy dochodzą na stream.
1529:  Oczywiście, oczywiście tak.
1532:  Slaner wypełnia wszystkich, sekunduje Dory i ma rację.
1538:  2136 kosztowały, tak blisko, tak daleko.
1543:  Ta brama nie jest chroniona.
1548:  O tak, wykorzystamy to.
1551:  Wykorzystamy to, żeby wbić się do tej bramy radośnie.
1555:  Tak będzie.
1558:  Zgromadźmy się w takim wspaniałym skupieniu.
1562:  Tutaj są nasze posiłki.
1563:  Dobrze, bardzo dobrze.
1567:  To bram!
1572:  O tak, łucznicy na mury.
1575:  Nakari, walcz.
1579:  Brama jednak jest chroniona i wiecie, co my teraz zrobimy?
1582:  Skorzystamy z naszej szybkości.
1587:  Tak.
1588:  Po co atakować bramę, która jest chroniona, skoro można atakować bramę, która nie jest chroniona?
1594:  A Nakari tymczasem niech konfunduje naszych wrogów.
1597:  O tak.
1599:  Tutaj pejczykiem, uderz pejczykiem.
1603:  Nakari, nie bądź niegrzeczny Nakari.
1608:  Będziemy musieli cię ukarać na Kari.
1612:  Dobrze.
1614:  Świetnie.
1618:  Czy my możemy demonetkami... O!
1621:  Możemy!
1624:  To jest świetna wiadomość!
1625:  Demonetki na mury!
1629:  Dad Gramer podarował 50 pakietów wspierania.
1633:  Dad Gramer, jesteś niesamowicie hojny.
1636:  Dziękujemy ci.
1637:  Bardzo dziękujemy.
1639:  Podziękujcie, kochani Dad Gramerowi, za bycie Jan Mikołajem.
1643:  Podziękujcie mu wielce.
1650:  Dzięki, Dad Gramer, za wsparcie kanału Niezmienne i za wsparcie naszej społeczności.
1655:  Dziękujemy ci, że jesteś Jan Mikołajem i obdarzasz nas darami.
1662:  Forslanesh!
1667:  Mmm, możemy użyć jeszcze raz zaklęcia.
1670:  Użyjmy go tam, gdzie są łucznicy.
1673:  O tak.
1674:  Hachapuk.
1677:  Dobrze.
1678:  Demonetki na murach to świetna wiadomość.
1683:  Niech demonetki rzucą się natychmiast na łuczników.
1686:  Jak tam z tą bramą?
1687:  Myślę, że jest w porządku.
1689:  Ooo!
1691:  Posiłki!
1698:  Dobrze, dobrze.
1702:  Na kar i walcz!
1707:  Zora P., Kilowski, Marta Szczepania, Klara Wood, Xan, MKS Kruk, Lemon, Paweł Nowak, Kadel, Anna Andziak, Dominik Stankiewicz, Linux, Wilczarz, Blaze327, Mikasa, Marek Molenda, Basia Basia, Amef, Piotrek Cichocki,
1734:  Pięć, osiem, jeden, adu, wigerian, płaski płatne, szpiwo, boże, otrzymali wsparcie od Dadgrammera.
1745:  Dziś łamanie języka nabiera dodatkowego znaczenia, rzekł Dadgrammer, trybutując i ma rację, za co dziękuję.
1753:  Agnostyk...
1755:  Grzmot, Pszczołojamnik, Szoker, Candy Shy, Spitey Gniew, Bartek Czerw, Pan Pomidor, Sienięty Wacek, Pietrz, Voxylation, Pewex,
1772:  I Oliver Brzeski oraz Kaskadra, także I Don't Know Someone Who Doesn't Matter in the World, otrzymali wsparcie od Jan Mikołaja, Dad Grammera, tak samo jak Seweryn Królik, Veil, Piotr Ratalewski.
1790:  Adam Pabiańczyk, Karol Adamczyk, Anna Graczyk, Dominik Stochmal, Piotr Ratalewski, Waj i dzięki Jamnikowemu Piechurowi będzie pięciu nowych trybutariuszy, za co Jamnikowemu Piechurowi dziękuję, a wszystkich was napominam o używanie Jamnikołaja z wielkim czerwonym nosem.
1817:  Jamniki, dajcie też, prosi Kuba N., wspierając o dwóch miesięcy, bo jutro szkoła i ósma klasa egzamin.
1822:  Bardzo współczuję.
1826:  Mmm, Nakari, użyję pejczyka.
1830:  Nakari, użyj pejczyka tak, żeby odbił się.
1833:  Więcej pejczyka, większa radość.
1837:  Tak, pięknie.
1840:  Pięknie.
1841:  Demonetki, walczcie.
1842:  Walczcie, demonetki.
1845:  Walczcie, demonetki, z łucznikami!
1847:  Pokażcie im, kto ma większy łuk!
1850:  Czy mamy tę bramę?
1852:  Ta brama już jest rozwarta, moi drodzy!
1854:  Rozwarta brama!
1857:  Idziemy!
1860:  Wykorzystajmy to rozwarcie natychmiast!
1865:  Szyfietnie.
1867:  Jeźdźcy są dostępni.
1868:  Niech atakują, niech walczą.
1870:  Rydwany, zabijcie łuczników.
1873:  Flagellacja przed kopulacją przypomina Aśku.
1876:  Będziemy czytać źródła naukowe na ten temat jeszcze dzisiaj.
1879:  Bez obaw, moi drodzy.
1881:  Bez obaw.
1882:  Nakari, nie przyjmuję do wiadomości, że masz problemy.
1888:  Chociaż Nakari faktycznie ma problemy.
1891:  Szalony szatan, dzięki za trybut.
1892:  Widywałem tu tylko gładkie jamniory.
1894:  Czy szorstkie się liczą?
1895:  Bo składa się, że mam takiego i nawet wyznaję Nurgla, bo śmierdzi jak piekło.
1900:  Dziękuję szalony szatanie za trybut.
1901:  Oczywiście każdy jamnik jest wspaniały i piękny.
1904:  Proszę niezwłocznie pozdrowić jamnika, to znaczy pogłaszczyć.
1910:  Atakować!
1913:  Nasze perwersyjne rydwany mają problem.
1917:  wbić międzyperwersyjne Rydwany natychmiast.
1921:  Nakari potrzebuje mieć regenerację, bo na razie jest słaby jak kupa, moi drodzy.
1928:  Rorsch, komponowanie przy namiętnym głosie Krzysztofa.
1932:  Dzięki za wsparcie od dwóch miesięcy.
1935:  Uuu, możemy zafascynować naszych wrogów, zróbmy to.
1940:  Dobrze, Rydwany uratowaliśmy, to dobra wiadomość.
1947:  Łucznicy, strzelać!
1949:  Jesteście nędzni!
1952:  Widzicie co?
1952:  Gdzie jest drugi oddział łuczników?
1954:  A, tutaj.
1956:  Te monetki, nie marnujcie się na murach!
1959:  Skorzystajcie ze swych naturalnych talentów!
1965:  Ooo... Irain, spaczniożer!
1970:  Przybywaj!
1972:  Ja chyba już nie mogę dostawać jamników w prezencie, smuci się Dori.
1974:  Do momentu dania trybutu Krzysztofowi będę używać foki jako wodne jamniki.
1978:  Tak jest, Dori!
1979:  Tak rób!
1980:  Foki są piękne.
1981:  W ogóle fokarium to jest rikcz.
1984:  Powinny być fokaria we wszystkich, ale to absolutnie wszystkich, wspaniałych, a cudownych zoo.
1993:  Sandy, dzięki serdeczne za trybut.
2001:  Krzysztofie, ale prosimy obie ręce na biurku przy dzisiejszym streamie.
2005:  No wiecie, to jest zaleta grania z myszą i klawiaturą.
2010:  Nie ma wątpliwości, gdzie są ręce.
2012:  Już wiemy, skąd tylu zwolenników grania na konsolach.
2018:  Już wiemy.
2019:  O nie!
2021:  Zakończyliśmy bitwę.
2024:  Kogo teraz będziemy spaczać?
2028:  Kogo teraz będziemy spaczać niedobrze.
2031:  Fatalnie.
2033:  Smagnijmy chociaż biczykiem naszych wrogów.
2038:  Dobry biczyk.
2041:  Dobry biczyk.
2044:  Jak poruszam tematy Not Safe for Work, graki książka na swoich zajęciach bez żadnego problemu.
2049:  Nauka pozwala na mnóstwo wyjątków w takich sytuacjach.
2056:  Puściłam na głośnik, teraz chłop myśli, że jesteście jacyś nienormalni, pisze Aśku.
2062:  Sam Wit pisze, przyszedłem Darkson z jedną ręką, czy wspominałem już?
2069:  Slanesz lubi to.
2075:  Są inne plusy na padzie.
2076:  Pady mają również wibracje.
2078:  Widzę, że zaczynacie rozumieć, o co chodzi w przypadku Slanesza.
2081:  O, łupienie.
2085:  Grabież i okupacja.
2089:  Okupujemy, moi drodzy.
2091:  Będzie mało elfów, teraz Thor, Ahare jest nasze.
2100:  O tak.
2102:  Dzisiaj będzie też konkurs na nazywanie miast, moi drodzy.
2108:  Cyborium splendoru, tutaj wyznawcy pragnienia, zbierają się, piją i kąpią w trunku dogadzania, gdyż jest to mleko z piersi samego Slanesza.
2122:  O tak, Karol, dziękuję za wsparcie od dwóch miesięcy, nie ma to jak porządny biczek po pleckach.
2130:  O tak.
2132:  Tu też mówiąc fachowo, afrodyzjak zewnętrzny, moi drodzy.
2136:  Slaanesha?
2137:  Myślałem, że Slaanesh to ona.
2138:  Slaanesh jest niebinarny, więc Slaanesh jest onu.
2145:  Zresztą, come on.
2149:  Come on.
2155:  Niebiański zachw... Mmm, Biczyk Slaanesha możemy mieć lepszy, ale będziemy chcieli wiele ofiar schwytanych po bitwie, tak.
2167:  Sodoma i Gomora?
2169:  To nie jest zły pomysł.
2170:  Mamy tutaj trzy miasta, więc będzie trzeba jeszcze wymyślić jakieś inne.
2173:  O tak.
2175:  O tak, moi drodzy.
2177:  To będzie Gomora.
2179:  O tak.
2182:  Natomiast stolica musi mieć jakieś piękne miano, moi drodzy.
2185:  Piękne.
2187:  Hmm... Będziemy atakować to miejsce.
2196:  Sin City, Łódź!
2204:  Sodoma Gomorra Radom!
2209:  Dobrze.
2210:  Chcemy więcej deminetek, absolutnie.
2215:  Naprawić.
2218:  Rozwój, większy rozwój, tak.
2221:  Czy możemy mieć jakieś szybkie umowy?
2225:  O!
2226:  Czaszkognioty chcą szybką umowę z nami.
2230:  Wyciągnijmy od nich jak najwięcej pieniędzy.
2234:  Moi drodzy!
2238:  Cóż za wspaniała zapłata!
2242:  694.
2242:  O tak!
2242:  Poznani miasto dostanie!
2242:  Hahaha!
2253:  Okej, Poznań, miasto doznań, wygrywa na tę stolicę i jest piękna.
2260:  Smoku, jesteś piękny.
2263:  Absolutnie, absolutnie.
2266:  Zachwycające.
2275:  Pasiflora jest też piękna na nazwę miasta, absolutnie.
2279:  Uniwersytet Jagielloński, większego miejsca zwrotnienia nie ma.
2282:  Muszę ze smutkiem to potwierdzić.
2284:  Dobrze.
2285:  Gomora rośnie, świetnie.
2286:  Spaczenie rośnie.
2289:  Jako mieszkaniec, jestem wzruszony i dumny, pisze Piotrej.
2296:  O tak, o tak.
2298:  Miasto posuwałki, Jezus Maria.
2301:  Będzie radośnie, o tak.
2308:  Mmm, boundless designs.
2312:  O, masz też załóż kult.
2319:  Kult rośnie, popatrzcie jaki ma piękny posążek.
2325:  Na czym polegają kulty?
2326:  Są cholernie drogie, to znaczy kosztują wyznawców wiernych, musimy na to mieć wiernych.
2331:  I wiecie dlaczego to jest genialne?
2333:  Po pierwsze, wywiera gorszący wpływ, czyli możemy łatwiej później
2337:  Wywrzeć presję dyplomatyczną.
2338:  Hmm, presję.
2340:  A z drugiej strony możemy przyzwać armię wyznawców, jeżeli będziemy chcieli.
2344:  Względnie zapewniać sobie wiernych.
2346:  Na początek to jest dobre.
2347:  Nora kultu zbytku.
2348:  Potrzebujemy na nią 250 wiernych, a do tego potrzebujemy albo plądrować, to jest radosne.
2355:  Plądrowanie zawsze jest radosne.
2357:  Albo łupić.
2358:  Dlatego się opłaca taktyka łupienia, moi drodzy.
2363:  Drobne zwycięstwo, nie ma problemu.
2367:  Ooo, pięciuset wiernych.
2374:  Dobrze.
2378:  To oznacza, że możemy tutaj już stworzyć norę kultu zbytku.
2382:  A to, co tu się stało mianowicie, moi drodzy, to to, że wywrzeliśmy gigantyczną ilość gorszącego wpływu i to jest piękne.
2390:  A w tej chwili jest to już nasza sfrakcja zwasalizowana.
2394:  Tak to się radośnie podziało, moi drodzy.
2397:  I dzięki temu możemy rozkazywać śmiesznym elfom.
2403:  Tak jest.
2404:  Krzysztof osiągnął dziesiąty poziom imersji.
2405:  Absolutnie tak.
2407:  Posążek kultu jest wielki, moi drodzy.
2409:  I wspaniałą rzeczą jest to, że mamy zwasalizowane craze, bo dzięki temu będziemy mogli rozkazywać im albo żądać zapłat.
2420:  Niestety jeszcze nie chcą zapłacić nam niczego.
2423:  To szkoda.
2424:  Równocześnie jesteśmy w stanie utworzyć tutaj posterunek, co jest jeszcze bardziej zabawne.
2429:  Będziemy mogli rekrutować sobie te jednostki.
