🔴 Klanbracia na wakacjach w Lustrii — WARHAMMER 3: IMMORTAL EMPIRES Skaven #2
🔗 https://www.youtube.com/watch?v=VW3-zg-Dwp0

34:  Dzięki za oglądanie!
367:  Najnowsze dzieło Dominiki Jamnikotwórczyni-Klimczak, dla Was specjalnie przybyłych tutaj i dziś, w zamian za poświęcenie Wieczoru Środowego, proszę bardzo, moi drodzy.
380:  To będzie Cyber Jam 2023.
383:  Zaczynamy w niedzielę.
386:  Cyberpunkowanie, moi drodzy.
388:  Będzie jamniczy nowy stream.
390:  Pierwszy raz to widzicie, to będzie miniatura.
392:  Oczywiście domyślacie się, że niezależnie od tego czeka jeszcze filmitło na nas czekodełkowe, jak również dobra techniawa.
399:  Więc zaczynamy, moi drodzy.
401:  Nie ma to tamto.
402:  Kończy się rok akademicki zgodnie z...
404:  moją zapowiedzią, zaczynamy Cyberpunka, potem wjeżdżę jako drugi stream weekendowy lub środowy, zobaczymy jak to wypadnie.
411:  Divinity Baldur's Inn 3, przepraszam, Baldur's Gate 3, więc Dominika jak zawsze dowiozła.
418:  Czy kogoś to jeszcze dziwi?
420:  Czy ktoś jest zdziwiony tym, że Dominika dowozi?
424:  Ja nie jestem zdziwiony tym, że Dominika dowozi, w żadnym wymiarze nie jestem zdziwiony, moi drodzy.
431:  Pseudo-artystka się chwali, że udało się obrącić licencjat na pięć.
435:  Gdzie są jamniki, moi drodzy?
437:  Dziękczynne i pochwalne, ogniste jamniki.
441:  Gratulacje dla pseudoartystki.
443:  Szeregowe bardziej odnosi się do dzisiejszego filmu nauce zdalnej w trakcie robienia liceum ekstermicznego.
450:  Prosto z domu, proszę bardzo.
452:  Czy to oznacza, że będziesz eksterminował szczury?
454:  Mam nadzieję, że nie.
455:  Zdobyliśmy, moi drodzy, ostatnio w trakcie naszej imponującej potyczki z dziećmi pradawnych, czyli children of the old ones, demon burzy.
466:  Stworzony przez spatch inżynierów.
469:  Kim jest spatch inżynier, spytacie?
472:  Spatch inżynier to jest ktoś, kto utrzymuje ode mnie tytuł inżyniera na AG.
476:  Normalny inżynier jest inżynierem, u mnie można uzyskać tytuł spatch inżyniera.
483:  Zasilane spaczeniem urządzenie, tak, które buzuje tętni od ledwie ujarzmionej mocy, tak, tak.
496:  W sobotę nie będzie live'a, zobaczymy moi drodzy, zobaczymy.
499:  Jak zawsze powtarzam, w wakacje jest to niepewne.
502:  Dobrze, znaczy w wakacje.
506:  Tak zwaną porą lipcową.
508:  O, może to jest adekwatne określenie.
511:  Może teraz Krzysztof będzie przychylniej patrzył na jamniki długowłosy.
513:  Myślicie, że po tym jamniczym?
515:  Ten jamnik jest w połowie długowłosy, to znaczy ma tylko plerezę.
520:  To już drugi live, w tytule jest jedynka.
523:  Szybko poszła decyzja o tym, że robimy live'a.
525:  Uświadomiłem sobie nawet to, że nie poinformowałem o tym fakcie na Discordzie.
533:  To może to zrobię, żeby ludzie wiedzieli, zgromadzeni w holistycznej agencji eskapistycznej i że mamy live'a.
540:  Tak to jest z Krzysztofem właśnie, jak podejmuje spontaniczne decyzje.
545:  O 18.00 skawenimy.
548:  Skawenimy.
549:  Proszę bardzo.
552:  To jest właśnie to.
554:  Od 18.00 skawenimy.
556:  Teraz ludzie z Discordów wiedzą.
557:  Dziękuję za uświadomienie mnie o tym fakcie.
560:  Co jeszcze miałem zrobić?
562:  Miałem jeszcze wyedytować live'a, tak?
564:  Edytuj.
564:  Część druga.
565:  Dobrze.
566:  Jest część druga mojej... Czy ktoś jeszcze ma jakieś uwagi?
572:  Dzięki dzisiejszemu.
572:  Dla każdego coś przegrał.
573:  Doceniłam.
574:  Pisze idycexo, że zdalne nauczanie zostało mnie pod koniec edukacji.
579:  Nie wiem, co zmusiłoby mnie do powrotu do szkoły, a na studiach zachęcały laboratoria.
582:  No proszę.
584:  Oczywiście, że będziemy skawenić.
585:  Rozumiem, że musimy się przygotować na jutrzejszy Steam z Wiedźmina.
588:  Ja się będę przygotował na jutrzejszy Steam z Wiedźmina, to znaczy obejrzę jeszcze raz trzy odcinki.
592:  Ja to robię dla was.
594:  Pobrałem moc z Nagashem do Total War Warhammer 3, pisze Barry.
596:  Szczerze powiem, że coś wspaniałego.
598:  O jest, na pewno będziemy odpalać Nagasha, moi drodzy.
601:  Naczuut Nagaha.
605:  Nie.
607:  Nie.
607:  Nagash, Nagash nie, nie ma za sobą żadnych cudów, moi drodzy.
611:  Nie oszukujmy się.
613:  Co jeszcze robimy?
614:  Co jeszcze robimy, moi drodzy?
615:  Tutaj mamy... trota nieczystego.
618:  Trot nieczysty jest nieczysty.
621:  Dawno nie było co słuchać, pisze Joanna Wolny.
623:  Szampański nastrój mamy, ponieważ gramy szczurami, Joanno.
627:  Weszło nowe dla każdego coś przykrego, więc było złośliwie.
631:  Szczur Boże, tak.
632:  Czy w Cyberpunka będziemy grali kobietą czy mężem?
634:  Oczywiście, że kobietą.
635:  Musimy... No come on!
638:  Przecież to, to jest ewidentnie jamnica, moi drodzy.
642:  To jest jamnica, to nie jest... To nie jest Wii.
646:  Nie.
648:  To, to jest, to jest jamnica, moi drodzy.
650:  Musimy tylko jakieś imię jej wybrać, to nie będzie proste.
655:  Judy Alvarez, no ba, no ba!
658:  Będzie romans z Judy Alvarez.
660:  Pojawiając bezsens z egzaminu pisze Batrus.
663:  Ciekawe dlaczego średnia wyników Matrus w szkole w chmurze z matematyki jest niższa niż w tych zwykłych.
666:  Nie mam pojęcia.
667:  Tak jak mówię, to jest kwestia tylko tego, że mamy argument, że się da.
674:  Tylko tyle.
675:  Natomiast cała reszta, to jak się da, czy to jest dobre, czy to jest złe, to jest do decyzji.
680:  Spopierelnie chcemy, czy i kitowi, nie, i kit musi mieć nieograniczoną moc.
686:  Nieograniczona moc.
690:  Tak.
690:  To nie będzie V, tylko G. O właśnie.
693:  O właśnie.
694:  Jamnica winnica.
696:  Jamvik.
697:  Zaczyna się, moi drodzy.
698:  Więc tak, dla tych wszystkich, którzy nie wiedzą, o co chodzi, toczymy dwie kampanie.
702:  Po pierwsze, walczymy z obrzydliwymi wyznawcami Nagasza, którzy na cud Nagasza nas zaatakowali, a my musimy się na nich zemścić.
711:  Następnie Ikit walczy ze szczuro... Nie ze szczuroludźmi, nie ze szczurami.
717:  Czyli idzie do świątyni kary.
719:  Chyba.
720:  Tak, będziemy niszczyć jaszczuroludzi, nie?
723:  Czy ktoś?
725:  Walczy już z jaszczuro... O, świetnie!
727:  Klan Pestilence walczy z jaszczuroludźmi, a my ich chcemy skonfederować, moi drodzy.
732:  To będzie jeden, jedyny moment, kiedy pochwalamy Konfederację.
735:  O!
737:  Chce już sojusz obronny, świetnie.
744:  Eee... Czy na coś takiego pójdą?
746:  Nie.
748:  Nie, to w takim razie, to w takim razie tylko dołączymy do wojny.
752:  Przeciwko Ex Oatl.
754:  Dobrze.
759:  Wspaniali wyznawcy, pisze Barry, jedynego słusznego władcy.
764:  Czy czekam na kolejną książkę Vi Schwab?
766:  To jest świata odcieni magii.
769:  Nie wiem, moi mili.
770:  Na razie zaufana dusza czyta tę książkę, więc zobaczymy.
773:  Jeżeli się będzie podobać zaufanej duszy, to też w tym kierunku podążę.
778:  Aaaa!
779:  Moc spaczenia się przemienia!
785:  Tak!
787:  God!
788:  No malice detected.
789:  Powiedział każdy w przypadku Alicji w Krainie Czaru.
792:  Wytwórca broni, utrzymanie min... Oczywiście, że wytwórca broni.
796:  Mamy teraz więcej pieniędzy.
798:  A, więcej pieniędzy, dobra wiadomość.
801:  Fala szkodników, oczywiście, że tego potrzebujemy.
804:  Tyle.
807:  Nie ma miłości.
840:  Bardzo dobrze.
842:  O, tu jest nasz Steven.
844:  Steven nie ma imienia, chaty.
845:  Co to za skandal, że nie ma imienia dla Snevena?
849:  Steven potrzebuje imienia.
853:  No jest ratenia, ratenia Blade of Ricotta, oczywiście!
858:  Czy w Cyberge będziemy Netranerką?
861:  Netranerką oczywiście, hakujemy wyłącznie i nie używamy broni palnej.
866:  I potem znowu będzie, Krzysztof, się dziwisz, że ci się źle gra?
871:  Pinki i mózg, koniec.
874:  To jest prawda, moi drodzy.
877:  To jest prawda, Pinki i mózg musi być.
879:  Sniven Snigal.
886:  Sniffen.
889:  Snigal.
891:  Ojej, zróbmy z niego Sniffen.
893:  To jest, moi drodzy, zapomniany już aktor hollywoodzki, który w rzadkich przerwach od grania oddaje się mordowaniu elfów, moi drodzy.
906:  V będzie nie netrunerką, tylko showrunerką.
909:  Nie denerwujcie mnie nawet.
910:  Nie denerwujcie mnie nawet.
912:  What will?
916:  Wait, wait, wait!
916:  It's time, time!
918:  Nooo!
923:  Trot.
923:  Trot kogoś potrzebuje jeszcze tutaj, moi drodzy.
926:  Oj tak, potrzebujemy minimum.
933:  Minimum tyle kulomiotów.
936:  I ponieważ możemy, to weźmiemy jeszcze tutaj jedną katapultę.
941:  Będzie mnóstwo katapult.
948:  Po co Warhammerze trzymieć bohatera, który nie jest w armii?
950:  Po to, po to, żeby zabijał.
953:  To jest asasyn, moi drodzy.
955:  Estalijski grobowiec?
956:  Szczątki estalijskich królów i królewskich orszaków spoczywały niegdyś w tej ziemi.
960:  W ziemi.
961:  W tej ziemi.
962:  Teraz ich dusze nie zeznają spokoju, gdyż oportunistyczni nekromanci zawsze potrzebują najlepszych, nieumarłych wojowników.
968:  Czy czytałem serię Dar Allison Kragon?
970:  Nie, Natalio.
971:  Dostałem kiedyś na urodziny, jakoś nie mogę zadać.
972:  Może zachęcisz?
973:  No to cię zachęciłem!
982:  O Boże, wiecie co z tym zrobimy?
986:  What do we say to the god of cheese?
989:  Niuch!
994:  Czemu nie ma powiadomienia na Discordzie, że stream jest odpalony?
997:  Jak to nie ma powiadomienia?
998:  Teraz dałem!
999:  Jest everyone na Discordzie!
1002:  Proszę bardzo!
1003:  Proszę bardzo!
1004:  Dowód!
1004:  Dowód!
1005:  I przy okazji przypomnienie.
1007:  Holistyczna Agencja Eskapistyczna istnieje.
1010:  W Holistycznej Agencji Eskapistycznej macie klipy.
1012:  straszliwe ze streamów.
1013:  Macie komentarze do live'ów, komentarze do gameplay'ów.
1015:  Nie macie komentarzy do odcinków, ponieważ trzeba boostować zasięgi YouTube'a.
1019:  Macie dziwne memy, macie tolkieniarnie, macie bibliotekę imienia najwyższego Yamaraya, sztukę z gier, eskapistyczne memy i zero polityki.
1028:  Jeżeli to nie zachęca, to nie wiem, co zachęca.
1032:  Czy będzie Snifferus Snape?
1033:  Bardzo dobry pomysł, Maciejko.
1039:  Czy ktoś może mi wytłumaczyć, dlaczego, dlaczego, dlaczego gra nas tak rozlokowała?
1045:  Carl von Clausewitz be like, mmm, nasza najnowsza taktyka będzie polegała na tym, że generała wystawimy na pierwszą linię frontu, w drugiej linię frontu będzie jakiś popaprany sługu z generała, natomiast cała reszta armii będzie tuż na granicy pola bitwy, żeby szybko się z niego wycofać, no.
1065:  Co to jest?
1068:  Co tu się dzieje?
1071:  Dobrze.
1073:  Wiecie co zrobimy?
1074:  Będziemy się znęcać nad nimi.
1077:  Tak właśnie.
1078:  Będziemy się nad nimi znęcać, moi drodzy.
1080:  Nie żartuję.
1084:  Uwielbiam te wrzaski szczurów, które nic nie znaczą.
1090:  Wspaniałe.
1096:  Słyszeliście?
1096:  To jest wspaniałe!
1097:  They will die at range!
1100:  Zginą z dystansu!
1103:  Szczury, bezpieczne, dystans długi, daleki!
1107:  Tak!
1108:  Czy w Cyberpunku będziemy używać ostrzy modliszkowych?
1112:  To jest pomysł!
1113:  Dzięki temu nie będziemy używali broni obrzydliwej, Fortnite'owej, jakiejś pukawki fu-fu-fu, tylko będziemy używali porządnych rzeczy.
1122:  Kocham zapach spacz ognia o pora... Właśnie, Filipie!
1126:  Czy zdjęcia na studia do delegitynacji można dostarczyć pod wynikami, czy można po?
1130:  Nie wiem.
1131:  Zależy od poszczególnych wytycznych, które tam macie.
1135:  Jest, jest, jest!
1137:  Ja dobrze widzę, że oni są tak słabi, że nawet mają lepszy zasięg.
1141:  Ojej, mamy lepszy zasięg.
1143:  Dystans długi niby jamnik, tak jest.
1145:  Jeszcze potrzebujemy drugiego bohatera.
1147:  Nie!
1148:  Nie!
1149:  Zostawić!
1150:  Zostawcie naszych wrogów!
1153:  Jesteście zbyt potężni!
1161:  Skaven!
1162:  Yes, yes!
1165:  Tak!
1171:  Tak!
1172:  Wypalanko!
1175:  Drezyna Ikita pomyka przez pole bitwy.
1178:  Tak!
1181:  Zostawcie!
1182:  Zostawcie!
1182:  Nie!
1183:  Nie!
1184:  Nie uciekajcie!
1185:  Jeszcze...
1187:  Jeszcze nie zginęliście wszyscy!
1190:  Zostańcie!
1194:  Nie, nie zginęli jeszcze wszyscy.
1198:  Skandal!
1199:  Dobra, ale Ikit musi, moi drodzy, odnowić sobie żyćko.
1204:  Ikit odnawia żyćko jak czaruje.
1207:  Ikit jest czarujący.
1209:  Widzicie ten tu uspokajający kolor?
1211:  Tak, tak!
1213:  Jest to prawda.
1215:  Dobra, Ikit, Ikit, staćcie jeszcze, staćcie jeszcze na jedną błyskawicę.
1219:  Walisz, walisz, Ikit.
1224:  Ikit może jeszcze pieprznąć z Demona Burzy.
1228:  Okej, nie było to imponujące.
1231:  Dobra, yyy, cokolwiek.
1235:  STORM, DEMON!
1237:  JEEZ, JEEZ!
1240:  W tym cyberpunku można cybermagię uprawiać.
1242:  Trochę tak traktuję, moi drodzy, wszystkiego rodzaju haki, które tam są.
1250:  Katrin pisze, że trzeba nadrobić dzisiejszy film.
1252:  Przespała niestety.
1253:  Bardzo dobrze nadrabiajcie filmy.
1255:  Zawsze.
1258:  Whatever.
1261:  Czy ustawiałeś sobie domyślny tryb strażniczy, żeby się nie denerwować?
1263:  Nie, już to robię.
1265:  A Bear nawet pisał na poprzednim, na premierze, na czacie na żywo o tym.
1269:  Memory... O!
1271:  Memory ma dla nas informację.
1273:  Zgodnie z obietnicą przekazuje radosną wieść.
1276:  Obrona pracy o językotwórstwie.
1278:  W muzyce... Cocktail Twins prawdopodobnie, tak się to czyta.
1281:  Zakończona sukcesem dziękuję tobie, szanownej społeczności i jamnikom wszystkim.
1285:  Czy ja mogę poprosić o jamnicze gratulacje dla Memorii?
1288:  Memorii udało się zdać.
1290:  Memorii jest licencjuszką.
1293:  Prawdopodobnie, albo magistrantką.
1295:  Magistro, dziękujemy jeszcze raz wszystkim za wsparcie dla Memorii, bo tylko dzięki temu, moi drodzy...
1304:  Zdaje się pracę i broni się pracy.
1306:  Nie dzięki umiejętnościom!
1309:  Tylko dzięki jamnikom.
1311:  Tak jest, moi drodzy.
1314:  Co możemy tutaj zrobić?
1315:  Wiecie, co wpierw plądruje... A może... Ustawmy sobie tutaj przyczółek.
1323:  Świątynia Kary.
1330:  Świątynia Kary.
1333:  Potrzebujemy, moi drodzy, jakiejś bardzo szczurzej nazwy tutaj.
1337:  Czy można gdzieś przeczytać?
1339:  O!
1340:  Widzisz memori?
1341:  Research Gate.
1342:  Jeszcze raz.
1343:  Ja zrobię dla was film o Research Gate.
1345:  Jak słowo daję, zrobię dla was film o Research Gate, bo za często muszę o tym mówić i mi się potem nie będzie chciało.
1351:  A gdzie ja mam mojego Research Gate'a?
1352:  Research Gate, Research Gate, Research Gate, Research Gate, Research Gate.
1356:  Proszę bardzo, jest Research Gate.
1358:  Uwaga, uwaga, będzie oślepiająca biel.
1360:  Proszę bardzo, tutaj...
1362:  Dodajemy sobie pracę dyplomową.
1367:  To jest to ostatnie, tak?
1368:  I wrzucacie bez żadnego problemu.
1370:  Przypominam, że macie prawo do tego, żeby wrzucić pracę.
1374:  Uczelnia ma owszem prawo pierwodruku, ale udostępnienie pracy w Research Gate nie jest tożsame z drukiem, moi mili.
1384:  Fort Rochefort!
1388:  Świetne!
1391:  Jak się pisze Rochefort?
1393:  Ja nie wiem, jak się pisze Rochefort, bo to jest nazwa z sera, prawda?
1397:  Roche... Tak mi się wydaje.
1401:  Jak się... Dobrze, Rochefort się pisze.
1403:  Rochefort.
1404:  Ja nie umiem, moi drodzy, francuskich rzeczy.
1408:  Maka111, dziękuję za trybut.
1410:  Jak żyć?
1413:  Należy żyć, moi drodzy, sytym i szczęśliwym.
1417:  Jedzenie...
1419:  Jest kluczem do szczęścia, absolutnie.
1422:  Memorii pisze, że będzie publikowana na jesieni.
1424:  Good!
1425:  Catherine Uzamaki, witamy w rolnie trybutariuszy i jeszcze witamy Grzybka, a nie, Grzybkowi dziękujemy za 11 miesięcy wsparcia już.
1432:  Grzybek pisze, niech rola laty, szczur ma nas w opiece, dziękujemy na wieki wieków spaczeń, a Catherine Uzamaki potrzebuje miliona jamników na powitanie.
1443:  Fort Rochefort jest nasz.
1444:  Czyli można na platformę wrzucić pracę po obronie?
1446:  Tak, praca musi być po prostu obroniona i wrzucacie to jako preprint.
1451:  Jeżeli ja wrzucam swoje artykuły naukowe, zanim podpiszę umowę licencyjną z czasopismem i po tym jak podpiszę umowę licencyjną z czasopismem i czasopisma nie mają z tym żadnego problemu, to zaręczam wam, że uczelnie również nie mają problemu.
1465:  Tylko trzeba wyraźnie oznaczyć, że to jest praca na tej, a tej uczelni.
1468:  Naturalnie, jeżeli by uczelnia chciała to opublikować w wydawnictwie, no to wtedy się może okazać, że wydawnictwo już będzie was prosiło o to, żeby wtedy to ściągnąć.
1476:  Ja tak mam niestety, że nie mogę swoich książek na Research Gate wam dać, mimo że bym chciał.
1481:  Kamagrinber, dziękuję za trybut.
1482:  Niech będzie podpalony Krzysztofie.
1484:  Niesamowite czaty, proszę o rzygające jemniki, wsparcie, bo w pracy pójdę dzisiaj chujową.
1489:  Dobrze.
1490:  Dobrze, jak raz, jak raz zażygam osobiście też czat.
1494:  Dzięki raz jeszcze, kamo Grimmel, za trybut.
1498:  Co my możemy zrobić natomiast tą armią, moi drodzy?
1501:  Czy ta armia jest na tyle silna, żebyśmy ją wyekspediowali po to, żeby podbić tutejsze strony również?
1507:  Zróbmy tak.
1509:  Zróbmy tak.
1510:  I Sniffen Snigall wywęszy, co jest w Nui.
1513:  Ja dobrze wiem, jak będziecie chcieli przemianować to miasto.
1516:  Ja was już znam.
1520:  Niestety wiem, ale nic na to nie poradzimy.
1525:  Moczary zarazy nazywają się fenomenalnie, możemy na razie to zostawić.
1530:  Kończą nam się pieniądze.
1532:  Niestety zawsze nam się kończą pieniądze.
1536:  Czemu ty się tak czepiasz, Akademia Szkoła?
1537:  Według przewodniczącego Olsztyńskiego Oddziału Polskiego Towarzystwa Psychologicznego udział w nich leczy depresję.
1542:  No Jezus, co?
1544:  What?
1545:  Co?
1547:  Czy ja mogę prosić o jakiś link?
1549:  Przecież to jest jakaś kompletna abstrakcja.
1551:  Wiesz, nie jestem w stanie sobie wyobrazić, moi drodzy, tak swoją drogą, większe... gorszego przypadku, takiej post-PRL-owskiego ceremoniału.
1560:  Wiecie, co jeszcze wygląda podobnie do szkolnych akademii?
1563:  Ja specjalnie wam znajdę to.
1571:  Ja wam to specjalnie znajdę.
1576:  Gotowi?
1577:  Bo wiecie, nie chciałem, żeby było tak znowu, że o Krzysztof, bo tu jakieś argumenty takie historyczne daje.
1584:  Kto by pamiętał ZSRR?
1585:  Proszę bardzo, aktualny przykład.
1588:  Zobaczcie, że jest, proszę bardzo, są piękne, jest poczet sztandarowy, jest poczet sztandarowy.
1594:  Proszę bardzo, o, o, lata są wypisane bardzo ładnie.
1599:  Zobaczcie, wszyscy nagalowo, tak?
1605:  No, komunistyczna partia Chin, dzień dobry, z Kubusiem Puchatkiem na czele.
1609:  Wszystko się zgadza, moi mili.
1614:  Czemu nie lubię zieloną skulę?
1615:  I wiesz co, Krzysztofie, niedobrze mi się nimi gra.
1616:  Nie mają też systemu magicznego, który by mnie cieszył, a ja muszę mieć system magiczny, który mnie cieszy.
1622:  W Chinach jest komunizm zupełnie jak w polskich szkołach.
1626:  Polskie szkolnictwo, ludzie mówią, że jest pruskie.
1628:  To jest nieprawda.
1629:  Ono jest ruskie.
1631:  Ej, możecie sobie dać w nawiasie, bo jest równocześnie pruskie i ruskie.
1634:  Taka prawda smutna.
1636:  Minus 100 tysięcy social creditu.
1638:  Nie inaczej.
1639:  Zuza, witaj nas z Jamniczej.
1640:  Też prosi o jamniki wsparcia.
1641:  Zakwalifikowała się na kierunek na studia.
1642:  No, gratulacje.
1643:  Ale jestem 11, a oprócz mnie dostało się 6.
1645:  Dziekan powiedziała, że teraz ma być około 10.
1647:  No, mam nadzieję, że się uda, a jak się nie uda, to się nie poddawaj i próbuj może na innej uczelni wtedy albo w następnym roku.
1653:  Nic nie tracisz.
1660:  Czarownik Wydalasa!
1662:  Tak, tak!
1664:  Dobrze, yyyy... To my się przeniesiemy tutaj, tu na... Skaven Blood nie jest atakowane, w razie czego jesteśmy dość dobrze ufortyfikowani.
1676:  Clan Eshin, tak, tak, tak!
1678:  Zbadaj ruiny, sukces!
1680:  W ruinach nic!
1684:  W Cambridge nie ma imprez alkoholicznościowych.
1686:  Są, ale nie są, nie mają takiego vibe'u postkomunistycznego, wiesz?
1690:  Bo akademia to nie jest to samo co spotkania na uczelni, gdzie traktuje się społeczność akademicką jak społeczność, nie?
1697:  To znaczy, masz wspólne obiady uroczyste,
1701:  przychodzisz do jednej sali, w dormitoriach są ludzie, którzy zarówno pracują na uczelni, jak i tam po prostu śpią jako studenci, potem się gromadzą we wspólnej sali.
1711:  Wiecie, tak to w Potterze wygląda mniej więcej, prawda?
1714:  I dla mnie to było dużym szokiem, jak pojechałem na Oxford swego czasu i właśnie jakiś profesor nie traktował mnie tak, jak na najlepszej uczelni w tym kwadrancie wszechświata, jak mianowicie gówno, tylko powiedział mi, ej, to odejdź do nas, a ja miałem takie...
1731:  Ja?
1732:  Ja poczułem się jak Oliver Twist z tą miską.
1736:  Panie, pomiłujcie, czy ja mogę z pańskiego stołu zjeść?
1743:  Bo ja jestem z Polski Uczelni, a w piermurze...
1748:  No, ucałować pierścień feudalny.
1751:  Więc jeżeli macie tego rodzaju podejście u nas, gdzie nie ma tego rodzaju w ogóle spotkań społecznościowych, tylko nagle jest na koniec roku, no to, to, to jest dokładnie to, tak?
1760:  To znaczy w partii komunistycznej Chin jest 100 milionów obywateli, czy 300?
1766:  Jakaś abstrakcyjna liczba powyżej 100 milionów w każdym razie członków partii.
1770:  No i spotykają się raz.
1776:  Kon spaczynopol, jakie ładne.
1779:  Sugerujecie, że musimy Skavenblight przemianować?
1787:  Nie ma problemu.
1790:  Nie ma problemu.
1792:  Wielka Britania!
1797:  Czy my możemy przemianować naszą frakcję?
1801:  Taaaak!
1809:  Jakie ładne kapitaliki, znaczy wersaliki tutaj są.
1811:  Nexus1540, witamy w gronie trybutariuszy i amniki dla ciebie, pana powitanie!
1817:  Dobrze.
1820:  Mamy, moi drodzy, Wielką Britanię.
1822:  W Diablo 4 jest bug, no niespodzianka.
1824:  Bron dwuręczna z pionem kulistym ma dwa razy bardziej zmniejszone obrażenia niż jednoręczna.
1827:  Do tej pory nie poprawili.
1829:  Bardzo logiczne, nie?
1833:  Jestem wrot!
1834:  Jestem brudny!
1835:  Nie ma się czym chwalić, ale ewidentnie wśród szczurów, moi drodzy, bycie brudnym, zupełnie jak wśród Słowian, jest powodem do chluby.
1843:  Witam, dziękuję serdecznie za wsparcie od 16 miesięcy.
1846:  Jamnik to fajny pies pisze witam, który specjalizuje się we wkurwianiu Michała Rusinka.
1853:  Dobrze, dobrze, dobrze.
1855:  Under Empire!
1856:  Yes, yes!
1858:  O, widzę, że Ungrol Kamienne Serce chce nas zabić.
1861:  Dlaczego mnie to kompletnie nie dziwi?
1867:  A ja myślałem, że... Ja myślałem, pisze MegaFuka, że Jamnik to niuchacz.
1871:  Nie, niuchacz to niuchacz, moi drodzy.
1874:  Niuch!
1874:  Kto to jest Michał Rusinek?
1876:  Zachwycają mnie takie uwagi.
1878:  Wiecie, kto to jest Michał Rusinek?
1882:  Powiem wam, kto to jest Michał Rusinek.
1893:  Michał Rusinek, otóż moi drodzy,
1897:  To jest człowiek, który na Festiwalu Góry Literatury, o którym w tym roku nie usłyszeliście, z tego względu, że Olga Arys... zapomniała obrazić wszystkich swoich czytelników, zapomniała powiedzieć czegoś klasistowskiego, dlatego nikt nie mówi nic o jej festiwalu, ale jeżeli sobie wpiszecie Rusinek, to będzie on bardzo dużo razy...
1918:  w programie tego festiwalu, konkretnie trzy.
1921:  W związku z powyższym, z pewnością jest to bardzo wybitna postać, ponieważ pojawiały się na tym festiwalu wyłącznie wybitne postaci.
1928:  Z takich jeszcze rzeczy, które mnie rozbawiły, ale to jest zbyt mało, żebym zrobił o tym cały odcinek, możemy się z tego pohachać na streamie, jest to, że na samym końcu tego przedługiego programu jest napisane coś strasznie...
1939:  Aby ograniczyć ślad węglowy i ułatwić poruszanie się po festiwalu i lokalizacjach w tej właśnie kolejności, uruchomiliśmy dla Państwa darmowe linie autobusowe.
1948:  Czyli wiecie, autobusy redukują ślad węglowy np.
1952:  w odróżnieniu od takich pociągów czy tramwajów.
1958:  To jest taki virtue signalling, że się w głowie nie mieści.
1963:  O!
1964:  Tu się zmieniło, moi drodzy!
1967:  Tu się zmieniło na mapie w lustri cosik!
1970:  Proszę, proszę!
1971:  Lawa się stąd wydobywa!
1972:  Nie było tego wcześniej!
1976:  Same radości!
1978:  Teraz częściowo dowiedziałem się, jak mi nie zmieniało rośliny.
1981:  Czy potrzebujesz wiedzieć cokolwiek więcej?
