🔴 Yuan-bo się nie poddaje — WARHAMMER 3 Yuan-bo #3
🔗 https://www.youtube.com/watch?v=QhPpSA1b--4

9:  Muzyka Muzyka
1101:  No tak, Vesper, ale myślę, że on ma jakieś wytłumaczenie medyczne, nie?
1105:  Którą mitologię najbardziej lubię?
1107:  Hmm...
1109:  Chyba między egipską a grecką się waham.
1114:  Gerwazy pisze, że jedynie na urodziny dostała prezenty.
1116:  Ja się domagałem prezentów zawsze swego czasu.
1119:  Na imieniny również, tylko dlatego obchodziłem imieniny.
1123:  Jak żyć, kiedy pracować?
1124:  Trzeba pytać Helena, bo przymus ekonomiczny na samą myśl o pracy wszystkiego się odechciewa.
1127:  Rady, pomysły.
1129:  Musisz mieć coś poza pracą, wiesz, bo...
1132:  Ja w takie chwile, kiedy musiałem robić coś, co mi się absolutnie nie uśmiechało, to cieszyłem się, że no chociaż, chociaż będzie tak, żeby, o jaka piękna mapa, że będę mógł się zająć tym, co mnie faktycznie interesuje, jak tylko pracę skończę.
1144:  Wiesz, to jest jedyny, jedyny sposób, żeby nie oszaleć w takiej sytuacji.
1149:  Bo w przeciwnym wypadku będziemy po prostu cały czas się frustrowali tym, a też nie mamy na to wpływu, nie?
1153:  Kompletnie nie masz na to wpływu.
1155:  Przymus ekonomiczny to przymus ekonomiczny.
1157:  Możesz też robić wszystko, żeby zmienić swoją pracę tak, żeby móc pracować w takim sektorze, który nie będzie wywoływał u ciebie drgawek i nieprzyjemności.
1168:  Wiem, że to się prosto mówi, ale to jest proste wbrew pozorom.
1174:  Odpoczynek naprawdę bardzo dużo zmienia.
1177:  Wszyscy ludzie, którzy są sfrustrowani pracą i którzy ze mną rozmawiają, po chwili przyznają, że nie odpoczywają, albo odpoczywają niewiele.
1187:  Ależ to jest piękna mapa, moi drodzy.
1189:  Wywołuje ona u mnie erotyczną satysfakcję.
1197:  Prezenty się daje nie na święta, tylko na Mikołaju 6 grudnia.
1200:  Why not both?
1202:  Moi drodzy...
1204:  Co z wami jest?
1205:  Trzeba więcej mieć prezentów niż mniej.
1208:  Czy będę oglądał Rebel Moon?
1210:  Uuu, w ogóle nie kojarzę.
1212:  Czemu nie kojarzę Rebel Moon?
1214:  A już wiem, to jest ten projekt Snydera?
1216:  To tak, chciałem to obejrzeć, zwłaszcza, że recenzenci oceniają krytycznie, a widownia ocenia pozytywnie, a jeśli czegoś mnie nauczyło życie, to tego, że to jest wartościowy film wtedy.
1229:  Ale dostaną łupnia, moi drodzy.
1233:  Ale oni dostaną łupnia.
1235:  Może nawet zrobimy małą korektę tego, w jaki sposób są ustawieni kusznicy i cała reszta naszej radosnej kamaryli.
1245:  Kamaryla, swoją drogą, to też nazwa na magów nadwornych, którzy są na, jak sama nazwa wskazuje, dworze.
1253:  Konkretnie w świecie... O nie... O nie...
1263:  To nie miał taki plan w świecie magów prochowych, moi drodzy.
1267:  Plan zakładał coś zupełnie innego.
1271:  Żebym ja nie przesadził znowu.
1275:  Plan zakładał, że będziemy tutaj lepiej chronieni, moi drodzy.
1280:  Wyeliminujcie ogrzebyki.
1286:  Wielokrotnie próbowałem zabrać się za walki polewe w Total Warze, ale po prostu nie umiem tego.
1290:  Poległem w Shogunie, Kingdom, Warhammerze, ale w Warhammerze głównie chodzi o magię.
1297:  Mało odpoczywam, pisze Helena.
1299:  Spróbuj więcej i wtedy się zastanów, bo wiecie, potraktujcie brak odpoczynku jako coś, co psuje wam pomiar.
1306:  To znaczy...
1308:  Jezus Maria, co nas atakuje?
1310:  Ołowio mi otacze?
1312:  Potraktujcie to jako coś, co rzeczywiście zaburza wam pomiar i nie jesteście w stanie w ten sposób w miarę obiektywnie stwierdzić, czy bezstronnie, czy rzeczywiście jest coś nie tak, czy też po prostu jesteście przemęczeni.
1327:  Kamaryla to było świetne określenie, prawda?
1329:  Super sprawa.
1329:  Miał być o 20. enimx, ale tak się złożyło, że...
1335:  Skończyłem wcześniej podcast i pomyślałem sobie, czemu by nie zrobić wcześniej streamu.
1342:  Jak odbieram tradycyjne po objęciu władzy przez inną partię zwolnienie kuratora oświaty, a to się wypowiadałem akurat, zwolnienie kuratora oświaty nie jest ani pozytywne, ani negatywne, jest powrótem do normalności.
1353:  Dlatego też uważam, że zwolnienie powinno być dyscyplinarne w tym konkretnym przypadku.
1358:  I dziwię się, że nie zostało tak to zrobione.
1361:  Więc ja się będę bardziej martwił, jak będziemy mieli tradycyjne, moi drodzy, po przejęciu władzy, rotacje na różnego rodzaju stanowiska w spółkach Skarbu Państwa.
1370:  O, to mnie będzie martwiło.
1373:  Bo ja bym chciał, żeby w spółkach skarbów państwa byli ludzie, którzy się znają na zarządzaniu państwem i spółkami.
1380:  Albo, nie wiem, czymkolwiek poza polityką.
1382:  To byłoby super.
1384:  Czy to ginie, czy nie?
1386:  Te ołowie miotacze, moi drodzy, naprawdę nam napytały biedy i to mocno.
1392:  Spróbujemy wywołać Herosa, żeby je wyeliminował.
1395:  Jaki podcast?
1396:  Gdzieś byłeś gościem?
1396:  Byłem, byłem.
1398:  Wiecie co?
1400:  Nie wiem, jak się nazywa ten podcast, szczerze powiedziawszy.
1402:  Wiem, że to robią studenci w radiu UJFM, więc stwierdziłem, że to będzie bardzo miły akcent, że akurat tam się pojawię.
1410:  Z pewnością moi starzy znajomi z Uniwersytetu Jagiellońskiego będą gryźć palce ze złości.
1417:  Ale tak naprawdę przyjąłem zaproszenie zanim się dowiedziałem do jakiego radia, bo jak usłyszałem, że studenci, to ja zawsze przyjmuję zaproszenie, jeśli mogę.
1428:  Obecnie w spółkach Skarbu Państwa jest nepotyzm na nieznaną trzeciej RP skalę, więc nawet wywalenie ich i zostawienie pustych stołków daje pewien progres.
1435:  Tak, tak, tak.
1436:  Dlatego mówiłem, że teraz te odwołania, moi drodzy, to nie jest to samo, co było parę lat temu, tylko to jest powrót do neutrum, do neutralności.
1444:  Teraz z tego neutrum musimy pójść do przodu, a nie do tyłu.
1448:  Ja się bardzo boję tego, że jak zostaną na przykład po odwoływaniu kuratorzy oświaty, to pójdziemy 15 kroków w tył, zamiast przynajmniej ten jeden, dwa kroki w przód.
1458:  Kraków ma szczęście i Małopolska też, bo doktor Gabriela Olszowska jest top ekspertką, zwłaszcza, że była współautorką nieumarłego statutu.
1467:  Sprzyja stowarzyszeniu umarłych statutów, jak również zna się na ocenianiu i ocenianiu kształtującym, więc nie chce cyferek w szkołach, więc to jest naprawdę dobra sytuacja.
1477:  Ale ona wciąż jest tylko pełnującą obowiązki, zawsze mylę pełniącego obowiązki z pełnomocnikiem.
1489:  Dobra.
1491:  Okej.
1493:  Mamy bardzo mało kamienia, ale za to, moi drodzy, możemy uczynić jedną rzecz, to znaczy da się zużyć stal na zorganizowane działanie.
1502:  Co to jest?
1502:  Twoje następne działanie bohatera zakończy się gwarantowanym sukcesem.
1505:  Ale żenujące.
1507:  Ale żenujące.
1507:  Ja nawet nie mam bohatera.
1513:  Jaki jest mój ulubiony region pod względem estetyki tutaj?
1516:  Bardzo lubię lustry, czy lastry, jak kto woli czytać.
1519:  Wiecie, piękne dżungle, właśnie w których są fantastyczne zikkuraty.
1524:  Ojojoj, jak tu jest pięknie.
1526:  Podróżować po tym kolerstwie jest ciężko, ale no przepięknie to wygląda.
1531:  I bardzo, bardzo lubię to, jak się zaczęły zmieniać różne miejsca na mapie pod wpływem wprowadzenia points of interest, czyli miejsc budzących zainteresowanie.
1540:  Przepiękna jest ta mapa.
1542:  I Kataj mi się też bardzo podoba.
1544:  Nieprzypadkowo tak często gramy Katajem.
1546:  No popatrzcie sami na ten wielki bastion.
1548:  To jest wspaniałość.
1550:  Uświadomiłem sobie, że myśmy nie robili przeglądu map, ponieważ miałem poprzednio za słaby komputer.
1554:  Więc ta mapa wygląda w ten sposób tutaj.
1556:  No jest przepiękny ten bastion.
1558:  Cudowny absolutnie.
1561:  Pamiętacie tylko, że to są po prostu zbuntowane prowincje zachodniego Tajwanu i trzeba je zjednoczyć na powrót z wyspą.
1568:  Więc to my chcemy zrobić.
1569:  Tutaj jesteśmy na wyspie, moi drodzy.
1571:  Mamy nawet specjalnie tak zatytułowane czy nazwane miasto.
1575:  Ono się ładnie nazywa Wyspa Wielkiego Tajwanu i o to chodzi, żeby skolonizować na powrót zbuntowane prowincje.
1584:  Jak oceniam Pisa, pyta Lisek, bo mieszkam w Niemczech, u nas jest wielki szok, Polska wyszła bardzo pozytywnie.
1590:  Najbardziej podstawową rzeczą w testach jest to, żeby ułożyć takie, w których zawsze się będzie wypadało pozytywnie.
1595:  Ja uważam, że te testy nie mierzą najważniejszych rzeczy w edukacji, czyli poziomu satysfakcji.
1600:  Gdyby Pisa mierzyła poziom satysfakcji szkolnej, mielibyśmy najniższy wynik w Europie.
1606:  Więc ja nie lubię tego testu.
1607:  KD, witamy serdecznie w gronie wspierających.
1609:  Jamnik dla Ciebie i to dosłownie, bo możesz jej używać teraz na czatach.
1612:  Dziękuję za wsparcie kanału.
1616:  Bardzo możliwe, piszę memory, że potrzebny mi wypoczynek, żeby mieć, spojrzeć na problem z perspektywy początkowego umysłu.
1621:  Wiesz co, spróbuj, ale strumyk to strumyk, jeżeli chodzi o odpoczynek, ale wiesz co, taki najbardziej, i mówię to z ciężkim sercem, ale najbardziej efektywny wypoczynek to jest odpoczynek fizyczny, jeżeli czujesz się zmęczona umysłowo.
1635:  Wiesz mi zawsze to, ja bardzo to ignorowałem, ale odpoczynek fizyczny aktywny to jest coś, co ci czyści umysł bardzo i przestawia priorytety na powrót.
1650:  YouTube nie dał pinga.
1652:  Ja już przestałem nawet narzekać na YouTube, moi drodzy.
1655:  YouTube przeszedł u Rubicon, jeżeli chodzi o liczbę funkcji, które nie są wprowadzane, a powinny być wprowadzane, więc cóż.
1663:  Czy chce mi się spróbować zabić choć jedną jednostkę?
1670:  Przetestujemy to.
1671:  Przetestujemy, czy to jest w ogóle możliwe.
1678:  Spontaniczne jamniki, pisze Iwanus.
1680:  Bardzo dobry pomysł.
1681:  I wiecie co?
1682:  Dawno nie celebrowaliśmy najsmutniejszego z jamników, jakim jest drzemnik, moi drodzy.
1688:  Proszę bardzo, to jest drzemnik.
1690:  Drzemnik drzemie.
1692:  Piękny drzemnik.
1695:  Trzeba miłości dla drzemnika.
1698:  W ogóle cudowne jest to, że ludzie mają taki talent i potrafią uszyć takiego jamnika.
1704:  To jest przepiękne absolutnie.
1705:  Dobrze, zobaczymy, czy ustrzelimy chociaż jednego, moi drodzy.
1708:  Ja uważam, że nie.
1711:  Jeśli drzemie, to czemu jest smutny?
1714:  Ponieważ ma mało miłości, moi drodzy.
1718:  Możecie zastanowić się, czy to jest wina wasza, czy moja.
1722:  Widzę, że obrywamy nawet zanim zdążyliśmy cokolwiek zrobić, to my już obrywamy.
1730:  No więc moi drodzy YOLO.
1733:  Atakują nas akurat koatle, więc jeżeli uda nam się jednego koatla zabić... Już widzę, że to jest niemożliwe.
1740:  Mam wrażenie, że zginiemy szybciej niż zdążymy zabić jednego koatla.
1748:  Skoncentrujcie się na jednym koatlu.
1752:  Mam taką teorię, że koatli nie da się zabić.
1755:  Przez cały ostatni stream usiłowaliśmy zabijać koatle.
1759:  Mateusz Pawłowski pisze, że kocha drzemnika.
1761:  Drzemnik się bardzo cieszy.
1765:  Drzemnik ma przede wszystkim takie łopoczące uszy.
1768:  Za mało łopoczemy uszami drzemnika.
1770:  Może wtedy się obudzi.
1773:  W Niemczech zdziwiłem się, pisze Lisek, jak bardzo nauczyciele skupiały się na tym, bo uczniowie pod koniec nauki jakiegoś modelu sami ocenili go i dyskutowali na te tematy, na które się uczymy.
1782:  Tak?
1782:  O to powinno chodzić.
1783:  Jak widzicie, moi drodzy, nie ma co nawet próbować uszkodzić jaszczur ludzi armią garnizonową.
1788:  Jest to po prostu niemożliwe.
1791:  Uważam, że w Total Warze powinna być opcja do zbrajania garnizonów, zwłaszcza jeżeli mamy już silniejszą armię.
1798:  To jest to troszeczkę paradoksalna sytuacja, wydaje mi się, że nie można z tym fantem nic zrobić.
1802:  Nie uważacie?
1805:  Gancu pisze, że cudownie, że ludzie mają talent.
1807:  Chciałbym mieć jakiś fajny talent, jednak potrafię chyba tylko dyskutować.
1810:  To też jest talent.
1811:  Boże, jakie nienawidzę jeszcze ludzie wkurzające, są tylko bardziej zwierzęlucie.
1814:  No ciężko się z nimi gra i ciężko się też nimi gra.
1817:  Zobaczcie, te koatle są naprawdę przegięte.
1819:  To one mają większość zabitych.
1822:  Mam wrażenie, że to jest z uwagi na ich animację walki, to znaczy one są częściowo na ziemi, a częściowo są w powietrzu, w związku z powyższym jednostki walczące w zwarciu praktycznie nie mogą ich dosięgnąć, a łucznicy jak zaczynają do nich strzelać, koatl ląduje i...
1834:  I wtedy blokują go inne jednostki.
1847:  Prosta sprawa, Inazuma.
1849:  Uwielbiałem Inazumę, nawet uwielbiałem zagadki.
1851:  W Inazumie jestem pośród tych graczy, którym Inazuma nie przeszkadzała.
1859:  Coś w tym jest.
1860:  Nie macie wrażenia, że te armie są coraz silniejsze?
1864:  Talmie są coraz silniejsze.
1867:  Jezus Maria.
1870:  Umiejętność w celnego formułowania swoich myśli i będąca elementem dyskusji, pisze Seras Wiktoria i ma rację, to jest ogromny talent.
1876:  Zgadzam się w zupełności.
1877:  Czy był oglądany Netflixowe 1670?
1879:  Jest Memorii oglądany, jestem w połowie.
1882:  I nie wiem, czy sobie nie zostawię drugiej części na wspólne oglądanie w święta.
1888:  Alternatywny tytuł streamu, próby zabicia koatli, podejście 404.
1891:  Jest to słuszny tytuł streamu.
1893:  Czy ta mapa jest dobra?
