🔴 Nie wierzę w Księżycowe Wieże | BALDUR'S GATE 3 Livestream #6
🔗 https://www.youtube.com/watch?v=--j75gCA34c

76:  Muzyka
725:  Na przykład nikt nie mówi nam co chwilę, jak w cyberpunku.
728:  ORA LEWI!
729:  ORA LEWI!
729:  ORA LEWI!
730:  Żebyśmy szybciej klikali dialogi.
731:  Nie nikt.
732:  Tutaj spokojnie się wszystko toczy.
734:  Jedynie Astarion nie chce nas wyhendożyć.
737:  Kacper Kuzak, dzięki za wsparcie od 15 miesięcy.
739:  Obelżywy, Zbereźny, czy dziś romans z Karla?
741:  Dzisiaj będą wszystkie romanse, moi drodzy.
745:  Dzisiaj musimy zaspokoić seksualne potrzeby, nie domagajam nixa.
748:  Cieszę się, że rozumiecie priorytety.
753:  To nie jest już stół.
755:  Ja biurko mam w formie takiego w zasadzie blatu kuchennego, który jest przytoczony do podnoszonych nóg, więc to technicznie ani nie jest biurko, ani nie jest stół.
765:  Krzysztof, ja to sam zamontujesz.
767:  Moi drodzy, ja nie wiem, czy to będzie widoczne, pewnie nie,
772:  Ale ja to cholerstwo, które tutaj wisi, sam montowałem.
775:  To było przerażające doświadczenie, absolutnie.
778:  Więc wiecie, jeżeli to się udało, to oficjalnie stwierdzam, że uda się już absolutnie wszystko.
784:  To znaczy, może być jeszcze tak, że ta lampa spadnie na mnie i mnie zabije, ale mam nadzieję, że tak się nie stanie jednak, mimo wszystko.
792:  Ale wtedy ostatecznie się upewnimy, czy to tak, czy to działa, działa właśnie.
798:  A czy cały był system trzpieni połączonych ze sobą, dwóch jakichś montażowych zacisków, straszne rzeczy.
805:  Kamilu, dzięki za tryb, bo obiecuję dziś nie trollować w czasie, przysięgam na skrzydła Glaurunga.
810:  Pozdrawiam Pralinkę.
811:  Pozdrowienia dla Pralinki od Kamila Muzyki.
812:  Jeszcze raz ci serdecznie, Kamilu, dzięki za wsparcie.
816:  Astarion jest napalony na każdego, mówicie?
818:  Oczywiście, że tak.
819:  I to jest piękno tej gry.
821:  Widzicie, co się ostatnio stało?
822:  Ostatnio, moi drodzy, zniszczyliśmy Gryma.
825:  Co ciekawe, Grym urocze się wspierał na Tyglu, ale już się nie wspiera.
831:  Czym jest Tygiel, zapytacie?
832:  O nie, natychmiast trzeba przełączyć na Niedomaga i Amniksa.
835:  Tygiel, otóż, pozwala nam zrobić to.
840:  Bum, bum!
842:  Krzysztof cały czas, jak to montował, to się bał, że spadnie.
844:  Tak, ja się cały czas boję, że to spadnie.
846:  W sumie najlepiej bym się czuł, gdybym miał za sobą taki hamak, na który by to wszystko mogło spaść.
852:  To byłoby cudowne.
853:  Atomowy Goździk i Zatwarcie od miesiąca.
854:  W którym akcie jesteśmy?
855:  Cały czas pierwszym sereną!
857:  Cały czas pierwszy akt!
859:  Czy było wiercenie z udarem w żelbetonie?
861:  Ojej, nie przypomina mi to.
864:  Tutaj musiałem akurat wezwać pomoc, żeby to przytwierdzić, bo ja nie mam takich wiertarek, moi drodzy.
869:  Więc przyszedł człowiek, który się na tym zna i wiercił godzinę.
872:  Okropność.
873:  W żelbecie się wierci strasznie.
876:  Nawet nie wiem, co my mamy zrobić teraz.
878:  Udaje się do wierzch wschodzącego księżyca.
879:  Tego nie zrobimy zgodnie z nazwą streamu, obiecuję wam.
882:  Mioczibana, dzięki, zobaczcie, od pięciu miesięcy.
884:  Odróżnia już czpienie od sworznia.
886:  wstępnie, staram się w każdym razie, uwolnij malarza, to już we wrotach Baldura, posemne serce, nie, wykorzystaj swój potencjał, nie, znajdź remedium, nie, ej, to rzeczywiście wychodzi na to, wychodzi na to, że my idziemy do aktu drugiego, nie, niemożliwe, a jak jest z tą nieszczęsną szkołą Gityanki, czy myśmy to ogarnęli, czy nie, bo tego nie pamiętam,
912:  Przeteleportujmy się gdziekolwiek.
914:  Krzysztof powinien zrobić stream z montażu, to by się źle skończyło.
921:  Aaa!
923:  Wiedziałem, że mieliśmy... Tak, tu nie poszliśmy.
926:  Wiedziałem, że mieliśmy coś zrobić!
929:  Akurat się złożyło!
932:  Wyrzynanie goblinów!
935:  Oczywiście, że zabiłem Lezil Racta.
939:  Właśnie zobaczymy, co się stanie wtedy, będzie ciekawie.
945:  Opsaza!
946:  Wbijaj tutaj.
949:  Sprint?
949:  Jest sprint?
950:  Nie ma sprintu.
951:  Baterie naładowane, wszystkie trzy.
955:  Wszystkie trzy, moi drodzy.
957:  Słynne PRL-owskie w ściany, w których jedną dziurę wierci się godzinę i dziesięcioma wiertłami, a za chwilę odpada pół ściany.
961:  Tak.
962:  Co ciekawe, jak robiłem remont, to w jednej z moich ścian fachowcy i wykonawcy znaleźli kalosz.
972:  Po prostu.
973:  Po prostu był kalosz.
977:  Co?
979:  Dlaczego?
981:  Trybut, mówicie.
981:  Przepraszam, już nadrabiam.
984:  Ukłon dla wspaniałej społeczności od Astrey.
986:  Astrey, dzięki za wsparcie od 8 miesięcy.
989:  To, moi drodzy, wymaga sięgnięcia po niuchacza.
992:  That's what she said, ok?
994:  That's what she said.
995:  Słuchajcie, bo się dzieją dziwne rzeczy.
998:  Ok, już przestały się dziwne rzeczy.
1001:  Niuch!
1004:  Musi być niuchacz.
1007:  Dobrze, wszyscy jęczą, czyli tak, jak ma być.
1010:  Czy to ma przed sobą 16 goblinów?
1012:  Wszystkie zostaną wyeliminowane, moi drodzy.
1014:  Wszystkie.
1015:  Proszę bardzo, nie wierzycie?
1017:  Nie do magii Amnix jest tak wszechpotężny, że będzie wyrzynał gobliny?
1021:  Momentalnie.
1023:  Gobliny nawet nie będą się orientować, kiedy giną.
1028:  Proszę bardzo.
1029:  Dwóch za jednym zamachem.
1030:  Memory 940 od 10 miesięcy.
1033:  Za hajs trybutów balu Jurnego Astariona życzę.
1035:  Dziękuję serdecznie.
1037:  Jak to został jeden punkt?
1041:  Popchnij.
1043:  Atletyka porażka.
1046:  Kalosz w ścianie, dżinsy w klozecie, patodeveloperka w Krakowie.
1049:  Patodeveloperka z dumą wspiera rozbudowę Krakowa od 1950 roku.
1054:  Zresztą gobliny przerabiane na bliny.
1059:  Czemu?
1060:  A, okej, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie.
1063:  Masza droga Karla, ona jest tak jurna, ona jest tak niewysłowienie niewyżyta, że musi wpaść w szał, zanim walnie goblina.
1073:  Ale bym się śmiał, gdyby to nic nie dało.
1075:  To by nic nie dało.
1079:  Carla, przybywaj tutaj i strzelisz.
1084:  Pięknie strzelisz.
1087:  100%.
1087:  Proszę bardzo.
1090:  O nie, to było 65%, 100% było na drabiny.
1094:  Disney wczoraj puścił kolejny teaser serialu Percy Jackson.
1097:  Oj, hałas, akurat nie denerwuj mnie a propos Disneya i reszty.
1100:  Czy wy wiecie, że Peryferal został anulowany, drugi sezon?
1106:  To jest skandal!
1107:  Głupie f**ks of f**king power!
1111:  Jest, tak, a peryferal drugi sezon anulowany.
1114:  Durny Wiedźmin jest kontynuowany, a peryferal serial swoją drogą Lizzie Joy i Jonathana Nolana, więc to nie jest serial, który wypadł w sroce spod ogona, więc jeżeli takie produkcje anulowują, to... A!
1128:  Oczywiście, że nie powiedzieli dlaczego, skąd?
1131:  Tak, Morty, niestety, więc straciliśmy peryferal, moi drodzy.
1134:  Możemy podziękować Jeffowi Pessosowi.
1136:  Myślę, że najlepszym podziękowaniem będzie anulowanie subskrypcji Amazon Prime i piracenie każdego ich serialu.
1146:  Okropności.
1149:  Czemu nic nie mogę zrobić?
1151:  Pocisk wiodący?
1152:  Pocisk wiodący.
1155:  Jakim cudem dżinsy w rurach?
1157:  Jakim cudem chybienie krytyczne chyba?
1159:  Dżinsy w rurach?
1160:  Nie wiem, jakim cudem.
1162:  Ktoś musiał, moi drodzy, spuścić rurami dżinsy.
1166:  I znalazł to hydraulik, który u mnie wymieniał rury.
1168:  No nie żartuję, chciałbym żartować.
1171:  Włócznia.
1172:  Będziemy dźgać je włócznią.
1178:  Zbyt ambitny, ale peryferal nie był zbyt ambitny.
1180:  On właśnie był bardzo sensacyjny, fajny w stylu Westworlda.
1186:  Zbroja z adamantyny trzymać dla posępnej.
1188:  Można dać perkę na ciężki pancerz przy awansie.
1191:  Zbroja jest tak mocna, że u mnie nosiła się do końca, pisze GenGreyman.
1194:  Dobra wiadomość, bo ja konsekwentnie z posępnego serca chcę czynić takiego tanka.
1207:  Nani, Nani, piszesz na Marszu Ludności prawie tyle samą policjantów czy uczestników?
1211:  Smutne strasznie.
1212:  Eeeem...
1216:  Nie macie wrażenia, że nasza włócznia nie jest zbyt... skuteczna?
1222:  To niedobrze brzmi.
1224:  Amazon Prime się opłaca przez giveaway z grami.
1226:  No tak, tak, no na tym zyskują, moi drodzy.
1228:  Jakie trzynaście punktów?!
1230:  Trzynaście punktów, my ass!
1233:  Podsumowując Bagińskiego, zbyt ambitny serial jak na publikę.
1235:  To jest ciekawe, że mówi to człowiek, który zrobił Wiedźmina, prawda?
1239:  Który... wszystkie może definicje spełnia, ale nie ambitności.
1246:  Tank, który leczy?
1247:  Absolutnie, że tak.
1251:  Chciałem poznać historię tych dżinsów w róże.
1252:  Co to był za melansz?
1254:  Ja myślę, że to był typowy wtorek w Krakowie.
1258:  Strażnik Gurgun chce miażdżyć i niszczyć.
1261:  Dobrze, zobaczymy jak Karla z nim sobie będzie... Wy myślicie, że się da zwalić to?
1268:  Solidna drewniana podpora nie wygląda na coś, co można zwalić.
1272:  Użyj rogu z ogrami?
1273:  Przecież sobie poradzimy sobie z...
1278:  Tylko niech wreszcie będę mógł używać zaklęć, to wtedy będzie dobrze.
1282:  Dobra, kto ginie w pierwszej kolejności?
1287:  Fajnie byłoby tutaj pójść.
1289:  O tak.
1291:  Marcina Mordki Vagvaranus w ogóle nie znam.
1293:  Globus, witamy w gronie Trybutariuszy, serdeczne jamniki dla ciebie na powitanie.
1299:  Kiedyś słyszałem historię, pisze CzerwonyLis, że po awarii wody w bloku z róży wyciągnięto prześcieradło i całego kurczaka, podobno jeszcze z piórami, ale już nie żył, nie?
1312:  Atak dystansowy.
1313:  O, w niego.
1314:  75%.
1315:  Powinno się udać, bo on, on walnął mocno w nas, moi drodzy.
1320:  Jakie pienie!
1323:  Co?!
1326:  Przy 70...
1329:  Czy strajk scenarzystów na to wpłynął?
1330:  Bardzo możliwe, że tak, oczywiście.
1332:  Tylko, że wiecie, szkoda, że strajk scenarzystów nie wpływa na inne rzeczy, jak na przykład na Ricks of fucking power.
1339:  Valve podporę, czyli tę podporę, solidną drewnianą.
1346:  Dobrze, jest dużo przeciwników.
1350:  Chybienie, świetnie, świetnie.
1351:  Bardzo dobrze, bardzo dobrze.
1353:  To chcemy widzieć, to chcemy widzieć.
1356:  Ja wam dam porażkę.
1358:  Nie będzie żadnej porażki.
1359:  Szaleńczy atak, proszę bardzo.
1362:  Dzień dobry.
1364:  Rozpłatanie.
1366:  Dzień dobry.
1367:  O, jeszcze jeden atak.
1369:  Rozprucie.
1372:  Do widzenia.
1375:  Krzysztof, skąd twoje regały?
1376:  Agnieszko, stolarz robił.
1378:  Bardzo to polecam.
1379:  Zamiast wydawać kasę na regały, do których i tak nie dopasujecie książek, zwłaszcza jeżeli to jest blok, o wiele lepiej jest dogadać się ze stolarzem.
1386:  To nie kosztowało dużo, bo ja nie korzystałem z drewna, tylko z porządnych sklejek.
1391:  Jedyna rzecz, protip, jeżeli używacie sklejek, to fajnie jest zrobić taką kratownicę.
1397:  To jest coś, czego mnie mama nauczyła, ktoś zajmuje się wytrzymałością.
1400:  I jeżeli będziecie mieli taką kratownicę, to się nigdy te półki tak nie wygną, bo jeżeli one będą zbyt długie, to zrobią wam takie po chwili, a jeżeli jest kratownica ładnie zaprojektowana, to wtedy będzie wszystko w porządku.
1411:  Więc tak w tym kontekście na drewno nie opłaca się wydawać.
1417:  Mmm...
1419:  Ale stolarzom, moi drodzy, trzeba dać zarobić, zwłaszcza w dzisiejszych czasach, kiedy nie docenia się kompletnie pracy rzemieślniczej, zwłaszcza w Polsce.
1427:  Znaczy, mam wrażenie, że teraz coraz bardziej się na szczęście docenia, ale PRL swoje zrobił.
1435:  Gra jest ładna, pewnie Toniu, jest super naprawdę.
1438:  Właśnie Strażnik Gurgon zginął, świetnie, bardzo dobrze to widzieć.
1442:  Teraz tak, potrzebujemy Kojące Słowo dać i Niedomagowi Amniksowi.
1446:  Niedomag Amniks zawsze jest słaby.
1450:  Obejrzałem pierwszy odcinek House of the Dragon, pisze Astro i dawno nie widziałem tak przerażających, poruszających scen.
1454:  No, te sceny porodu tam są mocne, naprawdę.
1457:  Przepięknie to zrobili.
1459:  Ej, rzeczywiście można walnąć w podporę, kurczę!
1462:  Ja wiem, co zrobimy teraz.
1464:  Wykorzystamy do tego niedomagają amniksa.
1468:  Dlaczego ten strzelec ma jeszcze tyle punktów w życia?
1472:  Już nie ma.
1473:  To chcemy widzieć.
1479:  Oj, oj, oj, oj, dlaczego ja nie mam kuli ognia wolnej?
1482:  Hmm... Wiecie co?
1487:  Bo to nam daje 100%.
1489:  Sprawdźmy.
1491:  Solidna, drewniana podpora.
1492:  Chyba dwa pociski wystarczą.
1499:  No chyba tak.
1504:  Jeeeest!
1507:  Zadziałało!
1509:  Ale fajnie.
1510:  Ehehe.
1515:  Chybienie, świetnie.
1518:  Wierny Mezga, nie mam pojęcia kim jest.
1521:  Odparcie, oczywiście, że odparcie.
1524:  Czemu nie mam kulunii-ogniunia?
1529:  No czemu nie ma, gdy jest potrzebna?
1533:  Wypalający promień, nie.
1535:  Kulunia-ogniunia.
1539:  No i co, muszę jak jakiś plebejusz używać magicznego pocisku?
1542:  No przecież to jest dramat po prostu.
1546:  Tak, w czarownika trzeba walnąć, moi drodzy.
1548:  Nie ma co.
1549:  Ja zamiast kupować szałę do zabudowy z montażem za 3 tysiące zapłaciłem strażowi za podcinanie wymiaru płyty, zamontowałem sam, wyszło 500 złotych, pisze pan Remi.
1556:  Widzicie?
1557:  To jest to.
1559:  Mnie najbardziej rozsierdziło to, jak byłem w Ikei, oczywiście, że byłem na początku w Ikei, zobaczyłem, że wszystkie, wszystkie półki mają, no dosłownie, one są projektowane tak, aby ludzie stawiali książki w ten sposób.
1570:  No, co?
1573:  Nikt tak nie stawia książek!
1574:  Bez sensu.
1577:  Dlatego później K.A.
1578:  musi sprzedawać różne durnostojki do wypełniania tych półek.
1581:  Na przykład pudełko.
1584:  Hmm... Dobra, walimy wszystkim, co mamy, bo ja nie wiem, czy te... Cztery pociski w niego i jeden w... Krolla.
1597:  Dobrze.
1598:  Kto poszedł?
1599:  Czarownik poszedł, Kroll nie.
1603:  Okej, okej.
1605:  Niebieskie punkty odnawiają sloty magiczne?
1608:  Któreż niebieskie punkty?
1611:  Znowu jest coś, czego ja nie wiem.
1614:  Ostatnio rozmawiałem z Filipem z Bez Schematu, że on dokładnie ten sam problem ma co ja, to znaczy dla niego ten interfejs jest totalnie nieczytelny i bardzo brakuje samouczków.
1626:  czy zamiłowanie do estetyki i stylu bycia wiktoriańskich klas wyższych przez Penny Dreadful, Assassin's Creed Syndicate, czy klasyki XIX-wiecznej literatury, to już snobizm czy jeszcze nie?
1634:  Snobizm, moi drodzy, pojawia się wtedy, jeżeli ludzi zaczynacie dręczyć swoimi zainteresowaniami, jakimikolwiek innymi i uważacie, że jesteście lepsi przez to, że na przykład oglądacie
1646:  Breaking Bad albo Penny Dreadful.
1647:  A jak ktoś mówi, ej, obejrzyj Breaking Bad, to jest zajebisty serial, to nie jest to snobizm, nie?
1652:  A jeżeli zaczynamy już wywyższać się z tego powodu, że coś znamy, na przykład najczęściej też przy klasyce literatury, w muzyce snobizm się ma świetnie, tak?
1661:  Jak nie słuchałeś tego zespołu, to się nie wypowiadaj na temat metalu!
1666:  No to to jest snobizm.
1669:  Więc nie ma to znaczenia, jaki to jest gatunek, nurt, to może być, wiecie, snobby dotyczący gier wideo, wszystko jedno.
1677:  Niebieskie punkty obok akcji dodatkowej, pisze kosiarz, jeżeli akcja dodawania komórek czarów obok ikonki pchnięcia istnieje.
1686:  Okej, muszę to sprawdzić potem.
1689:  Dobra, walimy w Crolla wpierw.
1692:  Zmarnowałeś komórki czarów?
1694:  Nie zmarnowałem żadnych komórek czarów!
1696:  Wykorzystałem je w celu zanihilowania wrogów!
1701:  Proszę bardzo!
1702:  Monstrualne cięcie jest monstrualne!
1707:  Gdzie jest monstrualne cięcie?
1709:  MONSTRUALNE CIĘCIE JEST MONSTRUALNE!
1713:  Brak równowagi.
1715:  To chcemy widzieć.
1717:  Mi się balus gate popsuło, założyłem Immune zbroję, jednak nie chcę czarować, może patcha?
1723:  O, to dziwne.
1724:  Ma być podobno patch, który naprawia bardzo dużo błędów teraz, Kamil, niebawem.
1729:  Na razie był hotfix, Lariani musieli go wycofać, bo okazało się, że hotfix popsuł część rzeczy.
1734:  Pocisk wiodący.
1736:  Czy myślicie, że jeżeli walniemy... A nie, walnijmy strzelca pociskiem wiodącym.
1743:  Czy ona raz chociaż trafi?
1745:  Raz!
1746:  Ja nie mam wielkich wymagań.
1749:  Chcę, żeby trafiła raz.
1752:  A, może nie być też biegłości.
1754:  Rafał Piórkowski ma rację co do tej zbroi.
1757:  Tak, nie chce czarować, bo nie ma biegłości.
1758:  Ja też miałem raz taką sytuację tutaj z naszym biednym niedomagiem Jamnixem, moi drodzy.
1763:  Że nie było biegłości, nie mogłem w ogóle żadnego czaru użyć.
1766:  To jest prawda.
1767:  Dzięki, Rafał, za czujność.
1771:  Grałeś w DnD, to nie wiesz co to za RPGi.
1773:  A tam, a tam.
1774:  Wiesz, prawda jest taka, że... Chyba, że wiesz, a propos tego snobismu to mówisz.
1780:  To jest dokładny, moim zdaniem, problem, który zrobił właśnie Larian, nie?
1784:  Popularyzacja systemu D&D nie polega na tym, że okładacie człowieka po głowie tym, że jak chcesz grać, to się naucz, tylko zajawiasz różnymi mechanikami i powoduje, że człowiek myśli sobie, ojej, to mi się tak podoba, że chcę zagrać w D&D.
1799:  Ja tak miałem w Neverwinterze, że mi się strasznie spodobał właśnie świat Ferunu, dlatego zacząłem go poznawać.
1808:  Jest jakiś problem z kompilatorem.
1810:  Tak, u Larianów, tak, Sigv ma rację.
1812:  Przepraszali, że puścili patch bez testów.
1814:  To był hotfix, tak.
1819:  Przejdźmy może tu?
1826:  O, jeszcze nasz mieczyk może zadziałać.
1829:  Znaczy mieczyk, który jest włócznią.
1832:  Który poziom?
1832:  Piąty.
1836:  I co jakiś czas podczas zapisu Baldur's Gate się wykrzaczał?
1838:  O nie.
1840:  Biegłość chyba absolutnie blokuje czary.
1841:  Debuffy są tylko w przypadku postaci fizycznej, pisze SpicyDong.
1844:  Wieczna wojna fandomów, Warhammer Fantasy i fandomów D&D.
1848:  No, fandomy generalnie ze sobą wojują, ale to jest urok fandomów, moi drodzy.
1853:  Dobrze, strzelimy w strzelca.
1856:  No wreszcie, no wreszcie!
1858:  Dziękuję za ten zaszczyt!
1861:  Spekuluje się, że w Złotym Baczu mają wprowadzić opcję zmiany wyglądu imienia, zmiany z Divinity.
1865:  O, super!
1866:  To mi się podoba.
1868:  Opróba muzyczna w grze Trudona?
1870:  Absolutnie, Emilio, jest przepiękna.
1873:  Bogusław Borislav Slavov?
1875:  Czekajcie, bo znowu nie pamiętam, jak on się nazywa.
1880:  Borislav Slavov.
1882:  Borislav Slavov to jest ten gość, który komponował do i Divinity i już, jak widzicie, rzeczy baldurowe zaczynają być słuchane ostro, więc mega wam go polecam.
1891:  Uspokajająca, sympatyczna muzyka, także do czytania fantasy, chociaż muszę powiedzieć, że akurat ulubiony mój album do czytania fantasy, czy ja go będę tutaj miał...
1901:  Boże, mam za dużo albumów różnych.
1903:  Nie ma czegoś takiego jak za dużo albumów, ale za dużo, żeby znaleźć szybko na live'ie.
1909:  Dobrze, zrobimy inaczej, moi drodzy.
1911:  Po prostu wpiszę Niol.
1914:  Dziękuję.
1915:  Więc to jest album Jeremiego Sowla, który się nazywa The Northern Diaries.
1919:  I tak, moi drodzy, to jest ten Jeremy Sow od całego...
1925:  The Elder Scrolls.
1926:  Mega polecam.
1927:  To swoją drogą jest to wypuszczone jako album dla projektantów gier, którzy są początkujący i Jeremy Salomon powiedział, że można używać tej muzyki royalty free.
1937:  Czyli bez jakichkolwiek opłat.
1939:  Czyli Boris Slavov jest Rosjaninem?
1941:  Nie wydaje mi się.
1943:  Mam nadzieję, że nie.
1946:  A jeżeli nawet jest, to mam nadzieję, że nie popiera reżimu.
1955:  Myślę, że jedno też wynika z drugiego.
1957:  A może się uda?
1957:  Może się uda... Aaa!
1981:  Ginął!
1983:  Dobrze.
1984:  Adrian pisze, że Borislav Slavov nie jest Rosjaninem.
1986:  Dobrze.
1987:  Bardzo dobrze.
1988:  Bo ja generalnie rosyjską kulturę anatemizowałem ze swojego uniwersum symbolicznego.
1993:  Ojej, jakie zdanie wypowiedziałem.
1995:  Stwierdzając, że...
1997:  Po prostu nie chcę.
1998:  Nawet to nie jest to, że mam jakiś problem z tym właśnie, czy będę kogoś rozliczał z tego.
2002:  Nie, będę rozliczał wyłącznie polskie szkolnictwo.
2005:  To znaczy nie mam kompletnie zrozumienia, dlaczego na przedmiocie pod tym język polski są jakimś cudem lektury rosyjskie.
2017:  Tego nie rozumiem.
2019:  Mogłyby być równie dobrze amerykańskie, tak?
2022:  No, ale ja po prostu stwierdziłem, że kompletnie, kompletnie przestaję czytać, przestaję słuchać muzyki rosyjskiej, przestaję sztukę rosyjską poznawać do czasu, kiedy się ogarną.
2033:  Hmm, tu.
2035:  Błucha, kocham, a chociaż pan oszczędź.
2037:  No, no właśnie, znaczy, no... Ja wiem, ja rozumiem, dlatego... Nikogo do tego nie zburzam, co nie zmienia faktu, że jeżeli chodzi o lektury, to tego nie rozumiem.
2048:  Siła niedomaga Jamniksa jest ogromna, tak było.
2050:  Szczerapniana zbrodni i kary...
2053:  Szczera, White Key, jak czytałem, wydawało mi się, że to jest w ogóle wow i super, ponieważ to było nietypowe jak na lekturę szkolną, a potem zrozumiałem, że to jest po prostu dobra sensacja.
2063:  Albo dobry kryminał.
2065:  Jak weźmiecie dowolny kryminał Joe Nesbo, to wyjdzie na to samo.
2073:  Tędy?
2075:  A metro akurat to jest wyjątek, bo przypominam, że Dmitry Głuchowski jest ścigany przez reżim putinowski, więc trzeba wspierać, jak można.
2086:  Tak, po prostu to jest, myślę, dobra strategia, żeby sprawdzać, kto popiera Putlera, a kto nie.
