🔴 Niedomag się wwierca do Posępnego Serca | BALDUR'S GATE 3 Livestream #16
🔗 https://www.youtube.com/watch?v=BTlDVX3gjj0

8:  Dzięki za oglądanie!
765:  Ja jeszcze się zajamniczam z ogromnymi podziękowaniami dla osób, które ewidentnie musiały bardzo mocno, hojnie wpłacić.
772:  Jesteście absolutnie przekochani.
774:  Powiem tak, że uwielbiam, uwielbiam absolutnie zbiórki charytatywne, które mamy i cieszę się już na samą myśl o WOŚP-ie, że będziemy mogli znowu zagrać na cel charytatywny, więc już zapowiadam, że niebawem na karcie społeczności się pojawią, moi drodzy,
791:  Gry do wyboru i inne rzeczy do wyboru, które będziemy robić na live'ach wośpowych.
796:  O!
798:  Wielki wzrusz, dzięki serdeczne.
801:  Będziemy dzisiaj, moi drodzy, grać radośnie cały czas z tymi 100%.
804:  I how cool is that?
807:  How cool is that?
809:  Jak chłodne to jest.
811:  4 tysiące była wpłata, rany bost.
816:  Rany boskie.
817:  No tak, teraz widzę.
818:  Teraz widzę.
819:  4724 konkretnie.
820:  Nieprawdopodobna hojność.
820:  Bardzo serdecznie dziękuję.
823:  Jesteście nieprawdopodobni.
834:  No tak, no ewidentnie tak.
838:  4724 wpłaty.
840:  Moi drodzy, więcej niż średnia krajowa wpłynęła.
843:  Tak, od jednej osoby.
845:  Mamy bohatera, moi drodzy, na czacie.
849:  Fernando Ardy jeszcze prosi w trybie sprostowania o jamniki dla dziewczyny, bo boli ząb.
854:  Moi drodzy, wiecie co robić.
856:  Teraz mamy w ogóle i tak potrzebę zajamniczenia.
858:  4000 to jest bardzo dużo pieniędzy.
860:  Absolutnie.
862:  Czy twierdza będzie do wyboru do grania?
863:  Jak inaczej?
865:  Jak inaczej?
869:  Do mżaru to będzie niezła sieczka.
870:  Czekam cierpliwie, Krzysztofie.
871:  Zabierz ze sobą przynajmniej trzy beczki.
873:  Nie zabieraj żadnych wybuchających beczek przez skojarzenia z pewnym krystalomantą.
884:  Wielkie nieba.
885:  O co chodzi Karla, moi drodzy?
888:  Aha.
888:  Więc, moi drodzy, to była tak zwana jakościowa konwersacja.
894:  Karla jest specjalistką w tej grze.
914:  Czy wśród gier będzie do wyboru gra nielogiczna?
918:  Bardzo bym cierpiał, gdyby taka wygrała, moi drodzy.
921:  Znaczy nie, to trochę nie ma sensu, bo wtedy byłoby bardzo nudno, nie?
924:  Bo ja autentycznie nie umiem grać w gry nielogiczne.
936:  No, powinieneś się cieszyć, Astarium.
938:  Jezus Maria, dlaczego dźwięczy mój telefon?
941:  Nie chcę tego.
941:  Nie chcę tego.
944:  Okropne rzeczy.
950:  Jakie to uczucie.
951:  Żałujesz, że zrezygnowałeś z tej mocy, w komnacie rytuału byłeś kimś innym.
957:  Co wybrać, moi drodzy, jak zawsze?
960:  Czemu swoją drogą ludzie do mnie dzwonią o takiej porze, jak wiedzą, że ja streamuję, to ja nie wiem?
967:  Filip właśnie zaczyna stream urodzinowy.
969:  Ej, to wpadniemy do Filipa jeszcze, przypomnijcie mi moi drodzy, żebyśmy wpadli do Filipa i życzyli mu wszystkiego jamniczego, tak będzie trzeba.
978:  Portal 2.
979:  W Portal 2 grałem i to była katastrofa absolutnie.
984:  Weszłam na chwilę, bo pomyślałem przez samolipinka, że uda mi się podpytać o jeden termin, a tyle pozytywnej informacji.
989:  Jaki termin?
990:  Rzucaj.
992:  Rzucaj.
993:  Myślicie, że 3?
996:  Nie masz racji.
996:  Cazador zostawił mój znak w więcej sposobach niż jeden.
1000:  Tak, dzwoni fotowoltaika zawsze, tak.
1002:  Chciałem być tak samo jak on.
1003:  Dojechałem tak blisko do stracenia... ...wszystkiego tam.
1030:  Portal Supergraja?
1031:  Tak.
1031:  Ale wolę część pierwszą.
1033:  Szczerze.
1034:  Ale widziałeś coś w mnie.
1035:  Ktoś inny, kto mógłbym być.
1051:  No nie do wiary.
1071:  Ostatnio voice actor Astoriona mówił, że po roli Astoriona przedszadek czasem robi jego śmiech.
1076:  Samolipinka pyta o termin codziennikarz.
1078:  To jest pojęcie Terry'ego Pratchetta.
1080:  Pratchett w ten sposób złośliwy nazwał dziennikarzy, którzy piszą dzienniki, ale ponieważ to jest alternatywny, allotopijny, inny świat, to znaczy świat dysku, no to tam dziennik nie nazywa się dziennik, tylko codziennik, ponieważ...
1094:  by chodzić codziennie.
1095:  Więc prawdopodobnie to była inwencja tłumacza Piotra Wucholewy lub jego redaktora, bo to też się zdarza bardzo często.
1102:  Względnie trzeba byłoby sprawdzić, jak to funkcjonuje w języku angielskim.
1106:  Jeśli mnie pamięć nie myli, o codziennikarzach jest sporo w piekle pocztowym, a na pewno w cyklu o Mojście von Lipfigu.
1113:  Właśnie, w Portala 2 Brick by Brick gra się w co-opie dobrze i Rysław z Filipem jak grali na kanale bez schematu, to miało to sens, natomiast jak ja próbowałem grać sam, to eee... Wy nie słyszeliście, Baldur został Grą Roku?
1127:  Ba, ba, ale oczywiście!
1129:  Złoty joystick, nawet oglądaliśmy na live'ie w Slice of Peace, jeśli mnie pamięć nie myli, a teraz czekamy na Grę Roku na Games Awards.
1139:  Tak, rytuał by cię zmienił.
1146:  I widzicie, i teraz nasz pasek relacji z Astarionem powinien pomknąć w prawo.
1156:  O, Globus przypomina, że wprawdzie Pratchetta jest o założeniu AZ-ty.
1160:  Tak.
1162:  Tak.
1171:  Widzieliście to?
1181:  Dziękuję, nie zapomnę ci tego.
1183:  Zobaczmy, jak wygląda Dziękuję, nie zapomnę ci tego.
1188:  A, dziękuję, nie zapomnę... A nie, to jest ciężko.
1192:  Stop, stop, stop.
1193:  To chyba przez i się sprawdzało, tak.
1195:  Mmm, aprobata.
1197:  Aprobata to jest dziękuję, nie zapomnę ci tego.
1200:  Rozumiem, czyli uratowaliśmy Astar... Co to się stało?
1203:  Uratowaliśmy Astariona.
1205:  To nie jest tak, że nasza relacja jest wyjątkowa, tak jak w środku posępnego serca.
1210:  Dlaczego gaśnie ekran, jak przełączam się?
1213:  Co jest?
1214:  To jest jakiś bug?
1221:  He?
1224:  Co tu się dzieje?
1226:  Może to jest kwestia tego, że są w różnych miejscach?
1229:  Diabli wiedzą, ale bardzo dziwne.
1234:  No, więc moi drodzy.
1236:  Prawda.
1237:  Założenie AZ-ty.
1240:  William The Ward jest przypadkowym wydawcą pierwszej gazety na dysku.
1244:  Teraz musi sobie radzić z tradycyjnymi problemami dziennikarskiego życia, ludźmi, którzy chcą, by zginął.
1247:  Wampirem na odwyku, żywiącym samobójców, fascynację fotografowaniem z lampą błyskową, innymi ludźmi, którzy też chcą, by zginął, choć w inny sposób oraz to najgorsze, człowiekiem, który błaga go, by publikował zdjęcia jego ziemniaków o zabawnych kształtach.
1259:  Poważne dziennikarstwo, moi drodzy.
1261:  Jak chcecie o co dziennikarzu poczytać, to wprawdzie.
1263:  Dzięki jeszcze raz za sprostowanie na czatach.
1266:  Jak postacie są daleko, to wczytuje się w ten sposób mapę, pisze Nightplash.
1270:  Serio?
1271:  Ale dziwne.
1272:  Nie powinno tak być, moi drodzy.
1274:  Absolutnie tak nie powinno być.
1276:  No tak, ewidentnie.
1278:  W początku myślałem, że coś jest z moją kartą graficzną i się przeraziłem.
1282:  Skąd ty wyciągnąłeś tę książkę?
1283:  Z regału.
1285:  Vagvaranus, dzięki za spotkanie od 13 miesięcy.
1287:  Talos Principle?
1288:  O nie, nie, nie.
1288:  Talos Principle to jest gra, w którą Gra Rysław w tej chwili bardzo dobrze mu to wychodzi.
1294:  Jeszcze ktoś chce z nami rozmawiać?
1295:  A, posępne serce.
1297:  O, to ważne.
1298:  To ważne, to ważne.
1299:  Lecimy.
1302:  Nie no, Bracze to jest wspaniałość.
1304:  Uuu, moi drodzy.
1305:  Z nami chce rozmawiać Mizora.
1311:  Oooo, tak.
1313:  To lepiej niż posępne serce.
1315:  Dlaczego posępne serce się oznaczało w takim razie?
1318:  Miałam w oczach na Ciebie.
1322:  Ciepłe jak bramka.
1323:  Ciepłe jak lakier.
1325:  I zimne jak rzeka.
1326:  Ale jest coś nie tak.
1329:  Czyż nie?
1332:  Jesteś gotowa na przyjemności wyższe niż ten dzień.
1336:  Coś bardziej satysfakcjonującego, niż mordowe, błyskawiczne, błyskawiczne i błyskawiczne.
1347:  Ekstasyzm agonii.
1350:  Błyskawiczna błyskawiczna, wypełniona błyskawiczną błyską.
1360:  Ona chce nam opowiedzieć historię, która będzie miała lepsze punkty kulminacyjne.
1375:  Wreszcie ktoś mówi do niedomaga Jaminxa tak, jak on na to zasługuje.
1383:  Wreszcie.
1385:  Najpierw niedźwiedź, potem bliźniaki, teraz skrzydlata, działka.
1388:  Jakie bliźniaki, Sputnik?
1390:  Gdzie były jakieś bliźniaki?
1393:  Jaki jest haczyk?
1396:  Uśmiechnij się.
1400:  Doskonale.
1402:  Fantastycznie, moi drodzy.
1403:  Jeszcze z Postempo porozmawiajmy.
1405:  Więc Astarion nie ułatwił ambicji jego mistrza samemu.
1408:  Przynajmniej to oznacza, że jest swoim osobistym człowiekiem.
1413:  Choć... Jestem trochę zaskoczona, że nie osiągnął tych sił.
1419:  To są te bliźniaki, co był ciemny ekran.
1421:  A to faktycznie byliśmy w jakimś domu uciech, moi drodzy, macie rację, z drołami, tak, tak, tak.
1429:  Chcę porozmawiać o wszystkim, co nam się przetarżyło.
1433:  Jak sobie radzę?
1436:  Boże, cały czas jest ten sam dialog, to jest takie smutne.
1439:  Relacja z posępną nie istnieje.
1442:  Dobrze, moi drodzy.
1443:  Zatem... Udajmy się na długi odpoczynek, to będzie bardzo długi odpoczynek.
1450:  Czy mógłbym... Czy mógłbym... Nie, nie mógłbym.
1456:  Dobrze, zjemy bardzo dużo sałaty przed schacką z Midorą.
1461:  To z pewnością jest bardzo dobry pomysł.
1463:  I tłuczone ziemniaki, absolutnie.
1466:  Czekajcie, może gdzieś jest jakaś cebula?
1468:  Na pewno jest cebula.
1471:  Klejk owocowy.
1473:  Zupa grzybowa.
1473:  O, zupa grzybowa.
1474:  To będzie... Zupa grzybowa, absolutnie.
1479:  Świński łeb może nie.
1482:  Albo tak zrobimy, o. Świński łeb.
1486:  I co jeszcze?
1487:  Łódeczki ziemniaczane.
1489:  Nie ma gdzieś grochówki czasem?
1492:  Babeczki ziemniaczane są.
1497:  Kurczę.
1499:  Albo jeszcze jedną kapustę możemy wtrząchnąć.
1501:  Idealnie.
1503:  Tak jest.
1504:  Jeszcze fasola, tak.
1512:  Wydaje mi się, że jesteś wyczerpany w miliardy sensacji na razie.
1524:  Płynący chęć i zimna straszność zniszczonej pusty.
1535:  Nie, to magia nikt zwykłego nie miałby już dość.
1542:  Pław się w potężnych doznaniach, które wypływają z kręgu.
1546:  Już tu nie do magii, a mi nikt nie myśli o tych łódeczkach ziemniaczanych, o tej kapuście.
1556:  Boże, po co ja tyle zjadłem?
1558:  O nie!
1561:  Nie wiesz, czego chcesz.
1562:  Czego chcesz.
1562:  Czujesz to?
1563:  Nie czujesz?
1564:  Primalny chęć.
1565:  Nieodpuszczalna nieprzyjemność.
1569:  Zobacz na ziemię.
1571:  To jest paradis.
1573:  Pozwól mi ci pokazać.
1584:  To już jest ten moment, kiedy przychodzi konstypacja straszliwa i Niedomagiamnik czuje ból w trzewiach i myśli, że ten ból w trzewiach znamionuje coś innego, ale nie, niestety nie.
1596:  Sprowadź na mnie rozkosze piekieł.
1601:  Biedny.
1605:  Nie do magii Amnix.
1607:  Obnażony.
1610:  Dzieją się niedobre rzeczy.
1629:  weź ostrożny łyk a touch of bitter nips at your tongue it is file it is luscious apples and apples honey and bone dust you ache for another taste don't worry pet
1648:  Nie zostanę, aż jesteś całkowicie satysfakcjonowany.
1653:  To, czarne i niebezpieczne.
1654:  Wynalazki.
1655:  Czarny pol.
1655:  Czarny pol i ziemię Thlegathos.
1658:  Stygia.
1658:  Zimna oceń.
1670:  Nie pij ze Styksu, bo wszystko zapomnisz.
1690:  Magma płynie wokół ciebie i w ciebie, a diabeł w ciebie się odpoczął.
1695:  Cień jest niezbędny, ale w jakiś sposób nie wystarczająco.
1700:  Czujesz jeszcze więcej.
1707:  Zrozumiałeś, jak się skończyłeś do tego momentu?
1712:  Żeby pomyśleć, jak wybrałeś słodkość za grubość.
1719:  Jeden ostatni wybór.
1723:  Będziesz stał się mocnym szefem.
1728:  Malbulgium.
1729:  Dysolacja.
1730:  Zapomniane ruiny Maladomini.
1732:  Kania i jego górki z jajem.
1746:  Maladomin brzmi najlepiej.
1748:  Albo Nessus.
1752:  Siedziba piekielnej władzy, tak.
1756:  Czyli jednak nie będzie tylko sextingu, moi drodzy.
1784:  i znają esencję wiosny.
1789:  Twoja strach wcieli Cię do niej.
1791:  Strach na dwóch płynach Avernus i Phlegothos.
1812:  A więc po to są skrzydła.
1816:  Dlaczego niuchaczowi nie wolno ruchać czy patrzeć?
1837:  Niuchacze się rozmnażają.
1839:  Nie, nie, nie.
1840:  Nie ma zakazu rozmnażania dla niuchaczy.
1843:  Chociaż z drugiej strony, gdyby to był na przykład bank, to by trzeba było wprowadzić taki zakaz.
1851:  The pleasure of torment.
1852:  The torment of pleasure.
1869:  No dobrze, ta scena była lepsza niż z druidem Halsinem.
1875:  Jednak niedźwiedź nie umywa się do diabła, moi drodzy.
1883:  Czy niedźwiedź dał nam potęgę?
1884:  Nie.
1885:  Czy niedźwiedź dał nam ogień?
1887:  Nie.
1887:  Czy niedźwiedź otulił nas skrzydłami?
1889:  Nie.
1891:  Nic więcej.
1893:  Co za dekadencja, co za zdeprawowanie.
1895:  Nigdy nie powinienem był się na to skończyć.
1898:  Żałuję każdej sekundy.
1911:  Musiałem.
1919:  Oczywiście mu mi na grze Niedomagiamniks zaliczył seks z niedźwiedziem.
1923:  Za kogo masz Niedomagiamniksa?
1927:  Otuliłby cię skrzydłami, gdyby to był sowodźwiedź, tak.
1930:  Przecież jest Halsin w swoim hełmie!
1949:  Niby Bóg Janus patrzący w dwie strony.
1952:  O nie!
1959:  Wspaniałość.
1961:  O wilku mowa, tak.
1962:  O niedźwiedziu mowa.
1965:  Haha, jeszcze Astarion.
1969:  Co tu się dzieje?
1970:  Will nie pochwala postępowania, nie.
1976:  Dlaczego Kalsin zniknął i jest tylko posąg nagiego Astariona?
1984:  Niczego, niczego nie żałuję.
1990:  Nie no... O!
1992:  Myślałem tylko, że szkoda, że Ciebie tam nie było.
1994:  Moglibyśmy ją nauczyć tego i owego.
1996:  Hmm... Z pewnością interesująca propozycja.
2001:  Ale cieszę się, że pokazałeś się komfortowej w eksploracji bez mnie.
2005:  Podzielanie jest ważne.
2007:  Ale coś powinno być tylko dla Ciebie.
2013:  Halsin się objawił jak duch Mufassy Singie.
2021:  Biedny Halsin, ale Halsin jest tak pozytywnym człowie... Jak to głód krwi?
2029:  Dlaczego mam głód krwi?
2030:  Gdzie są inne moje buffy?
2032:  Niedomagiam, nikt miał więcej buffów niż tylko widzenie niewidzialnego.
2036:  Co się dzieje?
2038:  Co się dzieje, moi drodzy?
2040:  Eeeem... Wrota Baldu... Nie wiem, czy to jest dobre... Dobrze.
2050:  Dom żalu, moi drodzy.
2054:  Eee...
2060:  Czy to jest to?
2063:  Max Waterdeep.
2065:  Ojej, jeszcze spotkanie z Mystro, dużo rzeczy.
2067:  Wielki Książę Ravengard i Odlewnia Stalowej Straży, to zostawimy sobie na koniec.
2072:  Wydaje mi się, że to jest tutaj.
2078:  W lewo teraz?
2081:  No to w lewo to będzie tutaj, czyli w dobrym, czyli w dobrym miejscu myślałem, okej?
2085:  Dobrze, dobrze, dobrze, na lewo od mostu, to to będzie tędy.
2090:  W tę stronę.
2092:  Chyba, że mówicie mapą, to wtedy na prawo od mostu.
2096:  Ciężka sprawa.
2097:  Na zachód!
2098:  O!
2098:  To jest do... Na zachód?!
2100:  Ja tu mam nic nieodkryte!
2102:  A skąd ja będę wiedział, co tam jest?
2104:  Może tam będą niebezpieczne rzeczy?
2109:  No to tak, tutaj jest w ogóle nic niepodkrywane, moi drodzy.
2112:  Czyli miasto jest większe niż myślałem.
2114:  Jak tu jest ładnie.
2116:  Kim jest ten człowiek?
2117:  Znowu będzie tak jak zawsze, to znaczy idziemy do jakiegoś questu.
2122:  Dobrego dnia panu, panie.
2125:  Przepraszam, ale pani Janeth nie obecnie przywala przyjaciół.
2133:  Lady Yamnit.
2134:  I miałem czytać, żeby zmienić opcję drogową z demonicą?
2136:  Nie.
2136:  To jest Lady Yamnit, musimy do niej pójść, absolutnie.
2162:  Muszę wejść do środka, mam sprawę do Oscara.
2165:  Niedysponowana.
2166:  Brzmi to bardziej, jakby ktoś ją mordował.
2169:  Przecież to jest Mark Zuckerberg!
2172:  Czy Lady Janeth... Jamnit, przepraszam, odsyła całą służbę tak nagle?
2190:  Mogę wejść?
2191:  Ciekawy sposób spędzania urlopu, stoisz pod miejscem pracy Wygląda zbyt ludzko jak na Marka Zuckerberga, okej Ale czapkę ma super, ta kokardka na... Ojej, wspaniałość
2213:  To jest cylinder w zasadzie, chociaż czekajcie, nie.
2226:  Szapoklek bardziej, ale super.
2229:  No więc mamy quest za questem, moi mili.
2231:  Ja wiedziałem, że tak będzie, ale spokojnie idziemy, idziemy cały czas.
2237:  Uwolnij malarza.
2238:  Czasami się zdarza uwolnić malarza.
2242:  Czy jesteśmy w stanie tędy przejść?
2244:  Oczywiście, że nie.
2245:  Oczywiście, że nie.
2246:  Czyli trzeba się cofnąć nieprawdopodobnie daleko.
2253:  Co, co, co, co, co?
2255:  Co?
2257:  Ten dźwięk zawsze mnie denerwował.
2259:  Tu jest jakiś most, ale ten most jest zwodzony, moi drodzy.
2263:  A ściśle mówiąc, ten most ma wzwód, w związku z powyższym nie możemy się tutaj dostać.
2269:  Quest na później piszecie, bo jest wkurwiający.
2271:  Dobrze, przyjęte.
2272:  Ojojojo, jak tam pięknie!
2276:  Czy to jest dom żalu?
2278:  Powiedzcie mi, że to jest dom żalu.
2282:  Łoj oj oj.
2284:  Tari dzięki za wsparcie od miesiąca, podpalony jamnik jak najbardziej.
2289:  Ognisty jamnik.
2293:  Brudne drewno.
2294:  Jeśli byś słyszał, mogłabym wyjaśnić.
2301:  Udało ci się wyjaśnić, Volothamp Kadar.
2308:  Klover, Shadow.
2309:  ...z tych dobrych, miłych, miłych, miłych obywateli z twoimi kłamstwami, twoimi delusjami, twoimi konspiracjami.
2321:  Mimo, że schowujesz się za maską historii, którą widzieliśmy poza wioską, widzimy to, co naprawdę jesteś.
2330:  Wierzący.
2331:  Tutaj, tutaj!
2340:  To nie jest brawo, ale co tam.
2353:  To jest łololo.
2354:  To będzie kapłan.
2357:  Dom żalu jest nad dołem Lady Yamniach, okej.
2375:  Trzów!
2375:  Jestem już uspokojony.
2378:  To jest misja na czas?
