🔴 To nie są te gobliny, których szukacie | BALDUR'S GATE 3 Livestream #3
🔗 https://www.youtube.com/watch?v=fs_Dz7hkZJI

8:  Muzyka Muzyka
958:  Pigułki Gadgeta, nie, nie chcę tego, bo oczywiście nie zapominajmy, że żeby być zwycięzcą trzeba piguły i oczywiście proszek Hewell, Human Fuel, a bardzo ważna rzecz, piguły i proszki sprawiają, że jesteście lepsi, absolutnie nie, praca nad sobą, tak jest, Coach Nike.
978:  Mike.
981:  Coach Nike by chodził w Nike'ach, moi drodzy.
984:  Więc musimy pokonać gobliny na razie tylko i uratować goblinkę.
988:  Czy jest tutaj coś w okolicy innego?
990:  Czy też nie?
992:  Nie, moi drodzy.
992:  Po prostu musimy iść w tym kierunku, z grubsza.
1000:  Kleryk burzy jest super pod obrażenia, ale nie zaczynamy nim.
1003:  Ja zaczynamy jakimś innym klerykiem, moi drodzy.
1005:  Uuuu.
1007:  Słuchaj mojej głosu.
1021:  Obejmuj moją urządzenie.
1022:  Głos jest niezbędny.
1024:  Zrozumiesz ogromną autorytet, który użyłeś na innych.
1029:  Tylko ostatecznie silniejszy.
1032:  I odwrócił się przeciwko ci.
1036:  Twoje widzenie jest błyskawiczne, zostawiając cię w ciemnej, bezpośredniej szatni.
1041:  Nic w każdej kierunku.
1043:  Tam jest pomyłka, powinno być wykorzystać swoją potencję, pisze Lucifer.
1046:  Tak.
1051:  Dlatego teraz jesteśmy w domenie Slaanesha, moi drodzy.
1085:  W pojedynku na Echo wygrywa niedomagiamniks!
1092:  Nie jęcz.
1093:  Jesteś kleryczką.
1107:  Czyli kostka Rubika nam się przydała Gra jest maksymalnie głośna, moi drodzy
1146:  Mina, nie domagaj Amnixa, jest niezmiennie przepiękna.
1150:  Najpierw przydałoby się kilka słów wyjaśnienia, czym jest ten przedmiot, który masz ze sobą.
1154:  Ta wizja, ten głos, co to było?
1158:  Wygląda na to, że ten bibelot jest ważny, pilnuj go!
1161:  Dobrze, dałem już ciszej siebie troszeczkę.
1169:  Zaczekaj, powiedz mi przynajmniej czym to jest!
1172:  O!
1173:  My też chcemy tam iść.
1176:  Co takiego jest we Wrotach Baldura?
1177:  Wrota Baldura!
1186:  Wydaje mi się, że jeśli będziemy dalej razem, to może i tak powiem ci.
1192:  Serwuję szału.
1194:  Moja domu jest tajemniczą kloistą w Brzegu Baldera.
1197:  Kupiły nas grupa, żeby odzyskać artefakt.
1200:  Teraz jestem jedyną z nich.
1202:  Nie mogę się wytrzymać.
1205:  Nie mogę ci więcej powiedzieć.
1209:  Czemu ona ma na sobie zwłaszcza ktoński hełm?
1213:  Weźmy ją fryzurę.
1240:  Hmm... Nie pisałem się na sojusz z Wyznawczynią Szara, wtedy idziemy na konflikt z nią.
1248:  Twoja wiara to nie moja sprawa.
1251:  W gruncie rzeczy tak, zwykle właśnie to mówię.
1256:  Twoja wiara to nie moja sprawa, zwykle właśnie tak mówię, a potem jest...
1266:  Zaproszenie na mszę z okazji rozpoczęcia roku akademickiego.
1270:  A, czyli twoja wiara to nagle jest moja sprawa.
1273:  Okej.
1279:  Skoro prawda wyszła już na ja, możesz mi powiedzieć coś więcej?
1281:  Czy będziemy ją ciągnąć za język?
1283:  To jest pytanie.
1284:  O co chodzi ze Starionem, wszędzie go ostatnio widzę w necie.
1287:  Lazaretus, no nie wiem, może to jest najbardziej seksowny wampir, jaki się przydarzył od czasu, kiedy Charles Dance grał w Underworldzie Buncie Lycanów, bo Charles Dance jest najseksowniejszym wampirem i nie przyjmuje innych kontrpropozycji.
1302:  Dobra!
1302:  Zrobimy to.
1308:  Krzysztof, zabij ją i dostarcz artefakt.
1310:  Jest klerykiem.
1311:  Jak znajdziemy lepszego kleryka Lamion, to wtedy to zrobimy.
1315:  Haha.
1316:  A Starion ma oczywiście, że cudowną minę.
1318:  Gdzie jest reszta?
1319:  Nie chcemy nią sterować.
1321:  Moi drodzy, pułapki rzeczy.
1323:  F5.
1324:  Wiecie, co robimy, jak widzimy pułapki?
1326:  What do we say to the gulf of traps?
1331:  Not today.
1333:  Jaki Pattison?
1334:  Jaki Pattison?
1335:  Jaki zmierzch?
1337:  Nawet w Lighthouse, który jest ostatecznie dobrym filmem, mimo że jest czarno-biały.
1344:  Więc nawet w Lighthouse Pattison nie zyskał mojego uznania jako dobry aktor.
1351:  Pamiętaj, żeby pozamykać wszystkie sprawy, zanim wyruszysz dalej?
1355:  Eee?
1358:  Co to jest za absurd?
1360:  To jak ja mam się dostać do...
1363:  Jak ja mam questy robić?
1365:  Zmartwił się Krzysztof.
1367:  Czyli musimy iść na Górską Przełęcz i to jest zupełnie gdzie indziej, tak?
1372:  Aha.
1375:  Czyli szkoła Gitianki w pierwszej kolejności.
1377:  Byliśmy tam ostatnio i się odbiliśmy stamtąd.
1380:  No jakiś dramat absolutny.
1383:  Tutaj jest... Czy tu, tu nie?
1385:  A jak przejść tu?
1387:  Do tego ciemnego obszaru, to mnie interesuje.
1391:  Może tędy?
1394:  Może tędy.
1398:  Dobrze, nie chcę usunąć tego znacznika.
1400:  Idziemy do znacznika może tędy, moi drodzy.
1403:  Zrób zadania towarzyszu, które masz.
1405:  Ja chciałem generalnie robić, moi drodzy, fabułkę.
1409:  Aha.
1411:  Może tędy jest tędy.
1415:  Nie rozumiem, nie mam, nie mam pojęcia co tu się dzieje.
1418:  Może tędy jest tędy?
1420:  Tak!
1421:  Może tędy jest tędy!
1425:  Lina?
1429:  Oj, oj, oj.
1430:  Co ja z liną mam zrobić?
1433:  Rzuć.
1437:  Wiedzcie mi... Wow.
1478:  No przybywać!
1479:  Za mną!
1480:  Za mną!
1481:  Z odwagą!
1485:  Jesteście tchórzami!
1487:  Tchórze!
1489:  Tchórze!
1491:  Za niedomagiemiamniksem!
1494:  Gdzie jest skok?
1495:  Tu jest skok.
1498:  Astarion.
1499:  Skaczesz.
1501:  Mogę się jeszcze przyzwyczaić co gdzie jest.
1503:  Skaczesz.
1503:  Posępne serce.
1505:  Skaczesz.
1510:  Moi drodzy, wszyscy jesteśmy teraz osłabieni niesamowicie.
1513:  Ale idziemy chyba w dobrym kierunku.
1514:  Tak!
1517:  Drabina!
1520:  Japońskie RPGi?
1523:  Mam wrażenie, że pytanie Gorbex w odniesieniu do Final Fantasy XVI nie będzie grane, przynajmniej.
1529:  Czy to jest aż taki problem, żeby na jeden quest dodać Lezeal do drużyny, żeby się wstawiał Githyanki?
1534:  Tak.
1534:  Nie będziemy korzystali z usług Lezeal, jest okropna.
1538:  Kim jesteś, Zakapiorze?
1545:  Okej.
1548:  Nie podoba mi się to miejsce.
1551:  Ale tak.
1553:  To jest miejsce, do którego mieliśmy się udać.
1555:  Wszystko się zgadza.
1556:  Tak!
1558:  Zgubiłeś kogoś?
1559:  Wszyscy są.
1563:  Okej.
1565:  Zgniatacz.
1570:  Jakim jest zgniatacz?
1572:  Przeszła naokoło?
1573:  Znowu ten znak.
1596:  Krzysztof, ty zabijesz ich tym skakaniem.
1598:  Jest to możliwe, moi drodzy.
1601:  Nie wiedziałem, że tam była droga naokoło.
1602:  Pozdrowienia dla Elbląga, Wojciechu Korpowski.
1605:  Zdrowia to ja mam do gier.
1608:  Live'y to swoje.
1609:  Ile ja już wam obiecuję ten live o sztucznej inteligencji?
1612:  O Boże.
1614:  Ale teraz się okazuje, że trzeba przystopować entuzjazm ze sztuczną inteligencją, ponieważ czat GPT-4 i czat GPT-3,5, informacja z ostatnich chwil, nagle ma 4% czy 5% poziom skuteczności i trafności, przy 95% z tego czasu, kiedy ja wam o tym ostatnio mówiłem.
1632:  Chociaż okazało się, że ludzie zaczęli eksperymentować z bądem językowym, no i ponieważ ludzie są zawsze słabym ogniwem wszystkich programów, to zaczął się psuć...
1644:  Dobrze.
1645:  Nie wydaje mi się.
1646:  Jesteście zaledwie pyłem, po którym depczę.
1649:  O Boże, to brzmi zbyt dobrze.
1651:  F5.
1651:  Eee... To nie jest mój King.
1677:  Jaki typ A może ty Ucałujesz moją stopę Tak Dodaj premie Wszystkie premie Całuj Smokaj Na kolanach
1703:  Dobrze!
1709:  A gdzie buziak?
1711:  Mokrutki buziak, proszę bardzo!
1715:  Lepiej ucałuj stopę.
1717:  Teraz!
1722:  Smokaj!
1728:  Krytyczny sukces!
1729:  Tak!
1744:  Dobrze!
1757:  Dostaliśmy buffa!
1762:  Kamienna urna.
1763:  Nie można dodać do ekwipunku.
1765:  Jaka szkoda.
1766:  Ta gra jest genialna.
1768:  Czemu Niedomagi Amnix ma nagie stopy?
1770:  Przygotowywał się do tego, moi drodzy.
1773:  Przygotowywał się.
1774:  Niedomagi Amnix jest Chrystusem.
1777:  Narodów.
1785:  O nie.
1787:  Chcą spalić na stosie jaskra.
1791:  To za to, że zagrał w serialu Loren Hissrich, którą będziemy wiekuiście nazwać Fistech.
1808:  Ta piosenka brzmiała inaczej.
1816:  Taki rodzaj gobletów zmienił się w kawałek filfenii.
1820:  Więc wyłóżcie te stare goblety i zaskoczcie je z duchem.
1827:  Zrób, Raxlan, prawdziwą duchowość, która zaprowadziła was do kolonii.
1836:  To nie tak bardziej ta pieśń brzmiała.
1839:  To nie jest tak, jak wam się wydaje.
1843:  Loren Fistek wstydu się nie naje.
1845:  To tak brzmiało.
1847:  Jestem pewien.
1850:  Strojdobna.
1851:  Uzwolił.
1853:  Nie znam takiego języka.
1854:  Come on, you turnip!
1855:  Heh, quite so.
1855:  Now, if you'll excuse me...
1863:  Draugrslyn, Draugrslyn... Draugrslyn... Tumptuous Draugrslyn...
1892:  Tak, bardzo dobrze.
1894:  Właśnie tam należy trzymać wszystkich bardów, a już zwłaszcza adeptów sztuki zwanej Poezja Śpiewana.
1905:  Zawsze mi umykało to, jakim cudem poezja śpiewana istnieje.
1909:  Znaczy, polegało to mniej więcej na tym, że ktoś mówił bez jakiegokolwiek zaśpiewu i intonacji do mikrofonu, ale w tle brzdąkała gitara.
1923:  I w tym pokoju sadził sowy.
1928:  Na przykład.
1929:  To jest akurat autentyczny cytat i bodajże z gry Huty, o Jezus Maria.
1934:  No nie da się, nie da.
1936:  Gdzie jest klatka z Bardem?
1938:  Zgubiłem Barda, moi drodzy.
1940:  Jak można zgubić Barda?
1946:  Strażnik Gurgon.
1948:  Poproszę o jamniki badania krwi sosu, a ja piszę elf.
1952:  Jamniki dla elfa, moi drodzy.
1954:  Mam nadzieję, że będzie w porządku.
1956:  Koniecznie skonsultować należy badania krwi z jakimś mądrym medykiem.
1961:  Gdzie jest Bard?
1965:  Gdzie jest Bard?
1972:  Jedyny sens poezji by była śpiewana?
1973:  Tej właściwej.
1976:  Typu, nie wiem, pieśń o Rolandzie.
1977:  Fajnie byłoby, żeby była pieśnią, prawda?
1979:  A nie, żeby była czytana.
1981:  No nie wiem, gdzie jest Bard.
1982:  Zgubiłem go autentycznie.
1986:  Odszukaj druida.
1988:  Uratuj Vola.
1990:  Pokaż na mapie.
1993:  A!
1994:  Jest poza zasięgiem mego wzroku.
2005:  Jeszcze spróbujemy z tą goblinicą pogadać, jak mówicie.
2008:  To chyba ona, prawda?
2010:  Nie, to jest handlarz grat.
2014:  Handlarz!
2016:  Handlarz!
2019:  Moi drodzy, wreszcie możemy sprzedać rzeczy.
2025:  Okej, to sprzedajemy.
2028:  Z kontrolem.
2030:  A, tutaj kontrol nie działa z jakiegoś względu.
2032:  Zasmucające.
2034:  Dobra, ale sprzedajemy wszystkie rupiecie, moi mini.
2039:  O tak, o tak, o tak.
2041:  Pozbądźmy się tego wszystkiego.
2044:  Nie przyda się.
2046:  Eee, sztylet i... Aha, tutaj z shiftem się też nie da, czy da się?
2052:  Da się, dobrze.
2053:  Eee, z shiftem książeczka, dobrze.
2058:  Z shiftem domowa modlitwa, dobrze.
2063:  164 za to chcę.
2066:  Niech będzie.
2067:  Double click przenosi przedmioty do sprzedaży?
2069:  Zaiste.
2071:  Moi drodzy, chcemy za to wszystkie mikstury leczenia.
2074:  Nice.
2077:  Mmm... Miecz dwuręczny.
2079:  Mmm... Buty pomocy i wygody.
2082:  Gdy użytkownik uleczy istotę, zyskuje dodatkowe 3 punkty wytrzymałości... 230 za coś takiego?
2090:  Masz jeszcze obraz.
2095:  Miecz sprawiedliwości.
2097:  No przecież to jest skandal.
2099:  Aha.
2101:  Nie, nie chcę zmienić postaci.
2103:  Dobrze, to na razie weź mi od niego złoto.
2107:  Na razie weźmy od niego niecałe złoto, tylko, ojej, to będzie bardzo trudne do policzenia, więc zrobię 100.
2116:  174, dobrze.
2117:  Ojej, jeszcze zapasy obo...
2119:  Ile?!
2120:  276?!
2120:  Nie mogę się doczekać następnego live'a, stwierdzą Piszczo Agnieszka Saranem.
2126:  Będzie trzeba wrócić, faktycznie.
2128:  Dzięki za wsparcie 12 miesięcy, ale jutro mamy cyberpunka, moi drodzy.
2132:  Dobrze, to jeszcze 20 sztuk złota.
2134:  Dobrze liczę, prawda?
2136:  Ja nie umiem liczyć, moi drodzy.
2137:  Pamiętajcie o tym.
2139:  Nikt mnie nie nauczył nigdy liczenia.
2140:  Ale Krzysztof, jak to możliwe?
2142:  Przecież edukacja jest ogólnokształcąca.
2147:  Pięknie.
2149:  126 sztuk złota.
2150:  Teraz tak, najwięcej sztuk złota ma nie domagiamnik, z któżby inny.
2156:  Świresowe sztylpy.
2159:  Skóżnia.
2161:  Hmm, akrobatyka plus jeden, to nam nie pomoże.
2165:  Amulet udręki żywiołów?
2168:  Nie.
2168:  Rękawice łucznista też by się przydały.
2170:  To wszystko są bardzo dobre rzeczy, moi drodzy, ale długi łuk plus jeden przydałby się na pewno.
2179:  Potrzebujemy długiego łuku plus jeden.
2182:  I... Łaska błogosławieństwa, gdy uleczysz istotę, otrzymujesz premię do testów i rzutów obronnych.
2189:  Nie, nie, nie o tym myślałem.
2190:  Nie o tym myślałem.
2191:  Buty pomocy i wygody, to chcieliśmy.
2193:  311.
2193:  Wstać nas.
2196:  Wstać nas, moi drodzy. 311.
2205:  312.
2206:  Będę dzi... Powiedziałem... Co się dzieje?
2210:  312.
2210:  Powiedziałem, jestem hojny dzisiaj.
2218:  Waga sama wylicza złoto.
2219:  A to!
2220:  Ja myślałem, że to nie jest, że to jest ten sam przycisk wszystko.
2224:  Twierdza Definitive w listopadzie wychodzi już niedługo.
2227:  Hmm.
2230:  Krzysztofa stać na wszystko.
2232:  Haha.
2232:  Haha.
2233:  Haha.
2234:  Bardzo zabawne.
2235:  Dobrze.
2236:  Chce te rękawice.
2239:  A to były buty.
2240:  Jeszcze lepiej.
2241:  A łuk dostaje Astarion.
2243:  Znakomicie.
2245:  Ma świetny kolczasty łuk.
2248:  Bardzo dobrze.
2250:  Bardzo dobrze, moi drodzy.
2253:  Aktor Dixity z wieśka zagrał również Serhalda Westerlinga w Rodzie Smoka.
2259:  Dowódcy straży, który odszedł, gdy zieloni knuli przewrót.
2261:  Nie pamiętałem w ogóle tego w edex.
2265:  Latarnia z czaszek.
2267:  Czy mamy rozmawiać ze strażnikiem?
2268:  Jak myślicie?
2272:  Nie ma torfuna!
2276:  Kołupia istoto!
2280:  Muszę przejść, nie będę tańczyć, ja chcę przez drzwi, drzwi drewno, drewno nie przeniknie, tępy mięśniaku przepuszczaj.
2297:  Co się dzieje?
2300:  Ominąłeś cały obszar na mapie w dół od opuszczonej wioski.
2303:  A czy ja wyglądam jak ktoś, kto robi eksploracje?
2305:  Na razie ja wyglądam jak ktoś, kto chce, moi drodzy, zrobić trochę questów.
2310:  I nie mogę.
2312:  Z jakiegoś względu.
2315:  Ale wiecie, co zrobi... Proszę, przejdźmy naokoło.
2319:  Tak, tak zrobię.
2320:  Czy da się przejść naokoło?
2323:  Okej, tu się... Może?
2327:  Może?
2330:  Czy dużo gra-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-e-
2358:  Tędy!
2360:  Już nie rzucę lino, moi drodzy.
2366:  Można wejść przez drzwi ominęć strażnika, teraz mi o tym mówicie.
2371:  I tak będę chytry.
2373:  Jak już zacząłem być chytry, moi drodzy, to będę chytry konsekwentnie.
2380:  Czy widziałem zwiastun gry Lord of Return to Moria?
2383:  Od czasu, kiedy zobaczyłem zwiastun gry Gollum,
2387:  To nie chcę nic zobaczyć z tego uniwersum.
2390:  Zwłaszcza, że jest jeszcze Rings of Power.
2393:  Aha.
2395:  Ooo, czyli nasza podróż tutaj nie była w stu procentach bezsensowna.
2401:  Jak to nie można wykonać akcji?
2403:  A, bo to nie domagiam niks małopatę.
2408:  Proszę.
2409:  Świński łeb, zapasy obozowe.
2411:  W życiu tego nie będę jadł.
2413:  Co to jest?
2413:  Miecz długi.
2414:  Mmm, długi miecz dla Harla.
2417:  Dobra.
2419:  Nie do... nie... nie do... Wracaj, wracaj, wracaj!
2426:  Co się dzieje?
2428:  Co się dzieje?
2430:  Czy i tak musimy przejść, moi drodzy, przez te drzwi?
2432:  Nie ma wyjścia.
2433:  Czy nawet DLC do Warhammera III widziałem?
2435:  A wyszło już, Radku?
2438:  Ojojoj, niedobrze.
2439:  My się, moi drodzy, nigdy nie odgrzebiemy z naszych zaległości.
2443:  Witaj, Wiktoria i wszystkich, którzy przybywają, również serdecznie witam.
2447:  Moi drodzy, przechodzimy przez drzwi.
2448:  How cool is that?
2449:  Chciałem zaskoczyć, ale moje postaci przestały na mnie reagować, moi mili.
2455:  Nie wiem dlaczego.
2462:  No dobrze.
2473:  Przypomina się The Boys Ale muzyka Marta pyta, czy znam grę Drift Lang The Magic Revival RTS trochę jak Majesty, w którym jesteś potężnym magiem zarządzającym królestwem Nie znam, a brzmi fajnie
2496:  Co to za koknej gobleński?
2497:  No właśnie.
2500:  Zastraszanie, oszustwo, mało audiencji u szefostwa.
2504:  Proszę bardzo, dodaj premię, jesteśmy genialni.
2526:  Dokładnie.
2528:  No dobrze.
2529:  Nie jesteś pierwszym wyjątkowym typem, tak mi się wydaje.
2535:  Musisz być trochę bardziej specyficzny, kolego.
2538:  Absolut ma tu kilka ulubionych.
2540:  Byłeś tu, żeby zobaczyć Priestess'a, Boss'a Wraggslinga czy Drowa.
2549:  Czy to robisz teraz?
2550:  Może czuć się inaczej, gdy zbierze ci bramkę.
2553:  Przeszła przez główne drzwi.
2554:  Pośpiewała tylko odmuchu bramki.
2585:  Przypomina mi tę muzykę goblinią z Divinity, ale nie Original Sin, tylko Divinity Ego Draconis, moim zdaniem jednej z najlepszych gier Larianów.
2594:  Rozumiem, że nie jest to miejsce, które chętnie byś odwiedziała.
2597:  Odwiedzała rzeku nie do magii Amnix.
2606:  Czy widziany był z jasną problemu trzech ciał?
2608:  Tak.
