🔴 Niedomag Iamnix i Zagadkan Nielogiczny | BALDUR'S GATE 3 Livestream #23
🔗 https://www.youtube.com/watch?v=TPmGRe9A0Hk

0:  Muzyka Muzyka
831:  Wymaz Miksu bardzo cieszę się ogromnie, ale to nie jest zasługa moja, to jest zasługa naszej chwackiej drużyny.
836:  Popatrzcie tylko na niedomaga Jamniksa.
840:  Proszę bardzo, tak wygląda mak dumny z tego, że udało mu się rozwiązać wszystkie problemy Podgrodzia.
847:  Musimy teraz porozmawiać z Wielkim Księdzem Rejwengardem, to jest ten, którego uratowaliśmy.
854:  I tyle!
855:  W zasadzie możemy jeszcze uwolnić Orfeusza i w zasadzie koniec.
859:  Ukończyliśmy zdanie związane z wyłączeniem Stalowej Straży, więc będzie się można, moi drodzy, powoli już ekwipować do finału.
869:  Wszyscy są potężni, moi drodzy.
870:  Wszyscy w naszej drużynie są wszechpotężni.
873:  Swoją drogą, ciekawa rzecz wyszła na live z Dark Souls.
877:  Mianowicie, że jak jestem z tej strony, to znaczy z waszej lewej,
883:  to jest kamera dobrze, natomiast jeżeli jest ona ustawiona z prawej waszej strony, to wtedy musi być odbicie lustrzane, żeby Krzysztof patrzył na grę.
890:  Tak mi uświadomiono.
891:  Ciekawa sprawa.
893:  Mógłże pochwalić część moich sąsiadów, pisze Łukasz G. Mieli zimne ognie, takie ciche mi otacze kulek z zaklęcia Spottera i wulkany iskier.
899:  Można, można, nie trzeba cholernych fajerwerków.
902:  Kama Grinberg, dzięki za trybut, co najważniejsze, że najważniejsze straciliśmy bezporwotnie Gaila.
906:  Z tego też się bardzo cieszę.
907:  Straciliśmy chodzącą bombę.
910:  I tykającą bombę, nie chcemy tego.
912:  Czy byśmy u smoka?
913:  Mam wrażenie, że ten smok to jest spoiler, moi drodzy.
916:  Co z wiedźmą?
916:  Nie wiem.
917:  Nie ma w dzienniku zadań, to znaczy, że nie istnieje.
921:  Od kilku dni mam Baldur's Gate 3, jestem na etapie podmroku, piszę Magic Sea.
925:  3-3-2, trochę się pogubiłem, więc chciałem zobaczyć, jak ty to zrobiłeś.
927:  Niestety zabrałem się za to z zupełnie innej strony.
929:  Ja myślę, że nie jest nic złego w tym, że robimy rzeczy od tak zwanej dupy strony w tej grze, bo chyba o to chodzi właśnie.
936:  Dlatego też części questów w ogóle nie mam.
937:  Na przykład dlatego, że zabiłem Lezil.
939:  Wracają kanonada.
941:  W Krakowie nie było aż tak źle.
943:  Ja nie słyszałem, bo akurat byłem na Kazimierzu, więc na Kazimierzu w ogóle cisza i spokój.
948:  Natomiast na rynku głównym zawsze tak jest, moi drodzy, że jest kanonada.
952:  To nie da rady.
953:  Ale jeżeli chodzi o moje sąsiedztwo, to było raczej spokojnie.
958:  A co będzie w sobotę, jeśli w ogóle?
959:  W soboty nie ma streamów w tym roku akademickim, moi drodzy.
962:  Są w piątki.
965:  Przerwa, przerwa, trzeba wrócić do szkoły.
967:  Ciko, Leb Official, nie mówi się takich rzeczy w święto.
970:  Święto się odpoczywa.
971:  Teleportujemy się do obozu, zanim Leb Official więcej powie nam o jakichś szkołach i uczelniach.
976:  Straszne.
977:  O co chodzi z jamnikami?
979:  Są wspaniałe i otaczają nas wszędzie.
981:  Trzeba czcić jamniki, głównie z tego względu, że to są najmniej obecne w kulturze zwierzęta.
986:  Wszędzie są na przykład owczarki niemieckie, a nie ma jamników.
988:  Skandal.
990:  W całym internecie jest mnóstwo kotów, a nie mają ników.
992:  Skandal.
993:  Nie jest niczym złym robienie od innej strony.
995:  Liczba opcji jest problematyczna, jeżeli szuka się pomocy w internecie.
998:  Nie szukaj pomocy w internecie.
999:  Moim zdaniem psujesz sobie przyjemność z gry.
1001:  Raczej odkrywaj na własną rękę i zobacz, dokąd zaprowadzi cię ta przygoda.
1006:  Gdzie jest książę Ravengard?
1007:  O proszę, tu jest książę Ravengard.
1009:  Książę Ravengard jest praktycznie uzdrowiony.
1014:  Gale zrobił wczoraj zakończenie trzeciego aktu i gry.
1016:  Chwała Gale'owi, pisze Nevras.
1018:  Czyli się da jednak.
1020:  Nowy dodatek do Heroes 3, gra wiecznie żywa.
1022:  I nie tylko wiecznie żywa, ale jeszcze wspaniała.
1026:  Jaki skandal, im więcej kotów, tym lepiej.
1028:  Nie musimy mieć więcej kotów, jest dostateczna liczba kotów w internecie.
1034:  Anime z snafu majamnika, pisze mi Okun.
1036:  Jak się rozwija ten straszliwy akronim?
1041:  Krzysztof, nie przypominaj o swoich zbrodniach na Lezili Gale'u.
1044:  Moi drodzy, to nie były zbrodnie.
1046:  To było ostateczne rozwiązanie ich kwestii.
1049:  Proszę bardzo, jaka posępna jest piękna.
1051:  Dobrze, książę Ravengard.
1063:  Okej.
1066:  W ten sposób nam dziękuję, tak?
1070:  by zostać ucieczony od Gortasza, tylko by zostać zatrzymywany w twojej.
1075:  To nie jest to, co myślisz.
1077:  Nigdy nie było.
1078:  Zwróciłeś się na mnie.
1079:  Na twoją miłość.
1081:  Żeby poszukać The She-Devil i jej siły.
1084:  Ona nawet teraz pachnie tym miejscem.
1087:  To dokładnie to, co myślę.
1093:  Okej.
1094:  Twój syn poświęcił własną duszę, żeby uratować twoją.
1097:  Nie miał wyboru.
1098:  Will poświęcił życie, by bronić Wybrzeża.
1101:  Używał swojej mocy rozsądnie.
1102:  Dochodzę to powoli do wniosku, że należało cię utopić.
1105:  Tak właśnie.
1110:  Tak właśnie.
1111:  Co?
1118:  Nie, proszę.
1160:  Grand duś, raczej.
1166:  Proszę bardzo.
1168:  Dlatego potrzebujemy telepatii.
1171:  Moja córka... Przedmiot staje się obecny, a myśli Will zostały wstąpione.
1178:  Raven Guard widzi Will współpracując z Mazurą, aby zniszczyć kultusów Tiamatów, zanim... Gra została podgłośniona, moi drodzy.
1187:  Mam nadzieję, że teraz jest dobrze.
1188:  ...przedmiot Nautiloid, niebezpieczny drogę do Moonrise, astralny pryzm i Imperator wewnątrz.
1197:  Will...
1200:  Everything I did, I did for Baldur's Gate.
1203:  Umówmy się, nie ma dostojniejszego słowa po angielsku niż emperor.
1207:  Ewentualnie emperor.
1209:  Moi drodzy, mamy Jan Mikołaja.
1212:  Maciej Oto przybył, gdy nikt nie patrzył, a zwłaszcza Krzysztof, gdy były dialogi i stwierdził, że się jest za Jan Mikołaj i podawał wsparcie kanału Szarazie, FFA, Pierogowi, Longinex12 i Witkowi.
1225:  Dziękuję serdecznie za wsparcie kanału i społeczności.
1229:  Maćku, dziękuję jeszcze raz.
1231:  Kilka jamników ode mnie z okazji 37 urodzin wszystkiego jamniczego.
1235:  Dzisiaj wszyscy obchodzą urodziny, tylko nie Krzysztof.
1241:  Czy będzie jakaś ocena gry na koniec?
1242:  Absolutnie, w Teams BG, jeżeli cię dobrze czytam.
1246:  Mamy taki zwyczaj, że na ostatnim live'ie jak są napisy, to ja wtedy formułuję wszystkie myśli, które przychodzą mi do głowy na głos ku ucieszy lub rozpaczy oglądających i wtedy rozmawiamy sobie o tym, jak oceniamy grę.
1259:  Ja zasadniczo mam tylko jeden zarzut do Baldur's Gate 3, o którym mówiłem tak często, że już ludzie mają go dość, ale tak i tak powiem na sam koniec jeszcze raz, co w tej grze mogłoby zostać poprawione.
1272:  Tak.
1272:  I powinienem.
1273:  Moja córka.
1298:  Peoni, dzięki za odnowienie wsparcia.
1300:  Czy Will mógłby być mniej praworządny, dobry?
1326:  Jestem lepszym człowiekiem niż większość.
1329:  I lepszym synem niż muszę być.
1332:  Elliot ma przykłady, ale... Moja praca jest najpierw i najwyższa dla miasta i jego ludzi.
1338:  To coś, o co muszę zapytać.
1343:  Przed tym, jak zostałem zatrzymany, miałem misję.
1346:  Wracając z Elturella, odnaleźłem plany absolutistów.
1348:  Od razu zauważyłem, że miasto nie mogło się bronić przeciwko takiej armii.
1373:  I to jest ten quest ze smokiem.
1379:  Will to dosłownie Jezus z rogami, trochę tak to wygląda.
1401:  Zastanawiam się, zaczęliśmy w 4 osoby grać w Baldur'a i to jest 20% gry, a 80% kłócenie się o co robić dalej i narzekania na interfejs użytkownika.
1407:  No właśnie.
1408:  Kamagrimel, dzięki za trybut, wiecie kto dzisiaj nie obchodzi urodzin?
1411:  Gale!
1412:  I wiecie dlaczego?
1414:  Bo nie żyje!
1418:  Dziękuję za trybut.
1420:  Chcesz powiedzieć, że pod miastem mieszka smok?
1422:  Zdumiał się, nie do magii Amnix.
1426:  Spiżowy.
1430:  czekając na bohatera, by go zniszczyć.
1433:  Wormy idą przez wiele nazwisk.
1437:  Ansur, czekający okręt, serce do drzwi.
1441:  Obiecał Baldur'a, aby ubezpieczyć miasto jakkolwiek w jego istnieniu było trudne, ale tylko raz.
1447:  Od tamtej pory miasto stało się nierównym zagrożeniem, ale zawsze się zniknęło.
1454:  Nigdy nie było potrzeby zapytać o Worma.
1461:  Do tej pory... Absolut jest największym zagrożeniem, które Boulders Gate kiedykolwiek wydarzyło.
1469:  Ptaszek musi się odpocząć.
1470:  I zadanie wpadnie do ciebie.
1474:  Zobacz to.
1475:  Legendą Ansoira.
1475:  Początkowa epika.
1477:  Niezrozumiała.
1480:  Rozpuszczona jako tylko powieść.
1486:  Zostaw ją przed tobą na drodze.
1493:  A cóż u Grysława jest, Houdinus?
1496:  Cóż należy polecić, mówisz?
1499:  DwaMasmixu pisze, że też ma urodziny, mają dokładnie 3 maja.
1501:  Proszę bardzo, cały kraj świętuje na twoją cześć, tak.
1507:  Dobrze.
1508:  Twoja wiara w Wyla jest uzasadniona.
1509:  Znajdziecie Smoka i poprosicie o jego pomoc.
1512:  Błagam, uzależniesz przyszłość miasta od bajki.
1515:  Tego nie powiemy.
1516:  Niech Smok sobie śpi, tego też nie powiemy.
1518:  A nie wolisz samodzielnie obudzić smoka?
1520:  O tak!
1521:  Moi drodzy, im więcej szpil wrazimy w ten nadęty na pierśnik księcia Ravengarda, księcia The Douche, tym lepiej.
1530:  Ta legenda ma to, że Anseur będzie odpowiadał tylko na znanego hero'a miasta.
1534:  Do momentu temu myślałem, że to był ja.
1538:  Ale to on, który odrzuca swojego dziecka jako hero'a?
1561:  Książę Ulder Ravengard jest typowym politykiem.
1564:  On nawet moment swojej klęski jest w stanie przemienić w nudną przemowę i perorę polityczną.
1569:  Niesamowita absolutnie.
1570:  Na jakimś poziomie podziwiam go.
1576:  Czy Freedan zacząłem?
1578:  Oglądam, jestem coś na czwartym odcinku, bardzo sympatyczna sprawa.
1581:  Polecam wszystkim, którzy też lubią magów, chociaż to jest dość nieortodoksyjne podejście.
1585:  Generalnie założenie Freedan jest takie, że rozpoczynamy śledzenie losów postaci po tym, jak drużyna nasza chwacka, która się zwykle wybiera na quest, już z questu powróciła.
1596:  Więc to jest taki trochę odwrócony schemat fabularny fantasy.
1599:  Bardzo ciekawe założenie, muszę powiedzieć, że mnie to mocno zaskoczyło.
1605:  Spokojnie, szejku truskawkowy, dopiero zaczęliśmy.
1607:  Dzisiaj od 19, troszeczkę później.
1610:  Dobrze.
1612:  Willu, co o tym sądzisz?
1614:  Zrzucimy całą odpowiedzialność za tę konwersację na Willa.
1616:  Proszę.
1617:  Will pochwala to postępowanie.
1630:  No nareszcie.
1637:  Proszę, czy już nie jest dziwakiem, nie jest zwyrodnialcem i nie jest diaboliczną pokraką?
1642:  Dobrze, dobrze, księciu Weduś, dobrze.
1646:  Co, sądzisz o tym, że jako technik, grafik w pierwszej klasie mam lekcję filozofii?
1650:  No cóż...
1651:  Wiesz co, jestem przekonany, że ktoś byłby w stanie ci powiedzieć, że tak, że to jest bardzo potrzebne, ponieważ nigdy nie wiadomo, kiedy ci się nie przyda.
1658:  Zawsze powtarzam takim ludziom, którzy twierdzą tego rodzaju rzeczy, że rozumiem, że nigdy nie został wynaleziony internet.
1665:  Nie istnieją miejsca, w których można pozyskać wiedzę.
1668:  Jest to wyłącznie budynek.
1670:  Bardzo mądre.
1672:  Rozmawiamy ze zwierzętami.
1674:  Emilia tymczasem, M.H.
1676:  Szymon Drzymała, Gino89 i W. Ildur otrzymują wsparcie od Rymeku, który jest Jamnikołajem.
1683:  Dziękuję, Rymek.
1686:  Lepiej się wymawia ciebie w mianowniku.
1688:  Nie, żebym narzekał.
1688:  Dzięki jeszcze raz za wsparcie kanału i za wsparcie społeczności.
1695:  Drapek, no.
1697:  Tak, oczywiście, popatrzcie.
1699:  Kot by powiedział.
1701:  Czego znowu?
1705:  Dlaczego mnie niepokoisz?
1708:  Idź stąd.
1711:  A pies, pies grzecznie.
1714:  Mój przyjacielu, gdzie się podziewałeś?
1718:  O, proszę, proszę, tutaj ci piłeczkę podam.
1724:  Pung, kochany drapek.
1730:  Jaki psiunio.
1732:  Kochane stworzenie.
1734:  Patrzcie, ma nawet obrożę magiczną.
1736:  Proszę bardzo, tam jest jakiś wykrzyknik w tle.
1739:  Czy to jest przypadkiem Will?
1742:  Czy to jest... To jest Will, moi drodzy.
1744:  A po czym poznajemy Hulsina?
1746:  Po tym, że Hulsin ma nałożony worek na głowę.
1750:  Z tego względu, że Hulsin do dzisiaj się sroma z tytułu... Uniesień seksualnych, jakie miał z Niedomagiem Jamniksem.
1762:  Druid Hulsin stwierdził, że od tego czasu nie będzie nikomu ujawniał swojej twarzy.
1766:  Jest tak bardzo zawstydzony tym, co zrobił wtedy.
1772:  Gdyby drapek był jamnikiem, Krzysztof nigdy nie przestałby go głaskać.
1783:  Tak właśnie, San Jimmy, tak by było.
1784:  Skończylibyśmy w tym obozie całą naszą przygodę.
1792:  Panie, po prostu dałeś nam klucz na żyjącą bronię, która mogłaby zniszczyć ten mózg w górze.
1796:  Idź dalej, czytaj legendę Arnsuura.
1798:  Mimo że jesteś za zbyt zajęty marzeniem nowych kłótni.
1800:  W jakimś razie, pozwól mi ci spowodować trochę czasu.
1820:  Dzidzia Pogranicza?
1830:  Okej, ładnie zrepostował.
1833:  Wczoraj dooglądałem 1670, pisze Chinagiku i z tego miejsca chciałem wspomnieć o najwspanialszej trójcy wszechczasów!
1840:  Mieszku!
1842:  Chrobrym!
1844:  I Fafiku!
1845:  Trzech jamnikach!
1848:  Wspaniałych jamnika, które pojawiają się w tym dostojnym dziele!
1854:  Ludzie mnie pytają, dlaczego ja lubię 1670.
1857:  Stumiewające.
1861:  Okej, a jak się czujesz po odzyskaniu tatusia, synalku Pogranicza?
1867:  It's complicated.
1875:  Nie da się wyłączyć niemego bohatera, Dead Glamour.
1877:  To było założenie takie.
1885:  Skup się na uldze.
1887:  Skup się na oczekiwaniach.
1889:  Skup się na radości.
1890:  Tak jest.
1896:  Widzicie, teraz heterochromia nie jest jedyną zaletą, którą ma Will.
1900:  Drugą jest to, że ma też Daddy'ego.
1902:  Suki Tsubane pisze, że ma w klasie typa, który się nazywa Mieszko.
1907:  Żartuję, że to jest bardzo rzadkie imię.
1920:  Dobrze.
1921:  Porozmawialiśmy z Willem, była to prawdopodobnie najbardziej nudna, nużąca i nieinteresująca rozmowa, jaką mieliśmy kiedykolwiek, ale teraz, moi drodzy, no niestety, przykro mi, musimy się pożegnać z Minskiem.
1933:  Wiem, że Minsk ma wspaniałego chomika, ale zobowiązanie było jedno.
1943:  Zobowiązanie było takie, że będziemy grali tą samą drużyną do samego końca.
1949:  O rozpaczy!
1950:  Niestety!
1951:  Nie może być!
1952:  Proszę, mój przyjacielu.
1954:  Twoje mądre strachy nie zrobią konfesji łatwiejszym.
1958:  Chciałbym wierzyć, że błąd Stonelorda był jedynie ciemnemu, wytęczonemu moimi myślami.
1965:  Ale teraz widzę, że dung był przez cały czas w Minsku.
1976:  Zabrać mu ekwipunek?
1978:  Eee... A może?
1981:  Może.
1985:  Próbowałem rozmawiać z komikiem i nie działo się.
1992:  Oooo, piękna gra.
1996:  Cieszę się.
1999:  Buł to jest chomik dla tych wszystkich, którzy nie wiedzą.
2006:  Dobrze.
2009:  Wierzyłeś, że podążasz za Claudią Jahirą.
2012:  Nie zrobiłeś nic złego.
2024:  Zostawić, mówicie, Minska?
2026:  Damy mu szansę w najbliższej walce.
2049:  Zobaczymy, jak się będzie sprawował.
2054:  Fascynująca dyskusja.
2055:  Przygotuję listę lektur, możemy kontynuować ją w obozie.
2060:  Nie, jednak zrozumiał sarkazm.
2063:  O nie!
2064:  Biedny Mińsk.
2067:  Dobrze.
2079:  Ale widziałeś mojego hamsterka, tak?
2111:  Jak to następny poziom?
2115:  Jaki następny poziom?
2117:  Wszystko w porządku.
2119:  Spójrzmy... Co ona ma?
2123:  O Jezus Maria, ona ma jakieś koszmarne rzeczy.
2127:  Orficzny młot.
2128:  A wiecie co?
2130:  Dajmy jej młot.
2133:  Młot będzie do niej pasował.
2136:  Rogaty hełm jest dobrze.
2142:  Hmm.
2143:  Mogłabym mieć lepszą, natomiast, myślę, zbroję.
2150:  Zbroja półpłytowa Mrocznego Sędziego.
2154:  Jest niestety cały czas ten problem, który mnie strasznie, strasznie irytuje, a mianowicie, że nie pokazuje się cały ekwipunek.
2161:  Martwi mnie to bardzo.
2166:  Trudno.
2168:  O, właśnie, Serenok przypomina, żeby oddać klauna nekromantce z cyrku.
2174:  To jest jedna z rzeczy, które trzeba zrobić.
2176:  A co się dzieje z... Aha, musimy przeczytać jeszcze legendę, moi drodzy.
2180:  Gdziekolwiek.
2182:  Aha, w naszym ekwipunku jest chyba ta legenda.
2186:  Legenda o Ansurze.
2192:  Wrota Baldura, wielkiego Baldurana, przystań Balduran, założyciel czci, najwyższej godny i smokiego ansur, co straż w podziemiu trzyma, źródło naszej radości, wybawca nasz bezcenny.
2204:  To jest dosłownie wiersz jak napisany przez Chata w GPT 3,5.
2207:  Na smoczym szlaku w najgłębszych lochów w trzewiach, gdzie nie sięgnie wzrok śmiertelny ni oko diabła.
2214:  Gdy prawdziwa bohatera zaleśni iskra, rozbłysną pochodnie i z rozbłyskiem zbudzą się oczy smoka.
2220:  Wielkie tam czekają próby, którym śmiertelnik zwykły nie podoła, lecz z woli Baldurana prawdziwy bohater raz jeden na epokę zdobędzie wrót serce.
2233:  W grze jest maksymalny level 12, tak.
2235:  Okej.
2242:  Okraść zakończone!
2243:  Pomóżcie ofiarować wiedźmie, a jeszcze to musimy zrobić, moi drodzy.
2247:  Proszę bardzo.
2249:  Zgromadź części ciała ślimaka.
2252:  Chyba wszystkie mamy.
2254:  I uratować Wanrę jeszcze musimy.
2256:  Aaa, dobra, dobra, dobra!
2261:  Czyli całkiem sporo!
2264:  Jesteś przeciążony?
2266:  Zdumiewające.
2268:  Dlaczego zawsze niedomagiamnik jest przeciążony?
2273:  Czy to jest jakiś żart?
2274:  Chyba przez złoto, wiecie?
2276:  Tak, tak, przez złoto.
2279:  Cyrk, smog i wiedźma w tej kolejności, mówicie?
2282:  Good.
2282:  Jeszcze sprawdźmy w kuferku, czy nie ma tam lepszej zbroi dla Carly.
2287:  Jeszcze brakuje części Kaulana wedle opisu.
2290:  To niedobra wiadomość.
2293:  To niedobra wiadomość.
2294:  Trzeba będzie sprawdzić, jakiej.
2300:  Hmm...
2302:  To jest niezłe.
2304:  Potencjalnie dla Carly.
2307:  Wydaje mi się, że będzie lepsze od tego, co ona ma.
2310:  Dlaczego ona jest przeciążona?
2311:  A, już widzę, dlaczego jest przeciążona.
2313:  O Boże.
2315:  Trzeba te wszystkie rzeczy dać do kuferka.
2320:  Okej, teraz się shiftem zaznacza.
2322:  Przekaż do obozu.
2324:  Przekaż do obozu.
2326:  Dobrze.
2327:  Najnowsze.
2331:  O!
2331:  Ta zbroja bardziej do niej pasuje, super.
2333:  To mi się podoba.
2336:  W Krakowie powinien być zakaż puszczenia sztucznych ogni, pisze Szymon Nalewajko.
2339:  Nasze psy chciały się wczoraj zesrać ze strachu.
2341:  Jeden wszechpodstał na kurki i piszczał, a drugi szczekał na wszystko.
2346:  Mówmy takie rzeczy, moi drodzy, głośno i wyraźnie, żeby ludzie pamiętali, że naprawdę to jest nie w porządku.
2350:  Jeszcze, żeby było śmieszniej, to nie jest tylko Sylwester, ponieważ oczywiście fajerwerki się zaczynają dzień wcześniej, a kończą się jeszcze dzisiaj, więc to są tak fakto trzy dni dla zwierząt do wytrzymania.
2362:  No dobra.
2364:  Good.
2365:  Czyli teraz tak, teraz cyrk.
2368:  Chyba, że jeszcze jest jakaś część ciała ślimaka.
2373:  Mniej więcej połowę jego ciała?
2381:  Część liniaka została wykorzystana do stworzenia makaronobrycznego dzieła sztuki.
2384:  Powinniśmy kontynuować poszukiwanie jego części i nie wiadomo jakich już.
2389:  Mamy stopę, rękę, czyli dwie ręce mamy.
2393:  To jest jakaś katastrofa kompletnie.
2396:  Wiecie co?
2397:  Nie chce mi się takich rzeczy robić.
2398:  Nie lubię bardzo.
2399:  Nie lubię questów znajdźkowych, które są nieoznaczone.
2403:  Te części są w głupim miejscu.
2404:  Albo poradnik, albo olej.
2405:  Olewam.
2406:  To w takim razie, moi drodzy... Syrena.
2411:  Nie masz nogi i mózgu.
2412:  Eee...
2416:  Ja nie gram z solucjami, nie znoszę grać z solucjami, moi drodzy.
2419:  Chyba, że jest podpowiedź na czatach, to co innego, ale generalnie nie lubię bardzo.
2424:  To mnie drażni.
2425:  Też mi się wydaje, że szkoda czasu, bo to jest coś, co każdy sobie może ogarnąć, nie wiąże się z tym jakaś fabuła niesamowita, zapewne.
2434:  A... To mnie drażni, mi się przypominają wszystkie questy znajdźkowe w Genshinie, no bez przesady.
2439:  U mnie w Ostródzie jest jeszcze, pisze Robert, fajny, prócz Sylwestra, tak zwane Dni Morza i w ten dzień też są organizowane poszukiwania sztucznych ogni.
2447:  Ja nie rozumiem, dlaczego nie można tego zrobić w sposób bardziej, nie wiem, elektroniczny.
2451:  Są pokazy laserowe.
2452:  Można sobie zrobić tak, że wielki telebim i pokazać fajerwerki.
2455:  Nie rozumiem.
2457:  Wydaje mi się, że w dobie kryzysów różnego autoramentu gospodarczych, klimatycznych też spalanie rzeczy w powietrzu nie jest sensownym pomysłem na spożytkowanie swoich zasobów.
2469:  Quest ze ślimakiem do skampi szeroki.
2471:  No więc tym bardziej... Tym bardziej...
2477:  Jeden śmiech.
2479:  Czujesz się prawie niepoczynanym, ale możesz go czuć wcale nieco.
2483:  Fantomowy krzyk, ręce tańczące się na twojej twarzy.
2488:  Choć jesteś samotny, to jest tak, jakby powietrze samotne cię rozczarowało.
2492:  Pamiętasz słowa Harlepa?
2494:  Każdy raz, kiedy robię miłość w twojej formie, wiesz...
2500:  To mi przypomina całą scenę z Doppelgängerem z The Boys.
2504:  Jak nie znacie, to hoj, przygotujcie się.
2507:  Dyskretnie rozkoszuj się uczuciem.
2508:  Absolutnie zawsze.
2519:  Kryształowa pisze, że w Chinach jest wielki pokaz świetlny z dronów.
2521:  W tym roku zrobili wielkiego latającego smoka z okazji Rodu Smoka.
2525:  W cyberpunku z kolei mieliśmy gigantyczne, świetliste ryby, które sobie podróżowały przez miasto.
2531:  Wierzę głęboko, że jesteśmy technologicznie wystarczająco zaawansowani, żeby coś takiego ogarnąć.
2539:  Zdław w sobie jęk, który próbuje ci się wyrwać.
2542:  Rzut na kondycję, moi drodzy.
2543:  Nie do magii Amnix ma niesamowitą kondycję.
2559:  Niech jęknie.
