🔴 Chabazie w oazie — HORIZON: FORBIDDEN WEST #3
🔗 https://www.youtube.com/watch?v=BmJLlsYrqz4

377:  Muzyka Muzyka
916:  Oczywiście, anti-player bias, oczywiście, oczywiście, oczywiście.
921:  Czemu ja strzelam strzelami kwasowymi?
923:  Ponieważ się pomyliłem, to dlatego.
928:  Co to ma znaczyć?
929:  It's too fast, zgadzam się.
933:  Nie, nie, nie, nie.
938:  Czemu pudłuję najdroższymi strzałami?
942:  Gdzie to jest?
943:  Co się stało?
944:  Gdzie to się podziało?
948:  To szarżuje.
952:  Dobrze!
957:  Saprała mi fraga.
962:  Ty, ty, ty, ty, knoju, ty!
967:  Co za chamstwo!
969:  Najpierw zrobić sidequesta, czyli potem Pieźń Ziemi doradzacie.
975:  Where is sidequest?
977:  Krzysztof nie widzi.
981:  Tu jest zasadzka na konwój, to widzę.
984:  A gdzie sidequest?
986:  Nie wiada.
988:  To był cień na zachodzie chyba.
994:  Może płonące kwiaty?
999:  Jedno, jedno rzeczy.
1000:  Okienka będą myte, Mats, jutro.
1003:  Jutro wielkie sprzątanie, chyba tutaj.
1006:  Tak mi się wydaje.
1009:  Demini przyszła na Steam zamiast grać w Baldura?
1011:  Daj spokój.
1015:  To jest, to jest zaszczyt i honor.
1019:  Boże, jaki ten żyraf jest śliczny.
1021:  Wydaje mi się, że to był tamten quest.
1023:  Płonące kwiaty, dobrze.
1025:  On będzie zatem... Czemu ja tego nie widzę?
1029:  Chyba tam.
1030:  Dobrze.
1032:  Mycie na okien po świętach na przekrót sąsiadom.
1035:  Moi drodzy, myjka ciśnieniowa, odpowiednia końcówka i macie z głowy po 20 minutach.
1041:  Trzeba tylko z jednym uważać, żeby nie myć myjką ciśnieniową, jak jest zimno, bo może wam pęknąć szyba.
1047:  Jedna jedyna rzecz.
1048:  A poza tym idealnie.
1051:  Płonące kwiaty to były.
1052:  No to wszystko się zgadza w takim razie.
1055:  Wystarczy jedny film, który nagrasz, a który powstanie w odpowiednim miejscu i czasie, subskrypcje mogą się zwiększyć.
1060:  A tak, to prawda, absolutnie.
1061:  I właśnie dlatego ja o tym nie myślę, Balrog, i uważam, że to jest bardzo zdrowe i wszystkim to polecam, żeby nigdy nie myśleć o metrykach jako celu do osiągnięcia.
1070:  To znaczy, o wiele lepiej jest robić swoje, a metryki traktować jako, no właśnie, metryki.
1075:  To znaczy, to nie jest cel, tylko to jest raczej skutek uboczny.
1080:  O, coś takiego.
1082:  Zwłaszcza, że naprawdę najstarsi szamani nie pamiętają o tak dziwnej sytuacji, jak jest w tej chwili na YouTubie.
1089:  I dzieją się rzeczy paradoksalne i dziwne.
1093:  Dobrze.
1121:  Teraz to zauważy nas i będzie atakować.
1126:  O tak.
1128:  Ale przynajmniej jeden nas zaatakował, a nie wszystkie naraz.
1135:  Właśnie wróciłem ze spaceru z pieskiem.
1136:  Czterogodzinny spacer?
1138:  To jest już wycieczka.
1140:  To jest już wycieczka, a nie spacer.
1142:  Pies był na pewno zachwycony.
1144:  Nie mamy nawet pierdołuku na strzał elektryczny.
1146:  Nic nie mamy.
1147:  To jest początek w ogóle wszystkiego, moi drodzy.
1150:  Ja dlatego... Dzisiaj jest taki stream, kiedy nadrabiamy rzeczy.
1154:  Eksplorujemy, sprawdzamy.
1156:  Nie będziemy jakoś strasznie pusować głównego wątku.
1159:  Może odrobinkę, tak żeby się nie było nudnawo.
1164:  Ale głównie będę nadrabiał.
1171:  Dwie odpowiedzi takie same, to musi być prawda.
1173:  Jakie odpowiedzi, Aniu?
1174:  Jakie odpowiedzi?
1176:  Eee... Nie lubię jak atakują nas dwa naraz, bardzo tego nie lubię.
1187:  Bardzo tego nie lubię.
1189:  To są te kangury, tak.
1191:  Je się inaczej jakoś atakowało, nie pamiętam już czym.
1194:  Jesus Christ!
1197:  Skacze to to cholerstwo!
1202:  Coś mu się od... od... trzeba było odtrynić, nie pamiętam już co.
1207:  Co ci trzeba odtrynić, kangurzątko moje?
1213:  Mam wra... O!
1214:  Dobrze, dobrze, dobrze, dobrze.
1218:  Nie wiem, co się stało, ale to było bardzo dziwne.
1223:  Rany boskie.
1228:  W Darkest Dungeon nie grałem.
1231:  Horizon to jedna z tych gier, w których jak się nie pcha głównego wątku, to jest nudno.
1234:  Skandal.
1234:  Nie jest nudno.
1235:  Ale nudnawo jest wtedy, kiedy trzeba robić powtarzalne rzeczy typu odkrywanie legowisk kolejnych potworów.
1244:  No dobrze.
1246:  Bardzo nas cofnęło.
1247:  To mnie martwi.
1249:  Jutro nadchodzi czas miecza i topora.
1251:  O, bogowie.
1252:  Piesek kocha długie spacery, pisze Ania.
1254:  To dobrze.
1254:  To jest kangurek kakao.
1256:  Tak, musimy go wyeliminować.
1257:  Czekajcie, czekajcie.
1258:  Coś się dzieje.
1259:  Dlaczego nas kieruje w inną stronę?
1263:  Gdzie ja jestem?
1265:  Jakoś strasznie daleko.
1266:  Trzeba to ognisko, moi drodzy, po drodze ogarnąć.
1271:  Aaa...
1273:  Pojedziemy skrótem.
1275:  Skrót łup.
1276:  Akurat w tej części dobrym pomysłem jest pchnąć fabułę, bo odblokowuje parę rzeczy.
1279:  Dlatego chcę robić jedno i drugie, wiecie?
1282:  Po drodze.
1285:  Więc troszeczkę questowania, troszeczkę głównych questów.
1289:  Na pewno usprawnienie naszej broni, bo jest tragicznie.
1295:  Dobrze.
1296:  Seriu pisze, że 40 godzin za nim w Horizonie.
1300:  Czy mówię na pole czy na dwór, pisze Miłosz?
1302:  Na zewnątrz.
1304:  Zawsze.
1308:  A tu jest kocio!
1311:  Dobra, i tutaj umarliśmy, więc na razie ich nie atakujemy, musimy mieć potężniejsze rzeczy.
1317:  Idziemy za questami.
1319:  Tu jest właściwo.
1327:  Jeszcze 15-20 godzin i będzie spoko broń, okej.
1337:  Ale ładny projekt, przypomina mi wojowniczkę Kitaju z Warhammera Fantasy.
1345:  Olmar pisze, że brak czasu nagrania, ale dzięki Tobie mogę poznać świat tej gry.
1349:  Jako twórcy komiksowego fascynuję mnie pod kątem światotwórstwa i płyną postaci.
1353:  Dzięki.
1353:  Strasznie się cieszę, że to może przydać jakoś, a tu rzeczywiście światotwórstwo jest przepiękne.
1357:  Jest dobry tekst Michała Kłosińskiego na temat światotwórstwa w Horizon Zero Dawn.
1360:  Polecam.
1364:  No dobrze.
1369:  Maszyna nieznana?
1372:  Długonóg, ale przecież on był w jedynce, on jest bardzo dobrze znany i się strzelało w wolę.
1378:  Mam wolę strzelać w wolę.
1380:  O!
1383:  Strzelało się w wolę i jeżeli ma się strzały elektryczne, ja niestety nie mam tego zaszczytu, to wtedy można strzelać w to na pleckach.
1391:  Był w jedynce jak najbardziej.
1395:  Boże, tu jest cała... Dobra, tutaj mamy strzały kwasowe, to jest do ogarnięcia.
1401:  tylko trzeba je zrobić.
1406:  A to mnie denerwuje niezmiennie od jedynki, to znaczy chciałem, żeby tutaj się jednak mimo wszystko zatrzymywał czas, jak ja sobie craftuję strzały.
1413:  To jest i tak absurdalne, nikt by nie craftował strzał przecież w trakcie walki, więc jeżeli już jest i tak nierealistycznie, to powiedziawszy A, powiedzmy od razu B. Nie wiem, czy na niego też działa kwas, też działa kwas, dobrze.
1434:  Dobra.
1439:  Na tego nie działa kwas!
1447:  Dobra.
1449:  Gdzie były te strzały potężniejsze troszeczkę?
1457:  No, mam problem.
1459:  Jak zawsze jest tak, że ma nam pomóc jakiś NPC i on w ogóle nam nie pomaga.
1469:  Skaczeć z tylu jest to spowalniać czas.
1472:  Ale on też skacze.
1474:  Na tym polega problem.
1477:  Jeden i drugi skacze, a ja mam już brak amunicji.
1479:  No przecież Jesus Christ.
1480:  Okej, coś trafiłem.
1489:  Ale to jest dziwne też, bo gra z jednej strony zachęca do tego, żebyśmy grali skrycie i sprawdzali różne rzeczy, a z drugiej strony w każdym questie, w każdym, zmusza nas do walki takiej.
1502:  Nie jestem w stanie tego zrozumieć.
1503:  Czemu tak się dzieje?
1507:  A może zrobimy to?
1513:  No, jeden pokonany.
1515:  Tutaj strzała kwasowa.
1518:  Dobrze, Steam pieprzony mi zasłania pierdolonymi osiągnięciami mój HUD i nic nie widzę.
1527:  Chędoszcie z osiągnięciami.
1530:  No i koniec.
1540:  Jesus Christ!
1542:  Ja znowu nie mogę craftować strzał.
1544:  O mój Boże!
1548:  Bo blokuj skilla.
1548:  Nic nie daje!
1551:  Do dupy jest ten skill, nie znoszę go.
1554:  Nie czuję żadnego wzrostu mocy i potęgi, jak używam tego skilla.
1559:  Żadnego.
1561:  To nie jest Genshin.
1564:  Gdzie robisz ulta i wszystko ginie.
1566:  Dobrze!
1570:  Niedobrze.
1575:  Nie, ale serio, nie rozumiem tego kompletnie.
1577:  Dlaczego jest tak, że władowują nas w taką walkę bez przerwy?
1582:  To już jest któryś raz, kiedy zmuszają nas do walki nie z ukrycia.
1590:  Dobra.
1591:  Jest!
1593:  Przestańcie na jedną sekundę odwracać, jak już i tak nie mam tych strzał, które powinienem mieć.
1598:  Dobra, musimy mieć, moi drodzy, strzały elektryczne.
1600:  Muszę je zdobyć.
1602:  Nie wiem tylko jak i gdzie.
1610:  Boże, jakie to jest silne.
1614:  Jest!
1615:  Jezus Maria!
1623:  Ja nie mam i leczniczych jagód już!
1627:  Rany boskie.
1631:  No nie jest dobrze.
1636:  Na poziom trudny jest trudny.
1642:  Gra zakłada, że mam lepszy sprzęt kupiony, ale GDZIE MAM KUPIĆ SPRZĘT?!
1646:  Ja byłem dosłownie w jednej lokacji, która była tylko początkowa!
1651:  Nowe wydarzenie trzeba zdobyć na te strzały?
1653:  Jakie wydarzenie, rany boskie... Czy ja mogę go zeskanować?
1662:  Dobra.
1664:  By przynajmniej widzieć, w co strzelać.
1671:  Okej, okej, zaczli nam pomagać wreszcie.
1682:  A tam te punkty nic nie dają mi.
1684:  Nie widzę w ogóle, szczerze powiedziawszy, wzrostu power levela przy tym.
1689:  Na razie.
1696:  Gąbki na strzały, trochę tak.
1698:  No, jeżeli nie mamy umiejki odpowiedniej, tudzież strzały, to tutaj jest problem wtedy.
1703:  Ja na razie nie mam leczenia.
1705:  Dobra, muszę zrobić to.
1708:  Nie ma... Jezus no, daj mi spokój na jedną sekundę!
1713:  Brak amunicji.
1717:  Nie, nie, zaraz wszystko się skończy.
1720:  Rany boskie!
1738:  No litości!
1740:  Tak, Długonuk cię zabił.
1741:  Jego główna słabość to jest porażenie.
1742:  Szkoda kurwa, że nie mam strzału!
1745:  Aaa!
1746:  Co za bezsens!
1750:  Ooo!
1752:  I to zmuszanie do walki!
1755:  Ojojoj!
1760:  Pominąłeś większość kontentu i ulepszeń w lokacji startowej?
1763:  Jaką większość kontentu w lokacji startowej?
1766:  Wszystko jest zrobione w lokacji startowej.
1770:  Proszę bardzo, pęknięta grań zrobiona.
1773:  Ruiny z reliktem?
1774:  Nie wiem.
1775:  Tutaj są pytajniczki ewentualnie jedne, więc może nie wiem, może to mamy zrobić i ogarnąć.
1783:  No muszę znaleźć te strzały, bo to jest naprawdę problematyczne.
1786:  Jeszcze jest jakiś cień marudera do zobaczenia.
1789:  Pierwsza lokacja jest pięć questów.
1791:  Wszystkie zostały zrobione.
1792:  Tak mi się przynajmniej wydaje.
1795:  Chociaż nie, tu jest jeszcze huk i dym.
1797:  Zdobądź żebro kłoroga, macie rację.
1803:  Hmm...
1806:  Dobra, ogarniemy to i wtedy musimy zdobyć broń, bo to nie może wyglądać w ten sposób.
1813:  Ewidentnie jesteśmy przelewelowani przez nie.
1818:  Przede wszystkim ja nie mam w ogóle leczenia i to jest najgorsze.
1825:  Dzika fasola.
1830:  Dajcie spokój Mateuszu, dziękuję za dołączenie do kanał wspierających.
1835:  Rushowałem fabułę?
1836:  Kazaliście!
1840:  Co to za rady?
1842:  Słyszałem, utrwaliło się na nagraniach pobrzeni.
1845:  Krzysztof, rób główny wątek, bo nie będziesz mieć umiejętności wtedy!
1849:  Po czym robię główny wątek i jestem zablokowany przez grę!
1852:  Nie lubię, jak gra coś blokuje, bardzo tego nie lubię.
1866:  Musimy mieć pełnię uzbrojenia, moi drodzy.
1869:  Nie może tak być, bo to inaczej się skończy katastrofalnie.
1876:  Przecież ja ledwo z nimi wygrywam.
1881:  Cóż, dopiero tam.
1883:  A nakazują grać tak, żeby się podobało.
1885:  No właśnie, problem polega na tym, że jak gram tak, żeby się podobało, to potem nie mogę progresować i... No i jest problem.
1897:  Czy mogę dostać jakieś invincibility frames wtedy, kiedy wykańczam wroga?
1901:  Dziękuję.
1904:  Nawet ta moja włócznia nic nie daje.
1915:  Raczej nie poradzę z tym.
1917:  To jest trudny poziom, trudno... tak.
1921:  Wydawało mi się, że to jest oczywiste, że gramy na trudnym, biorąc pod uwagę, że to jest część druga, ale nie spodziewałem się, że część druga odbierze nam wszystkie umiejętności.
1929:  Tego się nie spodziewałem.
1933:  Dobra, przynajmniej jedno nie żyje.
1936:  Damy radę.
1937:  Dwunasty poziom, przynajmniej tyle.
1941:  Misja z Megatrona na początek.
1942:  No właśnie, bardzo serdecznie chciałem podziękować, że zostałem do niej skierowany.
1947:  Bardzo, a bardzo.
1948:  Wracamy do początkowej lokacji, moi drodzy, i ją finiszujemy, żeby zdobyć wszystko, co jest potrzebne.
1958:  Dobra, co ja mam elektrycznego?
1959:  Mam elektryczny tylko włącznie ten potykacz.
1964:  Może uda nam się go tutaj.
1971:  Nie, on w ogóle, on w ogóle na to nie następuje.
1981:  Autentycznie on nie omija.
1987:  To jest sam początek gry, Sarah, wiesz, więc ja, ja dopiero tutaj trafiłem.
1993:  Jedyne, co levelowałem, to jest łuk.
2000:  No wreszcie!
2006:  Dobrze, dobrze, dobrze, dobrze, jest.
2008:  Da się, da się.
2014:  Czy mogę się dowiedzieć, co tu się dzieje?
2022:  Okej.
2022:  Ooo!
2029:  Jesus Christ, jakie to jest silne.
2033:  Jeszcze mój rumak się znarowił, mam wrażenie.
2050:  Podobno jeszcze mogę naciągać strzały, ale nie mam pojęcia, jak się to robiło dobrze e chyba.
2055:  Albo nie, nie pamiętam.
2058:  Trójmak pomaga, aha, okej, nie zauważyłem.
2062:  On głównie ginie.
2065:  No i ja też zginąłem.
2066:  Nie, nie, nie ma sensu, moi drodzy, musimy się cofnąć tam.
2073:  Musimy się cofnąć, bo to jest jakaś katastrofa absolutna.
2079:  Kto jest w tej części skopany?
2080:  Punkty do łuku masz też w drzewku pierwszym od lewej?
2083:  Co?
2086:  Ciekaw jestem, czy w ogóle nam zaliczyło ten dwunasty poziom, czy nie.
2090:  Nie, nie zaliczyło nam dwunastego poziomu.
2092:  Zajebiście.
2093:  Dobra, więc dwa problemy.
2095:  Po pierwsze, potrzebujemy mieć bardzo dużo leczenia.
2100:  Po drugie, ruszamy do najbliższego ogniska.
2103:  Tu jest ognisko.
2104:  I teleportujemy się stamtąd do lokacji początkowej.
2108:  Inaczej skończy się to dramatycznie.
2114:  Dobrze.
2116:  To nie jest problem z drzewkiem, to jest problem z tym, że ja nie mam surowców, główny problem, i drugi problem, nie mam broni odpowiednich, podblokowywanych, więc nawet ich nie mogę mieć.
2128:  Dobrze.
2129:  Więc tutaj był jakiś huk i dym.
2131:  Przenieśmy się w takim razie, tu jest jeszcze jedno, i kolco grzbiety, musimy wrócić do Javeda, dobra.
2137:  Podróż.
2142:  By do żółtego jest tutaj... To do żółtego tu jest dane sporo?
2146:  O czym mówili, Tyszu?
2149:  W jedynce można było strzelać, drugi koniec tego potykacza prawie pod nogi przeciwnika.
2152:  Tak, teraz został bardzo skrócony.
2157:  Dobra, a jeżeli chodzi o drzewko, to wygląda to następująco.
2160:  Mamy w łowczyni 13 punktów, a w wojowniczce nie mamy praktycznie w ogóle.
2164:  Bo uznałem, że to jest tylko do oszczepu, nie?
2167:  Ale wygląda na to, że nie.
2169:  Aha, premia do trafień krytycznych.
2172:  Świetnie.
2173:  Czas naładowania.
2175:  Cele pozostają dłużej naładowane.
2178:  Wygląda mi na to, że to jest jednak do walki wręcz głównie, chociaż nie seryjny strzał.
2184:  O nie!
2186:  Faktycznie!
2189:  No to to jest nieintuicyjne.
2192:  Myślałem, że do łowczyni wyłącznie to jest łuk.
2196:  Okazuje się, że nie.
2199:  No dobra, to wiele wyjaśnia.
2201:  To wiele wyjaśnia.
2204:  Okej, to ogarniamy w takim razie.
2209:  Po kolei wszystkie zadania.
2211:  Dzięki, Sarah, bo to wiele zmienia.
2214:  Dobrze.
2215:  Nie ma co, trzeba w lokacji początkowej jeszcze, moi drodzy, pokończyć wszystko.
2220:  Widzę, że poziom trudności, powiem wam, jest konkretny.
2223:  Nie spodziewałem się tego.
2225:  Masz trzy punkty wolne.
2226:  Nie znoszę takiego rozdosponowania punktów.
2228:  Tu już za dwa punkty kupuję wszystko.
2230:  Irytuje mnie to strasznie.
2232:  Wolę już wydać na raz dwadzieścia.
2236:  Gatunkowo Horizon Red Right Hand, moim zdaniem, to jest po prostu Action RPG z otwartym światem.
2247:  Wórznia też jest dobra do niej, umieńki są z czerwonego drzewka.
2249:  Bogowie.
2251:  Dla kościoła Dawnu, powiedziałbym, że nie warto było tego ryzyku.
2257:  Te tunelki, jeżdżą na miliardach pod ziemią, nawet poza dźwiękiem.
2264:  We don't jednak lepiej brzmi beznadzieja.
2269:  Beznadzieja to jest w razie nasz power level.
2273:  Skill do rezonatora w wojownictwie to jest must have, okej.
2276:  To ja idę.
2276:  Dobrze.
2293:  Kolco grzbiety.
2294:  Utwórz misję.
2297:  Poszukaj obozu buntowników.
2298:  No tak, moi drodzy.
2299:  No tak.
2300:  Jeszcze idź do współrzędnych zaćmienia.
2303:  Okej, cienie na zachodzie.
2304:  Gdzie to jest?
2307:  To jest znowu tam.
2309:  Czyli nie.
2310:  Nas interesuje ta rzecz.
2311:  Czyli huk i dym.
2312:  Nie wiem, dlaczego huk i dym przestało nam pokazywać w ogóle.
2317:  Bardzo dziwne.
2321:  Potem na arenie będziesz się uczył łączonych ataków, bywają srogie.
2324:  Jesus Christ.
2325:  Jak zawsze czuję się kompletnie obezwładniony.
2331:  Trzeba jeszcze obóz zrobić.
2332:  Tak, tutaj wrócimy, ogarniemy obóz.
2335:  Rzeczywiście mieliście rację, dużo jest nieporobione.
2339:  Taki problem.
2340:  Przynajmniej nasz kucyk jeszcze jest.
2343:  Bardzo dobrze.
2344:  Wierny kucyk.
2345:  Mecha kucyk.
2350:  Na terenach łowieckich gość ma nam dać łuk elektryczny.
2353:  Gdzie są tereny łowieckie?
2358:  To jest dobra wiadomość.
2360:  Wieża sygnału.
2361:  Nieznane tereny łowieckie, czyli tutaj.
