🔴 Genshin Simpact dla WOŚP, cz. 2 | Wielka Pożoga Jamniczej Pomocy
🔗 https://www.youtube.com/watch?v=QQNmXJwG-yY

119:  KONIEC!
578:  Franek!
579:  Pepe!
580:  Xenofanes!
581:  Piurek!
582:  Action Man!
583:  Paksahara!
584:  Ten, ten, tego!
587:  Julia Nawrat!
588:  I wszyscy przybyli, moi drodzy, iluż nas jest dzisiaj.
594:  Co za wspaniały dzień, kiedy mogę, moi drodzy, powrócić do naszego wspaniałego i radosnego Genshin Impact.
602:  Razem z wami wszystkimi w ten oto niedzielny wieczór, kiedy to po raz kolejny będziemy przebijać progi.
608:  To jest ten jeden, jedyny moment, moi drodzy.
611:  Jeden jedyny.
613:  Kiedy stąks się liczy.
615:  Kiedy liczy się przebijanie kolejnych progów.
618:  Wspaniałości.
619:  Tak jest, moi drodzy.
620:  Czemu nie brzmi muzyka z Genshin Impact?
622:  Ma nam o to zabrzmieć.
626:  Zanim jeszcze, zanim jeszcze, moi drodzy, to przecież muszę sobie podgląd zmniejszyć, żeby wiedzieć, czy przypadkiem nie jest na przykład za głośno albo za cicho.
635:  Czy wszystko widać?
636:  Czy wszystko słychać?
637:  Czy wszystko czuć?
639:  Każda podróż miała swoją ostatnią drogę.
641:  Nie był widziany kot w butach, ponieważ zasnąłem i wstałem coś koło piętnastej.
650:  A czemu by nie miało być czatu GPT?
652:  Moi drodzy, mamy przynajmniej dwa progi dzisiaj.
654:  Mamy prog czterdziestu tysięcy, mamy prog pięćdziesięciu tysięcy.
657:  Na pewno, jak osiągniemy... Nasza wino z Samantha smakuje tak samo, jak pamiętam.
662:  Ale gdzie są ci, którzy dzielą się wspomnieniem?
667:  Na pewno, jak osiągniemy 40 tysięcy, to zrobimy run po bossach.
672:  Tak zrobimy, moi drodzy.
674:  Osmentus Wine musi być zawsze.
677:  Kochani, jeszcze bez schematu pękło 15 tysięcy.
682:  U Dawida Myśliwca 200 tysięcy, zdaje się, pękło.
685:  Dajcie spokój.
687:  Nie będzie wishowania Glockenmücken.
689:  Co to za wspieranie jakichś obrzydliwych hazardów?
693:  jak poszło rozmowa z Filipem o paleniu jamników i jeszcze jestem przed tą rozmową.
698:  Ja w takich poważnych sprawach, moi drodzy, jak szkalowanie jamników, zwykłem opieprzać osobiście.
707:  OBSMENTEST WINE.
708:  Nawet mnie nie przerażajcie z żonglimi jego OBSMENTEST WINE.
711:  Przerażające.
714:  Action Man pisze, że poprawił scenariusz do swojego komiksu.
716:  Jak się cieszę!
717:  Dobrze, moi drodzy!
718:  Grawitacja na mnie jest straszna!
721:  Dobrze.
722:  Udało się.
723:  Udało się.
725:  Jamnik, pisze, prażony spinacz, cóż za wspaniałe miano.
728:  Wspierający od roku nas już, uczę się na sesje.
731:  Powodzenia dla prażonego spinacza.
733:  Czy możemy dostać jamniki dla prażonego spinacza?
735:  A ja tymczasem widzę, moi drodzy, 35828.
737:  Pszangli!
752:  Zaczynaliśmy stream, jak było, 34 tysiące osiemset, teraz jest tysiąc więcej!
758:  Jesteście niesamowici!
759:  W ogóle wczoraj były jakieś szalone wpłaty, cztery tysiące wpadło jeden raz, dwa tysiące sto trzydzieści jeden, memiczne, na podstawie którego to Dominika Jamnik, o twórczyni Klimczak, podjęła niełatwą decyzję zrobienia kolejnego obrazu olejnego.
774:  Kamila pisze o Osmentus Wine.
776:  Sure, grandpa, let's go to bed.
779:  Bąk!
781:  Czyli pomogę poprosić o bąk na czatach dla Kamili.
789:  O Boże drogi, nie, nie, tylko nie Paimon, błagam.
797:  Czy będzie czytane opowiadanie z czatu GPT?
799:  Tak.
799:  Chciałbym, żeby czat GPT napisał dla nas jakieś opowiadanie.
802:  Czat się zapełnił bąkami dla tych, którzy nie wiedzą, o co chodzi.
806:  To jest jamnik uderzany wielkim bejsbolowym kiem.
810:  To jest kil bejsbolowy, to byłaby ciekawa mutacja kija bejsbolowego i okrętu, który to jest oczywiście nawiązaniem do mema znanego.
821:  Postaci z gęśnia to masochiści, hasają radośnie po pustyni, gdzie jest pewnie 40 stopni, ale są adekwatnie roznegliżowani.
827:  Popatrzcie, wszyscy z wyjątkiem oczywiście Paimon, ale to może dobrze.
833:  Nie, to już się zaczyna źle.
838:  36238 zmienił szybko temat, Krzysztof.
839:  Bardzo dobrze, bardzo dobrze.
842:  Trzeba zmieniać temat.
844:  Jamnik Matematyczny pisze, co to tylko dla spinacza.
847:  Dla wszystkich studentów jamniki wsparcia mam 3 egzaminy w 2 dni.
850:  To prawda, możemy się dalej jamniczyć dla studentów.
853:  Wszystkim egzaminom mówimy, moi drodzy, stanowcze najdłuższe jamniczenie.
859:  Absolutnie, że nazwa streama jest adekwatna.
862:  To jest gęsi simpakt.
863:  To nie ma nic wspólnego z gęsi.
864:  Jaki impakt gęsi?
866:  Czy gęsi mają wpływ?
868:  Nie, ale można simpować do gęsi.
870:  Jest to technicznie możliwe.
872:  Wprawdzie utrudnione i wymaga mariażu cross-gatungowego, ale jest możliwe.
878:  Dlaczego Paimon ma pieluchę?
879:  To jest dobre pytanie.
880:  Ja myślę, że wolałbym zdecydowanie, gdyby w Genshinie była sama pielucha bez Paimona.
885:  To byłoby zdecydowanie bardziej do wytrzymania.
888:  Czy ja mam jamnika?
890:  W sensie nie tylko na głowie.
892:  Action Man zadał pytanie, które w każdym innym kontekście nigdy nie zostałoby pytane.
896:  Czy masz jamnika?
897:  Ale wiesz, nie na głowie, nie.
901:  Ja jestem zbyt nieodpowiedzialnym człowiekiem, jak na posiadanie jamnika.
906:  I myślę, że byłbym w stanie wytrzymać taką presję psychiczną, to tak, ale nie jestem dość szlachetny.
915:  I mój tryb życia nie pasuje.
917:  Czy będziemy rozmawiać... O Jezus, my będziemy rozmawiać z piękną panią.
920:  Będziemy rozmawiać z przepiękną seniorą, moi drodzy, która nie jest seniorą.
927:  Na Allegro można wylicytować spotkanie ze słynną gąską z filmiku, która goniła pana na ulicy przy Marta.
931:  Widzicie?
932:  Da się simpować do gęsi.
933:  Ja tymczasem witam Irmę Wałkiewicz z gronie Trybutariuszy.
935:  Przypominam nasz zwyczaj.
936:  Dobry zwyczaj.
938:  Zajamniczej na powitanie nowych wspierających.
941:  Ślachetny jamnik Sangonomi Yakokomi.
943:  Oj tak, co się wczoraj działo?
945:  Krzysztof nie tylko mówił 300 razy Sangonomi Yakokomi, w sumie także czat GPT powiedział 300 razy Sangonomi Yakokomi i ułożył wiersz pentametrem jambicznym na cześć Sangonomi Yakokomi, która jest jamnikiem, a Piotrowi Mumotowi bardzo dziękuję za trybut.
957:  Zakazuj czatu GPT, rozdawaj laptopy w klasie.
960:  Jak barwa, prawda?
960:  Fuck logic.
965:  Ale ja się tu śmieję, zamiast skupiać się nad pięknem ducha, duchowym pięknem Babel, która nie jest seniorą.
978:  To jest duchowe piękno.
981:  Popatrzcie, jak jej duch się miarowo unosi.
983:  To jest duchowe piękno, zdecydowanie.
985:  Unosi się jak paimon na wietrze.
987:  Ja już zaczynam tworzyć poezję sam, a jeszcze nie włączyliśmy czatu GPT.
994:  Olga zawsze była snopką, moment z człowieka, który doprowadził mnie do USP, że tak to prawda.
999:  Fenomenalne.
1000:  Chat GPT dla tych z was, którzy przegapiliście wczorajsze nasze krotochwile.
1004:  Zaczął opowiadanie o Oldze T. K., która jest snopką właśnie od tych pięknych słów.
1010:  Olga zawsze była snopką.
1011:  To był fanfic osadzony w alternatywnej rzeczywistości, w której Olga T. K. nigdy nie szkalowała czytelników od idiotów i postanowiła napisać fantasy.
1020:  I nawet czat DPT zadbał o dobre zakończenie, to znaczy było powiedziane, że koniec końców Olga zrozumiała, że snobizm jednak jest nieodpowiedni.
1028:  Przepiękne.
1029:  Ja dzisiaj czekam na propozycje na czatach, na następne dobre opowiadanie i tymczasem agajo, witam w gronie trybutariuszy i informuję, że mamy 36 703 w skarbonie.
1041:  Ja nie mam zielonego pojęcia, o co chodzi w tym dialogu, ale możecie sobie go czytać w międzyczasie.
1047:  Tak, ja się pytam, kiedy będzie można wykorzystać ten fakt wiele razy w wielu dialogach, wbrew pozorom.
1050:  Dzisiaj mamy Genshin Atak, wczoraj moi kochani.
1066:  O bogowie.
1071:  To mi się przypomina, jak ja postanowiłem sobie A!
1075:  Zrobimy tak, że poczekam z pisaniem magisterki, napiszę się szybko.
1081:  Krzysztof, zdolny jesteś, dasz radę.
1083:  Jej zwlekałem, zwlekałem.
1087:  I trafiłem w grudniu do szpitala, a na styczeń był termin.
1090:  No i w szpitalu Krzysztof został pozostawiony razem z lodem Dukaja i nawet w szpitalu, w odosobnieniu, w izolatce, nie byłem w stanie skończyć lodu Dukaja.
1099:  To jest, uważam, fizycznie niemożliwe.
1101:  Witam Hubiksa R. w gronie trybutariuszy i informuję, że w trakcie, w którym Hubiks R. dołączył do grona trybutariuszy, w skarbonie pojawiło się 133 nowek z Łuciszy.
1110:  Aśku pisze, że Olga to *** kończy dzisiaj 61 lat?
1116:  6 plus 1 daje 7, a to jest liczba bliska doskonałości, więc może dzisiaj, może nawet w przyszłym tygodniu, może za miesiąc doczekamy się przeprosin za nazwanie czytelników idiotami.
1132:  Nie.
1136:  Nie doczekamy się.
1138:  Czyli nie jest na odwrót, że na słońcu trzeba się okrywać, żeby woda nie odparowywała.
1141:  Co tam robisz, jak powie umierają?
1143:  Podobno należy ubierać coś białego, bo białe odbija promienie słoneczne.
1147:  W związku z powyższym, moi drodzy, jesteśmy na to przygotowani, nie myślcie sobie.
1150:  To znaczy, ja natychmiast zmieniam moją drużynę, którą mam zawsze na początku, żeby ludzie nie myśleli, że lamie.
1155:  Zmieniam drużynę, mianowicie, moi drodzy, na tą naszą, lamiącą, która służy do eksploracji.
1159:  Drużyna służąca do eksploracji nie nazywa się Wybuchowa Radość.
1163:  Drużyna służąca do eksploracji nazywa się Yamshin's Impact i właśnie nią będziemy grać.
1167:  W drużynie Yamshin's Impact jest postać ubrana idealnie do poruszania się w słońcu, mianowicie Kamisato Jednoprzyciskato, autor wybitnej pozy walki następującej, która, nie myślcie sobie, że to jest prymitywne,
1180:  Mylicie się głęboko, to znaczy, jeżeli sobie wejdziemy do talentów Kamisato Jednoprzyciskato, przeczytamy, że to się nazywa, moi drodzy, Kamisato Art Kyouka, więc wiecie, no, poważna sprawa.
1192:  I co więcej, taki Meguri Kanka,
1198:  To są poważne rzeczy.
1200:  Bardzo poważne.
1200:  On uczył się tego w klasztorze specjalnym i później jeszcze u samurajów przez 40 lat.
1209:  Dokładnie tyle, ile ma.
1211:  Żartuję.
1212:  Żartuję.
1213:  Gdzie my idziemy, moi drodzy?
1214:  Idziemy mianowicie tam, gdzie raki zimują.
1219:  Zbliżamy się do 37 tysięcy.
1221:  To nie w kij pierdział, to prawda.
1223:  Kamisa to jedna przyciskata, on ma wprawdzie kij w dupie, w związku z powyższym mógłby pierdzieć w kij, ale nie będzie tego robił.
1230:  Z przyczyn sobie tylko znanych.
1231:  Czy tutaj są żenujące przeciwnicy, których zniszczymy?
1234:  Tak, ale zniszczymy ich później.
1235:  Na razie eksplorujemy, żeby nie było złośliwości na czatach potem, że Krzysztof nic nie wyeksplorował.
1240:  Ja wiem, do czego jesteście zdolni.
1250:  To jest jakaś opcja, moi kochani.
1252:  Czy ja przeczytałem, że są jakieś pozdrowienia od babci?
1256:  Czy to jest tylko mój nadwzrok, moi drodzy?
1260:  Mieliśmy kiedyś najsłynniejszą babcię na czatach, która nas pozdrawiała.
1264:  Tak było.
1266:  Rozkaz 66.
1266:  Mmm, skrzyneczka!
1271:  Co się stało z dupą jamnika na regale?
1274:  Ona jest cały czas, tylko mam, moi drodzy, powiększenie takie, które sprawia, że jej nie widać.
1279:  A!
1280:  A!
1281:  Walka!
1281:  Walka!
1282:  Walka!
1283:  Jak śmiesz!
1285:  Zostaliśmy zaatakowani, moi drodzy.
1287:  Jak, jak śmiał.
1288:  Dziękuję jeszcze raz, witam za trybut i przypominam!
1291:  37 tysięcy w naszej skarbonie!
1295:  Czas na Bubba Sword.
1297:  Znaczy, przepraszam.
1300:  Przepraszam.
1302:  Miałem na myśli... Miałem na myśli... Musasu Shinsetsu.
1309:  Tak, właśnie.
1311:  To stanowczo nie jest Bubba Sword.
1313:  Absolutnie nie.
1314:  Czas na jednoprzyciskato.
1318:  Chciałbym, żeby to zadawało więcej obrażeń.
1320:  To jest moje marzenie.
1321:  Żeby było powyżej 10 tysięcy.
1326:  O bogowie!
1328:  Walka!
1329:  Macie absolutną rację, chaty.
1330:  Tak właśnie było.
1333:  Tak właśnie było.
1334:  Oglądałem właśnie live na bez schematu z The Last of Us.
1336:  Właściwie to zapis, ale jednak lojalność bez jamników wygrała.
1339:  Dobrze!
1339:  Dzisiaj jest następny odcinek The Last of Us.
1341:  Nie chcę nic mówić, powiedział Krzysztof mówiąc.
1344:  Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
1356:  Opowiadanie o Stasiuku i Loren Fishtech!
1360:  O nie!
1360:  O nie!
1361:  Co się stało?
1362:  Czemu?
1363:  Kamisa, to jedno przycisk, a to jest niezdarny.
1367:  Natychmiast spadaj właściwie.
1368:  Masz spadać właściwie, dziękuję.
1371:  Mmm, soczyste primogemy, Boże drogi, tak.
1374:  Czy Krzysztof zagra z Dominikiem?
1376:  Okazuje się, że Dominik ma za mały Adventure Rank.
1380:  Męczcie Dominika, żeby miał przynajmniej szesnasty Adventure Rank, chociaż ja nie za bardzo wiem, co będziemy w stanie zrobić, ale może pomogę Dominikowi stać się potężnym.
1388:  Z radością.
1391:  Dobrze, idziemy cały czas w tę stronę, moi drodzy, powiedział Krzysztof, idąc w przeciwną stronę.
1396:  Primogemy to jest nowy element diety jamników, tak jest.
1399:  Moi drodzy, ani razu jeszcze nie usłyszałem, że jest źle z głośnością.
1403:  Nie, nie wierzę.
1403:  Nie wierzę, co się dzieje.
1406:  Ważne dla mojego komfortu pytanie.
1407:  Jest tylko jedna postać, która jest najważniejsza w uniwersum Star Wars, moi drodzy.
1421:  Nienawidzę tego, jak ostatnia część Gwiezdnych Wojen zepsuła mi tę linijkę dialogową i dlatego nie będziemy o niej rozmawiać, dlatego nie mam możliwości...
1435:  Krzysztof, dlaczego nie grasz niskimi postaciami?
1437:  Może dlatego nie gram niskimi postaciami?
1440:  Widzicie, co się dzieje, jak gram niską postacią?
1442:  Jest pomiatana przez wszystkich.
1444:  Nie jest w stanie nic zrobić.
1445:  Musi wyjść na namiot, żeby być wyższa.
1448:  Tak to się właśnie kończy.
1449:  Jak się gra niskimi postaciami, przełączymy się na wyższą postać.
1452:  I co?
1453:  Proszę bardzo.
1454:  Ha!
1455:  Wszystko ginie!
1457:  Trzęsie się z przerażenia, widząc potężną Raiden Shogun.
1460:  Raiden, proszę!
1462:  Nie zabijaj mnie!
1463:  Proszę!
1465:  Tak właśnie jest.
1467:  Wiem, Kulail, który się czyta prawdopodobnie inaczej, ma bardzo przejmującą historię, ale jest na granicy niskości.
1474:  Denerwuje mnie z tego powodu.
1482:  Co?
1483:  Co to było?
1484:  Jaka... Jaka Perfect Sunstorm, co?
1490:  Była taka... Była taka piosenka, mem... Coś z Sunstorm było.
1495:  The Root Sunstorm?
1496:  Coś takiego.
1497:  Aha.
1498:  Nie wiem, dostałem 5 premiumów, więc nie wnikam.
1501:  Za darmo to uczciwa cena.
1504:  Grajemy wysokimi postaciami, a wtedy jest High Ground.
1506:  Właśnie.
1507:  I High Ground Vision.
1508:  Następna skrzyneczka.
1511:  Darude Sunstone.
1512:  Widzicie?
1512:  Pamiętałem.
1513:  Jak raz coś pamiętałem.
1515:  Jak ja nie znoszę tego sformułowania.
1517:  That's close enough.
1518:  That's close enough.
1522:  Co robić, jeżeli trafiło się niską postać w prawdziwym życiu?
1525:  To się nie liczy.
1526:  Czy w życiu, moi drodzy, musicie walczyć z ludźmi, których jak napotykacie, mówią... Nie.
1534:  Czy w życiu musicie walczyć z czerwiami, które wychodzą z ziemi po to, żeby was zbrukać?
1540:  Nie.
1540:  Czy w życiu musicie walczyć...
1542:  z przerażającym lalkarzem.
1543:  Jeżeli nie wiecie, o czym mówię, to nie wiecie, co będzie na 40 tysięcy zebrane w skarbonie.
1548:  Nie musicie walczyć z przerażającym lalkarzem i nawet dwoma jego postaciami.
1552:  W związku z powyższym, nikczemny wzrost, jak to się ładnie mówiło, nic nam złego nie czyni.
1558:  Zresztą moja mama jest autorką sformułowania, że ma 1,65 metra w kapeluszu, więc nie byłbym w stanie, moi drodzy, szkalować niskich ludzi w naszej rzeczywistości.
1570:  Kruchel mówi, że Matajak przyjeżdża do Krakowa.
1575:  Na komentarzach do live'ów sobie jeszcze fajne opowiadania mówicie?
1577:  Może też sobie je przeczytamy.
1579:  To jest dobry pomysł.
1580:  To jest dobry pomysł, moi drodzy.
1583:  Trzeba walczyć ze swoimi demonami.
1584:  To się liczy, pisze Klaudia Vera.
1585:  Absolutnie, moi drodzy.
1587:  Czy ja widzę?
1589:  Ja widzę czyste piękno.
1592:  Tak.
1595:  MOJE!
1597:  Ile mamy już, swoją drogą, dendrokulusów?
1600:  Uuu, uuu, uuu.
1602:  Dziesięć.
1603:  Mało.
1606:  Jak mówiłem, grawitacja się nas nie ima, moi drodzy.
1609:  Moja mama nie jest autorką tego powiedzenia, nie jest autorką tego powiedzenia.
1612:  Moja mama jest autorką innego powiedzenia, to znaczy ze środy na niedzielę.
1615:  To znaczy czuć się ze środy na niedzielę.
1617:  Zawsze mnie ludzie pytają, co to znaczy czuć się ze środy na niedzielę.
1619:  Ja mówię, że to jest idiom, czuć się źle, nie Krzysztof.
1623:  Nie istnieje taki idiom.
1624:  Ile jest już eksploracji?
1629:  Tutaj?
1630:  Bardzo mało, jakieś 18%.
1632:  Wszędzie indziej jest 100%.
1633:  Włącznie z enkonomiją.
1636:  Jak wyjdziesz w Krakowie na spacer z jamnikiem, to masz hot doga z posypką ze smogu.
1640:  O nie!
1641:  O nie!
1643:  Czy wy widzicie, co tutaj się dzieje?
1645:  Przecież tutaj jest jakieś... A nie, to nie są skrzyneczki.
1649:  Eee, to pieprzyć to.
1650:  Ojej, oj, oj, stop, stop, stop, Dendrokulus.
1653:  Czekajcie, czekajcie, czekajcie, ale wpierw... Wpierw... Pierdwej, pierdwej.
1660:  Teleport 37343, moi drodzy, idziemy jak burza.
1665:  Jeżeli zacznę przez ciebie grać w gęślinę, gdzie mogę złożyć zażalenie?
1668:  Do skrzynki, skarki zażaleń, czyli DM-ów na Discordzie, których nie czytam.
1675:  Dobrze.
1676:  Dzisiaj Dominik ma streama, więc będzie trzeba mu zawracać dupę o gęślinę.
1678:  O!
1680:  Tak, róbcie.
1681:  Jak zdobędzie szesnasty Adventure Rank, to może wpadać do nas i zmierzyć się ze straszliwymi monstrami, powiedział Krzysztof, widząc skorpiony na poziomie dziewięćdziesiątym pierwszym, które giną, zanim zdążył powiedzieć Bennett.
1701:  Cytując Joannę Kołaczkowską, ja mówię na swój nikczemny wzrost, wzrost siedzącego psa, jak ładne.
1707:  Przepiękne.
1708:  Dla wszystkich nikczemnego wzrostu, moi drodzy, najlepsza postać Genshin Impact, i mówię to nawet ja, to znaczy Bennett.
1716:  Bennett robi śmieszne rzeczy, jak mu damy...
1728:  Biedny Bennet.
1729:  Nie ma drużyny przygód wymarzonych, która by za nim podążyła.
1735:  O nie.
1736:  Moi drodzy, wiążona informacja dla wszystkich, którzy jakimś cudem dostaną w Dużo Konstelacji Benneta.
1740:  Nie włączajcie szóstej, dobrze?
1742:  Dziękuję za uwagę.
1745:  Biedny, smutny Bennett.
1747:  Czy u Ciebie Genshin też się pobierał wieki?
1749:  Ej, nie.
1750:  U mnie jest tylko problem, moi drodzy, z tym, że nie mam światłowodu symetrycznego, to znaczy nie wysyłam z dużą prędkością danych, ale mam 1 gigabit na sekundę, więc Genshin szybciusieńko.
1760:  Artyfakty na Bena?
1761:  W sumie nie przeglądaliśmy.
1763:  Jeśli chodzi o Bena, to najlepiej mieć Noblesse Oblige.
1766:  Swoją drogą, uwielbiam, jak Anglosaci czytają Noblesse Oblige.
1770:  You know, I'm American and I don't have to know other languages, you know, you know, noblesse oblige, noblesse oblige, you know, you know, dude, you know.
1784:  Noblesse oblige zatem ma dziwne, to znaczy 15% attack damage, ale za to ma attack percent, który jest ważny na sansach, to znaczy na piaskach czasu.
1794:  Jeżeli chodzi o pucharek, no to Pyro nie było innej opcji, troszeczkę się udało złapać Energy Recharge do wspaniałego ATK 21, atak musi być na Benim duży.
1804:  Następnie, jeżeli chodzi o hełm, hełmofon, to jest Recharge również i Critical Damage, więc spoko, spoko jak na Benim.
1815:  Tutaj mi się udało złapać troszeczkę ataku i uniknąć rzutu na obronę, nie wiem jakim cudem.
1821:  Czemuż masz atak na Sancie?
1823:  Jest polecany podobno do Bennett'a, zaraz wyjaśnię dlaczego.
1826:  Jeżeli chodzi o kwiatek, no to jest też atak i crit rate duży nawet i energy recharge duży.
1833:  Z tego względu, że o ile pamiętam... O ile pamiętam... Ohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohohoho
1857:  Krzysztof, nasz kochany boost planeta do ataku skaluje się z base-atakiem miecza.
1861:  Z base-atakiem miecza?!
1862:  Naprawdę? !
1864:  Ja myślałem, że w ogóle za takie.
1866:  Serio?
1868:  O nie!
1870:  Ale to nic, ponieważ Bers nam zadaje w ten sposób obrażenia.
1872:  No jeżeli chodzi o miecz, no to jest Base i Energy Recharge, ale nie mam lepszego miecza niż ten, niestety.
1878:  Mieczami nie zostałem pobłogosławiony, są generalnie bardzo kiepskie, to znaczy teoretycznie mógłby być Black Sword, ten nowy jest dla postaci Dendro, Rancour Yak, reszta też Yak, no nie są to dobre miecze, nie oszukujmy się.
1894:  Dlaczego Venti jest pierdolnięty?
1896:  Usłyszałem to kiedyś i powtarzam.
1898:  Wiecie, nauczyć gówniarza to chodzi i powtarza, więc ja lubię powtarzać różne rzeczy.
1905:  Aśku, pisze, że nie zrozumiała ani słowa.
1906:  Spokojnie, Aśku.
1908:  To jest gensinowy żargon, który jest czasem konieczny po to, żeby zaspokoić żądze czatów do min-maxowania postaci.
1918:  Ale tak na spokojnie, jeżeli ktoś by się chciał nauczyć, w jaki sposób budować postaci, bardzo polecam poradniki.
1925:  Nie ma innej opcji.
1928:  Nie zdołaliśmy, nie zdołaliśmy użyć jednoprzyciskato nawet.
1932:  Jestem zasmucony.
1933:  Zróbmy opowiadanie o Kamisato jednoprzyciskato.
1935:  To jest super pomysł.
1937:  To jest super pomysł.
1940:  Rankur jest najwyższy, tak, ale jak, blech, fu, nie lubię go.
1945:  Favonius jest ładniejszy, bo mam częściej przynajmniej leczenie.
1948:  Lubię mieć duże energy recharge na Benim.
1952:  Dobrze, moi drodzy, mamy tutaj coś ważnego, ale równocześnie mamy coś ważniejszego.
1957:  Albowiem, jeżeli udamy się w tę stronę, powiedział Krzysztof, łypiąc stronę 37780, to mamy coś takiego.
1961:  I wiecie, co zrobimy?
1962:  My się do tego udamy.
1971:  ponieważ to jest boss.
1973:  Jak zmienić fioletową pieczątkę przy nicku?
1978:  Aaaa, mówisz... Brakfester pisze o tych, które macie jako trybutariusze przy nicku na YouTubie.
1986:  One się zmieniają automatycznie po osiągnięciu określonego okresu wsparcia, jak na przykład Kluken, która ma już brązową maga.
1996:  Nie siorp.
1997:  Nie siorp.
1998:  Maga metalu.
2000:  Czy Venti nie ma po kolei w głowie?
2002:  Aaa!
2004:  Ładne!
2005:  Ładne, Kluchen!
2006:  Ładne!
2012:  Czy myślałem kiedyś o graniu jakiejś części Final Fantasy?
2015:  Myślałem.
2016:  Potem zobaczyłem, jak to wygląda w praktyce i przestałem myśleć.
2019:  Idziemy w tę stronę, moi drodzy.
