🔴 Jamniki to poziome żyrafy | HORIZON: ZERO DAWN Livestream #5
🔗 https://www.youtube.com/watch?v=Icb4aYV9MLQ

0:  Muzyka Muzyka
456:  Ostatnio zauważyłem, że troszeczkę łapię przy streamach, bo jestem inaczej ułożony przy mikrofonie, spółgłoski zwartowybuchowe, to jest plosives, więc postarałem się ułożyć mikrofon tak, żeby wam to nie łapało.
468:  Teoretycznie...
470:  Jest coś takiego do tego mikrofonu, jak się bardzo blisko mówi, ale przepraszam najmocniej, kto przy zdrowych zmysłach używa popfiltra, który jest wielkością głowy?
479:  Znaczy, przecież to jest jakieś absurdalne kompletnie.
482:  Gdybym miał to tutaj, byłbym całkowicie zasłonięty.
485:  Tak?
485:  Hop na swoim kanale, ma chyba ten sam mikrofon i ten popfilter.
489:  Koszmar absolutny.
490:  Nikt przy zdrowych zmysłach nie chce zasłonić sobie twarzy.
494:  No chyba, że chce.
496:  Na przykład Wieńczysław Nieszczególny.
498:  Kto zna Wieńczysława Nieszczególnego z Edmunda Niziurskiego, moi drodzy?
502:  Wieńczysław Nieszczególny nie chciał, żeby jego twarz była widoczna.
509:  Muszę jeszcze sprawdzić, czy mam wszystko powyłączane telefonicznie.
514:  Tak.
515:  Tak jest.
516:  Czerw fantastyczny zadaje mi jakieś dziwne pytania na Discordzie o setup streamingowy, czyli jedno czy dwukomputerowy.
523:  Czy to oznacza, moi drodzy, że czerw się szykuje do streamowania?
530:  Czyżby Krzysztof coś zdradził?
532:  Haha, niemożliwe!
533:  Proroku Kaczk, dzięki za wsparcie od 14 miesięcy.
537:  Kaczk was błogosławiał, wykrzykuje prorok Kaczk.
541:  Czy będzie DLC robione?
541:  Oczywiście.
543:  Krzysztof, jak ludzie rozpoznają akcent na sylabę, co to w ogóle niby znaczy akcent?
548:  Już Ci tłumaczę.
551:  To wszystko się wzięło z łaciny, która jest bardzo takim muzycznym językiem.
555:  Tam był akcent na trzecią sylabę zwykle.
557:  To jest wszystko kwestia osłuchania się, wiesz, z audycjami radiowymi, z podcastami, czy rzeczywiście ktoś dobrze akcentuje, czy nie.
565:  Generalnie akcent to jest głośniejsza część wyrazu.
569:  Teraz jak powiedziałem głośniejsza część wyrazu, to mogłeś to wysłyszeć, prawda?
575:  Normalnie byś powiedział głośniejsza i ten akcent jest troszeczkę ukryty, ale w momencie, w którym chcesz zaakcentować jakieś słowo, bardzo często zrobisz to dokładnie w tym miejscu, w którym trzeba, bo polszczyzna ma naturalny akcent na drugiej sylabie od końca, więc dlatego powiedziałem na drugiej sylabie od końca, nie drugiej.
594:  Chociaż zwróćcie uwagę, że jeżeli mamy do czynienia z polskimi codziennikarzami, to niestety oni przyzwyczajają nas do tego, że dziwnie akcentują swoje wiadomości.
604:  I ja zazwyczaj, żeby przerysować ten styl narracji w TVN-ie albo TVP, staram się akcentować na ostatnią sylabę, żeby pokazać, w jak kretyński sposób
619:  Uczy się studentów dziennikarstwa przemawiać, bo chodzi zapewne ludziom o to, żeby w ten sposób unikać mówienia Y i E do kamery, bo nie uczą studentów, że cisza też może wybrzmieć.
636:  A, dramat!
639:  Dobrze, zanim będę was zadręczał dalej akcentami, odpalamy Horizona.
644:  Pogrywam w Gęsina codziennie.
646:  Ja się przygotowuję do wishowania na Hutao, a nie chcę wydać mnóstwa pieniążków, więc staram się codziennie zrobić te wszystkie daily questy i inne pierdoły.
655:  To się nazywa fachowo, jak Julian Kuklicz to nazwał, labor, czyli równocześnie labor i play.
670:  Bardzo złośliwy człowiek prosił jamniki wsparcia, moi drodzy.
672:  Kolos z filozofii jutro.
674:  Jakim prawem kolos z filozofii, moi drodzy?
678:  W takim momencie jamniki wsparcia dla bardzo złośliwego człowieka są konieczne, jak również jamniki urodzinowe dla The Clever One.
686:  To ja się też przyłączam.
688:  Będziemy mieli równocześnie jamniki urodzinowe i jamniki wsparcia.
691:  To jest patologia, moi drodzy.
698:  Więc z Genshinem jest tak, że ja jestem przekonany, że nie uda mi się tej Hutao zdobyć i tak, bo to jest przeklęta postać dla mnie, moi drodzy.
705:  Wiele razy już próbowałem ją zdobyć, ostatnim razem jak się starałem, to skończyło się na tym, że przestałem grać w Genshin'a na 8 miesięcy, tak się wkurwiłem.
717:  Zakazać kolokwia.
719:  Wiecie, dlaczego to jest podwójnie absurdalne?
721:  Dlatego, że kolokwium po łacinie pisało się kolokwium przez u, ku, u, y, j, boże, i. Kolokwium to znaczyło rozmowa.
733:  Kolokwium, zatem łacińskie, to jest opozycja wobec solilokwium.
736:  Solilokwium to monolog z kolei.
738:  I w jednym i w drugim przypadku nie słyszycie chyba formy test zaliczeniowy na punkty, prawda?
748:  Bardzo złośliwy człowiek pisze, że te filozofie można o kant dupy rozbić.
752:  Kant pisany wielką literą.
755:  See what he did here?
757:  N-ka tymczasem dołącza do grona tributariuszy.
759:  Moi drodzy, to jest okazja na to, żeby się frenetycznie zajamniczyć.
763:  Jak w ogóle projekt otwartego świata w Horizonie?
765:  Powtórka z Far Cry'a mocno?
766:  O, nie, nie, nie, absolutnie.
767:  Far Cry polegał na tym...
770:  Okej, rozumiem dlaczego to mówisz, bo generalnie z Far Cry'em było tak i z Watch Dogs i z Assassin's Creedem, że trzeba było się wspiąć na jakiś wysoki punkt, zsynchronizować region i wtedy wyskakiwały nam wszystkie punkty na mapie.
782:  Tutaj Żyraf wprawdzie pełni podobną funkcję, też odsłania mapę, ale równocześnie pełni ważną funkcję gameplayową, to znaczy osłabia potwory w okolicy.
792:  I jest to na tyle atrakcyjnie zrobione, że wybaczam powinowactwa.
798:  Tutaj są jamniki.
799:  Oczywiście, Kiwikado, że tutaj są jamniki.
800:  Tutaj mało tego, tu się czci jamniki.
804:  Lepszy kant niż Tomasz z Akwenu lub Sedes z Bakelitu.
807:  Absolutnie tak, moi drodzy.
811:  Czy to jest kupiec?
813:  Nie, ja chcę iść do widokówki.
814:  O, o, o, o, tam jest widokówka.
816:  Musimy iść tam, gdzie stópek jest 142.
818:  Mmm, stópki, mniam.
821:  Najdroższe czaty.
822:  Krzysztof, czy mogę prosić o wspierające jamniki?
824:  Dzisiaj duże zapotrzebowanie na jamniki od epinefrynki.
827:  Nauka biochemii do egzaminu mnie zabija.
829:  Łzy ciekną po policzkach normalnie.
831:  Ale Epinyfrynko to, niezależnie od jamników, do których bardzo zachęcam, zadbaj sobie może o to, żeby coś krótkiego obejrzeć.
837:  Wiesz co, bo ja wiem, że nauka do egzaminu dużo czasu zajmuje i jest zawsze tak, a, gdzieś tam ty polecasz czytanie gry i seriale, a to zadmuję dużo czasu.
845:  Proszę bardzo, to odpal sobie może jakąś antologię animacji, na przykład Love, Death and Robots, piętnaście minut cię zbawi, nie?
856:  Zawsze to można zrobić.
857:  Druga rzecz, którą polecam, to jest też polecane dla wszystkich, którzy siedzą długo przy kompie, żeby co jakiś czas wstać, otworzyć okno lub balkon, jeżeli ktoś ma szczęście i ma balkon, albo rzygownik.
867:  Wiecie, rzygownik to są takie drabinki tuż przed otwieranym oknem.
870:  Ja mam coś takiego.
871:  No te drabinki służą tylko temu, żeby podczas ciężkiej imprezy przechylić się przez nie i rzygnąć na dół, do niczego innego.
878:  Więc otworzyć należy jedno, drugie lub trzecie i spojrzeć w dal, najlepiej na zielone.
882:  Jak nie na zielone, to wystarczy w dal, żeby jakoś wzrok się ogniskował inaczej i odetchnąć trochę.
889:  W Krakowie kiepski pomysł, bo można odetchnąć smogiem, ale wiecie, do czego zmierzam, tak?
893:  Żeby zrobić coś, co jest takim totalnym resetem.
898:  Oczywiście, że do tego są te barierki.
900:  No natura, ale do czego innego, moi mili?
903:  filmik na YouTubie.
904:  O czym mówisz, Stachu?
906:  Też, żeby zresetować się, tak?
908:  Wiecie, to może być ryzykowne o tyle, że ja nie znam jeszcze osoby, która obejrzała jeden film na YouTubie.
917:  To znaczy, jak się zaczyna oglądać filmy na YouTubie, to się ogląda od razu wiele.
922:  Chyba, że ktoś ma koncentrację godną jogina albo żołnierza sił specjalnych, to wtedy tak.
932:  Wtedy co innego, moi drodzy, jeżeli ktoś jest joginem albo mistrzem Shaolinu, to jest w stanie obejrzeć jeden film.
938:  Powiem więcej, wtedy może nawet jest w stanie obejrzeć jeden film na TikToku.
942:  O!
944:  To jest dopiero coś.
946:  Znaczy nie na TikToku, na Instagramie lub na Messengeru lub gdziekolwiek indziej, bo TikToka nie wspieramy, bo obrzydliwa partia chińska.
954:  Czy ja się nauczę wchodzić tutaj po skałach?
959:  Naprawdę?
960:  Naprawdę?
961:  No przecież, na miły Bóg, ja okrążyłem całość już na tym etapie.
970:  Aloj, jeżeli ty nie będziesz w stanie tutaj w... Alojtonie.
974:  Alojtonie.
974:  Aloj... Okej.
980:  Ja myślę, że z TikTokem jest tak jak z Adidasami, to znaczy to już się zrobiła nazwa, nie tyle nazwa własna, co nazwa zwyczajowa.
988:  Znaczy tak jak Adidasy się mówiło kiedyś na każde buty sportowe, no tak samo TikTok to jest po prostu krótki film.
996:  Ja autentycznie nie wiem, jak tutaj wejść.
1000:  Wyjście na balkon, ale bez fajki.
1002:  No, w Krakowie nawet nie trzeba, bo w Krakowie wystarczy, że odetchniecie świeżym powietrzem i to jest zupełnie tak, abyście wyszli na fajkę.
1010:  Tryb pod gatunek fantastyki jest moim ulubionym.
1012:  Aktualnie steampunk, ale to się bardzo zmienia.
1014:  Bardzo lubię też klasyczną fantasy, ale wiecie, nie taką epicką, tylko po prostu fantasy, żeby było dużo magii.
1022:  No nie pomaga mi też to, że jest ciemno choćby oko wykol tutaj.
1027:  To wygląda jak coś, po czym się można wspiąć, ale oczywiście tak nie jest.
1030:  Jak się można ze mną prywatnie skontaktować?
1032:  Lepiej w ogóle.
1034:  Jestem introwertykiem, zrozumcie człowieka.
1036:  Ale tak serio to można zawsze DM-a napisać na Instagramie.
1040:  Zawsze odczytuję.
1041:  Jak damę jej radę, to także odpisuję.
1044:  W Krakowie jak otwierasz okno, to wietrzysz miasto.
1046:  Tak.
1048:  Dobra, czaty.
1049:  Poważnie.
1049:  Jak tutaj wejść?
1052:  Najlepsza rzecz, jak ode mną YouTube, to oglądanie na prędkości dwa razy.
1054:  Ja zawsze jestem ciekaw, jak się mnie słucha na prędkości dwa razy, bo ja mówię dość szybko.
1061:  Nie, nie, nie!
1062:  Nie mówcie mi, że można było tędy wejść!
1065:  Nie!
1074:  Ja nie wierzę.
1076:  Jaka książka dzisiaj była czytana?
1077:  Cały czas Decimus Fate.
1084:  Palitka już zawsze słucha, dla każdego coś przypomina dwa razy.
1087:  I jak?
1090:  Są też takie półki, po których można się wspinać.
1092:  Legenda głosi, że są.
1099:  Nawet mi nie mówcie, że... Uuu.
1110:  Nie.
1113:  Kolejna wiadomość z starych czasów.
1139:  O, co ty nie powiesz, Aloj!
1141:  Nie żebym tutaj usiłował wbiec przez ostatnie 45 minut!
1145:  Znowu będzie, o Krzysztof, ile myśmy, ile myśmy przegapili live'a i czaty będą mówiły, nie, Krzysztof nie umiał wskakiwać!
1154:  Myślę, że to jest jakiś kompletny absurd!
1164:  Nie, nie mów, no przecież nie.
1172:  Asasyn ma o wiele lepsze wspinanie.
1173:  No tak, no, asasyn do tego służy.
1178:  Dobra, jestem tutaj.
1180:  Jestem, jestem tutaj.
1181:  Już prawie... Dobrze, dobrze, dobrze, stop!
1185:  Krzysztof, wieczny ser.
1186:  Jaki ser?!
1187:  Ja się tylko staram tutaj wspiąć!
1193:  Da się zestrzelić linę?
1198:  Co?
1200:  Nie mówcie mi takich rzeczy.
1206:  Dupa, nie da się.
1213:  Jakie półki?
1214:  Gdzie wy macie półki?
1217:  Oh, fuck.
1242:  Dziękuję psztyfikancie arystokratycznej snoblistki za wsparcie od trzech miesięcy.
1251:  Jak widać, po mnie wsparcie się bardzo przydaje.
1260:  Ironicznie, mógł uratować innych z śmierci, ale nie sam.
1268:  Może dlatego nie widziałem tych półek, że było ciemno choćby oko wykol!
1277:  Przez to był żuź dla tego wspinaczka.
1282:  Otwarty świat my ass.
1284:  Teraz umiesz się wspinać.
1287:  Tępa ruda, Aloj!
1289:  Nie mówcie tego Dominice, jamnikotwórczyni, zabije mnie.
1293:  Nie powiedziałeś w imię Kaczk, więc błogosławieństwo nie zadziałało, doprecyzował prorok Kaczk.
1298:  Jest w tym sporo racji.
1326:  Wiecie, ja myślę, że można podsumować te moje starania, zresztą tutaj, nie tylko tutaj, takim zdaniem, które kiedyś wymyśliłem, 2 plus 2 równa się problem.
1341:  No więc, no więc 2 plus 2 równa się problem.
1355:  Co my musimy przecierpieć, żeby wzbiąć się na Neverending Story?
1361:  Tak.
1361:  Czy to jakaś misja samobójcza?
1363:  To jest dobre pytanie.
1364:  Przeszukałem skrzynię.
1366:  Pułapka porażająca.
1368:  Nie chcę, ale teraz dobrze, warto było.
1374:  Tak, tak moi drodzy.
1376:  Nie, ale powiedzcie mi, że nie warto było.
1378:  Warto było.
1380:  No warto było.
1383:  Teraz już przypomina mi się, co mi to cały czas przypominało.
1387:  Powiedział Krzysztof używając dwa razy czasownika, który jest ostatnim czasownikiem przychodzącym komukolwiek do głowy przy opisie Krzysztofa.
1395:  Mianowicie w Indiach są takie świątynie.
1397:  To nie jest w Indiach?
1398:  Nie, to nie jest w Indiach.
1399:  To jest gdzieś na wschodzie.
1401:  Widzicie?
1401:  Geografia szkolna, świetna, przydaje się.
1404:  Kuala Lumpur, otóż.
1405:  Chyba tak to się nazywało.
1408:  Widać menhiry?
1409:  No właśnie jeden menhir jest na horyzoncie.
1411:  Ja myślę, że dzisiaj do tego menhira pójdziemy i spotkamy tam Ciri.
1421:  Ooo.
1422:  F-16, coś czego Polska nigdy nie zobaczy.
1423:  Aaa!
1429:  Angkor Wat, Kambodża.
1430:  O!
1433:  Kambodża.
1436:  W Kambodży się je opiekane pająki, moi drodzy.
1439:  To nie jest dobre.
1442:  Szczerze powiedziawszy, dla mnie jest raczej przerażające.
1444:  Jak można jeść pająki?
1449:  W takich chwilach staje się natychmiast weganinem.
1455:  Ja ci dam delicję, Grim Lukas.
1457:  Polacy mają już F-16?
1458:  No ze dwa.
1464:  Uuu, niebieskie.
1466:  Nie, po prostu tego nie widziałem.
1468:  Dobrze, moi kochani.
1469:  Idziemy sobie w miejsca.
1471:  To znaczy tak.
1473:  Fabuła główna wiedzi nas tutaj, do Smolnego Klifu.
1476:  W związku z powyższym, żeby nie rozindyczać czatów, zrobimy tylko dwa małe ditury, dobrze?
1483:  O, na przykład Muddy Puffs nie ma F16, no właśnie.
1487:  Ja też nie mam F16, na mojej klawiaturze jest do F12.
1489:  Wspaniale!
1502:  Więc idziemy wpierw do żyrafa, a potem do... A może... Tak, wpierw do żyrafa, a potem do kotła.
1515:  Te pająki inne takie w Kambodży jadło się z biedy, to nie jest rarytas, jak się w Europie wydaje.
1519:  Ale dla turystów sprzedają, wiesz, takie opiekane.
1521:  Kiedyś mi kumpela wysłała, oczywiście złośliwie, ja byłem przerażony, jak to zobaczyłem.
1527:  Polska ma 48F16?
1528:  Naprawdę?
1530:  No niesamowite.
1532:  Nie doceniam naszego kraju, moi kochani.
1535:  Nie po raz pierwszy.
1537:  Daleko jest ten żyraf?
1540:  Już tam mu odpada?
1541:  W sensie...
1543:  Tam się... To jest portal, więc tam wpada się i wypada.
1546:  Więc zdarzało się, jasne.
1549:  Teraz już F-35?
1550:  Jeszcze droższy w utrzymaniu.
1555:  Zapomniałem, że tutaj są nieśmiertelne ptaki.
1558:  Ojej, jak ja się cieszę.
1559:  Wiecie co, to był dobry pomysł, żeby grać dzień po dniu.
1562:  Ja jednak z moją pamięcią muszę mieć serię cały czas.
1566:  Teleportuj się bliżej, a się da?
1569:  O Jezu, da się, faktycznie.
1572:  Chociaż ja wiem, no tak nieznacznie, nieznacznie.
1578:  Kasia Gryczana pisze, że jutro pierwszy pecet.
1579:  Dobrze!
1582:  Na czym, skąd przyjęliśmy ostatni wątek?
1585:  Bardzo dobre pytanie.
1589:  Już wiecie, w jaki sposób odpowiadam na egzaminach, prawda?
1591:  Zawsze.
1595:  Hollow Knight?
1598:  Nie wykluczam.
1599:  Kiedyś na pewno.
1600:  To jest na tyle piękna gra, że fajnie w nią zagrać, ale myślę, że to raczej będzie taki one-time event, jak w przypadku Ori'ego.
1608:  Ori bardzo mi pasuje do Mikołajków już.
1611:  Kojarzy mi się z nimi.
1613:  Lordziu pisze, dużo przegapiłeś.
1614:  Nie, Lordziu, nic nie przegapiłeś.
1615:  Absolutnie nic.
1616:  Wyjąwszy moje próby dostania się na Cliff.
1620:  Więc z mojej perspektywy bardzo fortunnie się złożyło.
1624:  Spróbujemy okiełznać to Monstrum.
1654:  Jestem gotowa.
1658:  Muszę być z tobą.
1694:  Zabrać je na drogę.
1713:  Kiedyś wspomniałeś, że osobiście zagrałeś Life is Strange, ale raczej nie zagrałeś na Steam.
1716:  Zrobiłbyś to w takim razie jakąś recenzję na temat gry?
1718:  Recenzji gier unikam.
1720:  Raz zrobiłem, tylko byłem tak zdenerwowany cyberpunkiem, że nie byłem w stanie się powstrzymać, ale potem zrezygnowałem z tego.
1725:  Stwierdzam, że...
1727:  Jest pewien konflikt interesów między człowiekiem, który gry bada, a człowiekiem, który gry krytykuje.
1733:  Znaczy, mnie szczerze powiedziawszy nie interesuje krytyka gier, raczej mnie interesuje ich analiza i pokazywanie, co można w grze poprawić, ale zupełnie z innej perspektywy patrząc.
1743:  Więc zostawiam recenzentom to, co recenzenckie i recenzenci się lepiej na tym znają i lepiej to robią, zwłaszcza, że też trzeba mieć zupełnie inną infrastrukturę do robienia recenzji gier.
1751:  Wiecie, to jest, na przykład teraz powinienem w tle cały czas nagrywać w 4K, żeby zrobić recenzję Horizon Zero Dawn.
1757:  No to to jest przy mojej infrastrukturze obecnej całkowicie niemożliwe jak na razie.
1763:  Znajdę coś dla Ciebie.
1791:  Dobrze, mamy metalowy kwiat przed nami.
1794:  To jest dobra wiadomość.
1794:  Oczywiście Ameryka nie istnia, dopóki Column jej nie odkrył.
1797:  Tak, absolutnie.
1801:  A to prowadzący powiedział, matura to bzdura?
1804:  Naprawdę?
1805:  Nie żartuj, Alejandra.
1806:  No nie żartuj.
1811:  Znaczy, to nie jest śmieszne.
1813:  To jest straszne.
1814:  Jest nawet Columbus Day w Stanach Zjednoczonych, który precyzyjnie z tego powodu, że Ameryka istniała wcześniej, jest bojkotowany przez dużą część Amerykanów już w tym momencie.
1827:  Tu jest dużo krokodyli.
1828:  Nie wiem, czy chcemy z nimi walczyć.
1833:  Okej, metalowy kwiat jest tam.
1837:  Strasznie są konfundujące te znaczniki, moi mili.
1844:  Właśnie widzę, że przegapiłem kwiat, bo z jakiegoś powodu, jak się zbliżam do znacznika, to ten znacznik znika albo unoś się w górę.
1854:  I ja go przegapiam wtedy.
1859:  No dobrze, gdzie jest kwiat?
1863:  Aloj, przestań dyszeć.
1866:  Enka podarował innym z pakiety wspierania.
1868:  Co ja czytam?
1870:  Świeżo dołączywszy do grona wspierających.
1873:  Enka jest Jamnikołajem i obdarowuje Filipa Walczyńskiego, Bukłon543, Karola Korola, Reuwana i Kaszę Gryczaną.
1883:  Moi drodzy, to okazja, żeby użyć Jamnikołajowej emoji.
1887:  No jak Boga kocham, nie ma, moi drodzy, tutaj tego kwiatu.
1895:  Ale za to indyk.
1898:  No, coś jest ewidentnie nie tak.
1901:  Something is no yes.
1910:  Wydaje mi się, że już uważniej nie mogę patrzeć.
1913:  Skanuję teren, wszystko robię.
1916:  Zgredek też jest Jamnikołajem.
1917:  Co się dzieje w samym początku streamu?
1920:  Kto tym razem będzie szczęśliwcem?
1923:  Dziobak, Likoja, Agnieszka Styczyńska i Wernus oraz Kafna.
1931:  Moi drodzy, Jamnikołaje dla Jamnikołaja.
1934:  Rośniemy w liczebność.
1940:  Ewidentnie ten kwiat jest źle oznaczony.
1944:  Wiecie co, przestaję się tym przejmować.
1946:  Jeżeli gra nie chce, żebym tego znalazł, nie zamierzam tego odnajdywać.
1953:  Nie zamierzam również walczyć z maszynami, tym razem przynajmniej.
1956:  Idziemy do żyrafa.
1960:  Trzeba patrzeć w serce.
1961:  Miej serce i patrzaj w serce.
1968:  Kacper Obcowski tymczasem też dołącza do trybutariuszy.
1971:  Jak można podarować pakiety wsparcia, pyta SavaSky?
1974:  Wiesz co, powinna być tam, gdzie jest ikonka dolara w czatach, jak na nią klikniesz, to tam powinny być pakiety wsparcia także.
1984:  Tak mi się wydaje.
1988:  Recenzje wycinkowe skupiające się na światotwórstwie.
1990:  No właśnie coś takiego zrobiłem przy okazji Mechanicusa i przy okazji Cyberpunka, ale w dalszym ciągu trzeba jednak nagrywać w tle.
1998:  Bo bez nagrywania trochę to nie ma sensu.
2002:  Ja nie jestem fanem specjalnym tego, żeby korzystać z pracy innych i wykorzystywać cudze nagrania do własnych materiałów.
2011:  Nie lubię tego.
2012:  Więc musiałbym tworzyć własne.
2014:  Może to zrobię.
2016:  Bo wiecie, ja nie wiem, w jakim kierunku ten kanał się będzie rozwijał.
2018:  Nie mam zielonego pojęcia.
2020:  Wiem tylko, że cały czas będę na nim ja.
2021:  To jest wszystko, co ja wiem.
2024:  Żyrop chyba jest na górze, tak mi się wydaje.
2028:  Fiaty i znajdźki są poprawnie oznaczone.
2030:  Znaczniki pokazują odpowiednią wysokość na obszarze.
2032:  Aaa.
2034:  Okej.
2036:  Witam.
2037:  Wita witających.
2039:  Witam, wspierający od 11 miesięcy, jest osobistą Nemezis, Michała Rusinka.
2043:  Więc jeżeli witam, wita witających...
2046:  Michałowi Rusinkowi umierają trzy komórki nerwowe naraz.
2049:  Myślę, że to jest poświęcenie, na które jesteśmy gotowi.
2052:  Czy często jem makarony?
2053:  Nie mogę jeść makaronów, mogę jeść żytnie, co najwyżej.
2056:  I rzadko bardzo.
2063:  A, jeszcze Karol Koller pisze, że jest oznaczony jedynie teren, na którym coś można znaleźć, niedokładny punkt.
2069:  Dobra, tak czy siak nasz skaner nic nie pokazywał.
2072:  Naszym celem podstawowym jest żyraf.
2077:  Aloj chodzi skacząc po górach.
2079:  Czekają, że grę HD?
2080:  Znalec nią graliśmy na ostatnim... w ostatnim simie charytatywnym, wośpowym.
2086:  Zuza też prosi o jamiki wsparcia dla bolących pleców.
2088:  Siostra Pratchett na ratunek, Zuzie, moi drodzy.
2098:  Okej, czyli...
2101:  Tu jest jakaś poważna sprawa, moi drodzy.
2104:  Co to jest?
2104:  Co to jest?
2106:  Wiem, powinienem był... To jest wskaziciel.
2108:  Nie wiem, czym jest wskaziciel.
2109:  Nie pamiętam już.
2113:  Weak?
2114:  How dare you?
2115:  Głosem Grety Thunberg.
2120:  Albo głosem Pottusia Pottusia.
2122:  How dare you stand where he stood?
2125:  How dare you?
2129:  Nie to, że precyzyjnie przez hot tusia pod tusia Dumbledore był słaby i nie był w stanie się obronić wtedy, kiedy przyszli śmierciorzebcy.
2139:  Nie, nie to.
2140:  Nie to, że z jego winy Dumbledore zginął, a Severus Schnaps tylko wykonywał swoje obowiązki.
2152:  Cóż, jak ja nie znoszę to teraz.
2153:  Jako postaci świat uwielbiam.
2156:  Wojtek Pszczelarz, dzięki za wsparcie od trzech miesięcy.
2158:  Wojtek Pszczelarz chce zapunktować jednej z naszych moderatorek.
2161:  Fance Gryfindoru.
2164:  Pisząc tylko Gryfindor.
2167:  Krzysztof wszedł jak do siebie do tego obozu.
2169:  Oczywiście, że tak.
2170:  Powinniśmy zostać powitani.
2172:  Wszyscy powinni mówić.
2174:  Aloj.
2175:  Aloj.
2177:  Aloj.
2180:  Aloj.
2181:  Nie mówili.
2183:  Fanfiki?
2183:  Oj, bardzo lubię.
2185:  Generalnie fanfiki są bardzo niedowartościowaną częścią współczesnej kultury.
2192:  Czekajcie, tu jest... Tu są... O, co tu się dzieje, chaty?
2199:  Co tu się dzieje?
2199:  To jest jakaś poboczna misja?
2210:  A nie, to nie jest poboczna misja.
2212:  Ten żyraf jest jakiś inny.
2220:  Dumbledore'a nie zabiła Avada Snape'a w kółpadek na glebę, serio?
2226:  Beka z typa.
2229:  Ja myślę, że generalnie jest tak z Avadą... O, ciekawe.
2235:  Że ona...
2238:  wywołuje atak serca albo wysysa duszę.
2241:  To są dwie hipotezy.
