🔴 Okruch lodu | HORIZON: ZERO DAWN Livestream #9
🔗 https://www.youtube.com/watch?v=eS49HuSOA7Q

6:  muzyka
743:  A psztyfikant z arystokratycznej snoblistki zapytuje w temacie, dokąd nocą tupta jamnik.
747:  To jest proste.
748:  Jamnik zawsze tupta po jedzenie, po więcej jedzenia.
752:  Jak ma jedzenie, to chce jeszcze więcej jedzenia.
754:  A jak ma więcej jedzenia, to chce jeszcze więcej jedzenia.
758:  Jaką piosenkę puszczałem, jak czytałem Olgę Arystokarczuk?
762:  Pyta dygresyjny wilk.
763:  Nie pamiętam, ale to zawsze jest w opisie filmu.
766:  Michał Grabysa, dzięki za trybut.
768:  Ja tam wolę sliterińsko-zieleń.
770:  Najśmieszniejsze jest, że jestem Hufflepuffem.
771:  Ostatnio ktoś mi uświadomił, dzięki ci jeszcze raz za trybut, że Hufflepuff to jest borsuk, a jamnik to jest Dachshund.
778:  W związku z powyższym już wiecie, dlaczego jestem Slytherinem, prawda?
781:  Bo jamniki palują na borsuki.
786:  Dzięki raz jeszcze za wszystkie trybuty, kochani.
788:  Czy wróciłem do Malazu?
789:  Jeszcze nie, czy tam za kąt drzewa pomarałem, czy do niego wróciłem.
793:  Następna gra powinna być w letniej atmosferze, mam dość zimy.
796:  Proszę nie utyskiwać na przepiękną grafikę w Horizon Zero Dawn.
801:  Jak można?
803:  Czy jamnik w Ant-Man jest potraktowany z należytym szacunkiem?
806:  Nie będę wam spoilował, ale powiem tylko tyle, że tak, nie ma trigger warningu żadnego, nie martwcie się o to, nikt nie prześladuje jamnika.
813:  Borsuki też są super, pisze Pusia.
815:  To prawda, ale z oczywistych względów jamniki są lepsze.
822:  Czy chcesz polować na czerwia fantastycznego?
824:  Czerwia fantastyczne są pod ochroną na tym kanale, moi drodzy.
829:  Czerw jest z Hufflepuffu, naprawdę?
831:  A to dlatego pytacie, dlaczego chcę polować?
835:  Muszę porozmawiać na ten temat z Czerwiem, to jest do omówienia.
838:  Ale nie, no Czerw Fantastyczny słusznie zaargumentowała, że Hufflepuff przynajmniej dobrze imprezuje.
842:  To jest argument, który jestem w stanie przyjąć.
844:  Boże, jaka super jest ta tama.
847:  Borsuki mi się miły ze skunksami, pisze Hinagiku.
850:  To ciekawe, a co tu jest?
852:  Chodźmy tutaj.
854:  Chodźmy tutaj.
856:  Dlaczego oni za nami idą?
859:  Wczoraj poczułem się jak typi, że witam.
860:  Poszedłem gdzieś z znajomymi, uderzyłem się i wszystko zapomniałem.
863:  Bardzo niemiłe uczucie.
864:  Uuu.
865:  Ale mam nadzieję, że wszystko jest w porządku, witam, bo nie chcę zabrzmieć boomersko, ale fajnie byłoby się, wiesz, jakaś obdukcja, przepadać się rzeczy, tak?
873:  Żeby mieć pewność, że się nic nie stało.
876:  Bo czasem jest tak, że można od takiego upadku, jeżeli się zapomniało, no to może być poważne, nie?
883:  No to może być jakiś objaw mikrouszkodzenia.
890:  Co ma pierwszy sezon Carnival Road o fantastyki młodzieżowej?
892:  Pyta Aśku.
893:  Wiesz, bo tam jest dużo elementów romansowych, one zostały tak trwale zintegrowane z fantastyką młodzieżową.
902:  Ja nie mówię, że to jest fantastyka młodzieżowa, mówię, że ludzie tak to interpretują.
905:  Co tu się dzieje?
908:  Aaa, to jest grzyb, moi drodzy.
911:  Musimy zniszczyć grzyb.
917:  To są dwa grzyby.
919:  Jak sprawdzić swój dom?
920:  Na stronie Potter Mall.
922:  Teraz się to nazywa Wizarding World.
925:  Moi drodzy, nie da się skradać.
929:  Okej, da się skradać.
931:  Trzeba zniszczyć grzyby.
932:  Witamy Einara, który dołączył do naszego grona moderatorskiego swoją drogą.
936:  Czy czytałem Scholomance?
937:  Bajulku nawet polecałem.
940:  Nawet polecałem.
941:  I teraz będzie wychodził w marcu trzeci tom Skoloma.
944:  Znajomi Nowik.
944:  Jak nie wiecie, co to jest, to jest coś w rodzaju Pottera.
949:  Mam nadzieję, że dobrze jest z poziomami dźwięku, bo u mnie nie.
953:  Więc to jest coś w stylu Pottera, tylko że bardziej współczesne i dojrzałe i więcej mroku tam jest.
963:  Jakie są moje ulubione grzyby?
964:  Nie lubię grzybów, ale bardziej nie lubię...
968:  psujących taktykę wstrętnych stworzeń.
973:  Nie psuj taktyki.
975:  Trzeba go natychmiast... Trzeba go, moi drodzy, natychmiast wyeliminować.
980:  No i co ja mam teraz zrobić?
984:  Nie pamiętam, jak się z tym walczyło.
987:  No właśnie.
987:  Nie pamiętam, jak się z tym walczyło.
989:  Nie, nie, no tragedia.
990:  Trzeba uciec.
992:  Trzeba z tym uciec.
994:  Nie da się walczyć z nimi w tej chwili.
996:  Ale pływa pieskiem?
997:  Jaki piesek!
999:  To jest porządny kraul.
1001:  Dobra, musimy z nimi walczyć, moi drodzy.
1003:  Nie ma wyjścia.
1005:  Dobrze, na krzę będzie bezpieczniej.
1008:  Czy myślicie, że na krzę jest mokro?
1011:  Bo wiecie, mokrze.
1012:  Nie, to było tak złe, że nawet ja się załamałem.
1018:  Dobrze, to jest krokodyl.
1020:  Trzeba go zniszczyć.
1023:  No chodź, no chodź, chodź!
1026:  Czemu on nie chce tu wskoczyć?
1033:  On tu nie może wskoczyć!
1035:  Haha!
1038:  Głupi krokodyl!
1041:  Haha, beka stypa!
1047:  Dobrze.
1050:  Czy ja próbuję podpalić coś, co jest w wodzie?
1051:  Tak, bo tak się z nim walczy!
1054:  To nie jest moja wina!
1057:  Czytałem wojny machowe, czytałem całość, moim zdaniem najlepszy tom jest pierwszy.
1060:  Potem jest ba... bardzo leci poziom nawet na szyję, są cały czas rozwią... te same rozwiązania fabularne.
1067:  Wbrew pozorom, moi drodzy, to podpalanie w wodzie działa, widzicie?
1071:  Ja nie wiem dlaczego, ale to działa.
1075:  To jest całkowicie absurdalne, ale działa.
1077:  Jaki ulubiony film Potterowski?
1079:  Szósta część, czyli Książę Półkrwi.
1086:  Co tu się dzieje?
1088:  Co?
1090:  Co?
1093:  Co to mnie strzela?
1098:  No i moi drodzy, co i... Jak, jakie jest postępowanie?
1101:  Jaka jest procedura w takiej sytuacji?
1102:  Jaka jest procedura w takiej sytuacji?
1105:  Ja nie mam pojęcia.
1109:  Zniszczyć wieżę, ona je leczy?
1112:  Okej.
1113:  To było, to było mądre, to było mądre.
1118:  Co we mnie strze... Dobra, wieża zniszczona.
1122:  Ej, to była dobra rada.
1123:  Ja myślałem, że te wieże można tylko przejmować.
1126:  Co we mnie strzela?!
1133:  Nie wiem, co to było.
1137:  Pojęcia nie mam.
1141:  Ej, ej, ej, stop!
1144:  Co to jest? !
1149:  Krokodyl we mnie strzela?
1150:  Naprawdę?
1151:  Witamy Aleksandrę w gronie Trybutariuszy.
1154:  Zniszczyć krokodyla.
1156:  Jak śmiesz we mnie strzelać, tylko ja mogę w ciebie strzelać.
1165:  Musimy to wyeliminować.
1167:  Witamy Annę Szczepani z wszystkich przybywających.
1169:  Od razu, moi drodzy, się dzieją rzeczy, tak?
1172:  O bogowie!
1174:  Walka!
1174:  Żeby nie było!
1176:  Żeby nie było, że się nie dzieje.
1180:  Właśnie, gdzie jamniki dla Aleksandry na powitanie, moi drodzy?
1185:  Nie Krokodyl, tylko Loki.
1187:  Swoją drogą, zostańcie do sceny drugiej po napisach, jak będziecie oglądać Ant-Mana.
1192:  Bezwzględnie.
1194:  Spróbujemy tak zrobić.
1197:  Tylko od razu podpalić.
1198:  Nie udało się.
1202:  Naprawdę się gasi.
1204:  To ja przypuszczał.
1206:  No i co można zrobić w sytuacji, gdy siedzi to cholerstwo w wodzie?
1212:  Nie da się tego podpalić, a jedyny sposób na walczenie z tym to jest podpalenie.
1219:  Faktycznie, on nas rzyga!
1221:  Czemu wręcz... Czemu znowu ktoś rzyga?
1224:  Ileż razy mam utyskiwać na nadmiar rzygania w grach?
1232:  Zamrozić?
1233:  To było mądre.
1235:  Ale to było za późno.
1238:  Ania Kaźmierczak, dzięki serdeczne za podarowanie wsparcia.
1241:  Kto dostał wsparcie?
1242:  Wola otrzymała wsparcie od Ani Kaźmierczak.
1244:  Dzięki ci serdeczne.
1247:  To było, to było zamrożenie, nie?
1249:  To co ma na plecach?
1250:  Tak mi się wydaje.
1251:  Fajnie byłoby jeszcze to trafić.
1255:  Poproszę spowolnienie.
1257:  Nie dostanę spowolnienia.
1260:  Teraz dostałem spowolnienie.
1263:  Okej.
1267:  Nieprawdopodobnie upierdliła walka.
1272:  Okej.
1273:  Chyba oberwało.
1281:  Przedziwne.
1281:  Krzysztof polecający nowego Marvela, bo jestem jamnik.
1285:  Dlatego.
1286:  No!
1287:  Dzień dobry!
1288:  Dzień dobry!
1290:  Działa.
1291:  Jezus Maria, co to za przerażająca walka.
1295:  Jak to jest jednocześnie być skrajnym prawakiem i skrajnym lewakiem?
1301:  Muszę powiedzieć, że ja jestem dość paskudny, moi drodzy, to znaczy miałem ten short wypuścić w przyszłym tygodniu, który wypuściłem wczoraj, ale stwierdziłem, że zrobię eksperyment
1312:  Po tym, jak zostałem wyzwany, moim zdaniem, absolutnie niesłusznie od wstrętnych i obrzydliwych faszystów, prawaków i transfobów, to stwierdziłem, że fajnie byłoby teraz być wyzwanym z drugiej strony jako lewaki, gejoza i, wiecie, feminazistki, tego typu sprawy.
1329:  No i dokładnie stało się to, co przypuszczałem.
1332:  Najsmutniejsze jest w tym wszystkim to, że poruszyłem teraz w szorcie temat dzieciaków w szkole, więc jeżeli ktoś nie widzi, że troszeczkę niefajne jest to, że np.
1343:  ktoś patrzy z konkretną intencją na jego lub jej córkę w szkole, no to ja szczerze powiedziawszy już nie wiem, w jaki sposób można przekonać ludzi, że to jest problem.
1361:  Ale to tylko, moi drodzy, pokazuje, jak wbrew pozorom łatwo jest wyjść poza tę polską wojenkę.
1370:  To znaczy, wystarczy po prostu myśleć.
1374:  I to jakby nieprzesadnie skomplikowanie.
1379:  I nagle się okazuje, że te wszystkie rzeczy, o których się kłócimy, to wcale byśmy się o niej nie musieli kłócić.
1386:  Krzysztof Fejtkejt Parku Stanowskiego możliwe.
1388:  Nie przyjąłbym zaproszenia, szczerze powiedziawszy.
1390:  Wiem, że to zabrzmi dla was bardzo źle, ale... Kiedyś Guy de Luzignan powiedział w Królestwie Niebieskim, I'm finicky about company.
1400:  I ja też jestem kapryśny w doborze towarzystwa.
1404:  Bo też moim zdaniem, zawsze jeżeli się przyjmuje zaproszenie do jakiejś dyskusji, to trzeba się zastanowić po co.
1409:  No i wiecie co?
1411:  Zastanawiam się, po co miałbym, nie?
1415:  Czy ja się czegoś dowiem wtedy?
1416:  Nie.
1417:  Czy widownia, która tam będzie, czegoś się dowie ode mnie?
1420:  Nie.
1423:  Czy ten format ma cokolwiek wspólnego ze mną?
1426:  Nie.
1427:  Czy sens ma Krzysztof, który nie znosi piłki nożnej w programie, gdzie dosłownie jest pieprzona piłka nożna na ścianie?
1435:  Wydaje mi się, że nie.
1438:  A dla wyświetleń to jest bez sensu trochę, słoniu, bo ja tu nie jestem dla wyświetleń, nie?
1446:  To jest tylko kłopot.
1449:  Ja myślę, że dużo youtuberów nie rozumie jednej podstawowej rzeczy.
1452:  To znaczy, tak szczerze, po co komuś jest plus 500 tysięcy wyświetleń i 5 tysięcy komentarzy do zmoderowania?
1462:  Szczerze powiedziawszy, nie wiem.
1464:  Tu są trzy wieże.
1466:  Wolę zdecydowanie, żeby społeczność nasza rosła spokojnie.
1471:  Jeszcze może nie pamiętacie tej sytuacji, ale kiedyś było... Kiedyś było tak, że na Steam'a było po parędziesiąt osób i ludzie nawet mówili, o, Krzysztof, kiedyś to kurła było, bo można sobie było kameralnie porozmawiać.
1481:  No, więc powolny wzrost nie jest taki zły.
1489:  Czy grałem w gry Forex?
1490:  Twin Archon, jak najbardziej.
1491:  Grywamy sobie tutaj bardzo często nawet.
1494:  w coś, co się nazywa Warhammer Total War 3, co jak najbardziej jest Forexem.
1498:  Teraz zniszczymy sobie, żeby było radośnie.
1502:  Dobra.
1504:  Okej.
1507:  Książkowa polecajka?
1509:  Poza Skullomancy?
1512:  Teraz trzeci tom będzie wychodził, więc myślę, że na razie mi to przychodzi do głowy.
1515:  Jak sobie coś przypomnę więcej, to podrzucę wam jak najbardziej Maka111, dzięki za wsparcie od trzech miesięcy.
1521:  Michał, dzięki za trybut.
1522:  Byłem sceptyczny, dlaczego Ellie jest grana przez dziewczynę, która nie wygląda tak jak w grze, ale wygląd to nie wszystko.
1526:  Czy mogę przesłać link, dlaczego tak myślę?
1528:  Pewnie, Michale, że możesz przesłać link, tylko ja go nie otworzę na live prawdopodobnie, ale na pewno go otworzę później.
1536:  To, co robi Bella Ramsey w The Last of Us jest piękne.
1540:  Naprawdę ona czuje tę postać, świetnie ją gra w bardzo poruszający sposób.
1549:  Kiedy gramy Kislewem?
1549:  Właśnie fajnie byłoby zagrać Kislewem, bo nie graliśmy Kislewem głównie z tego względu, że wiecie, był i dalej jest zresztą swoją drogą atak Rosji, wojna z Ukrainą, więc ja szczerze powiedziawszy przestałem się czuć dobrze grając Kislewem, ale jeżeli sobie zrobimy taki roleplay, że gramy przeciwko orkom siłami właściwymi, siłami postępu zachodniego albo siłami najbardziej zachodniego państwa wschodniego, to wtedy jestem w stanie to zrobić.
1577:  Eee...
1582:  Klasycznie śliczna dziewczyna przy Grim Lucas mogła być nie... Niepasująca do świata do Last of Us, a chodzi ci o to, że jeżeli byłaby wypielęgnowana z pełnym makijażem i tak dalej, no to tak, no oczywiście się zgadzam.
1598:  To jest bardzo częsty błąd, który robią twórcy, że pomadują, makijażują postać kobieco i potem mamy uwierzyć, że przez 40 dni, przez 40 nocy walczyła z zombiakami.
1609:  Oczywiście.
1610:  Oczywiście tak było.
1612:  Naturalnie.
1615:  Absolutnie każdy, kto się kiedykolwiek malował, doskonale wie, że makijaż wytrzymuje tego rodzaju przygody.
1622:  Bez najmniejszych problemów.
1624:  A jeżeli chcemy być jeszcze skuteczniejsi, trzeba założyć szpilki.
1631:  Atomic Heart nie, Atomic Heart nie, Atomic Heart w odróżnieniu od pewnej gry o czarodziejach jest robiony przez deweloperów, którzy nie wykazali dostatecznego sprzeciwu wobec wojny.
1643:  I co więcej, dochód z tej gry faktycznie idzie do putinowskiej skarbony, ponieważ do fiskusa rzeczonego, więc mam konkretny powód, żeby w nią nie grać.
1654:  Może bym chciał, nie ukrywam.
1659:  Ale dużo dewów wyjechało z Rosji, dużo dewów wyjechało też z Ukrainy i komunikowało bardzo wyraźnie dlaczego, więc to się da zrobić akurat.
1670:  Kislev to nasi przecież, husaria jest, kozacy są, szalony kaznodzieja jest.
1675:  Ten szalony kaznodzieja mnie trochę martwi.
1677:  Ale nie, macie rację.
1679:  Możemy sobie zagrać Kislevem w którymś momencie, może w przyszłym tygodniu, kto wie.
1683:  Anati pisze, że Steam jest zachęciły w końcu do zagrania w Horizona.
1685:  Ale się cieszę.
1686:  Ale się cieszę.
1688:  Czy słyszałem o Gloria for the Heroes, ukraińskiego studia o wojnie?
1691:  Nie, nie słyszałem.
1691:  Nie słyszałem Just White, ja chętnie bym poznał.
1694:  Nia Doris przypomina, że dobry zwyczaj zajemnicza i to jest prawda.
1697:  Czy ja nie mam źle ustawionego mikrofonu?
1699:  Chyba nie.
1701:  Cilly biega na obcaza?
1702:  No biega, biega, ale Cilly jest wiedźminką, jesteśmy w stanie jeszcze uwierzyć, że... Poza tym to nie jest świat postapo!
1708:  Więc możemy uwierzyć, że poszła do Nowigradu albo do Oksenfurtu do jakiegoś świetnego szefca, uszyła sobie nowe buty.
1717:  Wiadomo, ona musi być pomalowana do walki z zemiakami, to wstyd, żeby kobieta bez makijażu przypominała.
1722:  Absolutnie tak jest.
1723:  Czy oglądałem Metro Exodus?
1724:  Tak, oglądałem na streamach.
1726:  Dobra rzecz, ale nie potrafiłbym zagrać.
1728:  Krótkie opowiadanie do polecenia.
1729:  Ostatnio mało czytam opowiadań.
1732:  To jest pewien problem.
1734:  Ale polecam antologię Czarodzieje bardzo.
1738:  Dzięki Michale za trybu, dlatego Bela Ramsey wygrała casting.
1741:  Michał przysyła linka, jeżeli chcecie czaty, można kliknąć i sprawdzić.
1746:  Auchan w Rosji wysyła humanitarne wsparcie żołdakom na froncie.
1749:  I to jest właśnie przykład bojkotu konsumenckiego, który ma sens.
1753:  Od dawna tam nie kupuję.
1754:  Wydział Krzysztof, który i tak nic nie kupuje.
1756:  Ale dobrze, tam też nie.
1760:  Gdzie jest ten znacznik?
1765:  Aha, ten znacznik jest za tym zakrętem, którego nie widać, czyli za tą górą.
1769:  Myślisz, że jesteśmy w stanie się wyspindrać tutaj?
1772:  Czy to był w zaporze?
1773:  Tak, tak, Tarrelu, ostatnio.
1774:  Czy widziałem, jakie banery będą w wersji gniazda 3.5?
1777:  Tak, koszmarne.
1779:  Jedynie, co mnie zmartwiło bardzo, to to, że będzie Mist Splitter Reforged, to jest jedna z najlepszych broni, a ja niestety mam fatalne miecze, więc to będzie mnie kusiło, żeby za-wishować, a niestety wszystkie swoje wishe wyczerpałem, moi drodzy, na Hu Tao i Yeilan.
1793:  Smutna sprawa.
1794:  Czy będzie Forbidden West?
1795:  Tak samo, jak tylko wyjdzie na pecety, to obiecuję, że zagram.
1801:  Nie jest postapo tymczasem obca z Ciri, gdy grzęźnie w bagnie Velen.
1805:  Czy Velen faktycznie wygląda postapokaliptycznie, macie rację.
1810:  Ale wiecie, z tym brakiem konsekwencji bojkota konsumenckich to jest inna rzecz.
1815:  Przecież w tym momencie ludziom w Polsce się wydaje, że wojna się skończyła, nie?
1820:  Bo jest daleko od naszej granicy.
1821:  No nic bardziej mylnego, jak mawia Knotarski.
1825:  Absolutnie nie.
