🔴 Don't you dare go hollow | HOLLOW KNIGHT Livestream #1
🔗 https://www.youtube.com/watch?v=IURjn02gTPI

29:  Dzięki za oglądanie!
562:  Mój możliwe będzie zaraz pogorszony, ponieważ gra jest, jak wiadomo, legendarnie trudna.
567:  Dziom dziorno il mio marci mago di basotti, pisze Gnomeus.
571:  Dziękuję serdecznie.
572:  Za bardzo ci było widać, Krzysztof.
573:  Przepraszam, moi drodzy.
575:  Ja nie jestem codziennikarzem, okej?
578:  Dajcie mi się doszkolić troszeczkę, przyuczyć do fachu codziennikarstwa,
582:  to będę dobrze kadrował, nauczę się, nie?
587:  Dobra, lecimy, moi drodzy, nie ma co.
589:  Dla wszystkich, którzy oglądają ten cykl od tego momentu, wyjaśnienie.
593:  Pierwsze dwie części są podczas live'ów charytatywnych z WoŚP-u.
597:  Ja postaram się je podpiąć tutaj do playki, żeby miało to jakiś sens, bo wiecie, jednak to jest pięć godzin gameplayu, który troszeczkę ucina.
605:  W menu masz extras, możesz zmienić styl menu, jest jeden ognisty.
609:  Naprawdę?
614:  Hidden dreams, details, many styles, rzeczywiście.
619:  Ojej, jaki ładny.
621:  Podoba mi się.
623:  Wiecie, to jest chyba ten jeden moment, kiedy bardziej mi się będzie podobało.
629:  To.
630:  Fiolet i magenta.
632:  Czy ktoś wie, jak odpalić Hollow Knighta na Steamie?
634:  Nie mogę go w ogóle odpalić, pisze Szejk.
637:  To znaczy, na Steamie czy na Streamie?
642:  I jeszcze widzę, że tam pokonany Ivo Knight z Dark Souls 2.
645:  Nie polecam.
646:  0 na 10 frustracja w 999 na 10 przy Grimhawk.
649:  W Dark Souls 2 będziemy się frustrować w niedzielę, moi drodzy.
653:  W krakowskim multiklinie obejrzany Pszczelarz Prześlenie Ziemowej Biednej Istoty.
656:  Kurczę, bal rogów.
658:  Biednej Istoty.
659:  Moja partnerka mi mówiła, że muszę zobaczyć bezwzględnie, więc zbieram się do tego.
663:  Ja zresztą bardzo lubię Lantimosa.
665:  Przypominam sobie... Czekajcie, co zrobił Giorgiusz Lantimos, co ja tak bardzo lubię?
669:  Nie no, faworytę lubię, ale najbardziej chyba lubię... Jezus, jak to się nazywa?
673:  Taki dystopijny film Lantimosa.
675:  Przecież wy na pewno będziecie wiedzieć, o co mi chodzi.
679:  To było związane z jakimś owocem morza.
683:  Ja to jeszcze sobie przypomnę.
685:  Lobster, dziękuję, mówiłem, że owoc morza, tak?
691:  Na Steamie wyskakuje błąd, pisze, to nie wiem dlaczego, ja gram w Steamową wersję Hollow Knighta, więc nie wiem skąd te problemy.
699:  Miłego piątku, od Petro 900 mamy życzenia, szkoda, że potem muszę do roboty.
703:  Wszystkiego, ja mam niczego i wytrwałości dla Ciebie w takim razie w robocie rzeczonej.
708:  Czy był oglądany filmik o Artasie wygnębionym przez AI?
711:  Dajcie spokój, jaki film ja egzaminowałem przez cały czwartek, moi drodzy.
716:  A dzisiaj jeszcze robiłem robotę.
719:  Wyciszyło grę?
722:  Jak to wyciszyło grę?
723:  Co wy mówicie?
725:  W sensie wyciszyło grę na Steamie?
730:  Czekajcie, kiedy nie było słychać gry?
734:  Teraz nie było słychać gry?
738:  Aaa, ja już widzę dlaczego.
741:  Dobra, dobra, dobra, dobra, dobra, dobra.
743:  Już widzę, już widzę, już widzę.
746:  Zaraz naprawimy.
748:  Wiem dlaczego.
750:  Już będzie git.
754:  Tak, już będzie git.
755:  Muszę dwie rzeczy wrzucić.
760:  Proszę bardzo.
763:  Jest.
766:  Pardon!
769:  z kamerą słychać, a tak, bo zrobiłem nową scenę pod Hollow Knighta i oczywiście zapomniałem dodać dźwięku.
775:  Taki ból.
778:  W ogóle też podkręciłem trochę wreszcie i nauczyłem się mikrofonu, bo ostatnio mi powiedzieliście, że przy szorcie nie było słychać i to była prawda.
786:  Płonąco Pyrko, dziękuję serdecznie za podarowanie wsparć.
789:  Płonąca Pyrka jest Jamnikołajem.
792:  Juki Sane otrzymuje wsparcie.
794:  Karol Adamczyk, Piewniczne Bajania, Wilson i Czarnakuska.
799:  Niuch dla was wszystkich.
801:  Jak się poda nowy region w Liue?
802:  Czekam ze zwiedzaniem na stream, Mieszko.
805:  Na streamie sobie obejrzymy.
807:  Nie no, w Call of Duty, oczywiście, że gramy z muzyką.
809:  Czekajcie, wiecie, na czym polega problem?
811:  Nie zapomniałem, jakie to jest sterowanie.
812:  Dobra, to jest spacja.
814:  Mysz używam do tego.
817:  Okej, tutaj był taki trudny ruch w dół.
822:  Okej, on jest z S-em.
826:  Dlaczego spacja nie działa teraz?
827:  Okej, działa.
833:  Gra głośniej, a ja ciszej.
834:  O, proszę, proszę, przygłośnijmy grę dobrze, moi drodzy.
838:  Cisza na morzu, cisza na komnacie, pisze jamnikowy piechro, ale nie dokończył, że cesarzowi Emherowi, że cesarz Emher narobił w gacie, więc widziałem, że coś mi się nie zgadza.
849:  W co będziemy grać po Dark Souls?
850:  Wiecie, że my nie skończymy prędko Dark Souls, prawda?
853:  Wiecie o tym.
854:  Wiecie również, że ja nie wiem, gdzie iść.
857:  Nie mam zielonego pojęcia, gdzie iść.
859:  W związku z powyższym pójdziemy, moi drodzy, w pierwszym możliwym kierunku.
864:  A już wiem, co to jest.
867:  O!
867:  Proszę bardzo.
869:  Teraz będę rozkoszował się brakiem fall damage.
873:  O!
874:  Sashowi Emherowi spłonęły gacie.
876:  Otóż to.
877:  Mam nadzieję, że teraz muzyka z Hollow Knighta jest wystarczająco głośna, moi mili.
881:  Spóźnienie.
882:  Mapa wskaże drogę.
884:  Dokładnie.
887:  No i w dobrym kierunku idę.
889:  Ja, moi drodzy, mam po prostu traumę z walki z ostatnim bossem, z którego nie pokonaliśmy.
894:  Trzeba uratować NPCa w tej lokacji, zanim będziemy walczyć z bossem w tej lokacji przy Galanonim.
898:  Proszę bardzo, a gdzie jest NPC w tej lokacji?
903:  Krzysztof nie wie.
905:  Hallownest Vocalize Mode, całkiem przyjemnie zrealizowana ścieżka dialogowa, poleca Proletarius87.
909:  Ale wiesz co?
910:  Ostatnio sobie całkiem fajnie radziliśmy z różnymi śmiesznymi albo mniej śmiesznymi voice actingami mojego autorstwa.
917:  Czy właśnie stało się to, co myślę?
919:  Tak.
919:  Na górze będzie, ale jestem niesamowicie zaskoczony, że to będzie na górze, moi drodzy.
923:  Myślałem, że to będzie tam, gdzie łatwiej jest doskoczyć, a tymczasem NPET będzie tam, gdzie trudniej jest doskoczyć.
929:  Niesamowite.
933:  Ale jestem zaskoczony.
935:  Mam nadzieję, moi drodzy, że macie się piątkowo dobrze.
937:  Musisz używać troszeczkę więcej ataków od dołu i od góry.
940:  Właśnie muszę się do nich przyzwyczaić, nie?
942:  Nie jest takie proste.
943:  Dobrze, tutaj będzie NPC, mówię wam.
945:  Popatrzcie, jaki NPC.
946:  Widzicie, jaki NPC?
951:  Popatrzcie, jaki NPC.
952:  A tak naprawdę to nie.
958:  Trzeba się cofnąć.
960:  Jak tam na egzaminach wczoraj?
963:  Jak to na egzaminach, moi drodzy, to znaczy u mnie generalnie nie są to, mam nadzieję przynajmniej, dla ludzi stresujące rzeczy.
969:  To znaczy założenie było następujące.
973:  Każdy miał opowiedzieć o jakimś utworze w dowolnym medium z wykorzystaniem wybranej koncepcji filozoficznej, które miał.
983:  Albo były omawiane na zajęciach, albo jeżeli ktoś chciał, to mógł sobie to obczaić z wykorzystaniem nagranych części wykładów, różnego autoramentu linków, które ja dałem, więc generalnie rzecz biorąc sprowadzało się wszystko do tego, że można było jak zawsze podczas egzaminu korzystać z notatek.
1001:  Większość ludzi wybrała zrobienie prezentacji, ale byłem strasznie dumny, ponieważ na prezentacjach były, moi drodzy, cytaty, a teraz jestem z siebie niedumny, były cytaty i te cytaty były opatrzone numerem strony.
1014:  Zachwycona sprawa.
1016:  Właśnie się połapałem, że gdy otwierasz mapę, twoja postać też na nią patrzy, serio?
1019:  O Jezu, jakie to jest piękne!
1021:  Uwielbiam.
1022:  Dobrze, moi drodzy, zbliżam się na górę powolutku.
1026:  Zobaczmy, czy to jest tutaj.
1031:  Powoli się przyzwyczajam.
1032:  Cześć wszystkim, pisze Jafri.
1033:  Jutro i w niedzielę egzaminy i robimy dwa przedstawienia na zaliczenie.
1036:  Trzymajcie kciuki.
1037:  Kciuki są trzymane.
1040:  Czy reforma edukacji najwładzy dotknie tych, którzy są już w liceum, na przykład w drugiej klasie?
1043:  Czy zmiany zapiero zobaczymy na studiach?
1046:  Obawiam się, że to drugie.
1047:  Poza tym pamiętajcie, że ta reforma na razie jest oprotestowywana przez wszystkich nauczycieli.
1052:  Jest dokładnie tak, jak mówiłem.
1054:  Mówiłem, że jeżeli będą podwyżki dla nauczycieli, to okaże się, że to jest niewystarczające i że nauczyciele będą cały czas robić to, co robili przez ostatnie 30 lat, jak nauczyciele.
1067:  No nie ja akurat, bo nie od pełnej młodości to obserwuję, ale przynajmniej jak moja rodzina mogła obserwować, a później już za swojej świadomości ja mogłem to obserwować.
1077:  To znaczy nic się nie zmienia absolutnie.
1080:  Można zerkać w górę i w dół, to jest prawda.
1084:  I prawda jest również, że musimy zdrówko wyleczyć.
1086:  Czy sugerujecie, że tutaj jest NP za tym wrogiem, którego nie byłem w stanie wcześniej pokonać?
1090:  Jest to możliwe.
1093:  Hollow Knight na Steamie, odpalone, super, żeby lekać w tym samym czasie.
1096:  Co zrobiłaś, Szejku Truskawka, że się udało?
1100:  Żyraf Lego już zakupiony.
1101:  Zakupiony i złożony.
1102:  Proszę, obejrzymy razem Arthas Movie Trailer.
1106:  Moi drodzy, takie rzeczy to na Steamach charytatywne.
1109:  Ale może, może zobaczymy, nie neguję.
1111:  Lortime Greenpath, czyli lokacja, gdzie jesteśmy, przeczerwony elis, pełen bujnej roślinności, przynajmniej przed zarazą.
1118:  W tej omszałej dolinie, domenie, przepraszam, otoczonej jeziorami kwasu, spoczykają relikty poświęcone bogini Un.
1124:  Pomógł restart kompa, zawsze tak jest.
1127:  Czy planuje powrócić ze Steamami z Nier?
1129:  Nie, Kajko, nie planuje, ale u Filipa na bez schematu, ściśle mówiąc, na bez życia są
1136:  Okej, okej.
1140:  I tutaj jest ten endpet, mówicie?
1143:  Jeżeli nie ma go tutaj, to ja nie wiem, gdzie jest.
1149:  Magia skutecznie działa na tego przecieńka.
1150:  Wpierw muszę go znaleźć, wiecie?
1152:  Nie umiem go znowu znaleźć, to jest problem.
1157:  Mapa nas oszukała.
1159:  Patrzcie, tu jest napisane, że jest droga do góry, a nie ma jej.
1163:  Chyba, chyba że ja coś robię źle?
1167:  Nie ma.
1168:  Nie ma drogi w górę.
1176:  To nie ten segment mapy.
1177:  Niżej jednak?
1180:  O bogowie.
1181:  Tutaj.
1184:  A, tak, tak, tak, tak, tak, tak.
1195:  Okej.
1200:  Dobra.
1205:  Au.
1211:  Au.
1214:  Jest.
1216:  Pokonan!
1219:  Trezzi pisze, że na uczelni wybrano esej do publikacji, kazali mi się pozbyć w bibliografii numerów stron, pytanie dlaczego, bo w bibliografii nie dajesz numerów stron, dajesz w przypisach.
1228:  Natomiast jeżeli z przypisów ci kazali pozbyć się numerów, to jest to albo bzdura, albo jakieś nędzne wydawnictwo.
1234:  Widzicie, moi drodzy, widzicie, da się wszystko zrobić.
1237:  Teraz zobaczymy tutaj NPCa, którego wcale nie ma.
1242:  Czy ktoś jest zdziwiony?
1244:  Ominąłeś monetę!
1246:  Gdzie?
1248:  Gdzie macie ominiętą monetę?
1249:  Nie ma ominiętej monety.
1251:  Czy ja wyglądam na Zongliego, żeby zbierać geo?
1256:  Jaka jest Twoja opinia w nowy kontrowersyjny temat?
1259:  Nie wiem, który temat jest kontrowersyjny.
1260:  Czekajcie, muszę się skupić, jaki temat będzie kontrowersyjny.
1263:  Ten, że fajnie byłoby nie łamać prawa w szkołach, ten, że fajnie byłoby nie łamać prawa na uniwersytetach.
1268:  Który?
1269:  Bo ja się gubię, naprawdę, ja się bardzo gubię.
1271:  A, mam dla Was coś.
1272:  Na wypadek, gdyby ktoś nie śledził Twittera, dzisiaj miałem cudowne odkrycie, którym stwierdziłem, że muszę się podzielić oczywiście, jak to bywa z odkryciami.
1282:  ale cudowne, mianowicie odkryłem, że po raz kolejny wypowiedziano się negatywnie na temat gier komputerowych, ale czyści w ogóle gier i tego, że literatura jest od nich lepsza.
1297:  Wiecie kiedy?
1298:  W 1622 roku, tylko że jest jeden problem, mianowicie wtedy mówił to Pleban,
1309:  w 1622 roku, że dawniej, w age of old, książki, a teraz, teraz gry.
1315:  Pleban mówił, a teraz mówią to wykładowcy akademicy, popularyzatorzy nauki i nauczyciele.
1326:  Postęp, nie?
1328:  Fajny postęp.
1330:  Spodobał mi się ten post.
1332:  Chciałem napić o tym Shorta, szczerze powiedziawszy, ale potem się tak zdenerwowałem, że stwierdziłem, że dam spokój.
1336:  Co się dzieje z tym moim ginięciem dzisiaj?
1344:  Czy odkrycia, którymi się nie dzielę, są przykryciami?
1346:  Gdybym był jamnikiem, to byłyby to przykrycia, ponieważ jamnik musi się przykrywać pledem.
1352:  Dobra, czy to jest tutaj?
1353:  No na pewno.
1354:  Tutaj nas nie było.
1359:  Współpraca z Szymonem... Jaka współpraca z Szymonem Hojownią, Wojciechu?
1362:  Czy ja wyglądam na polityka?
1364:  Mam nadzieję, że nie.
1364:  Mam ogromną nadzieję, że nie.
1369:  Okej, tam już nie doskoczymy.
1373:  Czy ja zostałem zraniony, czy nie?
1375:  Mam nadzieję, że nie.
1376:  Wiecie, że ja nie umiem tutaj wyskoczyć.
1379:  Popatrzcie, nie da się tutaj wyskoczyć.
1381:  Jakie to jest zasmucające.
1382:  Może tutaj będzie ten NPC?
1385:  Nie, tutaj jest obrzydliwy komar.
1390:  Ale Krzysztof, to jest ser.
1394:  Okej.
1394:  Ser jest pyszny.
1398:  No dobrze.
1398:  A, tak, ma to sens.
1401:  Pa, pa.
1403:  Magia kontra nędzny, nędzny, paskudny komar.
1407:  Ależ to jest cudowne, jak komary giną.
1410:  Nie umiem skakać.
1414:  Moi drodzy, metodycznie, po kolei.
1417:  Tak osiągniemy zwycięstwo.
1420:  Prawie poznałem pana NPCa.
1422:  Cudownie.
1423:  Teraz tylko czeka mnie walka z minibossem.
1426:  Wiedziałem.
1426:  Wiedziałem, że będzie gigakomar.
1428:  Wiedziałem.
1435:  Jaki jest dla mnie najlepszy ser?
1436:  Uwielbiam ser niebieski.
1439:  Ciekawostka o wymowie chińskiej.
1441:  Chińskie ZH czyta się jak polskie G, czyli zongli to dżongli.
1445:  Z NG czytamy jako tylnojęzykowe, czyli Zhongli.
1449:  Tak, jest coś takiego jak tylnojęzykowe N, to się nazywa N uwularne.
1454:  N uwularne macie w polskim słowie bank.
1457:  Nikt nie mówi bank, bank, bank, nie?
1462:  To zabrzmiało jak, to zabrzmiało jak te coachowe TikToki ludzi, którzy uczą received pronunciation.
1475:  O Boże.
1477:  Tylko długo dojrzewający cheddar jest polecany.
1480:  Cheddar też jest pyszny, ale ser niebieski jest pyszniejszy.
1491:  O nie!
1493:  Nie!
1494:  Nie!
1494:  Zmarnowane!
1495:  Au!
1501:  Jak ja mam walczyć z czymś, co lata?!
1503:  Mój enpec, mój enpec!
1505:  Au!
1506:  No przecież ja, ja, ja zginę.
1508:  Ja zginę.
1509:  Jakie ataki w dół?!
1511:  Aaaa!
1515:  Przecież on jest u góry!
1521:  Dobra.
1523:  Zbiorę sobie ergo, które nie jest ergiem.
1526:  Wiem, to jest geo, wszystko jedno.
1529:  Umówmy się, że to jest ergo.
1530:  Dobrze, mam teraz leczenie.
1534:  Good.
1542:  Hehehe.
1542:  Okej, tak zrobimy.
1543:  Hehehe.
1551:  I kto jest mądry?
1553:  Głupi, nędzny przeciwnik.
1559:  Głupol, mazgaj, śmieci obsów.
1566:  Wiedziałem, że to wybuchnie.
1571:  Dobrze, jak pomóc temu?
1574:  On wygląda jak my.
1578:  Chcieliście... Przepraszam bardzo, chcieliście ser?
1580:  Macie ser.
1581:  Proszę uprzejmie.
1587:  Just what do you think you're doing?
1589:  You dare to come between me and my prey?
1592:  Is it a habit of yours?
1595:  Przypomina mi się jak Conan O'Brien w Hitmanie wziął gigantyczny karabin Gatlinga i zaczął strzelać do zakonnic wrzeszcząc Killing none may become a bad habit?
1608:  Czy to wasza radość, żeby przejechać na drogę i powstrzymywać krzywdę?
1612:  Znam tę krzywdę.
1616:  Jestem Zood the Mighty, Rzeczeniem Świętym... Oczywiście, że bardzo dobry głos.
1621:  Bardzo dobry głos dla rycerza.
1623:  ...Rzeczeniem Świętym.
1624:  Przejdź do mnie znowu, a ja będę krzyczał, że jesteś rycerzem!
1632:  I dowiesz się, dlaczego nazywają mnie bronią życia i...
1636:  Czyli gra Endera.
1645:  A, i on będzie cały czas przypominał nam, że jest rycerzem.
1649:  Świetnie.
1650:  Świetnie.
1651:  Ale oni wszyscy wyciągają na siebie paznokcie, to jest przepiękne, i napieprzają się paznokciami.
1656:  Zresztą może atakać w górę, na ziemię, w powietrzu i w dół.
1658:  Ja właśnie wiem, ale trudno się to robi.
1661:  Się nie chce.
1665:  Nie dostaliśmy żadnego bojowego zadania.
1667:  To jest zupełnie jak w Dark Souls, gdzie dostaję różnego rodzaju questy i tylko czad wie, o co chodzi.
1672:  Czyli wy.
1677:  A przepraszam, że nie przełożyłem dowcipu z zakonnicą.
1680:  Tak, zabijanie zakonnic to może być zły nawyk, bo wiecie, bo habit i habit.
1687:  A habit to nawyk również.
1690:  Wiecie, co zrobię teraz?
1691:  A czekajcie, pójdę zupełnie na...
1694:  Uleczyć się to jest mądre.
1696:  Przy niektórych bossach nie będzie wyboru z tym atakowaniem w dół.
1699:  No muszę się nauczyć, wiem, no wiem, wiem, wiem.
1702:  Jak uzyskuje ładne, ostre kolory na nagraniu.
1704:  Ojej, dziękuję za mną za komplement.
1706:  Cieszę się, bo to było strasznie męczące.
1709:  Już tłumaczę, to znaczy generalne założenie jest takie, że ja się wahałem, czy chcę mieć... W lewo jest stack station, w lewo.
1716:  Czy chcę mieć aparat pełnoklatkowy, czy połowę klatki.
1719:  I teraz teoretycznie pełnoklatkowy wpuszcza więcej światła, ale...
1724:  W przypadku połowy klatki jest troszeczkę ostrzejszy obraz, więc Sony FX30 ma połowę klatki, ale ostrzejszy obraz przy bardzo dobrym oświetleniu, ja mam dość dobre oświetlenie, więc dlatego taka decyzja, bo teoretycznie wszyscy mówią, że o, aparaty pełnoklatkowe, tylko że Sony FX3 na przykład, a nie 30, ma o wiele mniej ostry obraz.
1746:  Ach, to jest to.
1748:  Fajnie, właśnie zużyłem swoją magię.
1752:  Jeszcze pamiętałem, jak się z tym walczy, ale już nie pamiętam.
1757:  Bo nie mam dasza, wiecie, takie buty.
1761:  I to trzeba zrobić możliwie szybko.
1763:  Dobra.
1765:  Au.
1770:  Ehehe.
1771:  Inspekt.
1774:  The green children walked from the dream onto this lands.
1778:  Here we now shall wait patient for the call to return.
1784:  Mhm.
1788:  No i co z tym Stag Station?
1789:  Nie znalazłem.
1794:  Tak, to, to, macie rację, to nie jest Insect, to jest Inspect.
1798:  Albo odwrotnie.
1800:  No więc szukam Stag Station.
1803:  O nie.
1806:  A co jeśli ja nie chcę iść w dół?
1808:  W dół jest śmierć, moi drodzy.
1812:  W dół jest śmierć.
1815:  Ostatnio mnie rozbawił wywiad z profesorem Andrzejem Targowskim, który nie bał się napisać książki o tym, że AI jest stworzona od człowieka, a to wyrok śmierci.
1822:  Boże, ja nie wiem dlaczego profesorowie mówią o sztucznej inteligencji, jak jej jeszcze nie ma.
1829:  W prawo w dół i można ich ominąć.
1831:  To właśnie idę w prawo w dół.
1833:  Pytanie, czy to jest to dół?
1835:  To nie jest to dół.
1836:  Tutaj jest larwa następna.
1838:  Prawdopodobnie chodzi wam o to dół.
1844:  Nie mam zielonego pojęcia.
1847:  Au!
1849:  Nie, naprawdę zginę zaraz.
1851:  Nie ma tutaj tego, tego... A może tędy?
1860:  Czekajcie.
1861:  Gdzieś jestem.
1866:  Ściąć linę tam, gdzie był skrót.
1867:  Dobra, dobra, dobra, dobra, dobra, dobra, dobra.
1870:  Gdzie wy widzicie znaki, to ja nie wiem.
1877:  Okej, tu jest znak.
1885:  Dobra, dobra, dobra.
1891:  Po pierwsze ławeczka.
1893:  Cudo.
1894:  Tam był boss.
1895:  Dość tak czułem.
1897:  Darkslide cieszy się, że gramy w Hollow Knight.
1898:  Top moich gier.
1899:  Ja się cieszę wreszcie, bo chyba trzy egzaminy miałem, kiedy ktoś analizował Hollow Knighta.
1905:  Została mi gra zaspoilowana, ale na szczęście zdążyłem zapomnieć.
1911:  Więc denerwuje mnie jeszcze w wątku AI, że profesorowie o tym mówią, ponieważ a wizard should know better.
1915:  Ledwie dzisiaj miałem wywiad w radiu uniwersyteckim Uniwersytetu Śląskiego, będzie chyba w sobotę o 18, o tym, że to nie jest żadne AI, tylko to są algorytmy proceduralne generujące treści na litości.
1929:  Ach.
1932:  Dobrze.
1932:  O Boże, dlaczego wszystko to jest takie drogie?
1936:  Miałem kiedyś stosy na egzaminach, a to wiele razy, Akira, wiele razy.
1940:  Przecież ja to, ja to, aha, muszę, muszę kliknąć Enter, nie mogę po prostu kliknąć, dobrze.
1945:  Wiele razy, Solslajki w ogóle są chyba ulubione wśród studentów.
1950:  Prowadziłem też pracę licencjacką na temat NIOH, więc wiecie.
1957:  Dla kogo dzwoni dzwon?
1958:  Dla kogo dzwoni dzwon?
1965:  Dla kogo dzwoni dzwon?
1965:  Dla kogo dzwoni dzwon?
1967:  Dla kogo dzwoni dzwon?
1988:  No, dałem sygnał.
1991:  Okej, taki sygnał.
1993:  On mówi bardzo podobnie do... ...Yuan Bo.
2000:  Dobrze, to tutaj.
2003:  O Diablo 3 Papua Exile też miałem.
2006:  Większość znanych gier chyba była ogarnięta.
2009:  Uś, moja uczelnia, to ja, Olin, dobra wiadomość dla wszystkich na Usiu, będę mieć mianowicie zajęcia w przyszłym semestrze.
2015:  Już jest klepnięte.
2017:  Czekajcie, bo gdzieś widziałem nawet, że ktoś linkował.
2026:  To było na Miszu bodajże.
2032:  No oczywiście, że nie mogę tego znaleźć w sieci.
2035:  Ale gdzieś jest na stronach uniwersyteckich już.
2038:  Tak.
2039:  Mistrz Uś, jeszcze sprawdzimy.
2040:  Może tak wyjdzie.
2042:  Nie, nie jestem w stanie tego znaleźć.
2045:  Dlaczego mnie to kompletnie dziwi?
2048:  Still.
2051:  Dobrze, tutaj jest prawdopodobnie dróżka, którą muszę odblokować.
2056:  A nie, nie muszę.
2061:  Dobrze.
2063:  To podróżujemy z powrotem.
2065:  Lubię Katowice, lubię wracać do Katowic.
2069:  Katowice się bardzo zmieniły przez te lata.
2072:  Łukasz G. pisze, że prawdziwa SI jest niemożliwością, to znaczy mogą powstać niesamowicie rozwinięte algorytmy, uczące się wyciągania wniosków.
