🔴 DOMA DOMA! | HOLLOW KNIGHT Livestream #6
🔗 https://www.youtube.com/watch?v=s7TDjcdrYac

27:  Muzyka
1125:  Nie przyznajemy się do współpracy z Cupcomem.
1127:  To jest Cupcom.
1130:  Boże, jaki wstyd, jaka hańba coś takiego.
1134:  God of War to Spartanie w stylu wikińskim.
1137:  To miało mnie, to miało mnie pocieszyć, tak?
1141:  Widzicie, nawet umiem wskakiwać tutaj, wszystko umiem, ze zdenerwowania.
1150:  Za chwilę się nauczę uderzać w górę, tak się to skończy.
1155:  Honkai Star Rail?
1158:  Nie no, bez przesady, zagraliśmy w taumaturga, wyszło na jedno.
1163:  Nie no, dramat absolutny.
1164:  Proszę pasjansa nie szkalować.
1166:  Ej, ale co jest ciekawego w pasjansie?
1168:  No come on, co jest w ogóle ciekawego w karciankach?
1174:  Czy karcianki są w ogóle interesujące?
1177:  I mówię także o fizycznych.
1179:  Od tramwaju na lewo do dziury.
1183:  Widzę dziurę.
1185:  Powiedział człowiek, który łatał bagi w Dragon's Dogma.
1188:  A nie, przepraszam, w Dragon's Dogma nie było osoby łatającej bagi.
1198:  Pokertato ty szanuj, etam.
1201:  Proszę bardzo.
1203:  Makao i po makale.
1205:  Okej, w tym miejscu nie byli.
1207:  Było na... Co to jest?
1209:  Co to jest?
1209:  Co to jest?
1209:  Co to jest?
1209:  Co to jest?
1210:  Co to jest?
1210:  To jest jakiś nowy stwór.
1211:  Przestań mnie trykać.
1212:  Przestań mnie trykać.
1214:  Jesteś obrzydliwy jak Dragon's Dogma i każdy deweloper tej gry.
1218:  Dziękuję.
1218:  Muszę pisze... mówić Dragon's Dogma 2, żeby było to wyraźne.
1223:  Jako człowiek mający 1200 godzin wyginięcia są zajebiste.
1226:  No dobra, ale ja mówię o takich tradycyjnych... karciankach, które są nudne.
1230:  Gwint jeszcze jest interesujący.
1232:  Widzicie?
1233:  To jest magia.
1235:  Był live zapowiedziany?
1235:  Tak, powodowno brody, miał być live.
1237:  Z Dragon's Dogma, które jest złą grą.
1241:  Dobrze, teraz eksplorujemy, moi drodzy.
1244:  Uno, najbardziej wciągająca gra na świecie.
1246:  Jezus, usiłowałem grać w Uno.
1249:  Raz przyjaciółki mnie namówiły do tego.
1251:  Boże, jakie to było złe.
1253:  Nie rozumiałem w ogóle niczego, co się nam dzieje.
1256:  Ludzie mi musieli tłumaczyć zasady dłużej niż przy brydżu.
1262:  Widzicie?
1262:  To jest magia.
1268:  Zależy, jak tworzą koncept kart.
1269:  Może być coś takiego jak pokert, ale mogą się bawić tym konceptem jak Rise of Painty Inscription.
1273:  Nie znam tych gier.
1278:  Znacie bardzo dużo karcianek, które nie brzmią jak brydż.
1284:  Krzysztof krytykuje, że jak on zdobył... He is the chosen one.
1285:  Mówicie, że to jest cloth?
1289:  No, nie wiem, co...
1292:  Adinosonena, Adinosonena, Adino, Adinosonena.
1297:  My friend Adinosonena, you dealt with all those beasts?
1301:  I did, and Dragon Dogma was awful.
1303:  Boję się twojego grania w God of War, bo to dla mnie gra cudo.
1306:  Czekam, ale się obawiam, pisze Izabela Biernat.
1308:  Spokojnie, nie będę złośliwy, obiecuję.
1310:  Będę tylko wyśmiewał się z gołych cycków wikinga.
1314:  Obiecuję, że za każdym razem będę to robił.
1318:  Jestem zaskoczony, że mówiłem, że chodziłem.
1321:  Te krasne rzeczy mnie poszły i ja uciekłem.
1325:  Gdybyś nie przyjechał, kto wie, czy bym nigdy nie przetrwał.
1331:  Inni biorą mnie za biednego wojnownika, i dlatego mówię w taki głupi, zaskoczony sposób.
1336:  Z tym, że mam niesamowity wysiłek, ale w tej księdze, nie wiem, czy nie jestem dla nich niczym.
1351:  Bakusa.
1352:  Bakusa?
1353:  AFAO BAKUSA!
1356:  No to nałóż zbroję Kratosowi, wtedy nie będzie mieć wyrzeźbionych cycków, mówicie.
1361:  W porządku.
1363:  Karcianka pisze, Marcin, najlepsze było to, jak przyjeżdżała do nas rodzina mamy i graliśmy wszyscy w kiera i tylko czekałem, aż pierwsza się wkurwi, bo mu karta nie szła.
1371:  Ja tak miałem z Brydżem i ludzie usiłowali mi wytłumaczyć, jak to działa i nigdy nie zrozumiałem.
1374:  Ty działasz tak zadowolony w walce.
1378:  Nie oczekujesz mnie, gdybym przechodził przed twoimi władzami transakcentującymi.
1384:  Spróbuję to zrobić tak samo jak Piotr Pokraszko.
1387:  Słyszałem, że masz tego chłopaka w Polsce, który transakcentuje wszystkie słowa i wypowiedzi.
1393:  Chcę być tym samym!
1394:  Aaaa, Batmusa!
1397:  Tyle?
1397:  Dos maniura.
1400:  I look forward to our next contact, tiny saviour.
1404:  Then you will meet a warrior with courage to match your own.
1410:  Okej.
1412:  I tyle.
1413:  To nie jest walka z bossem.
1415:  To jest Piotr Ograśko.
1417:  Luke Stevens stwierdził, że poleciłby Dragon's Dogma 2 zwłaszcza każdemu, komu się podobał Elden Ring.
1422:  Trochę WTF.
1423:  Dlatego subskrybowałem Luke'a Stevensa.
1425:  Przepraszam.
1426:  Subskrybowałem Luke'a Stevensa ile już?
1428:  Dwa lata będzie?
1430:  Ostatnio dostałem się na pizzera i umiem teraz w pizzę chwalić jemurek, ale fajnie.
1436:  Boże, ale to jest dopiero, moi drodzy, giga-chat moment, nie?
1441:  Że możecie sobie sami zrobić pizzę, wow.
1443:  Uwielbiam.
1445:  Co się stało z poprzednim streamem?
1446:  Został Dominiku zawieszony z uwagi na skandaliczny stan techniczny i światotwórczy i narracyjny gry.
1455:  Brakuje RTS-a jakiegoś, na przykład Original War, w ogóle brakuje RTS-ów, Krzysztof, ale będzie Frostpunk 2 i sobie ogramy.
1463:  Wspaniale.
1465:  Nie ma to, moi drodzy, jak niszczyć obrzydliwe, pomarańczowe flukta.
1473:  Luke Stevens kiedyś uznał, że Days Gone to Chronicle i Luke Stevens miał takie momenty, że walczył przeciwko deweloperom, którzy w skandaliczny sposób projektowali gry, a pamiętam, jak on zrobił straszne tyranie po cyberpunku i go za to zasubskrybowałem.
1489:  Straszne.
1490:  Ciekawe, że recenzjeci dostali inną wersję Gry Dragon's Dogma 2 niż później wyszła.
1493:  Nie, nie, nie inną menemene, tylko po prostu pozbawioną mikrotransakcji.
1498:  Te pomarańczowe byty to jest infekcja, Krzysztofie.
1500:  Moje przeziębienie wygląda inaczej.
1502:  Czy tutaj drżała podłoga?
1505:  Tu coś innego drży.
1507:  To są po prostu pęcherze.
1508:  Przestań mnie zabijać!
1513:  Ale chamstwo.
1515:  Tu ja się, tu ja... To teraz w tradycyjny sposób będziemy z nim walczyć.
1520:  E, e, e!
1522:  Pokonałem najgorszego bossa dzisiaj, jest to Dragon's Dogma 2, nic mi nie jest straszne.
1528:  RTC to jest Real Time Strategy.
1529:  Przepraszam, że nie wyjaśniam akronimów, moi drodzy.
1533:  Powinienem.
1537:  Głupi ptaszor.
1539:  Starcraft, Command & Conquer, Age of Empires, Command & Conquer, Tiberium's War.
1543:  Będziemy, Kaziu, grali w wakacje, więc wtedy zobaczysz w pełnej krasie, czym jest ta cudowna gra, jeżeli nie znasz.
1549:  Dzień dobry, jeszcze nie obejrzałem zapisu z żłogą z dogma, bo byłem na pizzuszce ze znajomymi.
1553:  Czy było aż tak źle?
1554:  Wyznawco regatego szczura, bardzo ważna informacja dla ciebie.
1557:  Bezwzględnie nie klikaj w to dzisiaj.
1560:  Chyba, że masz bardzo dobry lek przeciwwymiotny.
1562:  Ponieważ najgorsza rzecz, jaka może być, gorsza od rzygania, to jest wyrzyganie pizzy.
1567:  Wyobrażacie sobie, jakie to jest przerażające?
1570:  Wyrzygać pizzę?
1571:  Jezus Maria.
1572:  O!
1573:  Jutro sobie zamawiam pizzę.
1576:  Zasłużyłem.
1577:  Zasłużyłem na pizzę.
1579:  Srakom dokonał mikrotransakcji, proponując recenzentom zrecenzowanie Dragon's Dogma.
1583:  To jest bardzo możliwe.
1585:  Nie no, ja się zdziwię, jeżeli pieniądze nie wymieniły rąk, jak to się mawia.
1591:  Chyba tutaj już byliśmy i to chyba był skrót łup, więc wynika stąd, że gdzieś tutaj w dół trzeba iść, moi drodzy.
1597:  Ja oczywiście nie wiem, gdzie.
1599:  Może tutaj gdzieś jest przejście.
1602:  Hawajska, zawsze hawajska.
1603:  Ahimitsu, najlepsza pizza w świecie.
1606:  Gdzie są przejścia ukryte?
1608:  Nie mam mapy!
1611:  Była podłoga chrupiąca?
1613:  Gdzie?
1639:  Fajnie, że akurat mam manę.
1650:  To fajnie, że mam manę i że mogę ją użyć.
1655:  Powiedzcie mi, że przeciwnicy się zrespią tutaj.
1659:  Nie, nie zrespili się.
1662:  ponieważ życie mnie ewidentnie nienawidzi.
1668:  W związku z powyższym musimy wrócić do ławeczki.
1675:  Jesus Christ.
1682:  Homeworld, a w Homeworld zagramy Krakaniec Jeziora, bo wychodzi przecież nowy.
1685:  Map updated, dziękuję, teraz wiem gdzie iść.
1689:  Homeworld wychodzi następny.
1692:  W kiedy mniej więcej?
1693:  W następnym kwartale jakoś, tak?
1695:  Mi się przynajmniej wydaje.
1697:  Ale mogę się mylić, musicie mnie sprawdzić.
1699:  Dziukrzysztof, to mu się nie chce sprawdzić.
1702:  Teraz to jesteś, tak?
1704:  Teraz to jesteś, jak już nie potrzeba mi niczego do farmienia.
1707:  To jest skandal.
1711:  Dziukrzysztofu, przecież nie umiesz walczyć do góry.
1714:  Umiem!
1715:  Im bardziej obserwuję premiery w tym roku, tym bardziej mam wrażenie, że Helldivers 2 wygra Game of the Year.
1719:  Muszę się zainteresować tym Helldivers, powiem wam, dzisiaj studenci mi reklamowali!
1724:  Też.
1726:  I na czatach było reklamowane, więc to już dużo, moi drodzy.
1730:  Aha, aha.
1733:  Tu to było, ja tego nie zauważyłem.
1735:  Okej.
1737:  Szkoda.
1738:  To by rozwiązało nasze poprzednie problemy.
1746:  Tylko, że Helldivers jest co-opem, a to gorzej.
1750:  Recenzja kosiarzy z Shustermana, a bardzo lubię Video Speculi.
1754:  Uważam, że to jest powieść, którą powinien każdy przeczytać, komu się podobał taki Maze Runner albo Divergent, czyli Niezgodna lub Więzień Labiryntu.
1765:  Względnie, wiecie, tematy w rodzaju Igrzysk Śmierci.
1772:  W ogóle sobie zrobimy w ramach tych live'ów w fantastyce na pewno jeden o dystopiach.
1779:  Zresztą ja uwielbiam dystopię, więc... Czy mogę przestać być zabijany?
1783:  Dziękuję.
1785:  Helldiver z dwójką jajeczka ma też single player, to dobrze.
1788:  Teraz musimy tylko, moi drodzy, pilnować, żeby mieć wystarczająco dużo many w manierce.
1794:  Mana w manierce jest ważna.
1798:  Tutaj pamiętam, że jest jeszcze jakiś wróg.
1800:  A może nie?
1802:  Chyba jest tutaj na dole.
1804:  A, tutaj jest oneż?
1818:  Helldivers nie mają Sima, tylko można grać solo.
1819:  Okej, okej, w ten sposób.
1821:  Dziękuję za doprecyzowanie.
1822:  Czy Dragon's Dogma jest najgorszą grą, jaką grałem na Simach?
1825:  Nie.
1825:  Dragon's Dogma jest najgorszą grą, jaką grałem w życiu.
1829:  Żartuję.
1830:  Mnie się nigdy nie zdarzyło jeszcze przestać grać w grę całkowicie,
1835:  I nie warunkowo.
1837:  Na przykład do Taumaturga chętnie powrócę, warunkowo.
1840:  Znaczy, jak nie będzie alternatyw.
1842:  Ale do Dragon's Dogma 2 nie powrócę w ogóle.
1845:  Gdybym dostał 50 tysięcy złotych za każdą godzinę ogrywania tej gry od Capcomu, nie ograłbym jej.
1853:  Uważam, że są pewne rzeczy, których szanujący siebie człowiek nie zrobi.
1860:  Mmm...
1862:  Czeris pisze, że odebrany siódmy i ósmy tom Magii Freiren.
1866:  Wspaniałe.
1868:  Czy ktoś nie lubi Taumaturga?
1870:  Rozczarowany jestem trochę, wiesz?
1872:  Powtarzalna gra.
1873:  Ale do powrotu, w momencie, w którym... No właśnie, wiecie, ja mówiłem, że musimy przestać grać w Taumaturga, albowiem... Dragon's Dogma wychodzi, ale nie mamy Dragon's Dogmy.
1884:  Mamy obecnie tylko jedną serię na kanale, jaką jest Horizon.
1888:  Jest bardzo możliwe, że dokończymy Taumaturga.
1893:  Zwróciłem, tak, zwróciłem, moi drodzy, grę.
1897:  To też mi się zdarzyło po raz pierwszy.
1898:  Nigdy nie zwracałem jeszcze... Nie, przepraszam, raz zwróciłem grę na streamie, ale nie pamiętam jaką.
1903:  I też było z uwagi na... O Jezu, wiem jaką.
1906:  O Boże, to był Frostpunk.
1908:  Bo Frostpunk na premierę miał katastrofalną, ale to katastrofalną optymalizację.
1915:  I wściekły wróciłem w grę, potem Eleven Bici ją naprawili i kupiłem ją ponownie.
1921:  Naprawdę, tak było.
1922:  Powiedzcie mi, moi kochani, czego ja tutaj nie znajduję?
1926:  Przecież ja tutaj poszedłem po Upgrade Naila i nie ma go.
1930:  Jest tylko przejście do Deep Nest.
1934:  No przecież to jest jakiś skandal.
1939:  Pozytywnie zaskoczę się God of War'em?
1941:  Nie wiem, już wszystko się może zdarzyć.
1943:  Znalazłem już Pale Ore?
1945:  Podniosłem?
1946:  Naprawdę?
1950:  Czy moje życie mogłoby być mniej kompromitujące?
1953:  Dziękuję.
1956:  To ja może skorzystam z ukrytej mechaniki tej gry.
1960:  Mamy dwie rudy i ulepszamy mieczyk.
1961:  Jak ulepszymy mieczyk, idziemy zrobić ten quest z Grimem, chyba.
1965:  Albo idziemy do Deepnesta, zobaczymy.
1966:  Nie!
1967:  Kingdom's Edge wpierw.
1972:  Chaty dużo gadają o tobie grającym w God of War.
1974:  Czy planujesz zagrać?
1975:  Zobowiązałem się do tego, niestety.
1980:  Altidon pisze, że Frostman był koszmarnie łatwy.
1982:  Chyba nie na najwyższym poziomie trudności.
1984:  Daj spokój.
1986:  Gdzie jest?
1987:  Tutaj jest.
1988:  Dobrze.
1988:  Musimy iść do staga.
1991:  Nie dasz rady.
1992:  Dziękuję.
1993:  Wasza wiara w moje umiejętności jest poruszająca.
1998:  Ten drogowskaz już nie przetrwa.
2000:  Ale przykro.
2006:  Dramat.
2008:  Spodoba Ci się postać Odyna w God of War?
2011:  Zobaczymy.
2014:  Ale powiedzcie mi, proszę, powiedzcie mi, że w to się da grać normalnie na klawiaturze, że to zostało dobrze zrobione.
2020:  Czy mam już Winxy?
2021:  Tak!
2022:  Są skrzydełka, jest pięknie i cudownie.
2024:  Grim to jest najtrudniejszy boss w grze, a to dlatego mnie na niego namawiacie.
2027:  Insect.
2030:  Nie działa.
2032:  On jest dopiero w Ragnaroku?
2033:  Nie, to ja o Ragnaroku myślałem, no bo wiecie, to jest najnowsza część.
2038:  Tak chyba.
2046:  Teraz tak, muszę się skupić.
2051:  Wydaje mi się, że Kowal jest w Forgotten Crossroads, ale pewnie jest w Deathmouth.
2062:  Ragnarok nie zna pecety?
2072:  Kowalu, Kowalu, gdzie jesteś Kowalu?
2075:  On był gdzieś tu?
2076:  On był gdzieś tu, gdzieś tu był.
2080:  Kowal jest w stolicy.
2082:  Aha.
2086:  City of Tears?
2088:  Queen's Station?
2089:  City of Tears.
2103:  W stolicy po lewej, zobaczymy.
2104:  Czy to nam Last Epoch?
2106:  Coś słyszałem o Last Epoch, ale już zapomniałem o czym jest.
2108:  Trzeba ograć go do włos 2018, żeby ogarniać historię, okej.
2116:  Dobrze, wydaje mi się, że kowal jest tutaj na samym dole.
2121:  Ta cebula po lewej na dole, dobrze.
2123:  Czyli dobrze pamiętałem, good.
2126:  City Storms będzie bliżej.
2130:  Tu w dół.
2132:  W zastępstwie za Dragon's Dogma zagraj w Ori'ego.
2135:  Spokojnie, na razie jest Hollow Knight, moi drodzy.
2138:  Ori' też będzie dokończony, wszystko będzie dokończone.
2140:  Jako dystopio Dicka bym polecił najbardziej.
2143:  Klasycznie to będą czy androidy myślą o elektrycznych owcach?
2145:  Oczywiście.
2146:  Natomiast nieklasycznie... Sześć stygmatów Palmera Eldritcha.
2152:  Czy możesz przestać być Brzyczkiem Bzyczkiem?
2154:  Dziękuję.
2155:  To tędy?
2159:  Tak.
2162:  Świetnie wygląda na PC to gadowo, mówicie?
2170:  Contact damage, contact damage w tej grze.
2174:  Możecie jeszcze zejść do kanałów i odblokować junk pit?
2177:  Czym jest junk pit?
2184:  To są trzy stygmaty, zawsze mylę.
2186:  Mówiłem wam, że mam dyskalkulię.
2188:  Dla mnie cyfry wszystkie wyglądają i brzmią tak samo, to jest straszne.
2192:  Czy mam kasę na upgrade?
2194:  1200, dlatego jeszcze zabijam wszystko po drodze.
2198:  Junk Pit to DLC, okej, okej, okej, to spokojnie.
2204:  Proszę bardzo, wszystko ginie.
2207:  Junk Beat brzmi jak coś śmieciowego.
2210:  Powie tak tylko ktoś, kto nie zna muzyki Junkie XL-a.
2213:  Junkie XL to jest ten wariat, który komponował muzykę do Mad Max Fury Road.
2221:  Czy mam itemy do sprzedania?
2223:  Mądre, mam.
2227:  Czy uważasz, że książka o grupie studentów i o jak najbardziej naukowo dokładnej dinożarłach mogłaby się pomóc spodobać i sprzedać?
2234:  Czemu nie?
2234:  Dinożarły zawsze były popularne.
2238:  Wiecie co, ja będę inteligentniejszy jak Raz.
2243:  Do God of War Ragnarok jest też DLC, które wyszło w grudniu.
2245:  Jezus, ale to jest straszne, czemu to nie może wychodzić równocześnie na PC-ty?
2248:  Ale wiecie, z drugiej strony wychodzi taki Horizon Forbidden West i wszystko działa w nim, więc może i dobrze, przestań mnie ranić, przestań mnie ranić, grałem w Dragon's Dogma 2, to już wystarczy.
2260:  Junkie XS zrobił też najsławniejszy remix piosenki Elvisa Prestaya, Little Less Conversation.
2263:  Boże, nie wiedziałem tego.
2265:  Last Epoch to gra, która miała być w Diablo 4 w oczach fanów.
2267:  A, okej.
2269:  Ja nigdy nie grałem chyba innego hack'n'slasha niż Diablo, z tego względu... Dobra, grałem w Torchlighta i właśnie krótko, bo ja nie grałem nigdy w Diablo dla gameplayu, tylko grałem dla lore.
2282:  Ja naprawdę jestem posrany pod tym względem.
2284:  Zresztą nie tylko pod tym, gdyż albowiem dla mnie
2289:  Świat Sanctuary'em jest po prostu interesujący.
2291:  Lubiłem ten świat.
2292:  No, z mechaniki Hack'n'Slasha, no, mogą być.
2299:  Boże, ale teraz jest tak, że jestem w stanie walczyć z większością tych przeciwników i jednocześnie czytać czat.
2304:  Nie mogą wychodzić exy na PlayStation, PlayStation na PC od razu, bo wtedy właściciele PlayStation krzyczą, że skandal.
2311:  To się zmieni.
2312:  To się musi zmienić w którymś momencie.
