Złote czasy Blizzarda | STARCRAFT 2 Livestream #4
🔗 https://www.youtube.com/watch?v=TTya8XkD2e4

287:  KONIEC
716:  Moi drodzy, lecimy teraz kadr po kadrze.
718:  Specjalnie wam nie pokazuję końcówki, ponieważ końcówkę zobaczymy już w samej grze.
723:  Tak jest, oglądamy sztukę.
726:  Ten krzyk mogli sobie darować.
727:  Tak, to był Wilhelm Scream.
728:  Dla tych z was, którzy nie wiedzą, Wilhelm Scream to jest taki słynny trop, który jest dodawany przez dźwiękowców zawsze do każdej, ale to absolutnie każdej gry.
735:  To nie jest królowa szpilek, to są chitynowe niby nóżki, moi drodzy.
738:  Lecimy po kolei.
740:  Zrobimy odrobinkę przycisze.
743:  I teraz tak, dlaczego to jest genialne?
744:  Po pierwsze,
748:  Już się zatrzymujemy.
749:  Jeszcze się nie zaczął trailer, my się już zatrzymujemy.
752:  Z bardzo prostego powodu.
753:  To jest pierwszy moment, kiedy dostajemy jakikolwiek cityscape, czyli, nie wiem, plener pokazujący miasto w StarCrafcie.
761:  We wszystkich innych przypadkach to było w tle jakiejś mapy albo w jakikolwiek inny sposób, co ma potencjał i to niesamowity świat otwórczy.
769:  Jak ja to w pierwszej kolejności zobaczyłem, już byłem zachwycony.
771:  Ja nie potrzebowałem nic więcej.
773:  Ponadto...
774:  Jak zobaczycie w tym miejscu, nie wiem czy, a oczywiście, że nie przechwytuje się moja mysz, zaraz to zrobimy tak, żeby się przechwytywała.
780:  W tym oto miejscu, moi drodzy, tu, tu jest placyk.
784:  Tu jest ten placyk, w którym będą się oni bili.
788:  Czy to nie jest piękne?
789:  Pod sam koniec.
790:  Carbot też zrobił intro w samym kresku, w którym w wydaniu można obejrzeć również...
793:  z nożek Arbota, prawdziwa sztuka sztuki, więc tak, na pierwszym planie mamy wikinga, czyli statek, który możecie kojarzyć z pierwszej części, z Wings of Liberty, który ma tę wspaniałą funkcję, że po pierwsze strzela cudownymi rakietami, a po drugie się transformuje.
808:  Dobra, to był pierwszy kadr, to był pierwszy kadr, ja mógłbym jeszcze mówić pół godziny.
817:  Druga rzecz.
818:  To jest drugi kadr.
819:  Jest wspaniale i genialnie.
821:  Dlaczego?
822:  Dlatego, że pierwszy raz jesteśmy znowuż w kokpicie statku.
825:  W grach strategicznych nie macie takiej możliwości do światotworzenia, ponieważ wszystko jest z góry, nie?
830:  Na planie, który nam pozwala ogarniać polo bitwy, ale nie ma tej imersji,
835:  bycia w świecie, bycia w kokpicie.
837:  Właśnie, to jest tak jak X-Wing, podpowiada Obi-Wan Kenobi.
840:  Więc wiemy już od razu, w jakim jesteśmy świecie, mamy radosne cyberbankowe rzeczy.
844:  Co więcej, ktoś nawet zadbał, a ściśle mówiąc, geniusz w Blizzardzie, w złotych czasach Blizzarda, o to, żeby tutaj u góry dyndał jakieś wisiadełko, które to nie jest wisiadełkiem takim jak u Disneya, bo gdyby to był Disney, to wiecie, że to wisiadełko byłoby bardzo ważne.
858:  Bardzo ważne byłoby.
860:  I natychmiast, natychmiast wokół tego byłaby skonstruowana fabuła przynajmniej trzech trylogii.
865:  I przyszedłby Luke Skywalker i pokazał nam ten wisiorek i powiedział, o, to jest ważny wisiorek.
870:  Potem on by zniknął i już scenarzyści by zapomnieli powiedzieć, dlaczego ten wisiorek jest ważny.
874:  A tutaj on po prostu jest częścią świata i dlatego to jest takie wspaniałe.
877:  Fajny ten cinematyk z świętej pamięci bizarda, prawda?
882:  I w tle Leviathan, Leviathan, największy okręt zergów.
892:  Któremu nic nie zrobiły te rakiety, przecież to jest przepiękne, absolutnie.
897:  Tak się pokazuje skalę w świecie, nie?
901:  W literaturze byśmy musieli zrobić wielki, wielki opis, że o, bo lewiatan był bardzo duży i nie był tym sklepem i był, on się unosił nad Korhalem, czyli tą planetą, na której za moment będziemy i był znacznie większy od myśliwców, które go atakowały.
916:  A tutaj proszę bardzo, show, don't tell i lecimy.
921:  prowadzenie postaci narratora Chisara Kerrigan Królowej Ostrzy.
927:  I teraz patrzcie na te prace kamery.
942:  Przepraszam, to jest mistrzostwo kina.
946:  To jest poziom 1917 Sama Mendeza.
949:  Ja w tym momencie nie żartuję.
950:  Nigdy w życiu w żadnym sci-fi nie zobaczyłem... Jeżeli by ktoś tak zrobił Warhammera, to ja bym szczytował.
956:  Nigdy w życiu w żadnym sci-fi nie zobaczyłem tak zrobionego desantu.
959:  I zauważcie, że kamera cały czas podąża, oczywiście to jest wirtualna kamera, za tym podem zergowym.
966:  I potem, w momencie, w którym pod już się rozbije o ziemię, kamera wynurza się razem z zergami, które atakują.
972:  Dziękuję.
976:  I teraz ten łuk Hydralisk przechodzi i mamy cięcie.
980:  Przepraszam bardzo, dlaczego Marcin Łukański z Nagałęzi nie zrobił jeszcze tego analizy?
985:  Ja chcę analizę profesjonalną w wykonaniu Marcina Łukańskiego na Nagałęzimie.
992:  Ja to oglądałem nieustannie.
993:  Widziałem przy okazji Kazimierza Koszyla w gronie Trybutariuszy.
996:  Dobrze i teraz patrzcie dalej po tym cięciu, co się dzieje z kamerą i jak prezentowane są kolejne starcie.
1001:  Tu mamy na początku starcie naziemne Marines vs Hydralisk i lecimy dalej.
1007:  Wychodzą też z Erglingi oczywiście.
1010:  Biedny czołg.
1013:  Enter Ultralisk.
1020:  Jasne, że wszyscy wiemy, bardzo dobrze wiemy, że te cudowne wikingi, które mają swoją jedną sekundę w momencie, w którym atakują Ultraliska, to nie są te wikingi same, które atakowały wcześniej Leviathana, ale i tak język tego trailera mówi nam dokładnie tymi symbolami, które już wcześniej wprowadził.
1040:  F dla dzielnego wikinga, tak.
1042:  Czy mam napastować na gałęzi o ten film?
1044:  Tak, wszyscy napastujmy o analizę zwiastuna Heart of the Swamp, bo naprawdę jestem ciekawy, jak ktoś z profesjonalnym warsztatem reżyserskim, producenckim, filmowym to oceni, bo ja mogę na to patrzeć jako widz, który się cieszył na przykład z 1917 sama Mendeza.
1060:  I tutaj macie przy okazji też o tyle światotwórczo to genialne, że po pierwsze jest część miasta, widzimy wreszcie jak wygląda Korhal w tym 2200 którymś roku, czyli wygląda dokładnie jak każda cyberpunkowa metropolia, nawet tutaj jest jakiś billboard, który jest niestety niepodświetlony, ale możemy się domyślać, że to jest jakaś propaganda męska.
1079:  I to, o czym wiemy z rozgrywki samej w StarCraft II, teraz jest pokazane narracyjnie, jak wiking transformuje, a dowiadywaliśmy się o transformacji wikinga na dwa sposoby.
1089:  Po pierwsze z opisu, którym czytaliśmy, że mogłyże nawet pogruchacać kości pasażera rzeczona transformacja, no i po drugie z gameplayu, to znaczy w momencie, w którym przełączaliśmy się między dwiema opcjami.
1101:  Witamy cichego ninja w gronie Trybutariuszy przy okazji.
1105:  Astartes, Warhammer 40K też się wbijają boarding shipem w ten duży niszczyciel i też towarzyszymy kamerą.
1109:  Dokładnie Grzegorzu.
1110:  Przy czym Astartes było później chyba robione, nie?
1112:  Natomiast coś wspaniałego, ja uwielbiam tego rodzaju techniki.
1123:  Teraz scena, która jest legendarna, przepiękna.
1128:  Też transformacja, prawda?
1129:  Tylko teraz w tryb oblężniczy czołgu.
1135:  Teraz, dlaczego ja się tak czepiam strasznie tych detali związanych, wiecie, z pokazywaniem jednostek z żabiej perspektywy na przykład, albo tego rodzaju zbliżeniami?
1144:  Dlatego, że znowu w StarCraft nie mamy takiej możliwości, a ludzie tego chcą, ponieważ potrzebują realizmu i z jakiegoś powodu są takie tryby StarCrafta, zwłaszcza mody, które pozwalają na realistyczny wygląd jednostek, prawda?
1158:  Albo takie mody, które pozwalają grać w StarCrafta, tak aby to była gra first-person shooter, bo ludzie właśnie chcą zobaczyć to z innej perspektywy.
1167:  Startek się do tego nie umywa.
1168:  Nie, no to absolutnie, absolutnie, moi drodzy.
1171:  The Last Stand, tak, swoją drogą, dlatego też ten trop tak działa na emocje, prawda, bo wiemy, że to już jest koniec tej obrony placu.
1179:  Dobra, lecimy jeszcze raz, bo ta scena jest przepiękna.
1193:  I reżyseria dźwięku tutaj.
1195:  Ach.
1206:  I co?
1207:  Mamy wybuch Michaela Baya, ale równocześnie dostajemy kadry pokazujące architekturę tego świata.
1213:  I konia z rzędem temu, który patrząc na to powie cyberpunk.
1216:  Już nie będziemy mówić cyberpunk, już będziemy mówić, o proszę bardzo, to jest architektura wiktoriańska, prawie steampunkowa.
1222:  I oto macie wyjaśnienie, dlaczego w książkach naukowych dotyczących tego, czym jest...
1226:  O, jaka burza fajna.
1228:  Czym jest cyberpunk?
1229:  Bardzo często mówi się, że reprezentuje ten sam retro-futurystyczny nurt co steampunk, bo jedno drugie bardzo lubi romansować z retro w architekturze.
1236:  A zatem będziemy mieli tutaj amalgamę tych dwóch konwencji.
1240:  I nie tylko wybuchy, które są przepiękne.
1243:  To będzie kadr z frontonem, prawda?
1253:  I czerwny dusowy.
1256:  Z czerwiami, moi drodzy, walczyliśmy w ostatniej misji, może pamiętacie, w poprzedniej części.
1264:  I tutaj widzimy coś, co w zasadzie przypomina 1-1 czerwia, który jest z Diony Villeneuve'a.
1268:  Coś wspaniałego.
1273:  F dla Marine.
1274:  I teraz moja chyba ukochana scena.
1276:  Patrzcie uważnie, co się dzieje tutaj w tle.
1279:  W tym miejscu, gdzie zaznaczam.
1282:  Te czołgi zaczynają się wycofywać.
1284:  To jest tak mały detal, ja tego nie zauważyłem na początku, ale ponieważ widziałem ten trailer jakieś 347 razy, w którymś momencie to zauważyłem, mniej więcej za 346 obejrzeniem, że czołgi zdążyły w tle zupełnie przejść z trybu oblężniczego do trybu zwykłego i jeszcze napieprzać wzerki.
1301:  I jest coraz mniej błysków od karabinów, dokładnie Bartku.
1307:  Ostatni plener, czyli to, czym otwieraliśmy kadr, też kadr zamyka, więc mamy ładną klamrę i to w tle, co się dzieje, to jest krążownik, który upada na miasto i wywołuje eksplozję reaktora atomowego.
1321:  I znowu skala, nie?
1328:  No i wprowadzenie głównej postaci wiodącej, która musi być na sam koniec w postaci Sary Kerrigan.
1333:  Haha!
1336:  Samuit on point.
1337:  To jest prawda.
1338:  W tym miejscu, w tym miejscu, moi drodzy, teraz... Opuścić statek?
1345:  To powinno pójść ten przekaz radiowy.
1350:  Reaktor fuzyjny, macie rację.
1355:  Wspaniałe!
1367:  Ja chciałbym, żeby naprawdę każdy cinematic tak wyglądał.
1369:  Dla mnie to jest głównie dlatego taka rozkosz niesamowita oglądania tego, że pierwszy raz chyba wtedy, pomijając oczywiście zwiastuny asasynów poszczególnych i tak dalej, zobaczyłem jak można to genialnie zrobić, jak można genialnie wprowadzić do rzeczywistości.
1384:  Dobrze, nie zanudzam was już cinematiciem, moi drodzy.
1388:  Jedziemy, jedziemy, jedziemy, jedziemy, moi drodzy.
1394:  Bardzo dziwna muzyka.
1395:  To jest muzyka jak z windy.
1399:  Nie wiem, dlaczego się taka uruchomiła.
1407:  Czy oglądałem dzisiejszy odcinek Szymona?
1408:  Szymon mówi o Rings of Power.
1410:  Nie, nie widziałem, ale jestem na bieżąco tego, co robi na ten temat Nerdroty, Critical Drinker, Moller i tak dalej.
1417:  Tarell pisze Ordo Xenos, Departamento Analyticus Record, Destination Dominatrix, Species Name, Tyrannicus Prepotens, Common Title, Devourer Queen, Role, Planetary Consumption Overseer, Threat Evaluation, Extreme.
1432:  Jest jeden problem Tarellu, my będziemy nią grać.
1435:  To jest muzyka ze StarCrafta 1?
1436:  Poważnie?
1438:  To jest muzyka jak z windy, moi drodzy.
1440:  Wchodzę do windy i ja coś takiego słyszę.
1443:  Zawsze.
1444:  Pisaliście, że są książki, gdzie jeszcze jest opis jednostek StarCrafta?
1447:  Jak najbardziej.
1448:  I encyklopedię, i jeszcze... Ja czytałem jedną książkę polską chyba z uniwersum StarCrafta, tak mi się wydaje.
1456:  Ciekawa ta twoja winda do piwnicy.
1457:  Witamy, Aśku.
1461:  Dobrze, czekajcie, bo ja zwariuję za moment.
1466:  Wiem, jak to zmienić.
1470:  O tak, dziękuję.
1472:  Dobrze, moi drodzy, nowa kampania.
1474:  Poziom wysoki.
1478:  Och, tak, w ogóle nowość, tak nawiasem mówiąc, jeszcze chciałem przy okazji podziękować trybutariuszom, ponieważ mam nowe ramię do mikrofonu.
1487:  które jest poziome, to znaczy nie zasłania tutaj kadru, więc dzięki temu, że jest wsparcie na kanale, są gadżety na kanale.
1493:  How cool is that?
1494:  I jeszcze raz wszystkim dziękuję.
1495:  Wieża jest regularnie doposażana.
1501:  Tak, będziemy to jeszcze raz oglądać.
1506:  Ale teraz już z wiedzą, którą nabyliśmy, moi drodzy.
1530:  Jestem Rojem.
1534:  Armię zostaną zniszczone.
1537:  Spłoną cały świat.
1580:  Dzięki za uwagę!
1650:  Best trip ever.
1663:  Zwole mówiące albowiem mają od razu plus 50 IQ, tak, tak.
1670:  Wraz ze zniknięciem Królowej Ostrzy Ruj Zergów się rozproszył.
1674:  a ja tymczasem nadrabiam super czaty.
1676:  Rozentus Jazmowana, Konstantynopolita Jankowianeczka pisze, jestem rojem, pamiętajmy, rojem V13, tylko tym.
1683:  Dzięki Ci za wsparcie od pięciu miesięcy.
1685:  Sariel z kolei, wspierając od siedmiu miesięcy, dziękuję za miło spędzone siedem miesięcy, to ja dziękuję.
1691:  Widzę, że jamnik bąk się bardzo przyjął.
1694:  Tak, teraz będziemy się nawzajem bąkować bez przerwy.
1697:  Oddziały rebeliantów Dżima Dżamniora przechwyciły Sarę Dżamnigan z czar.
1702:  Nie oszukujmy się, to jest jam.
1703:  Jar.
1704:  Jar.
1706:  Z jaru.
1709:  zostawiając planetę w rękach Genoa Warfielda i Dominium, tymczasem potężny artefakt z El Naga zniknął.
1714:  Rysław pisze, że ma nadzieję, że Polska Wyrcia się spodoba.
1716:  Jamniki dla Rysława, który był z nami ostatnio 5 godzin na live.
1720:  Jak nie byliście, to nadróbcie koniecznie.
1723:  Rysław odpowiadał, jak rozumiem, za tłumaczenie.
1725:  Dobrze.
1727:  Pozdro serdeczne, Rysław.
1728:  W ukrytej bazie Protektoratu Umojańskiego książę Valerian Mengsk i Jamnior rozpoczęli testy, które mają sprawdzić, czy Sarah Kerrigan wróciła w pełni do ludzkiej formy.
1739:  Zostało jednak niewiele czasu.
1740:  Siły Imperatora Mengska prowadzą w całym sektorze szczegółowe poszukiwania Sarah Jamnigan, najbardziej znienawidzonego wroga Dominion.
1747:  Czemu duchy mają dredy?
1748:  To wybór artystyczny twórców, czy ma jakieś to wytłumaczenie w lore?
1751:  Martyno, nie tyle duchy, co widma i tak ma to uzasadnienie lore'owe, ponieważ oni się interesowali szomanizmem.
1760:  I to stąd.
1761:  Dobra, moi drodzy.
1762:  To była planeta jerów, tak.
1764:  Nie przypominajcie mi o jerach.
1766:  Jery w starocerkie wniosłowiańskiej to była najgorsza rzecz, jak ja się uczyłem kiedykolwiek.
1772:  Czekam, kiedy to Krzysztof będzie rozpoczynał streamy słowami jam jest.
1775:  Jam jest jamnik.
1777:  Przed jamnikiem udeszczałem jamnik górą, chociaż dołem.
1779:  Lecimy!
1782:  Tutaj też będą świetne cinematici, swoją drogą.
1785:  Już teraz.
1809:  Otwórz drzwi, syno.
1812:  Rozkazy Valeriana, sir.
1813:  Nikomu nie... Otwórz drzwi.
1815:  Jim Eugenius Raynor
1854:  Dzień dobry, komandorze.
1856:  Junior.
1858:  Panowie, protokół testowy rozpoczyna się za dwie minuty.
1879:  Dobrze wykorzystaj ten test, bo będzie ostatni.
1886:  A teraz daj nam chwilę.
1889:  Dobrze.
1895:  Wyjdziemy stąd jeszcze dzisiaj, skarbie.
1898:  Dobrze.
1900:  Wtedy ruszymy po Mengska.
1902:  Zapomnij o Mengsku.
1904:  Zapomnij o wszystkim.
1906:  Tu chodzi o ciebie i mnie.
1911:  Dopóki Mengsk żyje, nie będzie mnie i ciebie.
1917:  Poruszyłem niebo i ziemię, żeby cię odzyskać, Saro.
1921:  Nie pozwolę ci tego zmarnować dla zemsty!
1926:  Nie poddałem się, Saro!
1931:  Teraz ty się nie poddawaj!
1949:  Rozpoczyna się druga faza testów.
1954:  Uuu, oczy Sita.
1955:  Niedobrze, moi drodzy, niedobrze.
1958:  Dlaczego zostawi jej skafander ducha?
1959:  Bo Sara została odratowana pod koniec Queens of Liberty.
1962:  Co chcesz osiągnąć tymi testami, Valerian?
1964:  Mówiłam ci już.
1966:  Nie pamiętam niczego z czasów Królowej Ostrzy.
1970:  Musimy sprawdzić, ile zostało w tobie mutagenu zergów.
1973:  Doceniam twoją współpracę, Kerrigan.
1976:  Wszystkich współpracowników trzymasz w celach?
1980:  Kiedy upewnimy się, że jest bezpiecznie, sam otworzę drzwi.
1984:  A teraz spróbuj sięgnąć umysłem.
1990:  Czuję coś.
1991:  Robotnica?
1993:  Naprawdę chcesz, żebym przejęła kontrolę nad świadomością Zerga?
1996:  Wiesz, czym to grozi?
1999:  Wszystkie okazy przebywają w kontrolowanym środowisku.
2002:  I will give you kontrolowane środowisko, Valerian.
2009:  Teraz, o ile pamiętam, jest tutaj bardzo fajny easter egg.
2017:  I oczywiście, że zobaczymy ten easter egg, tylko będzie wymagało to od Was słuchania głosu adiutanta jeszcze przez chwilę.
2027:  Wybierz robotnicę lewym przyciskiem myszy.
2033:  Jeśli kiedykolwiek będzie remaster albo trzecia część, masz obowiązek nękać, mobbingować, robić wszystko pod to, żeby głos czołgu oblężniczego to był Patryk Rojorajewski przy Nemor.
2042:  Wszyscy mamy ten obowiązek.
2048:  Przecież to, czy ty zauważyłeś tego rozwalonego strona w klatce w grze?
2057:  Nie.
2061:  Wybierz robotnicę lewym przyciskiem myszy.
2069:  Będziesz próbował wyrwać się za pomocą robotnic dla śmiesznego dialogu, czy pójdziesz na łatwiznę?
2074:  Wybierz robotnicę lewym przyciskiem myszy.
2087:  Obiekt nie odpowiada.
2088:  Tłumaczenie poleceń na język ojczysty.
2097:  Tak, mam ją.
2097:  Dobrze.
2101:  Teraz sprawdź, czy możesz przekształcić robotnicę w wylęgarnię.
2114:  Nieprawidłowa lokalizacja... Jak to nieprawidłowa?
2116:  Ja chcę tu!
2118:  Teraz kliknij LPM.
2121:  Wylęgarnia to główna budowla zergów.
2123:  Wytwarza biomasę, na której można tworzyć inne budowle.
2127:  W wylęgarni rodzą się larwy, które mutują w robotnice lub inne formy zergów.
2133:  Kiedy zużyjesz larwy, z czasem w wylęgarni pojawią się nowe.
2137:  Nie tak działają larwy, ale spoko.
2141:  Od tej pory adiutan powinien mówić tak przez cały czas, tak!
2149:  Mmm, zbierajcie surowce, na pewno się nic złego nie stanie!
2154:  Ooo, czyżbyśmy mogli robić więcej robotnic?
2159:  Ale powiem wam, że to jest mistrzowsko zrealizowane pod względem narracyjnym samouczek, fantastyczna sprawa.
2166:  Patrzcie na ten kolor ledówki, czy to nie jest wspaniałe, pisze Julka.
2168:  Dziękuję, że się podoba, cieszę się, że się podoba i dziękuję za uwagę.
2172:  Pasuje do Heart of the Swarm, moi drodzy.
2174:  Taka była idea.
2180:  Wybierz robotnicę lewym przyciskiem myszy, to będzie nowe odczarowanie, u mnie nie było łatwe.
2185:  Coś w tym jest.
2186:  Nadrządcy zapewniają Zergom zaopatrzenie.
2189:  Obecne maksimum zaopatrzenia wyświetlane jest w prawej górnej części ekranu wraz z informacją o bieżącym... Cicho, adiutan!
2196:  Chcemy słać robotnic!
2197:  Jeśli nie będziesz dysponować odpowiednim zaopatrzeniem, nie przekształcisz jednostki.
2203:  Dobra, lecimy.
2212:  To mi przypomina muzykę, która była w Neverwinter Nights dla lochów.
2227:  A tam, a tam.
2228:  Wpierw to my sobie zrobimy więcej robotnic.
2235:  Rysław pisze, że Andrzej Blumenfeld, który grał polskiego admirała Mengska, niestety już nie żyje.
2239:  Ooo, przykro to słyszeć.
2242:  Ta misja jest tak cudna i tak koszmarna na nas, pisze Dreaming of Change.
2245:  Valerian ma za dobre serduszko, by być ostrożny.
2247:  O, tak.
2250:  Dobra, niecka rozrodcza to jest 200.
2253:  Cóż za zdzierstwo.
2262:  Co tu jest napisane?
2264:  Subject... 36% probability DNA.
2271:  Cannot be recovered.
2273:  Shows increasing signs of hostility.
2276:  Scheduled for termination.
2279:  Jaki subject jest scheduled for termination?
2285:  Jeśli to Ci się podobało, to patrz teraz.
2287:  Zaraz stworzę zerglingi.
2298:  Chciałbym skrytykować Blizzarda za nieprzetłumaczenie tego fragmentu.
2307:  Więcej zerglingów, ale wpierw potrzebujemy więcej nadrządców.
2316:  Dobra.
2319:  Nie chcemy zerglingów, głupi adiutanci, mamy maksimum zaopatrzenia.
2323:  Powij więcej nadrządców.
2326:  Tak będzie.
2328:  Krzysztof, nie atakuj zerglingami, tylko robotnikami, to będzie dobre.
2331:  Tak, tak, tak.
2333:  Wszystko, żeby tylko utrudnić Krzysztofowi życie.
2337:  Dobrze, już nie mogę z tym zerglingiem.
2339:  Stworzymy jednego zerglinga, dosłownie.
2349:  Good.
2350:  Piękne jest to, że w przypadku zergów można sobie zrobić od razu bardzo dużo dronów.
2357:  Witamy Fomkę i Sagano i wszystkich, którzy przybywają teraz, moi drodzy.
2363:  Dobrze.
2365:  Zrobimy sobie jeszcze...
2368:  Nie mamy niestety królowej, więc nie można zrobić więcej tych nieszczęsnych zerlingów.
2372:  Królowa, dla tych z was, którzy nie wiedzą, robi coś, co bardzo się spodoba wszystkim amatorom rzygania w grach, mianowicie wyrzygowuje flegmę na wylęgarni i w ten sposób zapładnia ją i pojawia się więcej zerlingów.
2385:  Nie pytajcie mnie o to, dlaczego tak się dzieje.
2387:  Nie jestem ekspertem od ksenobiologii.
2390:  Nie jestem ekspertem nawet od naszej biologii.
2395:  Witamy Oscara!
2397:  Przeprosiłem cię o tworzenie Zerglingów!
2399:  Zabawna sprawa z tymi Zergami.
2401:  Nigdy nie robią tego, czego oczekujesz.
2405:  Zakończyć eksperyment!
2406:  Wyślijcie roboty wartownicze do odkazania cel!
2409:  Zamknąć cały poziom i włączyć Eksterminatora!
2412:  Nic nie może się wydostać!
2414:  Może jeśli zniszczę twojego Eksterminatora, nauczysz się, że Zergów nie można kontrolować.
2424:  Zgredku, dzięki serdecznie za wsparcie od dwunastu miesięcy.
2430:  U mnie się wyświetla dwanaście miesięcy.
2433:  Nie niszczyć zerklingów!
2441:  O Boże, jakie to jest słabe.
2443:  Jak możecie mówić, że to są jamniki?
2445:  One są za słabe na jamniki.
2448:  Więcej!
2449:  Więcej zerklingów!
2451:  Ha, ha, ha!
2455:  In what universe to wygląda jak jamnik?
2458:  To nie jest jamnik!
2461:  To wygląda jak ten... Boże, były takie śmieszne małe dinozaury, które atakowały zawsze stadami.
2467:  Właśnie tak wygląda.
2471:  Kamerka, macie rację.
2475:  Czy te zergi poczują później magię ognia?
2477:  Oby.
2478:  Ale wpierw muzyka.
2486:  Ooo, ale jest muzyka w Heart of the Swarm, dajcie spokój.
2495:  To były jakieś raptory, tak?
2497:  Velociraptor, dokładnie tu patrz.
2500:  Dobra, potrzebujemy jeszcze nadrządce.
2513:  Mwahahahaha!
2517:  Naruszono, systemy zamknięte.
2519:  Oj, naruszono!
2521:  Ja ci dam naruszono!
2522:  Zabierzcie stąd cały personel!
2539:  Dobrze.
2542:  Mamy następne zerwlingi.
2544:  Chcemy więcej zerglingów!
2546:  Tak!
2546:  Hahaha!
2547:  Good!
2554:  Czemu zerglingi wyglądają jak demonic houndy z Warcrafta?
2558:  Nie mam ślonego pojęcia.
2561:  Dobra, tradycyjny aim move.
2563:  Ale Krzysztof, granie zergami wymaga umiejętności.
2569:  Da.
2569:  F2 i aim move.
2572:  Nie, żartuję.
2573:  Granie z ergami jest wbrew pozorom bardzo problematyczne, zwłaszcza na późniejszych etapach, kiedy trzeba kontrolować mnóstwo wylęgarni, czyli haczerek.
2583:  No i tak, dużo mikro jest potrzebne.
2588:  Słaba ta baza, nie ma taktycznej atomówki.
2591:  To nie jest nasza baza, to dlatego.
2598:  Gdyby to była nasza baza, w Skrigal już poszłyby trzy atomówki, moi drodzy.
2605:  Dużo zerglingu!
2609:  Mam jeszcze jakieś nowe?
2610:  Tak, nowe zerglingi.
2614:  Mniam.
2614:  Dobra, niech to będą jamniki.
2616:  Niech wam będzie.
2620:  Naukowiec.
2623:  Zachowuje się dokładnie tak każdy naukowiec.
2627:  Mmm, jak nie będę zauważał problemu, to znaczy, że go nie ma.
2634:  Horda głodnych jamników, nawet metal żrą.
2636:  Właśnie tak, jamnikoraptory.
2639:  To one.
2641:  Gdzie są zerglingi?
2643:  Wincy zerglingów, moje zerglingi!
2646:  Też bym uciekał przed sergami.
2647:  Nie, no to prawda.
2648:  Jeszcze teraz widać swoją drogą, też możemy sobie zobaczyć proporcje tego cholerstwa, tak?
2653:  Znaczy to sięgałoby, no byłoby znacznie większe od tego jamnika, nie?
2657:  Znaczy sięgałoby tak do połowy mojego biurka.
2663:  Dobrze.
