🔴 Co zrobić, by szkoła NIE BYŁA piekłem (ft. Anna Szulc) | ROZMOWA #8
🔗 https://www.youtube.com/watch?v=DCFfU5vNZEM
KMM (Krzysztof M. Maj)
AS (Anna Szulc)

81:  KONIEC!
345:  AS - Ale gdybym wiedziała, co mnie czeka po drodze, ile to jest trudności, ile to jest...
349:  AS - właśnie takiego jednak przekonywania kogoś do tego, że się nie jest wielbłądem, to pewnie tak racjonalnie bym takie decyzje nie podjęła.
358:  AS - Natomiast dzisiaj wiem dlatego, że pewnie o tym będziemy rozmawiać.
361:  AS - Wiele zdarzeń się zdarzyło po drodze, które mnie w tym upewniły.
366:  AS - No i właśnie dzisiaj muszę to powiedzieć na początku.
368:  AS - Gratuluję mojej koleżance od współautorcy Statutu Nieumarłego, Gabrysi Olszowskiej, która właśnie dostała nominację na pełniącą obowiązki
377:  AS - kuratora małopolskiego, a właściwie kuratorki małopolskiej.
382:  AS - I dlatego tak się dobrze złożyło, że dzisiaj będziemy mieli dobry powód do tego, żeby spokojnie sobie porozmawiać, bo tak jak powiedziałam, nie jest to łatwe.
392:  KMM - Tu jest ten statut nieumarły, moi drodzy, on jest na stronie Stowarzyszenia Umarłych Statutów, a statut jest nieumarły.
398:  KMM - I nawiasem mówiąc, współautorką statutu nieumarłego, czyli dla tych z was, którzy nie wiedzą o co chodzi, wzornika, gotowca, który każda szkoła może wdrożyć od zaraz, jest właśnie z nami tutaj obecna Anna Szulc, no i także Gabriela Olszowska, czyli następczyni Małopolskiej, kurator oćmiaty Barbary Nowak.
415:  KMM - Mam nadzieję, że teraz będzie Małopolska kurator oświaty i oby jak najdłużej.
420:  AS - Tak, ale powiedz jedną rzecz, to znaczy, ja nie wierzę, że... Ale jeszcze może wejdę w słowo, bo ja nie chciałabym pominąć nikogo, bo autorami jest aż czworo.
431:  AS - I tutaj mogę nie wspomnieć o pani profesor Sylwii Jaskulskiej oraz o Łukaszu Korzeniowskim, czyli prezesie Stowarzyszenia... My czworo, przez dwa i pół roku zrobiliśmy to pro bono po to, żeby nikt nam nie powiedział, że chcemy się tutaj lansować, bo takie też były głosy,
447:  AS - Chodzi o to, że daliśmy polskiej edukacji prezent.
450:  AS - Częstujcie się.
450:  AS - Nie mówimy, że on jest idealny.
452:  AS - Ma tylko 20 stron takiego czystego w treści statutu.
457:  AS - Natomiast cała książka ma 208 stron i wszystko inne to są komentarze.
463:  AS - Dlaczego w ten sposób interpretujemy to prawo?
466:  AS - A jeszcze bardzo ważna rzecz.
467:  AS - Jedną czwartą książki stanowią rekomendacje i recenzje
471:  AS - i patronaty bardzo zacnych współautorów tego produktu, tego przedsięwzięcia.
480:  AS - Więc przy tej okazji bardzo dziękuję wszystkim, jest tego naprawdę bardzo dużo.
483:  KMM - No i jest ich trochę, jak teraz też patrzymy na stronie, włącznie z Przemkiem Staroniem, bo Pamino Lab też z ludźmi, którzy się pojawiali u nas, więc jeszcze raz pamiętajcie moi drodzy, jeżeli tylko możecie,
494:  AS - to dawajcie znać, że coś takiego istnieje i że to można wdrożyć, bo jeżeli ktoś Wam będzie mówił, że nie można prowadzić zmian, to tutaj po prostu jest gotowiec pokazujący, jak je można prowadzić, więc warto naprawdę, ale chciałem zawsze... Ale jeszcze może wejdę do tego, że tak, można wziąć ten gotowiec i tylko dostosować, bo tam trzeba swoje osobiste jakby rzeczy dopisać, ale można nie wziąć naszego gotowca, można sobie stworzyć swój, ale na podstawie komentarzy i naszego wzorca można i trzeba przede wszystkim respektować prawo i to jest najważniejsze.
521:  KMM - Jasne, ale powiedz, jak to się w ogóle stało, że zainteresowałaś się jakimikolwiek zmianami?
525:  KMM - Bo jest dużo nauczycieli, dobrze o tym wszyscy wiemy, którzy 30 lat też pracują, 20 lat, 40 lat, ale nie zmieniają absolutnie niczego.
534:  KMM - Musiał być jakiś impuls, coś, co sprawiło, że stwierdziłaś, że chcesz to zmienić?
538:  KMM - To jest pierwsza część pytania, a druga część pytania będzie właśnie te konkrety.
542:  AS - Problem polega na tym, że wtedy, kiedy weszłam na drogę zmian, już miałam 20 lat pracy w szkole.
548:  AS - Byłam wtedy mamą, jestem mamą dalej, tylko dorosły dzieci dzisiaj, wtedy nastolatków.
554:  AS - Byłam też już wychowawczynią kilku klas, przede wszystkim chłopców, bo wtedy pracowałam w Zespole Szkół Elektronicznych w Zuńskiej Woli, w szkole tak zwanej elitarnej.
563:  AS - Ja nie lubię tego słowa, ale dlatego mówię elitarnej, że takich szkół były dwie albo trzy w Polsce.
568:  AS - Ja miałam w swojej szkole w Zuńskiej Woli uczniów z Stargardu Szczecińskiego,
573:  AS - wtedy, teraz ze Stargardu tudzież, no Kalisz, nie będę wymieniać, ale po prostu ja w pierwszej mojej klasie, przepraszam, wychowawczej, miałam tylko dwie osoby ze z niebieskiej woli.
584:  AS - I potem jak przyjeżdżają,
585:  AS - Ci absolwenci opowiadają, jak oni się właśnie cieszyli z tego, że razem spójnie robiliśmy studniówkę, że wyjeżdżaliśmy na wycieczki, że uczyli się savoir-vivre, że wtedy, kiedy była studniówka, dobierali krawaty do sukienki swojej partnerki, że to było takie istotne, a przede wszystkim mieli tyle zdjęć i tyle wspomnień po tych właśnie wydarzeniach i cegiełki robiliśmy i różne rzeczy, które robię do dzisiaj, wtedy, kiedy tylko mogę.
610:  AS - I to było takim dla mnie informacją, że oczywiście dostawali się na studia, bo to były studia politechnicznie główne i mówiłam, że tak, to było bardzo ważne, natomiast prawda jest taka, że mieli przygotowanie do tego, żeby ze sobą współpracować, żeby sobie pomagać, iż wtedy, to nie było tak jak teraz, ja wtedy miałam, ja byłam polską nauczycielką, ja też sadzałam uczniów po dwie osoby, abyście sami siadali.
629:  AS - Mało tego, jeszcze byłam taka fajna, że miałam klucz, jak weszłam pod salę i nie stali tak, żeby jak w wojsku, że taka szczelina była między nimi, to musieli się ustawić.
639:  AS - Żeby takie miałam pomysły.
640:  AS - A potem się zorientowałam, też jako rodzic będący na wiadukach, że to nie o to chodzi, że to człowiek.
646:  AS - I pierwszą rzecz, którą zrobiłam, ja nie wiedziałam absolutnie w którym kierunku idę, ja tylko wiedziałam, że muszę to zrobić.
652:  AS - I pierwszą rzecz, którą zrobiłam, bo tak naprawdę, to znowu do mojej książki, Nowa Szkoła, że to trzeba zacząć od siebie.
659:  AS - Zejść z katedry i zbić mentalną szybę i za tą szybą zobaczyć ucznia człowieka.
665:  AS - I później, kiedy, bo to 20 lat w tej chwili już jest czasu, kiedy to robisz, minęło, ale dla początku to było bardzo i trudne i ja tak naprawdę nie wiedziałam, czego ja poszukuję.
675:  AS - Nie znałam nikogo, kto robił to samo.
677:  AS - Więc ja przede wszystkim miałam takie poczucie, że to jest ogromna odpowiedzialność po mojej stronie.
681:  AS - że kosztem moich wymyśleń, świadomej nie, bo to było tylko intuicyjne na początku, ale potrzeby, żebym ja naprawdę stała się ludzkim człowiekiem dla swoich uczniów, żeby oni ze mną o wszystkim mogli porozmawiać, żeby mieli wsparcie i docenienie ich starań,
699:  AS - to miałam takie poczucie, że ja muszę przede wszystkim być o tym, żeby nikt absolutnie nie stracił na tym, żeby nie było kosztem to, powiedzmy, pójścia dalej z moich uczniów, które by nie mieli wiedzy, czy ewentualnie coś bym popsuła.
710:  AS - Więc ja robiłam dużo badań, dużo różnych rzeczy i wiedziałam, że czegoś szukam i znalazłam pewną rzecz, mianowicie to, że można zmienić język.
718:  AS - Ja się posługuję językiem porozumienia bez przemocy, jestem mediatorem społecznym i ten język otworzył mi możliwość pójścia dalej.
726:  KMM - A dałabyś jakiś przykład tego języka?
729:  AS - Teraz powiem.
732:  AS - Problem polega na tym, że wtedy, kiedy to wszystko się działo, to ja znowu, ja nie byłam przekonana, że to jest dobrze.
737:  AS - Ja już wiedziałam, że ten język mi bardzo pomoże, bo ciągle to mówię, że wtedy, kiedy weszłam na pierwsze zajęcia, miałam w Warszawie te kursy kwalifikacyjne,
748:  AS - napisałam sobie taką kartkę, że otworzyłam drzwi do świata, za którym tęskniłam, a nie wiedziałam, że istnieje.
756:  AS - Prawie rok czasu jeździłam i zdobywałam praktyczne i teoretyczne szliki do tego, żeby być w tym języku.
764:  AS - Język jest po prostu o tyle dobry, że tak jak w języku obcym generalnie, żeby się dogadać, to po prostu muszą oboje rozmawiać.
773:  AS - Rozmawiający muszą znać ten język.
775:  AS - Natomiast w języku porozumienia bez przemocy ten język jest o tyle łatwy, że jak ja do ciebie będę mówić w języku empatycznej komunikacji, to ty siłą rzeczy będziesz w to wchodził.
786:  AS - Ale o tyle trudny, że niestety im się ma więcej lat, tym bardziej się przysięknęło tym językiem nakazowo, a szczególnie jak się z nauczycielem czy rodzicem, kimś kto ma władzę, tym po prostu, że w pewnym momencie, a szczególnie jak po emocjach człowiek tam sobie w jakiś sposób pozwoli
804:  AS - bo płyną emocjom, no to wtedy może się zdarzyć taka sytuacja, że człowiek może zawrócić.
807:  AS - Więc to jest bardzo trudne o tyle, że trzeba po prostu dużo ćwiczyć.
811:  AS - I teraz co jest dziwnego w tym języku, ja zaraz powiem takie zdanie, że jeżeli byśmy posługiwali się taką formułą czterech kroków, bo tak naprawdę z tego się składa język, czyli jest to obserwacja, są to uczucia, potrzeby i prośby i będę to mówić w takim kanciatym jakby wydaniu, to to brzmi dziwnie, bo moi bliscy mówili, mama nie mów tak do nas, czy mąż też mówi?
833:  AS - To jest jak taki komputerowy... Zaraz powiem, o co chodzi.
837:  AS - Ale żeby skorzystać z tych skrótów, żeby powiedzieć coś w języku, języka porozumienia bez przemocy, z pominięciem tego, co jest tutaj jakby niekonieczne, no to trzeba już być takim zaawansowanym znawcą tematu i już mieć wyćwiczonych naprawdę godziny ćwiczeń tego języka, żeby się nim posługiwać.
852:  AS - I teraz wejdźmy na grunt młodzieży, która powiedzmy ma swoją definicję porządku.
859:  AS - I wchodzi rodzic do pokoju,
861:  AS - A jeszcze taki, wiecie, przepracowany w piątek, na przykład jeszcze obiad się nie ugotował,
866:  AS - jeśli się chce, a tu się wchodzi, a tutaj stoją talerze, jakieś tam szczotki do włosów razem z nimi i jeszcze jakieś kubki i tak dalej.
873:  AS - I ta mama wchodzi i oczywiście w jakiś sposób reaguje.
876:  AS - Jaki tu jest u ciebie bałagan?
877:  AS - No różnie to mówią.
879:  AS - Proszę to posprzątać, tak?
880:  AS - I w tej sytuacji jest taki problem, to ja wytłumaczę jakby tą równicę między tego języka, że jeśli ja mówię proszę posprzątać, ale mówię to w takim sensie proszę posprzątać, to ja tak naprawdę daję komuś... To jest rozkaz.
892:  AS - To jest rozkaz.
893:  AS - I ta osoba ma dwa wyjścia.
895:  AS - Może posprzątać, ale to nie jest zaproszenie do współpracy, bo może ktoś powie, że nie będziemy tutaj gadać, tylko już zrobię, a może nie posprzątać.
902:  AS - I teraz ten, kto to powiedział, ma już dwa problemy.
905:  AS - Jeden taki, że to jest zaposprzątane, a drugi taki, że jeśli nie zrobił, to należałoby pójść dalej i poszukać, w jaki sposób ukarać go za to.
914:  AS - Także konsekwencje.
915:  AS - No to w takim razie nie włączasz komputera.
917:  AS - I idziemy dalej.
919:  AS - Nie włączyłem komputera, to on może włączyć albo nie.
922:  AS - Więc mogę mieć trzeci problem.
924:  AS - I to jest ten łańcuch złych emocji, złych zdarzeń, które przede wszystkim oddalają ludzi od siebie.
932:  AS - A problem polega na tym, że wszystko, co się w życiu dzieje, jest kwestią spełnionych albo niespełnionych potrzeb.
938:  AS - I dlatego m.in.
939:  AS - w mojej świadomości dzisiaj nie ma niegrzecznych uczniów.
944:  AS - A nie jednego.
945:  AS - Są uczniowie i dzieci, które potrzebują wsparcia i pomocy, tylko nie umieją o to poprosić.
950:  AS - Nie zachęcają językiem i swoim działaniem do tego, żeby tę pomoc uzyskać.
956:  AS - I teraz ten język, który mówi tak kanciato, powiedział, co czułam, co zaobserwowałam, bo nie mogę powiedzieć, że stoi ster na talerzy, tylko że stoją trzy talerze, dwa kubki i jeszcze szczotka z włosami.
967:  AS - To wtedy jest w języku porozumienia bez przemocy.
969:  AS - To, że jestem wkurzona, to mam takie prawo być, ale nie, on mnie wkurzył.
972:  AS - Tylko ja się wkurzam.
973:  KMM - Czyli stwierdzamy fakty i mówimy o swoich odczuciach i o swoich emocjach po prostu.
979:  AS - Nie obciążamy tymi uczuciami tego rozmówcy.
983:  AS - I teraz sytuacja jest jaka, kiedy ja chcę to powiedzieć w takim języku właśnie, ale w tych czterech krokach pełni.
992:  AS - Chodząc do pokoju widzę te trzy talerze i tak dalej, co już powiedziałam wcześniej.
995:  AS - Jestem wkurzona, ponieważ porządek jest dla mnie ważny albo nasze ustalenia są dla mnie ważne, bo może o tym już wcześniej rozmawialiśmy i teraz pytam się, czy możesz to sprzątnąć.
1004:  AS - Czy słyszysz różnicę?
1005:  KMM - No oczywiście nie.
1006:  AS - Ja komuś daję wybór.
1008:  AS - I teraz jeżeli on nie chce sprzątnąć, to on mi nie... Ja nie mam z tym problemu, bo ja mogę powiedzieć tak.
1015:  AS - Czy coś się wydarzyło?
1018:  AS - Albo czy może sprzątać później?
1020:  AS - Albo czy chciałbyś mi coś powiedzieć?
1022:  AS - Zapraszając do tego, żebyśmy dalej skontynuowali rozmowę.
1025:  AS - I teraz, jeżeli ten język już w domu, czy w ogóle w tej relacji dobrze działa, to ktoś może powiedzieć mi, daj mi teraz spokój, bardzo cię to proszę.
1032:  AS - I on jedzie teraz czekalem, ale ja mu dam tą przestrzeń.
1035:  AS - On może mi tak powiedzieć.
1037:  AS - Natomiast...
1039:  AS - Odchodzę i wracam do sytuacji wtedy, kiedy emocje puszczają i wtedy, kiedy mamy spokojną, nie wiem, może dzisiaj, może za dwa dni, rozmowę i pytam się, co się wydarzyło, albo od razu rozmawiamy o tym.
1051:  AS - Natomiast jeżeli by to było nagminne i takie, powiedzmy, że to tak nie działa, tak, że ja mu to mówię, a on i tak nie ma posprzątane, to ja mogę sobie zrobić taką sesję spotkania wtedy, kiedy już w ogóle mamy fajny czas, jakieś ciasto upieczone, jakąś herbatę i wiesz co, chciałabym z tobą porozmawiać.
1065:  AS - Ja bym chciała, żebyśmy sobie zdefiniowali, co to znaczy i ty, i ja,
1069:  AS - Słowo porządek.
1070:  AS - W jaki sposób zrobić takie tutaj między nami ustalenia, żebyśmy po prostu dobrze się w tym czuli.
1076:  AS - Czas zapraszająco.
1078:  AS - I to jest sytuacja taka, że nawet jeżeli to dziecko w tym wieku, adolescencja jest po prostu takiej jak wszyscy na ogół.
1085:  KMM - Zły czarownik na czacie napisał, że niby prosta zmiana słownictwa faktycznie może dojść do porozumienia z drugim człowiekiem mentalnie.
1091:  KMM - Ja też od razu dorzucę, że dokładnie to samo, co dzisiaj wam Ania mówi, można zastosować 1 do 1 do związków, do przyjaźni, żeby też używać tego języka mówienia o swoich uczuciach, a nie udawać, że jest człowiek w stanie wniknąć w to, co myśli drugi człowiek, narzucać mu cokolwiek.
1108:  AS - Mam prawo być zła, mam prawo być znowu okręcona.
1110:  KMM - Swoją drogą w książce, którą też pokazuję tutaj fragmenty, to jest oczywiście ten imprint książki, który możecie, jest link podejrzewam w opisie wstawiony już, kupić w wersji cyfrowej, więc tutaj wam tylko pokazujemy fragment burdowski, bo już nie ma w wersji papierowej.
1127:  KMM - To jest taki fajny fragment, że jakie były powody poszukiwań, które doprowadziły do zmian mojego warsztatu pracy.
1132:  KMM - Dostrzegam, jak wielu uczniom coraz mniej służy to, co oferuje szkolna edukacja, zwłaszcza, że stopniowo tracią na znaczeniu sens przygotowania ich wyłącznie do egzaminów.
1139:  KMM - W miarę zdobywania doświadczenia odkrywałam, że szkoła modelowana pruskim drylem pozostała wiele do życzenia.
1143:  KMM - Wystawiane oceny niekoniecznie oddawały poziom wiedzy ucznia, pokazywały raczej jego umiejętność dostosowania się do wymagań nauczyciela.
1149:  KMM - Wprowadzały klimat rywalizacji ze względu na prowadzone rankingi ocen średniej porównania.
1153:  KMM - Efektem było uczenie się dla ocen i bycie lepszym od innych, nie zdobywanie wiedzy i kształcenie kompetencji.
1158:  KMM - Ten fragment, razem z tym, co powiedziałaś, sprawia, że muszę zadać to pytanie.
1163:  KMM - Jest poddenerwowany nauczyciel i popełnia, moim zdaniem, jeden z najbardziej rażących błędów, jaki można popełnić,
1169:  KMM - wyciąga ucznia przed tablicę i albo mówi wprost, jesteś głupi, jesteś nie łukiem, nie umiesz, czyli nie używa tego języka ja, tylko języka ty, ale jeszcze do tego wszystkiego robi z tego taką, wiesz, chłostę śmiechem.
1181:  KMM - Jaka jest alternatywa znowu dla takiej sytuacji, kiedy rzeczywiście, wiesz...
1192:  AS - A druga sprawa jest taka, że jeżeli tak się zdarzy, bo wcale nie jest tak łatwo być, szczególnie w sytuacji, kiedy mamy, jak ja mam 35-36 osób w klasie i każdy jest jakiś i czasem mają też te dzieci różne emocje, być takim po prostu poukładanym i tylko żyrafim.
1207:  AS - Po prostu to się zdarza.
1209:  AS - Ja miałam taką sytuację, myślę, że dwa razy w tym roku na pewno, że pojechałam, jak ja to mówię, szakalem.
1215:  AS - I w tym momencie zostawiam temat i wtedy, kiedy już jestem tego świadoma, że moje, ja już przerobiłam to w sobie, że ja po prostu wiem, że to nie było, nie powinno się zdarzyć, to ja wtedy opowiadam też językiem porozumienia bez przemocy, że zdarzyła się taka sytuacja i jest mi przykro, ponieważ... To ucznia.
1233:  AS - Tak, tak.
1233:  AS - Czy to ucznia?
1234:  KMM - Okej, okej.
1235:  KMM - No to trzeba doprecyzować, ponieważ to jest bardzo egzotyczne z perspektywy ludzi, którzy nas słuchają.
1241:  AS - No tak, może tak.
1243:  AS - I wtedy mówię, że nie powinno to się zdarzyć.
1246:  AS - Natomiast przede wszystkim chciałabym, żeby nam to nie zaważyło na naszych relacjach i jeśli by to było coś mocne, to bym użyła słowa przepraszam, chociaż nie uważam dzisiaj z perspektywy znajomości języka porozumienia, że to słowo dzisiaj
1260:  AS - Ma takie znaczenie, jak ktoś zna język porozumienia, to wie, że jak ja powiem o swoich potrzebach niespełnionych albo zwyczajnie mojej ludzkiej ułomności, kiedy mnie coś, no może coś innego zupełnie wychodziło, może nie wyspałam się, bo on jest ze mną, nie wiem, wszystko się może zdarzyć, jest on tylko człowiekiem.
1277:  AS - A szczególnie wtedy, kiedy ja prowadzę zajęcia w języku porozumienia i moi uczniowie, jak robią błędy, to ja się cieszę,
1283:  AS - i ja mówię, że to jest dobra okaza, żeby się nauczyć, to też to traktuję, odbieram do siebie, że właśnie to, że to się zdarzyło, to się czegoś nauczyłam.
1291:  AS - Na drugi raz wezmę trzy oddechy, zanim do Was coś powiem.
1295:  AS - To jest język porozumienia.
1297:  AS - Nie muszą, ale jak w takiej sytuacji się zwraca nauczyciel i pokazuje taką ludzką twarz, to jakbyś słyszał jako uczeń taką szczerą wypowiedź.
1306:  AS - Jeszcze wtedy stajemy czasem w kółku, czasem zmieniamy położenie, bo to też jest ważne i z neurologii, i z wiedzy,
1312:  AS - właśnie komunikacyjne, żeby zmienić miejsce.
1315:  AS - Naprawdę to leczy i nie można udawać, że wszystko ok, jak nie jest ok.
1320:  AS - Nie można mówić, że się człowiek nie pomylił i oszukiwać, bo to jest wtedy nieautentycznym się, że na przykład tak specjalnie zrobiłam.
1328:  AS - Ja się pomyliłam, ja do tego się przyznaję.
1329:  AS - Mało tego, były takie sytuacje, jak były zdalne lekcje, że jak się pomyliłam, tak patrzę, wiecie co, napiszcie to wszystko w zeszycie i napiszcie, że ja się pomyliłam.
1338:  AS - Zdarza się.
1339:  KMM - Oczywiście, wiesz, ja nigdy nie zapomnę, jak moi studenci mówili mi, że jest wszystko w porządku przez całe seminarium, po czym poszliśmy na sam koniec już świętować na pizzę, jak się obronili, ja powiedziałem dobra, dobra, to teraz powiedzcie mi, co mógłbym poprawić faktycznie i podsunęli mi dwa rozwiązania, które stosuję dzisiaj, bo wiesz, nawet 24-letnie byki się bały, żeby powiedzieć wprost prowadzącemu, który utrzymuje z nimi relację raczej partnerską i przyjacielską i tak, wiesz, był ten
1368:  AS - Ale z tyłu głowy mają obawy i lęki, które doświadczali właśnie poprzez różne zachowania dorosłych wcześniej.
1374:  AS - To jest ryzyko, bo człowiek nie chce być ośmieszany, nie chce być krytykowany i nie chce być wobec innych ludzi po prostu stawiany do pionu.
1385:  KMM - Wiesz co, tutaj mamy też komentarz od Dominika, który pisze, że wyciąganie przed tablicę do dziś pamięta, jak na matmie, więc wiesz, twoje specialité de la maison, musiałem, bo Ania Szulc jest matematyczką, dodajmy, tego nie powiedziałem, nawiasem mówiąc, jak na matmie musiałem iść do zadania, którego kompletnie nie rozumiałem, stałem 10 minut przed tablicą i patrzyłem się, czy ktoś mi pomoże.
1406:  KMM - Właśnie, powiedz mi, jak to jest w takiej, no trudnej jednak wydaje nam się wszystkim sytuacji, to nie jest rozprawka na języku polskim, to nie są interpretacje, to są konkrety, na których wyrastają inżynierowie, którzy później budują nam mosty, więc wiesz, jeżeli jest taki priorytet, że nauczyć trzeba ludzi liczyć konkretnej rzeczy, co robisz właśnie w takich sytuacjach, jak pomagasz ludziom opanować coś, co wydaje im się niemożliwe do opanowania?
1429:  AS - Tutaj wejdę w inną starę moich umiejętności i kompetencji, mianowicie starę biologię.
1436:  AS - Wyobraźmy sobie taką sytuację, że ten biedny Dominik chyba, pozdrawiam w ogóle, ja napisałam w mojej książce, że matematyka to taka baba jaga polskiej szkoły, bo ja ciągle słyszę, jak ktoś mówi, jak ja matematyki, co matematyki, w ogóle jak można, a matematyka ma naprawdę ludzką twarz i trzeba to po prostu odspanować.
1454:  KMM - Naprawdę?
1454:  AS - Nie wierz mi.
1459:  KMM - Widzisz, ja od razu się usprawiedliwię.
1461:  KMM - Uważam, że mnie uczono arytmetyki wyłącznie, buchalterii, rachmistrzostwa, natomiast nie uczono mnie matematyki.
1466:  KMM - Ja nigdy nie poznałem tego przejścia między liczeniem a logicznym myśleniem.
1470:  AS - A ja dlatego nie nazywam się matematyczką, tak powiedziałeś, ja jestem nauczycielką matematyki.
1476:  AS - Dla mnie jest ważne, że ja podążam za uczniem i jak staram się tłumaczyć, czy komuś odpowiadać na pytania, czy na przykład wyrównywać tego, czego on nie rozumie, to ja się staram jak najbardziej zejść na tego poziomu myślenia, który on ma, żeby po prostu z nim podążać i obserwować, czy rozumiemy to, czy nie rozumiemy.
1492:  AS - I teraz wracając do tego biedaka pod tą tablicą, popatrz, jak to dzieje się.
1496:  AS - Zresztą na to są wyniki badań, które przedstawił kiedyś na spotkaniu, kiedy byłam na...
1501:  AS - krakowskiego oddziału panu, pan profesor Stanisław Dylak, który potwierdził to, co ja chałupniczo stwierdzam, że w takiej sytuacji szkoły, gdzie się właśnie wystawia ucznia pod tablicę, jeden pisze, wszyscy przepisują, są klasówki, pytania, te wszystkie bohalterie, te prace domowe, te rozliczania, ja tego ogólnie nie robię,
1520:  AS - to jest 8 minut na nową lekcję.
1523:  AS - A to znaczy, że to jest jak na 5 godzin w tygodniu, tylko jedna lekcja i nowy temat.
1527:  AS - Tylko najczęściej jest to monolog nauczyciela.
1529:  AS - I dlatego potrzebne są korepetycje, włączenia rodziców, wszystkie stresy i przede wszystkim przyciążenie uczniów w domu, bo nikt z nas dorosłych nie chciałby w domu wykonywać pracy zawodowej i jeszcze nie mieć za to płacone.
1540:  AS - I jeszcze ma wpłacone jedynką na przykład.
1542:  AS - I teraz wracając do tego człowieka, jeżeli on stoi pod tablicą, to po pierwsze, tamci się cieszą, że to nie oni.
1547:  AS - Tak.
1548:  AS - ale się boją, czy to nie będą oni.
1552:  AS - A zanim się uspokoi głowa, czyli wszystkie te płyny mózgowe i te wszystkie połączenia neuronalne wrócą do normy, to jak już się skończy to przedstawienie, to jeszcze 15 minut trzeba.
1566:  AS - I dlatego szkoła nie jest efektywna, że my mamy wiedzę, której nie było.
1570:  AS - I ja powtarzam po raz kolejny i będę mówić to jak mantrę.
1573:  AS - Ja nikomu się nie dziwię.
1575:  AS - Naprawdę, ja też tego nie wiedziałam i nie wiedziałam bardzo wielu rzeczy, że właśnie praca ucznia to nie jest nauczanie, bo nikt nikogo niczego nie nauczył, tylko uczenie się ucznia.
