🔴 Wyścig zbrojeń w konflikcie pokoleń (ft. Mikołaj Marcela) | ROZMOWA #6
🔗 https://www.youtube.com/watch?v=hT2Y4dEm_K8
KMM (Krzysztof M. Maj)
MM (Mikołaj Marcela)

80:  KONIEC!
286:  MM - Myślę, że to jest duży problem, że w szkole o wielu rzeczach nie mówimy, dlatego taka piękna dedykacja w tej książce polskiemu systemowi edukacji, bez którego najprawdopodobniej ta i inne moje książki nikomu nie byłyby potrzebne.
301:  MM - Właśnie dlatego, że w systemie edukacji i w szkole jest bardzo dużo czasu na wszystko, na mitozę, na jozę, prawa i inne wzory.
315:  MM - Natomiast nie ma czasu na przykład, żeby nam powiedzieć, że nie potrafimy wstać.
321:  MM - do szkoły na ósmą, będąc nastolatkiem, to nie jest kwestia lenistwa, tylko że to jest kwestia zmieniających się cyklu dobowych.
330:  MM - I to nie jest nowa wiedza, tylko to jest wiedza sprzed kilkudziesięciu lat.
335:  MM - Więc fajnie by było na przykład powiedzieć, że pomimo, że mamy taki skostniały system edukacji, to nie jest z wami coś nie tak, że nie potraficie wstać na tą ósmą, a jeszcze czasami na siódmą.
345:  MM - I że jak się budzicie, to myślicie, że jest środek nocy, bo dla was to jest środek nocy, bo jak się budzicie o godzinie siódmej, to tak jakby wasi rodzice się budzili o godzinie piątej.
355:  MM - No to jest różnica, prawda?
357:  MM - I tak samo fajnie by było, gdyby nam ktoś powiedział, że jeśli ja mam, nie wiem, na przykład podejmuję ryzykowne działania będąc nastolatkiem, to nie dlatego, że jestem głupi, nieodpowiedzialny czy niemądry, tylko dlatego, że w moim życiu
372:  MM - w ciele jest podwyższony poziom dopaminy, który stymuluje pewne zachowania
378:  MM - które właśnie są ryzykowne, które sprzyjają testowaniu granic, które mogą się wydawać dorosłym, którzy mają nieco inne mózgi, nieco inne ciała, już nieco inne układy nerwowe, czymś nieracjonalnym i niemądrym, ale to właśnie my jako dorośli powinniśmy raczej mieć tego świadomość i już uczyć młodych ludzi, żeby nie myśleć, że coś z nim jest nie tak, żeby mieć świadomość, co się dzieje z ich ciałami,
404:  MM - żeby też mieli świadomość, jak pracować nad swoim potencjałem, w jaki sposób dbać o siebie.
409:  MM - Na to wszystko nie ma czasu.
411:  MM - Jest czas na zapamiętanie daty dziennej bitwy pod Kirchholmem, kto tam dowodził, jaka była ilość wojska.
419:  MM - Ja to wszystko pamiętałem, bo akurat lubiłem bardzo historię w liceum.
424:  MM - Ale nie w tym rzecz.
427:  MM - Wielu rzeczy mi brakowało w szkole, które oczywiście potem na szczęście te informacje dostawałem od moich rodziców.
435:  MM - Mogłem też liczyć na ich wiedzę i wsparcie, bo miałem takie szczęście, że moja mama była lekarzem, mój tata jest fizykiem jądrowym i człowiekiem o bardzo szerokiej wiedzy, więc jak miałem jakieś pytania, albo mi udzielali odpowiedzi, albo...
450:  MM - Razem szukaliśmy informacji, ale w szkole myślę, że bardzo wielu ludzi też, jak patrzyłem na te pytania, czy takie historie, do których przejdziemy potem w drugiej części, to właśnie wiele osób jednak skarżyło się na to, że w szkole...
467:  MM - Wielu rzeczy mi powiedziano o rynku pracy, o tym jak się przygotować właśnie na rozmaite zjawiska, z którymi człowiek się spotyka po ukończeniu 18-19 roku życia i jest w sumie bezradny.
479:  MM - Przez te 12 lat nie wiadomo do czego żeśmy się przygotowywali.
483:  KMM - Absolutnie, ja pamiętam taki fragment w twojej książce dotyczący właśnie tego, jaki jest problem z tym naszym projektowaniem sobie swojej przyszłości, właśnie teraz usiłuję go znaleźć w tle i napisałeś tam coś bardzo ważnego, to znaczy, że myślenie o tym, że potrzebujemy mieć jakąś pracę marzeń, to jest coś, co jest pewnego rodzaju pułapką.
503:  KMM - Dlaczego to jest pułapka?
505:  MM - No bo my nie do końca zdajemy sobie sprawę, z czym wiąże się jakaś nasza praca marzeń.
511:  MM - To jest tak, że bardzo często jako pracę marzeń mówi się, że to jest jakaś praca w jakimś hotelu albo jako człowiek, który zajmuje się jakąś wyspą.
522:  MM - No i wydaje się, że to jest fajne, że sobie żyjesz tam na tej wyspie, nie masz teoretycznie wielu zadań, nie musisz robić jakichś głupich sprawozdań, ale z drugiej strony ta praca marzeń nie jest dla wszystkich.
535:  MM - To jest dla ludzi, którzy może lubią tego typu życie, a potem się jednak okazuje, że jednak jest trochę więcej owadów, niż by się mogło wydawać, że jednak trzeba wstawać rano, bo trzeba tam poogarniać różne rzeczy, że może być trochę innych rzeczy,
548:  MM - nieprzewidzianych obowiązków i z tej pracy marzeń robi się coś, co może w pewnym sensie być dla nas czymś strasznie stresującym i nawet doprowadzić nas do jakichś problemów psychicznych czy do jakichś rzeczy, trudności.
564:  MM - Więc praca marzeń, ja bym w ogóle nie myślał w kategoriach pracy marzeń, dlatego piszę w książce, że znacznie lepiej jest myśleć o
572:  MM - pracy w kategoriach szukania czegoś, co może zostać skrojone na nasze potrzeby.
579:  MM - To jest tak jak ja na uniwersytecie.
581:  MM - Szczerze mówiąc, bym się nie odnalazł, gdybym nie stworzył dla siebie sztuki pisania i twórczego pisania marketingu wydawniczego.
588:  MM - w których mogę pracować i rozwijać swój potencjał i też robić coś, na czym mi naprawdę zależy, a jednocześnie pomagać młodym ludziom, studentom, studentkom się rozwijać i to jest super satysfakcjonujące dla mnie.
600:  KMM - Wiesz, myśl, spytałem cię o to dlatego, że wydaje mi się, że to jest jedna z najczęstszych rzeczy, jaką ja słyszę, kiedy krytykuję rywalizację, że prędzej czy później ktoś to osiąga sukces.
608:  KMM - To jest ta osoba, która rywalizowała, ta osoba, która właśnie oddała się temu wyścigowi szczurów.
612:  KMM - I finalnie dostała to, o czym czytała wcześniej w social mediach, co widziała na Instagramie, albo słuchała różnego rodzaju bardzo mocno podkolorowane opowieści wszelkich bezosów tego świata, które są starannie wyczyszczone z wszystkich naleciałości, które mogłyby się PR-owo nie wydawać dobre.
629:  KMM - A tymczasem właśnie dla mnie najważniejsza rzecz, jaką przeczytałem w tej książce, to to, że marzenia sobie, że super jest stworzyć sobie marzenia, tylko dlaczego to muszą być marzenia związane z pracą?
638:  KMM - prawda, niech to będą marzenia związane z życiem, z naszym, nie wiem, wysiłkiem fizycznym, z formą, z jakimikolwiek celami życiowymi, prawda, nie musi być to za każdym razem ta nieszczęsna praca marzeń, ponieważ no tak jak piszesz tutaj zresztą, może się, może dojść do tego, że będziemy mieli ten rozdźwięk między
654:  KMM - jakimiś naszymi oczekiwaniami, a tym finalnie, co dostarczy nam rzeczywistość i co wtedy.
659:  KMM - Cała ta nasza praca nad dojrzewaniem i przejściem z tego etapu edukacji do etapu pracowania idzie w gwizdek wtedy w takiej perspektywie, a tymczasem wcale tak nie musi być.
668:  KMM - Ja też sobie sam stworzyłem pracę i też myślę, że każdy, kto stworzył kiedykolwiek własną firmę i sam zarządza swoją rzeczywistością,
676:  KMM - Albo tworzy sam swoją pracę, jak teraz, nie wiem, pojawia się chociażby na widnokręgu praca polegająca na pisaniu promptów dla sztucznej inteligencji, dobrych, tak żeby ona generowała dobry tekst albo dobry obraz.
688:  KMM - I czy widzieliśmy dwa tygodnie temu, że to jest praca dobra?
691:  KMM - Czy ona mogła być pracą marzeń czyjokolwiek?
693:  KMM - Nawet nie mogła być fizycznie.
696:  MM - To prawda, ale też powiem, że też problem z pracą marzeń jest taki, że my mamy pewne wyobrażenie o tym, co może chcieli.
706:  MM - Często to jest niestety coś, co w dużej mierze zostało nam wmówione albo zaprojektowane dla nas, albo przez społeczeństwo, albo przez naszych rodziców, którzy mają pewne wyobrażenie o naszej idealnej pracy.
718:  MM - My też pewnie mamy, tak sobie wyobrażamy, że jakaś praca byłaby dla nas wymarzona, tylko problem jest taki, że do momentu, aż czego nie spróbujemy,
726:  MM - Nie zobaczymy też jakiego mamy szefa, na przykład do tego bardzo dużo zależy, albo z kim współpracujemy, czy też nie dotkniemy czegoś, no to nie wiemy czy to rzeczywiście jest praca marzeń, bo ja szczerze mówiąc nigdy nie marzyłem o tym, żeby być pisarzem.
744:  MM - Taka w ogóle ciekawostka, że jakoś myślałem, żeby być scenarzystą, bo uwielbiałem seriale, filmy i chciałem pisać scenariusze filmów i seriali, co może niedługo się ziści, ale też nie powiedziałbym, że to jest coś takiego, co wydaje mi się teraz być moją pracą marzeń.
762:  MM - Też myślałem o tym, żeby pisać teksty piosenek i pisałem przez jakiś czas i to było bardzo ciekawe doświadczenie.
768:  KMM - Jakie teksty piosenek?
769:  KMM - Jakie teksty?
770:  MM - A, to różne.
771:  MM - Wiesz, że mieliśmy, razem z moim kolegą mieliśmy taki pomysł szaleństwa młodości, ale już po studiach, żeby stworzyć taki zespół songwriterski.
781:  MM - Nawet stworzyliśmy, on pisał muzykę, był świetnym kompozytorem.
786:  MM - Ja tam gdzieś coś sugerowałem przy tym pisaniu, bo nie jestem aż tak biegły, jeśli chodzi o kompozycję, a pisałem tekst do tego i mieliśmy swój projekt, który był w sumie, nawet zdobył kilka wyróżnień w różnych konkursach
801:  MM - Też w Stanach Zjednoczonych dla songwriterów Magnetic Clouds się nazywał.
807:  MM - Mieliśmy tam kilka utworów.
810:  MM - Byliśmy nawet w Must Be The Music, ale zakończyliśmy na etapie jednym z wczesnych.
817:  MM - Natomiast potem pisaliśmy teksty dla różnych artystów.
823:  MM - Ostatecznie głównie dla młodych, też nastoletnich.
827:  MM - Dla Sylwii Przybysz na przykład napisaliśmy kilka piosenek i dla Eryka Waszczuka, to był taki, chyba tak się nazywał, przepraszam, żebym teraz coś nie pomylił, ale generalnie dla jednego z finalistów The Voice Kids.
845:  MM - Proszę, proszę.
846:  KMM - Proszę.
847:  KMM - Jeszcze z czatów wybiję jeden komentarz.
849:  KMM - Myślę, że bardzo kluczowy mardagit pisze, że niedawno dociera do niego lub do niej, przepraszam jeśli mi zgenderuje, że można po prostu cieszyć się życiem, dobrym batonikiem, dobrą grą, dobrym snem niż doganiać influencerów w mojej branży.
863:  KMM - Dodam oczywiście, że są tacy influencerzy, którzy mówią co innego, Mikłaj do nich należy, ale no niestety...
871:  KMM - Chyba się zgodzimy obydwaj z Mikołajem, że narracja dominująca jest zgoła inna, prawda?
876:  KMM - Że niektórzy, mam wrażenie, tu popraw mnie jeśli się mylę, mam wrażenie, że niektórzy ludzie, którzy osiągnęli naprawdę gigantyczny sukces życiowy, zarobili miliony, mają parę firm i tak dalej, do nich zaczyna powoli docierać, co tak naprawdę liczy się w życiu, ale to jest troszeczkę za późno bardzo często.
892:  KMM - I nie mam wrażenia, żeby się dzielili tym tak samochętnie w mediach społecznościowych, jak się dzielą tym, że mają na przykład czwarte Ferrari.
900:  MM - Nie wiem jak to jest, bo nie zarobiłem milionów i nie mam czwartego Ferrari i pewnie nie chciałbym.
907:  MM - To były marzenia moje z dawnych lat, kiedy myślałem, że właśnie Ferrari jest jakimś takim wyznacznikiem.
913:  MM - Był taki moment w moim życiu, że może Ferrari jest jakimś dobrym pomysłem, ale potem na szczęście
919:  MM - Mi to przeszło i teraz jeżdżę, na przykład mam super Audi A2 z 2002 roku, ale ten samochód jest tak świetny do miasta i jest tak cudownie zaprojektowany, że po prostu uwielbiam nim jeździć i jest to w ogóle moje odkrycie ostatnich lat.
933:  KMM - Ja zrobiłem minę pod tytułem udaję, że wiem czym jest Audi A2.
939:  MM - Taki samochód w ogóle dziwaczny, ale w ostatnim momencie go odkryłem jak szukałem jakiegoś fajnego używanego samochodu i przyznam szczerze, że jestem zachwycony, bo to taki mały, fajny, zgrabny samochodzik.
956:  MM - Przypuszczam, że dla wielu osób, które rzeczywiście poświęciły całe swoje życie karierze i takiej rywalizacji, to może być bardzo trudne dojść do takiego momentu, kiedy zdają sobie sprawę, że poświęcili życie na generowanie czegoś, co nie do końca przynosi szczęścia.
975:  MM - Pewnie o tym dzisiaj będziemy rozmawiać, bo głównym problemem w kontekście rywalizacji i też w kontekście dorastania to jest z jednej strony zdefiniowanie sobie szczęścia, a z drugiej zdefiniowanie sukcesu.
987:  MM - I te dwa tematy też się pojawiają w tej książce, ponieważ niestety dla nas bardzo często szczęście jest utożsamione z jednej strony z sukcesem takim materialnym, a z drugiej strony też to szczęście jest bardziej hedonią niż eudaimonią, czyli bardziej idziemy w stronę
1004:  MM - Z założenia, że to, co daje nam szczęście, to jest taka przyjemność cielesna, chwilowa, która ma nam dać takie chwilowe zaspokojenie, natomiast rzadko kiedy, dlatego że nie mamy czasu na tym się zastanowić, doświadczyć tego, żyjąc w takim systemie edukacji.
1023:  MM - który jest ukierunkowany na cele jednak krótkofalowe, najbardziej długofalowe.
1029:  MM - To jest świetny wynik na maturze, więc to jest długofalowy, bym powiedział, cel w ramach edukacji.
1036:  MM - Ale rzadko kiedy mamy możliwość doświadczenia tego, że szczęście nam daje uczenie się tego, co ma dla nas sens, co pozwala nam rozumieć świat, co właśnie pozwala nam rozumieć siebie.
1046:  MM - A z drugiej strony to, co przeczytałeś, rzadko kiedy zastanawiamy się nad tym, jak wiele szczęścia nam dają takie bardzo drobne sytuacje.
1057:  MM - Dla mnie zawsze szczęściem jest, jak rano sobie wstaję, zabieram z sypialni kruszka mojego pieska,
1065:  MM - Schodzimy na dół i się witamy.
1067:  MM - I się witamy przez 10 minut, bo on po prostu się tarza po kanapie, ja go drapię, on tam, o, o, o, właśnie właśnie, Kryszak na razie śpi, więc, ale rano witamy się przez 10 minut i to jest dla mnie taka rzecz, która mi naprawdę daje paliwo na resztę dnia.
1085:  MM - drobna i szczerze mówiąc nie zamieniłbym tego na pewno na Ferrari.
1088:  MM - Jeśli ktoś by chciał zdać mi Ferrari za to, żebym ja się nie mógł witać z kruszkiem rano przez 10 minut, to jednak wybrałbym kruszka bez dwóch zdań i myślę, że czegoś takiego nam dzisiaj brakuje, że jednak zaczęliśmy wierzyć w to, że
1104:  MM - Potrzebujemy coraz lepszej pracy, coraz więcej pieniędzy i zakładamy, że te pieniądze są kwestią tylko dostania odpowiedniej posady.
1115:  MM - Bardzo często takie o tym pisze w książce i fajnie jest o tym pomyśleć, że bardzo często pieniądze czy pewien sukces, czy pewne poczucie spełnienia wiążą się z tym, że po prostu robimy to, co jest dla nas ważne,
1128:  MM - Dajemy z siebie to, co mamy innym ludziom, pomagamy im, oferujemy to, co mamy do zaoferowania.
1136:  MM - Czujemy się z tym dobrze, a jednocześnie dostajemy jeszcze za to bardzo dużo fajnych rzeczy.
1140:  MM - Pieniędzy, jakichś miłych słów, właśnie możliwości odbycia jakiejś bardzo ważnej, inspirującej rozmowy, która znów sprawi, że będziemy lepszymi ludźmi.
1151:  MM - To jest coś, co mam wrażenie trochę nam uciekło w ostatnich latach w tym systemie, w którym funkcjonujemy i dobrze by było to przepracować.
1162:  KMM - Krzysztof, nie słyszycie.
1165:  KMM - czaty, proszę, żebyś pogłaskał kruszka od czatów, a ja przy okazji jeszcze dopowiem, że nie bez powodu pokazuję akurat fragment książki z moim chyba ulubionym cytatem, dlaczego warto być dziwakiem.
1177:  KMM - Przypominam sobie, że zwykle to było właśnie wykorzystywane jako obelga, zresztą będziemy bardzo dużo dzisiaj mówić o bullyingu i też apel ode mnie, że pamiętajcie, że tak, oczywiście, że to
1188:  KMM - perspektywa, którą pokazuje Mikołaj jest nieszablonowa i właśnie bardzo dobrze, to znaczy potrzebujemy myślenia nieszablonowego dzisiaj, kiedy chyba sobie wszyscy udowodniliśmy już i to empirycznie, że ten szablon po prostu nie służy w większości przypadków, to znaczy jest moim zdaniem coraz mniej osób, które zyskują dzięki tej kulturze zapierdolu, brzydko mówiąc, niż więcej, to znaczy przez to, że ekspozycje właśnie mają ludzie tego tak zwanego sukcesu, tak, mitycznego, jak to już ktoś na czatach, chyba Joanna napisała,
1218:  KMM - to wydaje nam się, że właśnie to jest to, do czego powinniśmy dążyć, a tymczasem to jest ten top 1% of the 1%, jak z Mr. Robot, a nie jest ta większość ludzi, która po prostu ma inne potrzeby.
1230:  KMM - I teraz przykre jest to, bo parę razy jak testowaliśmy na streamach ChatGPT i inne tego rodzaju algorytmy,
1236:  KMM - To część osób złośliwie też pisała w komentarzach, że program jest w tym momencie bardziej empatyczny od nauczyciela czy od jakiegoś współpracownika szefa.
1244:  KMM - To jest przerażające.
1246:  KMM - Dlatego potrzebujemy alternatywy i ta książka, którą wam pokazujemy dzisiaj jest taką książką, nie wiem czy popraw im Nikolaj, jeżeli bzdurzę, ale trochę taką coachową w dobrym tego słowa znaczeniu.
1254:  KMM - To znaczy taką, która ma nas wesprzeć i pokazać nam alternatywę i inną perspektywę.
1261:  MM - Ona nie jest coachingowa pod takim kątem, że ja nie chciałbym, żeby ktoś traktował mnie właśnie jak coacha.
1268:  MM - To jest książka, w której przede wszystkim dzielę się jakimiś swoimi obserwacjami, doświadczeniami, bo wydaje mi się, że ciężko jest abstrahować od tego.
1280:  MM - Te doświadczenia też wspieram rozmaitymi badaniami, rozmaitymi koncepcjami, które mamy do dyspozycji i staram się pokazać coś, o czym niestety rzadko mówimy w szkole.
1294:  MM - Wiele osób też nie ma możliwości rozmowy o tym w domu, bo też
1301:  MM - Niestety różnie rodzice podchodzą do edukacji.
1304:  MM - Myślę, że o tym dzisiaj będziemy mówić, bo było kilka takich historii, że niestety nie wszyscy mają taki komfort, żeby móc porozmawiać otwarcie z rodzicami, zastanowić się nad rozmaitymi kwestiami.
1318:  MM - Nie mają empatycznych rodziców.
1320:  MM - Ja mam bardzo wiele takich historii.
1322:  MM - studentów, studentek, którzy na przykład zerwali kontakty ze swoimi rodzicami po tym, jak rzucili prawo.
1332:  MM - I to była naprawdę jedna z większych traum w rodzinach, tak że dziecko nie skończyło prawa, pomimo że powinno i że rodzice tego bardzo oczekiwali.
1343:  MM - Natomiast co do empatii, jest to przykre, tym bardziej, że akurat nastolatkowie właśnie w okresie, jak jesteśmy pod koniec szkoły podstawowej i na początku liceum czy szkół ponadpodstawowych, my bardzo potrzebujemy osób, które są empatyczne, dlatego że my sami mamy duży problem z empatią w tym czasie i też bullying.
1366:  MM - Niestety częściowo z tego wynika.
1368:  MM - To jest problem taki, że u nas bardzo mocno obniża się empatia w okolicach 12-15 roku życia, co jest związane też z przebudową naszego mózgu, z korą przedczołową i z tym, że my musimy się skupić na sobie, dlatego że to jest taki moment, w którym zaczynamy budować siebie w kontekście właśnie dorosłości.
1391:  MM - Mamy też bardzo duże problemy z odczytywaniem emocji drugiego człowieka.
1398:  MM - Bardzo często nie wiemy, co inne osoby czują, a nawet jak wiemy, to nie do końca potrafimy sobie to w pewien sposób uświadomić.
1407:  MM - Dlatego bardzo potrzebujemy świadomych dorosłych, którzy będą nas wspierać, zwłaszcza te osoby, które mają z tym duży problem.
1416:  MM - w takim rozumieniu tego, co się z nimi dzieje, jakie odczuwają emocje, też powinniśmy mieć albo dobrze by było, żebyśmy wykorzystywali np.
1424:  MM - lekcje wychowawcze, tak jak są wykorzystywane w Danii, na lekcje empatii.
1429:  MM - Lekcje wychowawcze w Danii w dużej mierze są poświęcone rozwijaniu empatii i pracy nad empatią, a my dzisiaj niestety, tak jak powiedziałeś, bardzo często mamy do czynienia z dorosłymi, którzy są nieempatyczni,
1444:  MM - którzy też być może mają problem z empatią.
1449:  MM - Po pierwsze dlatego, że pewnie sami jej nie doświadczyli.
1452:  MM - To jest niestety, jak popatrzymy na... Był taki jeden komentarz o tym, że dobre czasy tworzą słabych ludzi.
1464:  MM - Ja myślę, że właśnie dużym problemem poprzednich pokoleń był taki, że trudne czasy bardzo często
1471:  MM - tworzą nieempatycznych ludzi i musimy potem to dopiero na pewnym etapie przepracować.
1477:  MM - Dzisiaj pracujemy nad tym.
1480:  MM - Mam wrażenie, że w ogóle młode pokolenie jest wyjątkowe, jeśli byśmy na to popatrzyli, jeśli chodzi też o świadomość rozmaitych problemów i też na takie empatyczne właśnie spojrzenie.
1491:  MM - To jest na pewno super rzecz.
1495:  MM - ale potrzebujemy też dorosłych, którzy coraz bardziej będą sobie zdawali sprawę z tego, co się dzieje z młodymi ludźmi i w jaki sposób mogą ich wspierać właśnie w takich trudnych chwilach, kiedy pojawiają się takie trudne zachowania, bo one się będą pojawiać i tutaj nie ma co marzyć o takiej chwili, że
1515:  MM - Nie będzie żadnych problemów w szkole i że ludzie będą się zachowywać zawsze idealnie.
1520:  MM - Tylko no właśnie, jeśli my po coś potrzebujemy dorosłych, to nie po to, żeby oni prowadzili wykład, nie po to, żeby coś pisali na tablicy w czasie zajęć, czy nie po to, żeby nam zadawali zadanie domowe, tylko oni nam są potrzebni właśnie po to,
1533:  MM - żeby nam powiedzieć, co się z nami dzieje, pomóc nam ewentualnie się uczyć i rozwijać w kierunku, który jest dla nas ważny i najlepiej pomóc nam rozwiązywać problemy, które się pojawiają, dlatego że ilu nauczycieli, ilu rodziców jest przygotowanych do tego, żeby w sposób świadomy, właściwy przy użyciu takich narzędzi, które dzisiaj mamy rozwiązywać problemy młodych ludzi.
1556:  MM - Są tacy dorośli, ale oni na ogół są na obrzeżach systemu, w szkołach takich, w takich placówkach czy w jakichś projektach, które są realizowane w edukacji domowej i tam tworzone są w ogóle takie projekty, które pozwalają
1574:  MM - na wprowadzanie komunikacji bez przemocy, na używanie kręgów naprawczych, na wprowadzanie tego wszystkiego, co my wiemy już o komunikacji i o rozwiązywaniu problemów.
1587:  KMM - Zresztą jest z nami wełiczna czata, która pisze, że jako dziwiak po raz pierwszy w życiu w pracy usłyszałem, nie zmieniaj się, zawsze słyszałem, jesteś super, dostosuj się, to wspaniałe uczucie, pracuję w szkole w chmurze, więc bardzo a propos tego, co powiedziałeś, bo jest sporo takich inicjatyw,
1600:  KMM - W szkołach murze jest jedną z nich, które promują edukację domową, która w dzisiejszych czasach ma coraz większy sens.
1607:  KMM - Ale moi drodzy, jeszcze raz, żeby zachęcić, pamiętajcie, tutaj jest książka, pokazaliśmy jej część tylko drobną wam.
1615:  KMM - Wszystko, czego ci nie mówią, gdy jesteś nastolatkiem, jak przygotować się na dorosłość.
1618:  KMM - Jeżeli chcecie, jesteście nią zainteresowani, to link do tej książki znajdziecie na stronie.
1624:  KMM - Ja w tej chwili postaram się pokazać stronę wydawnictwa.
1627:  KMM - To jest wydawnictwo Young...
1630:  KMM - You and Young Adults, jeżeli dobrze rozwijam akronim, czyli imprint wydawnictwa Muza S.A.
1636:  KMM - i tam możecie zainteresować się tą książką w wymiarze ekonomicznym i wesprzeć Mikołaja chociażby w ten sposób.
1642:  KMM - Ja tymczasem bardzo dziękuję Mikołajowi za to, że zaprezentował w tak skrócie i innuce to wszystko i przejdziemy teraz do tego, na co pewnie wszyscy czekacie, to znaczy tej naszej dyskusji wokół
1654:  KMM - historii waszych.
1655:  KMM - Jak zawsze poprosiliśmy was o to, żebyście napisali swoje historie, które będziemy starali się jakoś skomentować i jak zawsze również jest ich na tyle dużo, że postaramy się ustosunkować do wszystkich, ale nie obiecujemy, że się uda ustosunkować do wszystkich, bo też Mikołaj ma określone ograniczenia czasowe, które musimy absolutnie respektować.
1672:  KMM - Poza tym liczę na to, że w którymś momencie pojawi się Kruszek pod koniec, ale to jest moja prywata.
1677:  KMM - Więc kochani, ja jak zwykle będę czytał jakiś komentarz i potem będziemy pokrótce zajmować stanowiska.
1685:  KMM - Oczywiście jeżeli będą jakieś pytania na czatach, to ja też będę starał się je wybijać w takich sytuacjach, jeżeli będą też rozwiązywać jakoś nadwątek albo właśnie skojarzy się wam coś, czego nie poruszyliśmy, to wtedy śmiało zadawajcie pytania.
1699:  MM - Ja mogę tylko jedną jeszcze rzecz powiedzieć?
1701:  MM - Jasna sprawa.
1701:  MM - Bo powiedziałeś o tej książce i jeśli byście zamawiali z wydawnictwa ze strony Muza S.A., z księgarni Muza S.A., to Krzysztof otrzymał rabat, kod rabatowy 10%, a brzmi on maj, czyli od tego pierwszego marca działa, więc możecie skorzystać.
1724:  KMM - Marce, już wpisuję na czacie, żebyśmy mieli w księgarni Muza S.A.
1730:  KMM - na książkę.
1731:  KMM - Dobra, to jest komentarz, który przypnę i będę prosił wszystkich naszych kochanych moderatorów, jeżeli ktoś będzie pytał o to, żeby przekierowywać do strony Muzy S.A.
1740:  KMM - Dziękujemy wydawnictwu też za rabat dla naszej wspaniałej społeczności, której też ogromnie chciałbym podziękować za zaangażowanie.
1747:  KMM - ponieważ dzięki wam dowiedzieliśmy się znowu o wielu rzeczach, które tu i teraz aktualnie dzieją się w edukacji i nie tylko w edukacji, bo to nie były tylko komentarze ze strony uczniów i studentów.
1760:  KMM - Ja teraz pozwolę sobie wam to wszystko pokazać i przechodzimy moi drodzy do komentarzy.
1767:  KMM - Meko napisał, gimnazjum, a teraz 8 klas podstawówki nie pomaga w podjęciu decyzji, jakie liceum czy technikum wybrać.
1776:  KMM - Moim zdaniem dni otwarte w szkołach nie są zbyt pomocne, bo wszystko jest polukrowane.
1780:  KMM - Nauczycielki, które uśmiechają się na wyżej wymienionych dniach otwartych najczęściej okazują się największymi zamordystkami.
1785:  KMM - Dopowiem od siebie, że też myślę, że ta formuła dni otwartych na uczelniach się trochę wyczerpuje, bo też to są takie targi pracy, gdzie wszyscy są uśmiechnięci i rozdają prospekty.
1797:  KMM - A tymczasem nikt nie mówi konkretnie o wyzwaniach, jakie wiążą się z właśnie podejmowaniem pracy, szukaniem jej i tak dalej, i tak dalej.
