🔴 Czy jesteśmy skazani na szkolne bezprawie? (ft. Mikołaj Marcela) | ROZMOWA #9
🔗 https://www.youtube.com/watch?v=0aH-dBrVm0I
KMM (Krzysztof M. Maj)
MM (Mikołaj Marcela)

141:  KONIEC!
392:  KMM - To tyle, jeżeli chodzi o kwestie formalne.
394:  KMM - Ja jeszcze będę wspominał o tym wiele razy.
396:  KMM - No i właśnie, Mikołaj, od razu powiem ci, że mnie najbardziej z wszystkich rozdziałów, które tutaj są w tej książce, zainteresował ten dotyczący alternatyw, tak?
404:  KMM - Bo na samym początku mówisz o tym, jak skutecznie można hakować system edukacji,
409:  KMM - Do tego sobie jeszcze wrócimy, ale przede wszystkim właśnie mówisz o tych alternatywach.
412:  KMM - Ludziom się wydaje, że obowiązek szkolny w Polsce możemy realizować w zasadzie tylko w jeden sposób, to znaczy w szkole tradycyjnej.
419:  KMM - No i masz taki rozdział właśnie, że jeżeli ta szkoła, nie szkoła publiczna, nie szkoła, która jest traktowana domyślnie przez rodziców jako jedyna słuszna, to właśnie co wtedy?
431:  MM - Przede wszystkim powiedzmy sobie tak, że my nie musimy chodzić do szkoły.
435:  MM - Stąd ten tytuł.
437:  MM - Musimy spełnić obowiązek szkolny.
440:  KMM - A co to znaczy?
440:  MM - Gdybyś miał wytłumaczyć komuś, to nie wiem.
442:  MM - Czyli musimy się edukować i wykazać się tym, że zaliczamy materiał, podstawę programową, zdać egzaminy.
451:  MM - Ale nie musimy tego robić w szkole.
453:  MM - Szkoła jest pewnym zorganizowanym sposobem spędzania czasu w ramach systemu edukacji.
458:  MM - Mamy podział na klasy, na zajęcia, mamy nauczycieli przydzielonych, musimy spędzać w szkole te x godzin dziennie.
468:  MM - No i to jest jakaś forma taka, na którą, tak byśmy powiedzieli, z automatu idziemy.
474:  MM - Ale w systemie mamy przewidziane różne ścieżki.
477:  MM - Z jednej strony możemy oczywiście, i o tym jest jeszcze kolejny rozdział, wybrać na przykład szkołę niepubliczną.
484:  MM - Czyli prywatną.
486:  MM - Tak, prywatną, społeczną.
489:  MM - Mamy różne, powiedzmy, takie możliwości.
492:  MM - I w ramach tego mamy na przykład szkoły waldorwskie, szkoły Montessori, mamy szkoły autorskie.
498:  MM - ale możemy też spełniać obowiązek szkolny poza szkołą i to jest wszystko to, co my nazywamy bardzo popularnie i chyba nie do końca dobrze, że tak to nazywamy edukacją domową, ponieważ wydaje nam się, że edukacja domowa
510:  MM - to jest edukowanie się w domu, czyli że siedzimy w domu sami, czasami z naszymi rodzicami, no i jakoś się tam uczymy.
518:  MM - Albo mamy odtworzoną szkołę w domu, albo po prostu mamy taki polski unschooling, czyli taki mniej zorganizowany sposób uczenia się, robimy co kiedy chcemy, ale siedzimy w domu sami i to jest to całe wyobrażenie
535:  MM - o edukacji domowej jako czymś, co jest takie antyspołeczne, w ramach czego się nie socjalizujemy.
542:  MM - I to wyobrażenie w ogóle jest dalekie też od tego, jak edukacja domowa może wyglądać.
547:  MM - Natomiast w ramach spełnienia obowiązku szkolnego poza szkołą, to, co my nazywamy popularnie edukacją domową, mamy też do wyboru bardzo wiele form uczenia się, także rozmaite szkoły.
559:  MM - Chociaż to są właściwie takie trochę nie szkoły, bym powiedział.
562:  MM - Czyli na przykład szkoły demokratyczne, mamy szkoły autorskie, które funkcjonują w edukacji domowej, też na poziomie licealnym, na przykład w Katowicach.
570:  MM - Mamy bardzo ciekawe liceum Sowizdżała, o którym piszę w książce.
577:  MM - a które jednocześnie jest jakby dostępne dla osób, które są właśnie zapisane do edukacji domowej czy spełniają obowiązek szkolny poza szkołą.
585:  MM - No i też w ten sposób na przykład możemy się uczyć w Szkole w Chmurze, która jest teraz najpopularniejszą taką szkołą, w ramach której realizujemy obowiązek szkolny poza szkołą, bo to jest już chyba kilkadziesiąt tysięcy osób.
599:  MM - I to też pokazuje, jak bardzo ta książka wydaje mi się jest potrzebna teraz, ponieważ mamy już bardzo dużą grupę osób, która w ostatnich latach dowiedziała się o alternatywach i pewnie dlatego w przeciągu dosłownie 10 lat to, co my nazywamy popularnie edukacją domową, rozrosło się z tysiąca, maksymalnie kilku tysięcy osób do teraz ponad 50, bo chyba mamy według oficjalnych danych 53 tysiące osób.
627:  MM - w edukacji domowej i to pokazuje, jakie jest zapotrzebowanie i też jaki jest, bym powiedział, eksodus, jeśli chodzi o szkoły publiczne i ja się też temu nie dziwię, niestety.
639:  KMM - Ja chciałem od razu, muszę do tego nawiązać, zanim jeszcze przejdziemy do wszystkich naszych punktów, a my mamy dzisiaj sporo ich, do ulubionego mojego tematu, to znaczy zarzutu, który jest wobec alternatywnych metod nauczania, czyli tej socjalizacji w szkole.
651:  KMM - I Mikołaj tutaj bardzo pięknie
653:  KMM - napisał, na czym może polegać ta socjalizacja.
655:  KMM - Ja też widzę z pewnym smutkiem i przerażeniem komentarz od Kiciks po tym, jak nauczycielka była zła na mojego brata, jego obrażała, bo nie chciał przyjąć przeprosin od kolegi, gdy uderzył jego głową w szybę.
665:  KMM - Z chęcią kupię, z chęcią pokażę i wspierajmy takie inicjatywy.
668:  KMM - Znaczy tych metod dyscyplinowania i metod złego radzenia sobie z sytuacjami kryzysowymi w szkołach jest strasznie dużo.
675:  KMM - Jest bullying przecież, o którym bardzo często nie mówimy i na który są narażeni, no nie oszukujmy się, też ludzie, którzy mają tak zwane, jak to się brzydko mówi, specjalne potrzeby edukacyjne, czyli ludzie, którzy są albo wybitni i potrzebują mega wsparcia i mają myślenie poza pudełkiem, które trzeba kształcić, które trzeba wspierać, albo wręcz przeciwnie, potrzebują wsparcia, żeby właśnie
695:  KMM - zorientować się w ogóle, jaka jest ich droga życiowa, ponieważ nie radzą sobie w jakimś aspekcie.
698:  KMM - Czyli mamy dwie grupy, które potrzebują tej mitycznej socjalizacji, a tak naprawdę mogą dostać jej najgorszy przejaw, brak nauki, tolerancji.
707:  KMM - No i jeszcze nasza ulubiona rzecz, o której często mówię z Mikołajem, że tak, jest w szkole socjalizacja, tylko że przerwa trwa pięć minut, na przerwie jest, trzeba iść do toalety, zjeść, zrobić zadania, na następną lekcję jeszcze najlepiej przygotować się, usiąść w ławce, przejść do innej sali, a już podczas lekcji nie można ze sobą rozmawiać.
724:  KMM - Więc prawda jest taka, że w tych alternatywnych metodach w zasadzie jest ta socjalizacja większa.
729:  KMM - Czy masz taki konkretny przykład, który mógłbyś podać właśnie, pokazujący tę socjalizację ludzi w innej, niepublicznej szkole albo prywatnej, albo właśnie w jakiejś alternatywie kształcenia?
742:  MM - Cały problem tego systemu lekcyjno-klasowego, w którym my funkcjonujemy w szkole publicznej, cały problem jest taki, że my dzielimy ludzi przymusowo na klasy, w których muszą spędzać ze sobą czas, nawet jeśli siebie nie lubią, nawet jeśli nie potrafią się ze sobą dogadać, nawet jeśli ich nic ze sobą nie łączy.
761:  MM - I my szczerze mówiąc tworzymy właśnie bardzo dobre warunki do tego, żeby pojawiał się bullying, żeby pojawiały się różne formy przemocy, różne formy prześladowania, dlatego że jeśli zmuszamy ludzi do tego, żeby oni byli ze sobą, dodatkowo jakby nie potrafimy budować grupy, bo niech mi ktoś powie, że
782:  MM - spotkał się w szkole z takim świadomym budowaniem grup, rozwiązywaniem problemów.
787:  MM - Na przykład siadaniem w kręgach.
790:  MM - Jedna z najpopularniejszych metod komunikacji w ramach rozmaitych alternatyw edukacyjnych to jest spotkania wspólne w kręgu, kiedy siedzimy razem w kręgu.
805:  MM - Na ogół jesteśmy w ogóle na ty.
807:  MM - i dyskutujemy na przykład o naszych problemach, próbujemy wspólnie rozwiązać te problemy, dzielimy się jakimiś emocjami, mówimy o tym, co nam nie gra, jak możemy to rozwiązać.
819:  MM - Niestety tak to na przykład u nas nie wygląda w szkołach.
823:  MM - Nie mamy też takiego poczucia w ogóle, już nie mówię o takim poczuciu sprawstwa.
830:  MM - Ja tutaj przytaczam taką historię, którą słyszałem od moich przyjaciół ze szkoły demokratycznej,
835:  MM - gdzie była taka sytuacja, że szkoła dopiero co wprowadziła się do budynku, okazało się, że za szkołą jest jakieś tam, stworzyły się takie mokradła i pojawiły się tam żaby.
849:  MM - I dzieciaki przez pierwszy rok się tam bawiły tymi żabami, chodziły sobie tam przez drugi też.
853:  MM - No i w pewnym momencie jedna z uczennic, chyba w piątej klasie, która była,
861:  MM - normalnie, powiedziała, no wiecie co, ale to może nie jest tak dobre, że my się bawimy tym żabami, no bo to są przecież zwierzęta, może po tym poczytajmy, zastanówmy się, co my tak naprawdę robimy.
871:  MM - Kupiła sobie podręcznik akademicki o płazach, zaczęła o nich czytać i zorganizowała wielką debatę w szkole
879:  MM - Czy my tak naprawdę powinniśmy się bawić za tą szkołą, czy może nie powinniśmy się bawić?
883:  MM - Co my tak naprawdę robimy, kiedy zaburzamy na przykład żabom cykl rozrodczy i jak ingerujemy w ich życie?
891:  MM - odbyła się wielka debata i wspólnie uczniowie zadecydowali, że nie będą się tam bawić, będą, że tak powiem, okradzać tą przestrzeń w okresie, kiedy żaby mają okres rozrodczy i do dzisiaj to trwa tak przez kilka lat.
907:  MM - I pomyślmy, jakby to wyglądało w normalnej szkole, prawda?
910:  MM - Po pierwsze, nikt by się na coś takiego nie zdecydował, pewnie nie byłoby jakiejś specjalnej debaty, bo nie byłoby też na to czasu, nie byłoby takiej otwartej rozmowy najprawdopodobniej
922:  MM - Więc myślę, że w szkołach tych alternatywnych jednak trochę inaczej wygląda po pierwsze komunikacja, budowanie relacji.
930:  MM - Też coś na to zwraca Peter Gray w takiej książce, która stoi gdzieś tam za mną na półce, Wolne dzieci.
936:  MM - On wskazuje właśnie na to, że niestety rozmaite zjawiska przemocy są wynikiem tego w szkole, że my po prostu zmuszamy ludzi do tego, żeby byli ze sobą, chociaż nie chcą.
948:  MM - A kiedy pozwolimy ludziom się swobodnie dobierać w grupy, kiedy też podzielimy ich, nie będziemy ich dzielić ze względu na datę urodzenia, bo dlaczego my to w ogóle robimy, kiedy my się rozwijamy w różnym tempie.
962:  MM - Piętnastolatkowie, dwóch piętnastolatków są na zupełnie innym poziomie rozwoju emocjonalnego, intelektualnego.
968:  MM - Na to wpływa bardzo wiele rzeczy.
971:  MM - Kiedy my przestajemy ludzi dzielić na klasy, nagle to się okazuje, jak w szkołach demokratycznych,
976:  MM - że np.
976:  MM - starsze dzieciaki bardzo często wchodzą w takie role liderów, rozwijają w sobie jakieś takie zdolności opiekuńcze, też takie zdolności przywódcze, kierują też tymi młodszymi dzieciakami, które potrzebują jakiegoś wsparcia, im pomagają i z tego czerpią satysfakcję.
993:  MM - A z kolei bardzo często te młodsze dzieciaki okazują się być takimi bardziej kreatywnymi.
999:  MM - Zwracają uwagę już tym starszym, jak można coś inaczej zrobić, bo może oni już mają jakieś schematy myślenia i wtedy zupełnie inaczej budujemy relacje.
1006:  MM - Coś, co jest proste.
1007:  MM - Rezygnujemy po prostu z dzielenia ludzi na klasy z powodu rocznika i zupełnie zmienia się typ relacji, jaki panuje w danej szkole.
1016:  KMM - Wiesz, słucham ciebie z pewnym smutkiem też popatrując na czat, gdzie ludzie piszą, że kompletnie nie wierzą, że debata w szkole to jest nie dyskutuj, takie mamy wzorce.
1026:  KMM - Ja mogę wam tylko powiedzieć ze swojego doświadczenia, jak rozmawiałem ze studentami na Arts Liberales na Uniwersytecie Warszawskim,
1032:  KMM - Tam miałem trzy osoby po szkole demokratycznej i to były osoby otwarte, dyskutujące, niebojące się zadać pytania, niebojące się przerwać prowadzącemu w trakcie zajęć i powiedzieć, ale zaraz, zaraz, zaraz, pan się myli, nie?
1045:  KMM - To jest inny standard i tego standardu i myślę, że o tym już Mikołaj mówi, po prostu uczymy się bardzo wcześnie i po to te wszystkie alternatywy edukacyjne.
1053:  KMM - Zresztą w tej książce myślę, że to jest jej główna wartość, tak z mojej perspektywy, gdybym ja do niej sięgał jako młody człowiek, który jest w jakiś sposób niezadowolony z tej oferty edukacyjnej, którą mu się przedstawia, to właśnie po to, żeby zobaczyć, jakie są opcje, bo tych opcji jest naprawdę dużo i mam wrażenie, że to jest też główna wartość tej książki, że ty je gromadzisz nie tylko opisując poszczególne modele, na przykład właśnie ten model szkoły Summerhill Demokratycznej, czy model szkoły Waldorwskiej, czy model szkoły Montessori, które funkcjonują trochę tak jak takie sztichworty,
1081:  KMM - o szkole Montessori, przedszkole Montessori, ludzie nie zdają sobie sprawy bardzo często z tego, co to znaczy, więc to trzeba poznać, zanim na przykład zacznie się głosić, przepraszam, że to powiem wprost, komunały, że edukacja prywatna jest zawsze lepsza od publicznej.
1094:  KMM - No nie, ponieważ w edukacji prywatnej możecie mieć też pruski model w jakiejś szkole, a możecie mieć taki liceum publiczne, w którym będzie model demokratyczny wdrożony, albo liceum społeczne.
1103:  KMM - Jak jesteście też zainteresowani konkretami, tutaj na samym końcu książki macie kody QR,
1109:  KMM - Zresztą teraz też możecie z nich skorzystać.
1111:  KMM - Do wszystkich tych szkół autorskich czy inicjatyw typu budująca się szkoła, szkoły w chmurze, youth school, szkoły demokratyczne i bulerbyn, które są bardzo głośne w kręgach reformatorskich, no właśnie z uwagi na alternatywy, które przedstawiają.
1123:  KMM - A dla kogo jeszcze, Mikołaj, byłaby ta książka, pomijając oczywiście uczniów, którzy szukają pewnego rodzaju alternatyw?
1130:  MM - Jeszcze tylko powiem tak, że oczywiście dużym problemem w Polsce jest to, nie tylko w Polsce, ale generalnie na świecie, że bardzo wiele tych alternatyw niestety jest płatnych.
1141:  MM - Mamy alternatywy bezpłatne i o tym też pisze, że jeśli chcemy,
1147:  MM - i poszukamy, to rzeczywiście mamy pewne możliwości wyboru bezpłatnych alternatyw.
1155:  MM - Szkoła w chmurze jest tego najlepszym przykładem.
1159:  MM - Natomiast cały problem jest taki, że tak długo jak my sobie nie uświadomimy, że mamy te alternatywy, jak długo to nie dotrze do dorosłych, ale też myślę, że najszybciej to dotrze właśnie przez uczniów i uczennice, więc dlatego do nich jest ta książka dorysowana,
1175:  MM - tak długo na przykład samorządy czy osoby, które zarządzają edukacją, nie będą przekazywały środków na to, żeby otwierać tego typu szkoły w systemie publicznym.
1186:  MM - Bo jeśli porozmawia się z osobami, które siedzą w tym systemie, to one doskonale wiedzą, że
1194:  MM - można byłoby zrobić szkołę demokratyczną, publiczną, tylko na razie wszyscy się boją przeznaczyć na to środki.
1201:  MM - Ale dlaczego?
1203:  MM - Dlatego, że i tutaj przechodzimy do tego, o czym też za chwilę będę mówił, dlatego, że mamy teraz skonstruowany system tak, że ten system bazuje na egzaminach centralnych, bazuje na wynikach i te wyniki, tutaj można by było powiedzieć, że działa prawo Campbella jako prawo, które mówi, że
1223:  MM - Jeśli mamy jakiś czynnik społeczny, który nagle urasta do wysokiej rangi i ma wpływ na bardzo wiele decyzji w danym społeczeństwie, to on staje się z automatu podatny na rozmaite korupcyjne i negatywne działania.
1239:  MM - Na przykład wyniki egzaminów maturalnych czy wyniki egzaminów ósmoklasistych
1246:  MM - stały się czymś takim, co w dużej mierze zaburza w ogóle sens edukacji w Polsce, bo stworzyliśmy z tego po pierwsze straszak, który stosują nauczyciele od najmłodszych, od pierwszych klas właściwie.
1261:  MM - I on usprawiedliwia stosowanie ocen, robienie sprawdzianów, właściwie nieustanne zadawanie zadań domowych, ponieważ my cały czas się przygotowujemy do egzaminów.
1271:  MM - On bardzo mocno stymuluje rynek korepetycji, bo mamy takie przekonanie, że właściwie bez korków nie da się dostać do właściwego, czy najlepszego, tutaj w cudzysłowie oczywiście, bo pewnie porozmawiamy o rankingach, najlepszego liceum, czy najlepsze studia.
1290:  MM - Zresztą bardzo często dochodzi do takiej absurdalnej sytuacji, że nauczyciele, którzy pracują np.
1294:  MM - bez ocen, czyli nie stosują sprawdzianów, są pomawiani przez innych nauczycieli o to, że działają na szkodę uczniów, bo przecież ci uczniowie potem będą musieli chodzić na korepetycje, bo nie będą wiedzieli, jak się uczyć, jak nie będą mieli ocen, a ci sami nauczyciele, którzy nie stosują tych ocen i nie robią sprawdzianów, potem nagle okazuje się,
1316:  MM - Ich uczniowie uzyskują najlepsze wyniki na egzaminach ósmoklasisty i na egzaminach maturalnych, ale o tym już jakoś tak specjalnie nie chcemy głośno mówić.
1326:  MM - Więc jeśli dla kogoś jeszcze ta książka jest, to na pewno dla tych osób, które właśnie z różnych powodów nie mogą sobie pozwolić na alternatywę.
1332:  MM - Też powiedzmy, że są osoby, które są wykluczone komunikacyjnie.
1336:  MM - Niestety wiele alternatyw jest w dużych miastach.
1342:  MM - Też wykluczenie oczywiście ekonomiczne.
1344:  MM - O tym, o czym mówiłem.
1345:  MM - Niestety w niektórych szkołach to wynika z bardzo wielu kwestii, ale te czesne są na bardzo wysokim poziomie.
1353:  MM - Są bardzo wysokie, więc to jest książka dla osób, które chciałyby jakoś się odnaleźć w tym systemie tak, żeby zaoszczędzić dla siebie czas, energię, siły i żeby móc robić coś, co dla nich ma sens.
1367:  MM - I ja przygotowałem taki cały jeden rozdział poświęcony temu, w jaki sposób hakować system.
1375:  MM - w jaki sposób zwracać uwagę na to, co jest naprawdę istotne, bo nam niestety nikt o tym nie mówi, bo gdyby nam o tym mówiono, no to wtedy wiedzielibyśmy na przykład, że właściwie całą szkołę możemy przelecieć na trójkach i to, co tak naprawdę będzie się czuło w całej naszej przygodzie edukacyjnej,
1396:  MM - To jest świadectwo z ósmej klasy szkoły podstawowej, ewentualnie właśnie z ostatnich klas szkół ponadpodstawowych, czyli z ostatnich klas szkół ponadpodstawowych.
1408:  MM - No i wynik na egzaminie, wynik na egzaminie ósmoklasistym, ewentualnie na egzaminie maturalnym.
1415:  MM - On przede wszystkim, natomiast czasami rzeczywiście oceny z tych świadectw z ostatnich klas są brane pod uwagę w rekrutacjach, czy to na studia, czy potem w liceum.
1425:  MM - Szczególnie to było widoczne przy tych kumulacjach roczników.
1430:  MM - Natomiast poza tym my na przykład możemy lecieć przez całą szkołę na trójkach.
1436:  MM - Ja szczerze mówiąc miałem z bardzo wielu przedmiotów oceny dostateczne, dobre i nie miałem bardzo wielu bardzo dobrych czy celujących.
1445:  MM - Ja na przykład chodziłem do szkoły, w której nie było czegoś takiego jak egzamin ósmoklasisty, nie było czegoś takiego jak egzamin maturalny, który decyduje o wstępie na studia, tylko była matura, która po prostu była jakimś takim warunkiem, że mogliśmy podejść do egzaminu wstępnego na studia.
1463:  MM - No i wtedy ten system zupełnie inaczej funkcjonował.
1466:  MM - Dzisiaj niestety mam wrażenie, że wyniki egzaminów centralnych wprowadzają coraz więcej takiej tresury, takiego...
1480:  MM - stosowania rozmaitych metod takich jak nadmiar ocen, nadmiar sprawdzianów.
1490:  MM - U nas nie było nadmiaru ocen, było kilka ocen w ciągu całego roku wystawianych.
1495:  MM - Sprawdzian też rzadko kiedyś się zdarzał.
1497:  MM - Natomiast jak teraz się popatrzy na Librusa i przejrzy się ile jest co tydzień sprawdzianów, no to to jest jakieś po prostu szaleństwo.
1505:  MM - Ja się nie dziwię, że nie ma potem czasu na to, żeby realizować podstawę programową, która i tak jest zbyt rozległa.
1514:  KMM - Zresztą bardzo mi się podoba to, co mówisz, piszesz w zasadzie w tej książce, mianowicie ten system, który ja nazywam zbieracko-łowieckim, to nie jest tylko to, że nauczyciele z jednej strony przeprowadzają miliony kartkówek i sprawdzianów, które naprawdę nie muszą, bo przypomnijmy, zawsze to warto przypomnieć, że ma być jedna ocena, czyli końcowa na świadectwie, a cała reszta to jest wybór nauczycieli.
1532:  KMM - Chcą robić inflację ocen?
1533:  KMM - Proszę bardzo.
1534:  KMM - Chcą więcej pracować?
1535:  KMM - Proszę bardzo.
1535:  KMM - Najwyraźniej nie umieją inaczej motywować do nauki niż przez BAT albo przez marchewkę, ponieważ te oceny są z jednej strony właśnie BATem, czyli wszystko poniżej 3, albo są marchewką, czyli wszystko powyżej 3, a praktyki rodzicielskie, o których piszesz, płacenia za dobre oceny, albo też były takie kampanie...
1552:  KMM - że dostawały się w jakichś sklepach upusty za dobre oceny, czy za piątki na siedzę, to jest co roku, to się co roku dzieje, one stwarzają nam takie fałszywe przekonanie, że o to chodzi właśnie w edukacji i potem mamy to samo w edukacji wyższej, czyli to zbieractwo punkcikowe niestety i tego jest naprawdę bardzo dużo.
1568:  KMM - Natomiast wydaje mi się, że właśnie jeżeli zobaczycie na ten drugi rozdział książki, czyli o tym hakowaniu systemu edukacji, to niezależnie od tego, czy macie możliwość właśnie udać się albo wysłać swoje dzieciaki do szkół alternatywnych, to możecie o taką alternatywę edukacyjną dbać we własnym zakresie.
1586:  KMM - No i też pytanie może ostatnie do Ciebie, Mikołaj, zanim Ci też oddam głos, żebyś od siebie coś powiedział jako autor książki, to
1593:  KMM - Czy jest to takie najważniejsze rzeczy, które byś mógł wymienić dla ludzi potrzebnych, którzy byliby w systemie pruskim i chcieliby dostać takie, powiedzmy najważniejsze trzy schematy trójkowe są najwdzięczniejsze, rzeczy, które mogą robić od zaraz, bezkosztowo, po to, żeby hakować też swój sposób myślenia, a nie tylko sam system?
1615:  MM - Ja powiedziałbym tak, że po pierwsze skupiałbym się na tym, co mnie naprawdę interesuje i próbował z tego wycisnąć jak najwięcej w ramach systemu edukacji.
1625:  MM - Bo jeśli ja się czymś interesuję, jeśli coś jest dla mnie naprawdę ważne, to po pierwsze to jest to, czego ja uczę się w pierwszej kolejności z najmniejszym wysiłkiem, pewnie dlatego, że po prostu ciągnie mnie ciekawość poznawcza.
1639:  MM - Z drugiej strony jednym z takich lepszych sposobów na to, żeby załatwiać sobie spokój w szkole jest np.
1648:  MM - branie udziału w rozmaitych konkursach czy olimpiadach, bo to jest bardzo prosta droga do tego, żeby wyeliminować konieczność pisania egzaminu ósmoklasistycznego czy np.
1661:  MM - maturalnego z konkretnego przedmiotu.
1664:  MM - A z drugiej strony to jest też coś, co bardzo często zapewnia mi od razu już dostanie się do tego miejsca, w które chciałbym się dostać albo bardzo mi w tym pomaga.
1674:  MM - I skupianie się na tym, co jest po prostu dla mnie ważne, czego chciałbym się uczyć,
1680:  MM - Wpływa też na to, jak ja potem rozwijam się w innych polach.
1683:  MM - Pamiętajmy, że to nie jest tak, że my, o tym piszę, że w systemie edukacji nas się traktuje jak takie skarbonki.
1690:  MM - O tym pisał Paulo Freire w Pedagogii Uciśnionych, mówiąc o bankowym systemie edukacji.
1698:  MM - I to pisał o tym w 68 roku.
1700:  MM - I odwiednijcie, niestety nie.
1702:  MM - nie zmieniło.
1703:  MM - Natomiast on mówił tak, że niestety nauczyciele nas traktują jak takie skarbonki, do których wrzucają informacje rozmaite i oni zakładają, że właściwie im więcej nas wrzucą, tym więcej będziemy wiedzieć i tym będziemy mądrzejsi.
1721:  MM - Natomiast tak nie działa.
1723:  MM - My tak naprawdę budujemy i to budowanie to jest właściwe słowo
1729:  MM - Budujemy wiedzę, czyli dokładamy kolejne informacje do tego, co już wiemy i próbujemy z tego tworzyć pewną sensowną budowę, dzięki której będziemy w stanie rozumieć lepiej świat, rozumieć lepiej to, czym się zajmujemy i być po prostu lepsi w tym, co robimy.
1745:  MM - Więc tak naprawdę dlatego tak dużo zapominamy ze szkoły, bo jeśli my czegoś nie używamy, jeśli to nie jest dla nas istotne,
1751:  MM - no to po prostu się tego pozbywamy, bo to nie nie stało się tą cegiełką w tej naszej wiedzy, z której korzystamy.
1760:  MM - Możemy sobie to oczywiście przypomnieć, ale no na ogół jednak jest ten schemat zakupić, zdać, zapomnieć.
1766:  MM - Więc pierwsza rzecz to jest na pewno to, żeby skupiać się na tym, co jest dla nas ważne i uczyć się
