Niedomag Iamnix tańczy ze smokami | ELDEN RING Livestream #6
🔗 https://www.youtube.com/watch?v=zjrL_EOuvTM

25:  KONIEC
835:  Dajcie spokój.
836:  Pewnie witam, że był oglądany Mr. Robot.
838:  I jeśli ktoś z Was nie oglądał Mr. Robot, to ja Was bardzo proszę, obejrzyjcie.
842:  Czy ja naprawdę poszedłem w drugą stronę?
846:  Czy ja naprawdę poszedłem w niewłaściwą... Dlaczego ja poszedłem w niewłaściwą stronę?
852:  Dobra, oficjalna narracja jest taka, że poszedłem w niewłaściwą stronę dlatego, żebyście zobaczyli piękny widok.
860:  Więc Mr. Robot polecam wszystkie sezony.
862:  To jest jeden z nielicznych przypadków, kiedy serial skończył się dobrze, na dobrej nucie, nie cringe'owej, świetnie opowiedział całą historię, jest ona kompletna i pełna.
874:  Witamy Gerwanta z Rewi w gronie Trybutariuszy!
876:  Cóż za wspaniała wieść!
879:  Dziękuję Ci serdecznie i zajamniczamy się zgodnie z naszą małą tradycją, żeby Gerwant z Rewi wiedział, jaki obowiązek na nim spoczywa.
890:  Miał okulary z połówki, tym spojrzał znad okularów połówek.
893:  Popatrzcie, tu jest wiadomość.
894:  Patrz, zwycięstwo.
896:  Zwycięstwo.
899:  Parę sukcesów było i powróciliśmy do tradycji gubienia się.
902:  No rzeczywiście, że tak.
905:  Coś pięknego, to prawda.
910:  Okej.
912:  Dźwignia, może spróbuj tego.
917:  Niedomak Jamnix wznosi się ku górze.
922:  Kanał, który wspomniałem, to znaczy TheSwordPaw, a konkretnie gość, którym zatem stoję, układał choreografię walk do fanowskiego filmu Wiedźmin Półwieku Poezji Później Naprawdę.
929:  W ogóle autor tego kanału to jest mój znajomy, więc to o tyle jest zdumiewające, że tego nie wiedziałem.
935:  Opieprzę go, że mnie o tym nie powiedział.
941:  Jak oceniam zakończenie Morbiusa?
942:  O dziwo nie widziałem jeszcze.
945:  Planowałem iść dzisiaj, ale zwyciężyło spanko, więc może... Może jun... Nie, no jutro nie, bo jutro mam tutoring i też jest wcześnie, bo jakoś o 15 to nie zdążę do kina przed 15, więc może we wtorek, zobaczymy.
960:  Nie mam ulubionych postaci w żadnych miejscach i serialach, więc nie powiem wam, jak będzie.
964:  Dobra, w Legend of Vox Machina by się udało.
967:  Ta Magini Ziemi slajsz druidka, ona była fajna.
971:  Była Maginią.
972:  Czy publikacja w punktowanym czasopiśmie naukowym podczas studiów coś daje?
975:  Pyta Brandil.
976:  Tak.
977:  Stypendia konkretnie, stypendium ministra.
979:  Stypendium ministra, które jest jednym z wyższych, to znaczy to jest jakieś trzy netto na rękę, bez podatków, jest za publikacje w czasopismach punktowanych i wyjazdy na konferencje.
990:  Tylko tyle.
991:  Więc jeżeli człowiek się wcześniej w to wkręci na studiach, to może mieć profity jeszcze nawet na studiach magisterskich albo na studiach doktoranckich.
999:  Zwiększa się wtedy szansa na otrzymanie go.
1003:  Dlaczego nosimy czapkę Faraona?
1004:  Wypraszam sobie...
1006:  To jest banan!
1008:  Jaki jest sens banana-na-na-na?
1016:  Dobrze, nie wiem, gdzie jesteśmy.
1017:  Nie mam pojęcia, gdzie jesteśmy.
1023:  Ostatnio Dominik Bos na live'ie powiedział, że ma ciche marzenie zobaczyć Magosa jako gościa w programie Wydatne Chłopaki.
1028:  Myślicie, że jestem wydatnym chłopakiem?
1030:  Na pewno, na pewno odjęłoby mi to wielu lat, więc I count myself interested.
1040:  Stypendium ministra nie jest jednorazowo do 17 tysięcy, Andrzeju, chyba że coś się mega zmieniło, to znaczy to jest wypłacane co miesiąc przez uczelnię.
1050:  Wiecie dlaczego?
1056:  Z tego samego powodu, dla którego za mojej bytności Wydział Polonistyki Uniwersytetu Jagiellońskiego wstrzymywał wydawanie i wypłacanie studentom wszystkich stypendiów, które były z zewnątrz do grudnia, ponieważ wtedy bardzo intratne były lokaty długoterminowe.
1073:  A odsetek od pieniędzy z zewnątrz nie trzeba rozliczać.
1079:  Cinch się cieszy, sprytny, chytry buksera.
1083:  Na uczelniach się poniewiera.
1087:  Więc tak, wedle przepisów jest jednorazowe, ale w praktyce jest wypłacane co miesiąc.
1093:  Tak jest, gramy bananomandą, moi drodzy.
1095:  I oświadczam, że trafiliśmy znowu w przepiękne miejsce i nie mam pojęcia... Myśmy tu byli.
1114:  Myśmy tu byli.
1116:  Tu była wioska albinauryków, a teraz jesteśmy gdzie indziej.
1122:  Wielkie nieba i popatrzcie, jest guziec.
1127:  Sheldon Ring ma brzydkie lokacje?
1129:  Chyba jak dotąd jedynie jezioro sorbetu malinowego było brzydkie.
1135:  Byłyśmy pod tym płaskowyżem.
1138:  Ktoś ocenił moją wiadomość!
1142:  Tak, w ogóle czaty, bo mieliśmy zrobić jedną rzecz, to znaczy mieliśmy stworzyć specjalnie dla nas hasło grupowe.
1154:  Nie mam zielonego pojęcia, jak to zrobić.
1159:  użycie remedium wezwania... Chciałem tylko w ustawieniach dać, o właśnie, hasło do gry wieloosobowej czy hasło grupowe.
1166:  Nie mam zielonego pojęcia, mam wrażenie, że to jest hasło grupowe.
1171:  Więc tak, ustawiamy hasło grupowe, które będzie dla nas.
1175:  Hasło grupowe jest bardzo proste.
1178:  Widział Krzysztof zastanawiając się nad hasłem grupowym.
1185:  Cholera!
1188:  Faktycznie, jamniory były.
1190:  Jamniory będą.
1192:  Tak.
1193:  Jamniory.
1195:  Bo jest limit znaków, niestety.
1198:  Bananowy jamnik.
1200:  Jamniory!
1202:  Enter!
1205:  Wszystko tyle?
1207:  Więc, jeżeli użyjecie tego hasła do gry wieloosobowej, to będziemy mogli sobie wzajemnie robić rzeczy.
1213:  Hasło grupowe niewieloosobowe?
1216:  F. Źle.
1218:  Czemu Krzysztof nie umie robić rzeczy?
1223:  Grupowe hasło.
1224:  Jamniory.
1226:  Tak!
1227:  I teraz, jak będziecie robić rzeczy, to wtedy dostaniecie boosty do znajdowania run.
1236:  Ile mi zajęło napisanie pięknego wiersza rantu o Old Arczuk?
1240:  Chodzi o ostatniego shorta?
1241:  Nie wiem, jakieś... 6 minut?
1244:  5?
1244:  Coś takiego.
1250:  Więc tak, nie mam zielonego pojęcia, jak to działa, ale Skadi na Discordzie tłumaczyła, że to zadziała, więc kim ja jestem, żeby dyskutować?
1260:  Dobrze, powiedzcie mi, że tutaj jest coś interesującego w tym miejscu.
1265:  Pies!
1271:  Trzeba zrestartować grę, żeby działało.
1274:  Nie będę teraz restartował gry, pozwolicie, ale tutaj już byliśmy.
1279:  Dobrze, tutaj... Tu jest głęboka studnia, z której wybyliśmy.
1285:  Dobrze, musimy zwiedzić całe to miejsce.
1290:  Czy Xboxy mogą się łączyć z graczami pecetowymi?
1292:  Wydaje mi się, że tak powinno być.
1296:  Ustaw sobie na drugim haśle Seekers też.
1300:  Gra wieloosobowa, hasło grupowe.
1304:  Seekers.
1306:  To jest hasło Vatividia.
1309:  Będą bez przerwy bonusy dzięki niemu.
1312:  Dobrze, tu są ruiny księżycowej posiadłości i powiadam Wam, że coś w nich znajdziemy.
1319:  Okej, nie chciałem, żeby to się stało tak szybko.
1342:  Jeżeli wam mało jednego bananowego jamnika, są dwa bananowe jamniki.
1350:  Dlaczego jutro poniedziałek?
1351:  Dobrze pytanie.
1352:  Żabcia głaskała ostatnio jamnika o dumnej nazwie Smok był wspaniały.
1355:  Boże, jak ja wam zazdroszczę, wszyscy głaszczecie jamniki, wszyscy spotykacie jamniki, a ja spotykam je tylko w swojej wyobraźni.
1362:  I nie jest kłamstwem, że jeśli się wychodzi, spotyka się jamniki.
1366:  Wyszedłem ostatnio z domu, nie było jamników.
1369:  Nie było ani jednego jamnika.
1370:  Witajcie wszyscy przybywający, witamy omyka.
1380:  Goddammit!
1397:  Co to było?
1405:  Co to było?
1407:  AGH wypłaca jednorazowo stypendium ministra?
1411:  No.
1412:  Bo wiecie, są uczelnie, które postępują uczciwie i jest Uniwersytet Jagielloński.
1423:  Dzień bez pocisku na UJ jest dzień straconym, straconym, straconym.
1430:  Ciach, ciach.
1434:  Idź.
1434:  O, bardzo dobrze.
1436:  Bardzo dobrze.
1437:  Ściągaj na siebie uwagę przeciwników.
1444:  Plague Tale Innocence?
1446:  Tak, tak znam.
1447:  Bardzo lubiane przez groznawców gra.
1450:  Dużo... Dużo osób ją interpretowało i analizowało.
1457:  Spotkanie z jamnikiem różnie może być.
1459:  Mi kiedyś jamnik wybuchł w kuchni.
1461:  Co?
1462:  Jak to jest możliwe, żeby jamnik wybuchł?
1465:  Ktoś z grupy pokonał... Co tu się dzieje?
1472:  Mnóstwo ludzi pokonuje mnóstwo osób.
1475:  Dobrze, teraz musimy bardzo uważać.
1479:  To jest zbyt gwałtowne.
1484:  Tu jest ku... Tu jest niedźwiedź!
1495:  Co tu się dzieje?
1498:  Co tu się dzieje?
1505:  Pier... Pier... Pierwsze minuty gry.
1508:  Pierwsze minuty gry i dostajemy wciry.
1511:  Dobra, plan jest następujący.
1513:  Omijamy tych żenujących przeciwników i od razu idziemy tam.
1518:  Bo to jest bardzo niepokojące to, co ja tutaj widzę.
1523:  I walimy naszym najpotężniejszym zaklęciem.
1534:  Come on!
1534:  Come on!
1535:  Nasze runy!
1541:  Tu są nasze runy, tu są nasze runy.
1544:  O!
1546:  Nie no, z tym cholerstwem to... To można tylko walczyć z konia.
1556:  Come on!
1558:  Jaki to ma zasięg!
1569:  Boże!
1571:  Błagam, powiedzcie mi, że to nie będzie przeciwnik, którego będziemy napotykać często.
1584:  Poszedł Rocky!
1587:  Nasz rycerz się do niczego nie nadaje.
1615:  Jezus Maria!
1641:  Przecież... Sprintując konno nie jestem w stanie się uchylić przed tym cholerstwem.
1671:  Dobra.
1673:  Żarty się skończyły.
1700:  Takiego!
1703:  OBRZYDLIWE STWORZENIE PRZECIWNE NATURZE!
1709:  Przynajmniej dostaliśmy za to dużo runów.
1711:  Licznik się załamał macier... A!
1713:  Licznik!
1714:  Zapomniałem o liczniku.
1715:  Czekajcie, muszę sobie włączyć program, który jest licznikiem.
1721:  Tak, mieliśmy za trzy śmierci spokojnie.
1726:  Tak mi się wydaje przynajmniej.
1729:  Trzy ćwierci do czarnej śmierci.
1735:  Krzysztof, musimy uważać.
1736:  Krzysztof po pięciu sekundach nie żyje.
1738:  Tak właśnie było.
1743:  Nie wiem, co tutaj się stało, ale było to smutne.
1752:  Nie mamy!
1755:  Nie mamy klucza!
1757:  Czady, gdzie zdobyć ten klucz?
1760:  Krzysztof chce zdobyć klucz.
1777:  Klucze można kupić od kupców?
1779:  Okej, mam nadzieję, że od wielu.
1781:  Witamy Taboret w gronie Trybutariuszy!
1784:  D'Arche pisze, że pobrał Warhammer, nauczył się grać Imperium i może teraz tworzyć konferencję z całą Bretonią.
1788:  Teraz zdobyłem Marienburg Muzeum.
1790:  Jestem na 50. turze, czy to dobrze?
1792:  Ja nie mierzę sukcesu Total Wara tym, na której się jest turze.
1796:  Tego bym nie robił.
1797:  Jeżeli się dobrze bawisz, to super.
1799:  Okej, oznaczmy sobie te ruiny, żebym wiedział, że tutaj jest miejsce, do którego musimy wrócić, dobra?
1806:  Zróbmy to w ten sposób.
1808:  Bądźmy chytrzy.
1810:  Eee...
1813:  Oznaczymy to czaszunią.
1818:  U sklepika, że albo w Roundtable.
1820:  W Roundtable już chyba kupiliśmy i nie było więcej.
1823:  Na tym polega problem.
1826:  Dużo tego tutaj się spawnuje.
1830:  Co teraz oglądałem?
1831:  Obejrzałem dzisiaj rano, to znaczy przed simem, film dokumentalny na Netflixie pod tytułem
1849:  Jest na liście dziesięciu najbardziej popularnych w Polsce i to jest jedyny dokument, który tam jest.
1855:  On jest o poszukiwaniu człowieka, który zrobił gigantyczny skam kryptowalutowy.
1867:  Czy można wysłać do mnie priwa dotyczącego wyboru studiów w GameDevie?
1871:  Może, Wiktor, ja spokojnie na Discordzie pisać, możesz też ogólnie na kanale gry wideo nie wywołać tam.
1878:  Krzysztof zapomniał tytułu i treści.
1880:  No, treści jakoś jeszcze pamiętam, jakoś, jakoś.
1885:  Ostatni odcinek Attack on Titan, to dobrze, bo zamierzam obejrzeć całość.
1890:  Dobra, teraz już... Nie.
1894:  Nie chcę niczego odsyłać w niebyt, chciałem zapalić sobie lampeczkę.
1898:  Dobrze.
1900:  Aha, tutaj był ten niedźwiedź, który nas wcześniej zaatakował.
1902:  Won.
1905:  Zwiedzamy dalej płaskowy szp.
1908:  Wielki kapłan Beliara też poleca The Boys animowane na Amazon Prime.
1918:  Moon Knight będzie oglądany?
1919:  Tak, jak wyjdzie w całości.
1921:  Postanowiłem zaprzestać oglądania seriali, aż nie wyjdzie cały sezon, ponieważ kończy się to...
1933:  Źle.
1938:  Do I see a draaaaag?
1949:  I do!
1953:  Niech gra muzyka!
1960:  Gra muzyka!
1972:  Czemu nie gra muzyka?
1976:  Ja nie umiem walczyć, jak nie gra muzyka.
1979:  Smok jest jakiś dziwny.
1986:  O, that's more like it.
1987:  That's more like it.
1997:  Co?!
1998:  On zniknął!
2002:  Ja nie umiem walczyć bez muzyki.
2019:  Mówiłem?
2020:  Nie umiem walczyć bez muzyki.
2029:  Klasyczne.
2032:  Dlaczego się Krzysztof zdziwi?
2035:  Dlaczego się Krzysztof zdziwi?
2037:  Dobra, ja się zdziwię z innego powodu, to znaczy nie mam zielonego pojęcia, gdzie był ten smok.
2044:  Czy my tego smoka już nie zabiliśmy?
2045:  Jest wiele takich smoków w świecie gry.
2049:  Tak, to jest mój największy problem.
2052:  Okej, na szczęście są runy.
2055:  Dzięki temu mniej więcej wiem, gdzie iść.
2067:  Gdzie są?
2067:  Gdzie są runy?
2072:  Nie robi się takich rzeczy, smoczku.
2079:  Ktoś z grupy!
2080:  Ktoś z grupy!
2085:  Czemu, czemu, czemu zaklęcia celowały w jego stopę? !
2095:  Dziękuję smoku za zabicie za mnie.
2114:  Chyba ten smok jest silny.
2118:  Gdzie mogę szukać materiałów naukowych na temat fizjoterapii do pracy magisterskiej?
2122:  Morciu, są dwie, dwa sposoby.
2123:  Jeden znacie, to znaczy Google Scholar, a drugi sposób jest jeszcze, jest troszeczkę trudniejszy, to znaczy PubMed, czyli baza specjalistyczna, w której się szuka tekstów naukowych.
2135:  Właśnie nie wbiegłem mu w płomień, tylko ten płomień już się przemieścił!
2141:  Skambal.
2146:  Czy umiałbym wziąć jakieś zaklęcia od... Nie wiem, kim jest Selivus.
2153:  Poza tym, biorąc pod uwagę to, ile mamy run, to w tym momencie bardziej priorytetowe dla mnie jest inwestowanie w zdrowie, ponieważ bardzo dużo nas rzeczy zabija.
2166:  Poza tym, bez przesady, te smoki da się zabić pod warunkiem, że pierwsze zaklęcia celują w głowę, a nie w stopę!
2180:  Proszę bardzo!
2182:  Nędzny smok!
2207:  Okej, nie wiem gdzie jest nędzny smok.
2210:  Przylędzny smok jest tam.
2217:  Kodeks Wiedźmiński zabrania zabijania smoków.
2219:  Jak to dobrze, że jesteśmy popieprzonym magiem zatem.
2222:  O nie, o nie, o nie, o nie, o nie, o nie.
2228:  Co?
2229:  Auto-aim się zepsuł?
2236:  Ale zdobywamy runy.
2246:  Te płomienie długo zostają.
2249:  Aha, on teraz będzie cały czas to robił?
2263:  Chyba nie.
2274:  Może i tak.
2278:  Coś się zepsuło smokowi.
2280:  Biedny smok.
2294:  Co jest?
2296:  Tu są dwa smoki teraz?
2298:  Nie, jedno.
2304:  Nie mam zielonego pojęcia, jakim cudem mam go zaatakować, jak on się tam tak zblokował.
2310:  Dobra, spróbujmy go wybawić w ten sposób.
2311:  Nie, nie, nie, nie, nie, nie, nie, nie!
2319:  Nie!
2321:  Fuck!
2327:  Co on tak napieprza?
2331:  Może w ogóle z nami się wybacha, niedobrze.
2336:  Nie wiem czemu, ale ostatnio YouTube praktycznie codziennie unsubuje mi Twój kanał.
2340:  Może jest tak, że zostałeś oflagowany jako spam.
2344:  Czasami się tak zdarza i trzeba wtedy przejrzeć, czy nie zostały hasła jakieś podpieprzone gdzieś przez kogoś.
2351:  To się czasem zdarza.
2354:  Nie no, dajcie spokój, dwa razy tak samo giniemy.
2357:  Dramat absolutny.
2361:  Muszę znaleźć na niego bardziej chytry sposób.
2365:  Aha, bo teraz w ogóle te runy nasze są zupełnie w innym miejscu tutaj.
2370:  Jezus, ile tu jest tych smoków.
2375:  Czemu piszecie cały czas, że lokacja nie na mój level, skoro po pierwsze wszystkie smoki mają dokładnie taki sam health pool.
2386:  I walczyliśmy z nimi jakieś legion razy.
2412:  Człowa sprawa to jest teraz odjechać, wydaje mi się, wystarczająco daleko.
2417:  Dlatego, że ma odporność większą na magię, uderzamy zaklęciami grawitacyjnymi, które to zaklęcia grawitacyjne zadają obrażenia fizyczne.
2424:  Okej, teraz poprosimy o znaczenie, o tak, we właściwym miejscu.
2446:  Nie, nie, nie!
2446:  Nie, nie, nie!
2473:  Poza tym to jest świetna farma run, zauważyłem.
2481:  Okej.
2482:  Smok się wycofuje.
2483:  Dobrze.
2483:  Oczywiście, że ser na smoka.
2486:  A jak on serzy dopiero, biorąc pod uwagę, że ma...
2500:  Teraz ułatwimy sobie życie.
2532:  Dwa razy.
2533:  Nasz przerobany.
2540:  Jaki ser!
2541:  Nawet rycerz by tak walczył!
2551:  Aaaa!
2553:  Co powiedziawszy...
2573:  Jeszcze nie zginął!
2575:  Jeszcze nie zginął!
2577:  Co za chamstwo!
2581:  Jak on śmiał jeszcze nie zginąć? !
2593:  Łuk Loretty jest dobrym rozwiązaniem, tylko obawiam się, że może mieć za długi cast.
2607:  Nie znam kapitana Boba.
2611:  Dobra, dwa.
2614:  Teraz walimy.
2624:  Jeszcze nie?
2638:  Ej, ej, co?
2639:  Co?
2640:  Co?
2642:  Dobra, inaczej.
2651:  Smoku, jesteś piękny?
2652:  Czy ja wiem?
2654:  Teraz zianie?
2655:  Tak, teraz zianie.
2657:  A niech zieje.
2674:  TAK!
2679:  Ale Krzysztof, to nie jest lokacja na twój poziom.
2682:  Niedowiarki na czatach!
2685:  Wiem, że jest drugi.
2689:  Teraz idziemy walczyć z drugim.
2694:  Nie może być łatwo.
2698:  Już znamy strategię.
2708:  Nie wiem tylko dlaczego cały czas mi mówicie, że mam iść do Severusa Snape'a.
2712:  Wydaj te runy, to będzie na jeden level niestety.
2715:  Trzeci smog jest jeszcze!
2718:  Uhu!
2720:  Ale będzie... Ale będzie dużo!
2729:  Nie!
2745:  Tak.
2768:  Dobrze.
2770:  Jakie problemy ma Total War Hammer 3?
2772:  Oj, dużo w tej chwili.
2773:  Bardzo dużo problemów z balansem.
2775:  Bardzo dużo problemów również z minimalizacją gry z niewiadomego względu.
2781:  Nie zostało jeszcze naprawione odpowiednio.
2785:  No, to jest... I to jest tylko czubek góry lodowej, ponieważ dochodzą do tego jeszcze problemy związane z balansem poszczególnych jednostek.
2792:  Okej, czyli jeżeli będziemy tutaj...
2795:  Będziemy mieć obrażenia jakieś, to i będziemy obawiali się.
2801:  Dobra.
2801:  Zmówimy go otoczyć.
2803:  O Jezu.
2803:  Dwa smoki na raz?
2804:  Nie, nie, nie, nie!
2805:  Nie będzie walki z dwoma smokami na raz.
2816:  Nawet ja nie będę walczył z dwoma smokami na raz.
2821:  Selyvus Severus znajma fajne szaty do zaoferowania i mroźne zaklęcia, które są opejtanie.
2825:  Eee, ale musiałbym zmienić w ogóle wszystko.
2829:  To znaczy cały build.
2833:  Bycie magiem mrozu nie jest sympatyczne.
2836:  Tak, walka z dwoma smokami nie ma sensu.
2838:  Musimy poczekać, aż się uspokoją.
2844:  Co powiedziawszy, zobaczymy sobie, co tutaj jeszcze jest.
2850:  Teorie ewolucji spekulatywnej, pisze zły czarownik, zakładały, że bardziej możliwe jest, by smoki w prawdziwym życiu były ssakami niż gadami.
2856:  Nie pamiętam jednak, gdzie to słyszałem.
2858:  No, mnie się bardzo podobało to, co słyszałem odnośnie do tego, w jaki sposób ogień mógłby się generować w smoka.
2867:  Magia mrozu skaluje się tak samo, jak zwykła?
2869:  Okej.
2871:  Zmiana buildu do poświęcenia, na które jesteśmy gotowi?
2875:  Czy ja wiem?
2878:  Okej.
2879:  Zła wiadomość.
2883:  Smoki chyba postanowiły... Postanowiły nie spać.
2893:  No, więc idea jest taka, że ogień musiałby być generowany przez jakiś dziwny gruczoł w szyi smoka, który byłby na zewnątrz, tak żeby nie palił jego przełyku, ale równocześnie izolowany od przełyku.
2907:  Dziwna sprawa.
2909:  Nie pamiętam jednak, gdzie znalazłem tę analizę.
2936:  Czy ja dobrze widzę?
2939:  Tak!
2942:  Ktoś tutaj obrywa od swojego kolegi!
2952:  Tak!
2953:  Bardzo dobrze!
2955:  Pomóż mi, smoku!
2957:  Zabić smoka!
2959:  Cieszy mnie!
2960:  Cieszy mnie bardzo to!
2965:  Tak!
2966:  Dobrze!
2968:  Good!
2970:  Let the hate flow through you!
2981:  Było blisko.
2982:  Było blisko.
2986:  Ale ja widziałem, że Magia Mrozu skaluje się tak samo jak zwykła.
2988:  Nawet to przeczytałem, Urio!
2991:  To był klasyczny przykład Friendly Fire.
2994:  Ale ja nie chcę grać Magią Mrozu, żadnej gry jeszcze nie grałem nigdy Magią Mrozu, to jest okropna magia.
3000:  Najgorsza szkoła magiczna, jaka istnieje, nie da się nią roleplayować w żaden sposób.
3004:  Ser wszedł za bardzo, to prawda.
3008:  Dobra, teraz tak, szybko odbieramy runy.
3012:  I jedna rzecz mnie ciekawi, to znaczy, czy te smoki będą miały już tak upuszczony radośnie health bar, czy nie?
3028:  O, a przy okazji, co tutaj jest?
3031:  Żwir!
3033:  Cudownie!
3034:  Marzyłem o tym!
3037:  Dobrze, teraz smok jest znowu... ...przygotowany na... Chyba go obudziliśmy.
3061:  Zobaczcie, co się dzieje.
3089:  Niech on sobie tam zieje radośnie.
3094:  Weźmiemy sobie miksturkę.
3098:  O, jest w dobrym miejscu!
3101:  Jest w bardzo dobrym miejscu!
3116:  Przeciwny na duży łeb.
