Niedomag Iamnix w glorii i przypale | ELDEN RING Livestream #14
🔗 https://www.youtube.com/watch?v=WFU_M-YC5Is

133:  KONIEC!
857:  Już Platon mówił, że mowa ważniejsza od pisma.
862:  Witamy Pinguina i kapitana Pumpkina.
867:  Kaczk błogosławił wielkie żółwie.
868:  Mamy dużo zwierząt na czatach i wszystkie się błogosławiają.
870:  To jest wspaniała wiadomość.
872:  Moi drodzy, odnalazłem bossa.
877:  Niech jego krew skąpie ten świat, niby poranna rosa.
882:  Jest on, moi drodzy, tu.
884:  Znaczy, na pewno jest ich więcej, ale tego mnie się udało znaleźć, powiedział Krzysztof, nie mogąc go znaleźć.
890:  To było takie zielone coś, na północy czegoś.
893:  O, tu!
894:  Tu jest boss, Czeszunia, Czaszunia.
896:  Do tego się bardzo długo jedzie wszelako.
899:  Tak.
900:  Jeszcze, zanim zapomnę, tutaj coś jest, tak.
908:  Tu nie byliśmy, a tutaj są dwa grobowce, do nich też pójdziemy.
913:  Po umowie mówił Sokrates z Platą, to był ten, który rozpisywał rozmowy Sokratesa.
916:  Aaa, ładne, tak, to prawda, to prawda, tak było.
920:  Czy obejrzałem trochę negatywne recenzje Elden Ring?
922:  Wiecie co, obejrzałem recenzje bossów wszystkich w Eldenku i zgadzam się w 100%, to jest dobra recenzja, bo to jest, swoją drogą, weteran Soulsów, który też ją nagrał, i powiedział, że im bliżej końca, tym bardziej czuć, że... Co jest piękne, wiecie, jak ich skrytykował?
939:  Malekita,
941:  Błonącego Giganta i Elden Beast.
944:  Dokładnie tych trzech, z którymi ja miałem problem, więc jestem trochę dumny, że nie jestem osamotniony w swojej opinii i krytykował za podobne rzeczy, to znaczy za takie poczucie
956:  nieuczciwości lekkiej, wynikające też z tego, że jest gracz zaspamowany atakami, na które nie za bardzo jest w stanie zareagować.
963:  W przypadku Giganta chodzi głównie o kamerę, zgadzam się.
966:  W przypadku Elden Beast brak konia, o którym wszyscy mówią, że to jest problem.
971:  I w przypadku Malekita nie pamiętam, co mu nie pasowało, ale chyba spam atakami.
976:  Nie spam atakami, aby nie martwił.
978:  Dla mnie bardziej problematyczne były te pylony.
980:  Więc częściowo się zgadzam, tak powiedzmy.
984:  Więc ja też pozaznaczałem na mapie miejsca, w których nas na pewno nie było.
988:  To jest miejsce, do którego się nie da dotrzeć, jak się okazuje, moi drodzy.
992:  Bardzo smutne.
994:  Eldeńska bestia będzie, tylko muszę się, wiecie, rozruszać, że tak to ujmę, bo mam zgrabiałe palce od wypisywania bezeceń na rzecz Uniwersytetu ******ckiego.
1005:  Dołącza ta nazwa teraz do wypikiwanych przeze mnie.
1008:  Witamy JU1231 w gronie trybutariuszy!
1011:  Zajamniczmy się!
1014:  Co sądza o teorii, że Elden Beast miał być w założenia koniem?
1017:  Nie wiedziałem.
1018:  Ale mnie się akurat podoba projekt Elden Beast, muszę powiedzieć.
1020:  Bardzo mi się podoba.
1022:  Boże, jak ja tęskniłem za tą grą.
1025:  Popatrzcie.
1034:  Do I see?
1035:  Do I hear boss music?
1039:  O tak!
1043:  Na skul!
1045:  Dobra, posłuchajmy jej trochę.
1052:  Śmieszny Nazgul kontra murek.
1055:  Ujęcie pierwsze.
1067:  Dobra jest ta muzyka tej nocnej kawalerii.
1075:  Witamy Hurberta Kaczkowskiego, gronie trybutariuszy!
1078:  Dobry zwyczaj, zajamniczaj!
1080:  Będę to też często powtarzał.
1084:  Co za wspaniała wiadomość, dziękuję za wsparcie i dołączenie do nas!
1091:  EEEE!
1091:  E!
1092:  Co to za skandal?!
1094:  Popatrzcie, jacy nieuczciwi!
1097:  Przerywają pojedynek!
1108:  Nie wolno przerywać pojedynków!
1115:  O nie, panowie.
1117:  O nie.
1118:  O nie.
1119:  Bardzo się, bardzo się pogniewamy za coś takiego.
1122:  Będę... Będę z wami walczył za karę mieczem.
1133:  Jak śmiesz.
1147:  Co do designu Elden Beast, Kola Kaczyński widzi w nim mocarne inspiracje duchem lasu z księżyczki Mononoke.
1156:  Nie pamiętam designu ducha lasu z księżyczki Mononoke.
1158:  Dawno to oglądałem.
1165:  Witamy Julkę Opaczewską na czatach, takoż.
1167:  I Perii.
1169:  I Żółwika.
1170:  Żółwika nie powitałem jeszcze wcześniej.
1172:  Była nocna kawaleria na uświęconej równinie Bita.
1174:  My chyba ubiliśmy jeden tylko.
1177:  I wiecie co?
1178:  Może zaznaczajmy, gdzie były te nocne kawalerie.
1181:  Tak będzie prościej.
1182:  Jak je zaznaczymy?
1184:  I wiem, to będzie ikona psa.
1187:  Za każdym razem... I jeszcze była nocna kawaleria ubijana na jakimś moście, pamiętam.
1192:  W pobliżu kościółka.
1194:  O Boże, gdzie to było?
1196:  To było chyba w Celit?
1198:  Tak, to było w Celit.
1199:  To było tutaj.
1208:  Kto zapamiętał?
1211:  Krzysztof zapamiętał.
1215:  Tak, w celit serowaliśmy nocną kawalerię, tak jest.
1218:  Czy strzemy lore nocnej kawalerii?
1220:  Pyta gala anonim.
1221:  Jest to specjalny oddział do polowania nazmatowieńców stworzony przez Magrita alias Morgata.
1227:  Mówił on, że gdy zostaje pokonany, żebyśmy strzegli się nocy.
1229:  Tak, możemy dlatego tylko w nocy ich pokonać.
1231:  Dziękujemy za informację i witamy Dominikę Jamniko, twórczynię Klimczak, a na tę okazję zawsze szykujemy specjalne autoportretowe jamniki.
1238:  To są autojamniki.
1242:  Po co tam wracać, skoro nasza kolonia nie żyje?
1244:  Nie, nie, nie.
1244:  Ja tylko oznaczam tych, których byśmy upiliśmy sam.
1248:  Bo oni są w różnych miejscach i jest ich dziewięciu, więc teraz wiemy, że mamy jeszcze siedem do ogarnięcia.
1254:  Aaa!
1256:  Krzysztof myśli.
1259:  Krzysztof, Krzysztof myśli.
1260:  Jak raz.
1263:  Autojamniki, jamnik z podwoziem.
1267:  Dzięki żółwiku za hashtag nie mobbinguj.
1269:  Autentycznie, jak możecie rozpropagować ten hashtag, rzadko proszę o takie rzeczy, ale w tym przypadku chyba warto, żeby studentów zachęcić do tego, żeby wiecie, speak up, mówili jeszcze, zwłaszcza ci, którzy już na przykład skończyli studia i tam na Instytucie Historii Sztuki UJ mogli coś powiedzieć, może to ich zachęci.
1288:  Dużo absolwentów też do mnie napisało.
1290:  Ale gigantyczną robotę robi portal tłumacze-miasto na Instagramie.
1296:  Miasto tłumacze.
1298:  Tak ogólnie to filmy studia Ghibli, pisze Skadi, są obok Berserka głównym źródłem inspiracji dla projektów w grze używanych w From Software.
1303:  O proszę, to by wiele wyjaśniało.
1306:  Dobrze, moi drodzy.
1306:  A zatem, przypadkowy boss ubity, a teraz idziemy ubijać nieprzypadkowego bossa.
1313:  Gdzie jest nieprzypadkowy boss?
1315:  A, tutaj.
1317:  Nie!
1322:  Ten jeden, jedyny raz udało mi się na czas i nie zostałem powitany.
1326:  Przepraszam, Morciu!
1327:  Czy czytałem Merlina Thomasa Barona?
1329:  Nie?
1329:  O czym to jest i co to jest?
1331:  Jamnik z napędem na cztery łapy, to jest najlepszy jamnik, moi kochani.
1335:  Lecimy.
1337:  Let's go!
1346:  Witamy Alcuna jeszcze!
1348:  Proszę, proszę.
1349:  Wspominałeś o tym, dlaczego ludzie mają problem z krytyką swojej osoby, dlaczego myślisz, że ludzie nie chcą konfrontować swoich opinii na temat różnych dzieł z odmiennymi.
1355:  Mam wrażenie, że to dlatego, że mamy tendencję do tego, żeby mylić taki fanowski zacierz z krytyką, a to jest zupełnie coś innego.
1362:  Ja mogę na przykład kochać, a kocham Elden Ring, co nie przeszkadza mi go krytykować.
1372:  Co więcej, głęboko uważam i to jest może attitude, który proponuję przyjąć.
1377:  To znaczy... To znaczy... Załóżcie sobie w ten sposób, że jeżeli coś krytykujecie, to znaczy, że wam na czymś zależy, okej?
1391:  Może w ten sposób będzie łatwiej przyjąć właśnie krytykę innym ludziom.
1396:  Że wiecie, że są takie utwory, które zasługują na naszą krytykę, a... Są takie utwory, które...
1402:  zaszczycamy tym, że się nimi zajmujemy, a są przecież takie utwory, o których mówimy, a, no spoko, spoko, fajne, można obejrzeć, tak, można zagrać.
1412:  Elden League nie jest taką grą.
1413:  Zresztą mało która gra studia From Software taka jest.
1416:  To będą gry, które nie będą kochać i nie nienawidzić, ale wszyscy będą mówić, że są pewnym fenomenem.
1422:  Czytam Sherlocka Holmesa.
1423:  Tak, warto czytać Seesalter, ale tylko w tym wielkim wydaniu najnowszym.
1430:  Kompletna wielka księga przykłóceń Sherlocka Holmesa, dlatego że wydania z lat 90. i wczesnych 2000. były cenzurowane, np.
1438:  wycięta stamtąd informacja, że Sherlock Holmes narkotyzował się i bił.
1443:  w sensie uczestniczył w bójkach ulicznych, skutkiem czego film Guy'a Richiego, który jest bardzo wierny wobec oryginału angielskiego, był w Polsce baszowany, że jak to Sherlock Holmes bez pykającej fajeczki tręczyka
1458:  I kapelutka i taki grzeczny dżentelmen.
1461:  Dżentelmen włamywacz to był Arsene Lipon, a nie Sherlock Holmes.
1465:  I oburzano się.
1467:  Tak, jak to tak można?
1468:  Dlatego, że lektury zostały swego czasu ocenzurowane.
1470:  To było w latosnych czasach komunistycznych, kiedy cenzurowano.
1474:  Burżuazyjny, zgniły zachód.
1478:  Morciu pisze, że czytał dwa lata temu jeden tom, a z tego co pamiętam to młody chłopak, który stał się wzrok i zaczął czuć magię.
1482:  Uuu, fajnie.
1483:  To jest o tej Sadze Fancas, o której mówiłeś wcześniej.
1486:  Podrzuć nam w kanale literackim na Discordzie, będę bardzo wdzięczny.
1494:  To, że dosyć często krytykuje UJ to znaczy, że zależy mi na tej uczelni?
1496:  Paradoksalnie tak, to znaczy...
1499:  Wiecie, no, co by było, to jest 600-letni uniwersytet, tak, i w sumie to jest trochę słabe, że nie mamy się czym pochwalić za granicą.
1508:  Jak byłem za granicą, wiele razy na konferencjach, to Jagiellonian University jako nazwa nie była kojarzona.
1515:  A wiecie, co było kojarzone?
1516:  Collegium Medicum.
1519:  czyli jeden z wydziałów obecnie Uniwersytetu, ale dawniej to była osobna Akademia Medyczna w Krakowie.
1525:  Więc to nie jest tak, że UJ ma renomę za granicą.
1528:  Właśnie nie ma renomę za granicą i to fleksowanie się statystykami jest na grzyba.
1532:  AGH jest częściej kojarzone za granicą, UJ nie.
1536:  Przynajmniej jeżeli chodzi o humanistyczne, wiecie, bo ja jestem dyscypliną humanistyczną, więc siłą rzeczy.
1544:  i sztuki historii sztuki ograniczą możliwość komentowania tego posta.
1547:  Tak, tak, to była jedna z pierwszych rzeczy, które robią.
1549:  Damage control.
1551:  Gałązka ofiarna.
1552:  Popatrzcie, mamy gałązkę ofiarną teraz.
1554:  Nie mam zielonego pojęcia, co mogę z nią zrobić.
1558:  Więc tak, zależy mi na tym, żeby jeden z najstarszych polskich uniwersytetów był czymś, czym się będę mógł pochwalić.
1565:  Zależy mi na tym, żeby tuba z dyplomem doktorskim, która jest za mną, nie była memiczna, tylko żeby coś znaczyła, tak?
1570:  Zależy mi na tym.
1571:  Jakbym skończył Stanforda, Oxford, Yale albo, nie wiem, Cambridge, to nie jest tak, żebym się wstydził swojej uczelni.
1577:  A ja się wstydzę uczelni, którą skończyłem, tak?
1579:  Od samego początku się wstydzę.
1581:  Nie chciałbym.
1582:  Gdybym kończył AGH, to bym się nie miał czego wstydzić.
1589:  Johan Waterman pisze, że zawsze powtarza, że liczył się wydział, czy nawet katedry i instytuty, a nie uczelnie.
1593:  Tak, oczywiście.
1594:  Kraby w grach, moi drodzy, musimy go zabić natychmiast.
1598:  Żaden krab w grach nie może przeżyć.
1601:  Boże, jak miło niszczyć kraba w grach na jeden cios.
1605:  To jest wspaniałe.
1608:  Dlaczego jakaś ważka nam przeszkadza?
1617:  Jakub Orzechowski pisze, że dwa dni temu spotkał uroczego czarnego jamnika na przejściu dla pieszych.
1621:  Gdy zaświeciło się zielone, to ruszył w te pędy.
1623:  Jak Krzysztof na widok łasuni!
1626:  Coś w tym jest.
1627:  Krzysztofek upolewa, czy dostanie obecność mimo spóźnienia.
1631:  Wiecie co, ja ostatnio usłyszałem, że na tylu uczelniach sprawdza się obecność, że aż się zasmuciłem.
1637:  Jest to więcej niż żenujące.
1640:  Parę osób usiłowało mi tłumaczyć, że w niektórych przypadkach to jest uzasadnione, ale ja nie wierzę, że nawet na różnych praktycznych kierunkach jest to uzasadnione i z bardzo prostego powodu.
1649:  To znaczy, jeżeli są dobre ćwiczenia, zajęcia, laborki czy tak, czy cokolwiek innego, to moim zdaniem studenci sami dojdą do wniosku, że warto się na tym pojawić, tak?
1659:  Bo nie wystarczy mieć notatki z zeszłego roku na przykład.
1663:  Nie trzeba sprawdzać obecności, natomiast jeżeli student podskórnie będzie czuł, że albo zajęcia są chujowe i nic nie dają, albo wystarczy wziąć notatki od kogoś i zda się, to po jasku jasną cholerę ma się pojawiać na zajęciach.
1676:  Witamy Taraela.
1677:  I Hefestion.
1678:  Hefestion idzie robić ognisko.
1680:  Uuu, ogień.
1682:  Hefestion, rozpal je w naszym imieniu i na cześć wszystkich bogów chaosu, których czcimy.
1689:  Witamy Oskara Drausa.
1694:  E, myśmy tu byli?
1697:  Tak, byliśmy.
1702:  I witamy Roberta Górskiego.
1703:  Tak, tak, Hephaestion, trzeba rozpalić wielki ogień, następnie koniecznie zadbać o jakąś stosowną inkantację.
1711:  Pozwalam, żeby to była inkantacja do Niedomaga Jamnika.
1715:  Właśnie, też muszę kończyć herbatkę, bo ostygnie.
1720:  Wymyślony przyjaciel pani Foster ubolewa, że chętnie by pograł w grę, ale z drugiej strony by rzucił pewnie przy pierwszym odejściu do jakiegoś bossa.
1727:  A ja bym na twoim miejscu dał szansę.
1729:  Zwłaszcza, że tych bossów fabularnych, których trzeba pokonać, wcale nie jest wielu.
1733:  I jesteś w stanie przygotować postać do takiego etapu, w którym będziesz tak jak my z tą nowocną kawalerią.
1740:  Radził sobie całkiem graczko i chwacko, natomiast na początku było ciężko.
1746:  To znaczy na początku, żeby sobie poradzić z nowocną kawalerią, trzeba było ją paskudnie scizować.
1752:  To jest bardzo dużo wiadomości od graczy.
1756:  Północnego musisz szukać.
1758:  Szczerze mówiąc łaska.
1759:  Szczerze mówiąc łaskę mamy.
1761:  Czy widziałem Roadman of Total War?
1763:  No wiedziałem, że o to spytacie, widziałem i jestem załamany.
1765:  To znaczy fakt, że ojej, w ogóle, to jedna rzecz, moi mili, nie włączyłem sobie programiku do odliczania śmierci.
1773:  Mianowicie, Roadman of Total War, dla tych z was, którzy nie wiedzą, zasadza się na tym, że dopiero w sierpniu, and I kid you not, ma się pojawić Immortal Empire, czyli połączona mapa wszystkich trzech części.
1785:  To jest totalne przegięcie.
1787:  To jest totalne przegięcie, absolutnie.
1789:  I...
1791:  No nie wiem, co my do tego czasu zrobimy.
1792:  Będziemy sobie grać w Warhammera 2 w ramach naszych strategicznych streamów.
1797:  Może się rozwinie Inquisitor Martyr, nie wiem, ale ja nie mam ochoty wracać do gry, która ma w tym momencie taki etap rozwoju, jaki ma.
1807:  Może jak zostanie poprawiony klatkaż i różne problemy graficzne, to wtedy wrócimy do przynajmniej Slanesha, bo wydaje mi się i Cinch'a, bo to były najlepiej przygotowane frakcje.
1818:  Ale zauważyliście pewnie, jak zrobiliśmy ostatnią bitwę, to było na streamu z Kataju, to nam nie ma co robić.
1825:  Po ostatniej bitwie nie ma co robić, a gra zmusza nas do tego, żebyśmy mieli jak najszybciej.
1829:  Czy opowiadanie musi mieć dialogi, pyta Szymon?
1831:  Nie.
1832:  Nie każde, absolutnie nie.
1834:  Geiman lubi pisać opowiadania bez dialogów, Nabokow pisał opowiadania bez dialogów.
1840:  Ważne pytanie, co sądzę o prowocie filmów Avatar?
1842:  TAK!
1844:  Moja ukochana franczyza i będę jej zawsze bronił, mimo że to są fabuły, tak wiem, które są retellingiem Pocahontas.
1849:  Wiem, wiem, ale i tak czekam bardzo z wytęsknieniem, zwłaszcza, że James Cameron powiedział, że on wstrzymywał drugiego Avatara do czasu, kiedy będzie mieć kamerę do kręcenia pod wodą w 3D.
1859:  Ja takie opóźnienia szanuję.
1861:  Czego nie szanuję, to takie opóźnienie, jakie ma na przykład CDEP z Cyberpunkiem, czy teraz niestety Creative Assembly z Warhammerem III i z Immortal Empires.
1871:  Widziałem Moon Knight?
1872:  Nie, ja nie oglądam seriali tych Marvelowskich, superbohaterskich i tak dalej.
1877:  Za każdym razem, jak ktoś mi poleci jakiś, to mam takie mech.
1883:  Odpadłem od wszystkich Jessica Jones, wszystkich Luke'ów, Cage'ów i innych.
1888:  Jak?
1889:  Natomiast obejrzę, jak będzie całość dostępna, bo wtedy będę mógł przynajmniej przewijać odcinki.
1894:  Mówiłem?
1895:  Mówiłem, że tu jest boss mojej mini?
1898:  To jest boss mój.
1899:  Zaraz, zaraz, zaraz, zaraz.
1901:  Co, co to jest?
1901:  E, e, e, e, e, e!
1907:  Tu jest dwóch!
1911:  Dobra, to było żenujące.
1924:  Pamiętajcie, Szata Marego prawdopodobnie, bo to się czyta Mare.
1933:  To było bardzo pokażające.
1941:  Ojojojojojoj.
1942:  Nie wiem, czy kometa Azura jest dobrym pomysłem.
1948:  Chyba nie.
1950:  Nie jest dobrym pomysłem na niego.
1951:  Będziemy uderzać księżnicem Rani.
1958:  Ten boss wymyka się spod kontroli.
1964:  Teraz są inaczej robione te seriale, pisze Radosław, Marvelowskie.
1968:  No, okej, okej.
1971:  Troszeczkę mnie niepokoi to, że bardzo dużo snobistycznych recenzentów chwali Moon Knighta.
1975:  To mnie bardzo niepokoi, bo ja szczerze powiedziawszy zawsze wolę
1981:  recenzentów, którzy są równocześnie fanami, bo oni bardzo często ogarniają rzeczy związane z fanbastyką lepiej.
1990:  Jaki on ma zasięg?
2001:  Dobrze, może mieć duży zasięg, ale nic go nie uratuje już na tym etapie.
2006:  Nawet się znacznie prezentował na równi z Loki.
2009:  Okej, Loki mi się podobał.
2011:  Ale... Ale wiecie, podobał, a nie, że byłem jakoś mega zachwycony.
2019:  Dobra.
2022:  Nie mówcie mi nawet, że ten olbrzym miał coś zniszczyć tutaj.
2025:  Na przykład to.
2027:  Bo to byłoby bardzo smutne, gdybym miał to zniszczyć, ale nie.
2033:  Zauważyłem, że zwracał uwagę na muzykę gra, więc muszę spytać o moją kochaną grę The Junction 2.
2038:  No ba!
2039:  Po pierwsze wraca we wtorek, wreszcie.
2041:  Po drugie bardzo jest dobra ta muzyka, znakomita wręcz.
2045:  O!
2047:  Magda pisze o... Magda pisze o coś o Gwiezdnym Pyle wyłapałem.
2051:  Ile Gwiezdnym był po prostu dobry, Koralina jest cudowna.
2053:  Koralina jest świetna, no to prawda.
2055:  Gwiezdny Pył o dziwo ja wolę jako film.
2059:  kiedy live z Genshin Impact, jak dostanę 10 tysięcy Primogemów od Miyoko.
2065:  Miyoko?
2066:  Mojoko?
2066:  Jakoś tak.
2071:  Wnośnie Avatara dużo lepiej byłoby w pierwszym sezonie.
2074:  Nie, nie, nie mylmy Avatara Camerona z Avatarem serialowym.
2077:  Avatar serialowy, zarówno Avatar, jak i Legenda, Kory, to jest zupełnie inna kategoria.
2082:  To jest po prostu przewybitna rzecz i warto to zobaczyć.
2088:  w niszowe dzieła.
2090:  Nie lubię grać w niszowe rzeczy, szczerze powiedziawszy.
2093:  Mamy jakiś uraz, wiecie, do tego.
2094:  To znaczy, mam wrażenie, że niszowe bardzo często zyskuje taki status zbyt kultowy.
2100:  To znaczy, no na przykład Papers, Please.
2102:  To jest dobra gra, tak?
2103:  Ale to nie jest gra, którą należy klękać.
2106:  No tak samo This War of Mine.
2107:  A ludzie się czasem tak zachowują.
2108:  I to mnie trochę drażni, bo jednak jest o wiele więcej pracy włożone w wykonanie takiej gry, jaką gramy teraz, niż w takiego Papers, Please.
2116:  To jest taka gra eksperyment, którą można zrobić na przykład na...
2118:  Nie wiem, zaliczenie studiów, fajna sprawa, miło się gra, ale dla mnie to ma status dokładnie taki sam jak Slender pierwszy.
2125:  Więc nie potrafię wykrzyczeć z siebie entuzjazmu do gier, które są niszowe tylko dlatego, że są niszowe.
2130:  Musi być jeszcze naprawdę świetna i inmersywna dla mnie.
2138:  Ognisty śnieg, który pada w grze, no jest przepiękny.
2141:  Dla tych z was, którzy nie wiedzą co się dzieje... Ja też nie wiem co się dzieje, ale drzewo płonie.
2147:  to jest prawdopodobnie związane z jednym z zakończeń gry.
2153:  Kiedy gramy w Wheel of Time z 1999 roku, to jest ta sama kategoria, czyli jeżeli jest jakaś gra z 1999 roku, to jest wysokie prawdopodobieństwo, że nie będzie ona dla mnie interesująca, bo byłaby dla mnie interesująca w 1999 roku i ani roku później.
2169:  Znaczy, skok technologiczny, jaki jest między grami z lat 90., a obecnymi, jest zbyt duży.
2176:  O, tak, stalowy guzik ma rację, mylina spaliła drzewo na naszą prośbę.
2181:  Tak, oczywiście, tak było, tak, tak.
2186:  Tak.
2190:  Konar płonie, dokładnie.
2194:  Nowe Stanley Parable?
2195:  Jakie nowe Stanley Parable?
2199:  Chodzi wam o tę zmienioną wersję?
2204:  Nie wiem, czy ona była jakoś znacząco zmieniona.
2210:  Zniszczmy tego olbrzyma, bo w sumie czemu nie?
2215:  Kengana Shura?
2216:  Nie kojarzę.
2218:  Nie martwię się lekko, że awatary mogą wyjść spod kontroli i stać się papką na trzepanie hajsu.
2223:  No jest takie ryzyko, Nadio, ale myślę, że James Cameron ma na tyle obsesję na początku tego projektu,
2230:  że jest szansa.
2231:  Tak samo muszę powiedzieć, że przy wszystkich gorzkich słowach, które można nań powiedzieć, no to jednak jego projekty, no są dobre.
2238:  Na przykład Alita Battle Angel to był świetny film.
2242:  Ja bardzo żałuję, że nie doczekamy się drugiej części.
2245:  Mi się wściekle podobał.
2247:  Już 2000 za tego giganta, to jest jakiś dramat.
2254:  Dobrze, moi drodzy.
2255:  I teraz tak, druga rzecz, którą mamy do ogarnięcia, to...
2263:  po zwiedzenie tutaj tego zakątka.
2267:  To jest zakątek Wściekłego Komara, tak go nazwijmy.
2275:  Stalney Parable Deluxe Edition, dodali nowy content i część starego jest zmieniona.
2279:  Uuu, dobra wiadomość.
2280:  Ja zawsze w Stalneya gram ze studentami na jednych zajęciach, więc miło wiedzieć, że się coś zmieniło.
2289:  Sebulba się zastanawia nad kulturyznawstwem na AGH-u.
2292:  Jest cały film na ten temat, który zrobiłem na fanpage'u Wydziału Humanistycznego AGH, a to jest zapis live'a.
2297:  Tam masz omówione wszystkie sylabusy, wszystkie kierunki i tak dalej.
2301:  Nie ma reklam i ściemy, tylko są konkrety, więc polecam tam.
2306:  Bo reklamy zawsze kłamią absolutnie, to jest prawda.
2311:  Kiedyś mnie strasznie rozbawiała taka dyskusja, którą miałem na uczelni, mianowicie mówiono, że teraz jest młodzież taka roszczeniowa i tylko się pyta, ile będzie zarabiać po studiach.
2322:  Ja wtedy powiedziałem, bo sugeruję, żeby w tych prospektach reklamowych nie pisać perspektyw zarobkowych, jak również, żeby zadzwonić, dryndu, dryndu, dryndu, do Fundacji Perspektywy, żeby też usunęli tę taką kolumienkę prognozowane zarobki po studiach.
2338:  To wtedy być może młodzież nie będzie...
2340:  Zazdroszczeniowa!
2341:  I nie będzie mówić o tym, jak się zarabia po studiach.
2344:  Ha?
2345:  Ha.
2349:  Denerwuje.
2350:  Koszmar absolutny.
2352:  Pozdrówki z jamnikowym piwem w ręce?
2354:  Długi weekend?
2355:  Zgredku, jak ja ci zazdroszczę!
2356:  Nie mogę dostać tego piwa nigdzie.
2358:  To jest koszmar.
2361:  Druga rzecz, której nie umiem robić, to walczyć z konia w tej grze.
2364:  To jest niemożliwe.
2368:  Dobrze, już się zgubiłem.
2371:  Tak.
2374:  Mamy iść jakąś maleńką dolinką.
2378:  Nie.
2378:  Trzeba wrócić na drogę.
2382:  Na rozumieniu, Elden Ring jeszcze za wcześnie, bo jeszcze kończę, ale czy mogę opowiedzieć fabułę Dark Souls?
2386:  O, ja nie jestem dobrym źródłem do opowiadania fabuły Dark Souls.
2390:  Jeżeli chcesz zrozumieć wszystko w Dark Souls, to... Wiecie co?
2395:  Dziwna rzecz się znowu dzieje.
2397:  Mega polecam.
