Pielęgnacja ogródka Nurgle'a | WARHAMMER CHAOS GATE: DAEMONHUNTERS Livestream #3
🔗 https://www.youtube.com/watch?v=e8iJQVnXxA4

123:  Muzyka
1174:  On za każdym razem, mimo że tych czatów tam spływa milion, każdemu poświęca uwagę i jakimś cudem zarówno Azmon, jak i Lowko nie muszą mieć sranego ekranu czatami, prawda?
1186:  Żeby czytać i być na bieżąco.
1192:  Pewnie, że Red Dead Redemption będzie grane, tylko podejrzewam, że zostaje nam jakieś 2-3 streamy na dokończenie gry, a ja bym bardzo nie chciał tego robić.
1200:  Więc wiecie, to jest tak jak z dobrą whisky.
1202:  Trzeba się rozsmakowywać.
1203:  Nie tam wytrąbić od razu wszystko, tylko spokojnie.
1209:  Tak było.
1213:  Elis nawet zdążył nas zmaźnić.
1215:  Witaj Elis, witajcie wszyscy przybywający.
1220:  Nie chcę kończyć Red Dead Redemption, to co, streamy z polowania, ale tak.
1224:  Nie!
1226:  Nigdy!
1227:  Never!
1228:  To jest tak jak z tym GIF-spotterem i z ogniem.
1230:  Masłowi dziękujemy za wsparcie, jeszcze na kolejnym, to już jest trzeci poziom, nigdy nie rozróżniam ich.
1236:  Chyba tak, dzięki serdeczne.
1238:  Zamykamy rozmowę z naszym niegodnym dowódcą, który nie docenia naszych wysiłków.
1247:  Myślałem o zagraniu w Stanley Parable Ultra Deluxe, ale wiecie co, tam nie ma tak wielu zmian, przybliżałem się temu i gra się dokładnie tak samo, jak się grało poprzednio, zresztą już też jest troszeczkę grafa poprawiona.
1259:  Ale Stanley Parable to jest taka dobra gra na jeden stream, bo wtedy się wszystkie opcje, które tam są, wyczerpie.
1267:  Mamy kolejne babania, co jest zawsze dobrą wiadomością.
1271:  Badałam możliwości niekonwencjonalnego wykorzystania teleporterów przez wasz zakon do transportowania wojsk.
1276:  Nie muszę czytać dalej.
1278:  Transportowanie wojsk.
1280:  Najważniejsza informacja.
1282:  Czy Wakir chce z nami rozmawiać?
1284:  Średnio.
1286:  Streamy z polowania to ta, by rozsmakowywać się w whisky przez rozwadnianie jej.
1299:  Aaaah!
1303:  Ładne, podoba mi się.
1304:  Podoba mi się.
1305:  Nie no, to ostatnio tak miałem, że właśnie prosiłem, prosiłem, zanim miałem własną łychę, tę właśnie, o Lagawulin, w jakiejś whiskarni w mieście, w jakimś pubie, ale to był dość dobry pub i zostałem zapytany, czy chcę loot, więc zachłysnąłem się z przerażenia.
1322:  Co sądzę o grze Superhot?
1324:  Dobra na VR.
1325:  To jest jeden z tych tytułów, w których grałem w VR-ze i uważam, że to jest docelowa platforma.
1332:  Sebulba cierpi na niedobór Steampunka, a przeczytana Wilcza Godzina Andriusa Tapinasa, a przeczytany Mechaniczny Jana Tregyllisa, a obejrzany Carnival Row.
1351:  Mam nadzieję.
1353:  Jan pisze, że tak ma teraz z Drogą Królu, bo jej się skończy, jest za połową już.
1357:  Nie, spokojnie, masz cztery tomy jeszcze, więc nie, nie, jeszcze się zadłużysz w archiwum, bez żadnego problemu.
1364:  Odrobina wody do łychy jest gity, tak, ale to odrobinka, natomiast jak jest cała kostka i ona się rozpuści, to jest masakra, dajcie spokój.
1371:  Dlaczego Jeremiasz Ignatius ma krytyczne rany?
1374:  Co się stało ostatnio?
1375:  Ja nic nie pamiętam.
1377:  Stało się coś niedobrego?
1378:  Wiecie, bądźmy na środku galaktyki, na wszelki wypadek, żeby mieć wszędzie blisko.
1383:  Tak, dobrego malta rozwadnia się kroplami lub dwiema wody.
1386:  Ja po prostu lubię mieć obok szklaneczkę z zimną wodą i sobie co jakiś czas zwilżyć usta.
1396:  Did you get to the broom closet ending?
1398:  Sam.
1399:  Wit.
1400:  Ja byłem we wszystkich, we wszystkich zakończeniach ze studentami Stanley Parable.
1404:  We wszystkich.
1406:  Każdy zobaczyłem, bo mapowaliśmy wszystkie nody narracyjne.
1411:  whisky to tylko z colą.
1412:  Tak, ale błagam, nie single malty.
1414:  Znaczy nie, no można, można.
1419:  Można.
1421:  To jest, wiecie, to jest tak, można mieć kota, ale po co, skoro można mieć jamnika.
1429:  Przyspieszamy czas.
1433:  Kici poleca Dune Spice Wars, a jak jest z Kici rozwiązany problem z rebeliami?
1438:  To znaczy, ja słyszałem, że w tym momencie system rebelii, ale to było na 1 do 2 dni od Beta, od Alfy, już nie pamiętam, której wersji, mianowicie słyszałem, że jest problem, to znaczy w momencie, w którym ekspediujemy wojska daleko od naszych baz, to wzniecane są rebelie i jest strasznie trudno to utrzymać.
1459:  O tak, podpadłem wszystkim z tymi kotami, wiedziałem.
1462:  Ja spędzałem Juwenalia w piątek i w czwartek, bardzo radośnie.
1465:  Z dala od koncertów, ale blisko pubów i restauracji.
1469:  To jest sposób, w jaki należy spędzać introwertycznie Juwenalia.
1475:  Kociarze spamują czaty.
1476:  No tak, no oczywiście, że tak.
1479:  Można mieć kota, ale można też mieć dwa koty.
1482:  jakieś porady na pisanie, odgazowane mleko, przerw jedno-dwudniowych, jakieś czynienia na pobudzenie słownictwa.
1488:  Nie robiłem nigdy takich ćwiczeń, szczerze powiedziawszy, ale to, co mogę polecić, to jest akurat coś, co się poleca na każdych warsztatach creative writingu, czytać innych.
1496:  I to bardzo zróżnicowane narracje.
1499:  Jeżeli ktoś chce pisać powieść fantazy, zwykle mu się poleca, żeby też poczytał, jak piszą autorzy kryminałów, jak piszą autorzy faktograficznych powieści itd., bo w ten sposób człowiek się ćwiczy w różnych stylach.
1515:  A Jan pisze, że jest mniej Kaladina w kolejnych tomach.
1518:  Czy ja wiem?
1519:  Nie aż tak.
1520:  To zależy bardzo.
1521:  Dowódco z przyjemności informuje, że brat Jeremiasz wyleczył krytyczne rany.
1524:  Tak!
1525:  Już wygraliśmy.
1526:  Brat Jeremiasz jest naszym wypalaczem.
1532:  Jego gąska się już smaży.
1536:  Szacunek dla wszystkich, którzy rozpoznali odniesienie.
1542:  Jak są analizy, raporty i inne tego typu rzeczy, gazowane mleko, no to to jest ciężkie do pisania.
1547:  Jedyne, co mogę radzić w rozpisywaniu się, to próbować się z jakimiś bardziej lajtowymi opisami wtedy, bo to jest taka rzemieślnicza praca, już wydaje mi się.
1557:  Mamy, oczywiście, że wykryto chaos, jak zawsze, poziom skaszenia, szczep wykwitu, który ma związek z zarazą i chorobami, poxus i śmierdzący przewoźnik zarazy.
1567:  To dla odróżnienia od innych przewoźników zarazy, którzy nie są śmierdzący.
1571:  Tak mi się wydaje.
1573:  Ten zwiadowczy, demoniczny silnik.
1576:  Może w razie potrzeby zapewnić gwardii śmierci ciężkie wsparcie ogniowe.
1579:  Dysponuje przerażającym dziełem termicznym, które sprawdza się na krótkich dystansach.
1583:  Oraz bronią dalekiego zasięgu.
1585:  To nie brzmi dobrze, moi kochani.
1586:  Chwalebny czyn?
1589:  Jak to tylko trzema rycerzami?
1592:  Przecież my nie jesteśmy w stanie tego zrobić, powiedział Krzysztof, zapisując niezwłocznie grę.
1596:  O, chronić kretynkę.
1597:  To brzmi jak coś, co moglibyśmy zrobić.
1599:  Hmm...
1605:  Nie, nie będziemy wybierać tylko trzech rycerzy, to jest bez sensu.
1614:  Co tu się dzieje?
1617:  O nie!
1618:  Bratzajebus ma krytyczne rany!
1626:  To niedobrze.
1627:  Musimy odczekać jeden dzień precyzyjnie.
1633:  Akurat rozpoczniemy projekt na statku.
1635:  Świetnie.
1636:  Co możemy zrobić?
1637:  Librus Malleus plus 30% do szybkości badań.
1640:  Jak?
1642:  Wciąż nie możemy mieć Eksterminatusa.
1644:  No dlaczego?
1646:  Plus jeden do rangi rekrutacji.
1649:  Plus jeden prognostyk.
1650:  Prowadziły optymalizację pod kątem naszej kampanii.
1655:  Nie wiem, czy to chcemy.
1658:  Co tutaj się dzieje?
1658:  Tutaj mamy za mało serwitorów.
1660:  Co za skandal.
1661:  Chcemy mieć więcej serwitorów.
1663:  W jaki sposób zwiększymy liczbę serwitorów?
1667:  Czy zagram kiedyś we Frostpunka?
1668:  Możliwe, ale na wakacje jest w planach cały Starcraft 2.
1671:  Cały, od samego początku.
1672:  Kampania fabularna.
1674:  Witamy wszystkich, którzy dołączają do nas.
1676:  Witamy.
1677:  Czas na zwerbowanie brata cokolwiek.
1678:  Właśnie.
1680:  Właśnie.
1681:  24 dni.
1682:  Tu jest system zainstalowany.
1685:  Dobra, może ogarniemy tę szybkość badań.
1688:  W takim razie.
1690:  Szybkość badań zawsze się przydaje.
1692:  Tak mi się przynajmniej wydaje.
1693:  Ha, ha, ha.
1694:  To był rym.
1696:  Dobrze.
1696:  Wracamy tutaj, rozpoczynamy misję.
1699:  Już... Nie, nie, nie, nie, nie, nie.
1700:  Żadnych chwalebnych czynów.
1703:  Jedyne czyny, których dokonujemy, to są czyny niechwalebne.
1707:  A, i miałem jeszcze zmienić kolejność, w jakiej się pojawiają.
1710:  Ale nie... Wymień rycerza.
1713:  Więc tak, w pierwszej kolejności chcemy, żeby zawsze... Chyba Justycariusz był.
1720:  Tak, tak, tak.
1721:  Tak chcemy.
1724:  Purgator, Interceptor, Koncyliarz.
1725:  Dobrze, teraz będzie okej.
1727:  Lecimy, moi kochani.
1729:  Misję nowy też?
1730:  Wszystko.
1731:  Całość, moi drodzy.
1734:  Cześć, Kantpo.
1734:  Jak leci?
1735:  Wspaniale, wreszcie gramy.
1736:  A, i jeszcze sobie weźmy fortel jakiś radosny.
1739:  Czy możemy mieć jeszcze jeden fortel?
1740:  I nie możemy mieć już więcej forteli.
1742:  Co za smutek.
1743:  Smutek i milans grodzi.
1745:  Jakaś gra na wejście w Uniwersum Warhammera?
1747:  Jeżeli chodzi o czterdziestkę, Mechanicus.
1749:  Warhammer Mechanicus.
1752:  Masowe mordy są chwalebne.
1753:  O ile są w imię Imperatora?
1755:  Oczywiście, że tak.
1756:  Absolutnie tak, kochani.
1758:  Krzyto ma kota na punkcie jamniku, a więc kota też ma.
1761:  Aaa!
1764:  Big brain time!
1767:  Dobrze.
1768:  Awans?
1768:  O Jezu, zapomniałem.
1773:  Zapomniałem w ogóle, jak działa ten interfejs.
1775:  Nie jest on zbyt intuicyjny, muszę powiedzieć.
1777:  Za każdym razem go zapominam.
1779:  Jak zdjęłem wkrótce bazę synonimów, ja zawsze korzystałem z podpowiedzi, które są w Wordzie, albo ze słownika synonimów, jeżeli ktoś bardzo chce.
1790:  Ja też czekam Aurora na animację granatu, jest najpiękniejsza.
1795:  Czemu nie mogę mieć swojego jamnika?
1796:  Jamnik to jest odpowiedzialność duża, a ja jestem bardzo nieodpowiedzialnym człowiekiem.
1803:  Nasza strategia przeciwnika jest oczywista.
1805:  Czarność zatrzymuje się w zniszczonej infrastrukturze naszego Imperium, bezpieczna od oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszczonych oczyszcz
1828:  Na Kenobiego, tak.
1830:  Jeżeli by to była Kathleen Kenobi, to może byłoby lepiej.
1833:  Nie, Kathleen Kennedy jest największym złem, jakie spotkała uniwersum Star Wars i przestaje mieć jakiekolwiek nadzieję, że będzie cokolwiek dobrego, więc to jest moja strategia, żeby rozcorować się pozytywnie.
1843:  On my way!
1849:  Ok, czyli tutaj jest jak zawsze patrol, którego musimy się pozbyć.
1853:  Oczywiście, że są dwa byty wykwitu.
1855:  Naturalnie, że są dwa byty wykwitu.
1858:  Dlaczego mnie to nie dziwi, że są dwa byty wykwitu, a nie tylko jeden?
1861:  Przypominam, to jest ta misja, na którą mieliśmy wysłać trzech braci.
1864:  Przypominam.
1867:  Kim jest Kathleen Kennedy?
1868:  Kathleen Kennedy jest prezeską, niestety, LucasArts, która jest kompletnie niekompetentną kretynką.
1878:  doprowadziła do katastrofy franczyzę, która jest samograjem.
1882:  To znaczy, żeby osiągnęła sukces, ona nie musiała zrobić nic.
1888:  Więc to, że jej się udało spieprzyć tyle różnych produkcji, to jest autentyczny talent.
1894:  To trzeba oddać jej.
1896:  Tylko że to jest talent w typie antytalent.
1900:  Witamy, Aśku.
1903:  Clone Wars i Rebels to złoto.
1906:  Po pierwsze, Clone Wars było robione zanim Kathleen Kennedy objęła stery.
1909:  To jest pierwsza ważna kwestia.
1912:  I było pod egidą Dave'a Filoniego w większym stopniu niż Kathleen Kennedy.
1919:  Jak chcecie zobaczyć, co się dzieje, jak Kathleen Kennedy zaczyna sterować Filonim, to obejrzyjcie... A przepraszam, nie nazywa się to Mandalorianin 2, tylko to się nazywa The Book of Boba Fett.
1930:  Można tam precyzyjnie zobaczyć, jak Gwiezdne Wojny wtedy wyglądają.
1938:  O jakich produkcjach, które zepsuła, mówimy?
1941:  No to lecimy.
1942:  Star Wars Visions, pierwsza kwestia, tak to się nazywało chyba tak.
1947:  Cała trylogia sequeli, czyli Force Awakens, The Last Jedi, jak?
1953:  I najgorsza rzecz, jaka istnieje w ogóle w uniwersum Gwiezdnych Wojen, czyli Niebołazik Pobudka.
1958:  Następnie The Book of Boba Fett.
1962:  Jeszcze jeden show, który został skancelowany, ponieważ Star Wars Squadrons nie będzie, więc czekamy, co będzie następne.
1971:  A i jeszcze przypominam, że miała być trylogia, którą miał reżyserować Ruin Johnson, to ten od The Last Jedi, ale backlash ze strony fanów był tak duży, że nawet Kathleen Kennedy tego nie przeforsowała, więc to też skancelowano.
1984:  Taika Waititi wszystko ogarnie.
1986:  To jest ostatni Mesjasz, który nam został, prawda?
1994:  Nie wiem, jak można było zjebać The Book of Boba Fett.
1997:  Ja byłem zdumiony.
1997:  To przecież jedna z najbardziej ulubionych postaci fanów.
2001:  Unleash me.
2003:  Był to koszmar.
2005:  Czy Justycariusz nie ma teleportu?
2007:  Ja zawsze zapominam, kto ma.
2008:  Bratzajebus ma teleport.
2009:  Przypominajcie mi o tym następnym razem.
2018:  Pani Caffrey, niejaki ma Pani Caffrey?
2019:  Miejmy spierdolić każdy z tego.
2021:  Tak!
2022:  Tak.
2023:  Actually, yes.
2026:  Wiecie co zrobimy?
2028:  Będziemy nieprawdopodobnie chytrzy i zniszczymy ten patrol.
2033:  Albo nie, nie będziemy tego robić.
2037:  Taika Waititi przyniesie balans mocy.
2040:  Był już taki, który miał to zrobić.
2041:  Wiecie jak to się skończyło?
2043:  Rogue One jedynym filmem od Disneya dobrym?
2045:  Tak, zgadzam się.
2046:  Co więcej, to jest jeden z moich ulubionych w ogóle filmów gwiezdnowojennych.
2050:  Wiecie co, ja się obawiam, że ten patrol tak czy siak będzie trzeba atakować, więc ciężka sprawa.
2056:  Na razie zatem, warta.
2062:  I tyle.
2068:  The Last Jedi przez Skywalker Rising to było?
2072:  Rise of Skywalker, tak, to było arcydzieło.
2076:  Kinematograficznie The Last Jedi jest dobrym filmem.
2079:  Jest dobrze zrealizowany, ładnie.
2082:  Natomiast pod względem światotwórczym to jest guano.
2086:  Last of Us, obydwie części.
2088:  No, póki jest to robione przez elitystyczne Sony, to niepewno tylko bogramy.
2093:  Chociaż, dzisiaj tu właśnie czytałem, że Sony opracowuje aplikację na PC-ty, która ma pozwolić na granie.
2101:  Więc zobaczymy.
2103:  Jestem z tobą.
2104:  Widzę drzwi.
2104:  Twoje urządzenia?
2105:  Ignatius.
2132:  Zróbmy to tak, żeby wypalić jak najwięcej.
2137:  Tak, tak, wiemy, wiemy, wiemy, Ignatius, wiemy.
2140:  Brat Jeremiasz musi wszystkich spalić.
2144:  Czy brat Jeremiasz umie to zrobić?
2153:  Brat Jeremiasz umie to zrobić!
2160:  Pięknie!
2162:  Dobrze, to teraz tak.
2170:  Wiedziałem, że... Wiedziałem, że wszyscy nas zaatakują naraz.
2174:  Last Jedi Johnson powinien był przeciągnąć Reina na ciemną stronę, tak aby obramsławić szanse na odkrycenie tego.
2179:  A, to prawda, to prawda.
2182:  To prawda.
2184:  Gdyby trylogia była robiona od początku przez Reina Johnsona, byłaby lepsza niż ten potwór Frankensteina.
2188:  Coś w tym jest?
2190:  Z tym się mogę zgodzić.
2193:  Nauczyliśmy się ostatnio, że atak siłowy włącza się tym.
2196:  W życiu bym tego nie powiedział.
2201:  Ooo, tak mi przykro.
2206:  Tak szybko ginął, że aż trudno nadążyć nad tym.
2214:  Dobra, wiecie co?
2217:  Chyba czas pieprznąć granatem.
2219:  GRANATA!
2224:  Jak masz na myśli.
2232:  Obraźnie.
2253:  Z jakiej paki nie tworzą tej trilogii wspólnie?
2255:  No właśnie dlatego, że jest złe zarządzanie ze strony Kathleen Kennedy.
2258:  To jest główny problem.
2259:  Ona jest główną winowajczynią tego wszystkiego, co się dzieje, niestety.
2267:  Natomiast jeżeli chodzi o rozwinięcie tego wątku światłowodrzego, to oczywiście to, co mi...
2272:  Chodzi najbardziej, mam nadzieję, że to nie nasz brat płonie, to problem związany ze skokami nadprzestrzennymi.
2278:  No ja wiem, że to zrobiono na takiej zasadzie, żeby wyglądało cool, ale to nie ma wyglądać cool, tylko to ma być spójne w obrębie świata.
2285:  Przecież o wiele byłoby prostszy, gdyby Luke Skywalker pocisnął do przodu Weiche w swoim X-Wingu i się rozbił, tak sam sposób kamikadze, jak to uczyniła jedna z generałów, której imienia nikt nie pamięta, prawdopodobnie admirał Holdo.
2301:  Mórz!
2301:  Mórz!
2302:  Mórz!
2302:  Mórz!
2302:  Mórz!
2303:  Mórz!
2303:  Mórz!
2303:  Mórz!
2304:  Mórz!
2305:  Mórz!
2305:  Mórz!
2331:  Czy mogę się dowiedzieć, dlaczego giną nasi ludzie?
2335:  Ze strony jakichś beznadziejnych chaosytów.
2342:  On nie ma płonąć, tylko on ma spłonąć.
2346:  Jaki ogień zaporowy.
2354:  Tak, już przyciszyłem grę.
2362:  Nie, no co tu się dzieje?
2365:  Zapomniałem dlaczego ta gra była taka przerażająca.
2370:  Ci wszyscy generalnie teraz mają... Jezu, co tu się dzieje?
2379:  Okej, rzućmy tutaj granat, to po pierwsze.
2385:  Dobrze, pozbyliśmy się części z nich, przynajmniej.
2390:  Teraz druga trudniejsza rzecz, którą musimy zrobić.
2395:  to sam nie wiem co.
2402:  Wiem już co.
2404:  Musimy go czaszunią zrekonstruować.
2408:  Dobrze.
2410:  Przynajmniej tyle.
2413:  Ponieważ on jest w stanie się teleportować i większość z nich wyeliminować zarazem.
2420:  Myślę, że to jest dobra opcja.
2421:  Gliding through
2433:  Muszę się zainteresować, komendant.
2440:  Tak, wyeliminowałeś jeden.
2451:  Teraz tak, drugiego musimy też wyeliminować.
2453:  Kogokolwiek, kto w nas szyje.
2458:  Zaraz, zaraz, zaraz, spokojnie.
2461:  Tu musimy przeładować tak czy siak.
2464:  Witamy Taraela!
2466:  Jak powiem, Maja, studenci dowiadują się, że aby podejść do egzaminu, trzeba zdać zdalny egzamin z tego samego materiału, ponieważ powodem jest powodem, że zgłosi to wyżej.
2474:  Tak, to dziekana do spraw studenckich.
2477:  To jest zmienianie reguł gry w trakcie gry.
2480:  Jakichś rzeczy się nie robi.
2492:  Nie musisz posuwać się do takich rzeczy, ale... Tutaj pocisk psjoniczny nic nie da.
2499:  Więc... Więc może to nie jest dobra myśl.
2502:  Może lepszą myślą będzie wyeliminowanie na przykład tego.
2515:  Padają szybko.
2525:  I to jest dobra informacja.
2528:  Teraz tak.
2529:  Co my musimy zrobić, żeby... Aha, tutaj mamy zero niestety.
2532:  Uj, bardzo niedobrze.
2535:  Światło Imperatora.
2538:  A użyjmy Światła Imperatora, może to coś da jak raz.
2543:  Sądzę o Song of Conquest.
2544:  Też widziałem, też widziałem materiał rn.eu.
2549:  Jest spoko.
2551:  Przy czym niestety to jest pixel art, więc dla mnie odpada.
2558:  Jest, Tarcza Egis, dobrze.
2564:  Czy grałem w Return of the Obra Dinn?
2566:  Nie.
2569:  Czym różni się normatywista językowy od purysty językowego?
2571:  Dokładnie tym samym, tylko że purysta językowy to jest bardziej wartościujące określenie, a normatywista to jest określenie naukowe.
2599:  Uwaga!
2599:  Uwaga!
2599:  Uwaga!
2599:  Uwaga!
2632:  No, musimy zloadować.
2636:  O Boże, dramat!
2640:  Walczenie z nimi na raz nie było dobrym pomysłem.
2645:  Jezus Maria, po prostu za mało jest możliwości upgrade'u tych zbroi.
2657:  Bloomspawn znajduje się.
2657:  Teleportacja konwerująca się na zamkniętym hali transportu.
2660:  Strategia naszych przeciwników.
2661:  Bo Bloom zatrzymuje się w naszą zniszczoną infrastrukturę Imperium, bezpieczna od niebezpiecznych oczu, ale blisko do wielkich populacji, na których planuje zbierać.
2671:  Ale oczywiście, Max Orwuz, że możesz siedzieć czym tylko chcesz.
2675:  Nie ma sprawy, tylko ostrzegam, ja roleplayuję, więc to nie jest nigdy tak, że ja gram wedle jakiegoś wzorca.
2682:  W związku z powyższym, teraz zrobimy zupełnie inaczej.
2685:  To znaczy teraz... ...zaatakujemy ich, zanim oni się zorientują.
2695:  Tak zrobimy.
2698:  I podprowadzimy wszystkich jak najbliżej.
