🔴 Prawdziwa Pani Motyl 🦋 | GENSHIN IMPACT Livestream #2
🔗 https://www.youtube.com/watch?v=Z-mah_H-z40

8:  Muzyka Muzyka
772:  Jesio, dzięki za wsparcie od pół roku.
773:  Krzysztof załóż kanał kulinarny.
775:  Dobrze, teraz Klee, ponieważ jest niska, przegra z nami.
778:  Zobaczcie, że tak będzie.
780:  Widać, że huta o main, bo ona też psuje potrawy.
782:  Oj, psuje, tak.
783:  Zresztą Kamisato jedno przyciskato też psuje potrawy, co ciekawe.
787:  Cały dzień ogarniam produkcję w EVE Online za pomocą Excela, ale Black Cat w EVE Online się właśnie tak gra.
792:  Znaczy, w EVE Online się gra w Excelu.
793:  W zasadzie EVE Online jest niepotrzebne, można byłoby poprzestać na Excelu.
800:  Czy mikrofala się nie wyłącza jak się to zrobi?
801:  To była niestety tania mikrofala, co było dla mnie nauczką, żeby nigdy nie kupować po taniości.
807:  Okej, to nie jest zły pomysł.
810:  Więc tak, krótkie wprowadzenie dla tych, którzy nie wiedzą.
813:  To są kryształy, dzięki którym możemy kastować poszczególne umiejętności.
817:  Niebieska umiejętność, niebieski kryształ.
819:  Koniec filozofii.
820:  Są trzy umiejętności, dokładnie tak samo jak ataku.
823:  Atak normalny, atak specjalny, ult.
825:  Przełączanie między poszczególnymi kartami powoduje zużycie jednej z tych kości, które macie po prawej stronie.
831:  Jeżeli skończymy turę wcześniej, to następną zaczynamy my.
834:  Tyle w temacie.
836:  Gwint w Genshin Impact.
838:  Tak jest, moi drodzy.
840:  Najważniejsza rzecz, która oczywiście tu istnieje, to są reakcje żywiołowe w związku z powyższym.
845:  Jeżeli teraz na przykład uda nam się zamrozić w tym momencie ochlapaną wodą Klee, to Klee nie będzie mogła się poruszyć.
853:  Bardzo dobra sprawa.
857:  Tania mikrofala Krzysztofa nie była Krzysztofoodporna.
860:  To prawda.
860:  Ja teraz kupuję wszystkie sprzęty, które są Krzysztofoodporne i jest znacznie lepiej.
864:  Czy ja będę w stanie?
865:  Będę w stanie.
867:  Będę w stanie.
869:  Okej, to my to zrobimy.
871:  Teraz tak, Mona ma jedną fajną zdolność.
874:  Niech przełączamy się, to nie tracimy tury.
876:  Normalnie tracimy turę, dlatego się opłaca mieć Monę.
879:  Aaa, kto jest żałosnym kaszojadem?
883:  Dobrze.
887:  Nikt się nie pytał o autobiografię, a nie, sorry, Force of Habit, pisze dygresyjny wilk.
892:  Jamnik urodzinowy Stolatnik.
893:  O, ładne!
894:  Stolatnik jest ładny.
895:  Stolatnik brzmi jak czeladnik jamniczy.
898:  Czy słyszałem o Lost Ark?
899:  Nie Piotrze, a powinienem?
901:  Berth's Hunt.
903:  Ciężko przeczytać, to prawda.
908:  Gram w Gęślina prawie od roku i nie umiem w żywioły, pisze Justyna.
911:  Można też grać w Gęślina totalnie na takiej zasadzie, że wciskamy losowe przyciski i gramy w to jak Diablo i też działa.
917:  Po co dwie postacie krają?
920:  To po to, że jeżeli jedna zginie, to będzie druga.
926:  A poza tym bardzo lubię Ayakę.
928:  Teraz jest jeden problem, moi drodzy, mianowicie wychodzi banner z Ayaką i będzie niestety bardzo dobra broń, to znaczy Miss Splitter.
936:  W związku z powyższym moje free mogemy mówią pa pa.
945:  Dobry wieczór, Oskarze.
946:  Co u Ciebie?
947:  Ja muszę się pochwalić, pisze Zuzat, co półrocznym myciem i sprzątaniem wszystkiego w pokoju razem z pięcioma parami butów.
952:  Wiecie co?
954:  Nie ma nic lepszego niż pastowanie butów.
957:  I robienie lustra na butach.
958:  Protip dla wszystkich, którzy chcą robić lustro na butach.
961:  Nie!
961:  Ta historia ma inne zakończenie!
980:  i następnie pasta, woda z octem i polerujemy.
984:  I w ten sposób można zrobić lustro, w którym się odbija tafla zegarka nawet.
988:  Coś wspaniałego.
989:  To jest tak uspokajająca czynność, jakby jestem bardzo wkurwiony, to wyciągam wszystkie pary butów, jakie mam do pastowania i jedno po drugiej parza zyskuje lustro i to jest przepiękne.
1002:  Renderuję tymczasem, pisze Amai, moje blenderowe, trójwymiarowe wypociny i ze streama robi się pokaz slajdów.
1009:  Bardzo ci współczuję, ostatnio ze streama robił się pokaz slajdów bez udziału kogokolwiek na czatach, ponieważ Krzysztofa komputer nie wydalał.
1019:  Nie wydalał.
1024:  francuski tornado, o Boże.
1027:  O!
1027:  Kamilowi się podobały książki Patricka Rothfusa, Samuit nie słuchaj, jak będziesz oglądał zapis.
1032:  Czy nie irytowała ci ta beznadziejna mapa?
1034:  Tak.
1035:  I że główny bohater, bo we wszystkim czegoś nie złapał, najlepszy?
1038:  Na początku nie był taki najlepszy, bez przesady.
1040:  Przez pierwszy tom nie był, a poza tym wszystko, co jest złe u Patricka Rothfusa rekompensuje epizod z Felurianą.
1048:  Co my możemy zrobić?
1049:  Ta dziwna postać sprawia, że będziemy wydawać mniej pieniążków.
1056:  Ooo.
1058:  Ganyu.
1059:  To by się przydało.
1060:  Ale to kosztuje 5.
1062:  Jezus Maria.
1064:  Teraz jest problem, bo nie mamy wystarczającej liczby.
1067:  No właśnie.
1067:  No i dupa.
1068:  To nic.
1069:  Trzeba zrobić tak, to znaczy pozbyć się kart, żeby mieć...
1074:  O Boże!
1077:  Straszne marnotrawstwo.
1080:  Ale się przyda, moi drodzy.
1081:  O, jak się przyda?
1082:  Play.
1091:  I jeszcze kaszojad oberwał, bardzo dobrze.
1095:  To jest Hearthstone Genshin'owy.
1097:  Ja jestem spośród tych graczy, którym się bardzo to spodobało.
1101:  Nawet za bardzo, podejrzewam.
1104:  Co my chcemy?
1105:  Heal.
1106:  Heal się zawsze przyda.
1108:  Dobrze.
1108:  I kończymy turę w ten sposób, zaczynamy jako pierwsi następną.
1111:  Prosta sprawa.
1113:  To jest zwykły pojedyncze, trudny.
1114:  To jest zaproszenie de mini postaci.
1117:  Więc zwykły, ale możemy też zrobić epic showdown.
1126:  Czy widziałeś Redditach zoptymalizować Hogwarts Legacy?
1128:  Jeszcze nie.
1129:  Podejrzewam, że nie będę musiał się zajmować żadną optymalizacją we wtorek.
1133:  Mam taką przynajmniej nadzieję.
1134:  Jak jeszcze raz oberwę, to się rozindyczę.
1139:  Ja się autentycznie rozindyczę.
1140:  No dobrze, wreszcie!
1143:  Wiesz co, żebyśmy rzeczywiście nie uciekli w dygresję, tak jak ja to lubię uciekać w dygresję, to ja pozwolę sobie wam to od razu pokazać, mianowicie jest fajna inicjatywa,
1173:  fundacji MONA.
1175:  Fundacja MONA, proszę bardzo, jak adekwatnie.
1178:  Mianowicie robią coś, co się nazywa, już wam pokazuję, Minecraft dla asów.
1184:  Jest to rzecz, w którą się można zaangażować wolontaryjnie.
1188:  Proszę bardzo.
1189:  Idea polega na tym, że jest to serwer w grze Minecraft przeznaczony dla osób neuroatypowych.
1193:  Autyzm dziecięcy, autyzm atypowy, zespół Aspergera, ADHD, dyslekcja.
1197:  Na naszym serwerze grają osoby neuroatypowe oraz ich bliscy serwis w całości Family Friendly, zespół moderatorów i helperów dla bezpiecznej i przyjaznej atmosfery.
1204:  Tutaj możecie się w to zaangażować i włączyć, jeżeli chcecie szczegóły.
1208:  to zamieściłem je w zakładce gry wideo na naszym Discordzie Holistyczna Agencja Skapistyczna, link jak zawsze w opisie, a niezależnie od tego jeszcze puszczę w komentarzach do live'ów, jak skończymy streama.
1219:  Więc jeszcze raz polecam Minecraft dla Asu, fajna inicjatywa, zawsze jeżeli jest możliwość wsparcia wiedzy w zakresie osób neurotypowych, to jestem chętny do tego, żeby to uczynić.
1231:  A, link.
1234:  Wrzucam link.
1235:  I wiecie co?
1236:  Podepnę link od razu.
1237:  A!
1238:  Miga czat!
1240:  Szybki wiadomość.
1242:  No, super pomysł.
1243:  Właściwie to jest to, co mówię.
1244:  Edukacja działa, jak działa, ale co z tego?
1246:  Są ludzie, którzy robią oddolne inicjatywy i dzięki temu na naszym świecie jest troszeczkę lepiej.
1258:  Cały dzień musiałem układać książki, ponieważ... ponieważ moja babcia, chcąc posprzątać, poprzekładała najgorsze uczucie ever.
1264:  Nie wolno przekładać kolejności książek.
1267:  Nigdy!
1269:  Moi drodzy, czy teraz będziemy mieli fantastyczny ult?
1273:  Tak, ale jest jeden problem.
1276:  Jest jeden problem, mianowicie Razor może nas dojechać teraz i ja się tego bardzo obawiam.
1282:  W związku z powyższym, będziemy chytrzy.
1285:  Będziemy chytrzy.
1287:  Niech on... Niech on sobie poatakuje Monę na razie, okej.
1292:  Tak zrobimy.
1293:  Proszę bardzo, Razor.
1297:  A?
1299:  Tchórzliwy Razor?
1300:  Nie, nie.
1300:  Widzicie?
1301:  Byłoby bardzo źle.
1302:  I teraz zrobimy następująco.
1305:  Mianowicie... Tak.
1313:  Dobrze.
1314:  Razor teraz nas zaatakuje potwornym ata...
1318:  Razor nas nie zaatakuje.
1323:  Okej, to jest dziwne.
1326:  To jest bardzo dziwne.
1330:  To jest bardzo dziwne.
1331:  Wiecie co?
1332:  Wiem, co zrobimy.
1333:  Cholera, aż dwa są.
1336:  Niedobrze.
1340:  Niedobrze.
1342:  Wiem.
1343:  I tak ma tylko jeden kryształ, więc nic mu to nie da, w związku z powyższym wykorzystamy to na karty.
1349:  O tak, tak zrobimy.
1354:  Aha.
1360:  Może nawet teraz zrobimy tak.
1365:  I teraz dopiero kończymy naszą turę.
1368:  Dymy, nie dzięki za trybut!
1372:  Jak się podobała przeróbka dygresywnego wilka z Filipem i Maxonem?
1375:  Wspaniałe.
1376:  Ja uwielbiam w ogóle memy.
1378:  Pozdrowienia przy okazji dla Filipa z Bez Schematu i dwie zapowiedzi.
1381:  Jutro live odnośnie do kolejnego odcinka The Last of Us, a w środę live specjalny dotyczący Cancer Culture.
1395:  W poszerzonym składzie na Bez Schematu.
1400:  Trzeba się wreszcie zabrać, moi drodzy, za dyskusję na tematy, na które warto dyskutować.
1406:  Dobrze, co teraz możemy zrobić?
1410:  Taki był plan.
1411:  Taki właśnie był plan.
1415:  Dobrze.
1418:  Tak jest.
1420:  Jest ult.
1423:  I będzie następny.
1425:  To, to, to, to, to, to, to, to, to, to.
1426:  Tak, Razorku, dasz radę.
1429:  Pepe, uszkodź z Janem Nikołajem, co się dzieje?
1432:  O Boże, ale oberwaliśmy.
1433:  Arty, ultrażaba.
1439:  Tego się kompletnie nie spodziewałem.
1441:  Tu patrz, Demimi.
1443:  Demimi, przepraszam, quite easy.
1446:  Od Magdalena Grotnicka!
1448:  Szoku!
1448:  Mikołaj!
1449:  Otrzymują wsparcie od Jam Mikołaja, Pepeuszko!
1451:  Dziękujemy Jam Mikołajowi, Pepeuszko!
1454:  No to, moi drodzy, pozostaje zrobić coś takiego, myślę.
1457:  Chyba.
1458:  A skoro mamy sytuację, jaką mamy, to... To co?
1465:  To zróbmy tak.
1470:  Gień!
1472:  Dobrze.
1476:  Oh-oh.
1479:  Jeszcze we wtorek na Bez Schematu jest stream z okazji urodzin Dominiki.
1482:  Faktycznie, na Bez Schematu, jeżeli pamiętacie taką grę, która się nazywa... The Neverhood, to jest ulubiona gra Dominiki, więc wpadajcie.
1493:  Czy znany mi jest twórczość Siergieja Łukanienki, Nocny Patrol?
1497:  Szczerze ci powiem Kamilu, że ja zignorowałem i ignoruję wszystko co rosyjskie od jakiegoś czasu, nikomu tego nie narzucam, ale to jest mój prywatny wybór i ja to robię od bardzo, bardzo dawna.
1508:  Dlatego też jak ludzie się zachwycają tam Błuchakowem czy czymś, to ja stwierdzam, że są inne rzeczy, tak?
1517:  Natomiast nie ukrywam, że czasem to bardzo boli, jak w odniesieniu do fantastyki, czy właśnie u Kanienka, czy nie wiem, klasycznie Bracia Strugatcy chociażby, no boli to wtedy.
1533:  Deminy pisze, że jej trybut miał zawierać informację, że jej nick czyta się z Y na końcu.
1538:  Kiedyś to zapamiętam, Deminy.
1539:  Kiedyś to zapamiętam.
1541:  Neverhood Narodziny, Studio DreamWorks?
1543:  To było Studio DreamWorks?
1544:  Naprawdę, Justyno?
1544:  Nie pamiętam!
1545:  Kurczę!
1548:  Nie rozumiem, o co chodzi w tej karcie, a on co dopiero weszło, on pisze Czarna Wiśnia.
1551:  Spokojnie, reakcje żywiołowe musimy wywołać i korzystać z tych kości, które znamionują poszczególne żywioły do tego, żeby używać straszliwych mocy.
1561:  To jest taka miła minigierka, która została prowadzona, żeby troszeczkę z... urozmaicić, o to jest czasownik, którego szukałem, grę w Genshin Impact.
1571:  Czy był kiedyś nagrany setup, który... Chyba był.
1574:  Mam wrażenie, że był.
1577:  To znaczy, kiedyś robiłem jakiś materiał o książkach.
1580:  To się nazywało, co się szerzy w nowej wieży.
1582:  Natomiast chyba nigdy nie robiłem faktycznie zdjęcia ani filmu z tego, jak to tutaj wszystko wygląda.
1588:  Koniunkcja sfer ma urodziny!
1590:  Jamniki urodzinowe dla koniunkcji sfer!
1593:  I teraz nie pamiętam... To było jak czeladnik.
1597:  Stojamnik?
1598:  Czy to był stojamnik?
1600:  Chyba tak.
1603:  Okej.
1604:  Wiecie co możemy teraz zrobić?
1606:  Ja wiem co możemy teraz zrobić.
1608:  Możemy teraz zrobić różne rzeczy.
1610:  Różne ciekawe rzeczy.
1613:  I wśród tych ciekawych rzeczy będzie dodanie miecza.
1618:  Fuck.
1619:  Dobrze, poradzimy sobie.
1624:  Otóż to, w ten sposób sobie poradzimy.
1627:  Otóż teraz chcemy mieczek, dziękuję.
1631:  I w ramach ciachnięcia mieczykiem... Lecimy.
1638:  Lecimy, moi drodzy.
1639:  Łukanienko jest fanem reżimu?
1644:  To nie.
1645:  To nie zamierzam go wspierać w żaden sposób.
1652:  Co się stało?
1653:  Nie.
1655:  To jest skandal.
1658:  Popatrzcie, jak zużyli nam ohyda.
1660:  Zużyli nam zdolność.
1662:  Nie robi się takich rzeczy.
1663:  Jeszcze przegramy z tym kaszojadem.
1665:  Skandal.
1666:  Mówiłem, że mamy złe karty.
1668:  Tak jest zawsze.
1669:  Czy ta gra ma jakąś nazwę?
1674:  Coś tam.
1675:  Invocation coś tam.
1676:  Nie pamiętam dokładnie.
1683:  Jeszcze się leczy, cholerstwo.
1685:  Aha!
1686:  Ja też!
1693:  Czemu używam tak mało kart supportu?
1696:  Ponieważ mnie na nie nie stać, niestety.
1698:  Zużycie każdej karty to też jest zużycie mojej mini, tego kryształka, który mamy.
1702:  Genius Invocation TCG.
1704:  Wiecie dlaczego TCG?
1706:  The Card Game!
1707:  Obudzić się jak najszybciej.
1723:  Uznajmy, że to jest żywioływy gwint.
1726:  Bardzo ładne określenie, prawda?
1728:  Dobrze, moi drodzy.
1728:  Teraz czas.
1733:  Teraz czas.
1735:  Na to, żeby być bardzo okrutnym.
1738:  Ojajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj
1750:  Tak, właśnie.
1751:  Zobaczymy, co nasza wspaniała przeciwniczka, która jest również kaszojadem, zrobi.
1756:  Ojej, tak mi przykro, nie udało się, o rany, o nie, co teraz, nie wiem, ojej, zobaczymy, może to.
1770:  Okej, musimy się troszeczkę bardziej postarać.
1776:  Ech, za jaki grzech.
1779:  Jak zamrocisz bez Hydro?
1782:  Zwykle udawało się tak, że Mona żyła jeszcze, ale nie, niestety.
1786:  Proszę bardzo, wszystko mamy, dostajemy mnóstwo pieniędzy, dostajemy Clea, by ktokolwiek chciał jej używać.
1794:  O co chodzi, w zdaniach współrzędnie złożonych?
1799:  Czy to jest moment, w którym otwieramy Ward'a?
1813:  To jest moment, w którym otwieramy Worda.
1817:  To jest moment, w którym otwieramy Worda, moi drodzy.
1820:  Stream z Worda, ulubiona rzecz na czatach.
1826:  Jamnik jest brązowy i krótkowłosy.
1831:  To jest zdanie nadrzędne z tego względu, że każdy jamnik jest nadrzędny.
1836:  Jamnik, który równocześnie pozostaje i będzie pozostawać
1843:  Najszlachetniejszym pośród nie tylko psów, ale i wszystkich stworzeń żywych jest brązowy i krótkowłosy.
1859:  Zdanie podrzędne rozpoznaje się po tym, że można je wyjebać bez szkody dla znaczenia zdania nadrzędnego.
1870:  Tyle z teorii i praktyki zarazem.
1873:  Prosta sprawa.
1880:  Równocześnie mieliście pokaz tego, jak się używa przecinków.
1888:  Dobrze.
1889:  Czy my chcemy teraz jeszcze raz upokorzyć kaszojada, moi drodzy?
1895:  Czy my możemy jeszcze raz upokor... MOŻEMY!
1899:  Serious showdown, ohohohoho!
1904:  Czy ja właśnie zużyłem... Nie mówcie mi, że ja zużyłem zaproszenie niepotrzebnie.
1909:  Nie, chyba się za każdym razem daje zaproszenie.
1917:  No chyba dobrze.
1919:  Ja wiem.
1921:  Ten łuk mi się nie podoba.
1926:  Ale nie jest źle.
1930:  Tłumaczysz to lepiej w minuty niż polonistka w 5 lekcji.
1933:  To straszne!
1936:  Ja się, swoją drogą, uczyłem rozbiórki zdań podrzędnych, nadrzędnych i tak dalej w książce z gramatyki języka polskiego z międzywojnia, ponieważ wszystkie inne były chujowe.
