🔴 Diwa dokuczliwa | GENSHIN IMPACT Livestream #7
🔗 https://www.youtube.com/watch?v=Y92Q1K9S0UE

3:  Zdjęcia i montaż
853:  Więc możemy harvestować za pośrednictwem Nahidy.
857:  Zajęło mi to 3 lata, tak, to prawda, to prawda, Dumsza, zajęło mi choć 3 lata zrobienie wielopoziomowych mapek, ale zrobili!
865:  Czy wybieram się Napoleona?
866:  Tak, absolutnie.
867:  Na chłopów nie.
868:  Na chłopów czekam, aż będą wreszcie dostępni moi mini w... O, tu jest jakiś teleport nieodkryty.
874:  Aż będą dostępni... Aha, to jest ten teleport.
877:  Tu jest teleport podwodny nieodkryty.
878:  Świetnie, płyniemy do niego.
880:  Więc na chłopów się wybiorę wtedy, jak będzie w streamingu.
886:  No możemy ten trailer zobaczyć w którymś momencie, cztery, dwa noce.
889:  Możemy, tylko ja mam nadzieję, że mnie nie zbanują na YouTubie.
891:  Wiecie, że na YouTubie jest inaczej niż na Twitchu.
896:  Czyżby zmiana co do niegrania niskimi postaciami?
898:  Faruzan nie jest niska.
901:  Nahida jest niska.
902:  Nahidą się nie gram.
902:  Czy Nahidą czasem muszę grać, bo to jest najlepsza postać Dendro?
905:  Co mam poradzić na to?
907:  Książka, która się dzieje w świecie zapomnianych krain?
910:  Chyba nie znam żadnej.
911:  W drugą stronę mam płynąć?
914:  Rany boskie.
916:  To dlatego, że sobie nie dałem znacznika.
918:  Nawiguj.
920:  Nawigowało mnie w złą stronę.
921:  Czy ktoś jest...
924:  Gdzie?
925:  Tutaj.
928:  Bo ja nie daję copyright strike'u w żadnym wypadku, pisze Pablito.
931:  Dobrze, dobrze.
932:  Widzicie?
933:  Nawet mapa i minimapa nie jest w stanie sprawić, że ja będę trafiał.
938:  To nie jest możliwe.
940:  No właśnie wiem, że w chłopach Mirosław Baka ma lory główną, a myśmy niestety musieli go ścierpieć w cyberpunku.
946:  Dla tych z was, którzy nie oglądali live'u z cyberpunka, Mirosław Baka mówi każde zdanie w ten sposób, przeciągając samogłoski, zwłaszcza jak są na końcu wyrazów.
966:  I cały
967:  czas mówi jednostajnym tembrem głosu.
976:  No nie da się tego wytrzymać.
978:  No nie da się.
981:  Jak jakiś zwiastun jest do obejrzenia za darmo na YouTubie, to okej, jeśli go oglądasz na innym kanale na YouTubie, to już ban dla mnie, to jest absurd.
986:  Jest to prawda.
988:  Z reguły, które są na YouTubie, też pamiętajcie, działają dla niektórych, a dla innych nie.
993:  Miko392, dziękuję za wsparcie od 15 miesięcy.
996:  Czy znam grę ParaWorld?
998:  RTS z dinożarłami.
999:  Nie znam, ale wszystko z dinożarłami brzmi cudownie.
1004:  Anime Oblubienica Czarnoksiężnika Ancient Magus Bride.
1007:  Też nie kojarzę.
1008:  Dlaczego?
1010:  Patrzcie, jak tu jest ślicznie, no przecież to jest niewiarygodne, absolutnie.
1013:  Zongli jest wyższy, będzie szybciej płynął.
1020:  Tutaj jeszcze nic nie eksplorowałem, moi drodzy, ale wszystko wskazuje na to, że będziemy mieli tutaj do czynienia z jakimiś starożytnymi mechanizmami z Kandria, czyli tego imperium, które upadło wskutek wojny archontów.
1036:  Co jest niesmacznego w gęśni?
1037:  Gdzie tu widzicie coś niesmacznego w gęśni?
1039:  Przepraszam najmocniej.
1042:  Ancient Magus Bride jest świetne, potwierdza Parmediano Regiano.
1045:  Uważaj na reflektory, bo cię wsadzą do więzienia.
1049:  Szperacze.
1050:  Minąłem, minąłem, minąłem, minąłem, minąłem, minąłem.
1053:  Boże, uwielbiam to, jak Jean-Liemu się rozdyma płaszcz.
1057:  To jest wspaniałe.
1058:  Dzisiaj fabuła, tak jest, uchadz.
1060:  Chciałem tylko odblokować ten jeden teleport.
1064:  Bo to był pretekst do tego, żeby pokazać wam, jakie pięknie jest pod wodą, gdzie będziemy wracać.
1069:  Dobrze, fabuła, moi drodzy, jest tutaj, więc będziemy musieli przenieść, szanuję waszą cierpliwość, w związku z powyższym przeniesiemy się do tego teleportu.
1079:  Kliknij ESC to znajdziesz coś niesmacznego.
1081:  To jest nieprawda.
1082:  To jest absolutna nieprawda.
1083:  Gdzie jest to, gdzie ja idę?
1085:  Już wiem.
1087:  Więc podróżujemy, moi drodzy, jamnikiem, z tego względu, że jamnik jest najszybszy.
1091:  Czy będzie wishowane po Furinę?
1093:  Niestety tak.
1097:  Trailer polecam obejrzeć po fabule, bo są spoilery.
1100:  Aaa!
1102:  A to nie, moi drodzy!
1104:  Krzysztof nic nie zna.
1107:  Dzisiaj jest trailer ostatniej części fabuły Fontaine, ale nawet drugiej jeszcze nie dotarliśmy, moi drodzy, to nie, to nie spoilujemy w takim razie, wycofuję się z oglądania wersji 4.2.
1116:  Niedobrze.
1116:  Jaka jest fabuła w Genshinie?
1118:  No właśnie.
1119:  No właśnie, idziemy do niej.
1121:  Więc fabuła to są, moi drodzy, poważnie mówiąc, Archon questy.
1125:  Oprócz tego, commission to są codzienne, to pomijamy, są world questy, w których eksplorujecie świat.
1130:  Ich nie lubię na Steamie z tego względu, że są nieme i w którymś momencie usypiamy wszyscy.
1135:  I jeszcze oprócz tego jest coś, co się nazywa story questem.
1138:  Tu nie mam żadnego aktywnego, ale ono jest obowiązane z postaciami konkretnymi, tak?
1143:  O, nawet jest Rioter Celesley.
1150:  Rioter Celesley, ulubiona moja postać, świetnie umiem ją przeczytać.
1153:  W ogóle Fontaine to jest dla mnie tortura.
1155:  Wychodzą same postaci, które albo mają sfrancuziałe nicki, albo nie da się ich przeczytać, tak jak Rioter Celesleya, albo są to postaci, które strzelają z łuku.
1166:  Jest to okropne.
1167:  Niestety sporo fabuły jest też w opisach itemów, książkach i tak dalej.
1170:  Dlatego mamy loremistrzów na YouTube'ach, moi drodzy.
1174:  Nikt przy zdrowych zmysłach tego nie będzie wszystkiego czytał.
1178:  Holeslayer, mój ulubiony.
1181:  Kluchenmuchen zwyciężyła.
1186:  Holeslayer brzmi jak nazwa zespołu metalowego, tak nawiasem mówiąc.
1190:  Cudowne, absolutnie.
1193:  Tak.
1196:  Rizli, po prostu Rizli.
1198:  Od razu może Wesli.
1200:  Wesli Snipes.
1202:  Tutaj jest fontanna, gdzie można, a swoją drogą, czy nie stać na nowy level.
1207:  Czy tutaj też będziemy levelować levele?
1210:  Tak!
1212:  Zaoferuj!
1214:  Dobrze.
1216:  Dobrze, moi drodzy.
1217:  Już się uspokajam, ale to rzadkie surowce.
1220:  Proszę bardzo.
1221:  Poziom trzeci fontanny.
1223:  Chcieliśmy wszyscy to zobaczyć.
1227:  Riot of Celestia to case Battlefield Counter-Strike, absolutnie tak.
1233:  Nagrooooody, nie inaczej Michelangelo, nie inaczej.
1239:  Dobrze, moi drodzy.
1240:  Upór w ofierze.
1241:  Mieliśmy już upór w ofierze w Lies of Pi, teraz czekamy na prawdziwy upór w ofierze, czyli upiora w operze, czyli mordercę w operze.
1247:  Czy pamiętacie w ogóle, co tutaj się działo wcześniej?
1250:  Bo ja nie.
1254:  Krzysztof nie odebrał nagród z fontanny?
1256:  No oczywiście.
1257:  Odbierzemy później.
1259:  Zapominam, zapominam zawsze o podwójnych kliknięciach, gdy są potrzebne.
1265:  To jest straszne.
1266:  Wiecie, co jest jeszcze straszne?
1268:  To, że nie ak... Okej.
1270:  Aktywowała się cutscenka.
1272:  O nie, ja już pamiętam.
1275:  To jest Herkules Paimon.
1278:  O nie, o nie.
1281:  Dunhen przypomina, że przeszukiwaliśmy miejsce zbrodni.
1302:  Nie obchodzi mnie już Paimon.
1304:  Nic mnie nie interesuje.
1306:  Osiągnąłem stan szczęścia.
1308:  Jest moja ulubiona postać.
1309:  Niech Navia będzie użytkowniczy koło jakiegoś wspaniałego katalysa.
1313:  Życzę sobie niniejszym.
1315:  Żeby to nie był łuk.
1316:  Błagam.
1316:  Tylko to nie będzie łuk.
1318:  Zdzierżę włócznie.
1320:  Zdzierżę miecz.
1321:  Ale nie łuk.
1322:  Dlaczego postaci
1323:  z łukiem jest najwięcej zawsze i one wszystkie są beznadziejne.
1327:  Wyjąwszy Jeylan.
1328:  O Boże!
1329:  No i dobrze, jeszcze Yoimię, której nie mam.
1332:  To będzie Claymore?
1336:  Czyli postać nie do używania.
1341:  O nie!
1342:  Claymore Geo?
1344:  To jest... Czy to jest, przepraszam najmocniej, nowa wersja... Boże, ja już nawet nie pamiętam, jak ta postać się nazywa.
1352:  Ta dziwna pokojówka, która była na samym początku.
1355:  Właśnie, Noel w kopięciogwiazdkowa.
1358:  Ceteraszne.
1359:  Słyszałem o tej historiastce i niestety nawet się szykowałem, żeby zrobić na ten temat jakiś short.
1363:  Może tak zrobię.
1365:  To jest trzecia wersja Noe... Nie, nie, nie, nie, nie.
1367:  Jestem zmartwiony.
1377:  Noelki, proszę się odcertolić.
1380:  Noel bardzo mnie ratowała życie, ale ja traumatycznie wspominam moją pierwszą drużynę, czyli Amber, Noel i Eya Eya Eka Yeya.
1389:  O Boże.
1391:  No więc nic nie pamiętam.
1401:  O, o, o, mamy skrót fabuły.
1402:  Justyna pisze, rodzeństwo magików opowiadało ci o przepowiedni zatopienia fontane, potem zostało oskarżone o morderstwo i nawia pomaga rozwiązać sprawę.
1410:  Widzicie?
1410:  Wszystko wiemy dzięki Justynie.
1414:  Kajeje się czyta Kaja?
1416:  Odmawiam, Kajeja.
1419:  Ja od zawsze przekręcam imiona wszystkich postaci, jedynie nie udało mi się Nachidy przekręcić, niestety.
1429:  No właśnie, Amber Heard, to pasuje swoją drogą do tej postaci.
1432:  Jest i Furina.
1433:  I tak najlepszy jest Kamisato Jednoprzyciskato, moi drodzy.
1440:  Z wszystkich postaci.
1454:  Ponieważ obie partie są obecne, stwierdzam, że spotkanie dotyczące wydarzenia magicznego programu jest w sesji.
1458:  Po pierwsze, aby zrozumieć powody i rezultaty wydarzenia, może pan Linnie opowiedzieć o tym trik?
1481:  Tak, oczywiście.
1482:  Pokażę to, podczas gdy Lynette pokazuje się na scenie.
1487:  Wszystkie potrzebne elementy zostały przygotowane.
1495:  Dziękuję, panie Lynnie.
1497:  W takim razie przyjmuję twoje stwierdzenie, że... ...przyszedłeś do i zostałeś ukrytym wewnątrz... ...magicznej klocki, która stanęła w publikacji, jak to się zaczęło... ...i więc nie mogłeś zakończyć krzywdy.
1508:  Czy to prawda?
1512:  To było pudełko Schroedlinea.
1514:  Res Twin zawsze zlepszył Pei Twin.
1517:  Tak!
1518:  Allow me to be me.
1530:  Mr. Lenny jest oczywiste kłamstwem.
1532:  Nie ma sensu, że byłeś w tle cały czas, gdybyś abdukował Halsey i mordował Cowell.
1537:  W rzeczywistości, powiedziałabym, że nigdy nie byłeś w tym tunelu.
1542:  To jest tylko twoja hipoteza, zależna od przekonania, że jestem wdzięczny.
1557:  O, jest tak?
1557:  A jeśli zapytam... Co słyszałeś, podczas gdy byłeś w twojej sklepie?
1564:  Zdecydowanie, że w tle.
1566:  Wtedy zauważyłam czas i zbudowałam oczekiwania na finał.
1570:  I nie słyszałeś nic innego?
1572:  Nic, co może zostawić impresję jakiejkolwiek?
1575:  Nie, nic.
1583:  Rozumiem.
1583:  Wtedy, kiedy liczba dotknęła około 30 sekund, pojawił się dźwięk.
1586:  Tak głośny, że wierzę, że praktycznie każdy go usłyszał.
1591:  Cześć, co się dzieje?
1591:  Coś tu nie tak.
1602:  Tak, jestem pewna, że mógłby usłyszeć ten głośny dźwięk od środka.
1607:  Byłem od środka i zdecydowanie usłyszałem dźwięk.
1612:  Ooo!
1614:  Waga waży!
1619:  Kto się odważy, gdy waga waży sprzeciwić się wadze w swojej odwadze?
1629:  Proszę bardzo.
1632:  Hihi.
1651:  Of course, I have armed myself to do far more than smash your alibi.
1657:  Confidence cannot go unfounded and my foundation are rock solid.
1663:  Ktoś odważy zjeść 5 kilo paprykarzy w asyście marynarzy.
1666:  Przepiękne Michelangelo.
1670:  Tak.
1672:  Ktoś niewyważony i nierozważny, pisze Grzegorz.
1674:  Tak jest.
1675:  Tak jest.
1675:  Zobaczymy.
1676:  Zobaczymy, czy to będzie ten, który zostanie skazany albo wskazany przez Furinę.
1682:  Czym jest ten dom?
1689:  Nikt nie wie.
1693:  Albo wszyscy wiedzą, tylko ja nie wiem.
1696:  House of the Half to są Fatui?
1702:  Mam wrażenie, że to, co się stało na scenie, prawdopodobnie nie było tylko wypadkiem.
1705:  To niemożliwe.
1705:  Nasze identytaty nie mają nic do związania z tym, co się stało.
1710:  Dokładnie!
1710:  To może mógłbyś nam powiedzieć wszystko, co się stało podczas tej jednej minuty.
1731:  To jest sierociniec prowadzony przez Arlekino, pisze Shibito, o!
1735:  Jak to Krzysztof nie zrobił ukrytego quest'a o Arlekino z Inazumy?
1741:  Może zrobił, tylko nie pamięta!
1757:  House of the Half to jest nazwa tego sierocinca.
1765:  Ich ojciec, czyli Arlecino, przygarnia sieroty, które są obiecującymi.
1768:  Co tu się dzieje?
1791:  Hej, Linnie!
1792:  Czemu nie powiedziałaś nam o tym wcześniej?
1794:  Order!
1794:  Order!
1794:  Panie Linnie, pozwól mi zreestabilizować fakty.
1797:  Pani Farina wyraziła dwie punkty.
1799:  Po pierwsze, kiedy słyszałeś w operackim domu, nie byłeś ani w kawałku, ani w tunelu.
1804:  Po drugie, ty i Pani Lynette jesteście dwoma członkami domu w Harthie.
1808:  Czy te wskazówki są prawdziwe?
1813:  Boże, niwlet jest tak niesamowicie imponujący.
1818:  I intelektualnie, i aparencjonalnie, czyli pod względem wyglądu, ojej.
1826:  Dlaczego ucichł voice acting?
1829:  Czym ja zawiniłem?
1830:  Co ja zrobiłem?
1831:  Nic nie zrobiłem.
1838:  Co to jest?
1849:  Oni myślą, to powinno się zrobić w takim razie.
1852:  Inny typ voice actingu, no nie wiem, na przykład... Skoro ktoś myśli, to niech mówi w ten sposób.
1859:  Ja to potrafię zrobić na mikserze jednym przyciskiem.
1862:  Druga rzecz, przypomniało mi się, jak u Trudy Canavan, jak były telepatycznie przekazywane myśli, to zamiast takiej pauzy dialogowej, którą macie typowej, nie wiem, typowa pauza dialogowa, oczywiście jak otworzę książkę na losowej stronie, to nie będzie typowej pauzy dialogowej, ponieważ życie mnie nienawidzi, dobrze jest, więc tu macie pauzę dialogową typową, tak?
1881:  To zamiast tego była taka tylda, żeby wskazać, że to jest komunikat telepatyczny, ale mi się to podobało, to było super.
1890:  O!
1891:  Jesteśmy coraz bliżej skrzynki.
1896:  Zaraz, zaraz, zaraz, zaraz.
1903:  Quest Inazumy.
1904:  Ktoś napisał, że trzeba było porozmawiać... cztery razy pod rząd z babką w świątyni, która rozdaje kartki.
1911:  W życiu tego nie zrobiłem.
1912:  Dla wszystkich zainteresowanych quest w Inazumie nazywa się... Sh... Shuma Tsuban Operations.
1918:  O Boże drogi, dlaczego ja tego nie znam?
1921:  Przecież to jest skandal.
1923:  O ten quest chodzi, moi drodzy.
1927:  Eee?
1929:  Na pewno tego nie widziałem.
1931:  O Boże!
1933:  Nie zrobiłem ukrytego questu!
1937:  Hańba.
1938:  Hańba na Krzysztofa.
1939:  Granted.
1946:  In that case, what is your request?
1949:  Oczywiście, że prosimy o przerwę.
1950:  Zawsze prosimy o przerwę.
1951:  Następnym razem... Następnym razem, jak kiedykolwiek będę w Wielkiej Brytanii i będę zamawiał coś w Mac'u, powiem ODER!
1959:  ODER I SAY!
1959:  Przysięgam.
1979:  Podobno Nivlet jest faktycznie wydro, w związku z powyższym OT, OT pasuje.
1982:  Boże, jaka piękna suknia.
2006:  Cóż, to jest... dziwne.
2007:  Nie myślałam, że Hydroarkon znalazłby to wszystko.
2037:  I'm sorry, traveler in Paimon.
2050:  a sprzedawca wielkiej detali powie, Krzysztof, nie głupiaj się, możesz po polsku zamówić.
2055:  To mi się zdarzyło incydentalnie.
2056:  Boże, ja kiedyś się tak strasznie nadałem.
2059:  Pierwszy raz jechałem do Stanów, chciałem, i byłem na lotnisku i jak oczywiście każdy Polak sterroryzowany przez szkołę stwierdziłem, że nic innego Amerykanie nie będą robić, tylko będą sprawdzać i oceniać, czy ten akcent dostaje pięć gwiazdek, czy dostaje sześć gwiazdek.
2075:  Jak tam to użycie tego trzeciego kondyszynala?
2078:  nieznajomy człowieku z zagranicy.
2081:  Więc ja byłem przerażony absolutnie i idę do człowieka, który był w tych bramkach celnych i przygotowałem sobie przepiękną wypowiedź.
2089:  Ona była śliczna, z przerzutniami, z przestawkami, z trzecim conditionalem, z nieistniejącymi nawet conditionalami, upstrzona.
2098:  Wypowiedziałem to wszystko na jednym wdechu, babka na mnie spojrzała i powiedziała Dzień dobry, witamy w Stanach.
2106:  To była rewelacja absolutna.
2109:  Jestem zgaszony jak pet.
2128:  Podobno kody są ważne 20 godzin, okej.
2131:  Tak.
2131:  Nic nie rozumiecie.
2132:  To nie jest tak, że system jest zły.
2137:  Są dobrzy ludzie w tym sy...
2157:  Ile razy to słyszeliśmy wcześniej?
2160:  Potwór spod łóżka pisze, że to jest najgorsze, jak człowiek sobie przygotuje całą rozmowę, a potem się nie trzyma o scenariusze, prawda?
2183:  Jakie kody?
2193:  Są kody w Genshinie, które możecie aktywować, a w tej chwili nie mogę tego menu wywołać, więc wchodzicie w konto i wpisujecie sobie tam prawdopodobnie albo jakiś average, coś w tym stylu i wpisujecie sobie tam trzy kody, które są ogłaszane.
2208:  I dostajecie za to kryształki, a za kryształki dostajecie furinę, jeżeli macie szczęście.
2212:  Dokładnie.
2214:  Więc ty będziesz księżnikiem.
2217:  Cholera, jeśli bym była ty, boję się, że nawet trudno bym się w tym momencie zaufała.
2223:  Znalazłeś Fatusę, która pracuje jako mężczyznę.
2224:  Mężczyznę w trakcie.
2225:  Wszystko z zaskoczeniem też.
2233:  Oczywiście, że ci zaufamy, Lily.
2235:  Przecież jesteś pozytywną postacią, ponieważ gracze płacą za ciebie pieniądze.
2246:  Starreila, Boże, jak to się odmienia strasznie.
2249:  Też są kody, pisze Mordred, okej.
2251:  Dobrze, zacznijmy od twojej odpowiedzi.
2255:  I teraz bez kłamstw!
2258:  Oczywiście.
2259:  Ja odpowiem za każdą pytanie, które zapytasz.
2261:  Próbowałyśmy dowiedzieć się, jak działa Oratrice.
2265:  Chcemy wiedzieć, dlaczego ma świadomość.
2268:  Dlaczego daje odpowiedzi dokładnie.
2271:  Podczas naszych badania dowiedzieliśmy się, że core maszyny jest pod nią.
2276:  Od tamtej pory Lynette i ja stworzyliśmy ten trik Box Swap, z obiektem dokończenia się do core.
2282:  Dlatego potrzebowałeś pół minuty?
2288:  Dokładnie.
2289:  W rzeczywistości spotkanie zajmuje około 75 sekund do odmiany 60, a ja tylko potrzebuję 15, by dostać się do przeciwnych kawałków.
2297:  Czy grę można przejść?
2298:  Każdą Gnomeus, ale ta jeszcze nie jest ukończona.
2302:  Ukazują się kolejne regiony i fabuła jest do-kooptywowana w kolejnych regionach, co ja swojego drogu uważam za model, który powinien zostać przyjęty w większej liczbie gier.
2311:  Wyobraźcie sobie, że na przykład teraz zamiast Wiedźmina 4 dostajemy lepiej wypełnioną mapę z Wiedźmina 3.
2318:  I możemy przejść do regionów z Wiedźmina 3.
2320:  O Boże, jakie to byłoby cudowne.
