🔴 Bufonada, fanfaronada i arlekinada | GENSHIN IMPACT Livestream #15
🔗 https://www.youtube.com/watch?v=oGc7Qu2zgxo

89:  KONIEC
401:  Savciki ze wsparcia 20 miesięcy.
403:  Siniora za życia była półfeniksem, nie wiedziałem.
406:  Wordcast jest bardzo ładny.
407:  Dobrze, bardzo dobra wiadomość, moi drodzy.
409:  Kto widział tak świecić w biały dzień?
411:  No właśnie, no właśnie.
413:  Dobrze, moi drodzy.
414:  Arlecki nada od razu.
416:  Arlecki, tak, oczywiście, że odblokowuje.
419:  Piękna jest to postać.
420:  Akceptujemy quest.
423:  Świeczka na pilota.
424:  What is this witchery?
427:  Zaczyna się, moi drodzy.
429:  Zaczyna się.
430:  Poprawiony już numer streamu.
432:  Zaczyna się, moi drodzy, ale to powiedziawszy, dla wszystkich, którzy nie widzieli jeszcze jakimś czasem, jak działa Arlecina.
439:  Ja nie mam Arlecinady, moi drodzy.
441:  Szybka, szybka prezentacja postaci.
445:  która ma wspaniałą kosę, no to trzeba przyznać, że to jest jedna, jedyna dobra rzecz, to znaczy ta jej kosa, ale poza tym, not impressed, powiem wam.
453:  Not impressed.
455:  Jestem głęboko przekonany, że można tę postać uczynić potężną, ale ja się wstrzymuję.
462:  Ani trochę nie tęskniliśmy za Panem, prawda?
463:  Ja też nie.
465:  Znamy, że to są postaci, które już powinny zginąć.
467:  Dobrze.
471:  Widzisz moją siłę.
473:  Zobacz moją siłę.
475:  Zobacz moją siłę.
478:  Zobacz moją siłę.
479:  Zobacz moją siłę.
483:  Zobacz moją siłę.
486:  Zobacz moją siłę.
487:  Zobacz moją siłę.
488:  Zobacz moją siłę.
489:  Zobacz moją siłę.
498:  Gra jest teraz, mam nadzieję, że już jest ciszej, troszeczkę przynajmniej.
501:  Więc to jest postać, do której ja się nie nadaję, ewidentnie.
504:  Gdy nie używasz jej, ja bez przerwy używam jej E. Jest użyte jej E, proszę bardzo.
516:  Zadaje 20 tysięcy obrazu.
517:  Ja wam zaraz pokażę, co to znaczy potęga.
521:  Damian Arlecino ma najprzyjemniejszy gameplay z postaci do tej pory, ale numer.
525:  Nie moi drodzy, najprzyjemniejszy gameplay jest jeden.
532:  To jest idealne dla mojego intelektu.
536:  Właśnie tyle potrzebuje.
537:  Nic więcej, ni mniej, ni więcej.
541:  Trzeba używać Charge Ataku, żeby potem zebrać ten X. Ok, rozumiem, rozumiem.
545:  Ja, moi drodzy, skupiłem się na tym, żeby w tak zwanym międzyczasie, tak jest, zbudować Nivleta, w odpowiedni sposób zbudować Nivleta.
553:  Żałuję, bardzo chciałem, żeby było 69,4, ale się niestety nie udało.
558:  I ma broń nawet taką, jaką powinien mieć.
560:  Więc jest atrakcyjnie, nie ma żadnej konstelacji, ponieważ nie jestem wariatem.
565:  Zużyłem i tak wszystkie Fremogemy.
566:  Emerald689 obdarowuje wsparciem Venzantowi i Destiny i Łukaszowi G. Justinowi oraz Another Thick Boy, moi drodzy, to zasługuje na co najmniej jeden niuch.
577:  Dziękuję serdecznie.
578:  Jamnikołaje dla Jamnikołaja jak zawsze.
581:  Dziękuję za wsparcie społeczności, obdarowanie wsparciem pięciu osób.
585:  Dobra, gdzie my mamy się udać?
588:  Enable focus experience mode to avoid conflict with other quests occupying... Ooo!
595:  No nauczyli się!
599:  To chyba działa tak, że nie będą inne questy nam wchodzić w konflikt, ale mi się to podoba.
604:  To jest dobre rozwiązanie.
607:  Joss Whitely pisze, że wczoraj napisał, że ma Arlecino C1, R1, Freedle później wypadła C2, a potem Deja po 5 wiszeń.
614:  Nie wiem, jakim cudem w ogóle wam się udaje tak błyskawicznie zbierać freemogemy.
620:  Nie wiem jak.
623:  Jan Mikołajowy w tron.
625:  Spróbuj zagrać Arlecino dobrze.
626:  What about Nope?
629:  Nieinteresująca postać.
631:  Krzysztof i na wczesnych Jan Mikołajach.
633:  Przepraszam Kane, nie widziałem, że było... Moment, moment, moment, moment, moment, moment, moment, moment.
639:  I Evil Maciej oraz Kane podarowali wsparcie.
642:  Moi drodzy, spóźnione jam nikołaje dla obydwu jam nikołajów.
645:  Dziękuję najserdeczniej.
646:  To wszystko dlatego, że miałem krótki wywiad przed streamem i ledwo się wyrobiłem.
650:  Jak widzieliście, były nawet dwie minuty opóźnienia.
652:  Nawet nie zdążyłem sobie wziąć herbatki.
654:  Teraz sobie to uświadomiłem.
655:  I Diet Firebone jeszcze pisała, że niedługo magia ognia, bo zaiste wspiera od 23 miesięcy, a od 24 jest sigil magii ognia.
664:  Viridian pisze, że dostał Arlequino i dwa razy broń Liniiego.
667:  Mój mąż w końcu ma swoją broń.
670:  Dobrze.
672:  Dobrze.
673:  Linii, jak rozumiem, mężem jest.
675:  Linii.
676:  Czy ja coś wiem o Linii?
677:  Czy to jest ten, który się zmienia?
678:  A, już wiem.
679:  To jest ten, który się zmienia w cylinder i robi tak.
684:  Niestety, nie wiadomo dla mnie względów.
688:  No nie byłem w stanie się przyzwyczaić do tego gameplayu.
690:  Bardzo przepraszam.
692:  Jak to Switch to Walking?
695:  Co za skandal.
695:  Jaki switch to walking?
697:  Ooo!
698:  Ktoś do pokonania!
702:  Prymitywny wróg.
704:  Dobrze, dobrze.
706:  Czy ja zdążę użyć... Niestety nie zdążyłem.
712:  Wiliwian pisze, że Lee jest cudowny.
716:  Zostaw mojego męża.
717:  Gdzie jest wróg?
720:  To jest jakiś wróg?
721:  Oni giną zbyt szybko, nie jestem... Widzicie, to jest powód, dla którego ja nie wywishowałem po Arlekinadę.
727:  Bo giną zbyt szybko.
729:  To jest straszne.
730:  Problemy pierwszego świata.
732:  Może ci nie zginą dość szybko.
737:  Zróbmy tak.
738:  Zróbmy tak.
748:  Bądź zadowolony!
760:  Jezus Maria.
762:  Wspaniała postać.
764:  Wspaniała.
765:  Dlaczego nie ma takiego Maga Ognia?
767:  Możecie mi wyjaśnić.
768:  Myślicie, że w Natlan taki będzie?
770:  Arlequinada dostaje potężnego boosta po zebraniu tego EX.
773:  Naprawdę warto przetestować.
776:  Poza tym, gdy przytrzymasz charge dłużej, to Arlequina lata.
780:  Będziemy mogli ją przetestować w trakcie tego quest'a, moi drodzy, więc nie omieszkam tak uczynić.
786:  Na razie natomiast będziemy naszym magusem działać.
788:  Gnomdziorna, jak nazywa się osoba mówiąca w imieniu wodnika?
791:  Rzecznik.
796:  Niwlet z tego wszystkiego, aż skoczył do wody.
800:  O, Pymon zna tę głos!
807:  O, jesteśmy tutaj!
820:  Aby załatwić jedną z najpopularniejszych określeń na ten moment, wydaje się, że to jest doskonała spotkanie.
834:  Przez to, że uciekłeś w błyskawicach z tymi dwoma, naprawdę zmieniło mi dzień.
837:  Zdecydowanie nie oczekiwałem tego.
838:  Możesz to powtórzyć.
840:  Co powiecie po polsku?
844:  Czekaj, Paimon znalazł to!
845:  Musisz być tutaj na jednym z twoich magicznych wydarzeń, prawda?
849:  Yyy... W rzeczywistości, wpadliśmy w troszkę problemu na stronie domu, więc ojciec zorganizował, żebyśmy pozostali w Poisson na ten czas.
858:  Agnieszka Oli pisze, że na jej pracy po miesiącu dostała informację od jednej osoby, by nie mówiła jej po imieniu, bo ją to krępuje.
865:  Nie mam z tym problemu, ale czemu info takie po jednym miesiącu, a nie po dniu?
870:  Dlatego, że ludzie mają problem katastrofalny z byciem asertywnymi.
874:  Paimon Brzmina.
875:  Czy myśli, że została nagrana przez inną aktorkę głosową?
878:  Nie wierzę.
879:  Nie, nie, nie, ja wszędzie rozpoznam ten pischliwy żargon.
884:  Od update'u 4.6 jest nowy standard animacji postaci, nie zauważyłem.
887:  Mistrzyni drugiego planu.
900:  O co chodzi w tej grze?
908:  Dlaczego to mała latająca tak skrzyczy?
909:  Foks i Gwen, akurat natrafiasz na content fabularny Genshin, ale Genshin jest generalnie grą eksploracyjną, bardzo spokojniutką.
916:  Czemu ten skrzat tak skrzyczy?
917:  Przestraszyłam się w komunikacji miejskiej, ludzie się dziwnie patrzyli przy martach.
921:  Z jakiegoś dziwnego powodu, Michał uznało, że to będzie dobre.
924:  Nikt nie wie dlaczego.
928:  Dialogi są głośniejsze niż Krzysztof, przyciszyłem dialogi.
938:  Przepraszam was, ale ponieważ usłyszałem wrzask Paimon w swoich słuchawkach, które boostują mocno dźwięk, muszę zrobić detoks uszu i pójdę po herbatkę.
984:  W ogóle chcecie zobaczyć zabawną rzecz?
986:  Pokażę wam zabawną rzecz.
987:  Mianowicie zrobiłem zakup, który nie był mądry.
993:  Czy mogę zmienić... Aha, nie mogę zmienić kamery, zapomniałem.
1012:  Otóż to jest duży softbox.
1017:  Miałem nadzieję, że zmieści mi się nad biurkiem, żeby było ciut lepsze światło, ale problem polega na tym, że nie przewidziałem, że będzie do tego potrzebny nowy stojak i popsuty parasol.
1029:  W związku z powyższym zostałem z taką czaszą i nie wiem, co mam z nią zrobić, więc leży na kanapie.
1042:  Jest to o tyle zabawne, że jutro wraca akurat Philips bez schematu, który cały czas się przeprowadza, biedny, i któremu użyczam lokum tyle, ile mogę.
1052:  W związku z powyższym będę musiał mu wytłumaczyć, że niestety nie ma dostępnego miejsca do spania, ponieważ będzie tam spoczywał softbox.
1061:  Oskarze, dzięki za wsparcie od 30 miesięcy wraca dowowa Oskar od razu.
1064:  Miłego, wzajem wzajem przerobić na panko jest kapelusz do cosplayu z Karamusza.
1071:  Trzeba wynająć podczas czego, żeby trzymał.
1072:  Właśnie.
1074:  You know, on second thought, maybe we don't need to know.
1076:  It's all probably super confidential House of the Heart stuff, right?
1080:  We totally weren't trying to pry or anything.
1087:  House of the Half to jest, moi drodzy, ten sierociniec, którym mu przewodzi Arlecino.
1092:  Czy ja to dobrze pamiętam?
1094:  Filipe będzie spał w wannie.
1095:  Złe wiadomości, nie mam wanny.
1099:  Podłoga, podłoga, moi drodzy.
1103:  W ogóle jutro zapraszam was serdecznie, bez schematu, ale będzie nadawane z wieży.
1107:  Czegoś takiego jeszcze nie było.
1109:  Będziemy mieli dyskusję na temat Szoguna.
1112:  Oczywiście, też mogę zrozumieć twoją kontuzję.
1115:  Wydawać tak wielu Fatui tutaj do Poissons to tylko naturalne, że niektórzy możecie spodziewać się jakiegoś innego motywu.
1124:  Rozumiem.
1125:  Jestem pewna, że w przeszłości miałeś dużą liczbę konfrontacji z Fatui.
1130:  I nie mogę dokładnie zapewnić, że w przyszłości zostaniecie na dobrym poziomie.
1140:  Co trzeba zrobić, żeby Filip założył softbox na głowę na jutrzejszą dyskusję mężczyzn?
1147:  Byłoby cudowne, absolutne.
1148:  Gnomeus ma wspostrzeżenie na nadposiadanie jamnika.
1150:  Ich ulubiona zabawka jest kocyk, żeby gryźć i się w nim chować.
1153:  Właśnie.
1154:  Jak na teraz, jednak, powiedziałabym, że mamy mało powodów, żeby być w przeszłości, nie zgadzasz się?
1160:  Miasto Harth mogłoby być bardziej otwarte dla tych, którzy pracowali z nami tak blisko w przeszłości.
1167:  Pogłoski.
1180:  Dobrze.
1181:  Agnieszka się ubolewa, że głupiej, że miała na kogoś taki wpływ.
1185:  Nie no, słuchaj, jeżeli ktoś nie potrafi asertywnie ci powiedzieć, że nie chce przechodzić na te, to jest to jego problem, naprawdę.
1190:  Musimy pamiętać, że w naszych czasach, kiedy wszyscy jesteśmy wrażliwi na różne komunikaty, a równocześnie chronimy się w różnych banieczkach, żeby się nie wystawiać na problemy.
1200:  Naprawdę asertywność jest ważna, żeby mówić ludziom wprost.
1205:  Ja polecam zawsze używanie komunikatu ja.
1207:  Oczywiście narażacie się wtedy, że będziecie postrzegani jako egoiści, ale z twojego złego lepiej.
1213:  I z perspektywy siebie różne rzeczy mówić, asertywnie, to co się myśli, kawa na ławę i moim zdaniem jest to komunikacyjnie zdrowsze.
1222:  W anime ten kolor włosów oznacza potencjalnego złoczyńcę.
1226:  Proszę bardzo.
1227:  Czyli to jest spoiler, krótko mówiąc Arlequinada jest chodzącym spoilerem.
1232:  Arlequina jest lepsza od innych Harbingerów?
1235:  Okej.
1236:  Aha, nie.
1236:  Arlequina Harbinger, nave House of the Hearth.
1238:  Okej, czyli to jest po prostu jej pseudonim, rozumiem.
1241:  The nave to jej imię Harbingera.
1243:  Czaję.
1245:  Widziałem tę animację Arlequina, jest przepiękna.
1248:  W ogóle możemy sobie ją obejrzeć w którymś momencie nawet, jak skończymy quest.
1251:  A rumor that a certain phantom child is hiding away in the House of the Hearth.
1259:  Ghost Story?
1259:  Będzie szósty sezon Smoczego Księcia na Netflixie, ale super.
1278:  Może ja uwielbiam to miejsce.
1281:  Od razu mi się przypomina quest główny.
1291:  No no, pokłeś cię chce obejrzeć, uchadz, jak najbardziej.
1296:  To jest inna Zafatu i Harbinger, tak samo Child to Tartalia, Signora to Signora.
1300:  Świetne to jest, tak?
1302:  Child, Tartalia, Neif, Arlequino, Signora, Signora.
1308:  Dlaczego?
1309:  Dlaczego moja ulubiona postać jest tak poszkodowana?
1320:  Cheris pisze, że ostatni dzień w Kurwidołku w szkole średniej.
1325:  Proszę bardzo, gratulacje.
1326:  Jakie życzenia?
1327:  Odpoczynku.
1328:  Odpocznijcie po tym wszystkim.
1331:  Jak najszybciej.
1333:  To jest jedyny plus.
1335:  Ja tam wam dam, że signora nie żyje, signora żyje!
1340:  Będziecie z Filipem siedzieć w tej ciasnej kitce wieży.
1342:  No, będzie problem, będziemy mówili, nie ukrywam, bo ja wprawdzie mam jeden mikrofon, który zbiera teoretycznie dwie osoby, ale raczej będziemy podchodzić po prostu do mikrofonu podczas dyskusji, nie widzę tego inaczej.
1361:  Czym jest ta niebieska rzecz wystająca z głowy Luminy wyglądająca jak pióra?
1366:  Ona dostała to od jakiejś postaci, jeśli pamięć nie myli.
1370:  A może mnie pamięć myli?
1372:  Nie, ona dostała broszkę i nie ma teraz tej broszki.
1373:  Nie wiem, czy jest to te pióra.
1377:  Tak, tak, jak najbardziej.
1378:  Te wszystkie ksywy Carbigerów są z komedii de l'arte, tak.
1381:  Dottore też.
1382:  Och, niech się pojawi wreszcie.
1387:  Czemu Lady Alibet znowu nie ma?
1390:  Cześć, szanakujomi.
1394:  Już jesteś całkiem znany w organizacji.
1396:  Wiele ludzi o ciebie mówiło, zwłaszcza po wszystkim z profecją.
1400:  Jeśli jesteś wdzięczny, dlaczego byś nie został na chwilę i porozmawiał z nami?
1404:  W porządku!
1405:  Nie mamy nic innego do zrobienia teraz.
1409:  Ale powiedzmy szczerze!
1412:  Będziemy tu tylko jako goście, okej?
1415:  Nie bądźcie żałującymi!
1418:  Oczywiście.
1419:  Podczas naszego odbywania w Poisson, pomagaliśmy mieszkańcom z pijaniem.
1422:  Wszędzie dajemy zbyt duże pieniądze.
1424:  W rzeczywistości, dzisiaj jest idealna szansa, żebym pokazała wam, co mogę zrobić w kuchni.
1429:  Zacznijmy.
1429:  Przekonam cię, gdzie odbywamy się.
1447:  Który region z wieśkami najbardziej podchodzi.
1450:  Zawsze lubię najbardziej biały sad.
1453:  Ale najbardziej klimatyczny jest Skellige z uwagi na muzykę.
1456:  A najpiękniejsze tu są.
1463:  Dobrze.
1464:  Zresztą pamiętaj, jutro będzie Japanu nieprzerywany.
1466:  Nie chce mi się tu wspinać, nie oszukujmy się.
1468:  Aha.
1470:  Aha.
1471:  Czy ja zawsze muszę iść w złą stronę?
1473:  Czemu tak jest?
1473:  Kazucha!
1474:  Kazucha!
1483:  Miało być tak pięknie.
1488:  Miało być tak pięknie.
1491:  A wyszło jak zawsze.
1496:  Nie mówcie mi nawet, że to jest na górę.
1498:  Nawet mi nie mówcie, że muszę iść na górę.
1502:  Oby nie.
1504:  I KFH jak nie jest dziś?
1506:  O Jezu, zapomniałem o tej funkcji.
1509:  Pierwszego maja ostatnio się stało w Bad Batch.
1511:  Moim zdaniem ten sezon jest na poziomie przy Cherries.
1512:  Czasem przerasta na lepsze akcje z Clone Warsów.
1515:  Serdecznie polecam obejrzeć.
1517:  Może się do tego zmuszę, ale powiem Wam, że miałem ostatnio problem z oglądaniem czegokolwiek ze Star Warsów.
1522:  Próbowałem w Bad Batch się zagłębić.
1524:  Ja chyba muszę mieć zmianę fabuły settingu bohaterów, bo po prostu już nie mogę tych samych historii w nieskończoność.
1534:  A tutaj...
1541:  Jaka herbata, wariacie.
1554:  Nie dali, u mnie jest jeszcze z zapasów... Dzisiaj się połakomiłem.
1560:  New York, haha.
1561:  Ostatnie zapasy w Polsce, natomiast będę musiał kupić milki o long, no nie mam innego wyboru.
1568:  I wspominaj, że nie bierzesz alkoholu dalej, to utrzymujesz dalej, dalej, jak najbardziej.
1571:  Znaczy, zdarza się, wiecie, lampkę wina trzasnąć do steka, ale biorąc pod uwagę to, że przez ostatnie pół roku zjadłem jeden stek, no to wiecie.
1580:  Ale nie, odstawiłem zupełnie, ponieważ w przeciwnym wypadku musiałbym zażywać leki na jelita i to jest bez sensu.
1593:  Czy ktoś może wytłumaczyć fenomen Linnea?
1596:  Bo ja nie jestem w stanie go zrozumieć.
1609:  Ewerest pyta, skąd w społeczności kanału wzięło się takie zamiłowanie do jamników?
1613:  Ewerest, to jest bardzo proste, indoktrynacja.
1616:  Tak naprawdę to jest totalnie na spontanie wyszło podczas jednego z live'ów, z uwagi na to, że opowiedziałem historię o uwielbionej mojej jamniczce Sony.
1625:  Kein, dzięki za trybut, jeżeli znasz anime Enave, nie mów, że Signora żyje.
1631:  Enave?
1633:  Enave?
1633:  Enave?
1634:  Nie kojarzę.
1637:  Ale Siniera żyje.
1644:  Czas na rewatch Andorra, bo tam są inne Star Warsy niż zwykle.
1647:  Nie, to nie jest Star Wars, to jest film science fiction niezwiązany z uniwersum.
1656:  Okej, Viridian.
1658:  Rozumiem fenomen Linnea w odniesieniu do jego cylindra.
1660:  Może to jest Szapoklak.
1661:  To musi być Szapoklak, bo Szapoklak to jest cylindr składany.
1665:  Mag musi mieć składany cylindr.
1667:  Otóż Signora żyje, moi drodzy.
1669:  Ma się bardzo dobrze.
1671:  Ze zdenerwowania użyłem ulta kazuchy.
1674:  Gdzie teraz iść?
1676:  Rany boskie, przecież ja po prostu się rozindyczę z tego łażenia po tym cholernym płasom, powiedział Krzysztof, który jeszcze przed sekundą twierdził, że bardzo lubi to miejsce.
1686:  Czy próbowałem honeybush?
1688:  Nie.
1690:  Nie.
1692:  Miodowy zagajniczek.
1695:  Final Destination w anime, gdzie dzieciaki zapraszają śmierć do klasy mówiąc, że zmarły kolega nadal jest wśród nipisze, Kane.
1700:  Ło!
1701:  Ło!
1705:  Ło!
1710:  Natrafiliśmy, moi drodzy, na zlot hydraulików.
1714:  Przeczytałem dialog Arlecino na temat Seniory.
1721:  Nie mam Arlecino.
1722:  Nie planuję mieć na razie Watermelon, wiesz.
1725:  Planuję natomiast oszczędzać wszystkie freemogemy na Natlan i mieć Archonta Narodu Ognia C6.
1733:  Potrzebuję do tego 1000 wishy.
1740:  To Traveller i Piemon!
1741:  Nie ma sensu!
1741:  Chodźcie, wszyscy!
1742:  Traveller i Piemon tu są!
1758:  Okej.
1760:  To czterdzieści ulicy więcej ode mnie, pisze Kasia Kazanowska.
1766:  No właśnie, te problemy, prawda?
1768:  Czy Krzysztof rozrobi cosplay Paimon na 500 tysięcy subów?
1772:  Wiecie, że nie jest człowiek w stanie się przebrać za kogoś, kto jest niższy.
1778:  W porządku!
1779:  Muszę powiedzieć, że Paimon nie zauważył, że my jesteśmy tak znani!
1786:  Oczywiście!
1787:  Ojciec i Linnie nam dużo o Tobie opowiadali.
1790:  Ojciec nam o tym opowiadał, jak Ty pomogłeś Linnie.
1792:  Według niej jesteś zaufany przyjacielem.
1794:  I z tego co się z nią chodzi, to jest prawie najwyższa zaopatrzenie, które kiedykolwiek słyszeliśmy od niej.
1804:  Ok, stężenie kaszojadów na centymetr kwadratowy jest za duże.
1808:  Jeszcze brakuje tego, żeby tutaj wpadła Diona.
1810:  O, i ta... Przewidzieliście to, jak graliśmy w ostatni Arkon Quest i byliśmy w Fortecy Meropindy.
1821:  Przewidzieliście, że będzie...
1827:  Niestety będzie.
1828:  Ale jest teoria, że ma ona być healerem dla całej partii.
1833:  Boże, dla całej partii.
1836:  Dla partii.
1837:  Dla całej drużyny.
1838:  Podobno.
1839:  To nie byłoby zbyt głupie, biorąc pod uwagę, że niewielu jest takich.
1847:  Znaczy, Jhin istnieje, ale wiecie, to Jhin.
1850:  Sijun ma mega animację.
1860:  Co?
1861:  Z wasza staw.
1869:  You mean pick your poisson.
1878:  Albo... może Shacklow może wam nauczyć o stope!
1880:  Jest super dobry w tym!
1881:  Nigdy nie został zabity!
1882:  Powiedziałem, żebyście wziąli rzeczy Wizarda!
1906:  Tak jest.
1907:  To jest to, co powiedział Scarface w alternatywnym uniwersum, kiedy dostał się do własnych pierścieni.
1925:  Więc nie jestem tak dobry jak byłem wcześniej, ale wciąż mogę ci dać kilka punktów.
1929:  Poczekaj, kiedy powiedziałeś dać... Ale to są najlepsze rzeczy, które możemy ci dać.
1932:  Nie lubisz ich?
1948:  Oooo, a co o tym?
1949:  Powiedz mi imię kogoś, kto cię naprawdę zaskoczył i pokażę mu dla ciebie lekcję.
1956:  Za około 20 dni Ghost of Tsushima właśnie, Cordy.
1959:  Wszystko wtedy zawieszą na kanale.
1962:  I niebawem też Warhammer wraca.
1963:  Naprawdę?
1979:  Świetnie!
1979:  Przez wiele lat nie mieliśmy gości, z którymi grać.
1981:  Jeśli masz coś, co potrzebujesz, powiedz nam.
1983:  Tak, zwłaszcza jeśli jest to poizolacja czy coś innego.
1984:  Mam wiele potencji na to.
2010:  Życzę ci Krzysztofie powodzenia z walką za Reginą, gdzie występuje jako oboz ciśnienia i może skoczyć do niepożądanego stanu.
2022:  Good!
2023:  Więcej wyzwań!
2029:  Dlaczego wszyscy są rudzi?
2031:  Nie, żebym miał z tym problem, ale to zastanawiające.
2035:  Słuwająca beza z tulryj.
2041:  Serial Szogun warty uwagi.
2044:  Piotrze Wawrzyniaku, zapraszam cię jutro na bez schematu.
2047:  Będziemy o 20.30.
2049:  A nie, to będzie dyskusja spoilerowa.
2050:  To nie zapraszam cię.
2051:  To nie przychodź!
2052:  Masz czas do jutra, żeby obejrzeć całość.
2054:  A tak serio to absolutnie jest wart, nie tylko kupienia subskrypcji Disney+, serial Shogun jest tak dobry, że jest wart kupienia akcji Disneya.
2062:  Ja nawet wiem, czym słyszysz to w gęsieniu, to akurat bardzo dobrze nani nani.
2075:  Czyżby Horizon miał pójść w odstawkę?
2078:  Za dużo gier wychodzi, co ja mam na to poradzić?
2079:  Zobaczymy, w zależności od tego, jak się wyrobimy ze wszystkim.
2096:  Ciekawe czy się wstrzele... Wstrzeliłeś się w to miejsce, Gęsinek jest spokojniejszy zawsze.
2101:  Myślałeś, żeby kiedyś przejść Dark Souls jeszcze raz, innym buildem?
2104:  Innym buildem nie, ponieważ buildy magiczne mnie interesują, więc raczej byśmy zrobili innego maga w Dark Souls 3, czyli tego, który strzela strzałami dusz.
2111:  Może byłoby nawet ciekawe.
2115:  Dobrze.
2115:  Chaplot jest około mojego wieku.
2118:  Mimo, że jestem głównie odpowiedzialna za zbieranie inteligencji, on zajmuje się obserwacją.
2122:  Jest bardzo zadowolony ze swojego pracy i nie ma żadnych rezerwacji na bardzo trudne misje.
2129:  Czy my kiedykolwiek wyjdziemy z Poisson?
2153:  Mam pytanie, czy my kiedykolwiek... Mam wrażenie, że te dziwne skrzynki się spawnują.
2158:  Naprawdę, już któryś raz je widzę.
2160:  Witamy Cośka na czacie.
2163:  Widzę gęślinę, więc powstałem z martwych.
2166:  Cośek, masz już za sobą całość quest'a?
2169:  Pewnie tak.
2172:  Filio, sprzęty są tutaj.
2179:  Nie, mono, żadne duo.
2188:  Ja nie lubię Raiden, z charakteru utyskuje Magdalena Grotnicka.
2197:  No to przecież nie, ja właśnie ją uwielbiam z charakteru.
2200:  Zaklęła całą i na zoomy kradła wizję, wywołała wojnę domową.
2204:  Oczywiście!
2205:  Zróbmy wszystko co do tego!
2207:  O!
2207:  Dobrze dla Ciebie!
2226:  To się pisze, że pierwszą rzecz jaką zrobił po porwacie z porannego seminarium magisterskiego to był quest.
2232:  Ok, rozumiem.
2237:  Jesteśmy zaznajomieni z Fontanną a propos.
2242:  Są nowe poziomy Fontanny.
2252:  Pisz mnie, żeby zrobić abysa miwletem potem.
2253:  Sam miwletem.
2255:  Good.
2271:  Jaka popular culture?
2272:  Co za wstrzykiwanie popular culture?
2274:  Jest jedynie jedna kultura.
2276:  Kultura.
2277:  Współczesna.
2278:  Nie ma żadnej popularnej, wysokiej.
2280:  Czy nawet Genshin musi być przeciwko mnie?
2283:  Może powinienem umrzeć moje włosy?
2294:  Ja!
2295:  Stulryj!
2296:  Stulryj!
2297:  Myślę, że dzięki za wsparcie od 15 miesięcy kolejny miesiąc, kolejny jam, niech nie inaczej.
2307:  Boże, jak się spokojnie gra, moi drodzy, w porównaniu z wczorajszym Grimem i Path of Pain, Jezus Maria.
2313:  Miałem taką myśl przez moment, żeby dzisiaj odpalić Path of Pain, ale byłoby zabawnie.
2320:  Lisior pisze, że kolejny miesiąc to kolejny jamnik i ma rację, tak nawiasem mówią.
2323:  Czy widziałem zapowiedź gry Tales of the Shire?
2327:  Nie.
2328:  Tales of the Shire?
2329:  Znaczy, rozumiem, że to jest jakaś orgia hobbicka, tak?
2335:  Okej.
2348:  Dajcie mi znać, jak będzie to samo, tylko żona z gula.
2351:  No wideo z Pekuli właśnie ta kreska zachwyca absolutnie w Genshingu.
2364:  I eksploracja, zaraz będziemy mieć eksplorację.
2368:  Nie, nie idziemy do opery, jesteś rudny.
2370:  Znaczy...
2372:  W Tales of Vaishali to będzie coś w stylu Stardew Valley?
2375:  Okej.
2376:  Moja dyplomatka pisze teraz pracę o Stardew Valley.
2380:  Może się wreszcie dowiem, na czym blagafonamenty idzie.
2383:  Fun fact!
