🔴 Furina furiosa aqua dolorosa | GENSHIN IMPACT Livestream #8
🔗 https://www.youtube.com/watch?v=RoJasgEj22c

25:  Muzyka
508:  Tak, dwa sedesy!
510:  Nie wiedziałem, że to nazywa się sedes.
513:  Więc zanim dostałem Miecz Furiny, który jest już na poziomie 80, to nawet to nie będzie dobre dla Charlotte.
521:  Więc zmarnowałem strasznie dużo wishy.
525:  100 wishy poszło na miecz.
528:  140, przepraszam.
529:  Tak, 140 poszło w sumie na miecz, a furina wypadła jakoś bardzo szybko.
535:  Jeżeli chodzi o samą furinę, to udało się ją mieć na C1 przynajmniej tyle.
541:  Nie jest ona jeszcze potężną postacią, ale jest bardzo sympatyczną postacią, moi drodzy.
545:  Będziemy grać wyłącznie Furiną.
547:  Ponieważ nie mam równocześnie Nivleta, to musi nam wystarczyć Kamisato jednoprzyciskato.
554:  Kamisato jednoprzyciskato ma to do siebie, że wystarczy wcisnąć jeden przycisk i się wygrywa, a przy Nivlecie jest potrzebna więcej umiejętności.
564:  Widziałem trailer nowego anime filmu Wiedźmina.
568:  Może to będzie lepsze od Zmory Wilka?
570:  Zobaczymy, moi drodzy.
572:  Furina na C6 jest ciekawa, staje się DPS-em, ale to jest Fryderyku chyba prawidłowość, nie?
576:  Bo w przypadku Kazuchy, jeśli mnie pamięć nie myli, tak samo jest.
579:  To znaczy na Kazucha, umówił mnie, tak?
582:  Kazucha na C6 również ma infuzję żywiołową.
586:  Kura się nie spóźnia, przychodzi lekko po czasie, mówi, że rosło z kury domowej.
590:  Witam serdecznie.
591:  Szymon przyszedł Furina C2, gratuluję serdecznie.
594:  Furina C2 jest wydatnie potężniejsza.
598:  Możesz jej użyć na niwlecie od biedy.
599:  5-gwiazdkowe bronie zawsze są lepszą opcją od 4-gwiazdkowej, pisze Michał.
603:  Dziękuję Michał, że mnie pocieszasz.
605:  Wiecie, jak bardzo nie szanuję tej broni?
609:  Ja wam pokażę, jak bardzo nie szanuję tej broni 5-gwiazdkowej.
613:  Ja wam pokażę, jak bardzo jej nie szanuję.
616:  Tak bardzo jej nie szanuję.
620:  Się do niczego innego nie nadaje.
622:  Teraz boli mniej, prawda?
624:  Jest jedna kopia.
626:  Boli mniej.
628:  I właśnie tak należy żyć.
633:  Znaczy, gorsze byłoby oczywiście, gdybym...
636:  Musiał słuchać siorbania Kamisato jednoprzyciskato przez cały czas.
640:  Nie, gorsze byłoby, gdybym po prostu broń zamienił na morę.
644:  To byłoby straszniejsze.
645:  Furina jest najlepiej napisana postacią.
647:  To dobra wiadomość, moi drodzy, bo jaki jest dzisiaj plan?
650:  Plan jest taki, że będziemy...
655:  Co?
656:  Jakie corresponding quests will be suspended?
659:  A, to jest główny quest, dobrze, więc musimy porozmawiać z Florentem, już się przeraziłem.
664:  Florent jest tutaj, jak się okazuje.
667:  Czy tylko ja dzisiaj mam lagi?
668:  Mam nadzieję, Szymonie, że tak, bo ja dzisiaj mam wszystko na zielono i radośnie.
673:  Absolutnie nie oglądałem jeszcze Attack on Titan.
675:  Moi drodzy, ile będzie czasu?
676:  Nivlet potrzebuje trzech przycisków.
678:  Elemental burst, przytrzymać zwykły atak i profit.
680:  Bardzo żałuję, bardzo żałuję, że Nivlet nie został wywishowany.
685:  Wiecie co, skoro jeszcze gawędzimy, to czemu by nie poodkrywać sobie na przykład tego miejsca, które mam niepoodkrywane i przy okazji bardzo ładnie pokazać umiejętności Furiny, które dla mnie zwyciężają w 100% tę postać.
699:  To znaczy, czy ja idę w dobrym kierunku, tylko tak.
701:  To znaczy Furina robi coś takiego, moi drodzy.
712:  Czy oficjalnie Furina jest Jezusem tego świata, moi drodzy?
716:  Furina jest Jezusem świata Teviatu.
719:  Więc tak, tylko koniec.
724:  Możemy chodzić po wodzie i to zmienia absolutnie wszystko.
726:  Jak ja sobie przypomnę, jak razem ze swoimi studentami, swoją drogą, w jednej partii, usiłowaliśmy osiągnąć tę wyspę, gdzie się odblokowuje Abyss i robiliśmy to za pośrednictwem trzech Kai.
740:  I cyk Kokomi do kosza, o Juliusz, Kokomi się bardzo przydaje, ja na przykład nie mam innych healerów zbudowanych, w związku z powyższym w tym momencie w drużynie Furiny może być jeno Kokomi, aczkolwiek, aczkolwiek powiem wam, że słuchy chodzą, iż Charlotte jest niezłą postacią do leczenia.
756:  Więc kto wie, czy nie będę jej wykorzystywać do tego, żeby dodatkowo mrozić w drużynie.
761:  Jeszcze jest inna opcja, to znaczy mam Jean.
764:  I Jean podobno też jest dobra, to jest zdumiewające.
767:  I szczerze powiem wam, że po tym jak Mihojo buffuje postaci, które są bardzo...
773:  już od dawna z nami w Genshinie, tak jak Jean, tak jak Noel, to to jest bardzo sympatyczne z ich strony, więc Jean musi zostać przeze mnie zbudowana, bo na razie nawet w ogóle nie jest, ma jakiś Lion's Roar, to w ogóle nie, ale ma przynajmniej troszeczkę już setu z Viridescent.
791:  Furina też leczy, ale wiesz co Mieszko, to leczenie Furiny to jest moim zdaniem jeno do otwartego świata.
798:  Pamiętam jak do Inazumy samotnie szłam z Kajeją, pisze Lin.
801:  Przepiękne, ale to są historie, które się pamięta, prawda?
806:  Absolutnie tak.
809:  MagdaM1 też tak wędrowała, no proszę moi drodzy.
813:  Nie będziemy tutaj robili tylko żadnych zagadek, bo zagadki środowiskowe, przynajmniej na razie nie mam do nich cierpliwości, dobijają mnie w Fonteyn.
821:  Krzysztof Jego haremik towarzyszy.
822:  No psuje nam tylko ten gender mainstreaming Kamisato Ajato.
826:  Znaczy Kamisato jedno przyciskato, przepraszam.
829:  Odrzuć leczenie healerem, lecz się wyłącznie jedzeniem.
833:  Można i tak.
835:  Można i tak... czaty potwierdzają, że Jin współgra dobrze z Furiną.
839:  To dobra wiadomość, moi drodzy.
841:  No i proszę bardzo, mamy odkryte ruiny.
843:  Jaka to radosna sprawa.
844:  Cieszę się, że zostały... Wiecie, co mnie najbardziej cieszy?
847:  Że zbliżamy się do Mondstadt.
849:  Jak mnie potwornie zdenerwowało to, jak zobaczyłem ten cholerny cycek tutaj.
853:  Jak ja się cieszyłem, że mapa się wypełnia, że wypełnią mi przede wszystkim tę lukę.
857:  Chcę tę lukę wypełnić, tak?
858:  Denerwuje mnie ona.
860:  to przynajmniej zaczynają trochę wypełniać tę.
863:  I jeszcze jak wypełnią tę, to już będę szczęśliwy.
866:  Bardzo tego potrzebuję.
869:  Muzyka piękna jest na ten... Nie no, w ogóle muzyka w Gęczynie, dajcie spokój, coś wspaniałego.
874:  Kamisato jest rodzynkiem drużyny.
876:  Tak, Dominik, absolutnie.
877:  Herbatniczki i herbata.
880:  To nie jest przypadek, moi drodzy, że Magda M1 ma herbatniczki i herbatę, albowiem to jest przecież jedna rodzina wyrazów i jest to wspania... O, tutaj jest fajna zagadka, ja ją lubię.
889:  Tu się coś będzie jarzyło.
890:  Chyba, że to jest coś nowego zupełnie.
893:  Wtedy zobaczycie razem ze mną nowe rzeczy i zobaczycie, dlaczego Krzysztof pod żadnym, ale to żadnym pozorem, nie może rozwiązywać zagadek nielogicznych.
903:  Bo jak Krzysztof rozwiązuje zagadki nielogiczne, no to kończy się to w taki sposób, więc... Więc nie, nie potrzebujemy zagadek nielogicznych.
911:  Jeśli mnie pamięć nie myli, tutaj dostajemy taki specjalny dynks, który umożliwia nam...
918:  No właśnie, śledzenie rzeczy.
920:  Ale do tego trzeba mieć mózg, moi drodzy, niestety.
923:  Ja nie mam mózgu.
924:  Mogę dokonać interakcji i nic więcej.
927:  Bardzo zdumiewające.
930:  Wyeliminować.
935:  Jeszcze kompletnie nie ogarniam rotacji w ruiny, ale co tam.
940:  Okej, nie wiem, co tutaj się podziało właśnie.
942:  Nie mam pojęcia, co tu się podziało.
943:  Tu się dzieją jakieś dziwne rzeczy.
950:  Eee... Eee... Eee... Okej, prawdopodobnie wyjaśnia nam to tutaj.
956:  Beam generators, beam receivers.
958:  Okej.
960:  Czyli prawdopodobnie trzeba je ze sobą połączyć.
962:  Jezus Maria.
964:  Kenriak jest na lewo od pustyni, a Natlan na lewo od fontane?
969:  Czyli w tę stronę się jeszcze rozbuduje mapa.
972:  No to dobrze, to mnie cieszy.
975:  Ale to mnie nie cieszy, czyli Fontaine musi uzupełnić tę lukę, a Szneznaja zapewne będzie tutaj.
982:  Tak mi się przynajmniej wydaje.
984:  Ile wiszy poszło na furinę i zdobycie miecza?
986:  240.
988:  Nie rozmawiamy na ten temat.
990:  Ponieważ liczyłem na to, że zostanie przynajmniej ociupinkę więcej na... Wiecie co?
998:  Na wspaniałego i cudownego Nivleta, którego nie uznawałem za wspaniałego i cudownego.
1004:  Boże, czy gry zaczną pokazywać, jak coś działa, zamiast mi dawać ścianę tekstu, który nie mam cierpliwości czytać?
1010:  Nigdy tak nie będzie.
1011:  Dlaczego córka i cukier pisałem przez różne U?
1014:  To jest dobre pytanie.
1015:  A wiecie, że buty kiedyś pisało się przez U z kreską?
1019:  Rok oszczędzania czy rok wielorybienia?
1021:  U mnie to było pół roku oszczędzania i delfinienia, ponieważ ja opłacam Battle Passa i te wrózie.
1029:  Welkinmun.
1034:  Pomiędzy Fontaine i Mondstadt jeszcze coś ma być.
1036:  Tak słyszałem, że podobno ma być jakiś port czy coś w tym stylu, natomiast tutaj widzę, że się nie znaję.
1042:  Tak, buty bobotki, Moniko, absolutnie.
1044:  Dlatego było... Dobrze, w ostatniej chwili to zrobiłem.
1049:  Okej, czy tutaj jest ten nieszczęsny beam, którym musimy walnąć?
1053:  Przynajmniej wszystko na to wskazuje.
1055:  Okej.
1056:  Okej.
1059:  Jak zawsze zrobię to metodą prób i błędów.
1064:  Jak zawsze nie zrobię tego metodu prób i błędów.
1070:  Czy, czy, czy tego mam użyć?
1075:  Nie mam zielonego pojęcia jak to zrobić.
1078:  Doktor Flap pisze, że mina właśnie jamnika.
1082:  Ja zawsze, finalnie, oglądam po prostu jak ktoś to robi na YouTubie i mam takie... Aaa!
1088:  To o to chodziło!
1091:  I być może kiedyś się doczekam, aż projektanci gier będą dawali... Ale nie, nie, nie doczekam się tego.
1099:  Będą dawali podpowiedzi, które mają charakter wizualny albo audiowizualny.
1105:  Ma być port na prawo i w górę od Monsztad.
1107:  O proszę.
1108:  No widzicie, to świeci.
1111:  Aaa.
1116:  Czy nie jest tak, że...
1118:  Mam dokonać jakiejś interakcji z tym.
1120:  Tak!
1120:  Tak!
1121:  Działa!
1126:  Działa, działa, działa, działa, działa, działa.
1129:  Dobrze.
1133:  Nie działa.
1134:  Ale już, już zaczynam o... Aaa, ha, ha, ha!
1143:  Wszystko, byle nie przestać instrukcji.
1146:  Tak, absolutnie tak.
1157:  Gry wideo nie są od czytania.
1159:  Wiecie, co jest od czytania?
1160:  Na przykład dobra polska fantastyka.
1162:  Mówiłem, że będę dzisiaj polecał polską fantastykę patriotycznie.
1165:  Marcin Podlewski, Księga Zepsucia.
1167:  Ale zjechałem pierwszy tom, byłem paskudny dla Marcina.
1170:  Nie podobał mi się bardzo, ale w drugim się odkupił.
1173:  To jest taka dark fantasy, więc jeżeli jesteście zainteresowani polską dark fantasy, to polecam.
1177:  Czy tu jest jeszcze jakiś?
1178:  Tak, jest.
1179:  do odblokowania, radosny teleport, zrobimy to.
1182:  Proszę Państwa, mamy to nie inaczej.
1183:  W 4.4 ma być podobno Cloud Retainer, czyli Genshin Nowa Bayonetta, uuu.
1189:  Ja mam nadzieję, że w 4.4 będzie też Nivlet, bo chodzą słuchy, że ma być wtedy jego Riran.
1196:  Wiesz po co istnieją U, RZ i jak się je rozróżnia?
1200:  To proste, to proste istoto żyjące.
1202:  Kiedyś ludzie wymawiali te słowa inaczej.
1206:  Podam Wam szybki przykład, to znaczy CH i samo H. Jak w polszczyźnie jest jedna reguła, jeżeli chodzi o wymowę, to znaczy głoski, które są obok siebie, przyjmują swoje właściwości.
1217:  Dlatego jeżeli macie scharakteryzować, H wymawiano właśnie tak teraz, CH.
1224:  I dlatego jest wcześniej S, które jest też bezdźwięczne, nie jest dźwięczne jak Z.
1228:  A jeżeli macie na przykład harmonię, to kiedyś wymawiano to... Przestań, a ja to gadać.
1234:  Kiedyś wymawiano to harmonia.
1237:  W związku z powyższym ludziom bardziej pasowało zapisać to przez Z, bo słyszeli dźwięczne H i słyszeli dźwięczne Z. Więc dlatego było zharmonizować i scharakteryzować.
1249:  A dzisiaj ja nawet tego nie umiem wymówić.
1251:  Dlatego się pisze to inaczej.
1253:  Smutna sprawa.
1255:  Moja mama mówi, że się u niej w domu jeszcze rozrządziało ha i sam cecha i nigdy nie miała z tym problemu, jest z Podlasia.
1259:  Popatrzcie, więc działa.
1262:  Jedyna wada Nivleta?
1264:  Water comes in many flavors to the descending plate.
1269:  Wiem, słyszałem o tym, to jest bardzo smutne.
1271:  O!
1272:  Tu jest bardzo sympatyczna mechanika, moi drodzy.
1274:  Nie wiem, czy Furiną się będzie to ciężko raczej zdobywało, ale zobaczymy, bo... No dobrze, spróbuję to zrobić.
1285:  BYŚ DZIĄGW!
1286:  No przecież to jest przepiękne!
1289:  Wspaniałe!
1290:  Przez Brudzickim się to zachowało, pisze Jakub Ankus, o proszę.
1293:  Czesi podobno dalej mówią hać więżne, więc ortografia generalnie była kiedyś bardzo logiczna, ale przestała być logiczna.
1300:  Teraz ortografia to są zagadki nielogiczne, moi drodzy.
1304:  Ostatni Archon Quest jest genialny.
1306:  Pani Filma, ja w tej chwili może w niezobowiązujący sposób eksplorzę, ale to tylko po to, żeby pokazać wam, dlaczego warto jest wracać do tej gry, bo jest po prostu prześlicznie, ale zaraz idziemy robić quest główny.
1319:  Właśnie fabuły Fontaine absolutnie jeszcze nie przechodziłem i przechodzę z wami.
1323:  Kaiser Live.
1324:  Na tym rzecz polega.
1325:  Kaiser Live, przepraszam.
1326:  Dobrze, mamy, moi drodzy, odblokowane dwa teleporty.
1329:  I to jest dla loremistrzów, po to, żeby przeczytali i mieli z czego robić filmy na YouTubie.
1334:  Dobrze.
1335:  Tyle mieliśmy zrobić, moi drodzy, zrobione.
1337:  Jeszcze teoretycznie moglibyśmy sobie przejść tutaj.
1340:  Przejdźmy jeszcze.
1341:  O, wiem, co zrobimy.
1342:  Przejdziemy stąd tu, a potem przejdziemy w tę stronę i do questu głównego.
1347:  Haha!
1348:  Więc generalnie czepianie się ludzi o ortografię to jest coś, czego nie zrobiłem w całym swoim życiu, a zwłaszcza, że jestem po studiach, które teoretycznie by sprawiały, że mógłbym to robić bez przerwy.
1360:  Natomiast ileż razy ja się nasłyszałem, że o, Krzysztof, Krzysztof, tak się nie pisze, tak się nie mówi, po czym się okazało, że się tak pisze albo się tak mówi, po prostu ktoś nie zajrzał do słownika, że dwie formy są poprawne.
1370:  To tak strasznie wkurwia.
1373:  Poprawianie ludzi dla samego poprawiania to nie ma żadnego sensu.
1376:  Mam dylemat co przeczytać Pana Lodowego Ogrodu czy coś z książek Pratchetta.
1379:  Dzisiaj mogę Ci polecić tylko Pana Lodowego Ogrodu, Lynn.
1382:  Tak serio.
1383:  Pratchett, jeżeli potrzebujesz lekkiego światotwórstwa i zabawnej, sympatycznej fabuły z naciskiem na fabułę, natomiast Pana Lodowego Ogrodu ma cięższą fabułę zdecydowanie, ale o wiele bardziej wynagradzające światotworzenia.
1396:  To, co tam się dzieje, to jest po prostu coś niesamowitego.
1399:  No chodzenie po wodzie jest absolutnie OP, moi drodzy.
1401:  No tylko, że nam cały czas drenowane jest żyćko z tego, co... Pamiętam?
1405:  Dobrze mówię?
1406:  Czy to jest tylko w walce?
1407:  Nie, to jest tylko w walce.
1408:  He?
1410:  Ale zdumiewające.
1411:  O, mamy następną zagadkę nielogiczną, cudownie.
1413:  Arkane 2.7 już za rok, ale będzie recenzja.
1416:  Wiecie, nie miałem recenzji na kanale, ponieważ nic mnie jakoś przesadnie nie zachwyciło.
1420:  To znaczy, na przykład The Fall of the House of Asher było fajne, ale nie tak, żebym zrobił recenzję z radością.
1425:  Bo chcę jednak, żeby te recenzje na kanale faktycznie świadczyły, że...
1429:  że to jest dobre i rzucajcie wszystko.
1431:  Więc takiego serialu jeszcze nie było.
1433:  Na przykład drugi sezon Koła Czasu jest spoko, ale to w dalszym ciągu jest Koło Czasu.
1439:  No niestety Furina, natomiast do eksploracji wzwyż nie jest tak dobra jak mój wspaniały Wanderer.
1447:  Wanderer.
1450:  Co, z Barbarą jest dobrym healerem?
1451:  Barbara tak, jak najbardziej.
1452:  Barbara również, moi drodzy, teraz ma o wiele większy sens niż miała, tak mi się wydaje.
1457:  To chyba nie jest zagadka nielogiczna, to jest po prostu jakaś skrzyneczka.
1460:  Tak, skrzyneczka.
1464:  Splendid!
1469:  Mamy dwa free mogemy, jeszcze tylko 1598 i będzie ten pool.
1477:  W tej wieży, obok której kończy się wątek Narcissian Croids?
1481:  Naprawdę?
1483:  Uuu, to mi się podoba, bo ja Narcissian Croids uważam za jedną z najlepszych rzeczy, która się pojawiała w World Questach.
1490:  Coś wspaniałego.
1491:  Też serdecznie pozdrawiam, jcrazy.
1494:  Krzysztof ma furinę z Uizją i Pneumon.
1496:  Krzysztof, nie no, muszę podnieść.
1497:  Co?
1500:  Co, co, co, co, co, co, co, co, co, co, co?
1504:  Nie mówcie mi, że... Nie mówcie mi, że Furina... Stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop.
1512:  Czego ja nie rozumiem?
1515:  To jest... To jest Uzya i Pneuma, te jej dwie rzeczy.
1519:  Nie żartujcie sobie ze mnie w tym momencie.
1524:  O, i teraz będą piękne rzeczy się działy chyba, albo nie.
1528:  Ponieważ nie mam ulta Furiny.
1530:  Furina nie jest jeszcze zbudowana na tyle, żeby... Ale ewen buff dla Kamisato jednoprzyciskatą u Furiny sięga do 26 tysięcy, to jest coś niesamowitego.
1541:  Czyli chcecie mi powiedzieć, że w tym momencie... W tym momencie ja mam też to, co pozwala mi dokonywać interakcji środowiskowych?
1550:  Jezus Maria, nie wiedziałem tego!
1554:  To jest OP?
1558:  To jest absolutnie OP.
1559:  O Boże, a to z kolei jest bardzo denerwująca rzecz.
1565:  Kokonomija Sangomi.
1567:  Nie wiem, co tutaj należy zrobić.
1570:  Pamiętałem jeszcze wczoraj, jak to działało, ale teraz już nie pamiętam.
1578:  Widzicie, dlatego smutno jest, jak się jest mną.
1581:  Ponieważ człowiek może się nawet czegoś nauczy, ale potem momentalnie zapomni.
1585:  Chyba trzeba dotknąć wpierw tego dziwnego czegoś.
1588:  Tak, to jest piłka nożna, fany Valentine.
1591:  Już wiem, dlaczego to wyparłem.
1593:  Już wszystko rozumiem.
1609:  I tu jeszcze trzeba zapamiętywać, o Boże.
1613:  Raz, dwa... Trzy... Cztery?
1620:  Cztery?
1623:  Przypomina się autentycznie przy tych rzeczach Dark Souls.
1626:  Tam też były niewidzialne rzeczy.
1628:  Ostatni akt trwa 5 godzin.
1630:  Będzie w sam raz na jeden stream.
1631:  Gdzie my wylądowaliśmy?
1633:  Gdzie ja jestem?
1634:  Co się dzieje?
1636:  Bloom Team bez Nilu?
1637:  Nie mam Nilu.
1640:  Nie mam Nilu.
1642:  Niestety.
1645:  Co zrobić, moi drodzy, co zrobić?
1647:  Więc ja nie mam jeszcze pomysłu na to, co może być w teamie Furiny.
1652:  Chociaż nie, ja mam pomysł, kto może być w teamie Furiny.
1655:  Ja mam bardzo dobry pomysł.
1658:  Ja mam rewelacyjny pomysł.
1660:  Tu może być Yeilan.
1664:  Wiecie, co spróbujemy?
1666:  Skoro jest Yeilan i jest Furina, spróbujemy tutaj Hu Tao.
1669:  Zobaczymy, jak to będzie działało.
1672:  W ten sposób będziemy mogli słyszeć co jakiś czas Paję, paję!
1676:  Punch and fire!
1678:  Dobrze.
1678:  Lecimy, moi drodzy, do tego questu głównego, który jest tutaj.
1686:  Jeszcze monohydro można zrobić.
1687:  Można zrobić, jest to prawda.
1691:  Fulina jest leworęczna.
1692:  Bardzo dobrze.
1693:  Więcej miłości dla manikutów potrzebujemy.
1699:  Czy ja właśnie się oblałem?
1701:  Tak.
1706:  Najgorzej oparzyć się herbatą tak, żeby się oblać.
1711:  Ech, biedny Krzysztof.
1715:  Nie spodziewałem się, że jest tak gorąca!
1719:  Skandal, ale za to jest dobra muzyka.
1722:  Kokonomija Sangomi.
1724:  Kto mógłby być tutaj w Monohydro?
1726:  No przecież mógłby być jeszcze Ayato faktycznie.
1730:  Syrenox pisze, że jest leworęczny.
1732:  Proszę bardzo!
1734:  Ja byłem kiedyś oburęczny, jak grałem na fortepianie.
1738:  Czy polecam książki Marcina Mortki z serii o Matthew Vortenie?
1741:  Wiesz co, sarno prosto z lasu?
1744:  Jest lubiany, ale ja nie czytałem.
1750:  Moi drodzy.
1752:  Czy ktoś pamięta w ogóle, co się tutaj działo ostatnim razem?
1758:  Ja się zawsze oblewam.
1759:  Ja też, ja też, Magdo.
1760:  Ja jestem w stanie się potknąć o własne sznurowadła i oblec czymkolwiek.
1764:  Zawsze.
1773:  Zrozumiałem, że ankietka o leworęczności w międzyczasie.
1780:  To również przypomniało mi się, że na dzień, w którym wydarzenie się stało się z moim ojcem, rano uciekało na zewnątrz.
1787:  I znalazłyśmy kilka kłopotów na scenie.
1790:  Po tym, jak mój partner tutaj złożył dla mnie te kłopoty, czułam, że powinniśmy spróbować odnaleźć jego okazję.
1797:  Czy możesz mi pomóc, żebym wiedziała, co się działo w tamtym nocy?
1802:  Hmm, pozwól mi pomyśleć.
1803:  Panie Callis czuł się dosyć zadowolony w tamtym dniu.
1809:  Więc on śpiewał i bantrował się z nami na tabliczce.
1812:  Po tym, powiedział nam, że chciał pojechać na trochę nowego powietrza.
1816:  Więc nie myśleliśmy o tym.
1819:  Kto wiedział, że usłyszymy dwa ubrania po raz następny?
1824:  Moja pierwsza reakcja była, że życie Pana Kalisa było w niebezpieczeństwie.
1828:  Więc pociągnąłem moją podłogę i zrobiłem szalik do sceny.
1831:  Ale kiedy dojechałem tam, to już było za późno.
1836:  Mr. Callous stał za śmiertelnym ciemnem z bronią w jego rękach.
1839:  Wszystko, co moglibyśmy zrobić, to było spojrzeć na siebie z powrotem, nie wiedząc, co powiedzieć.
1847:  Więc również pamiętasz o dwóch broniach?
1850:  Dokładnie.
1851:  Żołnierze powiedzieli, że pierwsza bronia się nie zniszczyła, a druga zniszczyła Jacques'a.
1857:  Dead Shock z kolei pisze, że ma być pistolet w przypadku Navi.
1868:  Jaki 11 września, Wojciechu?
1870:  O co chodzi?
1875:  Just Whiteley pisze, że po tym jak zrobił ostatni akt, uważa, że powinienem przeprosić czaty za nieumieszowanie po Nivleta.
1883:  Ja sam siebie już muszę przeprosić.
1884:  Wiecie, ja bym chciał mieć Nivleta i Furinę?
1888:  Przynajmniej z naszej perspektywy, mój ojciec nie miał powodów, żeby go zabić.
1896:  Więc on też nie miał powodów, żeby przynieść mu dodatkowe bronie.
1915:  Powinna być jeszcze czwarta opcja w ankiecie nieporęcznej, ale to jestem ja.
1919:  Tak, to ma sporo sensu.
1920:  Więc mówisz, że pan Kalas skończył się z bronią, bo zabrał ją od jednego z innych chłopców?
1928:  Ale poczekaj.
1931:  Jeśli tak się stało, to dlaczego on nie porozmawiał o rzeczy z nami?
1937:  Nie chciał nawet spotkać się z maszyną Oratrice.
1938:  Chodziło mu o to, żeby udowodnić swój szacunek, Bedouin.
1941:  Czy stracił swój szacunek w zespołach?
1943:  Kiedy zobaczył kogoś, kto się rozwiązał przed jego oczami?
1946:  O tym.
1946:  Malus powiedział mi coś.
1947:  Więc myślę, że mogę zrozumieć, dlaczego podjęła się do Bedouina.
1954:  Powiem ci wszystko, kiedy cała prawda została pokazana.
1961:  Rozumiem.
