To nie może być koniec | RED DEAD REDEMPTION 2 Livestream #15
🔗 https://www.youtube.com/watch?v=QrplnrtbBz8

329:  Muzyka
933:  Przede wszystkim mam nadzieję, że będziecie widzieli lepszą jakość graficzną, bo powinna być w każdym razie.
939:  Minus polega na tym, że nie mam zielonego pojęcia, jak się gra w tę grę.
943:  Co było ostatnim razem?
944:  A, już wiem, tropiliśmy wampira, na tym skończyliśmy.
947:  Na tym skończyliśmy.
949:  Mika pisze, że był wczoraj w Krakowie i chyba wie, dlaczego nie lubię wychodzić na zewnątrz.
952:  No właśnie, no właśnie.
954:  O, proszę!
955:  Aura, dziękuję za wykład.
956:  Jak miło, serdecznie witam wszystkich kochanych ludzi, którzy przybyli do Dworku Białopronnickiego i dziękuję bardzo organizatorom tego wydarzenia.
969:  Piętnasty live, dalej nie zna sterowania.
970:  Oczywiście, że tak.
971:  To jest, kochani, malaria dla wszystkich z was, którzy... Nie oszukujmy się, wszyscy na tym etapie wiedzą, kim jest malaria.
979:  Tego, czego ja nie wiem natomiast, to gdzie podróżujemy.
986:  Dlaczego tu jest jakiś miliard znaczników?
989:  Nie chcę tego znacznika.
991:  Nie chcę tego znacznika.
992:  Nie chcę tego znacznika.
996:  Chcę ten znacznik.
999:  Czym się nawadniam?
1000:  Dzisiaj herbatka i woda, moi drodzy.
1002:  Nie ma żartów.
1003:  Piwerko już było na zewnątrz, więc wystarczy tego dobrego.
1007:  Będzie Immortal Empires?
1008:  Będzie Immortal Empires.
1009:  Będzie, moi drodzy.
1011:  Ja wam dam, że to nie jest nasza malaria.
1013:  Oczywiście, że to jest nasza malaria.
1018:  R-rated reality.
1021:  Dobry wykład, dorzucam za bilet.
1023:  Dzięki serdecznie.
1024:  Dzięki za trybut R-rated reality i dzięki za dołączenie do naszego szalonego grona.
1035:  Ojej, tak mi przykro, że zginął przechodzień, który by nam strzelił w potylicę w chwili gdybyśmy mu próbowali pomóc.
1048:  Dobrze moi drodzy, dobrze.
1049:  Ruszamy do dacza.
1051:  Wprawdzie nie chcemy tego z bardzo prostego powodu, mianowicie Dutch będzie miał plan i ten plan będzie beznadziejny.
1058:  Co natomiast może... Wiecie, co ja teraz zrobiłem?
1060:  Wcisnąłem przez to, że rozmawiamy o Elderingu, wcisnąłem Shift E i X, a to sprawiało, że wyjmowałem lampkę.
1070:  To się nazywa fachowo pamięć mechaniczna.
1074:  Na pewno nie jest malaria, bo się jeszcze nie przewrócił, a coś w tym jest.
1082:  Jamniczy stream się zapowiada dzięki Jakubie Sitkiewiczu albo Sitkiewiczu za trybut.
1087:  Te znaczniki są z poszukiwania wampira, przypomina Seronox.
1089:  Aaa, tak, te, które usunąłem.
1092:  Wszystko jasne, wszystko jasne, moi drodzy.
1094:  A, w ogóle, odkryłem również, dlaczego mamy glicze dźwiękowe w Rockstarze.
1099:  znaczy w grach Rockstara, w szczególności w Red Dead Redemption 2, ale to nie jest tylko do nich ograniczone.
1103:  Otóż okazuje się, że przy sterownikach NWIDI i innych zainstalowanych kartach dźwiękowych, zwłaszcza jeżeli ktoś, tak jak ja niestety, ma obsesję na punkcie dźwięku i je instaluje, Rockstar generuje tego rodzaju glitche.
1116:  Paskudna sprawa, więc to jest coś, czego nie wyeliminujemy, chyba że znajdę kogoś mądrzejszego ode mnie.
1121:  Ale biorąc pod uwagę to, że kończymy Red Dead Redemption 2, chyba mi się nie chce.
1126:  Kiedy nie mogłeś być w Krakowie na wykładzie za zewnątrz, smuci się bardzo złośliwy człowiek.
1132:  Sam Wit wspiera od dziesięciu miesięcy i to zaznaczam, nie tylko trybutariuszowo, Sam Wit wspiera także, będąc naszym przewodnikiem po różnych światach, po światach Souls-like'ów, po światach Red Dead Redemption 2, więc podziękowania podwójne za Sam Wita, za bycie tutaj.
1147:  It's good to be here.
1148:  It's good to have you with us, Sam.
1154:  Cóż tu się dzieje?
1155:  Wiecie co?
1156:  Nie wiem, czy Wy to widzicie, ale przez to, że wreszcie mam włączony HDR na monitorze, to ja się jeszcze bardziej mogę zachwycać tą grą niż wcześniej.
1166:  Możemy również... Nie, nie będziemy polować.
1168:  Tego nie będę robił, nawet jeżeli będę bardzo zachwycony.
1173:  Co podpowiedziałbym na rozmowie kompetencyjnej na temat gry na tle tradycyjnych mediów?
1179:  Zrobić research, z kim rozmawiasz, bo w zależności od tego, z kim rozmawiasz, albo będziesz musiał zrobić narrację, że o nie, nie, gry wideo gorsze, inne media lepsze, albo odwrotnie.
1190:  Ale generalnie, jeżeli coś bym podpowiedział tak faktycznie, to wrzucam Ci taki temat jak transmedialność chociażby do obczajenia.
1197:  I takie pomyślenie właśnie o mediach audiowizualnych jako o częściach dużych światów.
1204:  Zobacz na przykład jak to jest w przypadku, no nie wiem, Red Dead Redemption 2, prawda, w których sobie gramy.
1211:  Była edycja kolekcjonerska, była edycja kolekcjonerska.
1213:  Jak to jest, że ludzie lubią mieć na przykład figurkę z danej gry?
1216:  To jest właśnie transmedialność, nie?
1218:  Więc to nie jest tak, że gry wideo wypierają tradycyjne media.
1221:  Wręcz przeciwnie.
1222:  Proszę bardzo, wciskamy I, J i lecimy.
1225:  Będziemy mieli najbardziej tradycyjne medium, jakie sobie możemy wyobrazić, to znaczy narrację literacką.
1230:  Więc gry wideo raczej inkorporują, włączają w siebie inne media, niż je wypierają.
1236:  Mówi, że przecież świecę sobie lampką.
1237:  To dlatego, że JP Morgan szuka naiwniaków, którzy wezmą jego rady inwestycyjne do siebie.
1239:  Mówi, że świecę sobie lampką.
1240:  To dlatego, że JP Morgan szuka naiwniaków, którzy wezmą jego rady inwestycyjne do siebie.
1283:  Co jest?
1284:  Czemu nie mogę używać mojej magii?
1288:  Co się dzieje?
1293:  Czemu nie działa magia?
1300:  O nie.
1300:  Ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
1335:  Oskar, bo to komboje, słabo, słabo.
1337:  Spokojnie, Oskarze.
1340:  Kończymy.
1343:  Co jest?
1345:  Ile tego tutaj jest?
1348:  Tałataj... Przepraszam, co?
1353:  Dlaczego jest... Co tu się dzieje?
1359:  To jest jakaś obława?
1370:  Rockstar be like.
1371:  Nieważne ile ran, nieważne ile ran, nie było jednej rany w głowę, w związku z powyższym przeżyję.
1377:  Co tu się dzieje? !
1403:  Come on!
1410:  Ale zaraz, co się dzieje z tym dzwonieniem?
1412:  Czy my, my tracimy za to honor?
1415:  Za zabijanie ludzi, którzy na nas dypią?
1419:  Okej.
1420:  Spieprzamy stąd.
1423:  Spieprzamy stąd.
1426:  Wjechałem na Podlasie!
1432:  Co tu się dzieje?
1435:  Malaria, gdzie jesteś?
1437:  Ratuj!
1439:  Gdzie jest ta cholerna habeta?
1444:  Malaria ma kochany koń!
1449:  Uciekamy stąd.
1451:  Nie ma żadnego tracenia honoru.
1453:  No właśnie, nie chcesz, by umarła nam reputacja, nie ma takiej możliwości.
1460:  Biedny koń pod ostrzałem.
1463:  Bogowie!
1465:  Uciekaj, uciekaj Malario!
1471:  Co tu się dzieje?
1472:  Najlepszy możliwy stream do gotowania obiadu pisze Natalia R. Smacznego Natalia!
1479:  Mówi się smacznego komuś, kto gotuje czy komuś, kto już je?
1483:  Powinno się mówić temu, kto już gotuje.
1487:  Mówicie, żeby wyczyścić bronie.
1488:  Dobrze, że o tym przypominacie, bo ja zawsze zapominam.
1492:  Widzicie, że jeszcze pamiętam, jak to się robi.
1496:  To jest czyste!
1498:  To jest czyste!
1504:  Nie mów na kunia habeta, bo się obrazi.
1505:  To bardzo emocjonalne zwierzęta.
1506:  Widziałem w filmie Barbie.
1507:  Obrażają się, pisze Oskar.
1510:  Czemu wszyscy chcą zastrzelić Krzysztofa?
1512:  Tak!
1513:  Wreszcie ktoś!
1514:  Wreszcie ktoś!
1517:  Wreszcie ktoś.
1520:  Ja nic nie robię.
1525:  No bardzo są czyste, Fomka, no już naprawdę nie przesadzaj.
1530:  No to jest czyste, no co tam jakieś tam plamki tutaj, tu i ówdzie, troszeczkę rdzy, wyklepie się, poczyści się i będzie dobrze.
1539:  Pucu, pucu, szuru, buru.
1544:  Czy czytałem książki z serii Imperium Aha i Virion?
1547:  Nie, Viriona nie czytałem, Aha je zacząłem i przestałem.
1553:  Nie moja filiżanka herbaty, ba, nie moja herbaciarnia nawet.
1561:  Pół świata w Red Dead Redemption, ale bym sobie dziś postrzelał JP Morgana, trochę tak jest.
1567:  Wszyscy klienci JP Morgana nas atakują, to ma sens.
1571:  Go in!
1575:  Dzień dobry.
1577:  Proszę, powiedz mi, czy widziałeś Gabina?
1580:  Nawet nie wiem, jak on wygląda.
1582:  Zobacz.
1582:  Cockney.
1582:  Londynier.
1583:  Niesamowite.
1584:  Mamy takie czasy, ja i Gav.
1590:  Nie, przepraszam.
1593:  Jeszcze nie spotkałem jakichś niesamowitych londynierów.
1598:  Oh, on jest najlepszy.
1600:  To brzmi jak contradiktio interminis, czyli sprzeczność w terminie.
1609:  Ja bym też był bardzo zaniepokojony, bym miał tak zaczerwienioną twarz.
1612:  To jest rumień.
1614:  Albo spalił się na słońcu, albo wymaga interwencji dermatologa.
1621:  Zwiąż wąsacza i oskóruj.
1622:  Dajcie spokój, jak możecie być tacy krwiożerczy?
1626:  Doktor Fluff przypomniała sobie wierszyk.
1628:  Pucu, pucu, chlastu, chlastu, nie mam rączek jedenastu.
1631:  Co to jest?
1634:  Czy czytany był nowy kanon Star Wars?
1636:  Nie, ale zaufany człowiek to tłumaczy i twierdzi, że dobre.
1642:  Ile było już wywrotek?
1644:  Ależ, po pierwsze, Magdo, cześć, witaj na czatach, a po drugie, nie było żadnych wywrotek.
1649:  Wypraszam sobie.
1651:  Malaria jest bardzo stabilnym koniem.
1654:  Znaczy nie psychicznie, bo jednak jest koniem JP Morgana.
1660:  Czy u Morgan nie ma kapelusza?
1662:  Dobre pytanie, wiecie dlaczego?
1665:  To jest bardzo realistyczna gra wideo, w związku z powyższym w momencie, w którym jesteśmy na koniu i wciśniemy tab, to wtedy możemy mieć kapelusz.
1673:  To dlatego tylko JP Morgan nie miał kapelusza.
1681:  Czy wpadnięcie do Wilczego Rowu liczymy jako wywalenie się?
1683:  Nie.
1684:  To było zaplanowane.
1685:  To była część fabuły.
1688:  Po prostu trafiliśmy na Podlasie, jak stwierdziły czaty.
1691:  Czy tutaj są jakieś prace obozowe do wykonania?
1694:  Powiedział nikt nigdy.
1697:  Znajdźmy Gawina.
1698:  Chyba się nie da znaleźć Gawina.
1699:  Ja chciałbym znaleźć Gawina.
1701:  Da się czaty?
1701:  Da się?
1704:  Uuu, to wygląda jak list.
1709:  Jest i pani Peregrine.
1712:  Gawin nie istnieje?
1713:  Gawin jest w jaskini na zachód od rzeki w kształcie węża, pisze Paweł.
1720:  The Gawin is a lie.
1739:  Gawin istnieje w moim serduszku, twierdzi Fomka.
1742:  Ej, ale tu mamy pytajniczek.
1745:  Pytajniczek!
1761:  Hej, Arthur.
1761:  Chcesz porozmawiać?
1763:  Jesteś w porządku, Arthur?
1764:  Oczywiście.
1765:  Nie wyglądasz w porządku.
1765:  W porządku.
1769:  Co ty robisz?
1769:  Wyglądasz jak głupia.
1774:  Jak więc?
1776:  Zabijasz i zabijasz ludzi, których nie musiałem.
1782:  Mój, ty już byłeś zajęty.
1784:  To jedna sprawa.
1786:  Jesteś dobrym człowiekiem, Arthur.
1789:  W środku, mówię.
1789:  Zgubiłem się, Mary Beth.
1795:  W końcu to się stało.
1799:  Nie czuję się w kontroli.
1800:  Po prostu zostań spokojny i zrób to, co najlepiej.
1806:  Wygląda na to, że jestem najlepszym w małżeństwie.
1810:  Na pewno nie jestem lepszym niż Micah.
1813:  Tak, jesteś lepszym.
1813:  Po prostu zrób to, co musisz zrobić i zacznij z tym.
1816:  Zobaczymy.
1826:  Mówicie, że cicho jest gra albo dialogi?
1829:  Chyba nie mam na to wpływu, niestety.
1831:  Nic nie było zmieniane w każdym razie, moi mini.
1839:  Mateusz twierdzi, że facet jest schizofrenikiem i Gavin to jego wymysł, but it's just a theory.
1843:  A game theory!
1849:  Good one.
1851:  A, czyli to był taki mikro-quest, po prostu musieliśmy sobie porozmawiać o stanie naszej duszy i świadomości.
1856:  Więc dlaczego te dwie są tu wciąż?
1859:  Boższe przyjaciele z Michealsem.
1862:  Będą się naprawdę przyjemni.
1863:  Potrzebujemy broni na to, co się dzieje.
1866:  Cleet i Joe wiedzą jak walczyć.
1867:  Cieszę się, że się z nimi położyłem.
1871:  Co się dzieje, Dutch?
1873:  Co się dzieje?
1874:  Co się dzieje?
1875:  Co się dzieje z tobą?
1877:  Pokaż mu trochę szacunku.
1879:  Przepraszam?
1882:  Próbują zabić moich ludzi na oleju!
1888:  Na oleju!
1890:  Dzisiaj jednocześnie jeździmy!
1892:  Jedźcie ze mną!
1893:  Jedźcie ze mną!
1893:  Jedźcie ze mną przeciwko fabryce!
1898:  Uwielbiam twojej duchowości, synku!
1905:  Jest to rzecz wielkiej piękności!
1907:  Przestań!
1907:  Wszyscy przestańcie!
1908:  Nie!
1908:  Kiedy miałem twoją wieczność, walczyłem.
1913:  Widziałem śmierć.
1915:  Zabiłem.
1915:  Ludzie, których wiedziałem, zostały zablokowani.
1919:  Mój pierwszy rodzinny, twój bratek, miał jego głowę zniszczoną przez zablokowanych żołnierzy.
1926:  Moja żona miała śpiew.
1927:  Zrobiłem sprawność.
1930:  Wiedziałem, że nie muszę się uwierzyć.
1934:  Jednak nie miałem wyboru.
1937:  Może masz rację.
1938:  Może słaba śmierć jest gorsza niż szybka.
1943:  Może żadne z tych ludzi nie są dobrymi.
1946:  Może świat, w którym przyjechali do nas, jest światem, w którym nie możemy się poddawać.
1952:  Ale musimy się poddawać.
1955:  Panie, jesteś zmęczony.
1956:  Nie umarń się, mój syn.
1958:  Przeżyliśmy za dużo w tym wypadku.
1960:  Świat, wodę.
1961:  Nie mają się poddawać.
1964:  Poddają się.
1965:  I my musimy się poddawać.
1971:  Mój jedyny chłopiec, mój kochany chłopiec.
1975:  Nie skończ moją siłę z błędem.
1977:  Jako twojego szefu, zapraszam cię.
1981:  Twoje słowa nie mają nic do mnie, ojciec.
1985:  Nie.
1985:  Chodź ze mną, teraz!
1987:  Zaczekaj.
1988:  Proszę.
1997:  Proszę, panie Morgan!
2000:  Musisz mi pomóc, kiedy rozmawialiśmy.
2003:  To tylko trzęsień.
2004:  Mój syn, moje ludzie, wszyscy umarli.
2006:  Pomagasz temu człowiekowi, Arthur?
2009:  Proszę.
2009:  Co?
2009:  Co jeszcze robisz po duchu Dutchów?
2012:  Co?
2013:  Wojny skończyły się.
2014:  Zostaliśmy.
2016:  Ci młodzi ludzie zostaną zniszczonymi.
2020:  Proszę.
2020:  Zobaczę, co mogę zrobić, Charles.
2028:  Nie no, nie mogę inaczej, no.
2052:  Co jeszcze zrobiłeś za mną, Arthur?
2053:  Próbowałem powstrzymać ten błąd od tego, że będzie się jeszcze gorszy.
2058:  Myślałeś, że to nie działa?
2062:  Dlaczego na cholerze oni atakują rolnice olejowe?
2066:  Co masz na myśli?
2069:  Jest idealnie.
2074:  Czy to była twoja idea?
2079:  Często.
2080:  Armii, rząd, inwestorzy.
2082:  Zabrali wszystko z tych ludzi.
2083:  Nie chcesz się powrócić?
2085:  Zabrałeś im krzywdę śmierci.
2089:  Tak samo jak John, jeśli byśmy go nie zabrali z więzienia.
2092:  Hej!
2094:  Zdajesz sobie cholerny szacunek!
2097:  Wiesz, kiedy ja nie zdaję się szacunek, Bill!
2101:  Miałem plan!
2102:  Wciąż mam plan!
2104:  Jaki plan?
2106:  Jaki cholerny plan, Dutch?
2109:  Tahiti?
2109:  Pimbuk II?
2111:  To wystarczy!
2112:  Co się z wami nie ma?
2114:  Co się stało z lojalnością?
2119:  Dzięki, Javier, Bill.
2121:  Teraz nie ma znaczenia, jak się tu znalazłem.
2126:  Ci ludzie potrzebują naszej pomocy.
2131:  Mam plan.
2131:  To jest plan.
2132:  Więc albo przytrzymaj się ze mną, albo wyłóż.
2134:  Bo jestem zmęczony z tego ciągłego odstąpienia.
2138:  Długo zmęczony z tego.
2142:  No chodź.
2146:  Nawet John ma dosyć planu, prawda Magdo?
2150:  Pijemy za każdym razem, kiedy Dutch powie plan?
2152:  To jest do... Dobra, robimy to.
2154:  Od teraz za każdym razem, kiedy Dutch powie plan, biorę łyk.
2160:  Dobra, czterotaktowy to jest chyba ten?
2162:  Czy z zamkiem brodowym?
2163:  Czterotaktowy, tak.
2172:  Spójrz na rękę!
2173:  To jedna z nich!
2174:  Wszystko w porządku, córku?
2175:  Wiosna ucieka!
2176:  Potrzebuje pomocy!
2180:  Wszyscy potrzebują pomocy!
2183:  Szybko!
2185:  Ktoś pomoże im!
2187:  Nie!
2188:  Nie!
2188:  Idźcie!
2189:  Proszę, szybko!
2191:  Pomagam!
2199:  Chodźcie!
2199:  Jaha!
2206:  To masakr.
2207:  Musimy pomóc tym ludziom.
2235:  Czy ktoś widzi ogonowców?
2237:  Tam, po drodze.
2238:  Dostałeś to, co chciałeś, duchu.
2242:  Idziesz, Arthur?
2243:  Spróbuję go uratować.
2245:  Ta walka jest niezbędna.
2247:  Ty pójdź, zastraszaj ich i pozwól mi do nich.
2249:  Bądź w twoim miejscu.
2252:  Wszyscy z tobą biegnij z nami.
2253:  Znajdźmy się w fabryce.
2255:  Biegniemy!
2255:  Biegniemy z nimi, spróbujcie pomóc.
2259:  Najlepiej samemu.
2261:  Biegniemy z tobą.
2262:  Chodźcie!
2267:  O rany.
2272:  Gdzie jest powtarzalny?
2274:  Nie ma karabinka powtarzalnego przed nią?
2276:  Nie ma powtarzalnego?
2276:  No to pewnie cztery powtarzalne.
2309:  Ukończyła dyplom w szkole charakteryzacji.
2316:  Gratulacje!
2322:  Nie wiem, gdzie się podział nasz lepszy karabin.
2335:  W porządku, w porządku z zniszczeniem i koniec świata.
2338:  Zabijcie tych cholernych chłopców!
2339:  Uważajcie na urządzenie!
2339:  Uważajcie na urządzenie!
2340:  Dobrze, chyba czas.
2357:  Zacząć spożywać rzeczy.
2361:  Nie chciałem tego zrobić.
2362:  Chcę spożywać rzeczy.
2365:  Okej.
2368:  Co robi JP Morgan, kiedy wszyscy walczą?
2370:  JP Morgan, otóż, spożywa rzeczy.
2376:  Dobra.
2376:  Magia jest, możemy iść dalej.
2388:  Co tu się dzieje?
2396:  Beznadziejny ten karabiner.
2410:  Oczywiście, że za każdym razem biorę zły karabin, ale to nie wiem dlaczego, bo po prostu nie mieliśmy go w wyposażeniu.
2424:  Czy to jest...?
2425:  Okej.
2427:  Nieraz poznałem, że to jest wróg.
2434:  Morgan, zapierdalamy się, gdzie ty kurwa jesteś?
2436:  Nie mogę, Bill, piję olej z węża.
2439:  Tak było, moi drodzy.
2441:  Olej z węża, nie nadweręża.
2446:  Powinienem strzelać wyłącznie z karabin z pistoletu.
2450:  Są lepsze.
2461:  Olej z węża szybko się kończy.
2489:  Ten reżim jest żartem!
2490:  Armii, patrz na to!
2490:  Jesteś żartem!
2490:  Armii!
2492:  Wtedy!
2521:  W tak zwanym międzyczasie.
2523:  Szybko lootujemy.
2530:  Chyba sobie nie radzą.
2537:  Oho, oho.
2538:  Poproszę Gatlinga.
2541:  Poproszę Gatlinga!
2547:  Dajcie mi Gatlinga natychmiast!
2550:  Musimy iść po Gatlinga.
2564:  Chcę natychmiast Gatlinga.
2570:  Zostaw, nie idę po Gatlinga!
2582:  Mój!
2583:  Mój, mój, mój, mój!
2586:  Użyj!
2587:  Użyj!
2588:  Użyj!
2598:  Czemu nie ma wrogów?
2600:  Czemu nie ma wrogów?
2627:  Nie skomentuję tego.
2629:  Nie skomentuję tego.
2642:  Czemu mnie to spotyka?!
2643:  Czemu mnie to spotyka? !
2648:  Here comes nothing!
2653:  Koniec.
2653:  Zabijemy wszystkich.
2655:  Wszystkich.
2656:  Absolutnie wszystkich.
2657:  Każdego.
2670:  Skandal.
2676:  To jest nasz!
2678:  Nigdy tego nie wiem.
2690:  Nie ma oleju z węża znowu.
2696:  Krzysztof zawsze strzela do swoich.
2702:  Nie mamy dynamitu już?
2703:  No nieźle.
2710:  Potrzebujemy czegokolwiek.
2712:  Lekarstwo.
2721:  Co jest?!
2729:  Skąd wiedzieliście, że Sadie zginęła? !
2734:  Skąd wie... Kiedy Sadie... Kiedy Sadie zginęła?
2737:  O Boże, czy naprawdę to będzie za każdym razem?
2740:  Ja oszaleję.
2744:  Kiedy... Kiedy Sadie zginęła niby?
2750:  Stanowczo za dużo wrogów.
2756:  Ja strzelałem do Sadie? !
2764:  Kiedy ja strzeliłem do Sadie?
2765:  Naprawdę ją rozstrzelałem?
2768:  Żart.
2768:  Nie wierzę, że powiedział, że były bardzo przydatne, gdybym umiał rozpoznawać wrogów i przyjaciół.
2777:  Chciałbym się nauczyć tej umiejętności.
2788:  Gdzie jest niby ta Sadie?
2800:  Fakt to jest, jak człowiek się przez całą grę nie nauczy, kto jak się nazywa.
2811:  A!
2812:  Nie teraz!
2813:  Nie teraz strzelają do nas!
2818:  Nie naprawdę.
2823:  O bogowie, bogowie, spokojnie!
2825:  Muszę bimbru się napić!
2855:  Oczywiście nie ma już many.
2862:  Staram się!
2875:  Gatling teraz.
2881:  Jest.
2888:  Jeden, jeden raz w historii, kiedy zniszczenie gatlinga jest tak problematyczne.
2894:  To nie gatling o maksim, uważnie.
2896:  Nie rozróżniam tych rzeczy.
2898:  No i gdzie oni niby są?
2906:  A, tutaj była Seili, dlatego zginęła, no.
2908:  Była Seili wcześniej.
2909:  Cholera, wiemy, kto to był wcześniej.
2918:  Ile tego tutaj?!
2920:  Podziękował?
2924:  Ktoś nam podziękował!
2938:  O bogowie!
2940:  Jedna sekunda przerwy!
2964:  Jezu, cóż teraz jest do... Krzysztof nie wie, co trzeba teraz zrobić, tak to się kończy.
2970:  Pojawił się jakiś prompt na interfejsie i oczywiście go nie zauważyłem.
2976:  Honor nam spada, co tu się dzieje?
