Przeklinacz koni | RED DEAD REDEMPTION 2 Livestream #12
🔗 https://www.youtube.com/watch?v=zgH0rQYpvyQ

170:  Muzyka
1011:  Taki bezmyślny z wyobraźni.
1013:  Jak szybko wyjeżdżamy?
1014:  Jak szybko zorganizujemy drogę.
1016:  Połóżmy się do Argentyny, a potem z kolei w kawie.
1021:  A co z pieniędzmi w Czarnym Wodzie?
1024:  Po prostu zostawimy to?
1024:  Zapomnij o tym, to już nie istnieje.
1027:  Wszyscy mówicie, że to jest jedyne pieniądze w całym świecie.
1032:  We're gonna take that and more.
1034:  Take it from the people who take it from us.
1037:  This isn't some hick town hundred dollar operation.
1041:  This is a big city bank.
1043:  Right.
1043:  With security, guards, police.
1048:  Hosea has done his reconnaissance.
1050:  We've been over this.
1051:  The plan.
1053:  One last time.
1056:  Hosea and Abigail, draw out the police.
1059:  We go in calm and fast.
1063:  John i Lenny, oczekujcie przednie drzwi.
1066:  Javier, wejdź na zewnątrz.
1068:  Phil, Micah i Charles, kontroluj kraj.
1071:  Jay i Arthur, porozmawiamy z bankiem i vaultami.
1082:  Rozumiecie?
1083:  Rozumiemy.
1083:  Dobrze.
1083:  W porządku, to wystarczy rozmawiać.
1089:  Adekwatnie.
1097:  Dutch rapuje do bitów w tle.
1112:  Malaria jest najpiękniejszym koniem.
1125:  Mówię wam, Dutch jest skavenem.
1127:  Ma za dużo planów i planów w planach.
1133:  Wczoraj urwało stream przy Dizona.
1135:  Tak, już nie kontynuowaliśmy, bo trzeba byłoby wznowić.
1137:  YouTube scratchował strasznie.
1141:  Nie wiem dlaczego.
1142:  Dziwne rzeczy się działy wczoraj.
1148:  Spokojnie to robisz, chłopie.
1153:  Zrób to normalnie.
1153:  Tu jest Bill.
1154:  Zatknijmy się tutaj.
1184:  O, Artura uciął komar, proszę, proszę.
1189:  Zaczekaj z daczem, aż Hosea odwróci uwagę policji.
1192:  To może być bardzo trudne.
1195:  No nie wierzę, gra po raz pierwszy, odkąd gramy w Red Dead Redemption 2, pozwoliła nam przed misją wyekwipować broń.
1207:  No nie wierzę.
1210:  Jak to robisz?
1210:  Ludzie takich... Zabrali to, co mogło być w tym kraju.
1213:  Trzymaj się, chłopaki.
1216:  Wróć naturalnie.
1235:  Malaria to ta z warkoczem.
1236:  Bum, bum!
1267:  Bum, bum!
1271:  Lecimy.
1272:  Let's go!
1274:  Let's go!
1277:  To była dywersja.
1279:  Nawet ja to zrozumiałem.
1281:  Nie wiem, dlaczego my nie możemy wysadzać.
1282:  To jest poważne niedopatrzenie.
1284:  Ladies and gentlemen!
1284:  This is a hold-up!
1288:  Don't do nothing stupid!
1296:  Okej, nie pamiętam, że to się tak robi.
1304:  Who do you think you are?
1306:  To jest takie brytyjskie.
1308:  Who do you think you are?
1314:  Dzień dobry.
1321:  Czy zechcesz, bym doradził ci inwestycyjnie?
1328:  Otwórz drzwi, chodź!
1329:  Zróbmy to szybko, chodźmy!
1333:  Zapomnij o wszystkich drzwiach, otwórz tylko te sejfy.
1358:  Dlaczego... dlaczego nie mogę... dlaczego nie mogę nic zrobić przy sejfie?
1365:  Dlaczego... dlaczego nic nie działa?
1371:  Eee... eee...
1386:  Dobrze, dobrze, dobrze.
1387:  Potrzebujesz kombinacji dla tych samochodów.
1388:  Powiedz mu o kombinacji!
1388:  Dawaj, mów!
1388:  Mów!
1388:  Mów!
1388:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1389:  Mów!
1394:  Mów!
1394:  Mów!
1394:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1395:  Mów!
1396:  Mów!
1396:  Mów!
1396:  Mów!
1396:  Mów!
1396:  Mów!
1396:  Mów!
1397:  Mów!
1398:  Mów!
1398:  Mów!
1401:  Mów!
1402:  Mów!
1404:  Mów!
1404:  Mów!
1406:  Mów!
1410:  Mów!
1410:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1411:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1412:  Mów!
1431:  W porządku, wejdę!
1432:  Chodźmy!
1433:  Chodźmy!
1433:  Chodźmy!
1434:  Chodźmy!
1434:  Chodźmy!
1455:  JP Morgan nie wychodzi stąd, póki nie będzie mógł otworzyć jeszcze jednego sejfu!
1463:  Sekandal!
1464:  Łukaszu, dziękuję za wsparcie od 5 miesięcy!
1466:  Cześć i czołem, dzięki za cały wspaniały kontakt!
1468:  To ja dziękuję za wsparcie!
1472:  Gra nas zmusza do tego, żebyśmy wzięli mniej pieniędzy!
1475:  Hańba na JP Morgana!
1480:  John Milton.
1485:  Hosea!
1501:  Nie ma więcej porozumień, nie ma więcej porozumień.
1505:  Panie Milton!
1506:  To jest Ameryka!
1507:  Zawsze możesz wyciągnąć porozumienie!
1510:  Zostawiłem ci wystarczające szanse.
1517:  Nie!
1517:  Cholera!
1518:  Tam jest twoje porozumienie, Dutch.
1538:  On był jedyny z Rickchem!
1540:  O nie!
1593:  Skandal!
1596:  Gdzie jest mój dynamit?
1605:  Nie pokazali mi bum-bum!
1616:  Jest pytanie czy mamy... Okej, podłóż dynamit.
1642:  Jak mogli?
1666:  Nie robi się takich rzeczy.
1673:  Absolutnie nie robi się takich rzeczy.
1676:  To był jedyny członek gangu z Rikczem.
1709:  Oni są na drodze!
1710:  Wszyscy ruszajmy!
1713:  Biegniemy!
1742:  Czemu nie mogę w niego strzelić?!
1749:  Godling!
1760:  Arthur!
1760:  Zabiłeś Johna.
1760:  Zabił?
1760:  Zabity.
1761:  Nie mogłem pomóc.
1761:  Lepiej pójdźmy.
1768:  Będziemy następni.
1789:  Co myślisz?
1790:  Mam wrażenie, że Lenny próbuje znaleźć drogę przez górę.
1792:  Zobaczmy, jak to się skończy.
1803:  Rozumiem, rozumiem.
1804:  Chodź!
1804:  Lenny, masz Lenny?
1812:  O Boże, ich cholera!
1814:  Nie możemy teraz się zatrzymać!
1820:  Wszyscy z wami.
1829:  Musimy być cicho i ciągle ruszamy, albo zginiemy w następnych kilku minutach.
1844:  Podążajcie za mną.
1845:  Raz na raz.
1846:  Arthur, ty dalej.
1851:  Nikt mnie nie ostrzegł.
1857:  Ale to chyba była oskryptowana śmierć.
1860:  Bo myśmy wszystkich zastrzelili.
1871:  Dlaczego nie mamy jednego rewolweru jeszcze?
1873:  Co tu się dzieje?
1882:  Arthur, możemy się tu wziąć.
1883:  Nie wierzę w to.
1885:  Wiedzieliśmy, że przyjedziemy.
1898:  Tak samo jak twoja robota w Blackwater.
1900:  To nic takiego.
1912:  Co teraz?
1914:  Nie wiem.
1915:  Nie wiem.
1918:  Cała ta miasteczko jest pełna policjantów.
1922:  Jak długo tu zostaniemy?
1924:  Kilka godzin?
1925:  Wracamy do campu.
1926:  Zobaczymy nas wszystkich ostatnich.
1928:  Wiem, że obejrzą drogi.
1929:  Rozumiem.
1935:  Boat.
1936:  Co masz na myśli?
1936:  Zostańmy tutaj do nocy.
1937:  Potem zniknijmy do góry i wychodzimy stąd.
1939:  Tak.
1939:  Gdzie?
1939:  W jakimś miejscu.
1940:  To wszystko, co mam.
1941:  Wychodzimy.
1941:  Zostańmy w niskim miejscu.
1943:  Zostańmy w niskim miejscu.
1944:  Zostańmy w niskim miejscu.
1945:  Zostańmy w niskim miejscu.
1946:  Zostańmy w niskim miejscu.
1946:  Zostańmy w niskim miejscu.
1948:  Zostańmy w niskim miejscu.
1950:  Zostańmy w niskim miejscu.
1951:  Zostańmy w niskim miejscu.
1953:  Zostańmy w niskim miejscu.
1955:  Zostańmy w niskim miejscu.
1956:  Zostańmy w niskim miejscu.
1961:  Będziemy tam teraz umarli.
1962:  Dokładnie!
1963:  Wszyscy, spokojnie!
1964:  Mówię... Patrzcie na nas.
1972:  Co to jest za... Co to jest za herszt?
2002:  W takiej sytuacji uważam, że malaria powinna przejąć władzę nad gangiem.
2007:  No bo, nie oszukujmy się, JP Morgan nie jest dostatecznie kompetentny.
2011:  Ale koń JP Morgana tak.
2019:  Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj, czekaj... Czekaj, czekaj,
2050:  Naprawdę jestem na etapie, w którym bardzo intensywnie kwestionuję kompetencje przywódcze Dacza.
2062:  Tymczasem witamy Dominika Jamnikotwórczynię Klimczak na czatach, niech się zajamniczy na jej cześć.
2066:  To będzie jej jedyna pozytywna rzecz, jaka się dzieje dzisiaj.
2069:  Coś strasznego, nikt nie ostrzegł, że to będzie taka straszna misja.
2075:  Dobra, wiecie co, wyciągnijmy nóż, bo jak znam JP Morgana, to on strzeli za moment.
2086:  Tak, to prawda, to jest to samo, co George R. R. Martin zrobił dla nurtu fantasy, że nikt nie jest bezpieczny, prawda?
2089:  Już sprawdziłem samochody.
2090:  Zrobiłeś?
2090:  Nie więcej niż pół godziny temu.
2091:  Jesteś pewien?
2092:  Pewnie.
2124:  Słuchanie twoich poleceń jak dotąd wyszło nam bardzo, bardzo na dobre.
2132:  Dlaczego JP Morgan nie może teraz mu poderżnąć gardła?
2136:  To by rozwiązało wszystkie problemy.
2146:  O cholera.
2146:  Nigdy nie przejdziemy się przez tych chłopców.
2150:  Arthur, pójdź do wody.
2151:  Zobacz, czy możesz ich wyciągnąć.
2154:  Wyciągnąć ich?
2154:  Nie wiem, czy to jest woda.
2155:  Idź dalej.
2172:  Zakładam, że to tam, gdzie jest ta wielka, jasna kupa na mapie.
2182:  Gra daje ci wszystkie wskazówki, pisze, tasunka, komu trzeba gardło podderznąć, a Krzysztof chce i tak niewinnego ubić.
2188:  Daj niewinnego, dacz niewinny.
2190:  Naciśnij H, by odciągnąć uwagę strażników.
2205:  Wszyscy zostańcie spokojni!
2229:  Brak personelów pisze, że kwestionował od samego początku Dacza, był denerwujący i ogólnie coś wujek fajnego wypowiedział o jego planach, dostosowanych do Dacza i nie wszyscy tego, co tu mu zagroził.
2237:  Tego w ogóle nie pamiętam.
2238:  A, w sumie racja, była taka interakcja z wujkiem.
2256:  Okej.
2273:  Spędziliśmy wystarczająco czasu, żołnierze.
2277:  Widzisz?
2278:  Tak.
2278:  Co myślisz?
2279:  Nie wiem.
2281:  Będą nas patrzyli.
2282:  Może.
2283:  Może nie.
2284:  Cóż...
2286:  Juliusz pisze, że Dutch to człowiek, który sam się zgubił we własnych ideałach i uległ własnej charyzmie.
2316:  Coś w tym jest.
2320:  Skąd nerwy?
2321:  No jak to skąd?
2322:  Zginął Hosea i zginął Lenny.
2325:  Jedyne postaci, które pamiętałem.
2327:  To jest tragedia.
2329:  W gangu zostali sami ludzie, których nie kojarzę, wyjąwszy Dacha.
2348:  I wujka, tak, wujka też kojarzę.
2351:  A jeszcze ostatnim razem ktoś zginął, tylko właśnie tego gościa kompletnie nie kojarzyłem.
2364:  A, jest Karen, faktycznie, Karen jest irytująca i Majka, tak.
2371:  Jedyna postać, jaką pamięta Cordemons Red Dead Redemption 2 to... koni.
2374:  Tak!
2376:  Malarie nigdy nie zapomnę.
2378:  Malaria jest zawsze w sercu.
2379:  No, przynajmniej mamy trochę złota.
2382:  Jestem pewien.
2383:  Ten samochód nigdy nie wyjeżdża do Tahiti.
2386:  Nie wiem.
2387:  John.
2388:  Lenny.
2389:  Jose... To nie było dobre.
2391:  Ja wiem.
2392:  Więc co teraz zrobimy?
2399:  Wydaje mi się, że zaprezentuję się na kapitana.
2402:  Daj mu trochę tego złota, żeby ubezpieczyć jego silność.
2406:  I dowiedz się, gdzie idziemy.
2408:  Jak ja patrzę?
2410:  Jak szef, który nie jest dobrym zabójcą na ucieczce od prawa.
2414:  Czy to nie prawda?
2417:  Przepraszam, panie!
2418:  Hej, kim jesteś?
2419:  Wybaczcie mnie!
2420:  Stolik!
2421:  Mogę zobaczyć kapitana, proszę?
2422:  Przyjeżdżam w spokoju!
2431:  Cóż, będę musiał troszkę więcej złota, ale myślę, że będziemy w porządku.
2435:  Ten kapitan jest dobrym chłopcem.
2438:  Nowym Anglikiem, z Cape'a.
2440:  Cały resztę samochodu jest francuskim.
2442:  Przechodzą do jeziora, zabierają jakąś kolę z Pensylwanii.
2445:  Teraz, okazało się, że będziemy mogli przejechać do góry w południowym Kubie za kilka dni.
2451:  Tak to wygląda.
2452:  Okazało się.
2457:  Co będziemy robić w Kubie, Dutchie?
2459:  Czekać na chwilę, a potem wrócić i zbierać resztę naszej rodziny.
2464:  Przynajmniej mamy teraz trochę pieniędzy.
2467:  Pieniądze i lojalność.
2469:  Z tym możesz zrobić, co chcesz.
2473:  Więc sądzisz, że zaczepią nas do Kuby?
2476:  Jak colonel Waxman na Jolly?
2478:  Bardzo się o to wątpię.
2480:  Myślę, że zostaniemy sami ze sobą, a to jest Don i Dustin.
2483:  Mam nadzieję, że tak.
2484:  Ja nie jestem samolotem, ale...
2489:  Boże, co za scena, jak z Moby Dicka, rewelacja absolutna.
2496:  Albo z jedynej dobrej powieści Józefa Conrada, czyli Korsarza.
2500:  Oczywiście dlatego, że z dobra nikt jej nie czyta.
2511:  Sen jest święty!
2513:  Nie przerywa się snu!
2515:  Nigdy!
2524:  Doradcy inwestycyjni nie pracują przed jedenastą!
2537:  Tak się kończy i się wstaje czymś za wcześnie.
2546:  O nie, o nie, włącza mi się klaustrofobia.
2554:  Kiedy mama cię wbudzi do szkoły na siódmą rano?
2556:  No właśnie, POV, tak.
2563:  O nie, ogień na statku to jest najgorsza rzecz, jaka się może przytrafić.
2584:  To się dzieje się... JP Morgan, ale czy ty umiesz pływać?!
2598:  I hate ships.
2602:  Then guess what, don't be a captain!
2605:  Przy okazji nadrajam powitania.
2607:  Witamy Aśku Seronoksa, witamy... Ktoś jeszcze mi przemknął.
2611:  Stanowy Guziec mi przemknął, przecież oczywiście.
2613:  I Odin is with me.
2615:  Moi drodzy, czy przypadkiem nie trafiliśmy do nowej lokacji?
2620:  Tak, witaj w nowym świecie.
2624:  Wstań, W. Press W to stand.
2629:  Mateusza takoż witamy.
2632:  Jutro urodziny Mateusza Rutki.
2634:  Kochani trybutariusze, myślę, że możemy nadwerężyć trochę nasze zasady i zapodać Mateuszowi torcik.
2641:  Emojjowy torcik oczywiście.
2643:  Dzień w przód.
2645:  Możemy.
2647:  O tym czasem JP Morgan będzie się bawił w Castaway.
2652:  Wilson!
2653:  To był Wilson?
2653:  Chyba tak.
2654:  Wilson!
2654:  Wilson!
2667:  I Alice in Polan witałem przy okazji.
2669:  I Tomirę, proszę, proszę, jak się ujawniacie, jak świętujemy urodziny.
2675:  No, Aśku, Leny is no more, niestety, obawiam się.
2679:  Czy będzie Sekiro na streamach?
2680:  Tak.
2682:  Postanowione.
2685:  A co jeśli ja nie chcę iść, ja chcę stanąć, jestem zmęczony, chcę do biura znowu przerzucać cyfry z jednej kolumny do drugiej i zarabiać więcej niż ludzie, którzy faktycznie pracują.
2708:  Narażą się doradcy inwestycyjni.
2718:  Widzicie, chcieliście grę The Revenge of an Excel.
2725:  The Reckoning.
2727:  Proszę bardzo, to właśnie ona.
2729:  Tak wygląda sterany doradca inwestycyjny, któremu kazano pracować w Excelu przez 72 godziny bez przerwy.
2736:  Stwierdził, że spierdala w Bieszczady, ponieważ nie było Bieszczad w okolicy.
2741:  Trafił na wyspę tropikalną.
2744:  Nie ma Wilsona.
2746:  Tak się dokończy właśnie.
2747:  Popatrzcie.
2748:  Tak wygląda człowiek, któremu wmówiono i wmawiano przez całe życie pracuj, grinduj, a będziesz miał karierę i będziesz zarabiał tyle, ile senior project manager, a nie tak jak ty teraz, jak junior project manager.
2762:  Grinduj.
2764:  Już patrzcie się uważnie.
2765:  Tak wygląda taki człowiek.
2769:  Jeszcze nie wie, gdzie iść, bo odebrano mu kompas życiowy i polityczny.
2774:  Jak to się stało, że do tego doszło?
2775:  Pyta Exmit.
2776:  Oj!
2778:  Był napad na bank, w wyniku którego zginą Leny i Josea.
2783:  Brzmi jak pomysł na świetną książkę.
2787:  Śmiało, niech ktoś skorzysta.
2791:  Co mam do doradców w inwestycji?
2793:  Nie, to jest mój pocisk z JP Morgana.
2797:  Bo my nie gramy Arturem Morganem, gramy JP Morganem, to dlatego.
2802:  Red Dead... Ryzen 4, tak.
2806:  Boże, jaki Ryzen był drewniany.
2809:  Nie byłem w stanie, czy Risen, bo prawdopodobnie Risen się czyta, bo to niemieckie studio.
2813:  Nie byłem w stanie w to grać.
2815:  Boże, pamiętam, był jakiś quest na początku z papugą.
2819:  Co?
2824:  Krzysztof, miej litość nad tymi z nas, którzy studiują kierunki związane z finansami.
2829:  To nasza przyszłość.
2832:  Lo and behold.
2841:  Tak wygląda student po sześciu pracach zaliczeniowych na UMCS.
2847:  No nie.
2849:  Za dużo Red Bulla było.
2852:  Za dużo grindu w nocy.
2856:  O Boże.
2858:  Patrzcie, JP Morgan dzieli ze mną jedną cechę.
2862:  Mianowicie wystarczy, że wyjdzie na 15 sekund na słońce i już jest spalony jak stek medium raw.
2872:  Znaczy w sensie, że czerwony jest jak stek medium raw.
2875:  Rozdział piąty.
2878:  Guarma!
2885:  Zostałem osiągnięcie rozbitkowie.
2887:  Możemy nawet wspaniałomyślnie założyć, że wszyscy dostaliśmy to osiągnięcie.
2898:  Ale Krzysztof, dlaczego nie uzupełnisz rdzeni?
2902:  Krzysztof, uzupełnij rdzenie!
2904:  Krzysztof, uzupełnij rdzenie!
2906:  Nie mogę uzupełnić rdzeni.
2909:  Ekwipunek nie działa.
2910:  To, co za to możemy zobaczyć, to przypój.
2914:  Piękne fale, które falują.
2921:  Nigdy nie rozumiałem fenomenu morza, znaczy ludzie stoją, patrzą i morze faluje.
2926:  Super.
2928:  How cool is that?
2935:  Co się z koniem stało?
2936:  Do... Jezus Maria!
2939:  Racja!
2940:  Spójrz, dym!
2942:  A wiecie co?
2944:  Nie ma dymu bez o-o-o-gnia!
2948:  Ha ha ha!
2951:  Nareszcie!
2954:  After all these years...
2960:  Arthel, jesteś żywy.
2961:  Arthel!
2961:  O, chłopie, tak to było.
2962:  Jesteś... żywy.
2962:  Arthel, to jest świetnie.
2964:  To jest kurwa świetnie.
2966:  Miej coś do zjadać.
2967:  Miej coś.
2967:  Ktoś daj mu kurwą zjadę!
2990:  Więc... Gdzie na cholerze jesteśmy?
2993:  Jesteśmy na pustyni Gwarmii.
3017:  Javiera jest lokalna.
3018:  Jest to starożytna wioska plantatora.
3021:  Druga wioska po południu Kuby.
3023:  Czy jest gdzieś w pobliżu Australii czy Tahiti?
3030:  Jest na drodze, wierzę.
3036:  Więc... co następne?
3037:  Nie wiem.
3041:  No cóż, wkrótce pewnie zniszczymy.
3043:  Szanowni Państwo, bardzo witam.
3046:  Kto jesteście?
3047:  Panie, proszę.
3049:  My nie jesteśmy nikomu.
