To nie jest kraj dla starych magów | RED DEAD REDEMPTION 2 Livestream #7
🔗 https://www.youtube.com/watch?v=OZTuByL1FYI

16:  Muzyka Muzyka
444:  Jak jest 451, to poproszę szarlotkę!
459:  4, 5, 1?
460:  Naprawdę?
461:  Ja strzelałem.
462:  Chaty pytają o sejf z Dishonored, który był zamknięty, jak to bywa z sejfami, a w Dishonored graliśmy na streamie charytatywnym.
470:  No nie do wiary.
471:  Nie do wiary, kochani.
475:  Dominika, 2, 1, 3, 7 to nie o tej godzinie, ale będzie, będzie.
481:  Fomka, jak nie wiesz, o jaki sejf chodzi, to polecam stream świąteczny.
484:  Tam się... znaczy świąteczny.
486:  Wielkoorkiestro świąteczno-pomocny.
489:  Tam się dziwne rzeczy działy na tym streamie.
491:  Kim jesteś?
492:  Co zrobiłeś z Krzysztofem?
493:  Dobre pytanie.
494:  Ale spokojnie, moi drodzy.
495:  Spokojnie.
499:  Nie mam zielonego pojęcia, gdzie jestem.
502:  Nie mam zielonego...
504:  stuprocentowo zielonego pojęcia, gdzie jestem.
507:  Jestem absolutnie i w stu procentach za to pewien, że nigdy nie byłem na tej werandzie.
515:  Raz w życiu się na powitaniu pojawiłem... Krzysztof mikrofony nie włączył.
519:  Nie, to wszystko jest przez tę planszę wcześniejszą!
523:  Człowiek chce zrobić coś nowego i potem ma niezoperacjonalizowane działania.
530:  W teatrze byliśmy ostatnio, moi drodzy.
533:  Popatrzcie, jaki biedny JP Morgan jest smutny i stroskany.
537:  Nie udało mu się żadnego kredytu nikomu wcisnąć i martwi go to strasznie.
543:  JP Morgan, jeżeli przynajmniej jednego dnia nie oszuka jakiegoś klienta na produktach kredytowych, to jest nieszczęśliwy.
550:  Jest smutny i zmartwiony.
553:  Nie może znaleźć wtedy swojego jedzenia, które ma w sakwojarzu.
557:  i prostuje się z radością i uniesieniem w momencie, w którym sobie przypomni, że przecież to, że nie oszukał jeszcze nikogo na produktach kredytowych przed południem, nie oznacza, że nie może tego zrobić po południu.
573:  Dobrze.
574:  Tu jest ładnie.
576:  Taka fikuśna werandzia.
579:  JP Morgan jest za wysoki jak na te parasole.
583:  Dobrze, a tak na poważnie, jak ja stąd mam wyjść?
587:  Jestem absolutnie pewien, czaty, że tutaj nie byłem.
591:  Jestem absolutnie pewien.
594:  Kiedyś była zabawniejsza sytuacja, jeżeli chodzi o włączanie i wyłączanie rzeczy, konkretnie to chodziło o kamerę.
603:  Jestem pewien, że... Myśmy z nim rozmawiali.
611:  Myśmy z nim rozmawiali.
613:  Lives map skarbów?
614:  Czy naprawdę dybiecie na moją poczytalność?
619:  Dobrze, dobrze czaty.
620:  Co dzisiaj robimy?
622:  To, że pokaz jest wyszarzony, to znaczy, że jest nowy?
626:  Czaty, jak to jest?
627:  Jak jest pokaz wyszarzony?
629:  Bo tu jest niewyszarzony pokaz, a tu jest wyszarzony pokaz.
634:  Wydaje mi się, że jak jest wyszarzony, to chyba to możemy zobaczyć.
639:  Ryby albo mapy skarbów.
641:  Wybór należy do ciebie.
642:  Koszmar.
643:  To jest wybór między dżumą a cholerą albo między pisaniem egzaminu ośmioklasisty i pisaniem matury.
650:  Jest nowy pokaz?
651:  Pa, już wiem, co robimy.
654:  I, kochani, zobaczcie.
656:  Krzysztof może używać myszy.
659:  Co za odmiana.
662:  Dobra, ale schowajmy broń, bo za moment ktoś się do nas przyczepi i powie, Krzysztof, ale przecież fan soundy nie wolno.
669:  Nowy to jest ten biały?
670:  To ten biały czy wyszarzony?
672:  Malaria nie jest dżumą.
677:  Nawet ja zapomniałem, że nasz konik się tak nazywa.
682:  Nowy to ten biały?
683:  Jesteście pewni?
686:  Biały jest bliżej.
687:  Sprawdzimy oba.
689:  Dobra.
700:  Co się dzieje?
705:  Co się dzieje?
714:  Dlaczego?
717:  Dlaczego?
718:  Przecież ja nic nie zrobiłem.
724:  Przecież się poddałem!
731:  To była malaria!
733:  Na pewno to była malaria!
739:  Nie da się nic zrobić!
742:  Co tu się dzieje?
744:  Co za żenujący początek!
746:  Krzysztof nie złamał prawa!
748:  Krzysztof wsiadł na koń!
751:  To jest niesprawiedliwe!
754:  A wyjąłem broń, ale to było przez przypadek.
761:  To było absolutnie przez przypadek.
763:  Jakie 27 tys... Wiecie co?
769:  Kary karami, ale spotkała nas najgorsza z możliwych.
774:  Mianowicie wyprowadzono mnie w pole, dosłownie i w przenośni.
777:  Nie wiem jak tam wrócić.
780:  Krzysztof nie złamał prawa, Krzysztof jest prawem.
782:  Właśnie.
783:  Właśnie.
785:  Właśnie.
786:  Tak jest.
790:  Wczoraj potwierdzono pracę nad GTA VI, ale wiecie, potwierdzono je na takiej samej zasadzie, na jakiej potwierdzono pracę nad The Elder Scrolls VI.
798:  To znaczy, są w toku.
801:  Nad Wiedźminem IV też są potwierdzone w ten sposób.
804:  Są w toku.
806:  Ale też się nie mogę doczekać Szymonie, zobaczymy co zrobią i czy przebiją siebie.
817:  Słony cukier koduje algorytmy moich zachowań.
820:  Co to się dzieje?
821:  Nawet nie jestem w stanie tego przeczytać drodzy widzowie, więc jak chcecie zobaczyć jak się koduje algorytmy zachowań, zaglądnijcie na czaty.
828:  Zawsze jest też tak, że
831:  Zawsze jest też tak, że są zapisy, więc nie powinno być to problemem.
834:  Ja jestem pojazdem uprzywilejowanym.
837:  Malaria jest pojazdem uprzywilejowanym.
840:  Tramwaj nie jest.
845:  Dobrze, na dobry początek.
848:  Nowy biały pokaz?
849:  Nie ma problemu.
857:  Czy już wiem, że amazonowy lotr zapowiada się gorzej niż Wiedźmin?
861:  Tak.
863:  Widziałem to zanim zrobił drwale rębajło pozdrowienia, swoją drogą, jeżeli jakimś cudem trafił na ten materiał, zrobił o tym film.
871:  Szczerze?
872:  Wystarczyło mi w 100%?
873:  Zobaczcie, jaki jest zrobiony zwiastun.
882:  Słony cukrze, byłeś wyczytywany.
883:  Przepraszam, ale to wtedy, kiedy byłem niemy.
886:  Więc jeszcze raz powitania dla słonego cukra.
888:  Prometa, Pawła.
890:  Nie będzie postrzelony Pawle.
891:  Nawzajem.
892:  Nawzajem.
895:  Trzeba opracować jakiś dobry sposób na odpowiadanie na niech będzie postrzelony, bo niech będzie podpalony mamy na wieki wieków spaczeń.
904:  Ma sens.
904:  Spaczeń jest też w postaci płynnej.
906:  Z postrzeleniem nie jest tak prosto.
909:  Marvel czy DC?
909:  Pyta Max.
910:  No pewnie, że Marvel.
912:  Ale DC, jeżeli chodzi o rysunki i animacje.
918:  Śmierdzący sierpniarzy, zimne desery i niekonkretne góry.
924:  Wschód... no, cały Wschód był nieprzyjemny.
926:  Twoja mama pewnie opowiadała ci historie w śniadaniu o wielu wydarzeniach Josiah'a.
930:  Ale ja wam opowiem historię, którą pewnie nigdy nie słyszeliście.
933:  O jego pasmurze.
934:  Josiah Blackwater urodził się w rocznicę naszego króla w 1782 roku w łagodzie, po południu Ansburga.
939:  To był specjalny chłopiec.
941:  Jego ojciec dał mu pierwszy sierpniar,
948:  Amerykanie lubią to.
950:  Niech dzieci uczą się szybko strzelać.
954:  Wtedy będziemy mogli ich wysłać do Iraku jak dorosną.
958:  Tak, nie będą tego kwestionować.
963:  American Rifle Association.
966:  Freedom.
967:  Power.
968:  Shooting.
971:  It had a mind to eat up all the jams and preserves.
976:  Josiah grabbed that bear and wrestled her to the ground and squeezed and squeezed and squeezed.
980:  He whooped the tar clean out of that big old critter.
983:  Pewnie, że teatr... to kino o teatrie lepszy powiedział nigdy, nigdy.
990:  Przychodzimy na scenę, a ty puszczasz nam film o facetach w łódce.
992:  Gdybyś jeszcze to było.
994:  Trzech panów w łódce, nie licząc psa.
996:  Gdybyś jeszcze.
997:  But first, they wanted him to get some book learning.
1000:  Po tylko 3 dniach uczestnictwa w szkole, Josiah wygrzał żyjące słońce z powietrza i zauważył swojemu tatie, że to jest matematyka, która przynosi liczbę kryteriów i kwiatów.
1011:  No i co?
1011:  Uciekł z domu i pojechał na wschód.
1013:  Wtedy te ziemia były osiągane zawodnikami, a kiedy Josiah Blackwater przeszedł przez te ziemia, zauważył, że to jest ziemia świetności.
1030:  Ta muzyczka w tle przypomina mi każdy polski vlog ever.
1036:  I muzykę w windzie.
1043:  To jest Korn, za nim jest stos czaszek.
1053:  Ooo, Pocahontas vibes.
1077:  Algorytm YouTuba robi brrrr.
1079:  Powiedzcie mi, czy, czy, czy można, czy można bardziej, eee,
1085:  establishing your dominance in Night City, niż na dwóch aligatorach i strzelając do kuropatew?
1105:  Jest opos!
1110:  Jest o... jest szapka z oposa!
1131:  Rufina Helsby.
1134:  Tymczasem Edyta Górniak.
1136:  Hels.
1138:  Bi.
1140:  Hels.
1142:  Bi.
1143:  Bi.
1160:  Znacie angielski, dokładnie.
1164:  Wiemy, wiemy o co tu chodzi.
1180:  That's all folks.
1183:  Okej, kino jest rozczarowujące.
1186:  Czy mogę wypowiedzieć się na temat tego filmu?
1190:  Ale widzicie, to jest to, co ja zawsze mówię.
1192:  Czarno-białe filmy równa się złe filmy.
1195:  Zawsze.
1195:  Sprawdza się zawsze.
1201:  To, tak, to była, to był, to był pamiętnik Ministra Szyszko.
1206:  Ooo!
1225:  Obecnie nie można obejrzeć spektaklu.
1228:  Dobrze, gdzie jest malaria?
1230:  I want my money back.
1231:  Po prostu ich nie rozumiesz prostaku.
1233:  Oczywiście.
1234:  To jest zawsze reakcja tak... Zawsze jest taka reakcja.
1237:  Ostatnio dostałem taki komentarz pod filmem o Arystokarczuk.
1241:  Że ty po prostu nie rozumiesz tych książek.
1243:  Ty po prostu... Ty po prostu nie wiesz.
1245:  Ty w ogóle zazdrościsz.
1248:  Ty byś chciał.
1250:  Ty byś chciał tak pisać.
1251:  O arystokarczuk.
1252:  Ty po prostu byś chciał tak pisać.
1254:  Ty nie rozumiesz tego.
1260:  Zawsze bawi.
1262:  Zawsze.
1263:  Zawsze bawi.
1266:  Gdzie mamy jakiś quest?
1268:  Moi drodzy, z tego co widzę, chyba wyprztykaliśmy się z białych questów, a to oznacza, że mamy MO.
1277:  Nie mam zielonego pojęcia, co to jest Molly O'Shea.
1280:  Nie mam zielonego pojęcia, kim jest Molly, ale pójdziemy do niej.
1284:  Jakbym tak pisała, jak Olga ***, to bym sobie ręce odcięła, napisała ilti, ojoj, ojoj.
1293:  Jak myślisz, czy w kinach w GTA 6 będzie można obejrzeć nowych Avengers?
1296:  To byłoby ciekawe.
1298:  Oho.
1298:  Dobrze, zaryzykujemy.
1301:  Ktoś potrzebuje naszej pomocy, tak?
1302:  Jak dotąd?
1304:  Kończy się to zwykle tragicznie.
1309:  Hmm.
1311:  Aha.
1313:  Hey, partner.
1313:  Słuchaj, czy widziałeś... Szukam mojego przyjaciela Gavin'a.
1337:  Best quest ever!
1364:  Nie mam zielonego pojęcia, co tutaj się dzieje.
1367:  Krzyczycie o rdzeniu zdrowia i być może macie rację, więc dulniemy sobie bimber.
1376:  Czy jest szansa, byśmy zobaczyli największą porażkę Wojsk Ludzkich w starciu z EMO?
1379:  Nie mam zielonego pojęcia, o czym mówisz, Nemor.
1384:  Ktoś tam jeszcze się oburzał wcześniej na czatach i pewnie słusznie, że są czarno-białe filmy, które są dobre, ale wiecie, jak to jest.
1392:  Z wyjątkami, które...
1395:  Potwierdzają regułę.
1396:  Czy to jest nasz koń?
1398:  To jest nasz koń!
1400:  Malaria!
1403:  Dlaczego naszego konia macał czarnoskóry człowiek?
1411:  Dlaczego?
1413:  A nie, on się po prostu opierał o drzewo, ale myślałem, że dobiera się do naszej biednej malarii.
1423:  Gdzie uzu... Jak to pasak, a nie rdzeń?
1426:  O Boże, znowu zapomniałem.
1427:  Przecież myśmy przed sekundą jedli!
1432:  Aaa!
1435:  Była strzelanina, pamiętam.
1437:  Strzelanina.
1446:  Czy słyszałem legendę o niemym Michałku, który tak długo żółk umy, że oślepł?
1454:  Co się dzisiaj dzieje?
1457:  Co się dzisiaj dzieje?
1460:  Nie, nie słyszałem.
1472:  Dlaczego koniec?
1479:  Nie rozumiem, co się dzieje dzisiaj w tej grze.
1481:  Kompletnie nie rozumiem.
1482:  Umykają mnie jakieś bardzo ważne rzeczy, ale nie oszukujmy się, to nie jest dziwne.
1493:  Gavin?
1495:  Chciałbym pomóc znaleźć Gavina, ale nie mam zielonego pojęcia, jak się za to zabrać nawet.
1500:  Czy słyszałem, co się zdarzyło w serialu Boba Fett?
1503:  Śledzę na bieżąco ten serial i, szczerze powiedziawszy, coraz bardziej zaczynam tego żałować.
1509:  Witamy Aleksandrę Żakiewicz.
1511:  Wpadła na chwilę.
1512:  Trzymajcie kciuki za ostatni egzamin we wtorek.
1516:  Tu są kciuki, tu są trzymane.
1519:  Trybutariusze, zajmijcie się dla Aleksandry.
1523:  Jaką rudą dzisiaj popijam?
1524:  Dzisiaj niestety ostatnie kropeleczki Aberlur.
1528:  Będę musiał uzupełnić zapasy.
1534:  Z tym gawinem jest związana mroczna teoria, że chłop podobno ma urojenia, bo pośladowa gawina nie ma nawet w plikach gry.
1539:  Uuu!
1541:  Popatrzcie, tu jest zielone światło.
1543:  To jest przejście do Dishonored albo Komnata Nekromanty.
1548:  Autentyk we Wrocławiu na Ostrowie Tumskim jest na drugim piętrze budynku po lewej stronie od katedry.
1555:  Zielona lampa na dachu w pokoju.
1558:  To jest pokój Nekromanty.
1561:  I mean, how cool is that?
1563:  Pozdro dla wszystkich z Wrocławia.
1569:  Proszę bardzo, powinniście być zachwyceni.
1571:  Rdzenie są uzupełnione.
1574:  Otoczki wokół rdzeni są uzupełnione.
1576:  Przepraszam, jeszcze jednej rzeczy nie ma.
1578:  Przepraszam, przepraszam.
1579:  Malaria zostaje nakarmiona.
1581:  Proszę bardzo.
1585:  Zielona lampa to nie Skaveni tymczasem?
1587:  Tak, to jest możliwe, prawdopodobne.
1591:  Tak, tak.
1592:  Jeszcze kapelusz, tak.
1595:  Jeszcze kapelusz i wszystko będzie dobrze.
1597:  Nie, ale ładne są tutaj te światełka, podobają mi się.
1601:  Mgiełka światła.
1602:  Kto by pomyślał?
1603:  Kto by pomyślał?
1607:  Patatajamy do naszego obozu.
1612:  Prezentacja o wszystkich parkach narodowych na geografię.
1614:  A, też miałem też takiego palitko.
1616:  Widzę, że to jest niezmiennie w repertuarze.
1623:  lepiej, jak uczniowie się dowiedzą o wszystkich parkach narodowych w Polsce, niż jakby mieli pojechać do jednego na wycieczkę.
1634:  Pojechać do parku, żeby zobaczyć, jak to wygląda.
1638:  Dzięki RS za trybut.
1641:  Trybut od RS-a zawiera życzenia powodzenia dla Aleksandry.
1645:  Aleksandro, powodzenia, egzaminu, zaliczenia, takie mikro te życzenia może nadadzą mu znaczenia.
1650:  Rymowany trybut, haha!
1652:  Dzięki wielkie, Eres.
1655:  To jest piękne.
1656:  Mamy taką zajebistą społeczność, że ludzie trybutują po to, żeby sobie nawzajem życzyć miłych rzeczy.
1664:  My life is complete.
1668:  O, to jest wampir.
1670:  To jest wampir.
1673:  Słyszeliście?
1675:  Były dzwony.
1683:  Mówi się Aberlaue, a nie Aberler.
1685:  Okej, Oscar.
1686:  Dzięki za trybut i poprawkę.
1687:  I stand corrected.
1692:  Aberlaue, no faktycznie.
1694:  Ma to sens.
1698:  To jest wampir.
1701:  To jest na pewno wampir.
1706:  Nie strzelaj.
1713:  Gdzie na Ostrowie Tumskim jest ta zielona lampa?
1716:  Prawie na pewno budynek po lewej od wyjścia do katedry.
1725:  Grabka wspiera od pół roku już.
1727:  Dzięki serdeczne.
1730:  To zasługuje na jakiegoś jamnika ode mnie tym razem, wiecie co?
1733:  To zasługuje na jamnika ode mnie.
1737:  Dzięki serdeczne.
1739:  Oczywiście mamy grzywnę w tej prowincji, nie wiem dlaczego.
1742:  Jeszcze widziałem jakieś pytanie, które było wcześniej i to było pytanie o Disco Elysium, mignęło mi, tylko nie pamiętam, kto je zadał.
1751:  I pytanie o Disco Elysium wymaga natychmiastowej odpowiedzi.
1754:  Zamierzam zagrać i to zamierzam zagrać na żywo.
1757:  Na razie Disco Elysium ogrywa Rysław, aka Grysław, którego serdecznie z tego miejsca pozdrawiam i zapraszam na jego streamy.
1766:  No grzywna była.
1767:  Przed sekundą się pojawiła na ekranie jakaś straszliwa grzywna, którą mamy.
1776:  Krzysztofek, koniec nauki, to dobrze.
1777:  Jest sobota!
1780:  W sobotę nie można.
1782:  Jak to wampiry nie mają brudu?
1784:  Ooo!
1786:  Castlevania by się z tobą nie zgodziła.
1789:  Który to rozdział?
1790:  Czaty, który to rozdział?
1791:  Krzysztof nie wie oczywiście.
1795:  Czy jak przejdę grę po raz pierwszy, to oglądam napisy końcowe pytania od kupcona?
1798:  Wcale nie dziwne pytanie.
1799:  Ciekawe.
1800:  Ja jestem tym człowiekiem, który zostaje w kinach na napisy niezależnie od tego, czy jest scenka po napisach i który zawsze ogląda napisy po grze.
1807:  To jest trzeci rozdział?
1808:  Okej.
1809:  Ty wszędzie masz grzywne.
1811:  Trochę tak jest brak personaliów.
1812:  Trochę tak jest.
1814:  Fomka, sesja zdana?
1815:  O, graty.
1816:  Graty, graty.
1819:  Najlepiej mieć to już za sobą.
1820:  Nie macie wrażenia, że ten księżyc ciuteńkę za szybko zapieprza po nieboskłonie?
1826:  Myślisz, że cały ten Lamoen Air jest wolny?
1828:  Dla Ciebie?
1828:  Zatrzymujesz mnie, żołnierz!
1829:  Stupiński kurwa ma problem z prawem!
1859:  Co?
1865:  Malaria, skop go!
1873:  Malaria jest niezrównoważonym psychicznie koniem.
1876:  Czemu ona uciekła zamiast go skopać?
1882:  Niesprawiedliwe.
1882:  I jeszcze kapelusz został strącony.
1885:  Powiedział Krzysztof, który po raz pierwszy zobaczył strącony kapelusz.
1893:  Przed ilti matura.
1896:  Jaka matura?
1897:  Matury są w maju.
1899:  Jest luty.
1900:  Ludzie.
1901:  Czy jest sens uczyć się na usta egzamin z angielskiego, czy raczej podejść do tego na luzie?
1905:  To zależy, jakie masz podejście do nauki języka.
1908:  Ja na pewno, na pewno przed egzaminem z języka bym oglądał maniakalnie filmy po angielsku, z napisami po angielsku, podcastów słuchał, ale wyłącznie po angielsku i tak dalej, i tak dalej, żeby się osłuchać z językiem.
1922:  To bym robił maniakalnie.
1925:  Ale sam twój wniosek o to, żeby malaria była naszym koniem do końca gry został już dawno przyjęty.
1932:  O, ja nie wiem, Grabka, czy ja lubię gry o broni palnej.
1935:  Ja lubię Red Dead Redemption i gry z otwartym światem.
1938:  O wiele, wiele bardziej lubię gry, w których można rzucać kulami ognia.
1945:  Czy widziałem epicki film KWP Bydgoszcz o bezpieczeństwie dzieci, w którym dziewczynka komunikuje się przez Warda, nie Aleksandro.
1951:  A mogłabyś podrzucić na Discordzie i mnie wywołać?
1958:  Znaczy... A, w tym sensie, że malarię zostawiamy tę konkretną, a nie nazywamy każdego konia malaria.
1965:  Do rozważenia.
1968:  Co?
1972:  To jest Ku Klux Klan!
1977:  Strzelamy!
1992:  Gdzie oni jeszcze są?
1995:  Zaczekaj, muszę cię zastrzelić!
2027:  Aaa!
2029:  Jest notateczka ze spotkania!
2032:  Jest notateczka!
2035:  Jeeeeeeest!
2038:  Gdzie jest wasze leże?
2040:  Gdzie jest wasze schronienie?
2043:  Znajdziemy je!
2047:  Mmm... Tajemnicza notatka.
2050:  Co może być lepszego od tajemniczej notatki?
2053:  Podpalone Morio Nunan.
2056:  protokół ze spotkania kwartalnego.
2057:  Obecnych sześć.
2059:  Teraz już cztery.
2060:  Należy ponownie zmienić wszystkie oficjalne tytuły.
2064:  Wymagane nowe spotkanie.
2065:  Jako członek wcześniej tytułowany sekretarzem, seniorami też będę tytułowany wielkim skrybą.
2069:  Zauważyliście, że tego rodzaju różne rasistowskie organizacje i generalnie przestępcze, no nie wiem, tak jak mafia i tak dalej, one też mają taką bardzo hierarchiczną strukturę.
2084:  Zupełnie jak inne instytucje i zupełnie jak duża część polskich uczelni.
2093:  Wyciągnijcie wnioski.
2095:  Mój asystent będzie teraz znany jako wielki skryba, niższy, starszy czarnoksiężnik... Nie!
2103:  O nie!
2105:  O nie!
2107:  Nie!
2110:  Nie, starszy czarnoksiężnik nie będzie nigdy znany jako wielki satyr w żadnych okolicznościach.
2118:  Nie ma takiej możliwości.
2120:  Nie, nie, nie.
2124:  W życiu.
2126:  Herezja.
2127:  Tak jest.
2128:  Wypalić.
2129:  Inne tytuły mogą być poddane pod dyskusję na wspomnianym wcześniej spotkaniu.
2132:  Wielki satyr.
2133:  God damn it.
2135:  Tytuł Kajzara, czyli Cezara, tak?
2137:  Cara.
2137:  Nadal jest zakazany, jak ustaliliśmy na spotkaniu sierpniowym.
2140:  Pytanie do dyskusji.
2141:  Czy istnieje możliwość, by szaty były mniej łatwo palne?
2143:  Co?
2146:  Co tu się dzieje?
2148:  Jedzenie na przyjęcie niespodzianka z okazji urodzin Wielkiego Saty... Czarnoksiężnika!
2153:  Francuzkie?
2154:  Być może.
2154:  Hiszpańskie?
2155:  Stanowczo nie.
2156:  Płatność składek członkowskich jest znowu poniżej docelowych 87%.
2159:  To jest druga charakterystyczna cecha tego rodzaju instytucji.
2163:  Maniakalnie zbierają pieniądze na swoją działalność.
2168:  Musimy zbierać od członków pomysły.
2170:  Haha.
2171:  Na nowe obrzędy i inicjacji.
2172:  Kąpiel w smole i piórach nie była specjalnie popularna wśród żon.
2175:  Musimy znów się skupić na rekrutowaniu.
2177:  To jest piękne.
2178:  Ten strumień świadomości.
2180:  Patrzcie ile on komunikuje.
2181:  Jacy to są bystrzy ludzie.
2183:  Niesamowite.
2184:  Punkt do dyskusji.
2185:  Czy zostali jeszcze jacyś bystrzy utalentowani mężczyźni?
2188:  Ewidentnie.
2188:  Ci, którzy to pisali.
2190:  Drewniane krzyże są ciężkie i drogie.
2191:  Inne symbole religijne do spalenia w ramach demonstrowania naszej religijności.
2195:  Żeńscy członkowie.
2198:  Nadal stanowczo nie, powiedział każdy rektor uniwersytetu w Japonii.
2203:  Niestety autentyk.
2205:  Wciąż potrzebujemy bystrych i utalentowanych mężczyzn, którzy będą chcieli nosić kaptury i rozmawiać o eugenice w wolnym czasie.
2210:  Czy my czytamy o polskim internecie?
2217:  Ktoś musi przejrzeć broszurę napisaną przez Norisa Forsyta.
2219:  Kto się uczytał?
2220:  Frekwencja znów nie dopisała.
2222:  Członkowie, którzy nie będą uczestniczyć na spotkanie, zostaną ukralani.
2225:  Najwyższy wielki skryb.
2226:  To jest piękne.
2227:  Nie dość, że on jest wielkim skrybą.
2229:  On musi być najwyższym wielkim skrybą.
2236:  Co tu się dzieje?
2237:  O co chodzi z japońskimi rektorami?
2240:  Japonia jest jednym z ostatnich krajów, w których są faktyczne procedury uniemożliwiające kobietom awans naukowy na uniwersytetach.
2249:  Jest to sprawa z jednej strony głośna, ale z drugiej praktycznie się o tym nie mówi.
2254:  Oczywiście mówią o tym głównie kobiety, którym się utrudnia, bardzo utrudnia karierę naukową w Japonii.
2260:  Dlatego też jest bardzo mało publikacji kobiet z Japonii.
2263:  Niestety.
2268:  Dajcie spokój, to co tu się dzieje.
2273:  Ale wiecie co?
2275:  Rockstar robi dobrą robotę, bo coś takiego jak Ku Klux Klan należy ośmieszać.
2280:  To jest najlepszy sposób.
2281:  Walka walką, nie?
2282:  Ale ośmieszenie to jest postać, pod czym ja się zawsze będę podpisywał.
2293:  Następnym razem, gdy napotkasz Kukuslan, nic nie robisz, obserwuj, postrzelasz, aż skończą spotkanie.
2297:  Nie, w ogóle mnie zaskoczyło, nie?
2299:  Ja dopiero po chwili się zorientowałem, że to oni, bo oni zaczęli uciekać, widząc ten, ten, ten konia.
2306:  Japonia jest niestety wciąż w ciemnokrocie, jeśli chodzi o równouprawnienie.
2309:  No tak, tak, to jest duży problem, częściowo też jest widoczny w niektórych animkach, ale to jest swoją drogą moja dyplomantka teraz, którą bardzo serdecznie pozdrawiam, ale nie będę mówił kto, bo jeszcze nie skończyła studiów, pisze pracę na temat ecchi i anime.
2324:  I tam jest właśnie bardzo taki duży i ciekawy problem związany z tym, że z jednej strony tak, moglibyśmy to rozpatrywać od strony feministycznej i tak, że w anime tego nie ma, ale z drugiej strony to się zaczyna robić konwencja.
2335:  I strasznie jest ciężko odróżnić reprezentację faktycznej dyskryminacji od tego, co już jest częścią konwencji, jaką jest ecchi.
2345:  Co malaria taka wychudzona?
2346:  Jaka wychudzona?
2347:  Malaria ma eleganckie, chude pęciny.
2349:  Nie to co inne konie, które mają grube, obrzydliwie włochate pęciny.
2363:  W ogóle był taki film, jak on się tylko nazywał, na temat prześladowania osób czarnoskórych w Stanach i trochę takiej sekty.
2373:  To był głośny film sprzed paru lat.
2376:  Nie pamiętam.
2384:  Nie było ciche miejsce, tylko coś... Kurczę!
2388:  Nie, nie, nie.
2389:  To na pewno był horror.
2390:  Albo grozy.
2392:  Więc ani Moonlight, ani Thirteen Years a Slave.
2396:  Get out!
2396:  Dokładnie adios.
2397:  Dokładnie to.
2398:  Get out.
2400:  Bardzo wam polecam.
2403:  Jeżeli jest jakiś horror i Krzysztof go oglądał, to znaczy, że musi być dobrze.
2407:  Dobrze, zanim się wpakujemy w jakiś quest, moi drodzy...
2411:  Porozmawiajmy i poróbmy prawdziwie ważne rzeczy, okej?
2415:  Na przykład tu mamy wykrzyknik. ...
2432:  Niezmiennie uwielbiam klapkę w strategicznym miejscu spodni wielebnego.
2445:  Nie tylko my zdecydowaliśmy się za nim iść.
2457:  Django też ośmieszało sklany typy, które nie umieją uszczyć sobie własnych masek.
2461:  Tak, to był piękny moment.
2462:  Jeżeli to jest pijama, to gdzie jest szlafmyca?
2497:  Jaka determinacja!
2499:  Ona musiała się przebić z tą informacją przez wielejebnego.
2503:  To jest niesamowite.
