Rumak z Doliny Rozpaczy | RED DEAD REDEMPTION 2 Livestream #14
🔗 https://www.youtube.com/watch?v=89Kbzi4P3Oc

168:  KONIEC!
644:  Dokumentny.
647:  I generalny, jak to mawiają.
650:  Moi drodzy, to jest tak zwany remont pod tytułem Ostrożna alokacja portfolio inwestycyjnego.
659:  Podążam za mądrymi radami JP Morgana.
664:  Chciałbym wejść do trybu fabularnego.
666:  Mam nadzieję, że się uda.
668:  Mateusz pisze, spokojnie, u mnie remont trwa 8 lat.
670:  Widzicie, widzicie?
674:  Czy mam więcej takiego stuffu jak Vampire in the Garden?
676:  A, spodobało się.
680:  O wampirach?
681:  Ciężko będzie.
682:  Ale jeśli nie o wampirach, a podobnie detektywistyczno-mroczne, to polecam Hero Mask na Netflixie.
690:  Agnieszka Szabat pisze, że widziała dwa odcinki Kenobi'ego i szkoda jej czasu na resztę.
693:  To dobrze, zwłaszcza jeżeli to były dwa ostatnie odcinki, bo one są najlepsze w skali tego serialu.
702:  Castlevania zakładam, że była oglądana, jeżeli Vampire in the Garden poszedł.
708:  Ale Castlevania, absolutnie, trzy sezony, moi drodzy.
711:  Perfekcyjny serial, wspaniała animacja.
714:  JP Morgan?
715:  Jak raz po lewej stronie.
717:  Tej właściwej.
718:  Haha, żartuję, tak naprawdę to nie.
720:  Rada JP Morgana, gdy zrobisz syf w okolicy, zmień lokację obozu.
724:  Myśmy ile razy rozbili obóz?
726:  Chaty?
727:  Ze dwa?
728:  Trzy?
733:  To są dźwięki przyrody, moi drodzy.
738:  To są dźwięki przyrody, bardzo jestem zaniepokojony.
741:  Wład Alskim pisze, że jego dziewczyna ostatnio mówiła, że jak szła chodnikiem, to się zapatrzyła na jamnika, bo on się tak do niej uśmiechał.
747:  Powiedziała, że pierwszy raz widziała, żeby się pies uśmiechał, ponieważ jamniki nie są psami, jamniki są jamnikami, to jest osobna rasa, niezwykle inteligentna.
754:  Gdyby nie fakt, że polega na ludziach w celu pozyskiwania pożywienia, dawno już by podbili planetę.
763:  Gdzie jest malaria?
763:  Malaria jest tam, gdzie zawsze.
764:  Popatrzcie, jaka żywa malaria!
768:  Jak się dobrze ma!
770:  Popatrzcie, jak żyje, jak chodzi.
772:  O, nawet potrafi stanąć.
774:  Malaria, wstań dęba.
778:  Nie potrafię malarii zmusić do tego, żeby stanęła dęba.
782:  Podwójny dźwięk?
784:  Nie straszcie mnie nawet podwójnymi dźwiękami.
790:  Malaria nie umie stanąć dęba, skandal.
793:  Jamniki są wiecznie wkurzone przez swoją budowę ciała, bo je boli kręgosłup.
796:  Dlatego jamniki muszą być smukłe jak sylfidy.
801:  Jeżeli ktoś tuczy jamnika i później drze z tego łacha na TikToku, jest człowiekiem okrutnym.
808:  Ludzie nie tresują jamników, to jamniki tresują ludzi.
810:  Tak, tak.
812:  Och, czy ja słyszę piękną muzykę?
814:  Powiedział Krzysztof wyłączając piękną muzykę i włażąc do mapy, ponieważ jak zawsze nie wie, gdzie jechać.
819:  Jedziemy do M. M jak mag, moi drodzy.
821:  Nie, przepraszam, M jak malaria.
825:  Jak będzie taki serial gdzieś w telewizji, to ja w razie czego opatentowałem tę nazwę.
831:  Stream był na YouTubie i na Discordzie?
852:  A, w sensie, że odpalony na podglądzie, okej, okej.
856:  Dać malarii ciasteczko na powitanie.
857:  Ja już nie chcę się narazić czatom po tym, co ostatnio zrobiłem malarii.
861:  W związku z powyższym będę dzisiaj malarię karmił.
864:  Chociaż zaznaczam, że dwa są tylko ciastka dostępne, ponieważ malaria wżera wszystkie na umór.
872:  Dworzanin pozdrawia z nadlektury ślepowidzenia, a to mam nadzieję, że planujesz jeszcze echopraksję potem.
880:  Echopraksja, dobry follow-up do ślepowidzenia.
885:  Zdrowa i żywa malaria, której nigdy nic się nie stało.
903:  Ale Krzysztof, ty tylko strzelasz do niewinnych cywilów!
908:  A co oni robili?!
911:  Co oni robili? !
914:  Gdzie jesteśmy fabularnie?
915:  Pyta Stachu Uchac, którego serdecznie witam.
918:  Stachu, nie mam zielonego pojęcia.
920:  Prawdopodobnie jest to ostatni rozdział przed epilogiem, ale epilog jest bardzo długi.
927:  O, stokrotki maki.
932:  I pełno końskiej sraki.
935:  Za moment tak będzie, zobaczycie.
936:  Malaria ma ostatnio taką tendencję, że za każdym razem, gdy na nią patrzę... MÓWIŁEM!
942:  MÓWIŁEM!
945:  Proszę bardzo, corpus delicti!
949:  Proszę bardzo!
951:  Mówiłem?!
953:  Przewidziałem to!
956:  Przewidziałem!
957:  To jest przerażający koń!
960:  Podnieś kapelusz.
962:  Jeszcze spadł nam kapelusz.
963:  Dobrze, gówno prawda, tak?
965:  Dobrze, że ten kapelusz nie spadł w łajno malarii.
968:  To nie jest nasz kapelusz, wyglądamy jak strach na wróble.
972:  Mikołaj W., witam serdecznie i dzięki za wsparcie od 5 miesięcy.
975:  Ci cywile chcieli tylko uczciwie zarobić rabunkiem.
978:  Tak, tak było.
979:  Jaki jest procent ukończenia?
981:  Jakiś 70, coś takiego, nie pamiętam.
985:  Ordynarna defekacja.
988:  Zły czarowniku, to jest racja.
993:  Dostaliśmy tytoń do rzucia, proszę, proszę.
998:  Co tu jest napisane?
998:  Czy tu jest napisane ambaras?
1002:  Nie, tu jest napisane Amba... A, Krzysztof nie widzi!
1010:  Amba... Co?
1012:  Ambarino?
1014:  Cóż to jest Ambarino?
1017:  Malario, co zrobiłaś, gdy dodrzuciłem kamerę?
1019:  Nic, Malario... Nasarałam!
1022:  Witamy Aśku na czatach, to jej anegdota, żeby nie było.
1025:  Motakume, dzięki za wsparcie od 4 miesięcy, 32 stopnie, pogodę nie traktuję zbyt łagodnie.
1029:  To prawda.
1031:  To prawda.
1032:  Kiedy stream ma skarbów?
1034:  Never.
1035:  Teraz by się przydał ten gif z Harrym Potterem na tle ognia.
1039:  Never!
1040:  Bardzo złośliwy człowieku, dzięki za wsparcie od 9 miesięcy, drugi miesiąc wakacji, wyjazd do Krakowa na kilka dni.
1047:  Znam lepsze kierunki wyjazdu niż najbardziej zasmorzone miasto Polski.
1051:  Hmm.
1057:  To jest więźniarka.
1058:  Nie!
1058:  Nie!
1088:  Aśku pyta, czy wiemy, że Heroes of Might and Magic wychodzi po polsku.
1093:  Nie, żartuję.
1094:  To nie jest Heroes of Might and Magic, to jest History of Middle-earth.
1097:  Jeżeli nie wiecie i nie złożyliście preorderu jeszcze w zysku, to źle czynicie.
1107:  Witamy Kaszela.
1108:  Prokaczk...
1112:  Wybacz, że Skryba długo nie pisał nowych części Kaczkolineum, ale sesja boli.
1116:  Właśnie, jak tam sesja?
1118:  Studencka, braci.
1119:  Mam nadzieję, że już za wami powoli.
1123:  U mnie jest... Okej.
1129:  U mnie jest w apogeum.
1132:  Co to jest?
1134:  Krzysztof coś znalazł.
1139:  To jest starożytny grobowiec.
1154:  Okej, to jest za inteligentne dla mnie.
1158:  Julia pisze, że na SP już się skończyła sesja.
1159:  To dobrze, to dobrze.
1163:  Szymon pyta, jak się zapatruje na to, że po akcji z Tomaszem Lisem, jak ludzie zaczęli mówić, że podwładnych w pracy nigdy nie trzeba zachęcić do roboty mocniejszym słowem.
1172:  Wszelkie próby usprawiedliwienia mobbingów pracy traktuję z jednolitą pogardą.
1178:  To jest portal do Elderingu.
1179:  Rysu, rysu.
1183:  Tu da się znaleźć hełm normański.
1185:  Wiecie, co tu jeszcze można zrobić?
1187:  Zgubić się.
1191:  O i wszyscy tęsknimy za Eldenkiem.
1194:  Absolutnie tak jest.
1195:  No dobrze.
1196:  Zobaczmy, co tutaj jest.
1199:  Są czaszunie.
1200:  Popatrzcie!
1201:  I zobaczcie, jak się robi minimapę!
1204:  Artur rozrysował, tak?
1208:  i pojawiła się na minimapie minimapa.
1211:  Tak się powinno to robić.
1213:  Chciałbym, żeby tak było w Elden Ringu, że w momencie, gdy przejdziemy na przykład jakiś grobowiec właśnie, ale tylko wtedy, kiedy go zeksplorujemy, to wtedy jest rozrysowana mapka.
1222:  Och, jakie to byłoby wspaniałe.
1227:  Co porabiam, pisze Alfatra, czy grzebię w czymś aktualnie?
1230:  Hmm.
1231:  Powinienem.
1232:  Do końca lipca jest artykuł do napisania.
1236:  Tu jest czaszunia, moi drodzy, jakaś, ale nie widzę żadnego hełmu normańskiego.
1242:  Pozdrowienia z plaży, pisze Badgerable.
1247:  Powiedziałbym, że zazdroszczę, gdyby nie fakt, że plaża to jest rzecz, której bardziej unikam niż bieguni.
1259:  Po co minimapa w dungeonie, który przeszliśmy?
1261:  Bardzo proste, żebyśmy pamiętali, że go przeszliśmy.
1265:  Właśnie fantazjuje ostatnio na temat mapy, minimapy, która... inaczej, na temat zupełnie innego stylu rozrysowywania map w grach wideo, żeby mapy nie pokazywały terenu, który jest do odkrycia na modłę Ubisoftową, tylko teren już odkryty.
1283:  Wtedy miałby to trochę większy sens.
1286:  Minąłem hełm.
1287:  Czy kogoś to widzi?
1289:  Czy, czy... Nie.
1291:  Nie, nie, nie, nie, nie.
1292:  Nie widzi.
1292:  Dziwi.
1294:  Dlaczego powiedziałem widzi?
1295:  To wszystko przez tego jamnika.
1299:  Dobrze.
1300:  Jestem skonfundowany.
1303:  Musimy to znaleźć.
1309:  Sugeruję się kształtem tego grobowca, że to powinno być tu gdzieś.
1314:  Gdzie wy macie toporek?
1318:  A!
1319:  Jest.
1321:  Tylko, że to jest nieinterak... No tu jest toporek.
1325:  Ale on jest nieinteraktywny.
1327:  Nic się nie da z tym zrobić, moi drodzy.
1332:  W dodatku się zrobiło ciemno.
1340:  Okej, rozumiem.
1341:  Nie było oczywiście informacji, że można to zrobić bardzo fajnie.
1347:  Bardzo fajnie, że Grappy informowała mnie, że muszę wcisnąć tabulator.
1354:  Pierwsza zdobycz.
1358:  Tam było napisane podnieść?
1359:  Naprawdę?
1360:  Nie widziałem.
1362:  Mogę pokazać procent gry.
1363:  W ten sposób zrobimy równocześnie zapis.
1366:  To jest mądry pomysł.
1372:  Wydaje mi się, że to jest 62%.
1374:  Powiedział Krzysztof Widzon, 62%.
1377:  Na dole ekranu było?
1378:  W ogóle tego nie widziałem.
1380:  Wracamy na malarię.
1382:  Proszę bardzo, jakie przygody od samego dnia.
1385:  Chełm jest na ścianie przy czaszkach?
1388:  O nie.
1389:  Ja już myślałem, że my mamy z głowy tę wikińską Odyseję.
1394:  Czy wspominałem już, jak bardzo nie znoszę wikingów?
1397:  Gdzie wy macie chełm? ...
1407:  Krzysztof jest ślepy.
1411:  Jaki będzie kolejny gość w bunkrze nauki?
1414:  Będziemy rozmawiać o grach wideo i terapii slash badaniu aktywności osób starszych w tychże.
1425:  Z Damianem Gałuszką.
1428:  W korytarzu jest hełm, mówicie.
1429:  Witamy Antoninę w gronie trybutariuszy, co za wspaniała wiadomość, zwłaszcza, że mamy nowego jamnika, którym możemy zajamniczyć.
1439:  Dobrze, szukam w takim razie z gasnącą cierpliwością tego przeklętego hełmu.
1447:  Założę się, że to jest w tym miejscu, gdzie już byliśmy.
1455:  I witamy Dominikę Jamnikotwórczynię Klimczak.
1458:  Proszę czaty o informacje, zwłaszcza czaty trybutujące i mające dostęp do Jamnika.
1463:  Jak się podoba nowy Jamnik?
1466:  Naprawdę minąłem?
1467:  Tego się nie da zauważyć!
1471:  Gdzie wy to macie?
1473:  Aaa!
1476:  Jest!
1482:  Co? !
1484:  JP Morgan wygląda bardziej jak kretyn.
1487:  Jeszcze żadna nasza postać w Red Dead Redemption 2 nie wyglądała jak kretyn.
1492:  Teraz możemy to nadrobić.
1496:  Odstatecznie JP Morgan jest już chory, w związku z powyższym nic... nic gorszego już go nie spotka.
1502:  Nawet blamaż na dzielni, to jest za mało.
1506:  Przynajmniej teraz mamy kask, dzięki któremu wszystkie upadki z malarii przeżyjemy.
1513:  Śmieszne czapki are back.
1514:  Tak jest.
1516:  Skyrim Dead Redemption.
1521:  Okej.
1524:  Jaka jest zła okazja do jamniczenia, kiedy się nie powinno zajamniczać?
1526:  Nigdy nie ma takiej okazji.
1529:  Nawet gdyby jakiś jamnik twutwu umarł, to można wtedy użyć smutnych jamników na czatach.
1537:  Ale jamniki, nie rozmawiamy o umierających jamnikach.
1544:  Jako, 24, 10 miesięcy, dzięki za wsparcie.
1547:  Witam Krzysztof, w końcu trafiłem na live'a.
1549:  O, jak dobrze.
1550:  Widzicie, dobrze czasem zacząć wcześniej live.
1554:  Chcę coś napisać, jakieś dłuższe opowiadanie, pisze Alfatra.
1557:  Jak się do tego zabrać, jakie materiały przygotować, wzorować na jakichś ulubionych twórcach, fanfiki czytać.
1561:  Czytać dużo i czytać dużo...
1564:  różnych form i opowiadań i powieści.
1567:  Podstawowy problem ludzi, którzy piszą jest taki, że mogą na przykład nie być dobrymi psychologami albo nie wiedzieć o świecie sporo, więc trzeba to nadrobić maksymalnie jak się da.
1577:  Można to nadrobić czytając, można to nadrobić angażując się, rozmawiając z ludźmi.
1582:  Generalnie
1584:  Prawda jest taka, że im więcej naszych doświadczeń przekazujemy na piśmie, tym lepiej.
1588:  A druga rzecz, jeżeli chodzi o kursy pisania, to niestety większość takich kursów jest płatna, ale ja mogę polecić ze zdalnych kursy Masterclass.
1597:  To jest serwis, gdzie ludzie, którzy są pisarzami wysokiej próby i aktorami wysokiej próby i ekspertami wysokiej próby dzielą się swoją wiedzą.
1608:  Między innymi kurs kreatywnego pisania w Masterclass ma Margaret Atwood, więc wiecie, jeżeli się od kogoś uczyć, to od najlepszych.
1619:  Czy był wampir i seryjny zabójca?
1622:  Wydaje mi się, że nie wiem.
1629:  Wydaje mi się, że nie wiem, tak.
1631:  Witam Julkę Opaczewską i Mikę i Karneval Mephisto.
1636:  A jednak malaria... Malaria dała głos!
1641:  Pierwszy raz!
1645:  Czy zawsze przemijają na spontanie?
1646:  Jeśli tak, to nie uważam tego za problematyczne?
1648:  Nie, uważam problematyczne, za problematyczne zawsze przygotowywanie się i próbę recytacji tego.
1653:  To jest dla mnie koszmar absolutny.
1656:  Nie jestem w stanie tego robić.
1657:  Kiedyś próbowałem i skończyło się to bardzo źle.
1660:  Więc od dłuższego czasu, kilkunastu lat wszystko zawsze mówię nie przygotowawszy się do tego, włącznie z wykładami.
1667:  Zawsze mówię co innego dla tego.
1670:  Malaria ma dziwny dźwięk klaksonu, prawda?
1673:  Tak.
1675:  Nie został znaleziony wampir, mówicie?
1679:  Hmm... A gdzie można znaleźć wampiraczaty?
1684:  Bo Krzysztof tego nie wie.
1687:  Na razie bierzemy do głównego questu.
1691:  Czy we wszystkim musi być olej palmowy?
1692:  Póki jesteśmy w Polsce... Co to było?
1700:  To był... Co to było?
1704:  Włos przewrót w tyłu z malarii.
1707:  Tego jeszcze nie... Ja naprawdę tego nie robię specjalnie.
1714:  Nie umiałbym tego powtórzyć.
1717:  Bru moment, dzięki, kaszę, kaszę, za wsparcie 2 miesięcy.
1721:  Trzeba znaleźć dużo rysunków na ścianach w Sądenii.
1723:  O nie, o nie, o nie, o nie.
1728:  Dlaczego to M jest niewyraźne?
1729:  Dlaczego to M jest niewyraźne?
1732:  Dlaczego to M jest niewyraźne?
1733:  Dlaczego to M jest niewyraźne?
1737:  Ok.
1737:  Jaki jest twój problem?
1745:  Jaki jest twój problem, przyjacielu?
1747:  Nie wyglądasz tak dobrze.
1749:  Co jest nie tak, przyjacielu?
1751:  Coś nie tak, to znaczy, że nie jestem w porządku.
1753:  A ja wewnątrz ciebie nie jestem.
1756:  Jestem tylko realistą, przyjacielu.
1758:  Michael uważa, że tam jest rat.
1761:  O, czy tak?
1762:  Na jakiej wiadomości?
1763:  Jesteśmy tylko na sekundę.
1766:  Pinkerton pojawił się.
1767:  Jesteśmy na ruchu od kiedyś, kiedy ty i ty chłopaki strzeliłeś w Białej Wodzie.
1772:  Początkowo nie uciekliśmy z naszą żywnością w Sandomiercu, a teraz mamy rat... No, Molly o tym jasno mówiła, ale kto inny?
1779:  Może przeskoczyliśmy za mocno.
1782:  Może czas dla ludzi takich jak my przeszedł.
1786:  Nie potrzebujemy raty.
1787:  Byliśmy lepsi od dronów w miarę.
1789:  I oni wiedzą kim jesteśmy, gdzie jesteśmy i co robimy.
1793:  Z mojego widzenia najlepsze co możemy zrobić, to odpuścić tę kobietę.
1798:  Przechodzimy, otrzymamy jej pieniądze i zaczynamy.
1802:  To się nie dzieje.
1804:  Cóż, coś musi się wydarzyć.
1806:  I szybko.
1807:  Albo Cornwall, te pękani wikingowie, mają nas tutaj.
1812:  I nikt ich nie zatrzymuje.
1813:  Cóż, Cornwall, dlaczego jesteśmy tutaj?
1816:  Zostajemy, Dutch?
1817:  Tak.
1817:  Czas iść.
1818:  Przejdźmy na rzekę.
1820:  O, zostaw Cornwall sam.
1821:  On nie jest...
1823:  Potrzebujemy pieniędzy.
1824:  Ale zemsty?
1825:  Teraz?
1826:  Oczywiście, jest to na pieniądze.
1827:  Chodź, Arthur.
1829:  To nie powinno być żadnej głupiej misji zemsty, Dutchie.
1832:  To nie jest warto.
1833:  To będzie dziwne.
1834:  Oh, Arthur.
1836:  To jest po prostu prosty telefon społeczny.
1848:  Więc co będziemy mu powiedzieć, co musi być powiedziane?
1851:  On świnił nas od Valentina.
1854:  On jest powodem, że Hosea został zabity.
1857:  Jego biznes cukrowy.
1861:  On zniszczył ludzi Guarma.
1862:  Ta miasteczko, Arthur, jest jego miasteczkiem.
1875:  Zniszczył je tylko, żeby zniszczyć tych ludzi.
1878:  Jego cukier, jego olej, jego prawo.
1879:  To są błądy, które nie możesz wyrzucić, Dutch.
1881:  Chcieliśmy pomóc.
1882:  Dlaczego poszedłeś do Johnu, żeby go zamaskować?
1883:  Nie chcę.
1883:  Zobacz, jak to robi J.P.
1884:  Morgan.
1884:  Zobacz, jak to robi.
1885:  Zobacz, jak to robi.
1885:  Zobacz, jak to robi.
1886:  Zobacz, jak to robi.
1886:  Zobacz, jak to robi.
1888:  Zobacz, jak to robi.
1888:  Zobacz, jak to robi.
1889:  Zobacz, jak to robi.
1889:  Zobacz, jak to robi.
1890:  Zobacz, jak to robi.
1891:  Lord Helmu, proszę uprzejmie.
1911:  Lorheum jest następujące.
1913:  JP Morgan panicznie obawia się antykapitalistów, uważa, że czytają mu w myślach.
1919:  W związku z powyższym wyłożył sobie foliową wkładką hełm wikiński, który odnalazł, przepraszam, ukradł, znaczy odnalazł oczywiście i zakupił, tak, tak, naturalnie, na głowę i dzięki temu antykapitaliści nie mogą penetrować mu mózgowia i wyczytywać notowań giełdowych,
1936:  Za pośrednictwem, których oczywiście mogliby się wzbogacić tak jak top 1% of the 1% cywilizowanego świata.
1944:  Aha, i oprócz tego jest to kask.
1948:  JP Morgan jest foliarzem.
1949:  Oczywiście.
1950:  Oczywiście.
1954:  Znaczy nie no, jest racjonalnie myślącym, obiektywnym biznesmenem.
1958:  A deal, some noise, and then we're gone.
1964:  Południowy południowy przyjeżdża na dawno.
1965:  Czekamy tutaj.
1966:  Zatrzymaj się za tymi kratami, żeby nikt nas nie widział.
1996:  A ty, Krzysztof, stanąłeś za złymi skrzyniami!
1999:  O nie... Arty, powiedziałbym, żebyś się ukrywał.
2020:  A jak jest hełm i zbroja, to chroni przed 2137G.
2050:  Chcę Ci podziękować za Twoją szpitalność, panie Cornwall.
2053:  To było spotkanie biznesowe, panie Milton.
2055:  Nie jesteśmy przyjaciółmi.
2057:  Spędziłem dużą szczęście z Twoją agencją, a wciąż nic.
2060:  Ten van der Linde mnie robił i się na mnie uśmiechnął.
2065:  Poprosiłem o najlepsze, zapłaciłem za najlepsze.
2068:  Jesteśmy bardzo blisko, panie Cornwall.
2072:  Wiem, że słyszałeś o tym wcześniej.
2074:  Panie szefie, powinienem powiedzieć Goldbergowi w New Yorku.
2077:  Powiedz mu, że nie zapłacę więcej niż 3,2%.
2079:  Przepraszam, nie.
2081:  Słyszałem o tym wcześniej.
2082:  Zajmij się tym żołnierzem, aby zapłacić za jego położenie.
2086:  Tak, panie!
2087:  Robimy wszystko, co możemy w okolicy praw.
2090:  Praw?
2090:  Myślę, że wszyscy wiemy, co możecie zrobić z swoimi prawami!
2093:  Znajdź mnie, Dutch Vanderland!
2094:  Zajmij go tutaj!
2096:  I zostaw prawa do nich, jak ich potrzeba!
2099:  Dzień dobry, panie!
2100:  Chodźcie, panie Rossie.
2102:  Mamy coś robić.
2103:  Panie Dinsbury!
2105:  Panie Cornwall.
2106:  Słuchaj, Tidsbury.
2107:  Co to ma na myśli o strzałach?
2109:  Wziąłem się w tę minę z powodu nieprzyjaciół.
2112:  I mam na myśli, że zrobię to sukcesem, bez względu na koszty.
2115:  To koszty.
2116:  Ludzie czują, że... Ludzie czują?
2118:  W biznesie nie dają dwóch kwiatów na czujniki, panie.
2123:  Nie dwóch kwiatów.
2124:  To nieszczęście, że przywieziemy płagód na nasze dwie domy, panie.
2127:  Może już jest płagód na twoim domu, panie Cornwall.
2130:  Co chcesz, panie?
2134:  Jeszcze nie jestem całkiem pewien.
2136:  Twoja niebezpieczeństwo będzie twoim nieszczęściem, panie.
2141:  Już jestem niebezpieczny.
2142:  Jesteś moim najlepszym przyjacielem, słyszysz to?
2146:  Jestem szalony.
2147:  I tak jak ten biedny chłopiec, o którym mówisz... Moje uczucia są błędne.
2152:  Zabili mnie, panie.
2153:  I zabili go.
2154:  Śmieszny świat.
2154:  Wyobrażasz sobie szaleństwo kryminałów, panie.
2157:  Nie zrobiłem nic takiego.
2158:  Zabiliście.
2159:  Zabili.
2160:  Zabiliście.
2162:  Ja robię.
2164:  Jedyna różnica, którą widzę, to że wybieram, kogo zabiję, robię, a ty zniszczasz wszystko w twoim drodze.
2173:  Słyszałem prawie wystarczająco.
2176:  Powiem ci co.
2177:  Ty daj mi ten samochód, 10 tysięcy dolarów i bezpiecznego odpadu stąd.
2181:  Zostawię cię żyć.
2186:  Nie zrobię żadnego takiego!
2189:  Jesteś pewien?
2192:  Dobrze, preferuję to w ten sposób.
2193:  Zabiłeś swojego męża!
2193:  Słuchaj, Arthur!
2193:  Słuchaj!
2197:  O cholera!
2197:  Pankertony!
2198:  Co ty do diabła zrobiłeś, Dutch?
2223:  Chyba czas uzbroić się w karabin.
2226:  Nadawiam przy okazji czaty.
2229:  Dutch mógłby w sumie, czaty mówią w tej scenie, zatkać oczy i stanąć na środku drogi, to prawda.
2239:  Kafel Kokujamo pyta, czy kojarzy Szymona z Wojny Idei, nawet z nim rozmawiałem raz.
2243:  Dlaczego nie mamy drugiej broni długiej?
2245:  Nie mam pojęcia dlaczego, ale jestem zaskoczony.
2252:  Bardzo niedobra wiadomość.
2255:  Bardzo niedobra.
2263:  JP Morgan nigdy nie przegapi okazji do wzbogacenia się.
2270:  Wyjrzysz?
2271:  Co za człowiek?
2275:  Gdzie są przeciwnicy?
2276:  Gdzie są wrogowie?
2281:  To brzmi jak pociąg.
2282:  Niedobrze, niedobrze, niedobrze!
2297:  Tak pięknie!
2300:  Uwielbiam jak spadają.
2313:  Dostaliśmy najgorszy możliwy karabin, to jest koszmar.
2319:  Nie znoszę go, bo trzeba klikać, żeby przeładować.
2324:  Podpalony Ania... Kaźmierczak na wieki wieków spaczeń.
2327:  Witamy Łukasza Bartoszewicza także i Sojwicz.
2331:  Moi drodzy, co tu się dzieje?
2334:  Nie!
2335:  Chcemy wszystko zlutować.
2339:  Zobaczcie za moment, gra...
2341:  Gra wycofa nas do ekranu ładowania, ponieważ nie pozwala nam na lutowanie, a dzięki lutowaniu dostajemy na przykład Bourbon z Kentucky.
2350:  Czy polecę jakieś światy z przemysłem nieopartym na węglu i ropie?
2354:  Z przemysłem?
2355:  Typu Dishonored.
2361:  Myślę, że częściowo mechaniczny Janat Regillisa, bo tam zgodnie z tytułem zresztą, bo to jest trylogia Wojny Alchemiczne,
2371:  Cały świat jest oparty na alchemii i zegarmistrzostwie.
2377:  Gildia zegarmistrzów konstruuje automatony, więc możemy powiedzieć, że to jest główna gałąź przemysłu.
2386:  Obrabuj bogacza.
2387:  Mądre, mądre, mądre.
2390:  Zobaczymy, czy nam gra pozwoli.
2393:  Ale Krzysztof, przecież to jest gra z otwartym światem.
2399:  Jak się nazywa przedmiot do lutowania wrogów?
2400:  Lutownica.
2401:  Absolutnie.
2402:  Witamy Mikołaja Markewkę przy okazji, który jest autorem tego zacnego sucharzyszcza.
2414:  Gdzie jest?
2416:  Gdzie jest?
2418:  Co?
2423:  Co?
2423:  Nie możemy nigdzie wejść.
2424:  Zniknęło ciało.
2426:  Co to znaczy?
2429:  Co sądzę o tym, że broń czarnoprochowa jest w Polsce bez zezwolenia, ja generalnie nie jestem zwolennikiem powszechnego dostępu do broni.
2436:  Nie uważam, żeby to cokolwiek zmieniło.
2438:  Poza tym oczywiście, że mogłoby zmienić liczbę trupów w Polsce, która jest tak dość wysoka.
2444:  Natomiast nie chciałbym, żeby była taka jak w Stanach Zjednoczonych, które sobie nie umieją kompletnie z tym poradzić.
2449:  Więc nie wydaje mi się.
2451:  Jednocześnie jest to problem etyczny jak zawsze, to znaczy czy państwo powinno mieć monopol na broń i przemoc.
2458:  To jest długa dyskusja, która nie ma dobrego rozwiązania, natomiast osobiście moje życie w żaden sposób się przez to nie zmienia.
2466:  Bogacz wpadł do wody i przeżył.
2468:  Nie, nie, nie.
2469:  To w takim razie szkoła Disneya mówi nam, że on przeżył.
2473:  Jeżeli ktoś dostanie kulkę w łeb, spadnie w przepaść, on przeżyje.
2477:  Jeżeli zostanie przecięty w pół, też przeżyje, jak Darth Maul.
