Zabójstwo J.P.Morgana przez tchórzliwego szeryfa z Saint Denis | RED DEAD REDEMPTION 2 Livestream #8
🔗 https://www.youtube.com/watch?v=bxvxIM0m6nE

4:  muzyka
1341:  Tak, dla relaksu w grze trzeba popracować, to jest słuszna uwaga.
1346:  Klep, klep, pat, pat.
1348:  Nie no, jestem zachwycony, że znalazłem psa w obozie.
1357:  Co powiedziawszy... Może znajdziemy kiedyś tę potrawkę i znowu i zjemy.
1362:  Pytaliście, czy mam nowy sakwojarz.
1364:  Niestety nie mam.
1366:  Chcę go kupić w Saint-Denis.
1367:  Za każdym razem, jak przybywam do Saint-Denis, zapominam o tym i idę do teatru.
1373:  Czy zamierzam rąbać drewno?
1375:  Tak.
1378:  O, witamy piesologię na czatach.
1381:  W dobrym momencie przybywasz, w dobrym momencie.
1391:  Poznałem najpiękniejszego, najpojotężniejszego jamnika na świecie, którego nawet łuk nie był w stanie pokonać, podobno nazywa się Pszczołojamnik.
1399:  Czytałem Drogę Szamana.
1403:  Nie, ale widziałem anime.
1405:  Nie, anime Król Szamanów, przepraszam, wycofuję się.
1408:  Anime Król Szamanów widziałem swego czasu.
1413:  Są rzeczy ważne jak teatr i mniej ważne jak nowe sakwy, pisze Kinga Wolska.
1416:  Nie mógłbym się z tobą bardziej zgodzić, Kingo.
1423:  Rąbiemy drewno dalej.
1431:  A tak domykając temat Stanowskiego, bo widzę jeszcze pytania w tej sprawie, myślę, że Filips bez schematu bardzo ładnie powiedział, że Stanowski wreszcie się do czegoś przydał w tym sensie, że zaprosił rzeczonego polityka i pozwolił mu, żeby w jednym momencie powiedział wszystkie najgorsze bzdury, które miał do powiedzenia kiedykolwiek w swoim życiu.
1452:  I to jest taka pigułka, którą...
1454:  Arthur!
1455:  Tak, chłopiec.
1455:  Masz dużo?
1487:  A, po prostu szukasz tego złota, którego Dutch i Hosea sądzą, że jest tam, czekając na to, by go strzelić.
1494:  Dlaczego?
1495:  Mam coś.
1497:  Może dobrze.
1497:  Byłem na drodze rozmawiając z kilkoma kolorowymi ludźmi.
1500:  Mówili, że tu jest dziewczynka głupi, które chcą, żeby wojna nigdy się nie skończyła.
1504:  Światowa wojna?
1505:  Tak.
1506:  Wydaje mi się, że to wciąż jest w głowie tych głupów 30 lat później.
1510:  Okej.
1510:  To nie moja sprawa.
1511:  Te głupie głupie są sprzedawcami broni.
1516:  I w ich porozmawianiu czasami siedzą na doskonałym kawałku pieniędzy.
1520:  Tak, od lat sprzedawali bronie do Kuby i Wschodniej Ameryki.
1523:  W każdym razie, ten stary chłopiec, o którym mówiłem, stwierdził, że może tam być kawałek pieniędzy, po prostu siedząc tam.
1530:  I wygranym w tym, może być ładny kawałek broni.
1533:  To tylko kawałek szaleństwa, Gardnerze?
1535:  Dokładnie.
1535:  Wow.
1539:  Uważaj, J.P.
1540:  Morgan, bo rękę zbyt zranisz od uderzania mopsu z żelaznego piecyka.
1543:  Co dzisiaj dobrego?
1544:  Achentoszyn.
1545:  Naprawdę się to tak czyta.
1566:  Dużo trybutów jest prozoupisane, więc skrobne mały bełkot.
1570:  Artbega, uuuu, mam pół pełne szklanki polane, nurtuje mnie tylko pytanie, jaki do sejfu był kot?
1578:  Dziękuję za trybut, RS451.
1580:  Wciąż pamiętam ten...
1583:  Wciąż pamiętam ten kod.
1584:  Wciąż pamiętam.
1585:  Dziękuję Ci jeszcze raz za trybut.
1586:  I witam w gronie wspierających po czasie, ale nie myślcie, że mi to umknęło.
1591:  Dawida Kobendzy, dziękuję Ci Dawidzie i spóźnione jamniory ode mnie, ponieważ była kwestia dialogowa, a ja nie chciałem bardzo jej przerywać.
1603:  Ready when you are?
1604:  To możesz bardzo długo poczekać, Lenny.
1608:  Bardzo długo.
1610:  Jeszcze z sędzią Strausem nie rozmawialiśmy.
1613:  Wiem, że to nie jest sędzia.
1615:  A. Hmm.
1638:  Lennie!
1638:  Dokąd nas zaprowadzisz, Lennie?
1640:  Cześć, Karol, witaj, witaj, witajcie wszyscy.
1641:  Powinienem się z nimi poznać.
1643:  Znowu się pijesz?
1644:  Nie.
1644:  No, tak.
1644:  Nie, to nie tak, jak powinienem się z nimi poznać.
1667:  Myślę, że niektórzy z nich mnie i Sadie zaskoczyli, kiedy wróciliśmy z sprzętami.
1673:  Pani Adler?
1675:  Tak.
1675:  Pani Adler zrobiła dosyć dobrze.
1677:  Mniej więcej niż dobrze, na prawdę.
1680:  Jest przerażona.
1682:  Ale mam zdanie, że ci chłopaki są jednym i samym.
1685:  Tak, nie znajdziemy żadnej szorzadki głupich, błyskawicznych idiotów w kraju LeMoyne.
1689:  To na pewno.
1690:  Czy to naprawdę jest tak inaczej w tym kraju?
1694:  Nie byliśmy daleko.
1695:  Wygląda na to, że tak.
1696:  Ci chłopaki mają mądrość, ale nie zauważyłem tego.
1702:  Wszystkiego szacunku, panie Morganie.
1704:  Nie zauważyłeś tego.
1707:  Mogą Cię nazywać chłopakiem.
1708:  Widzą nas jeździć tak.
1710:  Ale większość z nich to... ...zobacz, czy słowo.
1714:  I po tym... ...wizita w nocy.
1715:  Wschód jest... Wschód jest wschód.
1720:  I wszyscy jesteście tym, kim jesteście.
1723:  Dobra... Dobra ludzie.
1724:  Ale w niektórych miejscach tutaj... ...odgadzają się inaczej.
1730:  No to... Chyba nie będzie tak łatwo dla Ciebie, Lenny.
1734:  Przepraszam, że się w tym zaskoczyłeś.
1739:  No...
1741:  Wydaje mi się, że ich złoto wciąż brzmi.
1745:  I ich strzały wciąż brzmią.
1746:  Więc mam grę za robienia jakiejkolwiek i każdego z tych chłopców za wszystko, co mają.
1751:  Ha ha, okej to.
1754:  Poza tym, wygrzanie w Blackwaterze z tobą za moją stroną.
1757:  Wydaje mi się, że tak.
1762:  Krzysztof pisze o bardzo dobrych rzeczach.
1764:  Dwa artbagi, Lafroik, Old Pulteney i Cardu.
1767:  Z tego Lafroik mnie najbardziej interesuje, bo jest bardzo... przecież Lafroik jest jeszcze bardziej torfowy niż Anok.
1777:  Uczyń nekromanty w art przeczytania przez kogoś początkującego z gatunkiem fanbazę?
1780:  Tak, myślę, że tak, ale czytałbym chyba w pierwszej kolejności Upadek Illerien, tej samej autorki, czyli Marty Wells.
1790:  Wygląda na to, że jesteśmy blisko.
1790:  Nie mam na to żadnej uwagi teraz.
1792:  Czas kupić coś dla Ciebie.
1793:  Zróbmy to spokojnie.
1794:  Bądź ostrożny.
1794:  Tak jak ty mówisz, te szaliki są na broniach.
1796:  Chciałbym trochę strategizować, zanim zostanę zabity.
1800:  Oczywiście.
1815:  Powiedzieli, że znajdą się na starym okolicy i dalej pójdą.
1829:  Tak, ja byłem tu wcześniej.
1830:  Mogłem zobaczyć stary, stary żołnierz wojny wojskowej.
1832:  Gdzie są stary, stary żołnierz wojska wojskowej?
1834:  Zobaczmy, Alper!
1840:  Tak.
1840:  Ok, to zróbmy to.
1843:  Widzisz tę kościółkę przed nami?
1845:  Powinni to używać jako wywóz.
1846:  Słyszałem, że ludzie idą między tym a wielkim domem przez cały dzień.
1849:  Okej.
1854:  Podaję argumenty na tę swoją teorię, że kapitalizm jest zły, bo śmieją się z tego argumentu, nie słyszałem.
1858:  To nie jest po pierwsze ta moja teoria, tylko to jest teoria między innymi Harariego i wielu filozofów i wielu ekonomistów.
1863:  Po drugie, ja mówię o kapitalizmie dziewiętnastowiecznym.
1867:  Po trzecie, kapitalizm kognitywny to jest coś, co jest na zachodzie, a w Polsce jeszcze nie zawitało.
1872:  Po czwarte, właśnie z tego precyzyjnie powodu śmieję się z nędznego kapitalizmu, który jest w Polsce.
1876:  Po piąte, śmianie się z kapitalizmu nie oznacza to, że jestem przeciwko polskim przedsiębiorcom.
1881:  Po szóste, kapitalizm kognitywny to są wszystkie rzeczy związane z krypto, blockchainami i całą resztą, więc to, że ludzie nawet nie umieją tego nazwać jest trochę przerażające.
1891:  Po szóste, fakt, że te antysystemowe rozwiązania są w kontrze do obecnego kapitalizmu jest drugim dowodem na to, że obecny system kapitalistyczny nie jest w stanie ich wdrożyć.
1900:  Mam wymieniać dalej?
1903:  Ja dopiero zacząłem, mógłbym dać przez cztery godziny.
1905:  Głównym problemem tego kapitalizmu, który jest w tym momencie, jest to, że on się w idealny sposób sprzęga z XIX-wiecznym, postfeudalnym, fabrykanckim przygotowywaniem ludzi do zapierdolu w ośmiogodzinnych szychtach.
1921:  W czasach, w których można zarobić na tym, że sprzedaje się rysunkowy znaczek w sieci, ludzie przygotowywani są w szkołach do zapierdalania w ośmiogodzinnych szychtach.
1930:  Ale z kapitalizmem jest wszystko w porządku!
1937:  Zapomniałem nawet randowego ekranu odpalić!
1939:  No co jest?!
1944:  Ale za to były ładne okoliczności przyrody do podziwiania.
1951:  O!
1962:  To jest ruina.
1963:  Zobaczmy poza tym miejscem.
1966:  Słyszałem cię.
1970:  Nie wygląda na to, jakby kogoś tu był.
1973:  Nie wiemy tego na pewno.
1976:  Zróbmy to.
1988:  Tak.
2000:  J.P.
2001:  Morgan od On Point.
2003:  Zobaczyłem stary kościół.
2005:  Zaciekawił mnie.
2007:  Sam nie wiem czemu.
2008:  Genialne.
2014:  Genialne.
2020:  Widziałeś to?
2020:  Ktoś na strzałku.
2021:  Patrzcie, wagon.
2022:  Zobaczmy, gdzie on idzie.
2024:  Jesteś na mnie teraz.
2024:  Poza tobą.
2025:  Zostawmy naszą distancję.
2026:  Tylko dwóch chłopaków na drodze.
2027:  Myślałem, że się powstrzymywamy.
2048:  Podpalony Julio.
2050:  Jak to dobrze, że dzisiaj nie ma chrapania.
2052:  Dla tych z was, którzy nie wiedzą, o co chodzi, wczoraj bardzo dużo ludzi chrapało w Dishonored.
2059:  Jutro zajęcie na ósmą.
2060:  O dziwo, ja jutro też mam zajęcia, ale na szczęście o przyzwoitej porze, ponieważ ja nie robię studentom zajęć o porach nieprzyzwoitych.
2066:  Czyli o szesnastej.
2067:  Might be it.
2072:  Might be.
2073:  Keep it steady.
2077:  Krotak ma niesmak na temat konsumpcjonizmu, mimo że jest na... ...JDG i nie zarabia mało.
2083:  Nie wiem, czy to jest JDG.
2089:  Dominika miała na ósmą zajęcia dzisiaj, Boże drogi, straszne.
2094:  Co tu się stało się?
2096:  A po prostu mamy się tu zatrzymać, dobrze.
2099:  Dobrze, dobrze Lenny, dobrze, uspokój się.
2103:  Nie no, ferie mam na AG-ku do marca, ale ja jeszcze wykładam na UW.
2108:  Ooo, tak!
2115:  Mmm, mój ulubiony karabin.
2120:  Aaa, jednoosobowa działalność gospodarcza.
2122:  Co wszyscy mają z tymi terminami, z akronimami i ze skrótowcami?
2128:  Widziałeś coś?
2128:  Nie.
2165:  I oni są obronieni.
2165:  Prawie jak milicja.
2166:  Nie chcemy się ruszać, jeśli to prawda.
2170:  Spoglądałeś po całym miejscu?
2171:  Nie widziałeś czegoś, co warto zabrać?
2173:  Możesz jeszcze raz spojrzeć?
2190:  Ale miałem wiele razy wrażenie, że już się obudziłem, a tak nie było.
2193:  Mamy coś, prawda?
2194:  O, mamy coś.
2194:  Możemy go strzelić na głowę, walczyć z nim szczerze.
2200:  A ty możesz iść tam, działając przyjaźnie.
2202:  Przyjaźnie?
2204:  Z tymi ludźmi?
2205:  Po prostu wyciągnij ich do jednego miejsca, a potem zacznę ścigać.
2210:  To jest najgłupiejszy pomysł, który kiedykolwiek słyszałem.
2216:  Ale hej, zawsze mam na myśli preformację.
2227:  Wysileniego!
2229:  Najwyżej zginie.
2231:  Co to jest ONZ?
2239:  Ogromnie niebezpieczna zebra oczywiście.
2246:  Witamy Taraela na czatach.
2253:  Dzień dobry i fantastyczny.
2258:  Jak wszystkie dni.
2258:  I tak może to być.
2259:  Ha, ha, ha.
2259:  Szczęść Boże, moi ludzie!
2260:  Co chcesz?
2260:  Szczęść Boże, moi ludzie!
2263:  Szczęść Boże!
2264:  Ha, ha, ha.
2265:  Teraz przyjeżdżam w spokoju, by porozmawiać o meritach... Ha, ha, ha.
2271:  ...glorii.
2271:  I interesować Cię na wieczność.
2272:  Ha, ha.
2272:  Szczęść Boże, moi ludzie!
2274:  Szczęść Boże, moi ludzie!
2285:  Co oznacza kółeczko nade mną?
2287:  Liczby naboi.
2288:  Juf.
2295:  Czekam, co się stanie.
2314:  Paddle stations!
2315:  Nie obsługujecie krążownika imperialnego, tylko jesteście na jakiejś lichej farmie.
2325:  Ło, Lenny, jaka akcja!
2327:  Ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
2378:  Co?
2379:  Co?
2380:  Aaa!
2381:  Aaa!
2381:  Aaa!
2382:  Aaa!
2386:  Nie spodziewa... Coś, czego się żaden snajper nigdy nie spodziewa.
