🔴 Wąż, niech będzie chwała! — GOD OF WAR Livestream #8
🔗 https://www.youtube.com/watch?v=DbKMHPmyRf4

18:  Muzyka
697:  To jest z uwagi na to, że Krzysztof czynił w Muspelheimie postępy, żeby farmić.
704:  To sobie darujemy.
707:  To też.
708:  Więc nic ze mnie zostało, jeżeli chodzi o jakiekolwiek kłaściwa.
711:  Obawiam się.
713:  Z najwyższym smutkiem.
715:  Adwaczko pisze, że miał 98% z matury ustnej, z języka niemieckiego.
718:  Dubbing przywraca wspomnienia o mojej cudownej nauczycielce od niemieckiego.
721:  Proszę bardzo, czemu po niemiecku gadają?
723:  Aleksandro, to było zobowiązanie moje wczorajsze dla czatu.
726:  Wczoraj było po japońsku, dzisiaj piszesz po niemiecku.
729:  Czy Fafnir był?
731:  Nie pamiętam.
733:  Robię magisterkę, piszę negoczan o muzycznych questach w grach wideo.
736:  Chciałbym wrzucić tutaj rozmowę o tym, że gry mają wartość edukacyjną.
739:  Czy byłaby opcja, żeby się do mnie odezwać w temacie?
741:  Tak.
742:  Napisz do mnie na Insta, na Discordzie, jeszcze najlepiej maila.
746:  Dlatego trzy razy, ponieważ w tym momencie nadchodzi sesja, jest wcześniejsza na AGQ i ja mam po prostu amok uczelniany.
754:  Fafnir to jeden ze smoków, to był w takim razie.
757:  Dobrze, zrobimy sobie tak, żeby nam zapisało, jak będziemy mieli już wilczki, czyli przeniesiemy się szybko do sklepu Brocka i z powrotem.
769:  Wagnerowski God of War, proszę bardzo.
773:  Wiecie co, ja pamiętam adaptację niesamowitą Pierścienia Nibelungów zrobioną przez Metropolitan Opera i to było zupełnie niesamowite.
779:  Swoją drogą zorientowałem się, że mam topchat zamiast czatu na żywo.
782:  Jaki skandal.
785:  O, ignorowałem tę próbę kompletnie.
789:  Ignorowałem ją.
791:  Robiłem sobie wszystkie inne.
792:  Może dzisiaj też zrobimy próby w Muspelheimie, w zależności od tego, jak szybko ukończymy fabułę.
796:  A fabułę zaczynamy o 18.00.
799:  Dobrze, za moment będziemy mogli zmienić, moi drodzy, rzeczy i to mnie bardzo cieszy.
804:  Tak samo poczucie.
805:  Ledwo wstałem dzisiaj, bo jeszcze wczoraj z Filipem żeśmy gadali, zabradzali.
808:  Filip dzisiaj wybył na swój front przeprowadzkowy, więc trzymajcie kciuki za Filipa z Bez Schematu, który zmienia studio i się przeprowadza jednocześnie.
818:  W Steamie zachęcił mnie do zagrania Warhammera Chaos Gate.
820:  O, jak fajnie, Black Cat.
822:  Powiedz mi, czy wreszcie ta gra została spatchowana?
824:  Mam nadzieję.
825:  Na AGH sesja wcześniej?
826:  Tak.
827:  Na AGH jest tak teraz, niestety, że ponieważ w zeszłym roku mieliśmy do lipca praktycznie końca rok akademicki, to teraz się kończy 17 maja.
833:  Znaczy, 17 maja są Juvenalia, więc nawet wcześniej, 16 maja, czyli moje urodziny, haha.
839:  A zatem wszystko wskazuje na to, że będę musiał wcześniej ogarnąć się z dyplomatami, z pracami dyplomowymi, itd., itd., dlatego też na kanale się dużo nie dzieje, poza streamami.
850:  Bo dużo, moi drodzy, dużo.
851:  O, o, o!
852:  Mogę już zmienić.
853:  Świetnie, doskonale.
854:  Wilczy gniew.
856:  Good.
857:  No to możemy wrócić do Valkyrii.
860:  Przeprowadzka to jest absolutnie najbardziej stresująca rzecz mawe od Dragons.
865:  Ja pamiętam, jak ja się przeprowadzałem, to nie było miłe.
870:  Zwłaszcza, że jeszcze do tego wszystkiego u mnie podczas przeprowadzki był ten problem, że dwa razy wybiło z rur.
876:  Raz wybił szlam czarny z rur, a raz po prostu zalało mieszkanie.
880:  Na szczęście nie było wtedy jeszcze wszystkiego umeblowanego, ale wciąż to było giga stresujące.
887:  Wspomniałeś, że miałeś dolegliwości.
889:  Mam daretsuki dalej z układem pokarmowym.
891:  Co za objawy miałem.
892:  Mnie domęczy to jakiegoś czasu.
895:  Ból żołądka jak chciało się jeść to bardzo duży i ból żołądka po zjedzeniu niektórych rzeczy i to taki intensywny.
902:  Jeżeli jest z lewej strony to właśnie może być to coś z jelitami, jeżeli jest z prawej strony to wyrostek.
908:  Tyle się nauczyłem moi drodzy.
910:  po wszystkich gastrologach i innych, ale tak w ogóle polecam wizytę u gastrologa, jeżeli obserwujecie u siebie jakiekolwiek niepokojące objawy, czyli cokolwiek boli.
918:  Ból jest, pamiętajcie, sygnałem, nie jest challenge'em.
922:  Nas się uczy niepotrzebnie, że wszyscy jesteśmy kratosami i dla nas ból ma być challenge'em.
927:  Zapisać grę?
928:  Mądre.
939:  O tak, tak!
947:  Uwegrał!
968:  Nie spodziewałem się tego.
976:  Nie umiem tak unikać.
982:  Dobra.
985:  Trzy i tupnięcie.
987:  O!
988:  Wcześnie się skończył szał!
990:  O nie, o nie, o nie, o nie, tego się nie spodziewałem!
994:  Czemu się szał tak wcześnie skończył?
999:  Ja, ja, ja, po prostu... Dobra.
1003:  Restart.
1007:  Ja nie jestem pężył, od 18 stłuczę, to jest mój własny limit, który daje tej walce.
1014:  Bo już więcej nie mam siły farmić, moi drodzy, w Muspelheimach i innych.
1022:  Czy po godzinie będzie?
1023:  Nein, nein, nein!
1024:  Przejdziemy, przejdziemy, moi drodzy, na pewno na nowy język, jak będzie fabuła.
1029:  Szał się kończy wcześniej, jak obrywam?
1030:  No, o wiele wcześniej.
1033:  Jestem zawieziony tym Niemieckim, głównie oszcząkają.
1035:  Prawda?
1036:  Prawda?
1040:  Dajcie spokój.
1041:  Dobra.
1051:  Dobrze, teraz zeszło więcej, nie wiem dlaczego.
1059:  Dobra, dobra, dobra.
1062:  Nie uciekaj ode... Nienawidzę tego ataku.
1068:  Nienawidzę tego ataku.
1079:  Masz, a masz, kot!
1096:  Dobrze zeszło, ładnie.
1102:  Takiego.
1110:  Co teraz, co teraz?
1114:  Nie widziałem tego, nie widziałem tego.
1135:  Dobra.
1135:  Tak.
1138:  No!
1163:  Wirki!
1191:  W trakcie animacji.
1221:  Dobra.
1244:  Nie!
1244:  Nie to!
1246:  Nie to!
1250:  O mój Boże, o mój Boże, o mój Boże, dlaczego?
1256:  Dlaczego misklik w takim momencie?
1261:  A!
1264:  Co tu się stało?
1265:  Walnęła mnie skrzydłem w momencie, w którym się Kratos składał do animacji.
1275:  Kuprzy trzyma, ile to robi?
1280:  Naprawdę?
1281:  Tarcze?
1282:  Naprawdę?
1284:  Wiem, że tarcza istnieje.
1290:  Ale ładna RNG weszła przynajmniej na tej walce.
1299:  Obrwała.
1301:  Mhm.
1312:  Co to jest?
1313:  Co to jest za atak?
1313:  Nie znam go.
1316:  Ten znam aż za dobrze.
1337:  Ho, ho, ho, ho, ho, ho, ho, ho!
1347:  Nienawidzę ten restart.
1350:  Za każdym razem jak będzie mnie wyrywać z mojej animacji, restartuję.
1360:  Nieprawdopodobne.
1366:  Śmiech prawie jak z Trolls'ów?
1367:  Tak, ten śmiech jest okropny jej.
1371:  Na tyluś!
1380:  Struna!
1382:  Struna!
1393:  Ja pierdzielę, jak ja nie znoszę tego ataku.
1401:  Nienawidzę go po prostu, on jest nie do uniknięcia.
1422:  Co chciałem wtedy zrobić?
1423:  Oj, oczywiście w animacji, w anima... Dobra, w animacji, czyli restart, super.
1432:  Nieprawdopodobne.
1435:  Pamiętacie ten raz wczoraj, kiedy zabrałem jej poradę pół życia i nie dostałem nawet ciosu i gra padła?
1439:  Bardzo dobrze to pamiętam.
1440:  Bardzo dobrze.
1441:  To się też dzisiaj stanie, spokojnie.
1447:  Nieprawdopodobne absolutnie.
1452:  Losowość jej ataków tutaj jest nieprawdopodobna wręcz.
1455:  Nawet nie ma ani razu takiego samego otwarcia.
1462:  Dobra, wypuszczam pieski.
1464:  Psi!
1466:  Dobrze!
1468:  Rzut poporem jest.
1473:  Okej.
1474:  Jakim cudem ona cokolwiek robi w momencie, w którym ja ją tak atakuję?
1479:  Jakim cudem?
1484:  Mhm.
1488:  Ten moment w uniwersum, kiedy ona używa... Dobra.
1520:  Dobra.
1524:  Good!
1532:  Nie.
1542:  No nie.
1543:  Cokolwiek się dzieje.
1563:  Nie jest ci to udany run.
1565:  No właśnie.
1573:  Możesz ją walnąć tak, żeby się zasłaniała skrzydłami?
1576:  Moim problemem nie jest brak możliwości.
1578:  Moim problemem jest to, że te możliwości są blokowane przez animacje, które uniemożliwiają mi walkę.
1589:  To jest wszystko, co teraz robię, to są animacje uniemożliwiające walkę.
1592:  Wszystko.
1599:  Niestety, jej animacje nie utrudniają jej walki, wręcz przeciwnie.
1619:  No i koniec.
1620:  Nieunikalny atak, z którym nic nie mogę zrobić.
1625:  Ten atak, kiedy skacze na Kratosa, da się go uniknąć, ale niestety przestała Walkiria krzyczeć, co było telegrafem tego ataku.
1636:  I wciąż uważam to za błąd.
1643:  Rzucaj w nią.
1644:  Topór nie ma zasięgu na całą arenę.
1646:  Nie mogę.
1648:  Topór ma bardzo niski zasięg.
1653:  Co zresztą widać?
1653:  Było teraz bardzo dobrze.
1669:  Ja pierdziele.
1672:  Jakim cudem ona się... Jezus, ona unika każdego mojego ciosu, przecież to jest niesamowite!
1693:  Co można zrobić w takiej sytuacji?
1695:  Nic nie można zrobić!
1703:  To jest zmarnowane RAM już na tym etapie.
1706:  Bawię się.
1710:  Szczerze, że za późno krzyczała.
1712:  Tak, za późno krzyczała, a teraz nie krzyczy w ogóle.
1714:  To nie zmienia faktu, że w dalszym ciągu za późno krzyczała wtedy, kiedy za późno krzyczała.
1719:  To, że jest gorzej, to nie znaczy, że wcześniej było lepiej.
1722:  Zawsze może być tak, że jest jeszcze gorzej niż źle.
1725:  Przykład, mogą być beznadziejnie oceniane matury, ale można na przykład stwierdzić, że od teraz, nie wiem, w ramach matur będzie siedem przedmiotów, a nie trzy przedmioty obowiązkowe.
1738:  Czy to będzie znaczyło, że matury są mądrzejsze, te, które są teraz?
1741:  No nie, ale niestety tak myśli cała cholerna polska edukacja.
1746:  Skutkiem czego mamy, to co mamy.
1749:  Czy ja jestem w stanie wszystko, absolutnie wszystko odnieść do edukacji?
1752:  Tak.
1764:  To jest śmieszne, to dziecinnie proste niektóre ataki do uniknięcia, a niektóre... Jak to, to białe światło, przerażające.
1785:  Co to jest?
1787:  Ja nawet nie wiedziałem, co ona robi!
1789:  A ona robi ulta, z którego nie mogę nic zrobić.
1793:  Fajnie, fajnie.
1797:  No przecież.
1797:  No.
1815:  Czemu teraz zadało to jeden kwadracik obrażeń zamiast trzech?!
1829:  Czemu zadało mniej obrażeń nagle? !
1848:  Dobra.
1850:  Zmarnowany.
1856:  Króbi ten atak strzała Treusem.
1857:  Wilki są w stanie ją czasem zdjąć z nieba, czasem strzała Treusa, ale to jest losowe.
1865:  No właśnie, Kaszejat musi precyzyjnie trafić w głowę, wyjaśnia Froget.
1868:  A ja nie mam możliwości sterowania tym, gdzie on trafia.
1876:  Niestety.
1877:  To mi wyjaśniało, dlaczego Abreus czasem był w stanie ją ściągnąć z niebios, a czasem nie.
1884:  O, teraz fajny miał początek, nie?
1892:  Teraz dwa kwadraty zeszły, nie?
1894:  Nie wiem, na czym polega ta różnica, naprawdę, autentycznie.
1903:  To jest atak prymitywnie prosty do uniknięcia.
1909:  Na przykład.
1910:  Co się dzieje?
1910:  Nie wiem co się dzieje.
1917:  Jakim cudem ona wyszła ze Staggera tak szybko, to ja nie wiem.
1926:  Nie wiem co się dzieje nawet.
1927:  Okej, to się dzieje.
1964:  I koniec animacji.
1979:  Tupnięcie.
1979:  Raz, dwa, trzy.
1980:  Tupnięcie.
2014:  Nie, nie, nie, nie w animacji!
2018:  Jakim cudem może być tak, że ma stagger od dwóch naraz moich umiejętności?
2024:  Naraz!
2025:  I tak to nic nie daje!
2030:  Już ten stagger nie istnieje w ogóle!
2043:  No jasne, jasne, jasne.
2059:  No i mała szansa teraz, sojka.
2070:  Nie rozumiem, czemu jest tak, że czasem ma trzy ataki z rzędu z tupnięciem, a czasem jeden.
2089:  Dobrze, dobrze.
2098:  Nie!
2123:  Schodzi do coraz mniejszych wartości.
2127:  Dobrze.
2132:  Niewiarygodne.
2137:  Rzucamy w niego kamieniami nawiązanie do Ewy Kopacz mówiące o pokonywaniu dinozaura.
2142:  Czy można jeszcze raz przywołać ratocka w przerwie?
2144:  Nie można zmieniać w przerwie tych amuletów niestety, tych zaklęć.
2151:  Można to zmienić raz.
2153:  A to, że szał nie jest jakoś ekstremalnie naładowany, to też nie jest wydaje mi się problem.
2158:  Bez przesady.
2160:  Tak, ale jest coraz bliżej, moi drodzy, niż wczoraj.
2162:  Dobrze, dobrze, o to chodzi.
2166:  Dobra.
2167:  Który teraz Matrix będzie?
2171:  To będzie Matrix, w którym Kratos rzuca toporem, zamiast żeby strzelić wiązko lasera.
2176:  Au.
2196:  Koncentruj się!
2197:  Ato!
2197:  Skojarz!
2242:  I tak bym tego nie uniknął.
2279:  Dobra.
2281:  Wyślij wilczki.
2282:  Good.
2300:  Krzysztof, dlaczego wchodzisz we mnie?
2334:  CO?!
2335:  Nie można było tego przerwać?!
2338:  Ale pech, że nie miałem żadnej zdolności.
2340:  Dobra.
2366:  Potrzebuję bardzo wilków teraz.
2371:  Ho, ho, ho!
2371:  Szlag by trafił.
2372:  Fuck.
2400:  Prawie i życie?
2401:  No nie, w ogóle nie będę komentował życia.
2406:  Życie powinien nam podrzucać Atreus, bo ma taką zdolność.
2409:  Fizycznie, fizycznie, Atreus ma.
2412:  Gdzie jest pancerz Atreusa?
2414:  Atreus czasem znajduje kamienie zdrowia, kiedy Kratos jest ranny.
2418:  Dlaczego, dlaczego on po prostu nie może podrzucać mi kamieni zdrowia?
2421:  Tego ja nie jestem w stanie zrozumieć.
2426:  Dobra.
2433:  Po lewej stronie, bracie!
2462:  Nic ci nie da zrobić.
2469:  Teraz będzie spamić tym atakiem cały czas?
2474:  Tak.
2474:  Trzy razy zaspamiła atakiem.
2479:  Trzy razy zaspamiła tym samym atakiem.
2483:  To jest nieprawdopodobne, absolutnie.
2485:  Ale będą mi ludzie mówić, że to nie jest RNG.
2487:  Absolutnie nie.
2522:  Czy jestem w stanie to przerwać?
2524:  Ale atakiem runicznym okazuje się.
2529:  Ciekawe.
2530:  Szałem nie mogłem przetrwać, przerwać, a atakiem runicznym jestem w stanie.
2556:  Jakim cudem ona jest w stanie?
2566:  No i koniec.
2567:  Albo nie.
2569:  Teraz koniec.
2574:  Jeszcze trochę.
2575:  Poziom trudności?
2576:  Trudny.
2578:  Jak widać.
2584:  Czy tylko mi miecz z Muspelheimu przypominał miecz boga z opowieści Mackeńskiego o pogranicze?
2588:  Już nie pamiętam tego miecza, no one.
2593:  Dobra.
2595:  Nie zawsze mam w Oxygen, niestety, zawirowania czasu dostępne.
2598:  To jest problem.
2599:  Laser jest częściej dostępny niż amulet.
2601:  Nie znoszę tego amuletu, nawiasem mówiąc.
2604:  Ale co zrobić?
2624:  Jakim cudem mnie to trafia?!
2626:  Arknul, twoje!
2651:  Au.
2651:  Czytam.
2681:  Dobra.
2682:  Jest, jest, jest, jest, jest.
2687:  Kamień.
2688:  Kamień.
2689:  Ho, ho, ho!
2696:  Wardruna!
2722:  Atreus nie strzelił tak dla kontekstu.
2725:  Chociaż miał.
2753:  To jest nieprawdopodobne.
2755:  Ja nic nie mogę zrobić, jak ona podczas strzału akurat lata.
2759:  Nie ma Kratos ani jednej zdolności, która może zmieść ją z przestworzy wtedy.
2768:  Wydaje mi się, że grasz na normalnym.
2769:  Aha.
2770:  Bardzo normalny poziom.
2781:  Tak, tylko kamulec wtedy.
2786:  Ale kamulec drogi, moi drodzy.
2790:  Dużo szału kosztuje.
2794:  Dobrze, będzie ładny opening.
2814:  Albo i nie
2855:  No nieee!
2867:  Dobra.
2869:  Ojej, to jest, to jest, to jest moje szczęście właśnie, ze Zavata, cholera jasna.
2916:  Wiedziałem, że to nie wystarczy.
2927:  Ja pierdziele!
2928:  Za każdym razem, jak wychodzę z szału, jestem zatkany w animacji, zapętlony, wtedy ona jakimś cudem odżywa.
2935:  Ona nawet nie ma jednej sekundy stagera.
2940:  To jest straszne!
2942:  Tego nieunikalnego ataku błyskiem.
2945:  Dobra, rzucanie toporem.
2950:  Poza walką.
2951:  Rzucanie toporu w walce.
2953:  Uuu, daleko, nie umiem, nie umiem, za daleko, za daleko!
2957:  Najwyżej tu jestem w stanie!
2960:  Słaby Kratos!
2962:  Rzucanie toporem, gdy nie ma walki.
2967:  Między innymi właśnie dlatego nie rzucam toporem w takiej sytuacji.
2971:  Jak robi rozwóz, trzeba się odwrócić.
2972:  Próbowałem, Benjaminie.
2973:  Już próbowałem.
2974:  Muspelheimie to był dokładnie ten sam atak.
2976:  Nie nauczyłem się go unikać tam, nie nauczyłem się go unikać tutaj.
2980:  Jedyna szansa jest taka, że grań go nie wygeneruje.
2985:  Mogę wam pokazać, jak działa rzucanie toporem w trakcie walki.
2988:  To jest bardzo zabawne.
2991:  Ale bardziej chcę wygrać.
2994:  O!
2994:  O!
2995:  Klasyka!
3014:  Ósmy krasz.
3016:  Ósmy krasz gry.
3017:  Ósmy krasz.
3018:  Ósmy krasz gry.
3019:  Ale gry od Sony są najlepsze, Krzysztof.
3022:  Przecież gry od Sony, nadznakomite gry od Sony są doskonałe wręcz.
3029:  I jak w ogóle możesz mówić, że Sony nie optymalizuje to?
3035:  Sony dba o jakość.
3036:  Sony najlepsze.
3039:  Doskonałe.
3044:  Tyle dobrego, że na początku, tak.
3046:  Moi drodzy... Konsola... Blaze... Łooo... Tak.
3063:  Nieprawdopodobne.
3069:  Ja po pierwsze nie miałem tego problemu, nigdy jakąś salę brzmiała jak startująca rakieta NASA, a kiepskie porty zawsze problem spotań.
3075:  Chociaż bywają wyjątki.
3078:  Małe, ale jednak wyjątki.
3081:  Usiłuję sobie teraz przypomnieć wyjątek.
3083:  Detroit Become Human chyba nie miało żadnych crashy.
3085:  Chyba tak.
3098:  Co on ma z tym rzuceniem toporem na początku?
3100:  Nie mam jednego pojęcia.
3101:  Ja mu nie każę tego robić!
3106:  Teraz mu kazałem!
3108:  O!
3112:  Widzicie, jak jest z toporem cholernym?
3114:  Nie dolatuje.
3123:  Muszę mieć jakąś runę, która zwiększa zasięg.
3126:  O, dobrze, dobrze, bardzo dobrze.
3129:  I tak się ten atak da przerwać, moi drodzy.
3143:  Atak nie da się.
3149:  Jezus, to jest durne.
3154:  Dobrze, robię restart, ponieważ nie będę walczyć z czymś, czego nie widzę.
3163:  Władliwa jest wersja... Wiesz co, towarzyszu Tatarze, to jest... W tym momencie loteria jest tak dużo różnych konfiguracji PC-towych, że ciężko jest przewidzieć, co może akurat sprawiać, że w danym momencie coś crashuje.
3176:  Problem polega na tym, że testerzy w działach QA, czyli kontroli jakości, w firmach projektujących gry, testują na kilka może konfiguracji najbardziej popularnych.
3186:  Moja konfiguracja w żadnym razie nie jest najbardziej popularna, bo jest przeraźliwie mocna.
3192:  Dobrze.
3226:  Ja nie wiem dlaczego to mnie nie trafia.
3228:  Mówiłem, że to trafia losowo.
3266:  Nie ruszcie, nie ruszcie!
3268:  Dobrze!
3268:  E?
3284:  MMMMMMMMM!
3302:  Jezu!
3307:  Nie pod koniec animacji!
3309:  Do cholery ciężkiej!
3324:  No i nic nie widzę.
3331:  Co się dzieje?
3333:  Gdzie ona jest?
3343:  Boże, dlaczego to się bez przerwy mi dzieje?!
3346:  Jakie są... Jakie jest prawdopodobieństwo, że coś się dostanie takiego?!
3352:  Jakie?!
3353:  Jakie jest?!
3354:  Nie ma!
3356:  Nie ma prawdopodobieństwa żadnego!
3359:  Litości!
3370:  A tu gdzieś jest.
3378:  Tam.
3383:  A nie wiem, który to był ręczny zapis.
3384:  16.11 to było to.
3385:  Anny bosk.
3397:  Anny boski, co się dzieje?
3400:  Już raz się tak zdarzyło, nie?
3405:  Ale tylko raz, nie przy tej walce.
3409:  To powiem wam, że to jest troszeczkę słabe.
3411:  Mam nadzieję, że nie będzie się tak działo za każdy raz, że będzie nam dobrze szło.
3413:  Au.
3435:  Jezus, zawsze w animacji!
3454:  Mocz takiego.
3487:  Czemu ja nie zadaję jej obrażeń?!
3500:  To jest właśnie, to jest właśnie, to tak się kończy jak usiłuję robić to co mówię, nie wiem, robić ten gówniak, to znaczy uleczyć się.
3521:  Jezus, jak... Nie mam... Czy ja nie mogę mieć spowolnienia jakiegoś podczas tego szału, czy co?
3529:  To jest po prostu kminia jakaś, że jak biegnę w trakcie szału przez całą arenę, żeby za nią poganiać, no i dorwać ją wreszcie i móc zadać jakieś obrażenia, a szał oczywiście nie może, nie wiem, hamować wtedy na przykład, kiedy nic się nie dzieje, nie?
3544:  Żeby szał działał tylko za zadawanie obrażeń konkretnie.
3547:  No przecież litości!
3554:  Za pierwszym razem prawie pauza, chociaż to w ogóle w tym momencie nie zależy absolutnie od tego, co robimy.
3559:  Zależy to wyłącznie od tego, jaki będzie sekwencja jej ataków.
3564:  I czy będzie miała ataki w animacji, czy będzie miała ataki unikalne, czy nieunikalne.
3569:  Tyle.
3573:  Czy będę zadawał jej obrażenia, czy nie będę?
3575:  Czy mój laser zada trzy kwadraty, czy zada jeden kwadrat?
3578:  Bo powody, nie?
3585:  To jest pytanie losowe.
3587:  Ja nie jestem w stanie przewidzieć, ile zadam obrażeń.
3591:  Może jest tak, że ona ma... O właśnie, teraz jest to moje ulubione.
3594:  Może jest tak, że ona ma jakiś dziwny hitbox i jej trafiam w skrzydło.
3597:  Nie mam zielonego pojęcia.
3606:  Jej zachowanie jest kluczowe absolutnie, bo zdarza się tak, że w trakcie szału zadam jej dużo obrażeń, a czasem nic praktycznie.
3616:  A czasem dzieje się to.
3617:  Kończy mi się szał, jestem w ciągu animacji i nie jestem w stanie nic zrobić.
3622:  Masakra.
