🔴 Goooood boyyyy! — GOD OF WAR Livestream #1
🔗 https://www.youtube.com/watch?v=MuRWpmfDgoA

43:  KONIEC!
784:  To jest ważna informacja.
786:  Blokowanie celu na stałe.
787:  Gdzie ja mam kamera przy namierzaniu włączone?
790:  Nie widzę czegoś takiego.
793:  Zmień ustawienia sterowania.
794:  Nie, tego nie będę robił.
795:  Udostępność, celownik, podczas celowania automatycznie.
799:  Włącz, włącz celowanie.
803:  Okej.
805:  Dziwne.
806:  Bóg Wojny.
807:  Tak, Bóg Wojny jest świetne wyzwanie.
809:  Nie wiem, gdzie to jeszcze jest w każdym razie.
811:  Bóg Wojny.
812:  Uwaga, ten poziom tości nie może być zmieniony w trakcie gry.
814:  A, a, a, w życiu.
816:  Wyzwanie.
817:  Gdzie dwuklik zda... Chwileczkę.
825:  Czy to było przejście bezpośrednio z... Nie, no moi drogi.
842:  Szanuję.
848:  Oj, szanuję takie rzeczy.
853:  Wciśnij lewy przycisk myszy, żeby zabachnąć się lewiatanem!
859:  Do lewiatana jeden cios.
867:  Teraz zupełnie jak Ryszard Lwie Serce w Twierdzy Krzyżowiec będziemy rąbać młotem.
879:  I tak spadła.
882:  Pierwsza brzoza smoleńska.
888:  To jest jedyne cięcie w tej grze.
916:  Ja już rozumiem.
917:  Kratos był w poprzednim wcieleniu magiem, dlatego się teraz tak zamyślił.
922:  On tęskni.
927:  A wizard should know better.
940:  Ja przygłośniam tę muzykę, dajcie spokój.
961:  Czy ja tacham wielkie drzewo?
965:  Oj, oj, oj, mysz jest zdecydowanie za, gdzie trzeba troszeczkę rozglądanie się poprawić.
974:  Nie no, niesamowite.
981:  Być takiemu staremu podskoczprawdasów nikt się nie odważy.
988:  No, Mak by tak nie mógł, to prawda.
990:  Drwale, rębajło roleplay.
1000:  Hayos pisze, że Kratos mógłby dźwignąć ego każdego rektora.
1013:  Wow.
1015:  Znaczy muszę wam powiedzieć od razu, bo nie śmiem przerywać scen dialogowych tutaj moim komentarzem, ale po prostu to co tu się dzieje pod względem prowadzenia kamery i narracji jest niesamowite.
1030:  Od lewiatana jeden cios, jeden jedyny cios, nic więcej, pisze lewajatan, dziękuję ci za trybut.
1036:  Przejścia płynne, z którego to jest gra z 2018 roku, moi drodzy.
1041:  To z serdecznymi pozdrowieniami dla wszystkich, którzy chwali Dragon's Dogma.
1045:  Chciałbym poinformować, że nasz drakar nie jest jamniczy, ale jest długi.
1056:  No ma jedno drzewo mniej w tej chwili.
1057:  Tak, panie.
1062:  Krzysztof Sędzia.
1064:  Czy tylko ja pamiętam Krzysztofa Sędzie ze Stargate'ów?
1067:  Indeed.
1070:  Jeszcze poczekajcie.
1071:  O Boże, czy naprawdę za każdą godzinę to się będzie działo?
1073:  Sanji, dzięki za wsparcie 25 miesięcy i za łypnięcie jamnicze.
1082:  To jest gra Sony, Krzysztof.
1083:  Tak, dwie moje kamery.
1091:  Już wiem.
1092:  Może Atreus będzie magiem.
1095:  Proszę, powiedzcie.
1101:  Teraz postawić Dragondogma koło God of War, kazać, żeby on wskazać, która gra jest droższa i starsza.
1105:  Ciekawe, jak to zgadnie.
1106:  Tak.
1107:  Bez kontekstu, nie?
1108:  Taki test zrobić.
1110:  Ale czemu on wlecze tę kłodę wielką?
1115:  Tilk, is that you?
1117:  Tak, Tilk, tak się nazywała postać grana przez Christophera Judge'a w Stargate'ach.
1126:  Wiecie co, ja rzadko mam tak, żeby za nim mówić na początku.
1129:  Tak, to się nazywa moje za mnie mówienie.
1134:  Atreus to bardziej bard, okej.
1139:  Proszę bardzo, jakie piękne refleksy w wodzie.
1154:  Krzysztof zaniemawia mówiąc, tak właśnie się dzieje, ja po prostu wtedy mówię ciszej.
1159:  Dog of war, dog of pain.
1161:  Dziękuję Miami za wsparcie od pięciu miesięcy.
1164:  The last.
1167:  On takich przeniósł więcej?
1181:  O, tu widzę moją matkę.
1216:  Pełen roleplay.
1217:  Specjalnie zapaliłem świeczki.
1219:  All there do they call to me.
1244:  Maruniczny tatuaż.
1245:  Ciekaw jestem, co to znaczy.
1260:  Voxigran kojarzy, co się działo w poprzednich częściach, tak.
1268:  Znajdź swój drogę do domu.
1281:  Masz wolność.
1311:  Zdjęcia i montaż
1365:  Przepraszam.
1371:  Ściśnij.
1374:  Ta kawałek... To jej.
1388:  Nie wiem, co mnie bardziej smuci.
1402:  Narracyjne piękno tej sceny,
1409:  Czy to, że inne gry tak nie potrafią?
1415:  Co my szukamy?
1416:  Ty szukasz ptaka.
1422:  W którym miejscu?
1423:  W kierunku ptaka.
1426:  Okej, yyy...
1429:  Dzień dobry.
1429:  Dlaczego robimy to teraz?
1430:  Muszę wiedzieć, czy możesz przetrwać podróż.
1432:  A więc idziemy na górę?
1433:  Zależy od Ciebie.
1434:  Chodź.
1454:  Dobrze.
1458:  Krzysztof najży dziura, wyjrzy z każdego bohatera, który będzie roleplayowany.
1463:  Nawet z Barbarzyńcy, moi drodzy.
1466:  Zawsze.
1468:  Jedna minuta i Krzysztof już myśli pewnie jak włączyć God of War do wykładu.
1471:  To na pewno, to na pewno.
1473:  To na pewno, do prowadzenia narracji idealny przykład.
1477:  Ale się cieszę, że nie obejrzałem tego nigdy na streamach.
1480:  Wpadałem tylko do Filipa na bez życia, głównie przy walkach, ale nie obejrzałem nigdy całości gry.
1494:  Wciśnij E, żeby otworzyć ustawienia kamery.
1498:  Okej, teraz tak, czy to co było wcześniej...
1501:  Myślę, że to rozglądanie się jest OK właśnie.
1504:  Na początku tylko kamera była troszeczkę wolniejsza.
1511:  Rozpikselizowany obraz.
1514:  Nisko ustawiony anti-aliasing.
1516:  Możliwe wszystko jest na ultra.
1519:  Chyba, że gdzieś indziej, moi drodzy, się robi anti-aliasing, ale nie wydaje mi się.
1525:  Chyba, że tu gdzieś.
1529:  Może to jest kwestia tego ziarna, ale ja właśnie ziarno wyeliminowałem.
1533:  Maksymalne wydanie, wszystko jest maksymalne, moi drodzy.
1539:  Sony, dawaj Bloodborne na PC, ty właśnie.
1543:  A, i jeszcze napisy, oczko wyżej, dobrze, że o tym mówicie, dobrze, że o tym mówicie, to będzie w dostępności.
1548:  Dajmy sobie na 5 napisy.
1555:  Wyłączyć FSR.
1558:  Gdzie to było?
1559:  Wyświetlacz.
1563:  Rozdzielczość renderowana tak nisko w stosunku do wyświetlanej.
1569:  To jest maksymalna wydajność.
1578:  Jakość.
1581:  Okej.
1583:  Bo to jest technologia dla AMD, ja mam NVIDIĘ.
1586:  Dobra.
1589:  No teraz to wygląda troszeczkę lepiej.
1592:  Chyba, że to jest efekt sugestii.
1597:  Dobrze.
1601:  Dobrze, bardzo dobrze.
1605:  To jest na słabsze pecety?
1607:  Aaa... Aaa... Takie, takie buty, takie buty.
1613:  Skrzynka, skrzynka!
1614:  Już, już, już, już!
1616:  Dobrze, to wyłączamy w takim razie.
1624:  Gdzie wy macie... Jest skrzyneczka!
1631:  Uwielbiam.
1632:  Znaczy, co ma się przejmować z braniem jakiegoś złodzieja, jakiegoś kleptomana żenującego łotrzyka w jebutu.
1648:  Bardzo dobre podejście.
1650:  Chciałbym, żeby tak były otwierane skrzynki w Genshinie, to byłoby wspaniałe absolutnie.
1658:  Ale Games Prime, ja korzystam z Miro przy tym projekcie.
1665:  A DLSS, nie wiem też, czy w NWD, moi drodzy, DLSS jest do mojego sprzętu, czy nie.
1672:  To w razie, gdyby włączyć, to powiedzcie mi, ale nigdy nie włączałem tego.
1676:  This way, boy.
1676:  Jest i boy.
1677:  Wait, dear Drax, they're fresh.
1682:  This way.
1686:  Ironnex, dzięki za wsparcie od siedmiu miesięcy, też z siedemnastu miesięcy, boże drogi, co za literówka z mojej strony.
1692:  Witam również serdecznie.
1695:  Przetestujemy następnym razem polski dublaż, ale powiem wam, że na razie Christopher Judge uderza nostalgicznie.
1711:  Ajcie spokój.
1719:  No i proszę, jak nienachalnie pokazują się te rzeczy... Tak, można podświetlać, można podświetlać elementy otoczenia, można podświetlać elementy otoczenia.
1727:  Jest mniejsza imersja?
1728:  Nie ma.
1730:  Rozmycie w ruchu wyłączyć.
1732:  Zrobimy to też.
1736:  Agnieszko, dzięki za wsparcie od 30 miesięcy.
1738:  Boże, to jest jakiś rekord, czym akurat angielski dubbing, bo tak zaczynamy, nie?
1744:  Jeden, aby wybrać lewiatana.
1750:  O, z czemu kontrolem akurat, no ale co tam.
1758:  Dobrze.
1765:  Dajcie spokój.
1768:  Nie no, to jest rewelacja, czy ja mogę to w każdej chwili zrobić?
1771:  Co ty robisz?
1771:  Teraz podwójny jest.
1776:  Tylko ogień.
1784:  Magia.
1798:  Kaszajat się będzie musiał wiele nauczyć, moi drodzy, jeszcze.
1808:  Główny quest, będziemy musieli zdobyć kaszę dla Atreusa.
1813:  Dobrze, czemu wam się nie podało rozmycie w druku, to ja nie wiem natomiast.
1862:  Okej, chciałbym poznać bloki w tej grze.
1867:  Chciałbym bardzo poznać bloki w tej grze.
1872:  Tutaj iframes nie ma, o ile dobrze pamiętam.
1875:  Okej, rozpocznij od punktu kontrolnego.
1878:  Sam wziąłeś wyzwanie.
1881:  Tak.
1883:  Wziąłem ci, ja wziąłem!
1887:  Zaraz dostaniesz tarczę, to dobrze.
1891:  Dobra, ale zaczynamy od mocnego.
1892:  Trzeba częściej używać mocnych ataków.
1917:  No przecież, come on!
1925:  Znaczy, brak tarczy jest problematyczny.
1929:  Tutaj po podniesieniu się tylko paski się wydłużają.
1932:  Co to znaczy tutaj po podniesieniu się paski się wydłużają?
1940:  Drażni mnie to, że on wyciąga z takim opóźnieniem ten... Nic się nie wydłuża.
1948:  Wszystko jest w porządku z paskiem.
1952:  Chyba nie powinienem rzucać tym toporem, teraz to widzę.
1977:  Ooo!
1982:  O, to jest ciekawe!
1998:  Iii, da się!
2001:  Jeszcze?!
2008:  Jaki spryciarz.
2025:  Przytrzymaj Q, żeby zablokować.
2027:  Okej!
2059:  No przecież... Unikałem.
2065:  Lokonu jeszcze mi nie wyjaśnili, okej?
2068:  To jest tutorial!
2073:  Przeciwnicy na poziomie wysokim, że jak gąbki.
2075:  Nie wiedziałem tego.
2078:  Można też parować ataki.
2080:  Nie nauczyli mnie tego jeszcze, spokojnie!
2084:  Dobrze.
2085:  Wprost to nie jest.
2092:  Lecisz, no.
2092:  Dobrze.
2113:  Okej, mam już, mam już tarczę teraz, przynajmniej tyle.
2124:  Dobra, są koszeni.
2143:  26 miesięcy wspierania i go do wolnej okazji dzięki Dawidzie za tak długi staż wsparcia.
2148:  No i gdzie jest typiasz?
2149:  Tu jest!
2151:  Au!
2163:  Młodzeni są!
2164:  Bardzo dobrze!
2171:  Czyli to było parowanie.
2183:  Au.
2185:  Zapominam cały czas, że kontrol to nie jest unik.
2191:  Okej, timing tego parowania nie jest prosty.
2195:  Czemu się nie mogę leczyć, tak nawiasem mówiąc?
2201:  W tej grze się nie można leczyć.
2224:  Potem będzie możliwe.
2227:  Już?
2232:  Będą zielone kryształy, dobra.
2237:  Dajcie spokój.
2244:  Okej.
2245:  Czyli leczenie jest kontekstowe w takim razie.
2248:  Wypada po pokonanych wrogach, dobrze.
2251:  Dobrze.
2254:  Ło.
2257:  Ło.
2259:  No powiem wam, że intensywna walka.
2264:  Jeszcze większe napisy dać?
2266:  Nie ma problemu.
2267:  Nie ma problemu, moi drodzy.
2268:  Dawajcie mi znać o takich rzeczach.
2270:  Daję na ósemkę w takim razie.
2272:  Jak jeszcze trzeba, to zrobimy więcej.
2275:  I jeszcze mówiliście o tym rozmyciu, ale gdzie jest rozmycie tego, to ja już nie wiem.
2282:  Rozmycie w ruchu, widzę.
2285:  Obniżymy.
2288:  W decydując dopiero będziemy.
2289:  Mapy brakuje.
2289:  Haha!
2290:  Zobaczymy, może będzie tak jak w Dark Souls 1, że mapa jest zbyteczna, bo gra jest dobrze zrobiona.
2297:  W znaczeniu level designu.
2299:  Jak level design jest w porządku, to nie trzeba mapy.
2307:  Dobrze.
2309:  Zniszczono jedną z trzech pieczęci.
2311:  Bardzo mi się podoba ten gameplay, jest prosty moi drodzy, po prostu trzeba wszystko niszczyć.
2318:  Kratos nie lubić pieczęci?
2321:  Pieczęcie głupie.
2326:  O Boże, będę mógł bez przerwy używać głosu trolla, tylko teraz tak, chciałbym tu wskoczyć, czemu nie mogę tu wskoczyć?
2333:  Aaa, już wiem, już wiem, już wiem, już wiem, już wiem.
2343:  Proste.
2344:  Proste.
2344:  Proste.
2346:  Proste.
2351:  Sprawdzę, moi drodzy, czy nie przegapiłem jakichś trybutów.
2353:  Krzysztof i Walkiria chcą to zobaczyć.
2355:  Przegapiłem.
2355:  Dziękuję, Felip, za trybut.
2358:  Czemu ja nie mogę mieć nigdy możliwości takiej, żeby dźwięk był cały czas w tle?
2364:  Jabłka idun to przysmak bogów.
2366:  Zbierz dziewięć, które można znaleźć w skrzyniach zamkniętych magią.
2369:  A!
2370:  Proszę bardzo, zbierz trzy jabłka, żeby zwiększyć maksymalne zdrowie.
2373:  Czyli widzicie, i tak będą nas ratować magowie.
2378:  Prosta sprawa.
2379:  Opisy wrogów w menu będą opisane przez Atreusa?
2382:  Fajnie.
2383:  No przeczytamy je w którymś momencie.
2385:  Walka bez topora też ma swoje zastosowanie.
2387:  Pieścia nim bardziej stanujesz.
2388:  Jak ogłuszysz, możesz wykończyć wroga.
2391:  Hmm.
2393:  Szejk, który z kafkowej pisze, że przegapiłem trybut.
2395:  Przepraszam bardzo, się dużo działo, moi drodzy.
2398:  A jest mocno nieimersyjnie.
2403:  Jakie R?
2404:  Jakie R?
2408:  Okej, racja.
2410:  Na chwałę jabłek, pisze dr Kopytko, dzięki za wsparcie od ośmiu miesięcy i...
2418:  I szejk truskawkowy, a Treus wygląda tak, jakby mógł się nazywać Szymek.
2422:  Coś w tym jest, to prawda.
2423:  Do not be sorry, Beto, dziękuję Dawidzie za trybut.
2426:  No strasznie przegapiłem, moi drodzy.
2428:  Zwrotu gry nie będzie, Kamogrimiank w żadnym razie.
2431:  Ojej, przepraszam jeszcze raz, będę nadrabiał.
2434:  Rzutka na PS5 dla Krzysztofa Bogodowo.
2437:  Nie!
2438:  Dziękuję Izabelo za trybut, ale ja nie będę nigdy grał na kontrolerze.
2442:  Pewne rzeczy się nie zmieniają.
2444:  Kontroler nawet nie zasługuje na to, żebym go odmieniał poprawnie.
2449:  Mogę stąd zeskoczyć, czy nie?
2454:  Dobrze.
2455:  Aha, nic się nie da zrobić, dobra, e. Przepiękny jest ten jeleń, przypomina mi się Elden Ring od razu.
2476:  Przemudko, dziękuję za podarowanie wsparcia.
2479:  Przemudka jest jamniku łajką.
2482:  ZW Asia, FRS, Karol Krystek i Roszodok otrzymują wsparcie oraz Katper Kwiatowski możecie używać jamników.
2488:  How cool is that?
2492:  Skok?
2493:  Podoba mi się, że Kratos skacze normalnie, a nie jak francuska pensjonarka z trzynastego stulecia.
2500:  It was her wish and...
2503:  Pan Remix jeszcze wspiera 29 miesięcy.
2505:  Dziękuję bardzo serdecznie, moi drodzy, za przypominajkę.
2509:  Problem polega na tym, że będzie za każdym razem, jak będę starał się przeglądać archiwalne rzeczy na czacie, wyłączał się dźwięk, a tego nie chcemy.
2519:  Okej, pasek zdrowia wrogów.
2521:  No dobrze, to już strzaiłem.
2522:  Hyah!
2522:  Hyah!
2522:  Hyah!
2544:  Nie ma Stakera z tyłu.
2546:  Smutne.
2548:  Atreus, może byś się przydał na coś?
2550:  Krnąbrny, głośny kasojak!
2561:  Co to za pociecha z takiego syna?
2563:  Żadna pociecha!
2591:  To mi się podoba.
2600:  To mi się mniej podoba.
2621:  Są i następni.
2629:  Nie!
2631:  Faweł, tak, to jest nasz kaszojad.
2633:  Jak rzucisz wrogowi w nogi, to się przewróci?
2635:  Okej.
2637:  Kaszojad nie ma łuku i to dlatego.
2639:  Pojmuję.
2645:  Dobrze.
2650:  Dobrze.
2652:  Jest wyzwanie, moi drodzy, bardzo dobrze.
2657:  Okej, okej, okej.
2660:  Muszę się przyzwyczaić do tego rzucania, bo to jest OP najbardziej.
2710:  Dobra.
2734:  Ximax, dzięki za bycie Janem Nikołajem!
2735:  Zaraz przeczytam.
2742:  Dobra.
2744:  Czy tamten wróg zniknął?
2750:  Dobra, jest.
2754:  Good!
2762:  Mene, jest satysfakcja!
2764:  Jest satysfakcja!
2767:  Treus to najlepszy gówniak, gra w piśmie Izabela Bieran, będzie pomagał naprawdę realnie.
2772:  Niebawem zagrasz w Plakty, to zobaczysz tam złego gówniaka.
2774:  Dziękuję ci za trybut i jeszcze nadrabiam.
2776:  Moi drodzy, było wsparcie od Gzimaksa dla Juki Sane, Lone Wanderer Jacka H., Jana Matejko, Mario Hansa Wintera, Typ1313, Kuba Wdowiaka, Kuba Lonka.
2789:  Dziękuję serdecznie.
2793:  Dobrze!
2795:  Nie no, naprawdę jest dobrze.
2797:  Jest to nie starożytny.
2800:  Jeśli to nie jest starożytny magiczny portal, to ja nie wiem, co nim jest.
2806:  Przekazuję Wam dalej, moi drodzy, tę cenną wiedzę.
2808:  Podoba mi się bardzo, w jaki sposób tutaj, podobnie jak w Horizonie, jest niezwykła pieczołowitość i dbałość o detale architektoniczne, uwielbiam takie rzeczy.
2819:  Czy tutaj mogę przejść, czy... Na razie jest raczej liniowo.
2822:  Na razie jest raczej liniowo.
2823:  Czy tam mogę przejść, czy nie.
2826:  A czemu miałbym zmieniać poziom trudności, bo piszecie o tym dużo.
2829:  Jest fajnie na razie.
2831:  Gra nie blokuje, jest wyzwanie.
2833:  Lubię, jak jest wyzwanie.
2838:  Dobrze.
2841:  No, no i?
2842:  I?
2847:  Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2876:  NIE!
2882:  Nie wyszło.
2885:  Nie wyszło, dobrze.
2890:  Okej.
2892:  To jest częsta zagadka, muszę się przyzwyczaić.
2894:  Skrzynia po prawej się otworzyła też.
2896:  Aaa... To dobrze, że się wróciłem byłem.
2903:  You're clever, Fave.
2904:  Młody się trochę pospieszył.
2906:  Tak było.
2908:  Tak było nie zmyślać.
2913:  Bardzo mi się podoba podejście Kratosa, mam analogiczne.
2919:  Na grach to korytarz w 100%, ale to dobra wiadomość przebózdygan, coś w tym jest.
2927:  W ten sposób nie musimy mieć mapy.
2931:  TheGarry pisze, że gra ma skopane skalowanie poziomu trudności, zmienia to życie przeciwników i staje się to irytujące.
2937:  Tak, staje się to irytujące, to bez żenady obniżę poziom, nie mam z tym żadnego problemu.
2941:  Między innymi dlatego nie robiłem najwyższego, jak zobaczyłem tylko, że tam jest... nie można zmienić poziomu trudności.
2949:  Czyli najwyższy poziom trudności to jest coś w rodzaju iron mode z... Uuu, proszę, proszę, z... X-coma.
2960:  Dobra.
2965:  Okej, okej, okej.
2973:  Hmm.
2975:  A jeśli, a jeśliby... Nie.
2983:  Zgadza się, przyszedłem na maksymalny poziom trudności, przyszedł awbieg, zanim miał jeszcze raz przechodzić, to bym zagrał na normalnym.
2993:  Ooo... Tu są jakieś rzeczy, może być.
2994:  Aaa... Czyli jednak.
3005:  Niestety jest duży rozląd na jazie, to na szczęście chyba nie niestety.
3012:  skąd skrajne oceny Dragon's Dogma, a skąd skrajne oceny polskiego systemu edukacji, to znaczy macie albo oceny, które są debilne, albo oceny, które są słuszne.
3024:  No właśnie z tego, że bardzo często jest tak, że ludzie niekompetentni się biorą za ocenianie różnych rzeczy.
3032:  Do ocenienia tego, że Dragon's Dogma jest chujową grą, wystarczy 15 minut.
3037:  Jeżeli ktoś potrzebuje więcej, no...
3042:  No, bywa tak.
3043:  Są ludzie, którzy czytają szybko, są ludzie, którzy czytają wolno, są ludzie, którzy liczą szybko, są ludzie, którzy liczą wolno.
3049:  Są ludzie, którzy potrzebują godziny na ocenienie, że to, co akurat wzięli do ust, nie jest pożywieniem, a są ludzie, którzy to widzą od razu.
3057:  O, patrz!
3058:  To Skull i Hottie.
3061:  Światłe łupy, które szukają słońca i mury.
3063:  Skąd przyjechali?
3064:  Jak się tam znalazły?
3067:  Co się tam w końcu dzieje?
3075:  Jezus, jakie to jest przepiękne.
3082:  No po już mniej, to znaczy, no liczyłem na to, że interfejs będzie ładniejszy, ale still.
3089:  Ołtarz Jotunów.
3092:  Jotunheim to jest kraina olbrzymów lodowych, moi drodzy, w mitologii nordyckiej, jeśli mnie pamięć nie myli.
3098:  Dodało na nowy wpis ołtarz.
3101:  Okej, czyli jednak jest jakiś rodzaj dziennika.
3104:  Dobrze, kodeks.
3105:  Olbrzymie wilki, skol goni słońce, chat i księżyc.
3108:  Co się stanie, gdy skwytają swoją ofiarę?
3109:  Wygląda na wielką bitwę.
3110:  Odyn, Thor, wąż, psiata.
3112:  Czy to możliwe?
3114:  Proszę bardzo.
3116:  Witulogia nordycka najlepsza.
3117:  No akurat lubię ją najmniej, ale...
3122:  Zobaczymy, może się przekonam.
3124:  To wszystko jest kwestia tego, że nie widziałem zbyt wielu dobrych narracji, w których metodologia nordycka byłaby ładnie funkcjonalizowana, a widziałem już tak strasznie dużo takich oklepanych motywów, że człowiek ma dość po pewnym czasie.
3138:  Dziennik jest pisany przez Atreusa, dobrze.
