🔴 Wyzwania w Hauhalli — GOD OF WAR Livestream #4
🔗 https://www.youtube.com/watch?v=X4MzV4hFc6c

53:  Muzyka
1065:  Dla Aneli też wszystkiego urodzinowego w takim razie, moi drodzy.
1069:  Co tutaj się dzieje?
1074:  I skąd ja wiedziałem, że tutaj wejść?
1076:  O, już wiem!
1077:  Moje umiejętności nagle się podwyższyły z gry wideo.
1083:  Kwestia umiejętności wyłącznie.
1087:  Skill issue.
1092:  Znaleziono nowy zwój.
1096:  Wszystkiego najdłuższego.
1097:  Tak, to są oficjalne, moi drodzy, życzenia jamnicze.
1100:  Wszystkiego najdłuższego.
1105:  Otóż tutaj już nie ma tego czym podpalić, a może my możemy podpalić... Tak?
1112:  Aaa, wiem!
1115:  Nie, panie!
1120:  Eee?
1120:  Aaaa!
1121:  Bum bum!
1123:  Pocholona ścianę jakieś platformy wyogrywane.
1127:  Ori mamy rozgrzebane troszeczkę.
1129:  Krzysztof to jest ten wujek, który na wesele przychodzi w dresie.
1133:  Myślałem, że napisze, że który na wesele przychodzi wyłącznie do siebie.
1136:  Eee... Dobrze.
1140:  Spacja.
1142:  Proszę bardzo.
1143:  Proszę bardzo.
1145:  Proszę ba... Wszystko jasne.
1149:  Tutaj są jakieś tajemnicze rzeczy, jakieś w ogóle cuda na kiju.
1154:  Zawsze mnie bawiło sformułowanie cuda na kiju.
1156:  Jamnion Gondr się nam przygląda, proszę bardzo.
1160:  Ja coś zrobiłem, ja coś ewidentnie zrobiłem.
1164:  Czy sądzicie, że można potem przejść?
1166:  Chyba tak.
1168:  Ale nie jest to proste.
1171:  Wszystkiego najdłuższego, poza kolejkami do lekarza.
1174:  Oto tak.
1175:  Czy też masz problem, że nie potrafisz grać w przestarzałe gry?
1177:  Nie wiem, dlaczego odrzucają mnie po kilku minutach Fallouta 4, Prey Amnestia, The Bank ja bym odrzucił po chwili.
1181:  Też tak mam.
1182:  Jest z tym beef związany od dłuższego czasu już na kanale, że ja odmawiam grać w gry, które są starsze niż, i tutaj wstaw, no powiedzmy 2006, 2005 rok, coś takiego.
1200:  Rzuć toporem w Yamnion Gandra?
1203:  Jak tak można?
1208:  Legendarny rękojeść ostrzy, dziękuję!
1217:  Rzucanie toporem w Yamnion Gandra.
1218:  Nawet gra na to nie pozwoliła.
1220:  Gra jest tak mądra, że na to nam nie pozwala, moi drodzy.
1223:  W ogóle jakaś cudowna lokacja do eksploracji, popatrzcie.
1227:  Wspaniałości.
1231:  Czyli w Gothica 3 zagram.
1234:  Bez przesady.
1234:  Zagram w remaster Gothica, okej?
1236:  To na pewno.
1239:  Gdzie jest ruda stopa?
1240:  Ruda stopa została odłożona na półkę na razie.
1243:  Musimy skończyć wpierw God of War'a.
1246:  Dobrze, więc ewidentnie nie wymyśliłem jeszcze co tutaj zrobić.
1251:  Okej, to można tylko pod oporem.
1257:  Po prostu chyba można tylko zjechać.
1260:  O, jakie mądre.
1262:  Sereno z pierwszego urodziny miał trzy dni temu.
1264:  Wszystkiego i najdłuższego również.
1267:  What now?
1272:  Proszę, wszystko wymyśliłem.
1274:  Nie trzeba nagle żadnych podpowiedzi.
1276:  No niezwykłe.
1277:  Czym to może być spowodowane?
1281:  Nie wiem.
1283:  Ale tutaj gdzieś widziałem, że jeszcze jest ta, ta, ta, ta rzecz.
1286:  Rzecz, moi drodzy.
1286:  Piękna rzecz.
1290:  Teraz jak już jest topór w ręku, to rzuć w nim Mjöngandra.
1293:  Jesteście okrutnymi ludźmi.
1296:  O, może tak.
1298:  Zablokowane jest teraz, ale numer.
1301:  Kto by przypuszczał?
1303:  Tak, zrobimy w ten sposób.
1310:  Okej, teraz jest zablokowane.
1313:  Trudne!
1316:  Chyba coś spaprałem.
1322:  Tak.
1326:  Tak, spaprałem.
1328:  O nie!
1329:  Nie, jest dobrze, jest dobrze.
1335:  Dobrze.
1340:  No skomplikowane!
1343:  Teraz tak, jeżeli dam tak, a jeżeli dam tak.
1346:  Okej, okej, okej, okej.
1348:  Czyli nie jest nic zablokowane.
1350:  Dobra.
1352:  Więc to będzie trzeba dać w dół.
1355:  Dobrze, dołabu, dołabu.
1358:  Tylko nie wiem dlaczego.
1361:  Dzisiaj też będzie coś z fabuły.
1362:  Nie chciałbym Rex Canyon robić tego ludziom, którzy czekają na sobotę.
1367:  Bo jednak moje...
1370:  Aaa.
1373:  Mhm.
1377:  Czyli teraz tam się da.
1382:  Aaa!
1384:  I co?
1385:  I co?
1386:  I co?
1388:  Że niby zagadka nielogiczna, tak?
1390:  Ajajaj, ale dobrze, do zrobienia, tak?
1393:  Aaa!
1396:  Proszę bardzo!
1398:  Właśnie, dlaczego nie gramy z dubbingiem?
1402:  My nie gramy z dubbingiem?
1406:  Myślałem, że gramy z dubbingiem.
1409:  Bo jeszcze nie wiem, jaki jest dubbing.
1414:  Czy dzisiaj polowanie na walki nie... Możemy sobie spróbować... Jest ojcze, okej.
1419:  Bo ja nie rejestruję.
1425:  Wardruna!
1430:  Dubbing oficjalny lepszy?
1431:  No muszę wam powiedzieć, że ten polski dub, dublarz nie jest zły.
1436:  Czy widziałem gwiazdą drugiego sezonu Tales of... Jedi przemianowane na Tales of Empire?
1442:  Nie.
1444:  Może ja sobie, może sobie obejrzymy razem na strumyku, co?
1448:  Może tak zrobimy.
1451:  Zobaczymy, jak będziesz walczył z Valkyrią na czas w Milfheimie.
1454:  Nie mówcie, że to jest walka na czas!
1456:  Nie!
1458:  Krzysztof nie chce.
1459:  W ogóle, co tu się dzieje?
1460:  Jakie to jest... jaka to jest miejscówka genialna!
1467:  Tales of the Empire mówicie?
1469:  No dobrze, to jest długi ten trailer.
1470:  Tales of the Empire.
1472:  Ale znowu, żeby nie było, że mnie ktoś z...
1478:  Czekajcie, to jest w tym stylu animacja zrobiona.
1483:  Muszę to wyciszyć, bo wiecie co będzie.
1485:  Znaczy dobra, szybko sobie weźmiemy.
1490:  Okej.
1491:  Ja nie wiem jak Disney Plus reaguje na
1495:  na... mianowicie streamy.
1497:  Nie mam zielonego pojęcia.
1499:  W związku z powyższym będę konfundował algorytm... Konfuzja algorytmu!
1503:  O proszę bardzo!
1504:  NIUCH!
1504:  NIUCH!
1505:  NIUCH!
1505:  NIUCH!
1505:  Konfuzja algorytmu.
1507:  Uda się.
1508:  Bez żadnego problemu.
1512:  Czyli jest, krótko mówiąc, Admiral Throne.
1514:  No to ja się nie dziwię, że ludziom się podoba.
1518:  Two stories.
1518:  Okej.
1522:  One path.
1525:  Niestety wracają Inkwizytorzy.
1526:  To jest niedobra wiadomość, ponieważ ja Inkwizytorów nie lubię chyba najbardziej z Rebelsów.
1531:  No i też mam wrażenie, że ta kreska jest bardzo podobna do albo pierwszych sezonów Wojen Klonów?
1537:  Chyba tak, pierwsze sezony Wojen Klonów, prawda?
1541:  Aczkolwiek jest ten jeszcze Rebelsowy element.
1543:  Konfuzja algorytmu.
1544:  Jamniune gandrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
1557:  Okej.
1560:  E co sprzeczam, co tutaj robi General Grievous?
1563:  He?
1565:  Skąd tu się wziął General Grievous?
1567:  Eee... He?
1575:  Czyli co, czyli Tales of the Empire będzie znowu z tego okresu, który jest już przeryty na tysiąc możliwych sposobów.
1580:  Właśnie.
1588:  STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP, STOP,
1615:  Czy my się przestawiliśmy przed chwilą z Horizona na God of War?
1618:  Nie inaczej.
1624:  O Jezu, jak ja go nie znoszę!
1640:  Nie wiem, które ostrze na niego lepiej działa.
1644:  Wardrooma!
1646:  Uważaj, ojciec!
1679:  A może byś mi dał tak, kaszojadzie leczonko, co?
1685:  Ten promień go tylko łaskocze.
1687:  On nawet mu nie zadaje żadnych obrażeń.
1689:  Ojcze, wstawaj.
1692:  Aktor głosowy Mimira nagrywa swoje kwestie z jawnikiem na kolanach.
1694:  Naprawdę?
1696:  Wow.
1698:  Ale wspaniałe.
1702:  Dlaczego nie mogą zapełnić tej luki między powrotem Jedi a przebudzeniem mocy?
1705:  Ten okres ma tak niewykorzystany potencjał.
1707:  Starożytni Jedi mają jeszcze bardziej niewykorzystany potencjał, moi drodzy.
1712:  Dobra, od początku zadajemy mu w takim razie obrażenia tym.
1723:  No co jest? !
1734:  mieć tu leczenia.
1740:  Dobra, niech ona atakuje młodego.
1742:  Hehehe.
1747:  Powiedz kiedy?
1747:  Nie wiem, jadłem nieraz, zjem i teraz.
1752:  Miałem w to celować, ale się nie da.
1755:  Dobra, udało się!
1761:  Wardruna!
1767:  Ale fejl.
1776:  Dobrze!
1777:  Ładnie!
1779:  Czoszunia!
1780:  Eee, eee, eee!
1786:  Ojej, ja nie wiedziałem, że mogę się przełączyć.
1793:  A mogę!
1804:  No to mamy niezły klops!
1806:  Co?!
1807:  Co za tekst!
1808:  Mimir!
1810:  Dobrze, teraz się uda.
1814:  YouTubeMoment pisze, YourBrain przyszedł powiadomienie, że gram w Horizona.
1817:  No nie!
1819:  Nie chodzą w grę inne okresy, bo nie będą mogli sprzedawać Star Wars Nostalgi?
1822:  To niech wychowają nowe pokolenie fanów, moi drodzy.
1828:  Czemu ja nie mam?
1830:  Dobra, ale to zrobimy w ten sposób, moi drodzy.
1832:  Zaczniemy od tego.
1838:  Dobra, i teraz zmieniamy.
1862:  Uwawaj!
1867:  Dobrze, świetnie!
1873:  Dobrze, atak Łukasza ojada, świetnie, doskonale!
1875:  Gotów, ojcze!
1899:  No przecież był unik, do cholery!
1904:  Dramat.
1907:  No wiadomo, że Dogi, God to jest od tyłu to samo wspaniałe.
1913:  Też mi się bordowa pomarańczy, że to jest błąd Gwiezdnych Wojen, że cały czas siedzą w jednym okresie gwiezdno-wojennym i robią cały czas recykling postaci.
1919:  Dramat absolutny.
1924:  To był akurat taki wcześniejszy okres?
1926:  Bardzo teoretycznie.
1938:  Ojej, ojej, nie, nie.
1942:  Co to było w ogóle?
1944:  Czemu dostałem obrażenia?
1947:  Czemu on jest trudniejszy od Valkyrii?
1958:  Cały czas uważam!
1961:  Nie umiem go unikać.
1963:  Lepiej używać topora przeciwko wędrowcom.
1965:  No to nie bardzo, ponieważ jest na niego odporny.
1968:  Jest na siódmym poziomie, a ja nie wiem, na którym ja jestem.
1972:  To jest trochę wina Filoniego, ponieważ nie potrafi bez przerwy robić tego samego.
1976:  Też się zgodzę, tak.
1978:  Showrunnerka Viacolite nigdy nie oglądała wcześniej Gwiezdnych Wojen, dlatego nie zamierzam oglądać Viacolite.
1982:  Skoro ona nie oglądała Gwiezdnych Wojen, nie interesuje jej to, co ja lubię, to ja nie będę interesować się tym, co ona lubi.
2000:  Będę próbował się bronić.
2014:  A, to nie zadziałało.
2017:  Jezus, czemu nie działają bloki na niego?
2020:  Właśnie robiłem blok przy tym i nie zadziałało kompletnie.
2025:  Accolade już dostał cancel na drugi sezon, dziwicie się?
2029:  Nie działa to prostsze, jedynie właśnie udowodniliśmy sobie, że topór nie działa tak kompletnie.
2035:  Bo zaraz będę musiał usiąść.
2039:  Nie jesteś niewyraźliwy, co z ataków runicznych, wiem niestety.
2047:  Dawaj, teraz przełączamy na topór.
2069:  Nie!
2070:  Ostrza!
2070:  Ostrza!
2080:  Boże, przydań się na coś!
2081:  Kaszo jadzie wreszcie!
2087:  WIEM, ŻE JESTEM RANNY, DEBILU!
2091:  Dobra, muszę usiąść.
2099:  Strasznie silny, no.
2104:  Nie da rady.
2105:  Znaczy, najgorsze jest to, że nie można go blokować w żaden sposób.
2109:  Musisz zrobić unik w momencie, abyś chciał sparować, zaraz potem, jak cię atak zesienia, ale czemu nie mogę sparować?
2113:  To jest problem.
2114:  A tam rozgrzewka przed walką, ja wam dam.
2122:  samym kaszajadem gubi, unikając wszystkiego.
2124:  Dobra, zaczynam od jednak tego.
2128:  Uwaga, ojcze!
2153:  nawet szansę na leczenie.
2161:  Jezus.
2161:  Wyglądał, jakbym się nim zainteresował po raz kolejny, tak jak wcześniej.
2168:  Wiecie, co tutaj jest najgorsze?
2170:  Arena, która jest strasznie mała.
2173:  Może w końcu sobie sprawy rodzinne chcę zrobić, tylko chcę dokończyć pierwszy ten quest!
2178:  W tym przeciwnie, jest jakieś dwa poziomy nade mną.
2180:  Z Valkyrią też długo walczyłem.
2183:  Było 15 poziomów nade mną, wszystko się da zrobić, moi drodzy, tylko tu jest problem taki, że trzeba ogarnąć jakoś problem małej areny.
2194:  Tak ci się podobało, że włączyli go, pomimo że Forbidden jest ciekawsze światotwórstwo?
2198:  Ja nie wiem, czy jest Forbidden West ciekawsze światotwórczo już po pierwszej części dla mnie aż tak bardzo.
2220:  Uwaga!
2251:  No, come on!
2252:  Był unik!
2259:  Rzuć w niego Autreusem.
2260:  Dałoby radę.
2265:  No przecież jakiś koszmar.
2267:  Znaczy nie wiem jak Light jest wielką fanką.
2269:  Mówiła, że tylko jedna ze scenarzystek nie widziała Star Wars, bo chciała mieć w zespole kogoś ze świeżym spojrzeniem.
2273:  Drugi sezon oficjalnie trwa.
2275:  Jak zwykle rabini na czatach są niezgodni.
2280:  Już to wiesz, że musisz tutaj wrócić.
2282:  O Valkyrii mówicie się tak samo.
2283:  Stało z Dawn of the Jedi, roboczy w rezerwie Jamesa Mangolda, czyli Logan Wolverine Lemans, fabuła stosowana 25 tysięcy lat przed Gwiezdną Sagą.
2290:  No i to rozumiem!
2292:  Kruszynko, Isko, dziękuję ci serdecznie za trybut.
2294:  Takie rzeczy to ja chcę!
2319:  Cofnąłem się.
2324:  Już jestem na hita w tym momencie.
2345:  Czy on da mi jedną sekundę spokoju?
2350:  Już koniec.
2352:  To jest niesamowite, absolutnie.
2357:  To jest nieprawdopodobne.
2360:  Przecież musi być jakaś opcja, żeby go parować.
2364:  Czy możesz robić tylko odskok, a nie rolak?
2365:  To jest dłuższy przed takim... Tylko mogę robić odskok.
2371:  Chciałem, żeby sobie Krzysztof Pańca z Nilfheimu, no mam nadzieję.
2374:  Jeszcze musimy, może by trzeba było te ostrza wpierd troszeczkę podreperować, no ale cholera jasna, ja później tu nie wrócę.
2380:  Ja w życiu nie zapamiętam, że to jest miejsce, do którego mam wrócić.
2384:  Nie ma najmniejszego sensu.
2388:  Sprawdźmy jeszcze jedną rzecz, bo ja może tutaj coś mogę zrobić z tym.
2392:  Otóż mogę ulepszyć.
2395:  Eee... Shao Tartaku mogę ulepszyć.
2398:  Nie, nie mogę, jest za drogi.
2399:  Cholera jasna.
2401:  Shao Tartaku za drogi.
2403:  A jak w umiejętnościach?
2405:  O!
2405:  Coś tu się nowego.
2406:  Zwiększa stopień naładowania unicestnienia przy każdym skutecznym trafieniu ostrzami.
2411:  Przytrzymają wykonać potężny atak, który dosiągnie wszystkich wrogów wokół Kratosa.
2415:  Dobra, tak czy siak tutaj to możemy kupić.
2424:  I rękojeść rzeczywiście możemy też umieścić w ostrzach, to prawda, drewniane rękojeści, wybuchowe rękojeści.
2430:  Eksplozja!
2434:  Bierzemy!
2436:  Może to coś da?
2453:  Atakuj w koszojad, a nie mnie!
2455:  Dobrze!
2481:  Dobra, idzie nas dobrze.
2487:  Atakuj chłopaka, nie mnie!
2494:  Popatrz, jakie cię obrażenia zadaje ten chłopak!
2498:  Widzisz, jaki jest niebezpieczny?
2499:  Zaatakuj go!
2503:  Popatrz!
2504:  Popatrz, jaki jest wstrętny ten chłopak!
2506:  Denerwuje cię, na pewno cię denerwuje!
2511:  Nie zgrywaj Space Marina, nie jesteś nim!
2518:  Głupik Atreus!
2531:  Daj mi jedną sekundę!
2537:  Ooo, tak, a Treus za nas wygrywa walkę.
2539:  Wcale nie bierzemy na klatę wszystkich ciosów.
2542:  Znaczy, a nie masz rękojeść topora, która odnawia zdrowie?
2545:  No nie wiem, bardzo bym chciał.
2548:  Chodzi ci o amulet raczej, nie o rękojeść topora.
2551:  Tobie chodzi o amulet.
2552:  Więc w sumie rzeczywiście moglibyśmy ten amulet wymienić, bo prawda jest taka, że ja praktycznie nigdy nie używam tego amuletu, jest bezużyteczny i gówniany.
2559:  Ale jedyny problem jest taki, że dawał nam runy i odnowienie, więc myślałem, że będzie to lepsze.
2564:  Ale trudno.
2564:  Weźmiemy sobie ten talisman skoncentrowanej witalności i może ja będę go w stanie jakoś ulepszyć potem.
2571:  No bo, come on, nawet nie mogę się uleczyć.
2575:  I wiesz co, za jego plecami po unikuł też dwa razy, bo on atakuje cały czas.
2577:  ZAUWAŻYŁEM, ŻE ATAKUJĘ CAŁY CZAS!
2581:  Ale to nie jest takie proste, żeby zrobić mu atak, w momencie, w którym ja nie mam możliwości cancelowania swojego.
2595:  No i koniec.
2619:  Come on!
2621:  O!
2624:  Zostawiłeś talizman w amulecie.
2626:  O czym wy mówicie?
2626:  Jaki talizman w amulecie?
2628:  Nie mogę zablokować tego tarczą, Daerath.
2630:  Na tym polega problem.
2631:  Nie mogę.
2634:  Jaki talizman w amulecie zostawiłem?
2635:  Nie ma żadnego talizmanu w amulecie.
2643:  Dobrze.
2652:  Dobra.
2655:  Uniknij.
2658:  Uniknąłem.
2658:  Uwaga, ojciec!
2662:  Nie wyglądasz najlepiej.
2681:  Uważaj!
2686:  Dosłownie, i tak to mało go atakujesz, no co mogę zrobić, jak ja nie mam okna do atakowania.
2692:  Gdzież nawet.
2695:  Nie, w trakcie ataków runicznych nie jestem niezniszczalny.
2699:  Nie róbcie zamieszania, nie ma iframesów w tej grze.
2702:  Można blokować ataki tego kręcioła?
2705:  Ej, no to to by zmieniało postać rzeczy, ja próbowałem go blokować, nie dawało.
2711:  Jesteście absolutnie pewni?
2732:  O, dobrze, dobrze, dobrze.
2739:  Kot, był ten wybuch.
2751:  On kogoś przyzwał.
2758:  Eee, eee, eee!
2759:  On wszystko przy... On przyzwał kogoś, cholera jasna!
2768:  Ale to dobrze, bo ja dostałem... ...leczenie.
2776:  Dobrze.
2777:  Dostałem leczenie.
2778:  Fajnie.
2778:  Wiem, że jak jest wczoraj mam kółko, nie można blokować.
2782:  Ale nie wiedziałem, że można blokować jego atak, który jest zwykły, ponieważ roztrzaskiwał mi tarczę.
2793:  Dobra.
2795:  Kamień wskrzeszenia już raz kupię, nigdy już więcej nie kupię kamienia wskrzeszenia, jest bezużyteczny.
2815:  No come on!
2816:  Tu w ogóle nie ma żadnych highframesów!
2820:  Wiesz, że możesz zrobić zwykły odskok oprócz rola?
2823:  Nie, ponieważ... Co ty mówisz?
2825:  Przecież odskok to jest... To jest to, tak?
2831:  Co ten odskok mi da?
2834:  Możesz uniknąć farałów, wszystko co nie jest czerwonym.
2837:  O to już wiem to, w przypadku czaszki już sparowałem tę czaszkę.
2839:  Natomiast byłem ciekawy co się stanie jak nie sparuję.
2849:  Na dwa.
2860:  Dobra!
2860:  Bardzo dobrze.
2874:  Okej.
2884:  Dobrze, atakuj go!
2892:  Słychać glitche?
2893:  Znakomicie!
2895:  O nie.
2901:  Sparowałem właśnie, nie zadziałało.
2903:  Mówiłem?
2904:  Mówiłem, że nie działa?
2925:  No i koniec.
2926:  Jak zawsze, uskok w tył nie daje.
2934:  Zresztą nie kupi kamienia wskrzeszania, chyba zmieni zdanie w walce z królową Valkyrią.
2937:  Tak, jeżeli chodzi o Valkyrię, to tak, natomiast do Open Worlda nie kupuję kamienia wskrzeszania, ponieważ jak wygrywam jakąś walkę, to on się marnuje absolutnie.
2950:  Lilio, bicie Kashoyada jest ważne z tego względu, że dzięki temu on daje nam szansę na zadawanie obrażeń mu.
2973:  Kot!
2985:  Dobra.
2992:  Okej, okej, okej.
2994:  Że też szału nie mamy.
3001:  Anti-player bias.
3005:  Uważam cały czas!
3006:  Okej, da się.
3019:  Gotowy!
3019:  Truma!
3019:  Uważaj!
3019:  Tak, też tak!
3064:  Nawet nie mam czasu, żeby rozkładać mu wilki.
3073:  Ostrożnie!
