🔴 NieR, czyli tam i z robotem | NIER: AUTOMATA Livestream #3
🔗 https://www.youtube.com/watch?v=Mhn0ykKpH8o

0:  Muzyka Muzyka
1228:  Gdy w pracy skarpetkowa kapłanka powiedziała, że przy wroście automatyzaci będą musieli pracować mniej, koleżanka powiedziała, że nie wiedziałaby, co robić w życiu bez pracy.
1234:  Wiecie, aż mnie zatkało.
1243:  Mhm.
1245:  Tak, moi drodzy.
1246:  Jak ludzie nie wiedzą, jak wypoczywać, to tak to się kończy.
1251:  Jak nie mają zainteresowań, nie oglądają seriali, nie grają w gry, nie czytają, nie oglądają filmów, tylko są w trybie, okej, wracam zmęczony, zmęczona, zmęczoną z pracy, w związku z powyższym opylę sobie pizzę przed czymkolwiek w telewizji.
1271:  To jest straszne, nie chciałbym tak nigdy żyć.
1275:  I druga rzecz jeszcze, która mi się nasuwa od razu przy tym kontekście,
1281:  Zauważcie, że sporo ludzi jest obrońcami tego systemu, który mamy, i edukacyjnego, i ekonomicznego, ponieważ na samą myśl, że mieliby zostać z bliskimi dłużej niż dwie godziny w ciągu dnia, chcą iść do biura.
1294:  To jest też powód, dla którego tak dużo ludzi jest przeciwko pracy zdalnej, edukacji zdalnej.
1299:  Nie myślcie, że to jest z uwagi na to, że ktoś się troszczy o nasze oczka, albo dobrostan psychofematyczny przed komputerem.
1309:  Nie.
1310:  Nie.
1311:  To musi być strukturka komercyjna, o której Pascal mówił.
1315:  Rekordy mówią, że to była kiedyś instalacja znana jako centrum zakupu.
1335:  całkowicie intencjonalnie daje sobie sam za dużo zadań w pracy i generuje sobie pracę dla samego pracowania.
1345:  To więc wiecie, 90% wykładowców, jakich znam, mówi, że im się lepiej pracuje na uczelni, więc to nie jest tak, że niewygodne są dla nich zajęcia zdalne.
1355:  Okej, tutaj widzę czerwoną kropencję.
1356:  Idziemy do czerwonej kropencji.
1360:  Czy to nie działa?
1361:  Oczywiście, że to nie działa.
1363:  Oczywiście, że to nie działa.
1364:  Dlaczego jestem tym zdumiony?
1365:  Moi drodzy, myślałem, że trafiłem do miejsca, w które mieliśmy trafić, ale mapa mnie znowu oszukuje.
1372:  To znaczy, jesteśmy tutaj, tu mamy znacznik, obecny cel i ja nie mogę się tu udać.
1378:  Idziesz do mainquesta?
1379:  Naprawdę?
1382:  Ale i tak tutaj nie mogę przejść.
1385:  A ja chciałem przejść tam, gdzie jest zdjęcie do zrobienia.
1390:  Ta lokacja jest zablokowana fabularnie.
1391:  Aaa, dlatego.
1393:  No dobra, ale tutaj ewidentnie było to zdjęcie, które mieliśmy wykonać.
1398:  I wydaje mi się, że idę w dobrym kierunku.
1401:  Znacznik użytkownika.
1404:  Musisz wykonać main quest, żeby zrobić zdjęcie.
1407:  Ooo, bogowie!
1411:  Dobrze, to wędrująca para w takim razie.
1414:  To oznacza, że muszę wrócić się po śladach i przejść do tego punktu, czyli... Fabryka Wejście.
1423:  O bogowie... Z jakiegoś powodu mam zablokowane także główną misję, bo tak to bym zrobił od razu.
1432:  To nie jest quest, który ci się zablokuje w postaci fabularnej, bo właśnie on jego wymaga.
1435:  Okej, czuję.
1437:  Tych zdjęć jest kilka.
1438:  Właśnie chcę poczyścić mapę, nie?
1444:  Nic nie przeszkadza, jeśli otworzę tej lokacji.
1446:  Problem polega na tym, że nie mogę.
1447:  To znaczy, że winda była zablokowana.
1455:  Coś tutaj się nam wyświetliło dziwnego.
1457:  Okej.
1458:  Badania komu...
1472:  Kolejne zadanie, o bogowie!
1476:  Badania komunikacji.
1483:  Dobrze, mówicie, że też jest dobrze.
1484:  Tutaj mamy fotografię, też na pustyni, tam mamy dostępny znacznik, dobrze.
1491:  Okej.
1492:  To chyba wszystko, co mamy dostępne na razie.
1494:  Mam wrażenie, że tych questów jest więcej... Tu jeszcze są jakieś pytajniczki.
1500:  Że tych questów jest więcej w dzienniku zadań niż na samym mapie.
1504:  Dobrze, jeszcze raz, żebym zapamiętał.
1505:  Fabryka, wejście.
1513:  Transport.
1516:  Fabryka, wejście.
1517:  Jest.
1518:  Lecimy.
1520:  Kiedy otrzymujesz quest bez dostępu do lokacji, quest designer surprised Pikachu.
1523:  Prawda?
1524:  Prawda?
1526:  Mam na studiach, pisze Rocket, warsztaty telewizyjne.
1528:  Przez 15 lat nie oglądałem telewizji i zdałem sobie sprawę o ilu bezużytecznych rzeczach i osobach nie miałem pojęcia.
1533:  Ojej.
1534:  Ja też się intencjonalnie wypisałem z oglądania telewizji już lata temu.
1539:  Mutant Year Zero nie było grywane, Dariuszu.
1541:  Fajna strategia turowa?
1543:  O, to ciekawe.
1544:  Każda czerwona kropka to jedno zadanie?
1546:  Eee?
1548:  Ja je mylę z przeciwnikami z jakiegoś powodu.
1550:  Dobrze, tutaj ta fotografia wygląda na bardzo blisko do zrobienia, ale podejrzewam, podejrzewam, że to jest jednak daleko.
1562:  Dwa mieczy na plecach, o tak!
1565:  I piękności można z tymi mieczami robić, moi drodzy.
1568:  Spróbujemy tutaj wyskoczyć w takim razie do góry, może się uda.
1574:  To jest polszczenie?
1575:  To mod?
1575:  Tak.
1576:  Nie ma niestety polskiego oficjalnego.
1579:  Niech żyje społeczność moderska.
1581:  Jak raz na tym kanale.
1584:  Podejrzewam, że tutaj gdzieś jest drabina.
1586:  Ja oczywiście jej nie widzę.
1587:  Albo schody.
1588:  Albo wielka rampa.
1596:  Tak.
1597:  Ale chyba nie tutaj, gdzie szukam.
1602:  Ta mapa bardzo mnie konfunduje.
1606:  Azrael chciałby podziękować za nagłośnienie w sprawie szkoły w chmurze.
1608:  Oj, cieszę się.
1610:  Cieszę się, moi drodzy, że się przydaje.
1613:  Szkoła w chmurze to jest coś, co naprawdę warto propagować i rekomendować.
1619:  Wracać do szybkiej podróży i po schodach na górę, ale w jakich schodach?
1623:  Tu nie ma schodów.
1624:  Tu są schody.
1627:  Tu są schody!
1629:  Tylko jak się dostać do tych schodów?
1634:  46 godzin do ukończenia gry?
1636:  No nam zajmie to więcej przy takim moim błądzeniu.
1640:  No przecież litości!
1646:  Jak tu przejść?
1647:  Czemu ja tu nie mogę przejść?
1653:  Rany boskie... Ja wiem, że zabierałem tam miecz po tutorialu, tylko żebym ja to pamiętał gdzie to było!
1663:  Jezus Maria, Jezus Maria, Jezus Maria, nie wierzę.
1670:  Nie wierzę.
1675:  Co by im szkodziło zrobić tamte przejście do schodów?
1679:  Dobrze, czy tutaj jest zdjęcie do zrobienia?
1681:  Jak mogę zrobić to zdjęcie?
1683:  Dzień dobry, chcę zrobić zdjęcie.
1688:  Aha.
1693:  To może ja się ustawię na środku tego znacznika?
1695:  Jestem pośrodku tego znacznika.
1699:  Okej.
1701:  Coś się bardzo dziwnego dzieje.
1707:  Dobrze, tutaj coś jest.
1709:  Ale to jest znajdźka.
1711:  Uaktualniono zadanie Wędrująca Para.
1713:  Dobrze, jest.
1719:  Okej, okej.
1722:  Dobrze.
1724:  Robienie sidequestów w tej grze nie jest łatwym zadaniem.
1729:  Tryb mapy.
1731:  Tutaj też jest jakieś zadanie, moi drodzy, ale jak tu się dostać?
1734:  Nie mam zielonego pojęcia.
1735:  Więc na wszelki wypadek pójdziemy do tych dwóch kropencji, trzech kropencji, które są przy ruinach miasta centrum.
1749:  Robotem mam skilla.
1750:  Jakiego skilla, moi drodzy?
1753:  Wiktoria Kulińska, przepraszam, prowoź nas o jamniki wsparcia.
1757:  Ma jutro egzamin zawodowy.
1758:  Z czego masz egzamin zawodowy?
1759:  Trzymamy za Ciebie kciuki.
1761:  Ruiny Miasta Centrum.
1770:  Podziwianie orientacji przestrzeni Krzysztofa jak zwykle jest niespotykanie fascynujące.
1774:  Mnie to też niezmiennie fascynuje.
1775:  Najzabawniejsze jest to, że dokładnie to samo mam w rzeczywistości, jak kiedyś miałem dobrą orientację.
1780:  To znaczy, jedna jedyna rzecz, którą mam, to umiem iść na azymut, to znaczy wiem, gdzie mniej więcej iść, w jakim kierunku, ale nie sprzyja temu topografia.
1787:  To znaczy na przykład miejsce, do którego chcę dojść i dotrzeć, to jest najczęściej w Warszawie, jest na ten...
1796:  Dziwne.
1797:  Na ten radosny przykład za murem i ja nie mogę przejść tam.
1800:  Dobrze.
1801:  Widzę, że quest jest w tę stronę.
1803:  Idziemy tam.
1810:  Dobrze.
1811:  Co tutaj mamy?
1814:  Jestem dosłownie przy tej kropencji.
1816:  Ale w takim razie istnieje takie ryzyko, że trzeba się udać tutaj na górę.
1821:  O tak, o tak.
1823:  To się cieszę.
1824:  Znaczy, mam nadzieję, że fanami filmów, a nie fanami z naszej snoblistki.
1826:  Jeśli tak, to pilnie jest potrzebne.
1827:  Okej.
1827:  Zadanie.
1828:  No zadanie!
1828:  Jest!
1846:  Zastanawiam się, czy nie kupić sobie RTX 3060.
1848:  Boję się, że za niedługo przestaną produkować.
1849:  Czy jest w tym sens, czy nie ma czego się obawiać?
1852:  Nie, raczej nie będą przestawali produkować, tylko ja bym się zastanowił, czy nie wziąć 3080 Ti.
1857:  Ja na przykład żałuję, że nie wziąłem 3080 Ti.
1859:  Jak ustawić napisy polskie w Dishonored?
1863:  Ba, w Steamie to robisz we właściwościach.
1868:  Znowu z autopsji sama chodzę na azymut.
1870:  Bez nawigacji w telefonach byłoby słabo.
1872:  No, absolutnie.
1875:  Wiem, że wyskakuję z tym, jak Filip z Konopi.
1877:  Pozdrowienia dla Filipa z Bez Schematu.
1879:  Brak pozdrowień za napisanie Konopi bez dwóch i, ale możesz mi pomóc?
1882:  Mam tutaj mały kryzys.
1884:  Wygląda na to, że pewne mechaniczne formy życia ukradły czipy zawierające ściśle tajne dane.
1890:  Jeśli zdarzą sobie sprawę z tego, co mają, możemy wpaść w tarapaty.
1893:  Musisz mi pomóc je odzyskać.
1894:  Udzielimy pomocy.
1897:  Dzięki.
1897:  Muszę wyśledzić w sumie trzy chipy.
1899:  To pasjonujące.
1901:  Wszystkie są gdzieś w tym mieście.
1902:  Dziękuję za precyzyjne wskazówki.
1905:  Dobrze, odzyskujemy poufne dane w takim razie.
1907:  Od razu to robimy.
1908:  Mam nadzieję, że... Ok.
1914:  Approximate Location, dobrze.
1916:  Duża czerwona kropencja, idziemy tam.
1918:  Gdzie mówiłeś o Szkole w Chmurze?
1919:  Gdzie?
1920:  Nie mówiłem o Szkole w Chmurze.
1921:  Bardzo często o tym mówię, ale chyba najwięcej w rozmowie z Mikołajem Marcelą na ten temat i w rozmowie z Dopaminą Lab.
1935:  Aktualnie tylko AMD?
1937:  Hmm.
1938:  Ja mam ten problem, że niestety karty AMD nie współpracują z moim workflow, to znaczy Photoshop i inne bardzo się lubią z NWD-ami z jakiegoś powodu.
1947:  I tym jakimś powodem jest z pewnością... Uuu... Kapitalizm.
1952:  Bezimienny Android pada w najgłębszym mroku.
1956:  Niech pada.
1957:  Zbyniu, witamy w Ronie Trybutariuszy!
1960:  Poprosimy jamniki dla Zbynia!
1965:  Jak tam życie, Krzysztof?
1967:  Jak to życie, ciężkie.
1969:  Gdyby było w dowolnym fantastycznym świecie, byłoby o wiele łatwiejsze.
1978:  Co z tego, że mam kropencję, jak nie wiem, jak tu wejść?
1984:  Dobija mnie to właśnie, że nie można tutaj wchodzić do miejsc, które są tak ewidentnie otwarte i są te niewidoczne ściany i przez to człowiek odzwyczaja się od eksploracji.
1995:  Jeszcze, jeszcze z tej strony nie próbowałem.
1998:  No ale autentycznie.
2001:  Na drzewie... Dlaczego coś w nas strzela?
2010:  Przestań w nas strzelać, natychmiast przestań w nas strzelać, to jest skandał.
2016:  Dalej w nas strzelają.
2020:  Boże, ja już nie pamiętam jak tutaj się leczyło.
2022:  Jak tu się, jak, jak tu się leczyło, jak tu się leczyło?
2025:  X...
2034:  Otóż C.
2072:  Ja nic nie mówię.
2076:  To była główna krytyka gry, że nie można było wchodzić do otwartych skoro budynków.
2079:  Wystarczyło je zamknąć, prawda?
2082:  Czy będę oglądał anime Nier Automata?
2083:  Tak.
2085:  Ale na razie nie oglądam, ponieważ są spoilery.
2087:  Nie no, nawet mi nie mówcie.
2097:  Ruiny miasta centrum.
2109:  Tak, nie zapisałem.
2112:  Ale to nie ma żadnego znaczenia, bo i tak nie mieliśmy żadnego progresu.
2116:  JustRandomGreenslime pisze, że anime Nier Automata jest miodne.
2120:  Nie trzeba powtarzać jedynie, trzeba zebrać własne ciała, ale problem polega na tym, że...
2133:  Że ja autentycznie nie wiem, w jaki sposób się uzdrowić w tej grze, więc jest fajnie.
2140:  Okej, już sobie teraz przypomniałem, że robiłem to tabem zawsze.
