🔴 Upór w ofierze | LIES OF P Livestream #5
🔗 https://www.youtube.com/watch?v=1BYggIiMN7Q

5:  Muzyka Muzyka
895:  Skąd, Krzysztofie, masz taką broń?
896:  A no właśnie, wyobraźcie sobie, że w toku eksploracji znalazłem coś takiego, głównie szabli tancerki.
903:  Nie mam pojęcia, gdzie to było i nie pamiętam, już upgrade'owałem to i jest znacznie lepsze od tego sztyletu.
909:  To znaczy, mamy dobry zasięg i jest świetny atak podwójny.
915:  Czujemy się prawie dzięki temu jak malenia, moi mili.
918:  Więc naprawdę bardzo dobra rzecz, ale, ale hotel, bo w hotelu teraz zobaczyłem, że są dwie osoby, które chcą z nami porozmawiać, to jest Gepetto i ktoś jeszcze, więc zobaczymy.
928:  Prawda?
928:  Prawie jak tancerka z Soulsów, wspaniałość.
931:  A z tej pisy, że teraz w ogóle wszyscy chorują, u nas na uczelni co drugi chory w rodzinie też, a ja zachorowałem przed ślubem, mamy zaraz.
936:  Najgorzej absolutnie, chyba, że jesteś introwertyczna, nie chciałaś się znaleźć na tym ślubie wtedy, najlepiej.
942:  Ta broń dropi na placu z szermiarką, pisze Onagrus.
946:  Aaaa, tam.
948:  No tak, mówiłem, cofnąłem się, farmiłem, bo nie lubię farmić bez przerwy w jednym miejscu, więc starałem się odwiedzać przy okazji różne, tak, jest przepiękna ta szabla, różne lokacje, te, które szybko, moi drodzy, przeszliśmy i nie byłoby czasu, żeby na live'ach przeczesywać je tak dogłębnie, jak ja to zrobiłem.
966:  Ten... portret... Pamiętam go w duchu.
967:  Myślałem, że został stracony na zawsze.
994:  Nie miałem pojęcia o tym, jak krakowskie księżyce krakowskie będą stali ludźmi.
998:  Myślałem, że ty... Ty powróciłeś do mnie.
1004:  Wybacz, mężczyzna głupi, swoje wspomnienia.
1008:  Wspomnienia o szczęśliwym czasie, mój syn.
1015:  Wiem tylko, gdzie je przyciągnąć w hotelu.
1017:  Oooo...
1024:  Dostaliśmy nowy gest!
1030:  Użyj!
1035:  Czy to oznacza, że gdybym miał na sobie inny strój, to by pojawił się inny portret?
1041:  To jest portret Pinokia, tak!
1044:  Tak!
1045:  I akurat mieliśmy strój grzecznego uczniaka na sobie, no come on!
1051:  Dlaczego mnie to spotyka?
1055:  Ta szarla ma duże problemy w wąskich przejściach, często uderza o ścianę.
1057:  Każda broń ma tutaj takie problemy, Simon, ponieważ kolizja obiektów jest źle zdefiniowana.
1063:  To jest okropne, absolutnie.
1065:  Gesty w grach, absolutnie.
1067:  Z króla marionetek można pozyskać broń, która jako jedyna przechodzi przez ściany, pisze Wiejski Burak.
1071:  No to już wiecie, jaką bronią będziemy się posługiwać, moi mili.
1074:  Ale król marionetek to jest ciężka sprawa.
1076:  Jeszcze ktoś jest do porozmawiania tutaj, ale nie wiem kto.
1080:  Krzysztof nie wie kto.
1081:  Kto to może być?
1084:  Czy byliśmy już po strój bulldoga?
1085:  Gdzie jest bulldog Onagrus?
1088:  Czy to jest człowiek, który chce z nami porozmawiać?
1090:  Nie, on nie chce z nami porozmawiać.
1093:  Może chce z nami porozmawiać pani na wózku?
1095:  która jest chyba założycielką tego hotelu, jeśli mnie pamięć nie myli.
1104:  Który akt Baldura jeszcze najlepszy?
1108:  Dziś chyba drugi podobał najbardziej, szczerze powiedziawszy, bo drugi był bardzo klimatyczny, jak na razie.
1114:  No dobrze, więc pani nie chce z nami rozmawiać.
1116:  Może chce z nami szalony myśliwy porozmawiać.
1118:  Kot nie będzie chciał z nami rozmawiać.
1121:  Kot syczy.
1122:  Kot jest niezadowolony.
1126:  Strój buldoga to jest winda przed katedrą?
1132:  No to wiem o czym mówicie.
1135:  Wiem o czym mówicie.
1136:  Bardzo możliwe, że to jest to, co ja przez przypadek zdobyłem.
1140:  Strój myśliwski ocalałego szalonego osła, nie widzę żadnego buldoga.
1145:  Jak założysz oryginalny strój, użyjesz modlicy przez panią, to zareaguje?
1149:  Naprawdę?
1151:  Okej.
1152:  Nie, on nie chce z nami rozmawiać.
1155:  Ciężka sprawa.
1157:  Kto może chcieć z nami rozmawiać zatem?
1160:  Został nam w takim razie Venini.
1163:  Może Venini?
1165:  Nie.
1168:  Może marionetkę Veniniego?
1171:  Nie.
1172:  A, wycena kolekcji.
1173:  Co to jest wycena kolekcji?
1175:  Znak uśmiechniętego królika?
1179:  Może to było komu innego?
1185:  Stalkerzy jako unikająca siła zakończyły się po zniszczeniu ich podczas batalii na górze Workshopu.
1190:  Czarny rabat bratek wylegalizował się do Marlenu.
1193:  Uważam, że możesz użyć tego marka, by bezpiecznie przejechać na terenie Czarnych Rabat, aby użyć ich niebezpiecznej weryfikacji, a także dać wniosek do Czarnych Marków.
1209:  Ale bądź ostrożny, panie.
1212:  Czarny Błogosławiec jest dość znanym dla tego, jak traktują interloperów.
1216:  Jeśli spotkają was, zostawią was w kochyniu błogosławców.
1222:  Tak, wierzę, że to jest tak nieprzyjemne, jak to wygląda.
1227:  A, i widzę, że mamy nowe rekordy fizyczne do katalogu dla kolekcji.
1232:  Dostaliśmy Księżycowy Kamień Półksiężyca.
1234:  Uwielbiam tę tautologię.
1235:  Jest piękna.
1236:  Może... Czy piękna pani chce z nami rozmawiać?
1238:  To wątpię.
1240:  Pani chce tylko... Chyba że.
1244:  Nie.
1250:  A!
1250:  Czyli z Veninim mieliśmy porozmawiać.
1252:  Wszystko jest w porządku.
1257:  Odpalu najwykłego uspaczenia Linas.
1260:  Ach, zapomniałem o założeniu oryginalnego stroju.
1263:  Aaa!
1264:  Trumna kłamcy i skrzynka z wypustkiem na nos, pisze Teodor.
1268:  Nie mam zielonego pojęcia, co mówisz, ale jest to przepięknie i przemymiczne.
1273:  Joszkobroda, witamy na streamie!
1276:  Na pewno kot z Wielkopolski, ten, który nie chce się do nas łasić, Demini.
1280:  Wszystkie takie tam są, nie to co kochane krakowskie kicie.
1283:  No więc dobrze, moi drodzy.
1284:  Wpierw zwiedzimy sobie Operę.
1286:  Ja trochę już zwiedziłem, ale nie całość.
1290:  Ponieważ tutaj są bardzo niebezpieczni przeciwnicy.
1298:  Nie, nie mam na myśli tych.
1299:  W sumie mogłem tego użyć później.
1303:  Dobrze, tutaj złaźć do cholerstwa.
1307:  Przestań mnie atakować, jak śmiesz.
1310:  Jak śmiesz mnie atakować, jak śmiesz mnie atakować.
1316:  Czy byliśmy już uśpiewaczki?
1318:  Jeszcze nie.
1319:  Nie, nie, nie robiłem żadnych rzeczy fabularnych, moi drodzy, off-stream.
1322:  Takich rzeczy nie robimy.
1324:  Mam wrażenie, że teraz właśnie idę w tym kierunku.
1326:  O, tutaj jest ta typiara.
1329:  Zauważyłem, że należy po prostu od niej odejść, jak ona śpiewa.
1341:  Jeszcze mamy ładny art, moi drodzy, taki wspaniały, baśniowy.
1349:  Więcej sensu ma, krótko mówiąc, ten nasz build ogniowy z tą szablą, niż mi źli miał wcześniej.
1356:  Poszedłem w złą stronę.
1357:  Te złote linki od marionetek są takie piękne.
1360:  Level design w tej grze, a raczej art design cały, bo level design z tym różnie bywa, ale art design jest niesamowity.
1367:  Coś wspaniałego.
1369:  Kim jest śpiewaczka?
1370:  To jest chyba, jeśli mnie pamięć nie myli, jeden z NPCów.
1373:  Nie pamiętam, gdzie się pojawia.
1375:  Czemu nie umiem ich parować jeszcze?
1378:  To jest strasznie irytujące.
1383:  To jest strasznie irytujące.
1385:  Eee... Następne cholerstwo.
1393:  Au!
1394:  Au!
1397:  No tutaj trzeba to zrobić inaczej.
1399:  Jedna strona opery na raz.
1401:  Tak to zrobimy, moi drodzy.
1404:  Trzeba jej dać jabłko, a to świetnie, mamy jabłko.
1408:  Gdzie ona była?
1409:  To jest pytanie.
1412:  Tego nie pamiętam.
1413:  Ja po prostu idę w złą stronę jak zawsze.
1418:  Dlaczego w tych grach są pająki?
1419:  To jest dobre pytanie.
1420:  Ja nie znoszę pająków.
1421:  Chciałbym, żeby wszędzie były filtry arachnofobiczne.
1425:  No ale wiecie, w takim przypadku trochę ciężko jest zmienić design postaci, prawda?
1432:  Będziemy nazywać tę babkę Halką, ormoniuszki.
1437:  Więc Halek nie lubię.
1442:  Potrzebuję gry do magisterki, robię fotografie w grach.
1444:  Oj, Simba Shimi, no to Red Dead Redemption 2, myślę, najlepszy.
1448:  Kazus.
1449:  Czy to było tutaj?
1450:  Chyba tak.
1452:  Tak, tutaj był skarb, który znalazłem.
1455:  A, i tu jest taśm... Dobrze, moi drodzy.
1457:  Czy to ona?
1460:  Piękna pani numer dwa.
1462:  Krzyżówka arystokratki i pająka, największy koszmar Krzysztofa, nie inaczej.
1469:  Świetnie, zasłaniamy Adelinę.
1472:  Jesteś tu, żeby posłuchać mojego muzyki?
1476:  Nie mogę już śpiewać.
1479:  Ta choroba petrifikacji zabrała moje piosenki... rytmy.
1486:  Byłam z nim załatwiona.
1487:  Mówił, że to miejsce było schodem.
1492:  Patricia... Przepraszam.
1497:  Masz rację, Lajmos, jak jest irytująca muzyka, to to też wpływa na projektowanie poziomów absolutnie.
1502:  Arachnokratka, jakie ładne S88, podoba mi się.
1506:  Fotografia w grach to zdecydowanie też Forza Horizon.
1508:  Tak, tam są przepiękne widoki i można sobie pozwolić na naprawdę dokładny render obiektów dzięki temu, że jest bardziej uproszczony świat, no i wszystko się koncentruje na furach.
1519:  Co jeszcze jest dobre pod fotografie w grach i robienie, no Elden Ring jest też bardzo dobry do robienia tego rodzaju screenshotów.
1526:  Pamiętam też, że była jakaś gra, gdzie oddano wprost narzędzie do robienia screenshotów i oczywiście jest to Cyberpunk 2077.
1531:  W Genshinie też mamy takie narzędzie, ale umówmy się, Genshin rzadko ma takie momenty.
1538:  Nie no, bądźmy uczciwi.
1540:  Gęśnik ma takie momenty rzeczywiście w paru sekwencjach fabularnych i jeżeli rzeczywiście dotrzemy do jakiegoś atrakcyjnego mega miejsca.
1548:  Ewentualnie jeżeli sobie zrobimy naprawdę dojebany imbryczek i on będzie prześliczny, to wtedy tak.
1553:  Ale tak, jest tam tryb fotograficzny.
1554:  Generalnie we wszystkich grach, gdzie jest tryb fotograficzny, fajnie jest... ...zbierać taki materiał do magisterki.
1561:  No i Wiedźmin, Wiedźmin, jasna sprawa.
1568:  Mieliście rację.
1569:  Daj jabłko.
1570:  Jabłko.
1577:  Naprawdę mogli się pokuścić o animację dawania jabłuszka.
1582:  I teraz umrze od trucizny.
1589:  Tak oto zmieniliśmy się w spowiednika.
1599:  Nie daleko pada jabłko, ja diaminika.
1606:  Tak.
1606:  No niespodzianka, rywalizacja między śpiewaczkami operowymi.
1611:  Nikt się nie spodziewał.
1614:  Tak.
1628:  Czy to laska nie jest siostrą tej laski ze szpadu?
1630:  Tej, z którą walczyliśmy przy dźwiękach tej cudownej francuskiej muzyki?
1634:  To jest możliwe.
1635:  Trzeba z nią pogadać jak pokonamy bossa obszaru, czyli króla marionetek.
1638:  Niedobrze.
1641:  Niedobrze, moi drodzy.
1642:  Dobrze, eksplorujemy dalej to zatracone miejsce.
1646:  I wiecie co?
1647:  Będę inteligentny chyba.
1650:  I zrobimy inaczej.
1651:  To znaczy, żeby... Bo nam zostało bardzo niewiele surowców.
1656:  Bardzo niewiele surowców, to znaczy leczenia.
1658:  Dla mnie zawsze leczenie jest problemem, w związku z powyższym cofniemy się tutaj i jeszcze raz zaczniemy eksplorację.
1666:  Wspowiedź przedśmierna, overused art rope?
1669:  Ja wiem.
1670:  Coś takiego funkcjonuje też, jeśli mnie pamięć nie myli, w naszej rzeczywistości.
1679:  Jezus, Aldoer, straszne rzeczy piszesz.
1683:  Musisz bezwzględnie to zgłosić do, jeżeli jest jakakolwiek osoba godna zaufania w technikum, to do niej, ale ja bym od razu to zgłaszał do kuratorium i nie patyczkował się w tym przypadku konkretnym, o którym opisujesz.
1700:  Jeszcze możesz zasięgnąć Rady Stowarzyszenia Umarłych Statutów anonimowo, bo to jest poważna sprawa to, co piszesz na czacie.
1708:  Ja bardzo Krzysztof cierpiał na klaunie.
1710:  Właśnie na klauna znalazłem jeden sposób, mianowicie był on następujący, czyli dużo ognia i właśnie ta szpada.
1717:  Ta szpada pozwoliła go pokonać.
1719:  Sztyletem nie było szans, ponieważ ta szpada dopiero ma zasięg odpowiedni.
1723:  A niestety sztylet nie.
1725:  Znaczy, co było do przewidzenia, umówmy się.
1729:  Dobrze, więc tak.
1731:  W tę stronę idziemy.
1735:  Będziemy grać bardzo ostrożnie i parować.
1739:  Coś ci ofiara nic nie robi, to jest problem wtedy, jeżeli myślisz, no dlatego ja między innymi robię taką krucjatę na kanale odnośnie do molestowania, że dużym problemem jest to, że ludzie nie reagują, bo myślą, że nie trzeba reagować.
1752:  I bardzo często ofiary przyszłe nie reagują, bo nie zdają sobie sprawy, że nie mogę ich po prostu, że coś jest nie tak.
1760:  Czyli jeżeli jesteś osobą postronną i zgłaszasz, że jest problem, a ofiara mówi, że żadnego problemu nie ma, no to całe zgłoszenie idzie w gwizdek.
1772:  Następne cholerstwo tu jest.
1774:  Właśnie to szarżuje.
1776:  On ma bardzo takie erratyczne ruchy, bardzo ciężko je przewidzieć.
1779:  Zresztą jest generalna cecha tej gry, że przez erratyczność i losowość tych ruchów... O!
1788:  Mieliście przykład, jak szpada, odskakuje.
1792:  Bardzo ciężko jest walczyć z przeciwnikami, przewidywać ataki, no i parować je.
1797:  Zresztą przyjrzałem się też problemowi i ludzie piszą, że okno parowania w tej grze jest niepoważne.
1805:  Nie mam pomysłu na sen, pisze, że od razu do kuratorium nie poleca pedagogów.
1808:  No ja nie mogę powiedzieć tak ogólnie, że nie polecam wszystkich pedagogów, no bo wiecie, są różni, ale... nie podlega żadnej kwestii, że sam nie miałem z nimi dobrych doświadczeń.
1828:  Dobra, i teraz te marionety, mówicie, będą słabsze, tak?
1832:  Nie zauważyłem.
1846:  Dobrze.
1850:  Jakie są ulubione chipsy hydraulika?
1852:  Pyta Dominika Jamnik, o twórczyni Klimczak.
1856:  Kran chips.
1861:  Błąd czwarty pisze, że przez wstyd ofiary często boją się bycia na świeczniku i napiętnowania.
1865:  Tak?
1865:  A to nie one mają się wstydzić przestępstwa, które ktoś na nich wykonuje, tylko przestępca ma się wstydzić.
1874:  Absolutnie tak.
1878:  Okno parowane, oknem parowane, pisze Szymon, uwiebiam tę grę, ale najbardziej chyba nie lubię wymuszania na graczy bloku, to jest czysty bullshit.
1883:  Też nie lubię, wolę zdecydowanie unik.
1891:  Tymczasem Dominika jemnikotwórczo nie jest wita na przestrzaty.
1894:  A Krzysztof pokasłuje.
1897:  Niedobrze.
1898:  Więc moi drodzy, tutaj, jeśli mnie pamięć nie myli, są przeciwnicy straszliwi.
1902:  A my nie mamy zwiedzanej całości.
1904:  Tutaj, o ile wiem, idzie się do miejsca, w którym dynna ten żyrandol.
1912:  Czyli tędy się idzie do bossa.
1914:  Tutaj była taka skrzyneczka, z której zdobyłem makwarc.
1918:  sprawca jest synem nauczyciela, w takiej sytuacji Adoer bezwzględnie do kuratorium z tą anotacją, wiesz?
1925:  Nie ma co w takim... bo wiadomo, że nie zareagują właściwie, niestety.
1929:  No i to jest ten przeciwnik, o którym wspominałem.
1936:  Ale widzicie, obrażenia, które teraz zadajemy, są bez porównania wyższe.
1955:  Au, au, au, au!
1964:  Au, mówiłem, że tu jest ciężko.
1966:  Ja nie wiem, czy nie będzie, po prostu trzeba przebiec.
1969:  Aha.
1977:  Dobra, użyjemy, użyjemy naszej... Co to było? !
1983:  Nie snoszę.
1996:  Stały numer z przerywaniem naszych ataków, czego my zrobić nie możemy.
2001:  Może zużymy na nim wszystkie leczenia.
2007:  Dramat.
2009:  Projekty tych bossów są przerażające, absolutnie.
2011:  Wiesz, co jest bardziej przerażające, Astra?
2012:  I to, że nie mamy już leczenia.
2014:  A ja nawet nie przeszedłem przez połowę tej cholernej opery.
2016:  Dobrze, tu jest jakiś skrót niby.
2019:  Spróbujemy następnym razem go użyć.
2021:  Gdzie jest ten skrót?
2026:  Jak znam życie, to będzie następny.
2032:  Da się przerwać atak specjalny?
2033:  Da się, ale nie da się przerwać niektórych ataków normalnych, w ogóle jest... Generalnie przerywa ataki dopiero seria naszych ciosów, która sprawia, że przeciwnik już... O Boże, drogi, jest następny.
2045:  Że przeciwnik już nie ma absolutnie szans.
2051:  Dobra, no to to jest nie do zrobienia.
2055:  To jest nie do zrobienia.
2056:  Trzeba byłoby go podpalić, poczekać, aż on będzie zawracał, wiecie, to jest sposób, myślę.
2067:  O tak, tak, tak, płoń, płoń, płoń, płoń, płoń, płoń, płoń, płoń, dobrze.
2072:  Skąd tu się narionetki wzięły?
2075:  O Boże, bo tu jest... Dobra, weźmy tam.
2078:  Albo nie.
2081:  Jak?
2082:  Ja tu nie dotrę nigdy już.
2085:  Nie będę wiedział jak tutaj dotrzeć moi drodzy, najgorzej.
2092:  Flamberg.
2094:  O bogowie.
2097:  Omiń go, tak łatwo powiedzieć omiń go.
2103:  To jest, to się dzieje jak próbujecie ominąć.
2108:  O Boże, jest leczenie, świetnie.
2111:  Dobra, bierzemy to.
2112:  Cokolwiek to jest.
2114:  To jest kwarc, podejdzie do mnie.
2116:  No dziękuję, dziękuję, że są klatki nieśmiertelności, tak jak w każdym sosnaku.
2120:  A, przepraszam, mnie nie ma.
2121:  Dobra, niech to spłonie.
2125:  Flamberg nas uratuje, moi drodzy, jedynie.
2132:  No przecież to...
2136:  Nie mam zasięgu na niego, niedobrze.
2138:  Dobra, dobra, dobra, dobra, dobra.
2156:  Fuck!
2156:  No spróbujemy tutaj.
2157:  Aaa!
2157:  Aaa!
2162:  Tędy możemy zejść, moi drodzy.
2165:  To jest pytanie.
2166:  Zobacz, to jest sposób.
2167:  Dobrze.
2175:  Nie mam już flambergów.
2181:  Łoń!
2185:  Łoń!
2187:  Dobrze, zaczyna wracać.
2193:  No nie robi się czegoś takiego, graczom, nie robi się.
2195:  Tego się nie robi, kotu!
2203:  Nie!
2209:  Hmm, no mam niby to parowanie, które jest podobno lepsze.
2217:  Och, udało się.
2218:  Huh!
2221:  Ma straszny zasięg podążania, wszyscy tutaj mają.
2224:  Czy grałem kiedykolwiek w Dark Souls?
2226:  Tak, Dark Souls 3, nawet na streamach grałem muciuk.
2232:  Ach, udało się.
2234:  Nowy przeciwnik zawsze jest przerażający, moi drodzy.
2238:  Broń jest fajna, Muminak, ale niestety to jest problematyczne, tak?
2242:  Że czasami utyka w ścianach.
2246:  To mówi wszystko.
2268:  Dopiero w czwartej fazie napędu P jest staga z Perfect Parry?
2272:  Aha, świetnie.
2273:  Nie rozumiem dlaczego, i to też dużo recenzentów mówiło, podstawowe, soulsowe mechaniki w tej grze... Niesamowita kolekcja Veniniego, moi drodzy, możemy rozszerzyć ofertę sklepu Pulcinelli, świetnie.
2286:  Więc te rzeczone mechaniki są gatekeepowane za jakimiś istotnymi obszarami albo fabuły, albo gry, albo umiejętnościami, nie rozumiem.
2298:  Właśnie ten sejf ogarnięty, moi drodzy.
2301:  Jeszcze sprawdzam, czy czegoś wcześniej nie widziałem.
2304:  Problem polega na tym... Aha, tutaj byliśmy.
2306:  Na wszelki wypadek jeszcze sprawdzę.
2309:  Bo tutaj też był sejf.
2313:  Aaa!
2315:  Klucz trójcy, moi drodzy.
2320:  Ja może nam przyświecę.
2323:  Cztery.
2331:  Przeszli przez drzwi poznać prawdziwe znaczenie trzech filarów.
2335:  Jak myślicie, do czego były wykorzystywane te pokoje trójcy?
2341:  Zaszczyciła nas największa śpiewaczka kratu.
2343:  Szkoda, że nie może śpiewać, bo ktoś uciął jej język zaiste.
2349:  No to wtedy idziecie dalej i zgłaszacie tę sytuację do kuratorium, mówiąc dokładnie to, że pedagog tak zrobił, że pedagog jest w rozmowie z nauczycielami i wiecie, no i w ten sposób coraz więcej osób ma konsekwencji.
