🔴 Z jamnikiem przez galaktykę | JEDI: FALLEN ORDER Livestream #1
🔗 https://www.youtube.com/watch?v=0I5nEF4Rm4Y

20:  muzyka
555:  Czy było oglądane Tales of the Jedi?
557:  Nie było, ale Brandil, dziękuję za wsparcie od 14 miesięcy, niech Darth Magus nas prowadzi.
562:  Teoretycznie... Dobra, zasłużyliście na tę anegdotę.
567:  Wiecie dlaczego?
570:  Teraz będę robił inny dramatyczny zoom.
575:  Wiecie dlaczego od samego początku na tym kanale streamuję w białych ubraniach?
583:  To jest wyłącznie z tego powodu, że to tworzyło bardzo dobry kontrast pomiędzy pierwszym planem, biel, a planem ledowym wtedy, kiedy miałem kamerę, która łapała za mało światła.
597:  Jeden jedyny powód, nie było innego!
601:  ale światotwórstwo polega na tym, żeby wymyśleć lepsze, lepsze wyjaśnienie.
608:  Więc już zostawiliśmy to, tak.
610:  Dobrze, musi być widoczny jamnik.
612:  Czy jest widoczny jamnik na kamerce?
614:  Powinien być widoczny jamnik na kamerce.
617:  Teraz widać, że Krzysztof nie wychodzi z wieży.
619:  Absolutnie.
620:  Absolutnie.
621:  Szymon Rogowski pisze, żeby oglądać Andorra.
623:  Najlepsza rzecz live action Star Warsowa od czasu Imperium Konrada Goyeta.
626:  To są mocne słowa.
627:  Aberracja chromatyczna.
628:  Chcemy aberrację?
629:  Zawsze chcemy aberrację.
633:  Zawsze chcemy aberrację.
635:  Tu jest chyba wszystko w porządku.
637:  W razie czego krzyczcie na mnie, jeżeli by coś było za głośno względem czegoś innego, bo tu jest na szczęście dużo opcji.
645:  Jakie rozmycie w ruchu?
646:  Nie ma żadnego rozmycia w ruchu.
648:  Nie ma żadnego rozmycia w ruchu.
650:  Nie powinno być w każdym razie.
654:  Widać, że mam upapraną bluzę.
656:  Wbrew pozorom nie jest ona upaprana.
658:  To są kłaczki, moi drodzy.
660:  Okej.
662:  Skoro Krzysztof jest taki potężny, przystąpię się na telewizor i lecę 2K.
664:  Bardzo słuszny wybór, zwłaszcza, że gra jest przepiękna.
667:  Moi drodzy, absolutnie.
669:  A, rozmycie ruchu w grze?
672:  Gdzie macie rozmycie ruchu?
674:  Won.
676:  Wstrząsy kamery też wyłączyłem.
678:  Wystarczająco jesteśmy wstrząsający.
681:  Krzysztof jest za głośno w zenem reszty świata.
688:  Oczywiście.
689:  Piotr Rado, dzięki za wsparcie od 14 miesięcy.
691:  Poprawka, który jest niedobrze ułożony.
693:  Dziękuję.
694:  Dziękuję.
696:  Synchronizacja pionowa jeszcze mówicie?
698:  Widzicie, dlatego człowiek zaczyna od tego menu.
700:  Dlaczego nie miałem synchronizacji pionowej?
706:  Gdzie wy widzicie synchronizację pionową?
709:  Synchronizacja pionowa.
711:  Dobrze.
712:  Rozpoczynamy nową przygodę, moi drodzy.
714:  Czy w tej grze są pylony?
715:  Pyta budowniczy pylonów.
717:  To jest dobre pytanie.
719:  Zobaczymy.
720:  Żadne wibracje na klawiaturze.
722:  Widzisz, jest taki instrument, na którym nazywa się wibrafon.
727:  Wibrafony służą do tego, żeby robić tę śmieszną, metaliczną muzykę, która się zawsze pojawia przy pustyniach lodowych.
733:  Kirito, dzięki za wsparcie od trzech miesięcy i szanuję za nick Sword Art Online'owy.
737:  Online'owy.
739:  Witaj w Wielkiej Inkwizytorze Polskiej Pololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol
764:  Wibrafon, takie śmieszne, duże cymbałki.
765:  Tak.
766:  Fun fact, cymbały to jest instrument strunowy, ma struny położone poziomo tak jak fortepian, natomiast bardzo często się cymbałki mówi na ten mały instrument dla dzieci.
779:  Damiana Byszewskiego witam w Runie Trybutariuszy, co jest asumptem tego, żeby się zajamniczyć, moi mili.
783:  I Istocie Żyjącej dziękuję za wsparcie od 10 miesięcy.
786:  Kifis, dzięki za wsparcie od 2 miesięcy.
788:  Piękna kamerka, to dzięki wam, moi drodzy, autentycznie dzięki wam.
792:  Czy grałem w Kotora?
793:  Oczywiście, że grałem w Kotora.
794:  Moi drodzy, tryb imersji, pierwszy raz w życiu gram w tę grę.
808:  Czas na sparowanie.
814:  Ale teraz kusi, ale teraz kusi.
817:  Szymonie, dzięki za wsparcie od 7 miesięcy.
818:  Witam, pozdrawiam z Burgerlandii za wielką wodą.
821:  Cóż za piękna nazwa.
823:  Mistrz Jedi?
824:  Nie, żaden wielki Mistrz Jedi.
826:  Pierwszy raz w życiu gram w tę grę.
828:  Czas na sparowanie.
829:  Czas na sparowanie jest tutaj 50%, tak?
832:  50-50.
833:  Wygląda to w miarę sprawiedliwe po Sekiro.
841:  Julka, dzięki za wsparcie, nasza droga moderatorko.
845:  W postaci emoji i dadgramer rzucił 20 wsparć i ja teraz będę musiał je czytać.
853:  Gdzie imersja?
855:  No one.
857:  Aura.
858:  Antoni Grela.
859:  Vegary.
860:  Nie, moi drodzy.
861:  Potem odczytam.
864:  Dzięki, dadgramer.
866:  Tryb imersji.
876:  Imperium Atakowa Ziemia!
882:  Karabia mól!
884:  Sweczej!
885:  Karabia mól!
905:  Jak to jest echo?
907:  Co wy mówicie, że jest echo?
909:  Aaa, wiem dlaczego.
913:  Szlag!
917:  Czekajcie, czekajcie, czekajcie, czekajcie, czekajcie, czekajcie.
920:  Musimy zrobić restart.
921:  Musimy zrobić restart w takim razie.
923:  Nie może być echa.
926:  Tak, pewnie jest we wszystkich scenach echo.
928:  Racja.
932:  Dobrze, to zrobimy, moi drodzy, jeszcze raz i ja przy okazji oddam sprawiedliwość trybutowi Dad Grammera.
938:  Przepraszam was za echa.
939:  To po reinstalu się stało wszystko, bo musiałem wybebeszyć komputer.
946:  Więc tak, Klara Kluczykowska, Freel, Bodzio89, Stefan Skywalker, Weronika, Zaxtin, Wojtek Kulic, Vegari, Antoni Grela, Aura, No One,
959:  Przy okazji jeszcze dziękuję Minimis Magna za wsparcie od dwóch miesięcy.
964:  Kuba Świątkowski, Takosz, Stanisław Olejnik, Szalony Szkodnik Skaweński zapewne, Kidlier, AkeDziubas, Sebomaster, Belop,
976:  i Kuba Kadyszewski, chyba wszystkich odczytałem.
979:  Jeszcze raz dziękujemy Jan Nikołajowi za Jan Nikołajenie.
982:  Dad Gramer pisze, na pochybel i mersi, czy będzie kiedyś oglądane Sea lub For All Mankind od Apple'a.
988:  Nie znam tych dwóch seriali.
990:  Wrzućcie, jeżeli masz czas, chwilę na Discorda, żeby nam to nie umknęło.
994:  Dziękuję Ci jeszcze serdecznie za wsparcie społeczności, za trybut.
997:  Dobra, moi drodzy, sprawdzam teraz, czy nie ma już nigdzie na scenach, które będę wykorzystywał.
1004:  Tutaj też nie powinno być echa, bo to jest nowa scena, ale nie, nie widzę.
1009:  Dobra, chyba wszystko jest okej, moi drodzy.
1011:  Chyba wszystko jest okej.
1013:  Echo dobywa się z twojej mordy.
1015:  To prawda.
1015:  Urszula Giewon jeszcze zajamniczyła.
1018:  Co się dzieje?
1021:  My nigdy nie zaczniemy grać.
1022:  My nigdy nie zaczniemy grać.
1025:  Od Urszuli otrzymała wsparcie Likoja, Jamniur, budowniczy Pylonów, słuchacz...
1031:  Stasiek C. A kosmiczny jednorożec uczynił również trybut.
1036:  Dziękujemy kosmicznemu jednorożcowi za trybut, a Urszuli Giewon za bycie jamnikołajką.
1040:  I za uczynienie z trybutariuszy.
1043:  Nie, wróć, za uczynienie widzów, z widzów trybutariuszy.
1047:  Dobrze!
1048:  Jeszcze raz!
1050:  Imersja!
1054:  Mistrz Jedi.
1107:  Zdjęcia i montaż
1134:  Słuchaj, nie chcę ci psuć rytmu pracy, ale szef chce na słówkę.
1141:  To będzie niezłe.
1143:  Oto on, szef.
1148:  Na linii 10 wykryto błąd.
1150:  Klamry się zacięły.
1152:  Dwóch robotników musi wejść i zaczepić kable.
1155:  To nie będzie łatwe.
1158:  Gildia podwoi wam wypłaty.
1160:  No, Karl.
1161:  Taka forza fajna rzecz, co?
1171:  Dlaczego jest po polsku?
1173:  Dlaczego jest po polsku?
1175:  Dlaczego jest po polsku?
1179:  Co?
1179:  Jak?
1180:  Gdzie?
1182:  O nie, nie mówcie mi, że to trzeba zrobić na Steamie.
1193:  Dobra, zrobimy inaczej.
1195:  Zrobimy inaczej, na was to zwalę.
1198:  Ankieta.
1201:  Dobrze, ankieta.
1202:  W oryginale.
1205:  W dublażu.
1206:  I ja w ten sposób oddalam od siebie, oddalam od siebie te decyzje.
1210:  Tak!
1211:  Everything is proceeding as I have foreseen.
1222:  Tak.
1224:  To trzeba ręcznie na Steamie lub Originie zrobić.
1226:  Złomaliście mnie.
1238:  Krzysztof fejlując wybranie języka.
1239:  Ale wiecie, to jest zdumiewające, ponieważ zwykle właśnie tak jest, że to trzeba zrobić przez Steama i nie można tego zrobić w menu gry.
1245:  To jest tak idiotyczne.
1249:  Tak.
1251:  Ewidentnie.
1256:  Fifty-fifty.
1257:  Pięknie.
1257:  No pięknie.
1259:  Remis.
1260:  No i co ja teraz zrobię?
1262:  No przecież to jest jakiś dramat.
1267:  Nie.
1269:  Czy ja mogę zagłosować?
1270:  Dlaczego ja nie mogę zagłosować w swojej własnej ankiecie?
1273:  To jest skandal.
1276:  No przecież to jest dziki skandal.
1280:  Sava Sky, dzięki serdecznie za trybut.
1283:  Zwróć uwagę na muzykę w tym dziwnym języku.
1284:  Jest to zespół Vehu, który łączy metal z mongolską muzyką ludową.
1287:  Śpiew oczywiście ma mongolską.
1289:  Było super, naprawdę.
1291:  Ha!
1291:  51S!
1292:  Będzie trzeba w chytrym momencie zakończyć ankietę.
1295:  I przy okazji jeszcze chciałem Suvrina powitać w gronie trybutariuszy.
1299:  50... O Boże, 52% dla oryginału.
1304:  Jezus Maria, ja muszę w tak zwanym międzyczasie i w tle sprawdzić, jak to cholerstwo się zmienia.
1311:  Jeżeli to się zmienia na originie, to mamy przesrane.
1315:  Albowiem to, co zwykle ja robiłem pod zajęcia, prowadzę też zajęcia po angielsku, to właziłem do opcji w Steamie.
1324:  I to można tam relatywnie prosto zrobić, relatywnie.
1330:  Aktualizację, tak, język.
1332:  Tak, wiedziałem, że jest ustawiony język polski, tak właśnie jest.
1343:  Nie będziemy grać w dublażu, to się nigdy nie poprawi.
1346:  No moi drodzy, wszystko wskazuje na to, że 52%.
1348:  Nie mam wyboru.
1351:  Nie mam wyboru.
1357:  Nie mam wyboru.
1358:  Muszę w takim razie zrobić mały restart, moi drodzy.
1363:  Ale jestem dzisiaj.
1365:  Ale to jest dziwne, bo jeżeli ustawię język... Okej, zobaczmy, jak to będzie.
1370:  Dobrze.
1372:  Przerwa na reklamy.
1373:  Żartuję.
1374:  Tak naprawdę to nie.
1376:  Robimy małą aktualizację w takim razie.
1378:  Steam zawsze musi zaktualizować szybciutko.
1383:  Na szczęście aktualizacja postąpi.
1388:  3, 2, 1, zaktualizowane.
1390:  A to było 600 MB.
1393:  Więc dobrze.
1393:  Jest to radująca nas informacja.
1396:  Zobaczymy, czy to zadziała.
1398:  Z tego, co wiem, Steam jest połączony z Originem.
1402:  Krzysztof obudził moc demokracji i niestety to mi przypomina, że nie mam kwestii Shiva Palpatina pod tytułem I love democracy.
1411:  Niestety jedyne co mam to to.
1416:  Dobrze idzie, a to dopiero jakieś 20 minut strumyka.
1433:  Cieszcie się, mogliśmy zrobić na początek taniec z jamnikami na świętowanie nowej kamery.
1438:  Dobra.
1440:  Wiem, że Lucasfilm!
1442:  Skoro ogrywane było Dishonored, na streamach pojawi się kolejne gry od Arkane, na przykład Deathloop i Prey.
1447:  Prey wątpię, Deathloop może.
1452:  Teraz będzie full English napisy również.
1454:  Nie żartujcie nawet.
1457:  Nie no, nie żartujcie, przecież to jest niemożliwe.
1459:  Na pewno się da zmienić teraz wewnętrznie w opcjach, bo pamiętam, że opcje napisów były.
1469:  Text language.
1474:  Co?
1476:  A, okej.
1478:  Koreański.
1483:  Dlaczego klikanie nie działa?
1484:  Co?
1486:  Co się dzieje?
1490:  Klikam!
1497:  Czemu to menu jest tak potwornie dysfunkcyjne?
1503:  Ile ja muszę na to kliknąć, żeby to przeszło dalej?
1505:  Co?
1510:  Strzałki?
1511:  Strzałki nie działają!
1515:  ESPANIO MEXICO!
1520:  CZEMU MNIE TO SPOTYKA?!
1525:  CZEMU MNIE TO SPOTYKA?!
1528:  Ładuje się język?
1529:  Tak długo?!
1531:  W życiu w żadnej grze czegoś takiego nie miałem.
1535:  Najgorszy przeciwnik w grze menu.
1537:  Na to wygląda.
1538:  A ja myślałem... A ja myślałem...
1545:  A trzeba długo przytrzymywać.
1548:  Francuski.
1549:  Jest!
1550:  Działa!
1553:  Polski!
1555:  Nie!
1559:  Tak!
1560:  Tak!
1561:  Nie!
1561:  Przecież ja się szlag mnie na sny trafi!
1564:  Co to jest?
1565:  Co to jest za absurd?
1568:  Tak!
1569:  Tak!
1570:  Tak!
1574:  Tak!
1575:  Pierwsze, pierwsze zwycięstwo!
1584:  Działa!
1587:  Działa!
1588:  Boże, co za debil to projektował!
1591:  Chryste Jezu!
1598:  Dobrze, po raz czwarty, po raz czwarty rozpoczynamy.
1602:  Po raz czwarty.
1603:  Za to powinno być trofeum, zgadzam się.
1606:  Absolutnie tak powinno być.
1609:  Absolutnie tak powinno być.
1610:  Przydobuje się jamnik Kratos.
1613:  Dobrze.
1617:  A, nie mogę tego, nie mogę tego pominąć.
1620:  Druga faza bossa zwana wyborem języka, tak, Dad Kramer?
1623:  Dzięki za trybut.
1625:  Co się dzieje?
1626:  Nic nie mogę robić.
1646:  Dzięki, że poczekałeś.
1646:  Dobra jest ta muza.
1665:  Słuchaj, nie chcę zaskoczyć twojego rytmu, Kal, ale szef chce słowa.
1677:  Będzie dobrze dla nas.
1682:  Tu on jest, szefie.
1687:  Proszę bardzo, zbrudne roboty.
1692:  Ok.
1695:  Dobra, chodźmy.
1696:  Zaczekaj.
1711:  Co to za rudofobia na czatach?
1713:  Jestem za tobą.
1715:  Bardzo dobrze, że gramy wreszcie jakąś rudą postacią.
1718:  Proszę uprzejmie trybutariuszy o uczczenie tego faktu rudą emoji dla Dominiki Jamnikotwórczyni-Klimczak.
1724:  Come on!
1728:  Jedyny problem mój polega na tym, że nasz bohater wygląda tak generycznie, jak to jest tylko możliwe.
1734:  Wehu, który gra piosenkę ze wstępu, będzie miał koncert w klubie Studio 7 listopada, pisze bardzo uczciwy człowiek.
1739:  No proszę.
1740:  No proszę.
1741:  Okej, moi drodzy.
1742:  Pierwsze, drugie zwycięstwo, pierwsze zwycięstwo było nad menu dzisiejszego streamu.
1747:  Jestem w stanie chodzić.
1750:  Chciałbym poinformować o dwóch rzeczach.
1751:  Po pierwsze, już w tym momencie wygląda to lepiej niż Rings of Power.
1755:  Dlaczego?
1756:  Dlatego, że ten świat jest zużyty.
1758:  To jest dokładnie to, co Lucas nazywał Used Universe.
1760:  Zużyty wszechświat.
1762:  Nie jest tylko przestrzeń, ale także czas.
1764:  Przerdzewiałe, brudne, zużyte.
1768:  To są trzy najważniejsze rzeczy.
1772:  Właśnie, mamy ryżych ludzi na czatach.
1775:  Możecie stworzyć teraz unię ryżych ludzi.
1779:  Jamniki też mogą być rude.
1780:  Właśnie.
1782:  Ale gra wygląda naprawdę pięknie, działa płynnie.
1785:  Saba Sky, dzięki za dołączenie do grona, trybutariuszy.
1788:  To jest...
1790:  Dobrze, to jest drugi moment, w którym będę mówił... Mam nadzieję, że From Software patrzy.
1796:  Popatrzcie, programiści z From Software.
1798:  Spacja i działa podskoczenie.
1801:  Niesamowite.
1803:  Powiedział Krzysztof i nie działało podskoczenie.
1805:  Wystarczy przytrzymać, o, i spacja jest dłuższa.
1809:  O nie, Krzysztof, ale przecież ty się musisz nauczyć, to nie jest tak, że to sterowanie można zaprojektować intuicyjnie.
1818:  Nie!
1819:  To, Munter, ewidentnie nie umiesz skakiwać!
1823:  Krzysztof!
1824:  Pokaż jeszcze raz, że umiesz skakiwać!
1827:  To niemożliwe!
1832:  A. Tiedjen, witaj w rodzinie Trybutariuszy.
1835:  A w ogóle ktoś pytał, czy oglądam Peryferala.
1837:  O Boże, tak!
1839:  Peryferial jest tak znakomitym serialem, że się w głowie nie mieści.
1842:  Czemu nikt nie chce z nami rozmawiać?
1850:  Bardzo ładna lampa.
1851:  O!
1852:  Buzzing, buzzing, buzzing.
1853:  Świetnie.
1862:  Ha!
1862:  Powiedz mi o tym.
1870:  Uwielbiam, uwielbiam muzykę inspirowaną Johna Williamsem.
1873:  Nic się nie dzieje, a tymczasem orkiestra.
1878:  A ludzie idą, nie, ulicą, nic się nie dzieje, tak?
1885:  Taka zaleta muzyki symfonicznej.
1887:  O Jezus, jeszcze wszędzie mogę wskakiwać, cudownie.
1895:  Oooo.
1899:  Moja ulubiona puszka.
1904:  Ale podoba mi się coś takiego.
1905:  Uwielbiam tego rodzaju odwołania.
1907:  Już mamy więcej inteligentnych odwołań niż było we wszystkich odcinkach Rings of Power.
1917:  Lecimy dalej.
1919:  Aha.
1922:  Czy jest coś takiego w tej grze jak długi skok?
1926:  A już wiem, pewnie jest shiftem, jak znam życie.
1928:  Biegł, biegł, biegł, biegł, biegł, BIEGŁ!
1929:  SKOK!
1934:  Dobrze.
1936:  Nie ma mapy.
1937:  Remember the old days when the guilds serviced our gear?
1940:  Yeah, those were the days.
1941:  This imperial contract is Bantha Poodoo.
1948:  Got us paying to maintain our own equipment.
1950:  Hey, Quiff!
1950:  You ever know when one of those droids are listening?
1956:  Czy ktoś na czatach wie z loremistrzów Star Warsowych, jak się nazywa ta rasa?
1963:  Bo ja nie pamiętam.
1965:  Mapa będzie potem?
1966:  Boże, kocham tę grę!
1967:  Defitus... Spójrzcie na to!
1974:  Szpital separatyzmu!
1974:  Nie widziałem Luke'a lub Hulk'a od wieków!
1977:  Tak, od wieków.
1978:  Zniszczenie niej będzie wielkim pieniędzmi.
1999:  No jest ładnie.
2001:  Jest ładnie.
2002:  Ktoś nawet powiedział na czatach, ładne piksele.
2007:  Okej, już nie wiem gdzie iść.
2010:  Szybko poszło.
2012:  Nie tu.
2013:  Nie tu.
2015:  Nie tu.
2025:  Hej, jesteś w porządku?
2026:  Tak, jestem w porządku.
2026:  Ale piosenka nie ma.
2027:  Będę musiał znaleźć inny sposób.
2030:  Nie ma problemu, zainteresuję się.
2033:  Do zobaczenia, kolego.
2045:  Zrobisz te części od razu.
2046:  Nie jesteś przyzwyczajony, Krasz.
2075:  Ja chcę jeszcze raz!
2078:  Wracaj tam!
2080:  Kiepski Jedi!
2082:  Wracaj tam natychmiast!
2089:  Ja jestem człowiekiem nieustraszonym, który się nigdy nie poddaje.
2099:  Lecimy dalej.
2106:  Wyrnatora widzisz w scenie otwierającej zemstę Sithów.
2108:  O tak, tak, no kocham!
2109:  Przepiękne są i to ich malowanie, o!
2114:  Tam, tam.
2116:  Bardzo mi się podoba to pismo.
2118:  Wprawdzie nie znam jego nazwy, bo lore Star Warsowego aż tak nie zgłębiałem.
2124:  But still.
2132:  Okej, chyba zrobiłem coś nie tak.
2140:  Nie sądzę, żeby na tej linie dało się... Aaa!
2143:  Tutaj jest, moi drodzy... Liana!
2151:  Popatrzcie, można być silnym mężczyzną na Lianie!
2157:  Tarzan!
2165:  Piękności!
2167:  Piękności!
2176:  Szakazum.
2177:  Hakuna Matata.
2181:  Tarzan.
2182:  Też mówiłem Tarzan, jak byłem mały.
2184:  Tak było.
2184:  My jesteśmy w tej chwili na krążowniku Venator.
2186:  Jakie to piękne.
2187:  O!
2187:  O!
2188:  O!
2199:  Shakazum Hakuna Matata.
2201:  Podskocz i naciśnij, aby się... O nie.
2206:  O nie!
2207:  Znowu to!
2212:  Cofam, co powiedziałem na temat sterowa... Cofam!
2215:  Cofam!
2216:  Nie znoszę czegoś takiego!
2219:  A dobra, jest okej.
2222:  Dobrze jest to zrobione.
2223:  Myślałem, że tam się nie da wleźć.
2225:  Czyli... Ha!
2227:  Czyli krótko mówiąc... Eee!
2228:  Aaa!
2229:  Uuu!
2230:  Ooo!
2231:  Dlaczego ja wcześniej nie grałem w tę grę?
2235:  Gramy z Taszkiem, który jest szybki?
2236:  Oczywiście!
2243:  Teraz muszę cofnąć cofanie, tak!
2249:  Ciekaw jestem, co tutaj jest napisane.
2251:  Uwaga na krwiożercze rumby.
2259:  O nie.
2260:  To są takie momenty, których się zawsze boję.
2264:  Widzicie, dlaczego się boję?
2266:  Nienawidzę tego.
2267:  A, dobra, jest okej.
2268:  Tak było, Pawle.
2269:  Tak było.
2269:  Tak było.
2273:  Skathen i Skaven.
2276:  Yes, yes.
2278:  Yes, tak.
2282:  Klan bracia w przyszłości.
2285:  Tak, tak.
2287:  Co tu się dzieje?
2288:  I co teraz?
2306:  Wiecie co, ta gra wymaga zbyt dużo myślenia ode mnie.
2310:  Ja jestem bardzo głupim człowiekiem, chciałbym nie musieć myśleć.
2314:  Alfabet nazywa się Arabesh, pisze TrashPanda.
2319:  Jaka frakcja używa Arabeszu?
2322:  Kaliamnis radzi sobie bardzo dobrze.
2335:  RexKelion, dzięki za info o grze.
2338:  Obczaję, obczaję.
2367:  To będzie ciężka noc.
2384:  Tu okazuje się, trzeba nie tyle dwa razy spację, ile spację i e. Opuść się.
2398:  Podstawowy alfabet w uniwersum dla angielskiego to jest ten arabesz.
2402:  No proszę, nie wiedziałem tego.
2403:  Kurczę, ale fajnie.
2405:  Uniwersum Star Wars jest jednym z moich ukochanych absolutnie.
2409:  Przede wszystkim dlatego, że ilekroć bym nie zanurzył się w Wikipedia albo w bibliotece osus, to coś poznaję.
2416:  Czy będzie licznik śmierci?
2417:  Moi drodzy, wy mnie naprawdę niedoceniacie.
2425:  Jedi'd.
2426:  Więc tak, za każdym razem jak umrzemy, ale tak naprawdę umrzemy, to licznik zadziała.
2436:  To nie była prawdziwa śmierć.
2439:  Okej, dwa razy spacja działa.
2441:  Będę dawał dwa razy spację.
2449:  Ja wam dam cztery!
2451:  Jam Jam nic wcale nie umarł!
2454:  Dobrze.
2472:  Jestem przygotowany.
2475:  Jestem przygotowany.
2477:  Dlaczego ona wygląda jak Inkwizytorka?
2485:  O nie.
2489:  Spójrz, tu jest podwójna spacerka!
2516:  O, Assange Ventress, racja, Szymon, bardzo podobna.
2523:  Okej.
2527:  Ależ są piękne te klony.
2529:  Kocham tę grę.
2531:  Jest przepięknie, przepiękna graficznie.
2534:  Dlaczego ja w nią wcześniej nie zagrałem?
2537:  Myślicie, że sporo ich umarło?
2540:  To są klonerzy czy... znaczy klony czy szturmowcy?
2543:  Klony.
2545:  To nie, to im powinniśmy kibicować.
2546:  Jeszcze nie przeszliśmy na ciemną stronę mocy.
2548:  Okej, co wcale nie oznacza, że wiem gdzie iść.
2559:  Eee... nie.
2559:  Eee... nie.
2568:  Coś, coś pomijam.
2570:  Coś ważnego pomijam.
2572:  Okej, spacja.
2574:  Dzień dobry.
2575:  Musimy się skończyć, zanim zacząć śrubę.
2582:  Pracuję jak najszybciej.
2602:  Boże, to jest ten dźwięk, to jest ten dźwięk świetlówek, które były w Bibliotece Jagiellońskiej.
2607:  To był absolutny dramat.
2609:  I one jeszcze robiły pyk, pyk.
2613:  Szkoda tego całego sprzętu Republiki.
2615:  No z tego, co rozumiem, jest on rozmontowywany, prawda?
2618:  Tam już są maszyny kroczące powoli, imperialne widzę, wdrażane.
2622:  Ooo, AT-AT.
2624:  Tak?
2624:  To jest AT-AT?
2625:  Chyba tak, ten kroczący większy to jest AT-AT.
2631:  Co to jest wszelako?
2635:  Można włączyć automatyczne łapanie krawędzi?
2639:  Stop.
2644:  Gdzie?
2647:  Nie ma.
2650:  AT-TE?
2652:  A, AT-AT jest na wyższych nogach, macie rację.
