🔴 Żaba the Hutt | JEDI: SURVIVOR Livestream #7
🔗 https://www.youtube.com/watch?v=UZigxrc_TJw

129:  KONIEC!
638:  Anna, jeszcze z naszego grona moderatorskiego, proszę kogoś, wspominałem, Jakub Bielczyński, dzięki za wsparcie od 17 miesięcy, dzień dobry, wszystkiego jamniczego dla Ciebie, Tomasz Rogulski, in my words, Tomasz Zabiegaj, Lucyfer, Michalcz1603, Nadia Lewi, Szymon Rydel, Mighty Bortomil, Anwinlus, Józ!
660:  Tomasz Problem, bardzo lubię twój nick, jest wspaniały, bardzo internetowy.
665:  Russell Ferro, z Dar Wars Z, kapłanka chaosu, Pełcio Mortadelius, cita, 1988.
671:  I Dit Faebon, moi drodzy.
677:  Jestem po naszej standardowej jamniczej czytance.
681:  O, proszę bardzo, moja pierwsza jamnicza czytanka i możemy płynnie przejść do 3, 2, 1 bugów.
690:  Nie, nie ma bugów, nie ma glitchy, czyli wczoraj to nie był przypadek, udało się nad tym zapanować.
696:  Niech się niesie w takim razie, jeśli ktoś miał taki sam problem jak ja.
699:  Przypomnę, karta Elgato Cam Link 4K, która glitchowała na zielono, stało to w momencie, w którym nie ma filtrów wpisanych na kartę, tylko są software'owo dodane gdzie indziej.
711:  Wilisław, dzięki za wsparcie od 4 miesięcy i Tomaszowi, Johnowi, Don Sonsowi również dziękuję za wsparcie.
717:  Tym razem od 15 miesięcy.
718:  Jak tam przygotowanie na pojedynek z żabami?
721:  Jaki pojedynek z żabami?
723:  Nic nie wiem.
725:  Dzisiaj żaby.
726:  Boże, nie przerażajcie mnie.
729:  Elberf9Ognisto, także witam.
733:  Wszystkich przybyłych, moi drodzy.
734:  Wszyscy piszą dzisiaj żaby, tak?
736:  Dzisiaj njuchacze, nie żaby, tak?
739:  Njuchacz dobry, żaba zła.
741:  Prosta sprawa.
742:  No właśnie, porozmawiajmy o tym, jak potraktowali postać Dagana.
745:  Przecież to jest katastrofa.
746:  Ołas akurat jest zawiedziony tym, jak potraktowali tę postać.
749:  Mogliby go naprawdę o wiele bardziej rozbudować, nawet na kolejną część.
751:  Absolutnie się zgadzam.
752:  Przecież ten pojedynek był strasznie, jak to się mawia, antyklimatyczny.
756:  Bardzo mi się spodobał komentarz Mandolin and Grogu pod ostatnim live'em, że ten pojedynek był tak antyklimatyczny, że powinni ekolodzy zostać wezwani.
766:  To jest prawda absolutna.
770:  Koledzy, powiedzcie żabie, że jutro zapłacę.
771:  Żabie?
772:  Jakiej żabie?
773:  Aaa!
774:  Dobrze!
776:  Moi drodzy, to jest asumpt do tego, żeby obejrzeć ten film.
780:  Przypomnijcie mi o tym, jak będą żaby i jak się za bardzo rozjindyczę już.
784:  Wtedy to zrobimy.
785:  Ola Kustra prosi o wsparcie dla chorego chłopaka.
787:  Siostra Pratchett rusza na pomoc.
789:  Wysyłam osobiście również pozdrów najserdeczniej od nas wszystkich i jamniczo.
795:  Czy za pojedynek z żałami powinniśmy dostawać żabsy?
798:  Podobno jest coś takiego jak żabsy w żabkach.
801:  Dowiedziałem się o tym niedawno.
802:  Czemu żaba nie rozumie?
803:  Bo nie kuma.
804:  Wspaniale!
811:  Jest to prawda.
813:  Jest to niewątpliwa prawda.
815:  O, glitch, glitch, glitch.
816:  Nie, nie będzie.
817:  Żartowałem.
859:  O gówno, tu idziemy znowu.
863:  Czy ja mogę jeszcze raz... Czy ja mogę jeszcze raz powiedzieć, jak gigantycznym kretynizmem jest brak checkpointów?
872:  Jeżeli jeszcze raz przy mnie i w mojej obecności ktoś nazwie tę grę soulslike'iem, wyślę na niego wszystkie swoje jamniki, a mam ich sporo,
883:  W każdym SOS-lajku jest zapisywana walka tuż po walce z bossem.
888:  W każdym.
891:  No przecież to jest jakiś kompletny absurd.
904:  Ty, którzy nie dotrwali wczoraj do wieczora, to specjalnie dla was!
912:  Świetnie się zaczęło.
913:  Świetnie się zaczęło.
918:  Będziemy musieli słuchać jego uwagi jeszcze raz.
921:  To jest przerażające.
925:  Dla wszystkich, którzy nie widzieli, ta walka jest bez sensu.
929:  Au.
932:  Świetnie się zaczęło.
933:  Au, au, au, au, au.
936:  Au.
941:  Nie umie parować, w związku z powyższym wyprowadził atak czerwony.
953:  Dagan somehow returned, tak.
955:  Albo wiecie co, obejrzyjmy sobie kart sceny przynajmniej.
959:  Jeszcze raz!
962:  Szybko, Krzysztof, użyj tajemnej techniki, żadna nie zadziała.
964:  Łop przebrany za babę.
966:  Tak, to byłby kabaret.
970:  Nie mogłam wczoraj oglądać, że taka niespodzianka.
972:  Widzisz, Olu?
972:  Widzisz, Olu?
973:  Dla mnie to też jest niespodzianka.
977:  Dobra.
978:  Co on?
990:  Au!
990:  Pełne skupienie.
992:  Ale wiecie, ja myślę, że w ten sposób gra stara się maksymalnie wydłużyć czas.
997:  Nigdy bym tego nie wiedział.
1001:  Biedny.
1001:  Biedny?
1001:  Jak możesz?
1008:  Jak możesz stanąć tam, gdzie stanął?
1018:  Nie zatrzymasz mnie.
1028:  My nie mamy oczywiście możliwości użycia tej umiejętności standardowo.
1040:  A rabisz, że trafiłby przy tej sytuacji tak jasny szlak, że oświeciłoby pół Wrocławia.
1048:  Teraz, moi drodzy, bullshit nad bullshity.
1052:  Oto odwrócony zostanie świat.
1054:  Na Nice.
1056:  Jak u Michała Bachtina.
1057:  Karnawał.
1059:  Świat na opak.
1061:  Wszystko jest do góry nogami, zupełnie jak design w tej grze.
1065:  To wszystko dlatego, że jesteśmy rudzi.
1067:  Tak, absolutnie.
1067:  To jest, moi drodzy, szkalowanie rudych w praktyce.
1072:  Oczywiście dostajemy milion przeciwników teraz, żeby było łatwiej.
1079:  Au, au, au, au, au, au, au.
1082:  Nie mogłem tego uniknąć.
1083:  Nie mogłem nic z nim zrobić.
1086:  Au.
1091:  Jak bardzo żenujące jest to, że zadaje nam obrażenia.
1098:  Dobra, cztery.
1103:  A!
1104:  Zabawne, zabawne.
1106:  Zabawne, że...
1110:  Zabawne, że właśnie straciliśmy.
1120:  Mniej zabawne jest to, że nasze zatrzymanie czasu absolutnie nic nie daje.
1127:  Tak!
1129:  To będzie zemsta na wroga!
1131:  Z Seedem lub mimo Seeda!
1136:  Czekaj, ja nie mogę być Lordem Sithów!
1138:  Au, au!
1144:  Uwielbiam.
1145:  Zupełnie jak ataki Eldenby, z których się nie dało uniknąć.
1158:  Co tu się dzieje?
1158:  Co tu się dzieje?
1159:  Co tu się dzieje?
1160:  Nie pamiętam tego!
1162:  Jamnikiem go!
1163:  Żeby tu był jamnik, moi drodzy!
1165:  Żeby tu był jamnik, to bylibyśmy uratowani!
1169:  Au!
1173:  O Boże, znowu oni!
1179:  Taak!
1185:  Zostaw!
1186:  Nie rusz!
1187:  Kto ci pozwolił?
1198:  Fullowy tłuk!
1201:  Proszę bardzo, udało się.
1206:  Tak!
1209:  Ja ci dam mówić, Pathetic!
1212:  Popatrz na moje fruwające miecze!
1215:  Za pierwszym razem!
1219:  Upokorzonej jej!
1222:  Upokorzony przeciwnik!
1226:  Ja wam dam zmniejszenie poziomu trudności na fabularny.
1229:  Widziałem każdy z tych komentarzy!
1235:  Proszę bardzo, macie dowód na to, że istnieje coś takiego jak neuroplastyczność, tak?
1241:  Istnieje.
1244:  Przeszłe nawyki z pamięci krótkotrwałej, która u mnie nie istnieje, dogdługotrwałej.
1251:  Mechanicznej.
1253:  Proszę bardzo.
1255:  A ludzie mi nie wierzą, że przed egzaminem pójść spać.
1257:  Eee, Krzysztof, sen nie działa!
1259:  Aha!
1261:  Przypadkiem!
1263:  Na iluś streamach się udało streamerom pokonać za pierwszym razem bossa, podczas gdy poprzedniego dnia się nie udawało.
1269:  There is immense power in such emotions, but you were too weak.
1275:  Teraz niestety musimy wytrzymać cutscenę, która będzie żenująca.
1279:  Dla wszystkich, którzy wczoraj nie byli.
1282:  To dla was.
1292:  Shuttle wyjeżdżają.
1295:  Nie wrócę.
1297:  Zostałeś.
1299:  Uciekłeś od drogi.
1300:  A ty?
1302:  Nie jesteś jedynym Jedi.
1308:  Jestem całkiem złapany!
1309:  Jestem całkiem żydowskim!
1311:  Ten... ten... ten... ten... ten... ten... ten... ten... ten...
1327:  Proszę... Powiedz mi, czy to prawdziwe.
1330:  Co się stało?
1331:  Co się stało?
1331:  Co się stało?
1332:  Co się stało?
1333:  Co się stało?
1334:  Co się stało?
1335:  Co się stało?
1360:  Tak, Jan Nestis umie takie rzeczy, mimo że nikt go tego nie nauczył.
1371:  Kiedy oni zeszli na Ziemię?
1373:  Nigdy.
1379:  Czaty piszą, że niedługo wszystko stanie się jasne.
1409:  Nigdy nas nie widzieliście?
1412:  Nie wiem, to wygląda na ryzyko.
1413:  Wszystko jest w ryzyko, tak długo jak jest tutaj Imperium.
1416:  Poza tym, nie chcesz, żeby Kata spędziła całe życie w schowaniu, prawda?
1424:  Jeśli jest bezpieczna, Kyle?
1429:  Tak.
1434:  Tak, to przyjmę.
1434:  Tak.
1435:  Tak, okej.
1435:  Rozumiem to.
1438:  Jeden dzień... Ktoś będzie musiał walczyć z Imperium.
1444:  Jeden z nas.
1446:  Jeden z nas, jeden z nas, jeden z nas... Przepraszam.
1450:  Mam nadzieję, że Cordova to uratuje.
1453:  Wróćmy do Jedi.
1456:  Bo na Jedi... ...są Jedi.
1459:  Zobaczę to najpierw.
1460:  Zobaczę, czy mogę znaleźć... ...manual na to czy coś.
1463:  Zrozumiemy to.
1465:  Tak.
1470:  Musimy znaleźć manuał.
1474:  Moi drodzy, nadrabiam trybut za moment.
1479:  Nie pamiętałem, że taka scena trwa jeszcze dalej.
1483:  Mianowicie, Kama Greenberg prosi czat o wsparcie dla babci i ojca, bo się mocno pochorowali.
1487:  Błogosławieństwo jamnicze ode mnie.
1489:  Kamo Greenberg, absolutnie.
1491:  Wszystkiego jamniczego i zdrowia dla was wszystkich.
1494:  Absolutnie, na poważnie.
1497:  Siostra Pratchett i do ciebie wędruje w takim razie.
1499:  Siostra Pratchett to nasza jamnicza pielęgniarka.
1505:  Dobrze.
1506:  Wiecie, co teraz się stanie?
1508:  No i widzicie, tutaj nawet nie miałem możliwości...
1514:  Okej, jest szmoc.
1516:  Jest szmoc.
1523:  Kinia pisze, że... O, cześć wszystkim i do zobaczenia co na pociąg.
1526:  Dobrego wieczoru i tygodnia wzajemności, Kiniu.
1528:  Wzajemności dla ciebie.
1530:  Nie mogę tej zbugowanej peleryny.
1531:  No jest straszne, naprawdę.
1533:  Jak na, wiecie, grafikę, pamiętajmy, filmy AAA.
1537:  Znaczy, gra to jest AAA.
1539:  Firma jest...
1541:  co by nie mówić o jej dużą korporacją zatrudniającą idiotyczną liczbę ludzi.
1546:  Jak oni mogą pozwolić sobie na to, żeby były takie błędy?
1550:  To jest brak szacunku dla klienta.
1553:  Mówiąc całkowicie poważnie, absolutnie was nie zachęcam do zakupu, nawet jeżeli rozważaliście.
1559:  Poczekajcie, aż ta gra stanieje do takiego poziomu, który odpowiada jej jakości.
1563:  W tym momencie to jest jakieś 130 złotych max.
1567:  Lepsze wstrzymanie czasu.
1570:  Da to możliwość dwóch ciosów do jednego przeciwnika z powolnieniem.
1572:  Good.
1573:  Zrobimy to.
1576:  A co do mapy, to jest akurat w ogóle błąd designu i niestety brak wyciągnięcia jakichkolwiek wniosków z krytyki poprzedniej części.
1585:  Inna rzecz, że bardzo niewielu, zauważcie, recenzentów to krytykowało, ponieważ niestety jesteśmy... I jaka długa jest ta winda?
1593:  Jesteśmy przyzwyczajeni do tego, że jeżeli nam się coś nie podoba w grze, to wiecie, tak samo jak w szkole, to znaczy, jak się nie podoba, to zakryj zęby, zakryj zęby i ciepło.
1603:  Co z tego, że gra jest... Nie no, pozytywnie trzeba, pozytywny stosunek.
1608:  Co z tego, że gra jest źle zaprojektowana?
1610:  Zaciśnij zęby, zmy... Następnie przekleństwo w ustach.
1617:  Taki człowiek i powstrzymał się od dalszej krytyki, bo tak go nauczono.
1623:  Mhm.
1626:  Ta... Nie, Krzysztof włącza głos, którego nie lubię.
1632:  Uciekam.
1633:  Filip, po pierwsze, serdeczne pozdrowienia dla Filipa z Bez Schematu.
1636:  Po drugie... To wyjaśnia, dlaczego się tak rzadko widzimy.
1645:  Dlaczego to nie działa?
1647:  Wiem, moi drodzy, dlaczego to nie działa, ponieważ nie włączyliśmy prądu.
1652:  Gdzie jest... Gdzie jest prąd?
1655:  Czy ktoś widzi prąd?
1656:  Zaciśnij zęby, a potem bruksizm.
1660:  To!
1661:  This!
1662:  Baza!
1664:  Tak jest.
1666:  Quaz w swojej recenzji nazwał tę mapę dobrą.
1669:  Oj, oj, oj.
1670:  Oj, oj, oj.
1671:  Oj, oj, oj, moi drodzy.
1674:  Oj, oj, oj.
1675:  Ja bym chciał, żeby krytycy częściej dawali argumenty, tak?
1679:  To znaczy, dlaczego ta mapa jest dobra?
1681:  Co jest w niej dobrego?
1682:  Czy fakt, że mogę łatwo w niej wszystko znaleźć?
1685:  Czy, nie wiem, fakt, że są na przykład tego rodzaju 15-pikselowe przeskoki, jak po niej podróżuję?
1694:  Nie, znaczy chciałbym poznać argument.
1697:  Gdzie jest to, czego ja szukam?
1700:  Bo żeby uruchomić tę skrzyneczkę, moi drodzy, potrzebujemy znaleźć takie niebieskie ogniwo i rzeczone niebieskie ogniwo trzeba zasilić naszym BD-1.
1712:  Były jakieś argumenty Quaza za tą mapą, moi drodzy?
1717:  200 godzin na liczniku, gra jest zła, nie polecam, nowy poziom hipokryzji.
1720:  Gdzie tu jest hipokryzja?
1721:  Dobrze się gra, natomiast gra nie jest dobrze zaprojektowana.
1724:  To, że jest coś dobre do czytania, nie oznacza, że jest dobrze napisane, na przykład.
1730:  Czy ja kiedykolwiek powiedziałem, że chociażby pisarstwo Trudy Canavan to jest poziom, nie wiem, Józefa Conrada?
1736:  No nie, ale to się... No to ja poradzę, że się dobrze czyta, mimo że warsztat nie jest dobry.
1742:  Pod skrzynką to jest, mówicie.
1745:  Co?
1748:  Nie no, nie możesz tego otworzyć.
1756:  Nut też nie widzę, chyba że tu.
1760:  Hmm.
1762:  Hmm.
1763:  Ale tu się nie da wskoczyć, moi mili.
1767:  Tam z kolei nie.
1768:  Dobra, w tej skrzynce i tak nie będzie nic interesującego, umówmy się.
1774:  Co mam teraz zrobić?
1776:  Aha, mam po prostu iść do modliszki.
1778:  Dobrze, doable.
1785:  Horror.
1790:  Dobra mapa to jest, nie wiem, w Diablo, jeżeli szukamy takiej mapy, która jest na overlayu.
1796:  Plus brak minimapy w takiej grze to jest skandal.
1803:  Dobrze.
1804:  Odpoczynek.
1805:  I mówicie, żeby zainwestować w wstrzymanie czasu.
1809:  Szmoc.
1810:  Gdzie jest wstrzymanie czasu?
1813:  Czy to jest dezorientacja?
1814:  To jest to?
1817:  Wydaje mi się, że tak.
1820:  Nie, telekineza.
1823:  A może?
1825:  Nie, wydłuż czas, w którym zdezorientowani wrogowie będą atakować innych.
1828:  To jest co innego?
1830:  Masowe uderzenie?
1833:  Gdzie to jest?
1835:  Wydłuż czas spowolnienia przeciwników.
1837:  To jest tutaj, koncentracja Jedi.
1841:  Dobrze.
1843:  W tej skrzynce była maska nieuchacza.
1845:  Assassin's Creed ma zaskakująco dobrą mapę świata, pisze Feeb.
1848:  Tak.
1849:  Zwłaszcza Odyssey, chociaż tam, z tego co pamiętam, chyba dopiero patchowana została mapa, żeby można było wyłączyć niektóre znaczniki, bo Ubisoft cierpi na przerost znaczników z kolei.
1862:  Diablo 4 nie ma mieć mapy na overlayu, to jest katastrofa Pełcio w takim razie.
1867:  Ja nie wiem dlaczego jest tak, że możemy mieć standardy UX-owe dla projektowania aplikacji i ludzie nie popełniają tych samych błędów, głupio, a nie możemy mieć takich standardów UX-owych dla projektowania interfejsu w grach.
1880:  Okropne to absolutnie.
1882:  Wyłączanie znaczników warstwami.
1883:  Dobrze, w Cyberpunku też to swoją drogą wprowadzili.
1886:  I chwała Bogu, ponieważ było to po prostu okropne.
1889:  Wiecie co, przejdziemy sobie tutaj, chyba że nic inter... Nie, tutaj nie ma nic po drodze, to trochę... Ale... Coś tu jest.
1896:  Coś tu... Tu są jakieś rzeczy po drodze.
1899:  To jest relatywnie niedaleko.
1901:  Możemy się przejść.
1903:  Wyłączanie znaczników warstwami to jest podstawa użyteczności interfejsu użytkownika w grach obecnie.
1911:  Spec od UI się wypowiada, bo Filip ma firmę też projektującą aplikację, więc co ja mogę więcej powiedzieć, moi kochani?
1919:  Dobra.
1921:  Ale na pewno widzicie, kolejna rzecz, jeżeli się projektowałoby kiedykolwiek studia groznawcze, no to podstawowa kwestia zajęcia z UX designu i UI designu.
1933:  Absolutnie musowo. ...
1943:  Au.
1943:  Czy to nie jest ta małpa, z którą kiedyś walczyliśmy?
1946:  Oj tak, to jest ta małpa, z którą kiedyś walczyliśmy.
1957:  Good.
1957:  Not good.
1958:  Au.
1968:  Dobrze.
1979:  Te ataki czerwone są za często.
1983:  Naprawdę one są wyłącznie.
1988:  Kiedyś zaczęliśmy liczyć ile było ataków na walce nie z bossem czerwonych i rekord to jest 18.
1998:  W łowczyni czy nie ma zleceń?
2000:  To jest dobry pomysł.
2003:  To nie jest Sekiro, szkoda.
2005:  Ale dlatego się sprzeciwiam nazywaniu tego Souls-like'iem, moi drodzy.
2008:  Moim zdaniem to jest action RPG.
2010:  Pewne elementy są Souls-like'owe, jak, nie wiem, ognisko, które resetuje przeciwników.
2016:  W tym przypadku krąg medytacyjny.
2018:  Koniec.
2023:  Dobrze, tędy.
2025:  Nie pamiętam tego miejsca.
2026:  I have no memory of this place.
2029:  Gra trochę w dół z dźwiękiem, macie rację.
2032:  Zapomniałem o tym, dobrze, że mówicie.
2034:  Gry nie mają standardów UI, bo i tak się będą sprzedawać.
2037:  No ale wiecie, no tutaj możemy postawić następny przecinek i powiedzieć, no może dlatego recenzenci powinni postępować tak, jak kiedyś...
2047:  Cynical Breed, czyli Total Biscuit, a obecnie Luke Stevens i poświęcać godzinę recenzji swojej na omówienie wszystkich opcji, które są, na omówienie interfejsu, na omówienie standardów dostępności, czy gra jest zaprojektowana w taki sposób, żeby nie urągała tymże standardom, czy jest zaprojektowana z pomyślunkiem dla osób niepełnosprawnych, wiecie, tego typu rzeczy, które faktycznie są standardem w branży.
2075:  Patenty.
2077:  Tutaj na przykład bardzo proponowałem wprowadzenie trybu arachnofobii.
2081:  Lubię.
2083:  Boję się o zdroje psychiczne tych, którzy będą chcieli przejść grę bez odnoszenia obrażeń.
2087:  Wiecie co, myślę, że taki challenge tutaj nie ma sensu.
2090:  Taki challenge ma sens w grach, które uczciwie stawiają mechaniki parowania i faktycznie testują umiejętności gracza, a nie wyłącznie wprowadzają RNG w atakach czerwonych, których się nie da w żaden sposób sparować.
2104:  Jestem bardzo dużym przeciwnikiem, ograwszy Elden Ringa, Dark Souls czy Sekiro, ataków, których nie można sparować.
2111:  Zdecydowanie rozumiem wszystkich ludzi, którzy się na mnie złościli, jak ja sarkałem na to, że nie czułem okna parowania, ale jak wyczułem okna parowania, to się to dało już zrobić, tak?
2124:  Natomiast tutaj wyczucie okna parowania nic nie zmienia, ponieważ w pewnym momencie musicie po prostu liczyć na to, że przeciwnik użyje mniej RNG wobec was i to jest trochę słabe.
2138:  W Sekiro, nie w Sekiro, w Elden Ringu też był ten moment, pamiętacie może walkę z Elden Beast?
2143:  Jezus Maria, jak ja na to chląłem.
2146:  Okropna, okropna.
2147:  Cała gra nauczyła mnie, że w sytuacji, gdy przeciwnik jest w zbyt dużej odległości ode mnie, wskakuje na koń i szarżuje z torrenta, wykorzystując przewagę taktyczną.
2158:  Po czym w ostatniej misji, w ostatniej walce z ostatnim bossem, nie mogę tego zrobić.
2166:  Jedna organizacja mają R&D, Krzysztof ma RNG, tak.
2170:  Tak właśnie jest.
2173:  Okej, jeździec chaosu.
2177:  Już się nauczyłem, jak on paskudnie walczy.
2180:  I nauczyłem się również, że lepiej z nim walczyć zdecydowanie mieczem podwójnym.
2191:  No, dawaj.
2195:  Good.
2197:  Czy byłbym za większym oskryptowaniem walki zamiast czystego RNG?
2200:  Wiesz co, Neriem, wydaje mi się, że lepsze byłoby zdecydowanie na przykład ograniczenie względem poziomu trudności puli ruchów, które wykonuje przeciwnik.
2208:  Wskakujesz na poziom trudny, dostajesz cztery taktyki więcej.
2212:  Wskakujesz na poziom bardzo trudny, dostajesz cztery taktyki przeciwnika więcej plus parę ataków specjalnych, których nie było wcześniej.
2219:  Wskakujesz na poziom najtrudniejszy, gra nie ma względem ciebie żadnej litości i...
2224:  Masz wszystkie możliwe sekwencje, które są, może zrandomizowane, bo randomizacja to nie jest nic złego, ale na pewno nie RNG w postaci walk, których nie jesteś w stanie w żaden sposób uniknąć i ataków, których nie jesteś w stanie w żaden sposób uniknąć, bo to jest, moim zdaniem, kompletnie bezsensowne.
2241:  Przede wszystkim nieprzyjemne.
2243:  W tym nie ma żadnego funu, nie?
2244:  W SPGN pisze, że w poniedziałek rozmowa kwalifikacyjna na praktykę jakiejś porady.
2248:  Nie daj się złapać na pytania w stylu, jakim drzewem lubisz być.
2253:  Postaraj się wtedy odpowiedzieć maksymalnie kreatywnie i zawracać do swoich własnych
2260:  tekstów, które masz przygotowane i tego, żeby zapoznać się od jak najlepszej strony.
2264:  Pamiętaj też, że firmom w przypadku praktyk nie zależy aż tak nieprawdopodobnie jak w przypadku zwykłego pracownika, więc wtedy się można wykpić w o wiele łatwiejszy sposób niż na typowej rozmowie kwalifikacyjnej.
2275:  Mówicie, żeby iść pod wodospad i to jest coś, co właśnie zamierzałem zrobić.
2281:  Jest coś tutaj.
2314:  Ok, co level designer miał na myśli tym razem?
2333:  Ok.
2340:  Skacząc zmieniasz strony tych barier.
2342:  Czaję.
2346:  Eeeem... Aaa!
2355:  Aaa!
2363:  Ciekawe.
2376:  A, B, C, D, F!
2398:  Nie wiem, jak to się udało.
2406:  Alphabet z Krzyżnowem, tak.
2408:  Było coś takiego jak alfabet Urbana kiedyś i znowu będzie jakiś komentarz pod filmem.
2413:  Krzyżnow, jak śmiesz zbrodniarza komunistycznego!
2418:  To był redaktor Spilek.
2422:  Świnia straszna, ale nie zbrodniarz, to jest przesady.
2427:  Nigdy nie zapomnę tego meltdownu, który ktoś miał, już nie pamiętam kto.
2436:  Mój polonistę zawsze mówił, Piotrze Koniunkce z Ferża, a pytanie typu, co autor miał na myśli, można kan dupy rozbić, bo autor mógł mieć na myśli zeszłoroczny śnieg, czy zgodzisz się?
2445:  Pytanie, co autor miał na myśli, jest, moi drodzy, nawiązaniem do starej tradycji interpretacyjnej, która się nazywa tak zwaną hermeneutyką techniczną.
2455:  O co w tym chodziło?
2455:  Pfff.
2457:  Tadycja interpretacyjna rozwija się od analizy Pisma Świętego i w przypadku pisma chodziło o autora natchnionego, więc to co autor miał na myśli było istotne.
2466:  O, potem się to wszystko zmieniło i po prostu zaczęliśmy interpretować tak jak dzieje się.
2472:  ma na myśli bardziej, nie?
2474:  To, co wyczytujemy z utworu, bo autor nie jest w stanie nam za każdym razem być tym, wiecie, przodownikiem i orędownikiem tego, co powiedział, bo na przykład może umrzeć.
2482:  Co wtedy?
2483:  Zresztą wychodzą różne absurdalne sytuacje, że wychodzi, że my interpretujemy coś i to jest totalnie niezgodnie z intencją autora i mądry autor powie, fajnie, super, moje dzieło jest wieloznaczne.
2493:  No niemądry autor albo właśnie pleban czy ewangelista będzie chciał, żeby jego dzieło miało jedno znaczenie.
2497:  Dlatego w Islamie macie imamów.
2500:  którzy przedstawiają jedyną kanoniczną interpretację pisma i wyjście poza te wykładnie jest niemożliwością.
2508:  Niektóre tradycje katolickie też tak mają nawiasem, zwłaszcza tak zwana polsko-katolicka szkoła.
2514:  No, więc to jest ta kwestia autora, który ma coś na myśli, natomiast nie mówi się tak w literaturoznawstwie od...
2521:  XIX wieku.
2522:  Więc jeżeli ktokolwiek w szkole wam mówił, co autor miał na myśli lub mówił o intencji autora i tak dalej, to jest cofnięty nie 20 lat, nie 50 lat, tylko ponad 150, jeżeli chodzi o rozwój humanistyki.
2535:  Fajnie, nie?
2542:  Good.
2545:  Teraz tak, czy mi się wydaje, czy ja mogę tutaj... Jeszcze po hermeneutyce technicznej była hermeneutyka filozoficzna, potem filozofia hermeneutyczna.
2560:  Hermeneia to jest po grecku interpretacja, nie?
2563:  Dlatego hermeneutyka, czyli sztuka interpretacji.
2566:  Jest taka książka swoja... Czekajcie, bo to jest ważne.
2568:  To jest ważne, bo ona nie chce, żebym nam...
2585:  Jeżeli chcecie, Malleus Polonicorum, Młot Napolonistów.
2591:  Proszę bardzo, książeczka się nazywa Interpretacja i Nadinterpretacja.
2595:  Istotą tej książeczki jest udowodnienie, że nadinterpretacja to jest coś fajnego.
2600:  Więc w tej książeczce Umberto Eco, jeden z fajniejszych w ogóle filozofów i mój ulubiony, zresztą gość wymyślił słowo allotopia, inny świat, więc jak mogę go nie kochać,
2609:  tłumaczy, że istnieje różnica między intencją autora, a intencją utworu, nie?
2615:  Więc on sobie na przykład napisał Imię Róży i wie, co chciał napisać, ale nie interesuje go, czy ludzie będą odczytywać to tak, jak on chciał, tylko jego interesuje to, czy to dzieło będzie rezonować, więc ponieważ Umberto Eco w odróżnieniu od innych filozofów był również bestsellerowym pisarzem, no to wiecie, jeżeli filmowcy zinterpretowali Imię Róży tak, a nie inaczej, no to on się z tego cieszył, tak?
2635:  A nie mówił, no, ty jest niezgodny z moją wizją.
2643:  Szymborska i Rożek oblali maturę z własnymi tekstami, to byłoby na tyle, jeżeli chodzi o to, co autor miał na myśli.
