🔴 Uciekamy z Pacifiki | CYBERPUNK 2077 Livestream #6
🔗 https://www.youtube.com/watch?v=t9-aH7xwbXk

4:  Muzyka Muzyka
837:  Witam Nightflesh w gronie Trybutariuszy i witam Tomasza Tomasza w gronie Trybutariuszy.
841:  To jest moment, żeby się zajamniczyć, moi drodzy.
849:  Potęga!
858:  Jezus Maria, Bear pisze, że miał przygodę, ugryzła go z żmija zygzakowata, był w szpitalu po zastrzyki na obserwacji.
866:  Straszne rzeczy!
884:  MikiXG pisze, że właśnie skończył zmianę.
887:  Zaszedł w autobusie.
888:  Tu mija niespodzianka.
889:  Tańczymy, tak jest!
899:  Tak.
901:  Tak to ma wyglądać, moi drodzy.
905:  Ostatnio byliśmy w sieci.
907:  Byliśmy, moi drodzy, dzićmi sieci razem z najlepszą netrunerką Night City.
913:  Wybraliśmy się tam, by się dowiedzieć, że mamy by jeszcze bardziej przerąbane, niż się wydawało.
918:  I teraz musimy wrócić do questów z Takemurą, musimy się dowiedzieć, co jest z naszym implantem strasznym i doprowadzić do zakończenia z Arasako, bo jest najciekawsze.
926:  Agnieszka Brzozowska pisze, że rozmowa o pracę poszła świetnie, będzie pracować tam, gdzie zawsze chciała wspaniałości.
931:  Gratulacje serdeczne!
932:  Jamniki gratulacyjne dla Agnieszki, moi drodzy.
936:  Kontynuujemy.
937:  Idziemy naprzód, moi drodzy.
941:  Szymon Włodarczyk pisze, że jest zachwycony cyberpunkowo, kupił na PS5 i proszę, trzeba było tylko dwa lata poczekać.
950:  Michael789, dzięki za otwarcie 10 miesięcy.
952:  Pakemura!
959:  Jest i Takemura, moi drodzy.
963:  Agent Huo pisze, że dzisiaj grał, była taka scena, gdzie muzyk miał tabliczkę.
966:  Human music, muzyka z duszy, przy obecnym AI ma to kolosalny wydźwięk.
969:  A żebyś wiedział, dobrze powiedziane, czy od razu nas poprowadzi do tego questu?
975:  Moi drodzy, nie inaczej.
976:  Japantown i Bazar.
978:  Zawsze mnie bawiło to wydanie gazety bodajże, czy nazwa, tytuł gazety, Bazar mianowicie.
988:  Niewiele gierki pozostało.
989:  No, no, no, niewiele, niewiele, niewiele.
991:  Dobrze, że jest Baldur, moi drodzy.
993:  Ale chodziło o to, żebyśmy sobie powtórzyli fabułkę przed dodatkiem.
997:  A dodatek we wrześniu jest.
1000:  Dzisiaj chciałbym zobaczyć wątek z Judy.
1001:  Ja też kamos.
1003:  Bardzo.
1004:  Brak romansu z Takomuru to jest strata.
1005:  My, moi drodzy, cały czas romansujemy z Katakomuru.
1008:  Zresztą wczoraj dostaliśmy kosza od przepięknego, bladolicego wąpierza, więc wiecie, dzisiaj trzeba odreagować tego kosza.
1015:  He, he.
1017:  Smil pisze, że ogrywał Cyberpunka na premierę na Xboksie.
1020:  Eks, było naprawdę dobrze.
1024:  Nie powinienem czytać czatów jak jadę.
1027:  Ostatnio wróciłem i mam więcej błędów niż na premierę.
1029:  Ale właśnie na Xboksie?
1030:  Kto je pomyślał?
1032:  Czy ja... Ja się nie nauczę sterować w tej grze, to jest... Czemu nie chcesz robić kontraktów?
1038:  Fajne mini historie są.
1039:  Aaa, może potem.
1041:  Może potem.
1042:  Batrus pisze, wczoraj był live, nie miałem powiadomienia o tym, wczoraj był bardzo wyjątkowy live.
1047:  Jak nastawienia do TechShadow of Change w Warhammerze, wreszcie mogę z wami o tym rozmawiać, bo wczoraj nie widziałem.
1052:  Wygląda bardzo dobrze, tzn.
1053:  spodobało mi się to, że wreszcie Kataj dostał troszeczkę miłości i że będzie jakiś nowy lord katajski, bardzo mi się to... czy kitajski, jak woli niepraktyczny kartograf, bardzo mi się to podoba.
1065:  Nie jestem w stanie zrozumieć systemu kolizji w tej grze, nie jestem w stanie zrozumieć systemu kolizji w tej grze w ogóle.
1073:  Co tu się dzieje?
1076:  Ale to straszne, Berto, co piszesz o żmi.
1078:  A podobno żmi są właśnie niegroźne.
1081:  W Polsce.
1082:  W Polsce podobno węży nie ma.
1083:  Tak się nasłuchałem.
1085:  I co?
1086:  Oczywiście, że są groźne.
1088:  Wszystko jest groźne.
1090:  Nie należy używać telefonu podczas prowadzenia auta.
1092:  Nie należy czytać czatów.
1094:  Tak, Olanowicka ma rację.
1095:  Prowadzisz, nie czytaj czatów.
1097:  Hyhy.
1099:  Może sobie zrobimy, moi drodzy, parę kontraktów dzisiaj.
1102:  Może sobie zrobimy.
1103:  Kontrakty będziemy robić wtedy, kiedy już będzie się zbliżał punkt kulminacyjny.
1108:  I tak, w przypadku każdego zbliżającego się punktu kulminacyjnego, będziemy przeciągać rozkosz.
1114:  Grania.
1115:  W związku z powyższym, wtedy sobie może zrobimy kontrakty.
1119:  Włącz radio.
1120:  Jest już 700 metrów.
1121:  Za późno.
1123:  Zawsze zapominam o tym.
1124:  Czemu to radio nie włącza się automatycznie?
1126:  Byłoby radośnie.
1128:  Ale nie!
1129:  Oczywiście, że nie.
1132:  To jest jakoś... To jest jakoś na górze, moi drodzy.
1135:  Niedobrze, niedobrze.
1137:  A może i dobrze!
1139:  Bo właśnie... Właśnie lecimy na górę!
1142:  Wefenestrator, dzięki za wsparcie od jednego miesiąca, nie będzie podpalał nawigynek uspatrzeń dla ciebie!
1148:  Dobrze, moi drodzy, nie ma to tamto.
1149:  Idziemy, idziemy.
1151:  Czatujesz?
1152:  Nie czytaj prowadzenia.
1156:  Węże się ciebie bardziej boją, ale jak chapnie, to jest groźnie.
1159:  U pająkach można byłoby powiedzieć to samo, moi drodzy.
1162:  Dlaczego tu jest tak dużo śmieci, jak w Londynie, kiedy byłem?
1165:  Koszmar absolutny.
1170:  Wiecie co, to się źle skończy.
1174:  To się bardzo źle skończy.
1175:  Właśnie będę chciał zrobić secret ending, jeśli się uda.
1180:  Gabryski Christopher, zobaczymy.
1183:  Oczknął Krzysztof.
1195:  O-o-okej.
1199:  Taste the love.
1201:  Co tu się dzieje?
1206:  Penetruje samochody, nie czyta trybutów.
1208:  Co za kłamstwo.
1208:  Czy był jakiś?
1210:  Czy był jakiś?
1213:  Niski, długi, krótkonogi, brzuszkiem sięga do podłogi.
1216:  Dzięki Fern za wsparcie od pięćdziesiątka.
1220:  Najpierw pisze, że w sumie skoro nie uważna, rozkażona jazda już teraz jest problemem, pomyśl jaki może być problem w takim cyberpunku.
1225:  No właśnie, prawda?
1228:  Moi drodzy.
1229:  I kto to jest?
1230:  Najpiękniejszy z pięknych.
1232:  Wspaniały.
1235:  Z takemurzały takemura.
1237:  Nie skacz, zawsze jest jakieś wyjście.
1238:  Poczekaj.
1241:  Owszem.
1241:  Dobrze tak nie mówi.
1242:  Nixnix pisze, że pewnie znowu kupi grę przez Live'a Baldura.
1246:  To nie będziesz zawiedzion, Nixnix, nie będziesz.
1251:  Bierzemy drzazgę.
1267:  Po pierwsze ten malware działa i to lepiej niż się spodziewałem.
1272:  Mamy oczy i uszy w pomieszczeniu ochrony.
1275:  Zerknąłem na monitoring.
1277:  Zlokalizowałem gniazda snajperów.
1281:  Strzelców jest trzech.
1282:  Musisz unieszkodliwić każdego z nich.
1284:  Zanim oni unieszkodliwią mnie.
1287:  Widzisz, można się do nich dostać na kilka sposobów.
1290:  Pierwszy jest blisko, nie stanowi problemu.
1294:  HANAKO!
1311:  Z tych punktów będziesz mieć świetny widok na paradę.
1315:  Ale uważaj.
1316:  Snajperzy będą mieć jeszcze lepsze.
1319:  Zwróć z czymś ich uwagę.
1320:  Bang i po złodziejce.
1321:  Nie wiem, dlaczego jest tak zła jakość tych przerywników filmowych, kiedy jest od prawa.
1327:  Dostać się do środka przez okno i stanąć twarzą w twarz z Hanako samą.
1332:  Tego ostatniego boję się chyba najbardziej.
1336:  Wszystko jasne?
1337:  Jesteś gotowa?
1338:  Joe Wu pisze, że się podobał sezon Silosu.
1342:  Moi drodzy, widzicie?
1345:  Czyli mój chytry plan, żeby wszystkich oszukać, że będzie recenzja Wiedźmina i zrobić tak naprawdę recenzję Silosa był dobry.
1353:  Bo założę się, moi drodzy, teraz Krzysztof będzie cyniczny, że gdyby była o, Silos, Apple recenzja, to YouTube by to pogrzebał na tak głęboko, że nikt by się o tym nie dowiedział, moi mili.
1366:  Tak by było niezmyślane.
1370:  Czy mamy jakiś plan awaryjny?
1371:  To jest ważne.
1372:  Okej, czyli mamy przerąbane, moi drodzy, tradycyjnie.
1395:  Środek serialu trochę gorszy niż porządnej końcówka.
1398:  Ja wolę coś takiego, Ain, niż odwrotną sytuację.
1402:  Pytanie, czy ty jesteś gotowy?
1403:  Haha!
1404:  Zapomniałem, że teraz nie muszę roleplayować.
1409:  Do momentu, w którym nie spadniesz Hanako na kark.
1425:  To prawda.
1426:  W takich momentach honor schodzi na drugi plan, zwycięża instynkt i szybkość.
1430:  No i?
1432:  Więc mam nadzieję, że wciąż jestem od niego szybszy.
1435:  Jak Malazan, haha!
1443:  Mam, moi drodzy, od jakiegoś czasu... Vi.
1447:  Orale Vi.
1448:  Parę książek.
1449:  Wszystkie są na różne półeczka, żadna nie została jeszcze napoczęta.
1454:  No muszę odreagować, rok akademicki jeszcze.
1458:  Poza tym bardzo pochłania mnie jedna rzecz.
1460:  Takemura będzie nas jeszcze, moi drodzy, sztorcował.
1465:  Mianowicie plan jest taki, żeby tutaj nad tą lampą, która jest na środku,
1472:  dać inną lampę, która będzie robiła taki edge light na włosy.
1476:  Właśnie ta lampa została zamówiona mojej mini.
1479:  I zobaczymy, zobaczymy czy to wyjdzie, czy eksperyment wyjdzie.
1483:  We shall see.
1485:  Więc to mnie aktualnie bardzo pokłania.
1487:  Ber przy okazji dzięki za wsparcie od 13 miesięcy.
1489:  Jamnik po raz 13, tak jest.
1491:  Balog pyta, czy Serious to taka seksmisja w innej wersji.
1494:  Ja mam wrażenie w ogóle, że dużo ludzi utożsamia dystopię z seksmisją, a tymczasem każda dystopia ma taką samą strukturę narracyjną, że jesteście w jakimś zamknięciu i z tego zamknięcia trzeba się wydostać, ponieważ okazuje się, że gdzieś jest jakieś kłamstwo założycielskie, że przywódcy, którzy zarządzają całą tą populacją, utrzymują ją w stanie nieświadomości po to, żeby nią lepiej zarządzać.
1515:  Taka jest fabuła każdej dystopii.
1517:  Weźmiecie dowolną powieść Janusza Zajdla, będziecie mieć taką fabułę, więc... Machulski wcale nie był tak innowacyjny, jak się ludziom wydaje.
1524:  Ciniminis13!
1526:  Dziękuję za dołączenie do kanału wspierającego.
1528:  Gdzie jest mój niuchacz?
1532:  Niuch!
1535:  Dziękuję za wsparcie.
1536:  Jamniki dla Ciniminis13.
1538:  Czekaj, uważaj na siebie.
1540:  Uważaj na siebie.
1542:  Czujesz, że zacznie się rok akademicki, czy to będzie mówić, że trwa rok akademicki i nie ma czasu?
1545:  Tak!
1546:  Tak, to moje życie.
1548:  Witaj w moim życiu.
1550:  O, ja się zamykam.
1560:  Jestem na pozycji platformy właśnie wyruszonej.
1564:  Pamiętaj, żeby uważać, bo ściągniesz na siebie drony Arazaki.
1566:  Wziąłem przez tę tronerkę w korporacyjnym uniformie.
1569:  Gdzieś się zaszyła.
1572:  Tenom Nitrix jest Janem Nikolajem.
1580:  Dziękuję serdecznie.
1584:  Budowniczy Pylonów powraca do grona wspierający dzięki Tenom Nitrixowi.
1588:  I przy okazji.
1591:  Oprócz Budowniczego Pylonu, Grzegorz Sikora, Nevemo, Fensi oraz Serenox.
1595:  Wszyscy oni powracają.
1597:  Dziękuję serdecznie Tenonimityxowi za bycie Janem Nikołajem i przy okazji witam Szczypka w gronie Trybutariuszy, a tymczasem ryby!
1606:  Ryby!
1607:  Najpiękniejsza scena w grze!
1614:  Ale śliczne!
1620:  Faktyczny zapis na rybach!
1627:  Hahaha, jakie śliczne ryby!
1658:  Nie ma piękniejszej sceny w tej grze.
1660:  Witam!
1661:  A w tle... A w tle coś.
1664:  Dlaczego wcisnąłem alt?
1665:  Nie chciałem wcisnąć altu.
1667:  A w tle pasja Joshua Stevensona, co?
1673:  Złoty karp.
1676:  Jest i platforma, moi drodzy.
1677:  Więcej ryb!
1679:  Tam jest więcej ryb!
1681:  Nigdy nie zauważyłem!
1685:  Więcej ryb!
1688:  Wspaniałe.
1690:  Absolutnie wspaniałe.
1697:  Dobrze, musimy unieszkodliwić snajperów, moi drodzy.
1699:  Idziemy.
1703:  Potęga.
1705:  Quest Spacio jest jednym z lepszych mieliśmy, moi drodzy.
1708:  Mieliśmy.
1710:  Więc wynika z tego, że to jest właśnie ten Braindance.
1726:  Wreszcie!
1729:  Pierwsza wzmianka kapitału Pikettiego!
1733:  Bardzo dobrze, czy oglądać scenerię Snowpiercer?
1735:  Oczywista sprawa, oglądałem wszystkie sezony.
1738:  Szczypek, i wiesz co?
1739:  Wciąż twierdzę, że film Bonzion Ho lepszy.
1745:  Bardzo go lubię.
1749:  Wi, robota czeka.
1750:  Ja wiem.
1751:  Jakie ledy.
1757:  To jest coś, moi drodzy, czego nie mamy.
1761:  Ale żeby nie było, Krzysztof już obczajał sprawę.
1764:  To znaczy sprawdzałem, ile kosztują dymiarki.
1767:  To jeszcze nie jest problem.
1768:  Problem jest to, ile one biorą prądu.
1771:  A ja już w mieszkaniu pobieram tyle, ile cały blok.
1774:  W związku z powyższym niestety nie mogę kupić dymiarki.
1779:  Może to są neony, faktycznie.
1781:  Pytanie.
1782:  Musielibyśmy wiedzieć, jak bardzo się nagrzewają.
1787:  A skoro, moi drodzy, już mówimy o neonach, zdradzę wam coś.
1792:  Jesteście na live'ie, więc zasłużyliście.
1798:  Wszystko dzięki, od razu powiem, jednemu z Discordian, który poinformował mnie, że w sklepie neonowo jest jamnik neon ledowy!
1812:  Czy Krzysztof kupił jamnika neonowego ledowego?
1817:  Oczywista sprawa, że Krzysztof kupił jamnika, więc będzie!
1822:  Jeszcze nie wiem gdzie, ale jest zamówiony.
1826:  I co więcej, dobrzy ludzie z Neonowo
1830:  pozwolili mi zmodyfikować zamówienie tak, że można było zmieniać kolory jamniura, bo normalnie trzeba się zdecydować na którejś z nich.
1838:  Ja nie mogłem, bo wszystkie są piękne i wszystkie są jamnika, więc nie mogłem kupić wszystkich, dlatego będzie kolorowy i zmieniający barwy, moi drodzy.
1849:  Życie jednak jest piękne.
1852:  Tak, w Nightflash na to idą pieniądze z trybutów.
1855:  Dokładnie tak.
1857:  Wszystko jest reinwestowane w wieżę.
1860:  Najlepsza rzecz, jaka istnieje.
1862:  Teraz będzie tylko pytanie, gdzie to cholerstwo umieścić, żeby było widoczne za każdym razem.
1866:  Plan jest taki, żeby to było tutaj.
1868:  Tu jest taka ciemna półka, więc tutaj może być jamnik albo gdzieś tam może być jamnik, tu może być jamnik.
1874:  Zobaczymy, na pewno gdzieś w regale.
1877:  O rany, co tutaj jest tymczasem?
1879:  Podłączcie, oczywiście, że to robimy.
1884:  No to jak dobra inwestycja, absolutnie.
1886:  Krzysztof, umieść wszędzie.
1888:  Na ścianie z tym umyślałem.
1890:  Problem tylko jest taki, żeby to nie za bardzo odwracało uwagę od, wiecie, głowy, bo zwykle jest tak, że jak jest jakaś świetlista rzecz tuż przy twarzy, to to odwraca uwagę.
1898:  Zobaczymy.
1899:  Będę eksperymentował.
1901:  55E9.
1901:  Nie, nas interesuje 1C1C55.
1902:  Tak.
1902:  55. 55.
1916:  O, o, o, o, o, o, o, o, o, o, o, o, o, o!
1923:  Wszystkie!
1927:  Krzysztofie, ile płacisz za prąd?
1928:  Krzysztof, tak.
1931:  Tak.
1932:  Znaczy wiecie, no problem polega na tym, że sam zasilacz do mojego kompa to jest 1300 W.
1939:  Więc fakt, że mogłem dzięki trybutom kupić te dwie lampy, które tutaj są, o te dwie, to było dużo, bo te lampy pobierają łącznie 100 W, a poprzednie lampy pobierały 250.
1950:  Więc wiecie, tak.
1956:  Jakie masz rachunki za prąd?
1958:  Tak.
1961:  Dobrze.
1961:  Nie.
1962:  Dwie są może innym razem.
1968:  Kim i Marek rozmawiają ze sobą.
1970:  Zaraz mnie ich krew zalać.
1971:  Nie będziemy czytać rozmowy Kima i Marka, moi drodzy.
1979:  Dobrze, dobrze.
1981:  Ja po prostu mam często nadpłaty za prąd.
1983:  Ostatnio było 1400 nadpłaty, więc... Znaczy nie, niedopłaty, przepraszam.
1987:  Trzeba było ujść niedopłatę.
1989:  Do tych żywiołów nie chcemy iść tam.
1992:  Zadanie poboczne, nie chcemy iść tam.
1994:  Dobrze, pierwszy snajper, wszystko jest w porządku.
1997:  Ja już oczywiście się skonfundowałem, że coś się złego dzieje.
2002:  Zrezygnowałabym z innych żarówek w innych pokojach.
2005:  Tak, moi drodzy, absolutnie.
2007:  Czy to jest...?
2007:  To co ja myślę?
2009:  To jest to, co ja myślę.
2011:  To jest to, co ja myślę, moi drodzy.
2014:  Czy ja nie zauważyłem snajpera?
2018:  Naruszenie protokołu.
2020:  BD.
2020:  Ja naprawdę nie zauważyłem snajpera.
2022:  To jest niesamowite.
2023:  Gdzie jest jakieś najbliższe BD?
2025:  Tu jest BD jakieś najbliższe.
2026:  BD 1C dwa razy potrzebujemy.
2032:  Okej, już wiem, co zrobimy.
2037:  7A.
2038:  BD.
2040:  Dobrze, ludołamacz, o to chodziło.
2043:  I teraz tak, czy jak on popełni samobójstwo, to będzie dobrze?
2050:  Czy też zaalarmuje innych?
2053:  Czy ona kosztuje jak mała gastronomia?
2061:  Czysta robota, moi drodzy.
2063:  Czysta robota.
2070:  Proszę bardzo.
2071:  Proszę bardzo.
2074:  Niedopłaty, bo twój dostawca prądu się jeszcze nie przyzwyczaił, że w prognozach ma uzywiać rachunki na poziomie tak, najwyraźniej.
2082:  Najwyraźniej moje imienie.
2084:  Ale w ogóle odkryłem, że jest coś takiego jak specjalna usługa Tauronu, że można poprosić o to, żeby dali więcej mocy do mieszkania.
2094:  Tylko to jest strasznie skomplikowane.
2096:  Można deaktywować te wybuchowe pułapki?
2099:  Czy ja się...
2103:  Aaaa!
2104:  Ale wiecie co?
2104:  Ja nie wiem, czy to nie byłoby wtedy problematyczne, czy by nie zaalarmowało tego snajpera.
2109:  E9 potrzebujemy, gdzieś E9, jakieś E9, E9, E9.
2113:  Uuu.
2115:  Widzicie?
2115:  Dobrze, że tego nie zrobiłem.
2118:  Tak.
2130:  Nie mam pojęcia, co się właśnie stało.
2134:  Rozbrój.
2137:  Dobrze.
2138:  Punkty doświadczenia ważne, moi drodzy.
2140:  Bardzo ważne.
2141:  Eee... Ej, to jest cudowne.
2146:  Co to jest?
2148:  To nie jest ryba!
2151:  To jest... Semok!
2154:  Chciałem powiedzieć homar, aż Placida nie spodobał się Krzysztofowi.
2158:  Jakoś w ogóle nie mam intencji takiej, moi drodzy, żeby w Cyberpunku się przebierać, bo musiałem do tego wracać do domu.
2166:  A nie lubię wracania do domu w tej grze.
2169:  To jest problem.
2170:  W CD nie ma dobrych mechanik pozwalających ludziom na to, żeby się rzeczywiście bardzo przyzwyczaili i zintegrowali z ostoją, którą zamieszkują w danej grze.
2187:  Czy mamy widok na tego snajpera stąd?
2190:  Może mamy.
2194:  Tak!
2197:  To ty zachwycony jamniczym smokiem, tak jest!
2201:  Nie no, ta parada jest przepiękna po prostu.
2204:  Jesteś krakusem, masz smoka na co dzień.
2206:  Nie takiego!
2211:  Myślicie, że możemy na nich wskoczyć?
2217:  Czemu ja nie mogę skakać?
2219:  Nie można skakać tutaj.
2223:  I muzyka w tle jest przepiękna.
2224:  Wiecie, co ona mi przypomina?
2227:  Ghost in the Shell.
2229:  W ogóle to jest bardzo Ghost in the Shellowa scena.
2234:  Natomiast nie wiem, dlaczego ci ludzie stoją w powietrzu.
2238:  Bronzowy znaczek debiutariusza to taki mag metalu?
2240:  Tak!
2241:  Kolegium magii metalu w Altdorfie, moi drodzy.
2247:  Tak jak przewidywaliśmy.
2251:  Oda jest tutaj.
2274:  W ekipucji nie zmienia się stópki, niestety.
2276:  Trzeba w garderobie.
2280:  Ja wiem, kim był ten drugi.
2283:  Pierdolony Adam Smasher.
2286:  Johnny, Johnny.
2286:  Johnny, Johnny!
2287:  Spokojnie, to na pewno on.
2291:  Ten głos rozpoznam wszędzie.
2294:  Ale wiesz co?
2295:  Bardzo dobrze, że tu jest.
2296:  Bardzo dobrze?
2299:  Skoro już obudziłem się w świecie bez Saburo Arasaki, smaszer musi mi wystarczyć.
2304:  Tobie?
2305:  Ty niczym nie ryzykujesz.
2307:  No dobrze, mam.
2308:  Bo to ty pociągniesz za ten cholerny spust.
2310:  Zaraz wam powiem, gdzie był dobrze zrobiony dom w grach.
2316:  Johnny?
2317:  Chcesz więcej rozmawiać z nami, czy nie?
2319:  Dobra.
2319:  Więc moi drodzy, dom dobrze zrobiony w grach.
2323:  Monty Rigioni w Assassin's Creed 2.
2326:  Dlaczego?
2327:  Dlatego, że to było miejsce, do którego notorycznie wracaliście po to, żeby wydać tam pieniądze, porozmawiać z wujkiem Mario, zebrać następne questy i później wyruszaliście stamtąd dalej.
2340:  Genshin czy Hogwarts Legacy z kolei, o których piszecie, też, ale zauważcie, że tam nie było takiej potrzeby ciągłego wracania w Hogwarts Legacy bardziej.
2349:  W Genshinie ma jej totalnie.
2351:  Więc dla mnie to jest najlepszy dom, tak, do którego wracamy często i wyruszamy z niego w podróż.
2356:  Więc jeżeli by chcieli zrobić producenci rzeczywiście takie mieszkania, do których chcemy wracać, powinny tam się pojawiać nam questy częściej.
2363:  Montery Dune był niesamowity absolutnie pod tym względem.
2371:  Wiesz, że po spaniu dostajesz boosta do XP i dla mnie to wystarczający powrót, żeby wracać.
2374:  Okej, powiedzmy, że jest to jakiś powrót.
2379:  O, Daxos, to też jest dobry przykład.
2381:  Firelink Shrine, prawda?
2388:  Baza w Horizon Forbidden West, nawet jej nie pamiętam, szczerze powiedziawszy.
2394:  Ale może to dlatego, że ja nie grałem w Horizon Forbidden West.
2400:  Tak!
2401:  Właśnie dlatego, Krzysztof!
2405:  Tędy?
2406:  Tędy.
2406:  Moglibyśmy w Cyberpunk'u dostać kontrakty na e-maila, prawda?
2411:  Wystarczyłoby zupełnie.
2414:  Coś tutaj widziałem.
2416:  Czy tutaj jest, moi drodzy?
2418:  Nie, po prostu idziemy przez drzwi.
2421:  Red Dead Redemption 2?
2423:  O, też!
2424:  Obóz Red Dead Redemption 2, absolutnie dobry przykład.
2428:  Cześć, ptysiu!
2431:  Aaa, jakie śmieszności!
2435:  Widzę drugiego snajpera.
2436:  Dlaczego ten drugi snajper jest na dole?
2440:  Ja idę do trzeciego snajpera?
2443:  Co tu się dzieje, moi drodzy?
2447:  Nie no, ja idę w dobrą stronę, no nie ma siły.
2449:  Otwórz zamknięte.
2452:  Musi być dobry snajper.
2454:  Może po prostu stąd kazą nam do niego snajpić.
2458:  To jest opcja.
2462:  Czy ja nie mam snajperki porządnej?
2465:  Czy naprawdę w misji ze snajperką nie mam porządnej snajperki?
2470:  Tak, w misji ze snajperką nie mam porządnej snajperki.
2473:  Jak bardzo jest to żenujące.
2476:  Za daleko windą pojechałem, no ani chybi.
2481:  O nie, chyba nawet grana próbuję rozpaczliwie zawrócić.
2485:  Ale nie, w tym momencie znaczniki oszalały kompletnie.
2489:  Ja stąd nigdy nie wyjdę już.
2494:  Dobrze, ten był.
2497:  Czyli co, drugi... Balkon, ten...
2501:  Minimapa jest myląca, moi drodzy.
2502:  Ta sama mechanika, która jest w Wiedźminie, prowadzi nas po prostu GPS do najbliższego możliwego miejsca, z którego możemy osiągnąć cel.
2511:  I zmienia się cały czas to i aktualizuje.
2514:  Bardzo mylące jest to.
