🔴 V jak Vendetta | CYBERPUNK 2077 Livestream #1
🔗 https://www.youtube.com/watch?v=GeU1X9YhwLE

61:  Muzyka Muzyka
983:  Musimy iść, moi drodzy, w stronę jamniczego koloru.
988:  Dobrze, czy to jest kolor jamniczy?
991:  Czym jest typ skóry?
993:  Tak, dobrze.
995:  Nie dobrze.
997:  Nie wiem.
997:  Nie.
998:  Dobrze, to może zostać.
1000:  To może zostać.
1001:  Zostawimy... Zostawimy same rzeczy, które były wcześniej.
1005:  Teraz tak, coś, co przypomina najbardziej Jamnika.
1008:  Nie.
1009:  To jest Jamnik dwugłowłosy, moi drodzy.
1012:  Można modyfikować wybór u Rippera.
1014:  Bardzo dobrze, ale moi drodzy, wybór stroju jest kanoniczny.
1017:  Nie.
1018:  Nie.
1019:  Nie.
1019:  Zostanie pierwszy.
1020:  Zostanie pierwszy autentycznie.
1022:  O!
1022:  O!
1024:  O!
1025:  A może ten?
1026:  Moi drodzy.
1028:  Zostawiamy.
1029:  Ile spędzimy czasu w kreatorze?
1030:  Spokojnie.
1031:  Teraz wybieramy oczy, moi drodzy.
1033:  Oczy zawsze są zielone.
1035:  Muszą być zielone.
1036:  Ojej, niebieskie.
1037:  Przepraszam, zostają niebieskie.
1039:  Czy dubbing angielski czy polski?
1041:  To jest też pytanie.
1042:  Czy mam streamer mode włączony?
1043:  Mam streamer mode.
1044:  Dziękuję serdecznie za informację.
1049:  Co do dubbingu, kurczę, ja chyba grałem po angielsku oryginalnie, ponieważ wiecie, jest Rianu Keeves.
1057:  Czy ktoś zna Rianu Keevesa ze streamów Spiffing Brita?
1062:  Powiedzcie mi proszę, że tak.
1063:  Jest ponad 30 fryzur, ta fryzura jest dobra.
1068:  Kolor brwi, to jest bardzo skomplikowane.
1071:  weszliśmy na bardzo skomplikowany tor, moi drodzy.
1073:  Musimy skoordynować kolor brwi z kolorem włosów.
1077:  Udało nam się skoordynować.
1078:  Dubbing polski wybitny.
1080:  Dobrze, to Rianu Kiews znany.
1082:  Bardzo mnie to cieszy, moi drodzy.
1084:  To ja w tak zwanym międzyczasie jeszcze zadam wam pytanie o dubbing, tak?
1088:  Czy dubbing inaczej?
1090:  Jaki voice acting?
1092:  Jaki dubbing?
1093:  Dobra, będzie łatwiej.
1095:  Polski.
1097:  angielski.
1098:  Japońskiego nie!
1099:  Zadaj pytanie społeczności.
1102:  Rozstrzygają się teraz rzeczy, moi drodzy.
1104:  Kolor, że jest ogarnięty.
1106:  Nos.
1107:  Niuch!
1108:  Nie zasłaniaj nosa, durna flądro, jak ci go zmieniam, tak?
1114:  Co za flądra?
1118:  Czy tylko ja nie widzę żadnej różnicy między tymi nosami?
1121:  Tylko ja.
1122:  O, proszę bardzo, ten nos jest dobry.
1124:  Ten nos jest wystarczająco jamniczy.
1126:  Usta.
1128:  Czy możemy wybrać jakieś wykrzywione?
1132:  Już są wykrzywione, wspaniale.
1135:  Przestań zasłaniać ustra.
1137:  Ustra?
1138:  Czy naprawdę powiedziałem ustra?
1139:  Lustra, głupia flądro.
1141:  Nie lustra, usta!
1142:  Co się dzieje ze mną dzisiaj?
1146:  Naprawdę nie widzę różnicy między nimi.
1148:  Nie widzę żadnej różnicy między nimi.
1151:  Dobrze, weźmiemy te... Moim zdaniem to jest dokładnie to samo, co widzieliśmy podczas... O dobrze, może będziemy w profilu, to uszy.
1159:  Uszy muszą być wydłużone, moi drodzy.
1163:  Czy są jakieś wydłużone uszy?
1166:  Nie ma wydłużonych uszu.
1168:  Musimy wziąć najbardziej wydłużone uszy.
1170:  Powiedzmy, że te będą najbardziej wydłużone.
1172:  Wszczepy.
1173:  Wszczepy są ważne.
1175:  To było bardzo z Deus Ex Human Revolution.
1180:  Nie ma wielu tych szczepów, jak na cyberpunka, powiem wam.
1183:  Zostawimy te.
1185:  Doklej elfie uszy.
1186:  Takie wiedźmińskie, nie?
1189:  A są elfie uszy?
1191:  Zobaczmy, czy są elfie uszy.
1195:  Nie, nie ma.
1196:  Przykro mi, nie ma elfi uszu.
1197:  Widzicie, nawet tutaj ich nie ma.
1199:  Powiedzmy, że te będą zbliżone do tego, co mieliśmy wcześniej.
1202:  Tatuaż twarz.
1204:  Ojej.
1205:  Cine!
1208:  Mmmmmm.
1211:  To jest ciekawe w sumie.
1212:  Taki anty-hitman.
1214:  Boże, spędzam tutaj o wiele więcej czasu, niż spędzałem wcześniej.
1217:  Czy będzie coś, co się kojarzy z jamnikami?
1219:  To mnie niczego nie interesuje.
1221:  Jest bardzo niewiele tatuaży.
1222:  Zostawiamy Cine.
1224:  Szczęka, mówicie.
1225:  No to ważna rzecz.
1226:  Bardzo ważna rzecz, moi drodzy.
1228:  Cyberbong.
1230:  Przestań zasłaniać szczękę, głupia flądro!
1233:  No przecież szlak mnie trafił po prostu.
1235:  Postać już, moi drodzy... Już, moi drodzy, jest problematyczna.
1239:  Dlaczego tu jest pająk?
1240:  Ja mam arachnowobię, ale z drugiej strony synę... Slanesz, prawda?
1246:  Połowa strumyka w kreatorze postaci.
1248:  Znacie mnie dobrze.
1249:  Nie, ona to robi złośliwie, naprawdę.
1252:  Już, nasza postać już jest złośliwa.
1254:  Mam wrażenie, że absolutnie nie zmienia się jej ta szczęka.
1257:  Dobrze, teraz widzę zmiany.
1259:  Zostawiamy szczękę, która będzie w miarę wydłużona.
1261:  Jamnicza.
1262:  Nie jest... Grzeszny pająk, mówicie.
1264:  Usuń pająka.
1265:  Nie mogę usunąć pająka.
1267:  Mogę jedynie wprowadzić blizny.
1269:  Jezus Maria.
1271:  Jest coraz gorzej.
1273:  Hehehehehehe.
1276:  Jest absolutnie coraz gorzej, moi drodzy.
1280:  Nie będziemy się chyba aż tak znęcać nad naszą biedną jamnicą, moi drodzy.
1284:  Wyłączymy to.
1285:  Piercing.
1286:  Musi być piercing, bo musi być.
1288:  No nie ma wyjścia.
1288:  To jest cyberpunk, moi drodzy.
1290:  Aha, jest bardzo duży wybór z tego, co widzę.
1292:  Piercingu.
1293:  Świetnie.
1295:  Doskonale i fantastycznie.
1298:  Zostawimy ten.
1301:  Zęby.
1302:  Makija.
1302:  I ile? !
1305:  Ja się nie znam na makijażu, to pomijam.
1308:  Jak dla mnie jest dobrze, jak dla mnie jest dobrze, teraz dostaję prawdopodobnie bąka na YouTubie, ponieważ nie wiadomo nigdy, moi drodzy, pod żadnym pozorem, absolutnie nie wolno, żeby w jakiejkolwiek grze komputerowej pojawiły się animowane sutki.
1327:  Możemy mieć
1329:  największą, najbardziej zwyrodniałą i zdeprawowaną zbrodnię przedstawioną.
1335:  Ale nigdy, pod żadnym pozorem nie może być animowanych sutków.
1339:  Ponieważ amerykański purytanizm nauczył nas właśnie tego.
1346:  Nie wolno.
1347:  Nie będziemy się już znęcać więcej nad naszą jamnicą.
1349:  Czy ja mogę to gdzieś zapisać?
1351:  Czy nie mogę tego gdzieś zapisać?
1353:  NIE!
1378:  Tyle w temacie!
1380:  Tyle w temacie!
1381:  Nie będziemy!
1382:  Koniec!
1383:  Koniec!
1384:  Potwierdź!
1385:  Wszystko jedno!
1387:  Człowiek się starał!
1390:  Człowiek się starał i szlak wszystko trafił.
1393:  U ReaperDocka zmienimy.
1401:  Czy to nie było najbardziej Krzysztofowe zagranie, jakie sobie można wyobrazić?
1405:  Tak, moi drodzy.
1408:  To było Pyrrusowe zwycięstwo.
1414:  Punkciki mnie zgubiły.
1415:  Kwadrans z życia poszedł w pizdu.
1418:  Nie dałeś max punktów na hakowanie?
1421:  Trudno.
1423:  Bezpowrotnie straciłeś aptebuty.
1425:  Świetnie.
1426:  Świetnie, moi drodzy.
1430:  Ale zadziwiające jest to, że nie można było tego zapisać.
1433:  Zdumiewa mnie to absolutnie.
1434:  Nie jest modne zapisanie wyglądu.
1435:  Aha.
1436:  Aha.
1437:  Rozumiem.
1438:  Świetnie.
1440:  Naciśnij spacja, by kontynuować.
1442:  Dobrze, moi drodzy.
1445:  Lecimy.
1447:  Jak na razie nie wywaliło nas jeszcze.
1449:  Czy to jest ten ostatni raz, kiedy siebie zobaczymy?
1456:  Tak.
1457:  Jestem przekonany, że możemy gdzieś jeszcze zmienić te punkty.
1464:  Proszę bardzo.
1465:  Widzicie, dokładnie tak zaprojektowaliśmy.
1467:  Tak właśnie wygląda jam Wiki.
1472:  Znaczy, ona jest Vicky, ale będzie się przedstawiała, że jest Yam Vicky, to znaczy, że ona jest Vicky.
1476:  Może się przełączać między opcjami dialogowymi.
1478:  Wiem, że mogę się przełączać między opcjami dialogowymi.
1481:  Skurwysyn, zaczyna się pięknie.
1486:  Widzę, że zgodnie z punkową egzegezą naszej postaci... Zaczynamy.
1494:  W slumsach.
1497:  A, chcieliście polski dubbing, teraz zobaczyłem.
1503:  To teraz to zrobimy, moi drodzy.
1504:  Mam nadzieję, że się zdaje jakoś.
1509:  Nie dało się zmienić jeszcze, spokojnie.
1511:  Zmienimy to zaraz.
1515:  F. F!
1521:  Lustro umarło.
1522:  Moi drodzy, lustro w cyberpunku jest dostępne tylko przez sekundę, żebyście zobaczyli efekt 15 minut kreatora postaci.
1529:  Czy bardzo dużo się już stało?
1534:  Tak, Weroniko, znałem sfejlować w kreatorze postaci.
1551:  Dobrze.
1556:  Okej.
1557:  Gdzie jest opcja zmiany w dźwięku?
1561:  Dźwięk zakładam, nie?
1563:  Kinowe, pod postaciami, głośność muzyki, głośność... Gdzie jest możliwość zmiany języka?
1570:  Nawet mnie nie denerwujcie, że jest wymagany restart do tego.
1574:  Interfejs, przypisanie klawiszy.
1577:  Do menu trzeba.
1580:  Domyślam się.
1581:  Do menu trzeba wyjść?
1585:  Nie żartujcie sobie nawet, to powinno być w rozgrywce przecież.
1589:  Musisz wyjść do menu i wymaga restartu?
1594:  Jezus Maria.
1603:  To jest swoją drogą najbardziej odrażające ekran ładowania jaki widziałem.
1609:  Dlaczego nie można zmienić... W Genshin fucking Gimbak można zmienić dialog.
1614:  Kaszkiew Tomil, dzięki serdeczne za trybut.
1616:  Szkoda, że wszczepu nie ma, który pluje ogniem w tej grze.
1618:  Prawda?
1619:  Też tak uważam.
1621:  Dobrze, dźwięk.
1622:  Głośność dialogów, głośność muzyki.
1636:  Język jest.
1638:  Audio polski.
1640:  Napisy polski.
1641:  Interfejs polski.
1643:  Wymagane potwierdzenie.
1644:  Zastosuj.
1646:  Dobrze.
1647:  Kontynuuj.
1650:  Krzysztof jest ślepy?
1651:  Tak.
1653:  Krzysztof jest ślepy.
1658:  Nie musimy od nowa zaczynać, moi drodzy.
1660:  Witaj w cyberpunku, witamy w cyberpunku.
1664:  Proszę bardzo, działa.
1668:  Działa.
1669:  Działa.
1675:  Czy to jest Pepe Pan Dziobak?
1676:  To jest Pepe Pan Dziobak.
1678:  Jestem pewien, że nigdy w tym miejscu nie byłem.
1681:  Co z tego, że ja przegrałem w tę grę, ale to było ile?
1683:  Dwa lata temu?
1684:  Trzy lata temu?
1685:  Coś takiego?
1686:  I nic nie pamiętam, kochani.
1687:  Absolutnie nic.
1690:  Dobrze, jest przynajmniej minimapa, to już dobrze.
1693:  Happy hour?
1694:  Czy ktokolwiek widzi jakiekolwiek usprawnienia graficzne?
1698:  Bo ja nie.
1699:  Pokaz FOV.
1702:  Musiałbym pójść do lustra, już zgubiłem się, nie wiem gdzie jest lustro.
1705:  Jeszcze dwa miesiące, będę magiem ognia, chwalisz się z Gredek, 95 igły ci zasparcie, 22 miesięcy już.
1710:  Dzień dobry.
1713:  Dzień dobry.
1715:  Absolutnie nigdy tutaj nie byłem.
1718:  Tu był sidequest z pogrzebem?
1721:  Aaa!
1723:  Aaa!
1723:  Jest dużo płynniej, mówicie?
1725:  Wiecie, gdyby nie było płynnie na RTX 4090, to byłoby to bardzo niepokojące.
1739:  Dobrze.
1743:  Good.
1744:  Na razie nie możemy biegać.
1745:  Funkcja biegania zostanie włączona w DLC.
1748:  Cześć, Kirk.
1749:  Sprawę mam.
1750:  Jaki głos?
1753:  Czego potrzebujesz?
1759:  Nie wiedziałem, że jesteś taka seksowna w polskim dubbingu.
1762:  Chcesz pogadać?
1766:  Pepe prosił, żebym z tobą porozmawiała.
1770:  A co?
1771:  Ma moje pieniądze i wstydzi się oddać samemu?
1774:  Powiedz mu, że nie gryzę.
1777:  Jeszcze.
1778:  Ile jest ci dłużne?
1780:  Bardzo dużo.
1782:  Dokładna kwota to tajemnica zawodowa.
1785:  Nie wiedziałam, że lichwiarze mają jakąś etykę zawodową.
1788:  Lichwiarki nie mają etyki zawodowej, ale za to mają siekierkę w głowie.
1795:  Robercie, dziękuję za wsparcie do 11 miesięcy.
1796:  Dlaczego twoja postać nie nazywa się Jennifer?
1799:  Nazywa się Vicky, moi drodzy, bo to jest Vicky Jamnica Barcelona.
1803:  Wszystko się zgadza.
1805:  A ty co?
1807:  Duży Joe jest duży.
1810:  Pani Willia Sadowa dubbinguje Vipa po polsku i jej głos to złoto.
1814:  Zgadzam się, KL.
1816:  Aha, odpuść mu, dobrze.
1818:  Odpuść mu, co?
1820:  Odda ci tylko, potrzebuje trochę czasu.
1824:  A co ja jestem?
1824:  Instytucja charytatywna?
1827:  Jak pożyczał, to wiedział, że ma oddać.
1829:  Wiedział też, że będą procenty.
1832:  Mam mu odpuścić, bo jest pizdą, która nie dotrzymuje zabaw kumów?
1836:  Nie.
1836:  Masz mu odpuścić, bo ja cię o to proszę.
1840:  Znasz mnie?
1841:  Jestem człowiekiem interesu.
1843:  Powiedz mi, co ja będę z tego miał.
1846:  Jakubie, dziękuję ci za trybut.
1848:  Jakub ma całą historię dla nas.
1850:  Oglądam cię jak jakiegoś czasu uwiebiam, właśnie postanowiłem dołączyć do trybutariuszy.
1853:  Dziękuję za wsparcie.
1854:  Podczas kreacji postaci do pokoju weszła moja dziewczyna, zobaczyła sutki i teraz muszę odsubskrybować.
1858:  Masz niuchacza w zamian.
1862:  Wiesz, Kirk, zapominasz chyba czasami, że ty jednak nie jesteś stąd.
1867:  Wpadasz do Heywood na gościnne występy, ale mieszkasz przecież w Pacyfice, a to daleko.
1873:  Co sugerujesz?
1874:  Sugeruję, żebyś się dobrze zastanowił, zanim wyciągniesz rękę po kogoś z miejscowych.
1878:  Hmm.
1881:  Hm.
1882:  Może dogadamy się inaczej.
1886:  Czy grałem w Moda do Wiedźmina 2 Pożegnanie Białego Wilka?
1888:  Grałem, ale off-stream.
1890:  Co to?
1891:  No i zobacz.
1892:  To jest gazeta, moi drodzy.
1894:  Wiem to.
1896:  No i?
1896:  Grałem w Radeus Exa.
1899:  Na razie są tylko cztery takie w Night City.
1901:  Samochód.
1902:  Jednego ma dyrektor regionalny Rayfielda.
1905:  O, tak.
1906:  Brum, brum.
1909:  Koniecznie.
1910:  A czwartego?
1912:  A czwartego niedługo będzie miał mój klient.
1916:  Po tym, jak go dla mnie zwinięży.
1921:  Greyboy, witam w roli trybutariuszy.
1924:  Popatrzcie, mamy wybór między odłóż gazetę a odłóż gazetę.
1928:  Zrobię to, a ty i Pepe jesteście kwite, okej?
1931:  No jasne.
1934:  Widziałem Nimonę.
1937:  No bez schematu jest recenzja Nimony za to.
1938:  Układ jest prosty.
1939:  Kradniesz dla mnie Rayfielda, a Pepe ma czyste konto.
1942:  Czy będę robił recenzję Cyberpunka?
1944:  Przestanę robić recenzję.
1945:  Ale na pewno wypowiem się w trakcie rozgrywki.
1947:  Krup bursztyny, znamy go.
1948:  Nie brzmi to jak dobry plan.
1969:  Nie?
1970:  Jak zły plan.
1973:  To nie jest wystawka, V. Słyszałem, że masz głowę na karku i pomyślałem, że możemy razem zarobić.
1980:  Dziękuję, Kozji, za wsparcie od 20 miesięcy przed jamikiem u deszczami.
1982:  Jamik górą, chociaż dołem, pisze Kozji, ma rację.
1986:  Komu to trzeba ukryć?
1988:  Korpowi Zarasaki.
1990:  Garniturowi, który rozrzuca hajs na lewo i prawo.
1994:  Czy wy złośliwie wybraliście dla mnie początek, który jest w zakładzie samochodowym?
2003:  Czy naprawdę się tak stało?
2007:  Arasaka, arasraka.
2011:  Muzyka jest zajebista.
2012:  Zaraz jeszcze się upewnię, czy na pewno mamy bezpieczny streamowy tryb włączony.
2017:  Jak miałabym to zrobić?
2019:  Chyba nie wydaje ci się, że wepchnę kawałek blachy pod listwę, a potem zepnę... Boże, zaczynamy samochodziarsko, nie!
2027:  ...i to dobre.
2029:  Nie!
2031:  To cacko działa jak klucz, którego używają serwisenci Rayfielda.
2035:  Otwiera zamki i obchodzi systemową weryfikację tożsamości.
2039:  Klucz, który otwiera wszystkie Rayfieldy w mieście?
2043:  Kirk, chyba nawet ty w to nie wierzysz.
2046:  Magicy technologii w Kabukinie takie rzeczy sprzedają spod lady.
2049:  Trochę wiary, siostro.
2052:  To co?
2053:  Jesteśmy dogadani.
2055:  Znaczy ja nie chcę nic mówić, ale jeżeli to jest rzeczywiście, moi drodzy, jest początek w warsztacie samochodowym, to ja mam tylko jeden komentarz.
2063:  Trochę mi się śpieszy.
2069:  Muszę to mieć na streamdecku, nie wiem dlaczego jeszcze nie mam tego na streamdecku.
2074:  Lepiej, żebyś dotrzymał słowa.
2076:  Dzięki miłoszom, wsparcie od 12 miesięcy.
2078:  Powrót do Night City, co to tak będzie grane?
2080:  Po to gramy!
2081:  Po to gramy!
2083:  Dlatego, moi drodzy, fabuła głównie.
2085:  Dla wszystkich, którzy jakimś cudem nie grali, nie znają rzeczy.
2089:  A potem gramy od razu płynnie w dodatek.
2091:  Musimy się wyrobić do września.
2094:  Nie ma to tamto!
2096:  Jest tylko jedno otwarcie, które nie zawiera samochodu.
2098:  Jest to korpos.
2098:  Pisze Lufenrel.
2101:  Ja je wybrałem intuicyjnie zatem.
2104:  Rale frajn, ta sama kwit.
2106:  Dobra, jeszcze sprawdzę ten tryb, ale wydaje mi się, że na pewno to włączyłem.
2111:  Proszę bardzo, gdzie... gdzie jest bezpiecz... Nie mówcie mi, że to jest znowu kolejna rzecz, którą trzeba zrobić w menu.
2121:  Pewnie tak.
2126:  Skredek95 podawał wsparcie, dziękuję za to!
2129:  Pięciu osobom w rozgrywce to jest, mówicie?
2132:  Dobrze, sprawdzimy.
2134:  Pięć osób, pięć.
2136:  Oczywiście, że tego nie widzę.
2138:  Nie, a moi drodzy, wydaje mi się, że to jest jednak tam.
2141:  Loginex Grzegorz otrzymał wsparcia.
2145:  Proszę bardzo.
2146:  Widzicie, że było zaznaczone?
2147:  Good.
2148:  Więc w razie czego jesteśmy bezpieczni.
2151:  Robienie zdjęć.
2155:  A, pierwszy raz użyłem tego trybu.
2159:  Jest wyłączona muza sprawami autorskimi.
2161:  To dobrze.
2162:  To dobrze, moi drodzy.
2164:  No!
2165:  Są odbicia?
2166:  Są odbicia.
2167:  Ładne odbicia.
2168:  Czy jest to warte RTX-a w 4090?
2171:  Nie wiem!
2176:  Odezwij się do ludzi w Santo Domingo.
2178:  Niech będą gotowi.
2180:  Tak, padre.
2181:  Kogo ja widzę?
2183:  Jam wiki.
2184:  Kopę lat.
2186:  Nie wiedziałem, że jesteś w okolicy.
2190:  Jest wart jak są neony i w ogóle, zwłaszcza w ogóle.
2192:  Dzień dobry.
2193:  Czy to Leto?
2193:  Ten sam głos mówicie?
2217:  Czy cyberpunk był słaby tak na premierach Jedi Fallen Older?
2221:  Czy Survivor?
2222:  Gorszy.
2223:  Jaka ścieżka?
2223:  O nie, musimy wejść do samochodu.
2224:  Czy ja dobrze widzę, że tutaj jest tak bardzo ładnie rejestracja?
2227:  Ładne.
2228:  Dobrze.
2244:  Dobrze, pakujemy się.
2245:  Oczywiście nie wiem od której strony.
2249:  Pierwszy raz grałem... Zresztą skąd?
2251:  Pierwszy raz grałem korposem.
2252:  Jakieś 200 godzin.
2254:  To gdzie jedziemy?
2255:  Do Glen.
2257:  Podrzuć mnie pod Embers.
2259:  Główne wejście?
2260:  Przejedź rampą na tyłach knajpy.
2262:  Powiem ci, gdzie stanąć.
2263:  Słowo rampa jest śmieszne.
2264:  Markus, słyszałeś?
2269:  W moim pierwszym playthrough miałem taką sytuację, że w głowie jednej z postaci latał pistolet.
2275:  To nie było dobre.
2282:  Znasz Heywood.
2283:  Ma mocne korzenie.
2286:  I podlewa je wciąż ta sama krew.
2290:  Opowiedz mi, co u ciebie.
2294:  Łapię się różnych rzeczy.
2295:  To tu, to tam.
2296:  Nic dużego.
2299:  Dużo prac dyplomowych?
2305:  Tak, Batrus.
2306:  Już powoli kończymy, ale jeszcze zostało mi recenzje i obrony.
2310:  W sumie jeszcze z moich prac, które prowadzę, sześć zostało do obronienia.
2314:  Ale jestem dumny z ludzi, bo wyróżnieni, moi drodzy.
2319:  80% ludzi zostało wyróżnienia.
