🔴 Maj utracony | DIABLO IV Livestream #5
🔗 https://www.youtube.com/watch?v=FI6oiwxoXOw

38:  Muzyka
1259:  Michał Sikorski trybutuje, dziękuję Ci serdecznie Michale, ale współczucia ogromne, kamienie nerkowe najgorzej.
1267:  Ból przy rodzeniu kamieni nerkowych jest straszny, przebija go tylko ból ciążowy na skali, więc niefajnie.
1276:  Dużo jamników, moi drodzy, jest potrzebnych zdrowotnych.
1280:  Ja sam przechodziłem przez problemy z nerkami, więc wyrażę najwyższego współczucia.
1290:  Co się dzieje z tym zdrowiem?
1291:  Przecież to jest jakaś katastrofa.
1296:  Zostały nam tylko dwa leczenia i dostaliśmy... Dobrze, dostaliśmy jedno w sam raz.
1302:  Wypić wszystkie sub-kuby.
1306:  Dobrze.
1309:  Dwa, trzy, cztery... Jest!
1315:  Build Poczytane Ognia testowaliśmy ostatnio, ale przeciwnicy są zbyt mobilni, moi drodzy.
1323:  W Rings of Power wychodzi, oczywiście, że wychodzi.
1325:  Nie dość, że jest planowane Rings of Power, moi drodzy, w wielkiej liczbie, to jeszcze chciałem uprzejmie zauważyć, że dzisiaj było info, że będzie planowany jeszcze, oprócz tego najnowszego sezonu Wiedźmina, ostatniego z Harrym Cavillem, jeszcze dwa z Liamem Hemsworthem.
1342:  Oni naprawdę myślą, że nie stracą pieniędzy.
1350:  Jak można podejmować tak kretyńskie decyzje marketingowe, to ja nie wiem.
1354:  I będziemy musieli znowu, moi drodzy, znosić Tomasza Bagińskiego, który będzie się zachwycał sobą w social mediach.
1362:  Czy ja... Czy ja wytrzymam to psychicznie?
1366:  Czy fani Wiedźmina wytrzymają to psychicznie?
1369:  Nie, nie wytrzymamy tego, moi drodzy.
1373:  Później ludzie się będą, a jeszcze spinowa szczura właśnie, później ludzie się będą irytować i frustrować, że ojej, ojej, dlaczego tylu youtuberów robi na ten temat złośliwe materiały.
1383:  Nie no, zastanawiajmy się raczej, dlaczego tylu producentów robi tak chujowe seriale.
1388:  Bo to, że youtuberzy później będą to menetyzować na dziesiątą stronę, jak i inni twórcy, jak i recenzenci, nie jest absolutnie zdumiewające.
1396:  Zresztą przypomnę,
1397:  że to nie tylko youtuberzy, to w ogóle całe media.
1400:  Przecież artykułów na temat Rings of Power było tyle, że ja już w którymś momencie zacząłem nimi rzygać.
1404:  I prawda jest taka, że youtuberzy, którzy to krytykowali, to było raczej takie...
1409:  Dobre, katartyczne doświadczenie, ponieważ ja głównie czytałem, fani rasiści krytykują wybitną produkcję Amazonu.
1418:  Nie dają szansy świetnej produkcji Amazonu.
1422:  Nie to, co wybitni krytycy, którzy obejrzeli dwa odcinki sezonu i ocenili na tej podstawie całość na 10 na 10.
1430:  Nie, nie, nie.
1431:  Z nimi jest wszystko w porządku.
1435:  Czy ja kiedyś pokonam tego przeciwnika?
1438:  Chyba tak.
1441:  Udało się.
1443:  Trailer YouTube'u był przynajmniej śmieszny.
1444:  Tak, bo te artykuły nie były śmieszne, one były przerażające na zasadzie... Wizard should know better, więc jeżeli jest jakiś outlet prasowy znany z recenzji, jego recenzent pisze bzdury, to ja surowiej to oceniam.
1461:  Wytykowanie własnej widowni to jest słaba decyzja biznesowa.
1463:  No i wiecie, to samo denerwuje ludzi u Baglińskiego, bo Bagliński zawsze się wydawał trochę tak CD Projekt Red po stronie graczy, po stronie fanów.
1471:  Przyciszyć grę?
1472:  Dobra, wrzućcie się z głośna muzyka.
1474:  Natomiast potem się okazało, że nie jest po stronie fanów i ludzie się rozsierdzili, trudno się dziwić.
1482:  No nie, no nie teraz.
1489:  Niedobrze, niedobrze moi drodzy.
1493:  Niedobrze.
1500:  Mam nadzieję, że gra jest dobrze już moi drodzy.
1504:  Pamiętam, jak nauczyciel lekcji mnie spytał, czy oglądam Rings of Power w piosenkach DM1.
1508:  Powiedziałem, że nie, bo recenzja jest tam nazwana naiwną, że nie powinienem tak kazać, zanim obejrzę.
1512:  Tak, oczywiście.
1513:  Przecież recenzje nie są po to, żeby oszczędzić nam czasu, żebyśmy nie oglądali.
1517:  Dlatego ja bardzo nie lubię recenzji na zasadzie, o, wybitne, 10 na 10.
1520:  No dobrze, wyjaśnij mi, dlaczego to jest wybitne.
1522:  Powiedz konkretnie, podaj przykłady, tak?
1526:  Zacytuj!
1528:  To jest coś, co właśnie robią youtuberzy, a czego nie robią recenzenci prasowi, dlatego nie lubię recenzji pisanych seriali i filmów, i już nie wspomnę o grach wideo.
1535:  Ja chcę zobaczyć dany fragment, nie?
1539:  Chcę zobaczyć, jak to jest na stronie wizualnej, zrealizowanej muzycznie.
1544:  Mag jest taki słaby, że tylko Krzy... Mag Krzysztofa jest słaby.
1546:  Mag Krzysztofa, maginiści ściejmując, jest najmocniejsza w świecie.
1551:  Widzicie?
1552:  Lata obnażając swoje uda radośnie, a tak naprawdę jest potężna.
1558:  Tak jest, moi drodzy.
1561:  Byli kiedyś granie Disco Elysium?
1563:  To jest pytanie, jak uznamy, moi drodzy, że definiujemy kiedyś.
1569:  Tu się naprawdę niedobre rzeczy dzieją z tymi druidami, moi drodzy.
1572:  Jestem bardzo zaniepokojony stanem druidów w tym świecie.
1575:  Dziękuję, nie potrzebuję nic.
1581:  Jak piszą, że film jest osam i fan, to wiem, że średniak.
1584:  Jest to prawda.
1586:  Najbardziej mnie rozbawiła recenzja, którą ktoś cytował, już nie pamiętam gdzie.
1591:  Nie wiem, czy nie drwalny albo małej syrenki.
1593:  Kliknąłem w to, rozbawiony.
1596:  I w recenzji było powiedziane, że no dobrze, dobrze.
1601:  Reprezentacja reprezentacją osób innego koloru skóry, ale jest jeden problem.
1607:  Mianowicie reżyser jest biały i scenarzysta i producentka.
1613:  Znaczy, no jeżeli recenzyci się będą tak ośmieszać, to naprawdę nie wróżę dobrego.
1621:  Czy Krzysztof uwolnił wczoraj tę od pomocy?
1623:  Wiesz, co ciekawe jest, Anno?
1625:  Ta babka, która cały czas krzyczała, pomocy, ratunku, pomocy, nie dało się jej uwolnić.
1634:  Ja tam czekam na nowe gnioty przy Bananoblade, będzie content na YouTube do oglądania, no to tak, tak.
1638:  My też będziemy robić, moi drodzy, na pewno około Wiedźminowy i około Amazonowy, bo to jest fantasy.
1644:  Jak wiecie, jeżeli coś jest fantasy, to na tym kanale jest.
1648:  Jeżeli coś jest science fiction, to żeby było na tym kanale, musi być Dune'ą.
1651:  Naprawdę, oprócz Dune'y, nie oszukuję, albo Warhammerem, co jest, swoją drogą, znaczące, ponieważ i Dune'a i Warhammer to jest w zasadzie amalgama science fiction i fantasy.
1662:  Samo science fiction nigdy mnie nie jarało jakoś przesadnie.
1667:  Czy Krzysztof odnalazł w końcu użytkownika Marcel7?
1669:  No jest problem, moi drodzy.
1670:  Marcel7 awansował na nowe poziome postaci.
1674:  Poroda dla kogoś, kto jest na czwartym roku, prawa serdecznie, prawa nie cierpi, marzy o pisarskie, presja otoczenia i rodziny, rozwijanie się w kierunku prawniczym, formalne wykształcenie, jest ogromna.
1682:  No wiesz co, mogę ci tylko powiedzieć tyle, że jeżeli chodzi o presję rodziny, to ona jest o tyle bezsensowna, że ty masz przeżyć swoje życie i ty masz iść z zadowoleniem do pracy każdego dnia przez potencjalnie 40 lat.
1693:  Więc pomyśl i zrób sobie taki rachunek, czy warto jest 4 lata robić coś, czego inni chcą od ciebie, żeby potem 40 lat robić coś, czego ty nie chcesz?
1707:  Ja bym nie chciał.
1708:  Ja bym zwariował, moi drodzy.
1713:  No tak, tak, Star Warsy też fantasy, racja.
1716:  Star Wars to w ogóle klasyczna fantasy jest.
1719:  Dawno, dawno temu w odległej galaktyce, niech nas nie zmyli to, że są statki i piu-piu.
1725:  Ale wiecie co jest super?
1726:  Mamy wreszcie regenerację zdrowia przy podpalaniu przeciwników, przynajmniej tyle.
1730:  Jest jeden problem, ta regeneracja zdrowia jest infinityzmalna.
1737:  No a mało jest anime klasycznych fantasy, jest to prawda, kiedy Dragon Age.
1743:  Proszę!
1743:  Joanna wyręczyła Lofranę, która zazwyczaj o to pytała na czatach.
1748:  Jak będzie nowa część, to na pewno.
1755:  Podoba mi się ta muzyka tutaj.
1756:  Jest super.
1761:  Jak tam legendarki zaklinają okultysty?
1764:  Przeczytałem okulisty.
1766:  Problem jest taki, że to strasznie kosztuje.
1768:  Zobaczcie, ile mamy złota.
1769:  200 tysięcy.
1770:  To jest na, nie wiem, dwa zaklęcia, więc musimy znaleźć jakieś naprawdę dobre legendarki.
1774:  Ale dowiedziałem się wczoraj, że istnieje możliwość...
1779:  wysysania aspektów z broni.
1781:  Więc jeżeli macie jakąś broń legendarną i powiedzmy tutaj jest napisane, że gdy zadajesz obrażenia, zyskujesz premię, można to wyssać u zaklinacza i następnie przekazać innej broni.
1790:  To jest fajne.
1793:  Krzysztof będzie grać.
1794:  Krzysztof gra.
1797:  Ojej, jamniki moi kochani trybutariusze dla żabci, która cierpi.
1802:  Albo żabcie dla żabci.
1804:  Żabcia leży chora.
1805:  Gdzie jest żaba?
1807:  Żabia emoji.
1808:  Jest żabia emoji.
1810:  Jeszcze ściszyć grę?
1812:  Dajcie spokój.
1816:  Coś się podziało z głośnością tutaj.
1817:  Dlaczego tutaj jest jeszcze więcej wrogów?
1820:  Przecież ja ich wszystkich wybiłem.
1823:  Wiecie, to podbijanie fortec jest strasznie skomplikowane, ale opłaca się z bardzo prostego powodu.
1829:  To znaczy dostajemy wtedy nowy punkt nawigacyjny, łatwiej jest eksplorować, a nie mamy wciąż konia.
1834:  co jest naprawdę dużym problemem designerskim, tak?
1837:  A propos złego designu, to to jest zły design, tak?
1840:  Jak można nie dać możliwości szybkiego przemieszczania się po dużym świecie?
1845:  Elden Ring daje jednak od razu mnóstwo miejsc, w których możemy się teleportować, prawda?
1851:  I jeszcze dostajemy na samym początku tormenta.
1854:  I to powinien być standard przy otwartych światach, nie?
1859:  Można tylko raz na aspekt wydobyć, moi drodzy, z broni?
1862:  Nie wiedziałem.
1871:  Jeszcze muszę przygłośniać w momencie, w którym jest dialog na jakiś dramat absolutny.
1877:  Hollywood?
1878:  No wiesz co...
1880:  Wiesz co, Wojciechu, z Hollywoodem jest ten problem, że to jest strasznie szeroki termin, tak?
1884:  Bo w Hollywoodzie masz zarówno Martina Scorsese i Roberta Downey Jr., jak i Loreny Hissrich, tak?
1889:  Od Wiedźmina, więc nie lubię takiego generalizowania, że, wiem, że cały Hollywood na przykład jest zły, czy spaczony, czy z jakimiś tam problemami.
1897:  Nie, by...
1899:  Ja oceniam ludzi i wytwórnię, dlatego na przykład obrywa się u mnie Amazonowi, albo obrywa się personalnie Tomaszowi Bagińskiemu.
1907:  A wiecie, dlaczego ludzie mówią Hollywood?
1909:  Dlatego, że są tchórzliwi i nie chcą się nikomu narazić, zwłaszcza to dotyczy zachodnich recenzentów, którzy nie chcą w żaden sposób, wiecie, potracić różnych kontraktów, więc mówią mitycznie, no, no Hollywood już tak ma, jaki Hollywood?
1923:  Konkretnie!
1924:  Loren Fistech zjebała, tak?
1926:  Tomasz Bagiński zjebał, Amazon zjebał, David Benioff i D.B.
1931:  Wise z Gry o Tron zjebali.
1934:  I to zresztą tak koncertowo, że stracili, przypominam, zlecenie na Star Warsy, które miało być.
1942:  Stanisław Lem?
1943:  Moim zdaniem się nieźle zestarzał.
1945:  Zobaczymy, jak będzie przy Invincible, tej grze, która ma wyjść niebawem, moi drodzy.
1950:  Ciekawe, czy będzie renesans zainteresowania Lemem dzięki tej grze, tak?
1954:  Było z Wiedźminem Andrzeja Sapkowskiego, o czym mało kto pamięta.
1959:  O, Kathleen Kennedy następna, tak?
1961:  O której robiono artykuły na zamówienie, że no, że najpotężniejsza kobieta w gildii scenarzystów i tak dalej, producentka.
1968:  No tak, tak, oczywiście.
1971:  Tylko, że jak przyszło co do czego i pokazała swoje umiejętności, to one są mniej więcej tak infinityzymalne, jak obrażenia naszej Magini na razie.
1981:  Krzysztof rzuca inwektywami.
1983:  Ja, wampirze, używam wszystkich słów, jestem zwolennikiem używania wszystkich słów.
1988:  Uważam, że dzięki temu jesteśmy w stanie, w stosownych okolicznościach,
1995:  walnąć tak potężną krytykę, jak na przykład zaklęcie Inferna naszej całodziejki.
2001:  Nie bez powodu jest cooldown na najpotężniejsze zaklęcia.
2005:  Powinien być również cooldown na słowa powszechnie uznane za obelżywe.
2010:  W ten sposób by lepiej wybrzmiewały.
2013:  Kiedyś mówiłeś, że Adeptus Mechanicus to magowie w czterdziestyach, gdzie Adeptus Sicana, czyli Sionicy, to magowie i mają całą ścieżkę magii o ogniach.
2020:  Wdzięczny nazwę i romancja.
2021:  Nie wiedziałem o tym.
2023:  Dzięki za informację.
2025:  No, no, no, tak to jest.
2032:  Też od osób, które znają prywatnie go mogę potwierdzić, że tak jest.
2037:  Znaczy, usiłuję się odizolować od całego tego, jak to nazywa, hejtu, a moim zdaniem jest to nie hejt, tylko krytyka w tym konkretnym przypadku, którą trzeba wziąć na klatę i zdawać sobie sprawę z tego, że coś jest nie tak.
2048:  Chociaż powiem wam, że akurat jak
2049:  Pisałem mu komentarze krytyczne ostatnio całkiem, niedawno nawet, nie wiem czy nie wczoraj, bardzo rzeczowo i sympatycznie odpowiadał, więc nie jest tak źle jak na przykład w odniesieniu do, nie wiem, takiej Loren, tak, bo ona rzeczywiście się totalnie odizolowała i nie przyjmuje żadnej krytyki, a no Magiński jednak przynajmniej siedzi na tym Facebooku czy Twitterze i odpowiada.
2072:  Więc wiecie, ja coś takiego szanuję.
2074:  Mogę się nie zgadzać, mogę mówić, że tak, Baginski zjebał sprawę, że ja liczyłem na to, że będzie lormistrzem, że będzie strzegł Wiedźmina przed zakusami producentów, którzy po prostu nie wiedzą, na czym polega fenomen tej gry, ale szanuję, że cały czas odpowiada na krytykę.
2090:  Tak należy to robić.
2093:  Nie jestem w stanie zrozumieć, dlaczego te kadzie z kwasem są tak strasznie popularne.
2098:  Zauważyliście, że ostatnio w grach jest tendencja do tego, żeby dawać nieprawdopodobnie silne umiejętności przeciwnikom, których albo trudno jest uniknąć, albo są one bardzo często.
2110:  Ja mam cooldown na Inferno 40 sekund.
2112:  Uważam, że taka kadzie z kwasem powinna też mieć cooldown na 40 sekund, a nie na jedną sekundę, przecież ona w ciągu jednej sekundy walnęła dla nas dwie kadzie kwasu.
2123:  które zajmują połowę tego korytarza.
2128:  Co było z tymi nieszczęsnymi czerwonymi atakami w Jedi Survivor?
2134:  Duchy!
2134:  Czemuście nas opuścić?
2159:  Żadnej krytyki do niej przyjmuję, ale patrzę.
2161:  Nie, to jest, moi drodzy, ciężki przypadek już.
2164:  To jest co innego.
2165:  Co tutaj się dzieje?
2165:  Czy ja nie mogę w to wejść?
2170:  Boże, jakie to wszystko się robi silne.
2172:  A jak wy jeszcze mówicie, że będzie gorzej z tym, to jestem przerażony tym faktem.
2178:  Wiesz, to są jakieś randomowe szkielety.
2180:  Od razu uprzedzam, to dlatego, że wszystkie twierdze są domyślnie dwa poziomy nad nami.
2188:  Balans muzyki chyba znowu poleciał.
2189:  Jest to możliwe?
2190:  Jest ewidentnie głośniej, a dlatego staram się przyciszać na moim mikserze.
2195:  Ale ich wszystkich cinch byłby dumny.
2196:  Oczywiście, moi drodzy.
2199:  Myślicie, że dlaczego gramy magiem?
2202:  Należy czcić nie tylko Slaanesha, ale także innych bogów chaosu.
2207:  Może poza Kornem.
2210:  Korn nigdy jakoś mnie specjalnie nie ekscytował.
2212:  Dobrze, czy mogę wreszcie?
2213:  Au!
2215:  Dziękuję.
2219:  Widzicie?
2220:  Zregenerowaliśmy się.
2221:  Było tylu podpalonych przeciwników, że się zregenerowaliśmy.
2225:  Mam na mikserze kompresor cyfrowy.
2228:  Mam do swojego głosu tylko.
2230:  Wiem, że jeszcze można dać do dźwięków w grach, ale to jest dość złudne, bo trzeba to robić do każdej gry i jest, no... Dużo roboty jest z tym.
2239:  Ale będę musiał to kiedyś zrobić.
2242:  Rzeczywiście jest to takie... quality of life improvement, mówiąc po polsku.
2247:  Aha, nie mam już, świetnie, nie mam już w ogóle leczeń.
2251:  To się dzieje w tej grze za często, moim zdaniem.
2254:  To znaczy, w którymś momencie tracimy wszystkie leczenia i nie ma możliwości ich zyskać.
2258:  Ostatnio była też taka sytuacja podczas cięższej walki.
2262:  Erezja, wysmażone polędwice.
2265:  Ach!
2265:  Mogło być dobre też, moi drodzy, mogło być dobre.
2268:  Dobrze.
2269:  Może teraz zregenerujemy, troszeczkę przynajmniej.
2273:  Aha, świetnie.
2274:  Nie wypadło nam żadne leczenie z nich, bo przecież zabicie 15 tysięcy wrogów nie powinno absolutnie generować leczenia.
2282:  Skąd?
2286:  No i czy to jest sensowne?
2288:  Nie, nie jest to sensowne.
2289:  Czy mam możliwość jakiegokolwiek mitygowania tych obrażeń, mówiąc po polsku?
2294:  Nie, nie mam.
2296:  Dramat.
2297:  Co uważasz w sensie papierowego CD Action?
2299:  Czy ich pismo i recesy mają jakiś sens?
2300:  Ja nie kupuję pism papierowych od 23 lat.
2306:  Nie jestem w stanie zrozumieć idei pism papierowych.
2308:  Witamy Aśku serdecznie.
2309:  Fleszbaki do Jedi?
2310:  Nie no, Jedi Fallen Order było fundamentalnie źle zaprojektowane.
2317:  Boże, jaka herbata jest pyszna.
